sample_id	source	group	p_DM2	p_DM2_oof	DM_call	score_basis	n_panel_genes	p_DM2_prev_v4	abs_delta_prev_v4
GSM6591180	Lee_GSE213647	Lee_PTC	0.9820950746588643		DM2	centered_panel8_log2	8		
GSM6591181	Lee_GSE213647	Lee_PTC	0.9970059679523613		DM2	centered_panel8_log2	8		
GSM6591182	Lee_GSE213647	Lee_PTC	0.9988546275796504		DM2	centered_panel8_log2	8		
GSM6591183	Lee_GSE213647	Lee_PTC	0.5327546550337904		DM2	centered_panel8_log2	8		
GSM6591184	Lee_GSE213647	Lee_PTC	0.9921084457191836		DM2	centered_panel8_log2	8		
GSM6591185	Lee_GSE213647	Lee_PTC	0.9696238897088924		DM2	centered_panel8_log2	8		
GSM6591186	Lee_GSE213647	Lee_PTC	0.06684347847423253		DM1	centered_panel8_log2	8		
GSM6591187	Lee_GSE213647	Lee_PTC	0.9994115634427858		DM2	centered_panel8_log2	8		
GSM6591188	Lee_GSE213647	Lee_PTC	0.9899784128933782		DM2	centered_panel8_log2	8		
GSM6591189	Lee_GSE213647	Lee_PTC	0.9264019029759759		DM2	centered_panel8_log2	8		
GSM6591190	Lee_GSE213647	Lee_PTC	0.9266128905783382		DM2	centered_panel8_log2	8		
GSM6591191	Lee_GSE213647	Lee_PTC	0.5974446243356125		DM2	centered_panel8_log2	8		
GSM6591192	Lee_GSE213647	Lee_PTC	0.9919016081989585		DM2	centered_panel8_log2	8		
GSM6591193	Lee_GSE213647	Lee_PTC	0.9638070438809313		DM2	centered_panel8_log2	8		
GSM6591194	Lee_GSE213647	Lee_PTC	0.9871612731958823		DM2	centered_panel8_log2	8		
GSM6591195	Lee_GSE213647	Lee_PTC	0.9936448915767225		DM2	centered_panel8_log2	8		
GSM6591196	Lee_GSE213647	Lee_PTC	0.7700412776674239		DM2	centered_panel8_log2	8		
GSM6591197	Lee_GSE213647	Lee_PTC	0.9744112459587122		DM2	centered_panel8_log2	8		
GSM6591198	Lee_GSE213647	Lee_PTC	0.8114501255845901		DM2	centered_panel8_log2	8		
GSM6591199	Lee_GSE213647	Lee_PTC	0.9993504827586298		DM2	centered_panel8_log2	8		
GSM6591200	Lee_GSE213647	Lee_PTC	0.5980483704499608		DM2	centered_panel8_log2	8		
GSM6591201	Lee_GSE213647	Lee_PTC	0.962440825459072		DM2	centered_panel8_log2	8		
GSM6591202	Lee_GSE213647	Lee_PTC	0.998294765834608		DM2	centered_panel8_log2	8		
GSM6591203	Lee_GSE213647	Lee_PTC	0.996936881356323		DM2	centered_panel8_log2	8		
GSM6591204	Lee_GSE213647	Lee_PTC	0.9926690005742805		DM2	centered_panel8_log2	8		
GSM6591205	Lee_GSE213647	Lee_PTC	0.9899325771101323		DM2	centered_panel8_log2	8		
GSM6591206	Lee_GSE213647	Lee_PTC	0.9989091112193222		DM2	centered_panel8_log2	8		
GSM6591207	Lee_GSE213647	Lee_PTC	0.9740725274297567		DM2	centered_panel8_log2	8		
GSM6591208	Lee_GSE213647	Lee_PTC	0.9994551508216231		DM2	centered_panel8_log2	8		
GSM6591209	Lee_GSE213647	Lee_PTC	0.8546369103841893		DM2	centered_panel8_log2	8		
GSM6591210	Lee_GSE213647	Lee_PTC	0.9958065768533887		DM2	centered_panel8_log2	8		
GSM6591211	Lee_GSE213647	Lee_PTC	0.864261941934376		DM2	centered_panel8_log2	8		
GSM6591212	Lee_GSE213647	Lee_PTC	0.36720931611426627		DM1	centered_panel8_log2	8		
GSM6591213	Lee_GSE213647	Lee_PTC	0.9998891787850503		DM2	centered_panel8_log2	8		
GSM6591214	Lee_GSE213647	Lee_PTC	0.9999498218280517		DM2	centered_panel8_log2	8		
GSM6591215	Lee_GSE213647	Lee_PTC	0.9980115225671355		DM2	centered_panel8_log2	8		
GSM6591216	Lee_GSE213647	Lee_PTC	0.30419177595729124		DM1	centered_panel8_log2	8		
GSM6591217	Lee_GSE213647	Lee_PTC	0.9995061017450587		DM2	centered_panel8_log2	8		
GSM6591218	Lee_GSE213647	Lee_PTC	0.9991777842414689		DM2	centered_panel8_log2	8		
GSM6591219	Lee_GSE213647	Lee_PTC	0.5103151949995798		DM2	centered_panel8_log2	8		
GSM6591220	Lee_GSE213647	Lee_PTC	0.6922734953245274		DM2	centered_panel8_log2	8		
GSM6591221	Lee_GSE213647	Lee_PTC	0.9851627053050815		DM2	centered_panel8_log2	8		
GSM6591222	Lee_GSE213647	Lee_PTC	0.998704409548007		DM2	centered_panel8_log2	8		
GSM6591223	Lee_GSE213647	Lee_PTC	0.8347615650365642		DM2	centered_panel8_log2	8		
GSM6591224	Lee_GSE213647	Lee_PTC	0.925527803928409		DM2	centered_panel8_log2	8		
GSM6591225	Lee_GSE213647	Lee_PTC	0.5241717155245191		DM2	centered_panel8_log2	8		
GSM6591226	Lee_GSE213647	Lee_PTC	0.8232913113430257		DM2	centered_panel8_log2	8		
GSM6591227	Lee_GSE213647	Lee_PTC	0.9205141584085437		DM2	centered_panel8_log2	8		
GSM6591228	Lee_GSE213647	Lee_PTC	0.9457155036260245		DM2	centered_panel8_log2	8		
GSM6591229	Lee_GSE213647	Lee_PTC	0.9465737565845408		DM2	centered_panel8_log2	8		
GSM6591230	Lee_GSE213647	Lee_PTC	0.6425860320176848		DM2	centered_panel8_log2	8		
GSM6591231	Lee_GSE213647	Lee_PTC	0.6554424123318031		DM2	centered_panel8_log2	8		
GSM6591232	Lee_GSE213647	Lee_PTC	0.8295468350498		DM2	centered_panel8_log2	8		
GSM6591233	Lee_GSE213647	Lee_PTC	0.945324753603119		DM2	centered_panel8_log2	8		
GSM6591234	Lee_GSE213647	Lee_PTC	0.9919916522098899		DM2	centered_panel8_log2	8		
GSM6591235	Lee_GSE213647	Lee_PTC	0.9826300115551169		DM2	centered_panel8_log2	8		
GSM6591236	Lee_GSE213647	Lee_PTC	0.6206287545875289		DM2	centered_panel8_log2	8		
GSM6591237	Lee_GSE213647	Lee_PTC	0.9997071807638074		DM2	centered_panel8_log2	8		
GSM6591238	Lee_GSE213647	Lee_PTC	0.9995531488497486		DM2	centered_panel8_log2	8		
GSM6591239	Lee_GSE213647	Lee_PTC	0.9951147912530228		DM2	centered_panel8_log2	8		
GSM6591240	Lee_GSE213647	Lee_PTC	0.9950915434627047		DM2	centered_panel8_log2	8		
GSM6591241	Lee_GSE213647	Lee_PTC	0.999355769507505		DM2	centered_panel8_log2	8		
GSM6591242	Lee_GSE213647	Lee_PTC	0.9717249556555763		DM2	centered_panel8_log2	8		
GSM6591243	Lee_GSE213647	Lee_PTC	0.9782383163521601		DM2	centered_panel8_log2	8		
GSM6591244	Lee_GSE213647	Lee_PTC	0.9889641582748342		DM2	centered_panel8_log2	8		
GSM6591245	Lee_GSE213647	Lee_PTC	0.786433218319725		DM2	centered_panel8_log2	8		
GSM6591246	Lee_GSE213647	Lee_PTC	0.9977177901315076		DM2	centered_panel8_log2	8		
GSM6591247	Lee_GSE213647	Lee_PTC	0.9995838301942815		DM2	centered_panel8_log2	8		
GSM6591248	Lee_GSE213647	Lee_PTC	0.5019293205555135		DM2	centered_panel8_log2	8		
GSM6591249	Lee_GSE213647	Lee_PTC	0.6003297187161898		DM2	centered_panel8_log2	8		
GSM6591250	Lee_GSE213647	Lee_PTC	0.9943199363669453		DM2	centered_panel8_log2	8		
GSM6591251	Lee_GSE213647	Lee_PTC	0.8328389324426798		DM2	centered_panel8_log2	8		
GSM6591252	Lee_GSE213647	Lee_PTC	0.9988648281129566		DM2	centered_panel8_log2	8		
GSM6591253	Lee_GSE213647	Lee_PTC	0.9484709642832079		DM2	centered_panel8_log2	8		
GSM6591254	Lee_GSE213647	Lee_PTC	0.23582746372172841		DM1	centered_panel8_log2	8		
GSM6591255	Lee_GSE213647	Lee_PTC	0.9572928452284477		DM2	centered_panel8_log2	8		
GSM6591256	Lee_GSE213647	Lee_PTC	0.9984530483160475		DM2	centered_panel8_log2	8		
GSM6591257	Lee_GSE213647	Lee_PTC	0.9635498235889622		DM2	centered_panel8_log2	8		
GSM6591258	Lee_GSE213647	Lee_PTC	0.9959286997499203		DM2	centered_panel8_log2	8		
GSM6591259	Lee_GSE213647	Lee_PTC	0.5758799740506441		DM2	centered_panel8_log2	8		
GSM6591260	Lee_GSE213647	Lee_PTC	0.9998457251646146		DM2	centered_panel8_log2	8		
GSM6591261	Lee_GSE213647	Lee_PTC	0.936549834660827		DM2	centered_panel8_log2	8		
GSM6591262	Lee_GSE213647	Lee_PTC	0.9996983723765095		DM2	centered_panel8_log2	8		
GSM6591263	Lee_GSE213647	Lee_PTC	0.612362633125414		DM2	centered_panel8_log2	8		
GSM6591264	Lee_GSE213647	Lee_PTC	0.9252969682026568		DM2	centered_panel8_log2	8		
GSM6591265	Lee_GSE213647	Lee_PTC	0.6489424782189274		DM2	centered_panel8_log2	8		
GSM6591266	Lee_GSE213647	Lee_PTC	0.9990391286164647		DM2	centered_panel8_log2	8		
GSM6591267	Lee_GSE213647	Lee_PTC	0.9991415530449408		DM2	centered_panel8_log2	8		
GSM6591268	Lee_GSE213647	Lee_PTC	0.09545214548233788		DM1	centered_panel8_log2	8		
GSM6591269	Lee_GSE213647	Lee_PTC	0.987659007672981		DM2	centered_panel8_log2	8		
GSM6591270	Lee_GSE213647	Lee_PTC	0.9987040969422878		DM2	centered_panel8_log2	8		
GSM6591271	Lee_GSE213647	Lee_PTC	0.9926469581382537		DM2	centered_panel8_log2	8		
GSM6591272	Lee_GSE213647	Lee_PTC	0.888429418221138		DM2	centered_panel8_log2	8		
GSM6591273	Lee_GSE213647	Lee_PTC	0.9796505837638497		DM2	centered_panel8_log2	8		
GSM6591274	Lee_GSE213647	Lee_PTC	0.9941038198957769		DM2	centered_panel8_log2	8		
GSM6591275	Lee_GSE213647	Lee_PTC	0.999899318294132		DM2	centered_panel8_log2	8		
GSM6591276	Lee_GSE213647	Lee_PTC	0.6199673958041749		DM2	centered_panel8_log2	8		
GSM6591277	Lee_GSE213647	Lee_PTC	0.9995111905340358		DM2	centered_panel8_log2	8		
GSM6591278	Lee_GSE213647	Lee_PTC	0.9896857178846749		DM2	centered_panel8_log2	8		
GSM6591279	Lee_GSE213647	Lee_PTC	0.9857744756534389		DM2	centered_panel8_log2	8		
GSM6591280	Lee_GSE213647	Lee_PTC	0.998322986610121		DM2	centered_panel8_log2	8		
GSM6591281	Lee_GSE213647	Lee_PTC	0.972316841881302		DM2	centered_panel8_log2	8		
GSM6591282	Lee_GSE213647	Lee_PTC	0.9856472747645996		DM2	centered_panel8_log2	8		
GSM6591283	Lee_GSE213647	Lee_PTC	0.9923737775412962		DM2	centered_panel8_log2	8		
GSM6591284	Lee_GSE213647	Lee_PTC	0.9955819370151805		DM2	centered_panel8_log2	8		
GSM6591285	Lee_GSE213647	Lee_PTC	0.8369473972750613		DM2	centered_panel8_log2	8		
GSM6591286	Lee_GSE213647	Lee_PTC	0.9994121569282851		DM2	centered_panel8_log2	8		
GSM6591287	Lee_GSE213647	Lee_PTC	0.9996142465400467		DM2	centered_panel8_log2	8		
GSM6591288	Lee_GSE213647	Lee_PTC	0.8567308987946621		DM2	centered_panel8_log2	8		
GSM6591289	Lee_GSE213647	Lee_PTC	0.982358188632733		DM2	centered_panel8_log2	8		
GSM6591290	Lee_GSE213647	Lee_PTC	0.9957155509351362		DM2	centered_panel8_log2	8		
GSM6591291	Lee_GSE213647	Lee_PTC	0.9974574768785178		DM2	centered_panel8_log2	8		
GSM6591292	Lee_GSE213647	Lee_PTC	0.9938800168857332		DM2	centered_panel8_log2	8		
GSM6591293	Lee_GSE213647	Lee_PTC	0.9995165369771991		DM2	centered_panel8_log2	8		
GSM6591294	Lee_GSE213647	Lee_PTC	0.9946895313018506		DM2	centered_panel8_log2	8		
GSM6591295	Lee_GSE213647	Lee_PTC	0.9996392883258938		DM2	centered_panel8_log2	8		
GSM6591296	Lee_GSE213647	Lee_PTC	0.9995617857566967		DM2	centered_panel8_log2	8		
GSM6591297	Lee_GSE213647	Lee_PTC	0.9627271744144815		DM2	centered_panel8_log2	8		
GSM6591298	Lee_GSE213647	Lee_PTC	0.9991833609917455		DM2	centered_panel8_log2	8		
GSM6591299	Lee_GSE213647	Lee_PTC	0.08148030907376454		DM1	centered_panel8_log2	8		
GSM6591300	Lee_GSE213647	Lee_PTC	0.9999379177448309		DM2	centered_panel8_log2	8		
GSM6591301	Lee_GSE213647	Lee_PTC	0.7847721866043161		DM2	centered_panel8_log2	8		
GSM6591302	Lee_GSE213647	Lee_PTC	0.23584433038608016		DM1	centered_panel8_log2	8		
GSM6591303	Lee_GSE213647	Lee_PTC	0.9670384438347541		DM2	centered_panel8_log2	8		
GSM6591304	Lee_GSE213647	Lee_PTC	0.4778617938788635		DM1	centered_panel8_log2	8		
GSM6591305	Lee_GSE213647	Lee_PTC	0.3315245497644375		DM1	centered_panel8_log2	8		
GSM6591306	Lee_GSE213647	Lee_PTC	0.9940007104553888		DM2	centered_panel8_log2	8		
GSM6591307	Lee_GSE213647	Lee_PTC	0.9993981991225084		DM2	centered_panel8_log2	8		
GSM6591308	Lee_GSE213647	Lee_PTC	0.1644768238534669		DM1	centered_panel8_log2	8		
GSM6591309	Lee_GSE213647	Lee_PTC	0.9994004158274175		DM2	centered_panel8_log2	8		
GSM6591310	Lee_GSE213647	Lee_PTC	0.9992097029982348		DM2	centered_panel8_log2	8		
GSM6591311	Lee_GSE213647	Lee_PTC	0.9451934166583513		DM2	centered_panel8_log2	8		
GSM6591312	Lee_GSE213647	Lee_PTC	0.9662386512231912		DM2	centered_panel8_log2	8		
GSM6591313	Lee_GSE213647	Lee_PTC	0.9960965269941339		DM2	centered_panel8_log2	8		
GSM6591314	Lee_GSE213647	Lee_PTC	0.9872750888456665		DM2	centered_panel8_log2	8		
GSM6591315	Lee_GSE213647	Lee_PTC	0.43586399415831284		DM1	centered_panel8_log2	8		
GSM6591316	Lee_GSE213647	Lee_PTC	0.3590099147900958		DM1	centered_panel8_log2	8		
GSM6591317	Lee_GSE213647	Lee_PTC	0.2456908204546159		DM1	centered_panel8_log2	8		
GSM6591318	Lee_GSE213647	Lee_PTC	0.9989233592576157		DM2	centered_panel8_log2	8		
GSM6591319	Lee_GSE213647	Lee_PTC	0.9994839705119172		DM2	centered_panel8_log2	8		
GSM6591320	Lee_GSE213647	Lee_PTC	0.4065022574600156		DM1	centered_panel8_log2	8		
GSM6591321	Lee_GSE213647	Lee_PTC	0.9977236204355201		DM2	centered_panel8_log2	8		
GSM6591322	Lee_GSE213647	Lee_ATC	0.9362633134410064		DM2	centered_panel8_log2	8		
GSM6591323	Lee_GSE213647	Lee_ATC	0.8052874348770536		DM2	centered_panel8_log2	8		
GSM6591324	Lee_GSE213647	Lee_ATC	0.9948572856114873		DM2	centered_panel8_log2	8		
GSM6591325	Lee_GSE213647	Lee_ATC	0.9656612550392377		DM2	centered_panel8_log2	8		
GSM6591326	Lee_GSE213647	Lee_ATC	0.7039702676876002		DM2	centered_panel8_log2	8		
GSM6591327	Lee_GSE213647	Lee_ATC	0.995990127797815		DM2	centered_panel8_log2	8		
GSM6591328	Lee_GSE213647	Lee_ATC	0.9136074130011974		DM2	centered_panel8_log2	8		
GSM6591329	Lee_GSE213647	Lee_ATC	0.9639014463461053		DM2	centered_panel8_log2	8		
GSM6591330	Lee_GSE213647	Lee_PTC	0.9800909809654692		DM2	centered_panel8_log2	8		
GSM6591331	Lee_GSE213647	Lee_PTC	0.9976524065968843		DM2	centered_panel8_log2	8		
GSM6591332	Lee_GSE213647	Lee_PTC	0.9713389216195589		DM2	centered_panel8_log2	8		
GSM6591333	Lee_GSE213647	Lee_PTC	0.9935518238071909		DM2	centered_panel8_log2	8		
GSM6591334	Lee_GSE213647	Lee_PTC	0.8280017482407517		DM2	centered_panel8_log2	8		
GSM6591335	Lee_GSE213647	Lee_PTC	0.9085108147112616		DM2	centered_panel8_log2	8		
GSM6591336	Lee_GSE213647	Lee_PTC	0.9135441747135701		DM2	centered_panel8_log2	8		
GSM6591337	Lee_GSE213647	Lee_PTC	0.7518853541349457		DM2	centered_panel8_log2	8		
GSM6591338	Lee_GSE213647	Lee_PTC	0.8622592262388591		DM2	centered_panel8_log2	8		
GSM6591339	Lee_GSE213647	Lee_PTC	0.9890582493154702		DM2	centered_panel8_log2	8		
GSM6591340	Lee_GSE213647	Lee_PTC	0.9809252339234898		DM2	centered_panel8_log2	8		
GSM6591341	Lee_GSE213647	Lee_PTC	0.9634694585430038		DM2	centered_panel8_log2	8		
GSM6591342	Lee_GSE213647	Lee_PTC	0.9720540911127913		DM2	centered_panel8_log2	8		
GSM6591343	Lee_GSE213647	Lee_PTC	0.9964141149416261		DM2	centered_panel8_log2	8		
GSM6591344	Lee_GSE213647	Lee_PTC	0.9849324792477582		DM2	centered_panel8_log2	8		
GSM6591345	Lee_GSE213647	Lee_PTC	0.9608420354040694		DM2	centered_panel8_log2	8		
GSM6591346	Lee_GSE213647	Lee_PTC	0.9987745908850807		DM2	centered_panel8_log2	8		
GSM6591347	Lee_GSE213647	Lee_PTC	0.9512191473475737		DM2	centered_panel8_log2	8		
GSM6591348	Lee_GSE213647	Lee_PTC	0.9969010823104875		DM2	centered_panel8_log2	8		
GSM6591349	Lee_GSE213647	Lee_PTC	0.7698852085622939		DM2	centered_panel8_log2	8		
GSM6591350	Lee_GSE213647	Lee_PTC	0.9760344128197771		DM2	centered_panel8_log2	8		
GSM6591351	Lee_GSE213647	Lee_PTC	0.9587564692888624		DM2	centered_panel8_log2	8		
GSM6591352	Lee_GSE213647	Lee_PTC	0.7119747425181354		DM2	centered_panel8_log2	8		
GSM6591353	Lee_GSE213647	Lee_PTC	0.8691859624255367		DM2	centered_panel8_log2	8		
GSM6591354	Lee_GSE213647	Lee_PTC	0.996836393850693		DM2	centered_panel8_log2	8		
GSM6591355	Lee_GSE213647	Lee_PTC	0.9943071359763597		DM2	centered_panel8_log2	8		
GSM6591356	Lee_GSE213647	Lee_PTC	0.9905684509190363		DM2	centered_panel8_log2	8		
GSM6591357	Lee_GSE213647	Lee_PDFP	0.9338718943710673		DM2	centered_panel8_log2	8		
GSM6591358	Lee_GSE213647	Lee_PDFP	0.9566527952668916		DM2	centered_panel8_log2	8		
GSM6591359	Lee_GSE213647	Lee_PDFP	0.9988610965733763		DM2	centered_panel8_log2	8		
GSM6591360	Lee_GSE213647	Lee_PDFP	0.9918803030184178		DM2	centered_panel8_log2	8		
GSM6591361	Lee_GSE213647	Lee_PDFP	0.9986769775409647		DM2	centered_panel8_log2	8		
GSM6591362	Lee_GSE213647	Lee_PDFP	0.9968525003644083		DM2	centered_panel8_log2	8		
GSM6591363	Lee_GSE213647	Lee_PDFP	0.9913802304309396		DM2	centered_panel8_log2	8		
GSM6591364	Lee_GSE213647	Lee_PDFP	0.9720646249805164		DM2	centered_panel8_log2	8		
GSM6591365	Lee_GSE213647	Lee_PDFP	0.9981488891890601		DM2	centered_panel8_log2	8		
ERR1512530	K2_PRJEB11591	K2_PRJEB11591	0.9704011616976562		DM2	centered_panel8_log2_mini_index_tpm	8	0.970401161697656	2.220446049250313e-16
ERR1518626	K2_PRJEB11591	K2_PRJEB11591	0.9704011616976562		DM2	centered_panel8_log2_mini_index_tpm	8	0.970401161697656	2.220446049250313e-16
ERR1518627	K2_PRJEB11591	K2_PRJEB11591	0.9341775670510661		DM2	centered_panel8_log2_mini_index_tpm	8	0.934177567051066	1.1102230246251565e-16
ERR1518628	K2_PRJEB11591	K2_PRJEB11591	0.9921296637078937		DM2	centered_panel8_log2_mini_index_tpm	8	0.9921296637078936	1.1102230246251565e-16
ERR1518629	K2_PRJEB11591	K2_PRJEB11591	0.8990794044041244		DM2	centered_panel8_log2_mini_index_tpm	8	0.8990794044041238	5.551115123125783e-16
ERR1518630	K2_PRJEB11591	K2_PRJEB11591	0.6191619080107055		DM2	centered_panel8_log2_mini_index_tpm	8	0.6191619080107046	8.881784197001252e-16
ERR1518631	K2_PRJEB11591	K2_PRJEB11591	0.9453293499213032		DM2	centered_panel8_log2_mini_index_tpm	8	0.945329349921303	2.220446049250313e-16
ERR1518632	K2_PRJEB11591	K2_PRJEB11591	0.997840628239963		DM2	centered_panel8_log2_mini_index_tpm	8	0.997840628239963	0.0
ERR1518633	K2_PRJEB11591	K2_PRJEB11591	0.9029194113682083		DM2	centered_panel8_log2_mini_index_tpm	8	0.902919411368208	3.3306690738754696e-16
ERR1518634	K2_PRJEB11591	K2_PRJEB11591	0.821614164885069		DM2	centered_panel8_log2_mini_index_tpm	8	0.8216141648850698	7.771561172376096e-16
ERR1518635	K2_PRJEB11591	K2_PRJEB11591	0.768689885606752		DM2	centered_panel8_log2_mini_index_tpm	8	0.7686898856067526	5.551115123125783e-16
ERR1518636	K2_PRJEB11591	K2_PRJEB11591	0.9500864830870489		DM2	centered_panel8_log2_mini_index_tpm	8	0.9500864830870488	1.1102230246251565e-16
ERR1518637	K2_PRJEB11591	K2_PRJEB11591	0.8908736770254981		DM2	centered_panel8_log2_mini_index_tpm	8	0.8908736770254985	3.3306690738754696e-16
ERR1518638	K2_PRJEB11591	K2_PRJEB11591	0.85018826422757		DM2	centered_panel8_log2_mini_index_tpm	8	0.8501882642275695	4.440892098500626e-16
ERR1518639	K2_PRJEB11591	K2_PRJEB11591	0.7423045257250172		DM2	centered_panel8_log2_mini_index_tpm	8	0.742304525725018	8.881784197001252e-16
ERR1518640	K2_PRJEB11591	K2_PRJEB11591	0.9538539871485943		DM2	centered_panel8_log2_mini_index_tpm	8	0.9538539871485944	1.1102230246251565e-16
ERR1518641	K2_PRJEB11591	K2_PRJEB11591	0.8841759522418701		DM2	centered_panel8_log2_mini_index_tpm	8	0.8841759522418697	3.3306690738754696e-16
ERR1518642	K2_PRJEB11591	K2_PRJEB11591	0.2940682238842426		DM1	centered_panel8_log2_mini_index_tpm	8	0.2940682238842426	0.0
ERR1518643	K2_PRJEB11591	K2_PRJEB11591	0.9036883373872867		DM2	centered_panel8_log2_mini_index_tpm	8	0.9036883373872872	4.440892098500626e-16
ERR1518644	K2_PRJEB11591	K2_PRJEB11591	0.11486937243290284		DM1	centered_panel8_log2_mini_index_tpm	8	0.114869372432903	1.6653345369377348e-16
ERR1518645	K2_PRJEB11591	K2_PRJEB11591	0.9757599552769135		DM2	centered_panel8_log2_mini_index_tpm	8	0.9757599552769132	3.3306690738754696e-16
ERR1518646	K2_PRJEB11591	K2_PRJEB11591	0.9935022193005815		DM2	centered_panel8_log2_mini_index_tpm	8	0.9935022193005816	1.1102230246251565e-16
ERR1518647	K2_PRJEB11591	K2_PRJEB11591	0.9667883146026983		DM2	centered_panel8_log2_mini_index_tpm	8	0.966788314602698	3.3306690738754696e-16
ERR1518648	K2_PRJEB11591	K2_PRJEB11591	0.7812911816888375		DM2	centered_panel8_log2_mini_index_tpm	8	0.7812911816888375	0.0
ERR1518649	K2_PRJEB11591	K2_PRJEB11591	0.9621663882482604		DM2	centered_panel8_log2_mini_index_tpm	8	0.9621663882482604	0.0
ERR1518650	K2_PRJEB11591	K2_PRJEB11591	0.9568925825234103		DM2	centered_panel8_log2_mini_index_tpm	8	0.95689258252341	2.220446049250313e-16
ERR1518653	K2_PRJEB11591	K2_PRJEB11591	0.9238295068216427		DM2	centered_panel8_log2_mini_index_tpm	8	0.923829506821642	6.661338147750939e-16
ERR1518654	K2_PRJEB11591	K2_PRJEB11591	0.31256060756488896		DM1	centered_panel8_log2_mini_index_tpm	8	0.3125606075648882	7.771561172376096e-16
ERR1518655	K2_PRJEB11591	K2_PRJEB11591	0.7446168818790233		DM2	centered_panel8_log2_mini_index_tpm	8	0.7446168818790234	1.1102230246251565e-16
ERR1518656	K2_PRJEB11591	K2_PRJEB11591	0.998869414516962		DM2	centered_panel8_log2_mini_index_tpm	8	0.998869414516962	0.0
ERR1518657	K2_PRJEB11591	K2_PRJEB11591	0.9297262869976162		DM2	centered_panel8_log2_mini_index_tpm	8	0.9297262869976164	2.220446049250313e-16
ERR1518658	K2_PRJEB11591	K2_PRJEB11591	0.9997811123145385		DM2	centered_panel8_log2_mini_index_tpm	8	0.9997811123145384	1.1102230246251565e-16
ERR1518659	K2_PRJEB11591	K2_PRJEB11591	0.7982181287895002		DM2	centered_panel8_log2_mini_index_tpm	8	0.7982181287895002	0.0
ERR1518660	K2_PRJEB11591	K2_PRJEB11591	0.16720322125991224		DM1	centered_panel8_log2_mini_index_tpm	8	0.167203221259913	7.494005416219807e-16
ERR1518661	K2_PRJEB11591	K2_PRJEB11591	0.973197838341725		DM2	centered_panel8_log2_mini_index_tpm	8	0.973197838341725	0.0
ERR1518662	K2_PRJEB11591	K2_PRJEB11591	0.5561967287755838		DM2	centered_panel8_log2_mini_index_tpm	8	0.556196728775584	2.220446049250313e-16
ERR1518663	K2_PRJEB11591	K2_PRJEB11591	0.8908970996463738		DM2	centered_panel8_log2_mini_index_tpm	8	0.8908970996463738	0.0
ERR1518664	K2_PRJEB11591	K2_PRJEB11591	0.9521977291877197		DM2	centered_panel8_log2_mini_index_tpm	8	0.9521977291877202	4.440892098500626e-16
ERR1518665	K2_PRJEB11591	K2_PRJEB11591	0.9934026828557064		DM2	centered_panel8_log2_mini_index_tpm	8	0.9934026828557064	0.0
ERR1518666	K2_PRJEB11591	K2_PRJEB11591	0.5423061974235808		DM2	centered_panel8_log2_mini_index_tpm	8	0.5423061974235819	1.1102230246251565e-15
ERR1518667	K2_PRJEB11591	K2_PRJEB11591	0.9799271438769113		DM2	centered_panel8_log2_mini_index_tpm	8	0.9799271438769112	1.1102230246251565e-16
ERR1518668	K2_PRJEB11591	K2_PRJEB11591	0.9475558001290058		DM2	centered_panel8_log2_mini_index_tpm	8	0.947555800129006	2.220446049250313e-16
ERR1518669	K2_PRJEB11591	K2_PRJEB11591	0.9112890137359901		DM2	centered_panel8_log2_mini_index_tpm	8	0.91128901373599	1.1102230246251565e-16
ERR1518670	K2_PRJEB11591	K2_PRJEB11591	0.9856979181075575		DM2	centered_panel8_log2_mini_index_tpm	8	0.9856979181075576	1.1102230246251565e-16
ERR1518671	K2_PRJEB11591	K2_PRJEB11591	0.9348615802499065		DM2	centered_panel8_log2_mini_index_tpm	8	0.9348615802499068	3.3306690738754696e-16
ERR1518672	K2_PRJEB11591	K2_PRJEB11591	0.7027611019657815		DM2	centered_panel8_log2_mini_index_tpm	8	0.7027611019657815	0.0
ERR1518673	K2_PRJEB11591	K2_PRJEB11591	0.8948720592669004		DM2	centered_panel8_log2_mini_index_tpm	8	0.8948720592669004	0.0
ERR1518674	K2_PRJEB11591	K2_PRJEB11591	0.9793800707932987		DM2	centered_panel8_log2_mini_index_tpm	8	0.9793800707932988	1.1102230246251565e-16
ERR1518675	K2_PRJEB11591	K2_PRJEB11591	0.9998686161754962		DM2	centered_panel8_log2_mini_index_tpm	8	0.9998686161754962	0.0
ERR1518676	K2_PRJEB11591	K2_PRJEB11591	0.855910945426975		DM2	centered_panel8_log2_mini_index_tpm	8	0.8559109454269755	5.551115123125783e-16
ERR1518677	K2_PRJEB11591	K2_PRJEB11591	0.9642928258445838		DM2	centered_panel8_log2_mini_index_tpm	8	0.9642928258445838	0.0
ERR1518678	K2_PRJEB11591	K2_PRJEB11591	0.5328860660862044		DM2	centered_panel8_log2_mini_index_tpm	8	0.5328860660862045	1.1102230246251565e-16
ERR1518679	K2_PRJEB11591	K2_PRJEB11591	0.9572358577705589		DM2	centered_panel8_log2_mini_index_tpm	8	0.9572358577705586	2.220446049250313e-16
ERR1518680	K2_PRJEB11591	K2_PRJEB11591	0.8660149023077037		DM2	centered_panel8_log2_mini_index_tpm	8	0.8660149023077033	4.440892098500626e-16
