sample_id	stage	mapk_gene	panel_gene	rho	p	n
GSM7980871_LPTC-4	LPTC	ETV4	TG	0.1376375913998023	1.9962303516995056e-11	2354
GSM7980871_LPTC-4	LPTC	ETV4	TPO	0.014842370256514545	0.4716605587951009	2354
GSM7980871_LPTC-4	LPTC	ETV4	TSHR	-0.026438214870570253	0.19974685232245992	2354
GSM7980871_LPTC-4	LPTC	ETV5	DIO1	0.08064372345309878	8.966599335084862e-05	2354
GSM7980871_LPTC-4	LPTC	ETV5	FOXE1	-0.03762804075891641	0.06795344336375504	2354
GSM7980871_LPTC-4	LPTC	ETV5	NKX2-1	0.004037012458060935	0.8447943504641091	2354
GSM7980871_LPTC-4	LPTC	ETV5	PAX8	0.0026407923375613173	0.898102889101177	2354
GSM7980871_LPTC-4	LPTC	ETV5	SLC5A5	0.19405188376289323	2.089663459131084e-21	2354
GSM7980871_LPTC-4	LPTC	ETV5	TG	0.1603425606311203	5.033964496761496e-15	2354
GSM7980871_LPTC-4	LPTC	ETV5	TPO	-0.060431842460896404	0.003355330581311329	2354
GSM7980871_LPTC-4	LPTC	ETV5	TSHR	-0.03531811912506764	0.08667756211931756	2354
GSM7980871_LPTC-4	LPTC	PHLDA1	DIO1	0.0065086650545072	0.7522884708615315	2354
GSM7980871_LPTC-4	LPTC	PHLDA1	FOXE1	-0.07306793716738534	0.0003882078053634389	2354
GSM7980871_LPTC-4	LPTC	PHLDA1	NKX2-1	0.046179899921325596	0.02505436873661803	2354
GSM7980871_LPTC-4	LPTC	PHLDA1	PAX8	0.025841510827627142	0.2100882711289089	2354
GSM7980871_LPTC-4	LPTC	PHLDA1	SLC5A5	-0.007416564473597926	0.7191081561342516	2354
GSM7980871_LPTC-4	LPTC	PHLDA1	TG	0.048064713047007754	0.01969465139500799	2354
GSM7980871_LPTC-4	LPTC	PHLDA1	TPO	-0.03324032541892458	0.10688703731290135	2354
GSM7980871_LPTC-4	LPTC	PHLDA1	TSHR	0.04483128696395797	0.02962529478729341	2354
GSM7980871_LPTC-4	LPTC	CCND1	DIO1	0.05178253626526822	0.01197981193008679	2354
GSM7980871_LPTC-4	LPTC	CCND1	FOXE1	0.003819601813365583	0.8530550472493929	2354
GSM7980871_LPTC-4	LPTC	CCND1	NKX2-1	0.053526650215087665	0.009390763357642419	2354
GSM7980871_LPTC-4	LPTC	CCND1	PAX8	0.04570272159595253	0.026596639843878278	2354
GSM7980871_LPTC-4	LPTC	CCND1	SLC5A5	0.03994758501936151	0.052632675519201894	2354
GSM7980871_LPTC-4	LPTC	CCND1	TG	-0.032802881365822	0.11158385839321167	2354
GSM7980871_LPTC-4	LPTC	CCND1	TPO	0.0052707205825041365	0.7982666916902335	2354
GSM7980871_LPTC-4	LPTC	CCND1	TSHR	-0.03979999821392642	0.05351309067370811	2354
GSM7980872_ATC-1	ATC	DUSP4	DIO1	0.029353003403058468	0.15418297810391618	2358
GSM7980872_ATC-1	ATC	DUSP4	FOXE1	-0.03187832340531284	0.1217283354706633	2358
GSM7980872_ATC-1	ATC	DUSP4	NKX2-1	0.033567563061983	0.1031838764095293	2358
GSM7980872_ATC-1	ATC	DUSP4	PAX8	0.06055898532408841	0.0032626912576304446	2358
GSM7980872_ATC-1	ATC	DUSP4	SLC5A5			2358
GSM7980872_ATC-1	ATC	DUSP4	TG	0.02054910421812148	0.3185581934022922	2358
GSM7980872_ATC-1	ATC	DUSP4	TPO	-0.01875117699047777	0.3627486014834271	2358
GSM7980872_ATC-1	ATC	DUSP4	TSHR	0.010316211833793791	0.6165857009387834	2358
GSM7980872_ATC-1	ATC	DUSP5	DIO1	0.0484332319254197	0.01867205723222063	2358
GSM7980872_ATC-1	ATC	DUSP5	FOXE1	-0.06066055757470771	0.003210988146725552	2358
GSM7980872_ATC-1	ATC	DUSP5	NKX2-1	0.07050011845466157	0.0006128103620502424	2358
GSM7980872_ATC-1	ATC	DUSP5	PAX8	0.018878558981085463	0.3594969378799292	2358
GSM7980872_ATC-1	ATC	DUSP5	SLC5A5			2358
GSM7980872_ATC-1	ATC	DUSP5	TG	0.04071134561293471	0.04807743690376164	2358
GSM7980872_ATC-1	ATC	DUSP5	TPO	0.05523040574964673	0.007305838047085668	2358
GSM7980872_ATC-1	ATC	DUSP5	TSHR	0.05825599208239662	0.004658144736287821	2358
GSM7980872_ATC-1	ATC	DUSP6	DIO1	0.02741063901636336	0.18332590273572263	2358
GSM7980872_ATC-1	ATC	DUSP6	FOXE1	0.01711850019495671	0.4060405715578062	2358
GSM7980872_ATC-1	ATC	DUSP6	NKX2-1	-0.08961464860564601	1.3120685448838858e-05	2358
GSM7980872_ATC-1	ATC	DUSP6	PAX8	0.041475636641309425	0.04402800528649701	2358
GSM7980872_ATC-1	ATC	DUSP6	SLC5A5			2358
GSM7980872_ATC-1	ATC	DUSP6	TG	0.05580514405801014	0.006717558497954707	2358
GSM7980872_ATC-1	ATC	DUSP6	TPO	-0.05389610745110146	0.008853262594503643	2358
GSM7980872_ATC-1	ATC	DUSP6	TSHR	-0.07177676014265931	0.0004865089431698435	2358
GSM7980872_ATC-1	ATC	SPRY2	DIO1	-0.5068718277122982	3.8988423085688644e-154	2358
GSM7980872_ATC-1	ATC	SPRY2	FOXE1	0.5100721549269718	2.2008160719564387e-156	2358
GSM7980872_ATC-1	ATC	SPRY2	NKX2-1	-0.38981119230638334	2.0078895131133096e-86	2358
GSM7980872_ATC-1	ATC	SPRY2	PAX8	-0.018180972021671182	0.37752862465583725	2358
GSM7980872_ATC-1	ATC	SPRY2	SLC5A5			2358
GSM7980872_ATC-1	ATC	SPRY2	TG	-0.40491191294953427	9.882471796785062e-94	2358
GSM7980872_ATC-1	ATC	SPRY2	TPO	-0.47476461459239655	7.430757551064317e-133	2358
GSM7980872_ATC-1	ATC	SPRY2	TSHR	-0.4762183878513796	9.032042362833745e-134	2358
GSM7980872_ATC-1	ATC	SPRY4	DIO1	-0.08393634105933331	4.485647245008172e-05	2358
GSM7980872_ATC-1	ATC	SPRY4	FOXE1	0.2538241800194282	5.473962404881445e-36	2358
GSM7980872_ATC-1	ATC	SPRY4	NKX2-1	-0.40814618300641753	2.3973962089700042e-95	2358
GSM7980872_ATC-1	ATC	SPRY4	PAX8	-0.004341322468387426	0.8331209521322013	2358
GSM7980872_ATC-1	ATC	SPRY4	SLC5A5			2358
GSM7980872_ATC-1	ATC	SPRY4	TG	-0.22736873706503757	5.008638815853831e-29	2358
GSM7980872_ATC-1	ATC	SPRY4	TPO	-0.1789705247987039	2.007727912002045e-18	2358
GSM7980872_ATC-1	ATC	SPRY4	TSHR	-0.36908541461064376	5.345993165348463e-77	2358
GSM7980872_ATC-1	ATC	ETV4	DIO1	-0.09563339411847903	3.2859020268715792e-06	2358
GSM7980872_ATC-1	ATC	ETV4	FOXE1	0.149260204450438	3.217603828036056e-13	2358
GSM7980872_ATC-1	ATC	ETV4	NKX2-1	-0.12388055875999342	1.5835551608124376e-09	2358
GSM7980872_ATC-1	ATC	ETV4	PAX8	0.030960540437302123	0.1328433003689947	2358
GSM7980872_ATC-1	ATC	ETV4	SLC5A5			2358
GSM7980872_ATC-1	ATC	ETV4	TG	-0.1553976945370813	3.2455015611879686e-14	2358
GSM7980872_ATC-1	ATC	ETV4	TPO	-0.14107901112070342	5.9225317345669545e-12	2358
GSM7980872_ATC-1	ATC	ETV4	TSHR	-0.19093546957766047	8.524736711665701e-21	2358
GSM7980872_ATC-1	ATC	ETV5	DIO1	-0.00824064799107142	0.6891902275211111	2358
GSM7980872_ATC-1	ATC	ETV5	FOXE1	0.09642608968144008	2.7210033470998227e-06	2358
GSM7980872_ATC-1	ATC	ETV5	NKX2-1	-0.1485707524237879	4.1391099661671994e-13	2358
GSM7980872_ATC-1	ATC	ETV5	PAX8	-0.005596630093851401	0.7859094973618568	2358
GSM7980872_ATC-1	ATC	ETV5	SLC5A5			2358
GSM7980872_ATC-1	ATC	ETV5	TG	-0.05413376226285683	0.008557882003095143	2358
GSM7980872_ATC-1	ATC	ETV5	TPO	-0.07160324114813886	0.0005021210224628768	2358
GSM7980872_ATC-1	ATC	ETV5	TSHR	-0.20482835772613928	9.39921691912961e-24	2358
GSM7980872_ATC-1	ATC	PHLDA1	DIO1	-0.04025858187137492	0.05062060835218853	2358
GSM7980872_ATC-1	ATC	PHLDA1	FOXE1	0.06032012052345881	0.0033872803882473252	2358
GSM7980872_ATC-1	ATC	PHLDA1	NKX2-1	0.07639524740368618	0.00020469107515895207	2358
GSM7980872_ATC-1	ATC	PHLDA1	PAX8	-0.008305300936683004	0.6868803794896124	2358
GSM7980872_ATC-1	ATC	PHLDA1	SLC5A5			2358
GSM7980872_ATC-1	ATC	PHLDA1	TG	-0.05931764657169451	0.003958751749573764	2358
GSM7980872_ATC-1	ATC	PHLDA1	TPO	-0.05419907969555063	0.008478256937580475	2358
GSM7980872_ATC-1	ATC	PHLDA1	TSHR	-0.042278903589669466	0.04008607923211924	2358
GSM7980872_ATC-1	ATC	CCND1	DIO1	-0.021372123639927028	0.2995577155748079	2358
GSM7980872_ATC-1	ATC	CCND1	FOXE1	0.05148726489524323	0.012401274508438751	2358
GSM7980872_ATC-1	ATC	CCND1	NKX2-1	0.06173693054440399	0.002707161770659417	2358
GSM7980872_ATC-1	ATC	CCND1	PAX8	0.01686968456298011	0.4128988197728675	2358
GSM7980872_ATC-1	ATC	CCND1	SLC5A5			2358
GSM7980872_ATC-1	ATC	CCND1	TG	-0.07420644983663294	0.0003103891495233722	2358
GSM7980872_ATC-1	ATC	CCND1	TPO	-0.04377660987888213	0.03353234310263805	2358
GSM7980872_ATC-1	ATC	CCND1	TSHR	-0.07591648354567362	0.00022441476214608933	2358
GSM7980873_ATC-2	ATC	DUSP4	DIO1			1177
GSM7980873_ATC-2	ATC	DUSP4	FOXE1	0.20131250048389143	3.154580390772436e-12	1177
GSM7980873_ATC-2	ATC	DUSP4	NKX2-1	0.06540259604843737	0.024844387685578256	1177
GSM7980873_ATC-2	ATC	DUSP4	PAX8	0.09777840625195673	0.000782212485715947	1177
GSM7980873_ATC-2	ATC	DUSP4	SLC5A5			1177
GSM7980873_ATC-2	ATC	DUSP4	TG	-0.024082109847284015	0.40912340887532367	1177
GSM7980873_ATC-2	ATC	DUSP4	TPO	0.19330627211310228	2.262832307189159e-11	1177
GSM7980873_ATC-2	ATC	DUSP4	TSHR	-0.006160162336705594	0.8327961260865248	1177
GSM7980873_ATC-2	ATC	DUSP5	DIO1			1177
GSM7980873_ATC-2	ATC	DUSP5	FOXE1	-0.002006747426220136	0.9451700941805333	1177
GSM7980873_ATC-2	ATC	DUSP5	NKX2-1	0.03606436552288521	0.21632352724973264	1177
GSM7980873_ATC-2	ATC	DUSP5	PAX8	0.08146247782967712	0.005166776712116512	1177
GSM7980873_ATC-2	ATC	DUSP5	SLC5A5			1177
GSM7980873_ATC-2	ATC	DUSP5	TG	-0.0435900878664405	0.13502266297328216	1177
GSM7980873_ATC-2	ATC	DUSP5	TPO	-0.0033994200721313953	0.9072548630250725	1177
GSM7980873_ATC-2	ATC	DUSP5	TSHR	0.07103197916642442	0.01479269767561897	1177
GSM7980873_ATC-2	ATC	DUSP6	DIO1			1177
GSM7980873_ATC-2	ATC	DUSP6	FOXE1	-0.10353906193860316	0.0003737583697813193	1177
GSM7980873_ATC-2	ATC	DUSP6	NKX2-1	-0.030937751117572094	0.2889076764376514	1177
GSM7980873_ATC-2	ATC	DUSP6	PAX8	-0.04906897523085264	0.09244179354781645	1177
GSM7980873_ATC-2	ATC	DUSP6	SLC5A5			1177
GSM7980873_ATC-2	ATC	DUSP6	TG	-0.008461549965105357	0.7718232718594618	1177
GSM7980873_ATC-2	ATC	DUSP6	TPO	-0.10885239587856094	0.00018285159840355632	1177
GSM7980873_ATC-2	ATC	DUSP6	TSHR	0.036262286316121536	0.2138114708555157	1177
GSM7980873_ATC-2	ATC	SPRY2	DIO1			1177
GSM7980873_ATC-2	ATC	SPRY2	FOXE1	0.6641454218336582	1.2818752754640143e-150	1177
GSM7980873_ATC-2	ATC	SPRY2	NKX2-1	0.22514423791508578	5.4320625360518495e-15	1177
GSM7980873_ATC-2	ATC	SPRY2	PAX8	0.10654694577004122	0.0002503551488824076	1177
GSM7980873_ATC-2	ATC	SPRY2	SLC5A5			1177
GSM7980873_ATC-2	ATC	SPRY2	TG	-0.03971855903123627	0.17328269849214162	1177
GSM7980873_ATC-2	ATC	SPRY2	TPO	0.6732426395440579	3.0654259434011985e-156	1177
GSM7980873_ATC-2	ATC	SPRY2	TSHR	0.01968206117994971	0.49993700070817826	1177
GSM7980873_ATC-2	ATC	SPRY4	DIO1			1177
GSM7980873_ATC-2	ATC	SPRY4	FOXE1	0.18936333341448483	5.792100817035691e-11	1177
GSM7980873_ATC-2	ATC	SPRY4	NKX2-1	0.19341465643325964	2.2044953212518182e-11	1177
GSM7980873_ATC-2	ATC	SPRY4	PAX8	0.305433667250555	7.783272153897975e-27	1177
GSM7980873_ATC-2	ATC	SPRY4	SLC5A5			1177
GSM7980873_ATC-2	ATC	SPRY4	TG	-0.07570683400709173	0.00936928892319455	1177
GSM7980873_ATC-2	ATC	SPRY4	TPO	0.27247643665856064	1.7534450092455182e-21	1177
GSM7980873_ATC-2	ATC	SPRY4	TSHR	0.17792108585265734	7.914406855825058e-10	1177
GSM7980873_ATC-2	ATC	ETV4	DIO1			1177
GSM7980873_ATC-2	ATC	ETV4	FOXE1	0.415131794950614	3.066499217823682e-50	1177
GSM7980873_ATC-2	ATC	ETV4	NKX2-1	0.13139096934808706	6.110867566241816e-06	1177
GSM7980873_ATC-2	ATC	ETV4	PAX8	0.37234256763521595	5.187213505005547e-40	1177
GSM7980873_ATC-2	ATC	ETV4	SLC5A5			1177
GSM7980873_ATC-2	ATC	ETV4	TG	-0.18866152525462845	6.832480975603082e-11	1177
GSM7980873_ATC-2	ATC	ETV4	TPO	0.480850852312745	3.9186429872976657e-69	1177
GSM7980873_ATC-2	ATC	ETV4	TSHR	0.015128867315483996	0.6041019332094749	1177
GSM7980873_ATC-2	ATC	ETV5	DIO1			1177
GSM7980873_ATC-2	ATC	ETV5	FOXE1	0.3520320805223596	1.1487366651992257e-35	1177
GSM7980873_ATC-2	ATC	ETV5	NKX2-1	0.07289138809264115	0.012370780675517725	1177
GSM7980873_ATC-2	ATC	ETV5	PAX8	0.13055473136599985	7.006747750279954e-06	1177
GSM7980873_ATC-2	ATC	ETV5	SLC5A5			1177
GSM7980873_ATC-2	ATC	ETV5	TG	-0.017797489899511614	0.5418712531549549	1177
GSM7980873_ATC-2	ATC	ETV5	TPO	0.34502177062489514	3.0764377948705286e-34	1177
GSM7980873_ATC-2	ATC	ETV5	TSHR	-0.03222063376632797	0.2693678541381068	1177
GSM7980873_ATC-2	ATC	PHLDA1	DIO1			1177
GSM7980873_ATC-2	ATC	PHLDA1	FOXE1	-0.15284436753469602	1.3708354343870006e-07	1177
GSM7980873_ATC-2	ATC	PHLDA1	NKX2-1	-0.10503343641925704	0.00030668484692825295	1177
GSM7980873_ATC-2	ATC	PHLDA1	PAX8	-0.055637313785699534	0.056362339502086925	1177
GSM7980873_ATC-2	ATC	PHLDA1	SLC5A5			1177
GSM7980873_ATC-2	ATC	PHLDA1	TG	0.006142808481410489	0.8332602391697737	1177
GSM7980873_ATC-2	ATC	PHLDA1	TPO	-0.1583244250700123	4.750420920529042e-08	1177
GSM7980873_ATC-2	ATC	PHLDA1	TSHR	-0.04960614991193398	0.08892444985869685	1177
GSM7980873_ATC-2	ATC	CCND1	DIO1			1177
GSM7980873_ATC-2	ATC	CCND1	FOXE1	-0.08354508029683307	0.004128311477381264	1177
GSM7980873_ATC-2	ATC	CCND1	NKX2-1	-0.05319128125824548	0.06812050619785874	1177
GSM7980873_ATC-2	ATC	CCND1	PAX8	-0.012966192776398123	0.6567658322104154	1177
GSM7980873_ATC-2	ATC	CCND1	SLC5A5			1177
GSM7980873_ATC-2	ATC	CCND1	TG	-0.02748931633964536	0.3460575532027729	1177
GSM7980873_ATC-2	ATC	CCND1	TPO	-0.09909857981877043	0.0006626373284845149	1177
GSM7980873_ATC-2	ATC	CCND1	TSHR	-0.05127024333107827	0.07870703516637792	1177
GSM7980874_ATC-3	ATC	DUSP4	DIO1	-0.192512099302354	3.2820790188640126e-08	811
GSM7980874_ATC-3	ATC	DUSP4	FOXE1	0.05859162388351554	0.09542795535511028	811
GSM7980874_ATC-3	ATC	DUSP4	NKX2-1			811
GSM7980874_ATC-3	ATC	DUSP4	PAX8	0.18872243560368054	6.132651247232457e-08	811
GSM7980874_ATC-3	ATC	DUSP4	SLC5A5			811
GSM7980874_ATC-3	ATC	DUSP4	TG	0.10522504488659512	0.0026969937720113086	811
GSM7980874_ATC-3	ATC	DUSP4	TPO			811
GSM7980874_ATC-3	ATC	DUSP4	TSHR			811
GSM7980874_ATC-3	ATC	DUSP5	DIO1	-0.016861994501349915	0.6315898292662643	811
GSM7980874_ATC-3	ATC	DUSP5	FOXE1	-0.03626242972303604	0.30233915387132293	811
GSM7980874_ATC-3	ATC	DUSP5	NKX2-1			811
GSM7980874_ATC-3	ATC	DUSP5	PAX8	0.0036144141930952592	0.9181430675649794	811
GSM7980874_ATC-3	ATC	DUSP5	SLC5A5			811
GSM7980874_ATC-3	ATC	DUSP5	TG	-0.008475349548524427	0.8095600926371673	811
GSM7980874_ATC-3	ATC	DUSP5	TPO			811
GSM7980874_ATC-3	ATC	DUSP5	TSHR			811
GSM7980874_ATC-3	ATC	DUSP6	DIO1	0.0023755869114940507	0.9461455627641437	811
GSM7980874_ATC-3	ATC	DUSP6	FOXE1	0.0003936027406413051	0.9910704580991643	811
GSM7980874_ATC-3	ATC	DUSP6	NKX2-1			811
GSM7980874_ATC-3	ATC	DUSP6	PAX8	0.02819163882134246	0.4226893235958864	811
GSM7980874_ATC-3	ATC	DUSP6	SLC5A5			811
GSM7980874_ATC-3	ATC	DUSP6	TG	-0.004790678076106877	0.8916476975920664	811
GSM7980874_ATC-3	ATC	DUSP6	TPO			811
GSM7980874_ATC-3	ATC	DUSP6	TSHR			811
GSM7980874_ATC-3	ATC	SPRY2	DIO1	0.011017682202681565	0.7540620216143171	811
GSM7980874_ATC-3	ATC	SPRY2	FOXE1	0.02224498891023828	0.5269979290884218	811
GSM7980874_ATC-3	ATC	SPRY2	NKX2-1			811
GSM7980874_ATC-3	ATC	SPRY2	PAX8	-0.032738564857277386	0.3517798829400709	811
GSM7980874_ATC-3	ATC	SPRY2	SLC5A5			811
GSM7980874_ATC-3	ATC	SPRY2	TG	0.13512317295641416	0.00011346786318454347	811
GSM7980874_ATC-3	ATC	SPRY2	TPO			811
GSM7980874_ATC-3	ATC	SPRY2	TSHR			811
GSM7980874_ATC-3	ATC	SPRY4	DIO1	-0.21682809193332597	4.3841620891224927e-10	811
GSM7980874_ATC-3	ATC	SPRY4	FOXE1	0.19689698141162915	1.567253563059602e-08	811
GSM7980874_ATC-3	ATC	SPRY4	NKX2-1			811
GSM7980874_ATC-3	ATC	SPRY4	PAX8	0.30612185442322776	4.692099006590253e-19	811
GSM7980874_ATC-3	ATC	SPRY4	SLC5A5			811
GSM7980874_ATC-3	ATC	SPRY4	TG	0.03905499347482424	0.26660326300759585	811
GSM7980874_ATC-3	ATC	SPRY4	TPO			811
GSM7980874_ATC-3	ATC	SPRY4	TSHR			811
GSM7980874_ATC-3	ATC	ETV4	DIO1	0.02735916992475519	0.43652182930066796	811
GSM7980874_ATC-3	ATC	ETV4	FOXE1	-0.07093832274749831	0.04342335898090074	811
GSM7980874_ATC-3	ATC	ETV4	NKX2-1			811
GSM7980874_ATC-3	ATC	ETV4	PAX8	-0.029977091582602016	0.3939009465680574	811
GSM7980874_ATC-3	ATC	ETV4	SLC5A5			811
GSM7980874_ATC-3	ATC	ETV4	TG	0.03555668489126544	0.31185207211162436	811
GSM7980874_ATC-3	ATC	ETV4	TPO			811
GSM7980874_ATC-3	ATC	ETV4	TSHR			811
GSM7980874_ATC-3	ATC	ETV5	DIO1	0.05551902087043887	0.11414028389648188	811
GSM7980874_ATC-3	ATC	ETV5	FOXE1	-0.08386552716243602	0.016901043033326704	811
GSM7980874_ATC-3	ATC	ETV5	NKX2-1			811
GSM7980874_ATC-3	ATC	ETV5	PAX8	-0.03280216310532225	0.35084461335774697	811
GSM7980874_ATC-3	ATC	ETV5	SLC5A5			811
GSM7980874_ATC-3	ATC	ETV5	TG	0.03800531867626557	0.27967976032589315	811
GSM7980874_ATC-3	ATC	ETV5	TPO			811
GSM7980874_ATC-3	ATC	ETV5	TSHR			811
GSM7980874_ATC-3	ATC	PHLDA1	DIO1	-0.0014302969275544637	0.9675595525057239	811
GSM7980874_ATC-3	ATC	PHLDA1	FOXE1	0.025263397307276718	0.47247519849964154	811
GSM7980874_ATC-3	ATC	PHLDA1	NKX2-1			811
GSM7980874_ATC-3	ATC	PHLDA1	PAX8	0.048884038594485466	0.16428395747325322	811
GSM7980874_ATC-3	ATC	PHLDA1	SLC5A5			811
GSM7980874_ATC-3	ATC	PHLDA1	TG	0.010888753458590613	0.756848813791162	811
GSM7980874_ATC-3	ATC	PHLDA1	TPO			811
GSM7980874_ATC-3	ATC	PHLDA1	TSHR			811
GSM7980874_ATC-3	ATC	CCND1	DIO1	0.022481047069677535	0.5226213025714933	811
GSM7980874_ATC-3	ATC	CCND1	FOXE1	-0.008781012582194603	0.8028307042082204	811
GSM7980874_ATC-3	ATC	CCND1	NKX2-1			811
GSM7980874_ATC-3	ATC	CCND1	PAX8	-0.0032752760292196485	0.9258003658293513	811
GSM7980874_ATC-3	ATC	CCND1	SLC5A5			811
GSM7980874_ATC-3	ATC	CCND1	TG	0.03216019649541483	0.36035752393960135	811
GSM7980874_ATC-3	ATC	CCND1	TPO			811
GSM7980874_ATC-3	ATC	CCND1	TSHR			811
GSM7980875_ATC-4	ATC	DUSP4	DIO1	0.22176655542715168	7.187333847783683e-16	1293
GSM7980875_ATC-4	ATC	DUSP4	FOXE1	-0.22033367724422956	1.1117573623994946e-15	1293
GSM7980875_ATC-4	ATC	DUSP4	NKX2-1	-0.014369000185864875	0.6057064367914095	1293
GSM7980875_ATC-4	ATC	DUSP4	PAX8	-0.04543559067098885	0.10245843120975799	1293
GSM7980875_ATC-4	ATC	DUSP4	SLC5A5			1293
GSM7980875_ATC-4	ATC	DUSP4	TG	-0.0017605092952921234	0.9495723993182204	1293
GSM7980875_ATC-4	ATC	DUSP4	TPO	0.21507034060124097	5.377766537184023e-15	1293
GSM7980875_ATC-4	ATC	DUSP4	TSHR	-0.11204468892813678	5.396380275143791e-05	1293
GSM7980875_ATC-4	ATC	DUSP5	DIO1	-0.016810667997649097	0.5458827148810844	1293
GSM7980875_ATC-4	ATC	DUSP5	FOXE1	0.03712782712703675	0.18213089178417496	1293
GSM7980875_ATC-4	ATC	DUSP5	NKX2-1	-0.022729233558250076	0.41414572219706497	1293
GSM7980875_ATC-4	ATC	DUSP5	PAX8	-0.019778438544313763	0.4773440073513593	1293
GSM7980875_ATC-4	ATC	DUSP5	SLC5A5			1293
GSM7980875_ATC-4	ATC	DUSP5	TG	-0.09120717254338924	0.0010258882842786956	1293
GSM7980875_ATC-4	ATC	DUSP5	TPO	-0.06418233538498948	0.020997130881357823	1293
GSM7980875_ATC-4	ATC	DUSP5	TSHR	-0.05656850919217326	0.041974866571003744	1293
GSM7980875_ATC-4	ATC	DUSP6	DIO1	-0.01568042392779166	0.5732096277449404	1293
GSM7980875_ATC-4	ATC	DUSP6	FOXE1	0.01877753160233008	0.4999205786030561	1293
GSM7980875_ATC-4	ATC	DUSP6	NKX2-1	0.0314226936404514	0.2588586345002171	1293
GSM7980875_ATC-4	ATC	DUSP6	PAX8	0.041786239717548454	0.1331577538353292	1293
GSM7980875_ATC-4	ATC	DUSP6	SLC5A5			1293
GSM7980875_ATC-4	ATC	DUSP6	TG	0.01810484974982628	0.5154058215254341	1293
GSM7980875_ATC-4	ATC	DUSP6	TPO	-0.10601881335341813	0.00013380999215039242	1293
GSM7980875_ATC-4	ATC	DUSP6	TSHR	-0.024535989800291685	0.37801906527329393	1293
GSM7980875_ATC-4	ATC	SPRY2	DIO1	-0.11732391862220493	2.344161863786326e-05	1293
GSM7980875_ATC-4	ATC	SPRY2	FOXE1	0.08092013293851658	0.003594528647833568	1293
GSM7980875_ATC-4	ATC	SPRY2	NKX2-1	-0.014084285307478803	0.6128690339335723	1293
GSM7980875_ATC-4	ATC	SPRY2	PAX8	-0.030830415194107667	0.26794788968981464	1293
GSM7980875_ATC-4	ATC	SPRY2	SLC5A5			1293
GSM7980875_ATC-4	ATC	SPRY2	TG	0.09038065061943319	0.0011401176695923717	1293
GSM7980875_ATC-4	ATC	SPRY2	TPO	0.1667009082442924	1.6322066517137843e-09	1293
GSM7980875_ATC-4	ATC	SPRY2	TSHR	0.02265151137586626	0.41574424235621715	1293
GSM7980875_ATC-4	ATC	SPRY4	DIO1	0.13187869486375559	1.9518671854641298e-06	1293
GSM7980875_ATC-4	ATC	SPRY4	FOXE1	0.006990322314295584	0.801721232968605	1293
GSM7980875_ATC-4	ATC	SPRY4	NKX2-1	-0.027367623013852958	0.32544709791019905	1293
GSM7980875_ATC-4	ATC	SPRY4	PAX8	0.024197078674022376	0.3846438046956748	1293
GSM7980875_ATC-4	ATC	SPRY4	SLC5A5			1293
GSM7980875_ATC-4	ATC	SPRY4	TG	0.09663567368123288	0.0005020860445781914	1293
GSM7980875_ATC-4	ATC	SPRY4	TPO	0.43126174915867027	1.0539720582121015e-59	1293
GSM7980875_ATC-4	ATC	SPRY4	TSHR	0.04193633273713945	0.13176857717723378	1293
GSM7980875_ATC-4	ATC	ETV4	DIO1	-0.3508552731916669	9.405004253355213e-39	1293
GSM7980875_ATC-4	ATC	ETV4	FOXE1	0.012230749204645223	0.6603803222058269	1293
GSM7980875_ATC-4	ATC	ETV4	NKX2-1	0.07248429238635366	0.009125352151189333	1293
GSM7980875_ATC-4	ATC	ETV4	PAX8	7.899340442266031e-06	0.9997735825433447	1293
GSM7980875_ATC-4	ATC	ETV4	SLC5A5			1293
GSM7980875_ATC-4	ATC	ETV4	TG	0.13783968260261364	6.509451251247017e-07	1293
GSM7980875_ATC-4	ATC	ETV4	TPO	-0.155538701655523	1.8903771415567673e-08	1293
GSM7980875_ATC-4	ATC	ETV4	TSHR	0.010711905325244603	0.7003704055293861	1293
GSM7980875_ATC-4	ATC	ETV5	DIO1	0.002475463443978538	0.9291395087296653	1293
GSM7980875_ATC-4	ATC	ETV5	FOXE1	0.14957119682202039	6.533526138211941e-08	1293
GSM7980875_ATC-4	ATC	ETV5	NKX2-1	0.06866783957346627	0.013522382715554629	1293
GSM7980875_ATC-4	ATC	ETV5	PAX8	0.024264203638623836	0.38332610263696704	1293
GSM7980875_ATC-4	ATC	ETV5	SLC5A5			1293
GSM7980875_ATC-4	ATC	ETV5	TG	0.05654677629137814	0.04205387218438018	1293
GSM7980875_ATC-4	ATC	ETV5	TPO	-0.040653764070138106	0.1440069985214763	1293
GSM7980875_ATC-4	ATC	ETV5	TSHR	0.08578530507513693	0.0020191308793420584	1293
GSM7980875_ATC-4	ATC	PHLDA1	DIO1	-0.03513642172046169	0.20672786045361213	1293
GSM7980875_ATC-4	ATC	PHLDA1	FOXE1	0.09787185662178617	0.0004244961204126048	1293
GSM7980875_ATC-4	ATC	PHLDA1	NKX2-1	0.03654601822115269	0.18908162879415824	1293
GSM7980875_ATC-4	ATC	PHLDA1	PAX8	0.027057739049335307	0.33095726639796114	1293
GSM7980875_ATC-4	ATC	PHLDA1	SLC5A5			1293
GSM7980875_ATC-4	ATC	PHLDA1	TG	0.16973658092187047	8.140807099226905e-10	1293
