cohort	sample_id	group	p_DM2_centered	DM_call_centered	panel_z_mean	histology	tumor_normal	tissue_type	cell_type	cell_subtype	sample_alias	read_count	base_count	source
Lee_GSE213647	GSM6591305	Lee_PTC_tumor	0.33152454976443774	DM1	0.611716096812373	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591306	Lee_PTC_tumor	0.9940007104553888	DM2	-0.9017666834319353	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591307	Lee_PTC_tumor	0.9993981991225084	DM2	-0.4739853161986629	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591308	Lee_PTC_tumor	0.1644768238534671	DM1	0.7152170137015735	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591309	Lee_PTC_tumor	0.9994004158274175	DM2	-0.8343792915761061	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591310	Lee_PTC_tumor	0.9992097029982348	DM2	-0.8398902760346775	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591311	Lee_PTC_tumor	0.9451934166583515	DM2	-3.429721851122995	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591312	Lee_PTC_tumor	0.9662386512231912	DM2	-3.8913909699371683	PTC	tumor	ATC	Tumor	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591313	Lee_PTC_tumor	0.9960965269941339	DM2	-1.3274792905118418	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591314	Lee_PTC_tumor	0.9872750888456665	DM2	0.31927257485025384	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591315	Lee_PTC_tumor	0.4358639941583132	DM1	0.8360343088637237	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591316	Lee_PTC_tumor	0.35900991479009614	DM1	-0.3464830975858327	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591317	Lee_PTC_tumor	0.2456908204546153	DM1	0.6696236038142166	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591318	Lee_PTC_tumor	0.9989233592576157	DM2	-0.48963959761398046	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591319	Lee_PTC_tumor	0.9994839705119172	DM2	-0.3543856311141999	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591320	Lee_PTC_tumor	0.4065022574600153	DM1	-0.19306179073147475	PTC	tumor	ATC	Tumor	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591321	Lee_PTC_tumor	0.9977236204355201	DM2	-0.7609753394014453	PTC	tumor	PDTC	Tumor	PD				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591322	Lee_other	0.9362633134410064	DM2	-1.1180150345781248	UTC/ATC	tumor	ATC	Tumor	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591323	Lee_other	0.805287434877053	DM2	0.04437661950935144	UTC/ATC	tumor	ATC	Tumor	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591324	Lee_other	0.9948572856114873	DM2	-1.4432018589721531	UTC/ATC	tumor	ATC	Tumor	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591325	Lee_other	0.9656612550392377	DM2	-1.2078605838011802	UTC/ATC	tumor	ATC	Tumor	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591326	Lee_other	0.7039702676876003	DM2	-0.8753070498106739	UTC/ATC	tumor	ATC	Tumor	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591327	Lee_other	0.995990127797815	DM2	-2.331126748301386	UTC/ATC	tumor	ATC	Tumor	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591328	Lee_other	0.9136074130011976	DM2	-2.8420076120692497	UTC/ATC	tumor	ATC	Tumor	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591329	Lee_other	0.9639014463461055	DM2	-2.781407227309792	UTC/ATC	tumor	ATC	Tumor	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591330	Lee_PTC_tumor	0.9800909809654692	DM2	-0.17514584686316345	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591331	Lee_PTC_tumor	0.9976524065968843	DM2	-0.5400480763820674	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591332	Lee_PTC_tumor	0.9713389216195591	DM2	0.1386880784941658	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591333	Lee_PTC_tumor	0.9935518238071909	DM2	-0.18251253947737206	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591334	Lee_PTC_tumor	0.8280017482407518	DM2	0.3548425527932083	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591335	Lee_PTC_tumor	0.9085108147112614	DM2	0.6951186858691754	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591336	Lee_PTC_tumor	0.9135441747135704	DM2	0.3058323885470784	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591337	Lee_PTC_tumor	0.7518853541349458	DM2	0.3224876426668476	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591338	Lee_PTC_tumor	0.8622592262388593	DM2	0.725346964507284	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591339	Lee_PTC_tumor	0.9890582493154702	DM2	-0.16342715438760494	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591340	Lee_PTC_tumor	0.9809252339234898	DM2	-0.08657382234528198	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591341	Lee_PTC_tumor	0.9634694585430038	DM2	-0.44658016000507705	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591342	Lee_PTC_tumor	0.9720540911127913	DM2	0.26692380215339373	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591343	Lee_PTC_tumor	0.9964141149416261	DM2	-0.5974410447064717	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591344	Lee_PTC_tumor	0.9849324792477582	DM2	0.29964646960997193	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591345	Lee_PTC_tumor	0.9608420354040693	DM2	0.4499591057324513	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591346	Lee_PTC_tumor	0.9987745908850807	DM2	-0.719471131729	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591347	Lee_PTC_tumor	0.951219147347574	DM2	-0.5542415635487598	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591348	Lee_PTC_tumor	0.9969010823104875	DM2	-0.09393578185875308	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591349	Lee_PTC_tumor	0.7698852085622937	DM2	-0.006455559876408532	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591350	Lee_PTC_tumor	0.9760344128197773	DM2	0.18985015422959217	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591351	Lee_PTC_tumor	0.9587564692888626	DM2	0.2504178969680592	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591352	Lee_PTC_tumor	0.7119747425181363	DM2	0.6711871647707006	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591353	Lee_PTC_tumor	0.8691859624255367	DM2	0.21457893186314728	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591354	Lee_PTC_tumor	0.996836393850693	DM2	-0.46800900723226957	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591355	Lee_PTC_tumor	0.9943071359763597	DM2	-0.3488848996502001	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591356	Lee_PTC_tumor	0.9905684509190363	DM2	0.00986233467597658	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591357	Lee_other	0.9338718943710675	DM2	0.4306875020443125	PDFP	tumor	PDTC	Tumor	PD				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591358	Lee_other	0.9566527952668916	DM2	-0.5847891883905915	PDFP	tumor	PDTC	Tumor	PD				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591359	Lee_other	0.9988610965733763	DM2	-0.7200001556591116	PDFP	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591360	Lee_other	0.9918803030184178	DM2	-0.2826266764187957	PDFP	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591361	Lee_other	0.9986769775409647	DM2	-0.4094854890144223	PDFP	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591362	Lee_other	0.9968525003644083	DM2	-0.7900174921155365	PDFP	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591363	Lee_other	0.9913802304309396	DM2	-0.5010945611197429	PDFP	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591364	Lee_other	0.9720646249805164	DM2	-1.623504804927284	PDFP	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591365	Lee_other	0.9981488891890601	DM2	-0.2130860338026364	PDFP	tumor	PDTC	Tumor	PD				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
K2_PRJEB11591	ERR1512530	K2_tumor	0.970401161697656	DM2	0.11092889430161681	FA	tumor				GMI-FA01	25670979.0	5185537758.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518626	K2_tumor	0.970401161697656	DM2	0.11092889430161681	FA	tumor				SNU-GMI-FA01	25670979.0	5185537758.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518627	K2_normal	0.9341775670510659	DM2	0.0978847310985609	Normal	normal				SNU-GMI-FA01-N	33791705.0	6825924410.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518628	K2_tumor	0.9921296637078937	DM2	-0.7159365260434427	FA	tumor				SNU-GMI-FA02	49713540.0	10042135080.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518629	K2_normal	0.8990794044041238	DM2	-0.37862129977168446	Normal	normal				SNU-GMI-FA02-N	14870933.0	3003928466.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518630	K2_tumor	0.6191619080107043	DM2	-0.013929386356927455	FA	tumor				SNU-GMI-FA03	35133146.0	7096895492.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518631	K2_normal	0.945329349921303	DM2	-0.22057127858782172	Normal	normal				SNU-GMI-FA03-N	25594782.0	5170145964.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518632	K2_tumor	0.997840628239963	DM2	0.33569972599177506	FA	tumor				SNU-GMI-FA04	36847718.0	7443239036.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518633	K2_normal	0.902919411368208	DM2	-0.15396493307221162	Normal	normal				SNU-GMI-FA04-N	18438044.0	3724484888.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518634	K2_tumor	0.8216141648850699	DM2	-0.12346447562028688	FA	tumor				SNU-GMI-FA05	28902052.0	5838214504.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518635	K2_normal	0.7686898856067528	DM2	-0.6964374512773428	Normal	normal				SNU-GMI-FA05-N	12522839.0	2529613478.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518636	K2_tumor	0.9500864830870486	DM2	0.5545976558535044	FA	tumor				SNU-GMI-FA06	38717793.0	7820994186.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518637	K2_normal	0.8908736770254985	DM2	-0.31991125099503315	Normal	normal				SNU-GMI-FA06-N	19081170.0	3854396340.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518638	K2_tumor	0.8501882642275694	DM2	-0.37974574927679483	FA	tumor				SNU-GMI-FA07	15743268.0	3180140136.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518639	K2_normal	0.7423045257250178	DM2	0.08977420889769058	Normal	normal				SNU-GMI-FA07-N	32209893.0	6506398386.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518640	K2_tumor	0.9538539871485943	DM2	0.9539920321633271	FA	tumor				SNU-GMI-FA08	31097670.0	6281729340.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518641	K2_normal	0.8841759522418697	DM2	0.07049935234168894	Normal	normal				SNU-GMI-FA08-N	41536436.0	8390360072.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518642	K2_tumor	0.294068223884243	DM1	-0.25697892796463095	FA	tumor				SNU-GMI-FA09	16689633.0	3371305866.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518643	K2_normal	0.903688337387287	DM2	0.13914436115159282	Normal	normal				SNU-GMI-FA09-N	37077945.0	7489744890.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518644	K2_tumor	0.1148693724329027	DM1	-0.22004255674149936	FA	tumor				SNU-GMI-FA10	26658627.0	5385042654.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518645	K2_normal	0.9757599552769135	DM2	-0.0002387580067726297	Normal	normal				SNU-GMI-FA10-N	25606446.0	5172502092.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518646	K2_tumor	0.9935022193005815	DM2	0.34432591539968027	FA	tumor				SNU-GMI-FA11	39091755.0	7896534510.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518647	K2_tumor	0.9667883146026981	DM2	0.2623960274436046	FA	tumor				SNU-GMI-FA12	29516137.0	5962259674.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518648	K2_normal	0.7812911816888375	DM2	-0.38398446507284856	Normal	normal				SNU-GMI-FA12-N	28905750.0	5838961500.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518649	K2_tumor	0.9621663882482604	DM2	-0.8437315615408087	FA	tumor				SNU-GMI-FA13	24259468.0	4900412536.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518650	K2_tumor	0.95689258252341	DM2	-0.05977135863924547	FA	tumor				SNU-GMI-FA14	31970927.0	6458127254.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518653	K2_normal	0.9238295068216421	DM2	-0.16914456637832148	Normal	normal				SNU-GMI-FA16-N	30614894.0	6184208588.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518654	K2_tumor	0.3125606075648882	DM1	-0.11683511605951413	FA	tumor				SNU-GMI-FA17	18311396.0	3698901992.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518655	K2_normal	0.7446168818790233	DM2	-0.1326970239946865	Normal	normal				SNU-GMI-FA17-N	34454805.0	6959870610.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518656	K2_tumor	0.998869414516962	DM2	0.8891614303218099	FA	tumor				SNU-GMI-FA18	21228241.0	4288104682.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518657	K2_normal	0.9297262869976164	DM2	-0.19522283937422538	Normal	normal				SNU-GMI-FA18-N	31137849.0	6289845498.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518658	K2_tumor	0.9997811123145385	DM2	0.8225697554637101	FA	tumor				SNU-GMI-FA19	40546766.0	8190446732.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518659	K2_normal	0.7982181287894999	DM2	-0.22000325439960822	Normal	normal				SNU-GMI-FA19-N	33978383.0	6863633366.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518660	K2_tumor	0.16720322125991277	DM1	-0.14445727140560088	FA	tumor				SNU-GMI-FA20	27556795.0	5566472590.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518661	K2_normal	0.973197838341725	DM2	-0.1904607582155349	Normal	normal				SNU-GMI-FA20-N	32331825.0	6531028650.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518662	K2_tumor	0.5561967287755835	DM2	0.0875213723079405	FA	tumor				SNU-GMI-FA21	31111228.0	6284468056.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518663	K2_normal	0.8908970996463738	DM2	-0.04439014786230329	Normal	normal				SNU-GMI-FA21-N	32597668.0	6584728936.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518664	K2_tumor	0.9521977291877202	DM2	0.5923748191026843	FA	tumor				SNU-GMI-FA22	38454670.0	7767843340.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518665	K2_normal	0.9934026828557064	DM2	-0.13735647024012548	Normal	normal				SNU-GMI-FA22-N	34525281.0	6974106762.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518666	K2_tumor	0.5423061974235827	DM2	0.15345677602243563	FA	tumor				SNU-GMI-FA23	33010447.0	6668110294.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518667	K2_tumor	0.979927143876911	DM2	0.2033679330383655	FA	tumor				SNU-GMI-FA24	32975857.0	6661123114.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518668	K2_tumor	0.9475558001290059	DM2	0.5896867008033828	FA	tumor				SNU-GMI-FA25	43645092.0	8816308584.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518669	K2_tumor	0.9112890137359901	DM2	-0.8009039858756312	FTC	tumor				SNU-GMI-FTC01	17392990.0	3513383980.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518670	K2_normal	0.9856979181075575	DM2	-0.4636411280524175	Normal	normal				SNU-GMI-FTC01-N	16970362.0	3428013124.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518671	K2_tumor	0.9348615802499068	DM2	-0.5075229111964686	FTC	tumor				SNU-GMI-FTC02	31063530.0	6274833060.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518672	K2_tumor	0.7027611019657812	DM2	0.22822191411890053	FTC	tumor				SNU-GMI-FTC03	24825345.0	5014719690.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518673	K2_normal	0.8948720592669004	DM2	0.005354355825924986	Normal	normal				SNU-GMI-FTC03-N	22989708.0	4643921016.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518674	K2_tumor	0.9793800707932987	DM2	-0.20923660192924015	FTC	tumor				SNU-GMI-FTC04	20824328.0	4206514256.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518675	K2_tumor	0.9998686161754962	DM2	0.5447495610351748	FTC	tumor				SNU-GMI-FTC05	35364698.0	7143668996.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518676	K2_normal	0.8559109454269755	DM2	-0.4641548479317651	Normal	normal				SNU-GMI-FTC05-N	22867425.0	4619219850.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518677	K2_tumor	0.9642928258445838	DM2	-0.5155550144358736	FTC	tumor				SNU-GMI-FTC06	22051859.0	4454475518.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518678	K2_tumor	0.5328860660862039	DM2	0.1618080523049165	FTC	tumor				SNU-GMI-FTC07	19565904.0	3952312608.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518679	K2_tumor	0.9572358577705586	DM2	-0.4989305443189716	FTC	tumor				SNU-GMI-FTC08	29615115.0	5982253230.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518680	K2_normal	0.8660149023077033	DM2	-0.10363850702286304	Normal	normal				SNU-GMI-FTC08-N	16555908.0	3344293416.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518681	K2_tumor	0.33087893143869157	DM1	0.0649821686848179	FTC	tumor				SNU-GMI-FTC09	26718216.0	5397079632.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518682	K2_normal	0.7974978117754891	DM2	-0.0700032771614619	Normal	normal				SNU-GMI-FTC09-N	16276241.0	3287800682.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518683	K2_tumor	0.4981139750005218	DM1	0.25621062529434524	FTC	tumor				SNU-GMI-FTC10	23784471.0	4804463142.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
K2_PRJEB11591	ERR1518684	K2_normal	0.9113116195894243	DM2	0.09727260322649896	Normal	normal				SNU-GMI-FTC10-N	17426199.0	3520092198.0	/data/thca/repo_results/v17_korean/K2_8gene_tpm_matrix_v4.tsv
