sample_id	stage	subset	kind	rho_mapk_panel	rho_mapk_dm1_like	p	n	n_MAPK_genes	n_panel_genes
GSM7980870_LPTC-3	LPTC	all	spatial_poly_resid	0.06807087872340459	-0.06807087872340459	8.32879792559755e-05	3336	9	8
GSM7980870_LPTC-3	LPTC	all	local_knn30_resid	0.26624111412944945	-0.26624111412944945	3.060483941704954e-55	3336	9	8
GSM7980870_LPTC-3	LPTC	epithelial_enriched_top50	raw	0.45473311635485747	-0.45473311635485747	6.701876319026815e-86	1668	9	8
GSM7980870_LPTC-3	LPTC	epithelial_enriched_top50	basic_resid	0.09271187389136998	-0.09271187389136998	0.0001495650432995797	1668	9	8
GSM7980870_LPTC-3	LPTC	epithelial_enriched_top50	full_resid	0.086895997612509	-0.086895997612509	0.0003808720844316137	1668	9	8
GSM7980870_LPTC-3	LPTC	epithelial_enriched_top50	spatial_poly_resid	0.10327135878047437	-0.10327135878047437	2.380270068499146e-05	1668	9	8
GSM7980870_LPTC-3	LPTC	epithelial_enriched_top50	local_knn30_resid	0.21112605114531918	-0.21112605114531918	2.9184436433288248e-18	1668	9	8
GSM7980870_LPTC-3	LPTC	epithelial_enriched_top75	raw	0.45648025656446234	-0.45648025656446234	3.66993994965871e-44	834	9	8
GSM7980870_LPTC-3	LPTC	epithelial_enriched_top75	basic_resid	0.13278787929250016	-0.13278787929250016	0.00012002200645433531	834	9	8
GSM7980870_LPTC-3	LPTC	epithelial_enriched_top75	full_resid	0.1207655353529858	-0.1207655353529858	0.00047377115421913936	834	9	8
GSM7980870_LPTC-3	LPTC	epithelial_enriched_top75	spatial_poly_resid	0.13681656525100888	-0.13681656525100888	7.374710475383666e-05	834	9	8
GSM7980870_LPTC-3	LPTC	epithelial_enriched_top75	local_knn30_resid	0.22515107624060263	-0.22515107624060263	4.799487141432714e-11	834	9	8
GSM7980870_LPTC-3	LPTC	epithelial_iqr_25_75	raw	0.5413913657426449	-0.5413913657426449	1.1741927345859716e-127	1668	9	8
GSM7980870_LPTC-3	LPTC	epithelial_iqr_25_75	basic_resid	0.04212072442690451	-0.04212072442690451	0.0854810483980771	1668	9	8
GSM7980870_LPTC-3	LPTC	epithelial_iqr_25_75	full_resid	0.03506899690793033	-0.03506899690793033	0.1522511699305438	1668	9	8
GSM7980870_LPTC-3	LPTC	epithelial_iqr_25_75	spatial_poly_resid	0.03394552801014814	-0.03394552801014814	0.1658279477514761	1668	9	8
GSM7980870_LPTC-3	LPTC	epithelial_iqr_25_75	local_knn30_resid	0.20765594557139966	-0.20765594557139966	1.0519604210455218e-17	1668	9	8
GSM7980871_LPTC-4	LPTC	all	raw	0.44208419397369747	-0.44208419397369747	1.7699638239118592e-224	4707	9	8
GSM7980871_LPTC-4	LPTC	all	basic_resid	0.1519239930417861	-0.1519239930417861	1.053290452178775e-25	4707	9	8
GSM7980871_LPTC-4	LPTC	all	full_resid	0.12453593472389023	-0.12453593472389023	9.887966299374277e-18	4707	9	8
GSM7980871_LPTC-4	LPTC	all	spatial_poly_resid	0.13229328445692132	-0.13229328445692132	7.940310060379887e-20	4707	9	8
GSM7980871_LPTC-4	LPTC	all	local_knn30_resid	0.24016890571192745	-0.24016890571192745	9.642427613967151e-63	4707	9	8
GSM7980871_LPTC-4	LPTC	epithelial_enriched_top50	raw	0.16419999660476747	-0.16419999660476747	1.0844685939907541e-15	2354	9	8
GSM7980871_LPTC-4	LPTC	epithelial_enriched_top50	basic_resid	0.06615522068993877	-0.06615522068993877	0.0013202782184811876	2354	9	8
GSM7980871_LPTC-4	LPTC	epithelial_enriched_top50	full_resid	0.051960763684856706	-0.051960763684856706	0.011688936799507867	2354	9	8
GSM7980871_LPTC-4	LPTC	epithelial_enriched_top50	spatial_poly_resid	0.08199324623625069	-0.08199324623625069	6.812361682692417e-05	2354	9	8
GSM7980871_LPTC-4	LPTC	epithelial_enriched_top50	local_knn30_resid	0.11533877520619036	-0.11533877520619036	2.002607893407931e-08	2354	9	8
GSM7980871_LPTC-4	LPTC	epithelial_enriched_top75	raw	0.12249072455823126	-0.12249072455823126	2.51160995584699e-05	1177	9	8
GSM7980871_LPTC-4	LPTC	epithelial_enriched_top75	basic_resid	0.0487087760197804	-0.0487087760197804	0.09486220239087591	1177	9	8
GSM7980871_LPTC-4	LPTC	epithelial_enriched_top75	full_resid	0.03345130765788984	-0.03345130765788984	0.2514932128048143	1177	9	8
GSM7980871_LPTC-4	LPTC	epithelial_enriched_top75	spatial_poly_resid	0.05232661327488387	-0.05232661327488387	0.07273119917585266	1177	9	8
GSM7980871_LPTC-4	LPTC	epithelial_enriched_top75	local_knn30_resid	0.08168183703702483	-0.08168183703702483	0.005047241414905256	1177	9	8
GSM7980871_LPTC-4	LPTC	epithelial_iqr_25_75	raw	0.30016327067543125	-0.30016327067543125	3.429628758937671e-50	2353	9	8
GSM7980871_LPTC-4	LPTC	epithelial_iqr_25_75	basic_resid	0.08446854781285958	-0.08446854781285958	4.086501515710242e-05	2353	9	8
GSM7980871_LPTC-4	LPTC	epithelial_iqr_25_75	full_resid	0.06908215724851534	-0.06908215724851534	0.0007987010579464423	2353	9	8
GSM7980871_LPTC-4	LPTC	epithelial_iqr_25_75	spatial_poly_resid	0.09982939483784072	-0.09982939483784072	1.2219251500394479e-06	2353	9	8
GSM7980871_LPTC-4	LPTC	epithelial_iqr_25_75	local_knn30_resid	0.17719607325822612	-0.17719607325822612	4.7416683868359055e-18	2353	9	8
GSM7980872_ATC-1	ATC	all	raw	0.19658631288506995	-0.19658631288506995	2.7154914713133407e-42	4715	9	8
GSM7980872_ATC-1	ATC	all	basic_resid	0.05073918132534495	-0.05073918132534495	0.0004914558724859291	4715	9	8
GSM7980872_ATC-1	ATC	all	full_resid	0.05160240205698111	-0.05160240205698111	0.00039299260333274774	4715	9	8
GSM7980872_ATC-1	ATC	all	spatial_poly_resid	0.04359824767994221	-0.04359824767994221	0.002750383342950978	4715	9	8
GSM7980872_ATC-1	ATC	all	local_knn30_resid	0.07693457061212007	-0.07693457061212007	1.228404847110151e-07	4715	9	8
GSM7980872_ATC-1	ATC	epithelial_enriched_top50	raw	0.11462894106915486	-0.11462894106915486	2.3811017351914922e-08	2358	9	8
GSM7980872_ATC-1	ATC	epithelial_enriched_top50	basic_resid	0.023882518310432362	-0.023882518310432362	0.24634720567812515	2358	9	8
GSM7980872_ATC-1	ATC	epithelial_enriched_top50	full_resid	0.020050217201720885	-0.020050217201720885	0.3304514641949952	2358	9	8
GSM7980872_ATC-1	ATC	epithelial_enriched_top50	spatial_poly_resid	0.01827819490229774	-0.01827819490229774	0.37498265787185	2358	9	8
GSM7980872_ATC-1	ATC	epithelial_enriched_top50	local_knn30_resid	0.03785964946059839	-0.03785964946059839	0.06604471841327826	2358	9	8
GSM7980872_ATC-1	ATC	epithelial_enriched_top75	raw	0.14027135036074617	-0.14027135036074617	1.3297686747819144e-06	1179	9	8
GSM7980872_ATC-1	ATC	epithelial_enriched_top75	basic_resid	0.050710701352398524	-0.050710701352398524	0.08177048702074097	1179	9	8
GSM7980872_ATC-1	ATC	epithelial_enriched_top75	full_resid	0.045339585299795135	-0.045339585299795135	0.11971888200465902	1179	9	8
GSM7980872_ATC-1	ATC	epithelial_enriched_top75	spatial_poly_resid	0.055284454442631234	-0.055284454442631234	0.057733456168815415	1179	9	8
GSM7980872_ATC-1	ATC	epithelial_enriched_top75	local_knn30_resid	0.0573142349659597	-0.0573142349659597	0.049125118820842806	1179	9	8
GSM7980872_ATC-1	ATC	epithelial_iqr_25_75	raw	0.1301471727757544	-0.1301471727757544	2.265846076309943e-10	2357	9	8
GSM7980872_ATC-1	ATC	epithelial_iqr_25_75	basic_resid	0.05507755366673385	-0.05507755366673385	0.007482540577468149	2357	9	8
GSM7980872_ATC-1	ATC	epithelial_iqr_25_75	full_resid	0.04479945151763594	-0.04479945151763594	0.029637290979787314	2357	9	8
GSM7980872_ATC-1	ATC	epithelial_iqr_25_75	spatial_poly_resid	0.03596421514713736	-0.03596421514713736	0.08086949661910221	2357	9	8
GSM7980872_ATC-1	ATC	epithelial_iqr_25_75	local_knn30_resid	0.0446650980278533	-0.0446650980278533	0.030130150508691264	2357	9	8
GSM7980873_ATC-2	ATC	all	raw	0.07767627545292467	-0.07767627545292467	0.000161685227094417	2354	9	8
GSM7980873_ATC-2	ATC	all	basic_resid	-0.04799188423609054	0.04799188423609054	0.019881482130131134	2354	9	8
GSM7980873_ATC-2	ATC	all	full_resid	-0.0446667635180354	0.0446667635180354	0.030229194746095898	2354	9	8
GSM7980873_ATC-2	ATC	all	spatial_poly_resid	-0.04034957162534145	0.04034957162534145	0.050295833824561376	2354	9	8
GSM7980873_ATC-2	ATC	all	local_knn30_resid	-0.03122748859542353	0.03122748859542353	0.12985824504907809	2354	9	8
GSM7980873_ATC-2	ATC	epithelial_enriched_top50	raw	0.04184969559577464	-0.04184969559577464	0.1513273607735439	1177	9	8
GSM7980873_ATC-2	ATC	epithelial_enriched_top50	basic_resid	-0.07219477237186007	0.07219477237186007	0.013233647339367351	1177	9	8
GSM7980873_ATC-2	ATC	epithelial_enriched_top50	full_resid	-0.049985160172257403	0.049985160172257403	0.0865081597207562	1177	9	8
GSM7980873_ATC-2	ATC	epithelial_enriched_top50	spatial_poly_resid	-0.03478220411154193	0.03478220411154193	0.233111875500151	1177	9	8
GSM7980873_ATC-2	ATC	epithelial_enriched_top50	local_knn30_resid	-0.0044928016552535106	0.0044928016552535106	0.8776306341823192	1177	9	8
GSM7980873_ATC-2	ATC	epithelial_enriched_top75	raw	0.059764895328061354	-0.059764895328061354	0.1474304842921108	589	9	8
GSM7980873_ATC-2	ATC	epithelial_enriched_top75	basic_resid	-0.07127194695322231	0.07127194695322231	0.083944187430082	589	9	8
GSM7980873_ATC-2	ATC	epithelial_enriched_top75	full_resid	-0.06219418733508769	0.06219418733508769	0.13164051398142482	589	9	8
GSM7980873_ATC-2	ATC	epithelial_enriched_top75	spatial_poly_resid	-0.03685285227440232	0.03685285227440232	0.371965856858076	589	9	8
GSM7980873_ATC-2	ATC	epithelial_enriched_top75	local_knn30_resid	-0.023510966404562714	0.023510966404562714	0.5690427789192446	589	9	8
GSM7980873_ATC-2	ATC	epithelial_iqr_25_75	raw	0.06865684933502719	-0.06865684933502719	0.003904610980661644	1765	9	8
GSM7980873_ATC-2	ATC	epithelial_iqr_25_75	basic_resid	-0.019966007737468962	0.019966007737468962	0.40186263510047115	1765	9	8
GSM7980873_ATC-2	ATC	epithelial_iqr_25_75	full_resid	-0.020018990510500455	0.020018990510500455	0.4006144904157933	1765	9	8
GSM7980873_ATC-2	ATC	epithelial_iqr_25_75	spatial_poly_resid	-0.025453317044288732	0.025453317044288732	0.2851787910649189	1765	9	8
GSM7980873_ATC-2	ATC	epithelial_iqr_25_75	local_knn30_resid	-0.015525459688201597	0.015525459688201597	0.5145100044616296	1765	9	8
GSM7980874_ATC-3	ATC	all	raw	0.013264581312614748	-0.013264581312614748	0.5935730788610821	1621	9	8
GSM7980874_ATC-3	ATC	all	basic_resid	0.012545570807546983	-0.012545570807546983	0.6137446012988996	1621	9	8
GSM7980874_ATC-3	ATC	all	full_resid	0.01786526944597917	-0.01786526944597917	0.4722717825658803	1621	9	8
GSM7980874_ATC-3	ATC	all	spatial_poly_resid	0.0037556433593800742	-0.0037556433593800742	0.879902932318876	1621	9	8
GSM7980874_ATC-3	ATC	all	local_knn30_resid	0.016424281534450202	-0.016424281534450202	0.508738629020617	1621	9	8
GSM7980874_ATC-3	ATC	epithelial_enriched_top50	raw	0.02226063712000776	-0.02226063712000776	0.5267072273240678	811	9	8
GSM7980874_ATC-3	ATC	epithelial_enriched_top50	basic_resid	0.045379318443649404	-0.045379318443649404	0.1967082344344885	811	9	8
GSM7980874_ATC-3	ATC	epithelial_enriched_top50	full_resid	0.002742755997571253	-0.002742755997571253	0.9378375612653387	811	9	8
GSM7980874_ATC-3	ATC	epithelial_enriched_top50	spatial_poly_resid	-0.028561844965603624	0.028561844965603624	0.4166211530729213	811	9	8
GSM7980874_ATC-3	ATC	epithelial_enriched_top50	local_knn30_resid	0.021268824022562097	-0.021268824022562097	0.5452925723638121	811	9	8
GSM7980874_ATC-3	ATC	epithelial_enriched_top75	raw	-0.06492463720003269	0.06492463720003269	0.19170919326351582	406	9	8
GSM7980874_ATC-3	ATC	epithelial_enriched_top75	basic_resid	0.007585283447352414	-0.007585283447352414	0.8788949703044424	406	9	8
GSM7980874_ATC-3	ATC	epithelial_enriched_top75	full_resid	-0.0010558700213872628	0.0010558700213872628	0.9830784548069686	406	9	8
GSM7980874_ATC-3	ATC	epithelial_enriched_top75	spatial_poly_resid	-0.03862931449138346	0.03862931449138346	0.4376019431482882	406	9	8
GSM7980874_ATC-3	ATC	epithelial_enriched_top75	local_knn30_resid	0.01993761007968601	-0.01993761007968601	0.6887640465453636	406	9	8
GSM7980874_ATC-3	ATC	epithelial_iqr_25_75	raw	0.06658520085151942	-0.06658520085151942	0.05803988881791927	811	9	8
GSM7980874_ATC-3	ATC	epithelial_iqr_25_75	basic_resid	0.009787583651268332	-0.009787583651268332	0.78077581124662	811	9	8
GSM7980874_ATC-3	ATC	epithelial_iqr_25_75	full_resid	-0.0012714475361696757	0.0012714475361696757	0.9711607382175141	811	9	8
GSM7980874_ATC-3	ATC	epithelial_iqr_25_75	spatial_poly_resid	-0.025663546595559007	0.025663546595559007	0.46548737347064484	811	9	8
GSM7980874_ATC-3	ATC	epithelial_iqr_25_75	local_knn30_resid	0.0007456670780527406	-0.0007456670780527406	0.9830841974757957	811	9	8
GSM7980875_ATC-4	ATC	all	raw	0.1864653430989433	-0.1864653430989433	1.1588088399303846e-21	2586	9	8
GSM7980875_ATC-4	ATC	all	basic_resid	0.03495881416783751	-0.03495881416783751	0.07549672096402499	2586	9	8
GSM7980875_ATC-4	ATC	all	full_resid	-0.024716664675554743	0.024716664675554743	0.20893688671409238	2586	9	8
GSM7980875_ATC-4	ATC	all	spatial_poly_resid	-0.03282429176687951	0.03282429176687951	0.09514761693605191	2586	9	8
GSM7980875_ATC-4	ATC	all	local_knn30_resid	0.08125508780892213	-0.08125508780892213	3.5204949733636994e-05	2586	9	8
GSM7980875_ATC-4	ATC	epithelial_enriched_top50	raw	0.017389845110459944	-0.017389845110459944	0.5321339149466293	1293	9	8
GSM7980875_ATC-4	ATC	epithelial_enriched_top50	basic_resid	0.009657273986352804	-0.009657273986352804	0.7286428010234149	1293	9	8
GSM7980875_ATC-4	ATC	epithelial_enriched_top50	full_resid	-0.03972095355064584	0.03972095355064584	0.15344150972405263	1293	9	8
GSM7980875_ATC-4	ATC	epithelial_enriched_top50	spatial_poly_resid	-0.04529872613226499	0.04529872613226499	0.10349817662161645	1293	9	8
GSM7980875_ATC-4	ATC	epithelial_enriched_top50	local_knn30_resid	0.02028024928075756	-0.02028024928075756	0.4662383629310349	1293	9	8
GSM7980875_ATC-4	ATC	epithelial_enriched_top75	raw	0.019777332133615603	-0.019777332133615603	0.6155715699109597	647	9	8
GSM7980875_ATC-4	ATC	epithelial_enriched_top75	basic_resid	0.015624271708556884	-0.015624271708556884	0.6916051242010349	647	9	8
GSM7980875_ATC-4	ATC	epithelial_enriched_top75	full_resid	-0.03447442590474733	0.03447442590474733	0.38132215255780866	647	9	8
GSM7980875_ATC-4	ATC	epithelial_enriched_top75	spatial_poly_resid	-0.037022327211387464	0.037022327211387464	0.34711063485523486	647	9	8
GSM7980875_ATC-4	ATC	epithelial_enriched_top75	local_knn30_resid	0.03160640866341385	-0.03160640866341385	0.42221019707608354	647	9	8
GSM7980875_ATC-4	ATC	epithelial_iqr_25_75	raw	0.06876677382972657	-0.06876677382972657	0.013424114361415973	1292	9	8
GSM7980875_ATC-4	ATC	epithelial_iqr_25_75	basic_resid	-0.021619123586861525	0.021619123586861525	0.43749806500453736	1292	9	8
GSM7980875_ATC-4	ATC	epithelial_iqr_25_75	full_resid	-0.0479248337157095	0.0479248337157095	0.08507829379194004	1292	9	8
GSM7980875_ATC-4	ATC	epithelial_iqr_25_75	spatial_poly_resid	-0.04771810560196632	0.04771810560196632	0.08643413435828538	1292	9	8
GSM7980875_ATC-4	ATC	epithelial_iqr_25_75	local_knn30_resid	0.06801909681692286	-0.06801909681692286	0.014470292616532458	1292	9	8
