tcga_sample_id	B cell	Endothelial cell	Epithelial cell	Fibroblast	Malignant cell	Myeloid cell	NK cell	T cell
TCGA-DE-A3KN-01A	0.0	0.8907108724249525	0.10928912757504748	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A3AL-01A	0.0	0.37749548335079824	0.5414348783469723	0.0810696383022293	0.0	0.0	0.0	0.0
TCGA-ET-A25R-01A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A1YC-01A	0.0	0.3403262526489574	0.6596737473510427	0.0	0.0	0.0	0.0	0.0
TCGA-ET-A3DO-01A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A3SZ-01A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-BJ-A18Z-01A	0.0	0.197770481086479	0.0	0.802229518913521	0.0	0.0	0.0	0.0
TCGA-EM-A4FK-01A	0.0	0.4684030272120948	0.5315969727879052	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A3FK-01A	0.0	0.7577694463484641	0.2422305536515359	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A3SX-01A	0.0	0.8484893715410775	0.1515106284589225	0.0	0.0	0.0	0.0	0.0
TCGA-EL-A3ZH-11A	0.0	0.1050203799617865	0.7959974352091836	0.09898218482902986	0.0	0.0	0.0	0.0
TCGA-BJ-A0Z5-01A	0.0	0.5774418180651992	0.42255818193480077	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A4FM-01A	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-EL-A3GY-01A	0.0	0.9805233166968718	0.019476683303128264	0.0	0.0	0.0	0.0	0.0
TCGA-DO-A1JZ-01A	0.0	0.707078143514337	0.2929218564856631	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A3AO-01A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-ET-A39J-01A	0.0	0.7631185076626977	0.1319782658824564	0.10490322645484593	0.0	0.0	0.0	0.0
TCGA-E8-A437-01A	0.0	0.42660451291376084	0.5733954870862391	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A2OZ-01A	0.0	0.6417078903081032	0.35829210969189673	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A1CW-01A	0.0	0.2081534456783405	0.7918465543216594	0.0	0.0	0.0	0.0	0.0
TCGA-BJ-A2N9-11A	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-DJ-A3VM-01A	0.0	0.4828821249884183	0.49926920747069675	0.017848667540884867	0.0	0.0	0.0	0.0
TCGA-EM-A2CL-01A	0.0	0.38339247460730547	0.6009681633475035	0.015639362045191108	0.0	0.0	0.0	0.0
TCGA-ET-A40T-01A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-ET-A25K-01A	0.0	0.9229627274366958	0.07703727256330414	0.0	0.0	0.0	0.0	0.0
TCGA-FE-A236-01A	0.0	0.7387737417129018	0.26122625828709817	0.0	0.0	0.0	0.0	0.0
TCGA-EL-A3ZQ-01A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-EL-A3ZQ-11A	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-EL-A3CP-01A	0.0	0.8950819172705035	0.0	0.10491808272949654	0.0	0.0	0.0	0.0
TCGA-DJ-A1QM-01A	0.0	0.13807237483277726	0.6055384935365028	0.25638913163071997	0.0	0.0	0.0	0.0
TCGA-DJ-A3UQ-01A	0.0	0.14162611005143685	0.0	0.8583738899485631	0.0	0.0	0.0	0.0
TCGA-BJ-A0ZF-01A	0.0	0.26901183002260803	0.6313050582887868	0.09968311168860518	0.0	0.0	0.0	0.0
TCGA-EM-A3O7-01A	0.0	0.7791649028127712	0.2208350971872289	0.0	0.0	0.0	0.0	0.0
TCGA-IM-A3EB-01A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-EL-A3ZO-01A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-EL-A3H5-01A	0.0	0.19926232972822908	0.0	0.8007376702717709	0.0	0.0	0.0	0.0
TCGA-EL-A3ZK-11A	0.0	0.08857485356006428	0.9114251464399358	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A3AK-01A	0.0	0.8092666850823983	0.1907333149176017	0.0	0.0	0.0	0.0	0.0
TCGA-ET-A25L-01A	0.0	0.4908398540901105	0.0	0.5091601459098896	0.0	0.0	0.0	0.0
TCGA-FY-A3ON-01A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DE-A4MB-01A	0.0	0.42750843358008733	0.0	0.5724915664199126	0.0	0.0	0.0	0.0
TCGA-EL-A3CT-01A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-ET-A2MZ-01A	0.0	0.7411550032430343	0.25884499675696576	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A4FU-01A	0.0	0.4319424259877795	0.5251626489296877	0.0428949250825328	0.0	0.0	0.0	0.0
TCGA-EM-A1CU-01A	0.0	0.8243186210314759	0.17568137896852404	0.0	0.0	0.0	0.0	0.0
TCGA-FY-A3TY-01A	0.0	0.0	0.1567512946331059	0.8432487053668941	0.0	0.0	0.0	0.0
