gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	significant
ENSG00000010322.16	8021.95	-0.0212332	0.0407275	-0.521348	0.602125	0.706326	NISCH	False
ENSG00000010327.10	2258.23	-0.132753	0.0963406	-1.37796	0.168216	0.25345	STAB1	False
ENSG00000010361.14	1205.9	-0.0130807	0.0594908	-0.219878	0.825966	0.882624	FUZ	False
ENSG00000010379.16	471.039	-0.0937225	0.135126	-0.693592	0.487938	0.602677	SLC6A13	False
ENSG00000010404.18	592.487	0.95121	0.111642	8.52022	1.59253e-17	1.73495e-16	IDS	False
ENSG00000010438.17	9.25558	0.927024	0.188801	4.91006	9.1049e-07	3.52019e-06	PRSS3	False
ENSG00000010539.12	455.758	0.0587039	0.0347636	1.68866	0.0912844	0.150115	ZNF200	False
ENSG00000010610.10	2503.41	0.77542	0.129077	6.00742	1.88495e-09	9.82407e-09	CD4	False
ENSG00000010626.15	861.954	-0.156575	0.0680093	-2.30226	0.0213207	0.0413347	LRRC23	False
ENSG00000010671.16	321.192	1.13616	0.165093	6.8819	5.90599e-12	3.90547e-11	BTK	True
ENSG00000010704.18	1110.1	-0.285096	0.0504828	-5.6474	1.62896e-08	7.67137e-08	HFE	False
ENSG00000010803.16	3042.76	-0.0671919	0.0341481	-1.96766	0.049107	0.0869541	SCMH1	False
ENSG00000010810.17	11007.2	0.917746	0.0715087	12.834	1.057e-37	4.9129e-36	FYN	False
ENSG00000010818.10	2668.66	0.408957	0.0713475	5.7319	9.9311e-09	4.78598e-08	HIVEP2	False
ENSG00000010932.17	42.3557	-0.517687	0.210599	-2.45817	0.0139648	0.028197	FMO1	False
ENSG00000011007.12	3013.49	-0.378575	0.0319337	-11.855	2.02681e-32	6.59212e-31	ELOA	False
ENSG00000011009.11	5818.12	0.025323	0.0757631	0.33424	0.738199	0.818375	LYPLA2	False
ENSG00000011021.23	1453.42	-0.101796	0.047577	-2.13961	0.0323862	0.0600819	CLCN6	False
ENSG00000011028.14	13585.6	0.982544	0.134308	7.31562	2.56191e-13	1.91789e-12	MRC2	False
ENSG00000011052.21	0						NME1-NME2	False
ENSG00000011083.9	6.34657	0.368499	0.219932	1.67551	0.0938332	0.15373	SLC6A7	False
ENSG00000011105.14	4917.86	0.316464	0.0817837	3.86953	0.000109045	0.000319261	TSPAN9	False
ENSG00000011114.15	3124.38	-0.119036	0.0539354	-2.20702	0.0273128	0.0516084	BTBD7	False
ENSG00000011132.12	870.052	-0.0196033	0.0473954	-0.413612	0.679158	0.771449	APBA3	False
ENSG00000011143.19	804.359	-0.306331	0.0466417	-6.56774	5.10845e-11	3.10545e-10	MKS1	False
ENSG00000011198.10	1954.97	0.0197644	0.0548077	0.360613	0.718389	0.80264	ABHD5	False
ENSG00000011201.12	3392.71	0.790899	0.0814467	9.71063	2.7165e-22	4.36134e-21	ANOS1	False
ENSG00000011243.18	1878.11	-0.100212	0.045175	-2.2183	0.0265342	0.0502927	AKAP8L	False
ENSG00000011258.16	1615.57	0.0269236	0.0493984	0.54503	0.585733	0.691393	MBTD1	False
ENSG00000011260.14	2748.98	0.379241	0.0451402	8.4014	4.41189e-17	4.62153e-16	UTP18	False
ENSG00000011275.19	3949.4	0.108898	0.030348	3.58832	0.000332819	0.000907376	RNF216	False
ENSG00000011295.16	4362.79	-0.113309	0.0362694	-3.12409	0.00178356	0.00429689	TTC19	False
ENSG00000011304.22	14887.2	0.0756422	0.026676	2.83558	0.0045742	0.0101993	PTBP1	False
ENSG00000011332.19	9.29896	-0.47268	0.110139	-4.29166	1.77339e-05	5.77116e-05	DPF1	False
ENSG00000011347.10	966.382	0.564956	0.144085	3.921	8.81806e-05	0.000261942	SYT7	False
ENSG00000011376.12	1324.92	-0.23729	0.0493366	-4.80961	1.51223e-06	5.68839e-06	LARS2	False
ENSG00000011405.13	4613.41	-0.311367	0.0690174	-4.51143	6.43911e-06	2.22943e-05	PIK3C2A	False
ENSG00000011422.12	2025.12	2.42151	0.165175	14.6602	1.15871e-48	9.39509e-47	PLAUR	True
ENSG00000011426.11	196.062	1.11562	0.14127	7.89705	2.85573e-15	2.5528e-14	ANLN	True
ENSG00000011451.21	2733.57	0.160577	0.0319366	5.02799	4.95659e-07	1.98116e-06	WIZ	False
ENSG00000011454.18	5917.55	-0.043199	0.0483038	-0.894319	0.371151	0.487251	RABGAP1	False
ENSG00000011465.18	8620.85	1.78958	0.242294	7.38599	1.51326e-13	1.15934e-12	DCN	True
ENSG00000011478.13	965.671	-0.36103	0.061626	-5.8584	4.67335e-09	2.33656e-08	QPCTL	False
ENSG00000011485.15	4108.36	0.00746828	0.0373373	0.200022	0.841463	0.89372	PPP5C	False
ENSG00000011523.14	1564.74	0.204635	0.0591018	3.46241	0.000535364	0.00141127	CEP68	False
ENSG00000011566.15	2484.35	0.200075	0.0572541	3.4945	0.000474947	0.00126341	MAP4K3	False
ENSG00000011590.14	31.9468	0.160241	0.1386	1.15614	0.247625	0.351291	ZBTB32	False
ENSG00000011600.12	2025.25	0.926227	0.153501	6.03401	1.59943e-09	8.40445e-09	TYROBP	False
ENSG00000011638.11	2288.59	0.244523	0.0571411	4.27928	1.87502e-05	6.08076e-05	TMEM159	False
ENSG00000011677.13	1.12625	-0.63301	0.309301	-2.04658	0.0406993	0.0736726	GABRA3	False
ENSG00000012048.23	560.346	-0.705406	0.0952551	-7.40544	1.30713e-13	1.00524e-12	BRCA1	False
ENSG00000012061.16	3191.07	0.0349106	0.0493208	0.707829	0.479052	0.594214	ERCC1	False
ENSG00000012124.17	2310.49	0.528654	0.206471	2.56043	0.0104543	0.0217103	CD22	False
ENSG00000012171.20	2088.43	1.71058	0.144416	11.8448	2.28843e-32	7.41907e-31	SEMA3B	True
ENSG00000012174.12	1592.46	0.279344	0.0647967	4.31109	1.62454e-05	5.31637e-05	MBTPS2	False
ENSG00000012211.13	524.243	0.100168	0.0432804	2.31439	0.0206465	0.0401279	PRICKLE3	False
ENSG00000012223.13	539.166	-0.0649057	0.245348	-0.264546	0.791359	0.858579	LTF	False
ENSG00000012232.9	2514.23	-0.329929	0.0412311	-8.00193	1.22481e-15	1.13179e-14	EXTL3	False
ENSG00000012504.15	1.36346	-0.0709826	0.401209	-0.176922	0.85957	0.906189	NR1H4	False
ENSG00000012660.14	4752.94	0.33386	0.0758434	4.40197	1.07273e-05	3.59971e-05	ELOVL5	False
ENSG00000012779.11	6316.02	3.94072	0.220362	17.883	1.60099e-71	3.62453e-69	ALOX5	True
ENSG00000012817.16	998.994	-0.171537	0.642255	-0.267086	0.789403	0.857061	KDM5D	False
ENSG00000012822.16	9263.78	0.311356	0.0466149	6.67932	2.40051e-11	1.50094e-10	CALCOCO1	False
ENSG00000012963.15	2292.51	-0.0287251	0.0280541	-1.02392	0.305875	0.417736	UBR7	False
ENSG00000012983.11	2321	0.153525	0.0463747	3.31054	0.000931154	0.00235583	MAP4K5	False
ENSG00000013016.16	563.601	-0.0406987	0.0871969	-0.466745	0.640682	0.739353	EHD3	False
ENSG00000013275.8	5389.55	-0.305446	0.0422772	-7.22484	5.0168e-13	3.64199e-12	PSMC4	False
ENSG00000013288.9	6704.1	-0.0415601	0.0494291	-0.840804	0.400458	0.517398	MAN2B2	False
ENSG00000013293.6	1.31149	0.998877	0.325272	3.0709	0.00213418	0.00507304	SLC7A14	False
ENSG00000013297.12	167.177	1.29828	0.150326	8.63646	5.79803e-18	6.57056e-17	CLDN11	True
ENSG00000013306.16	9796.28	-0.556712	0.0595768	-9.34444	9.23747e-21	1.31398e-19	SLC25A39	False
ENSG00000013364.19	17155.2	1.26443	0.0837868	15.091	1.8553e-51	1.78012e-49	MVP	True
ENSG00000013374.16	5549.86	0.366261	0.0306191	11.9619	5.62846e-33	1.91567e-31	NUB1	False
ENSG00000013375.16	1944.26	-0.182251	0.0438135	-4.1597	3.18673e-05	0.000100437	PGM3	False
ENSG00000013392.8	565.011	-0.315351	0.0434532	-7.25726	3.95006e-13	2.89733e-12	RWDD2A	False
ENSG00000013441.16	7224.6	-0.0522789	0.0811796	-0.643991	0.519582	0.631922	CLK1	False
ENSG00000013503.10	630.12	-0.445702	0.0470088	-9.48125	2.51262e-21	3.73492e-20	POLR3B	False
ENSG00000013523.11	1528.28	0.035108	0.0407045	0.862509	0.388407	0.505181	ANGEL1	False
ENSG00000013561.18	3385.24	-0.322229	0.0382041	-8.4344	3.32907e-17	3.5276e-16	RNF14	False
ENSG00000013563.14	772.01	-0.0295312	0.0451068	-0.654695	0.512664	0.625472	DNASE1L1	False
ENSG00000013573.17	688.687	0.0449078	0.122586	0.366338	0.714113	0.799592	DDX11	False
ENSG00000013583.10	4889.91	-0.416232	0.0536966	-7.75155	9.07756e-15	7.79309e-14	HEBP1	False
ENSG00000013588.9	26732.6	0.521501	0.0869559	5.99731	2.00619e-09	1.04182e-08	GPRC5A	False
ENSG00000013619.14	1442.29	2.35793	0.129279	18.2392	2.52237e-74	6.5158e-72	MAMLD1	True
ENSG00000013725.14	337.779	0.547702	0.182083	3.00798	0.00262993	0.00614595	CD6	False
ENSG00000013810.20	652.116	-0.0907131	0.11124	-0.815475	0.4148	0.532006	TACC3	False
ENSG00000014123.10	3379.99	-0.0592931	0.0513438	-1.15482	0.248163	0.351893	UFL1	False
ENSG00000014138.9	265.911	-0.107852	0.0915769	-1.17772	0.23891	0.340896	POLA2	False
ENSG00000014164.7	1775.26	-0.359528	0.0476659	-7.54267	4.60442e-14	3.69178e-13	ZC3H3	False
ENSG00000014216.16	18019.3	0.375908	0.0530578	7.08488	1.39164e-12	9.70418e-12	CAPN1	False
ENSG00000014257.16	332.889	0.0768515	0.112442	0.683479	0.494304	0.608321	ACP3	False
ENSG00000014641.21	8421.46	-0.214841	0.0482062	-4.45671	8.32287e-06	2.83969e-05	MDH1	False
ENSG00000014824.14	4797.47	-0.125972	0.0456422	-2.75999	0.00578023	0.0126415	SLC30A9	False
ENSG00000014914.21	919.564	1.54413	0.100057	15.4325	9.89023e-54	1.04883e-51	MTMR11	True
ENSG00000014919.13	1646.35	-0.316054	0.0331783	-9.52593	1.63577e-21	2.47348e-20	COX15	False
ENSG00000015133.19	1254.22	1.54552	0.126995	12.1699	4.49531e-34	1.63938e-32	CCDC88C	True
ENSG00000015153.15	1571.43	-0.261167	0.05659	-4.61507	3.92956e-06	1.40422e-05	YAF2	False
ENSG00000015171.20	9075.04	-0.364975	0.0533547	-6.84055	7.88924e-12	5.15185e-11	ZMYND11	False
ENSG00000015285.11	457.735	0.981999	0.152687	6.43146	1.26386e-10	7.41569e-10	WAS	False
ENSG00000015413.9	44.0658	0.857587	0.220292	3.89295	9.90332e-05	0.000291942	DPEP1	False
ENSG00000015475.19	2551.97	1.66836	0.0840574	19.8478	1.1504e-87	5.20885e-85	BID	True
ENSG00000015479.20	241.224	-0.134194	0.116924	-1.1477	0.251094	0.355302	MATR3	False
ENSG00000015520.15	4.00983	1.38411	0.215221	6.43112	1.26668e-10	7.43009e-10	NPC1L1	True
ENSG00000015532.10	2535.3	-0.0564094	0.0404684	-1.39391	0.163343	0.247292	XYLT2	False
ENSG00000015568.13	2.30435	0.258137	0.169995	1.5185	0.128889	0.201489	RGPD5	False
ENSG00000015592.16	0.97427	0.822123	0.318035	2.585	0.00973779	0.0203545	STMN4	False
ENSG00000015676.18	6343.11	0.29979	0.031816	9.42263	4.39949e-21	6.4166e-20	NUDCD3	False
ENSG00000016082.15	4.75003	-0.302507	0.431628	-0.700852	0.483395	0.598338	ISL1	False
ENSG00000016391.11	582.468	0.25953	0.0771339	3.36467	0.00076634	0.00196536	CHDH	False
ENSG00000016402.13	80.413	0.211206	0.174042	1.21354	0.224925	0.323785	IL20RA	False
ENSG00000016490.16	0.678925	-0.485505	0.328772	-1.47672	0.139749	0.216218	CLCA1	False
ENSG00000016602.9	1.08219	-1.04425	0.253167	-4.12474	3.71161e-05	0.000115937	CLCA4	True
ENSG00000016864.18	4701.12	-0.237298	0.0286864	-8.27213	1.31585e-16	1.32334e-15	GLT8D1	False
ENSG00000017260.20	5963.87	0.205203	0.0499758	4.10605	4.02475e-05	0.000125175	ATP2C1	False
ENSG00000017427.17	75.4722	0.706845	0.205596	3.43803	0.000585961	0.00153242	IGF1	False
ENSG00000017483.15	6125.2	0.903586	0.156699	5.76639	8.09865e-09	3.94344e-08	SLC38A5	False
ENSG00000017797.13	4526.56	0.310353	0.0509182	6.09514	1.0934e-09	5.84141e-09	RALBP1	False
ENSG00000018189.13	4974.42	-0.133638	0.047594	-2.80788	0.00498684	0.0110399	RUFY3	False
ENSG00000018236.15	85.2698	1.95896	0.301042	6.50727	7.65303e-11	4.58318e-10	CNTN1	True
ENSG00000018280.17	551.19	0.736671	0.143326	5.13982	2.75002e-07	1.13151e-06	SLC11A1	False
ENSG00000018408.15	4012.41	-0.228818	0.062788	-3.6443	0.000268122	0.000741476	WWTR1	False
ENSG00000018510.17	2170.75	0.024444	0.0485984	0.502981	0.614978	0.717394	AGPS	False
ENSG00000018607.7	1.53303	0.121979	0.266183	0.458252	0.646772	0.744313	ZNF806	False
ENSG00000018610.15	1741.45	0.157982	0.0354027	4.46242	8.10393e-06	2.76944e-05	CXorf56	False
ENSG00000018625.15	206.254	-0.0518977	0.186026	-0.278981	0.780259	0.849969	ATP1A2	False
ENSG00000018699.13	1177.53	0.259718	0.0371871	6.98408	2.86734e-12	1.94853e-11	TTC27	False
ENSG00000018869.17	276.907	-0.185951	0.0435334	-4.27146	1.94195e-05	6.28567e-05	ZNF582	False
ENSG00000019102.12	3058.03	-0.183462	0.112749	-1.62717	0.103701	0.167486	VSIG2	False
ENSG00000019144.19	4003.97	0.127744	0.0654044	1.95314	0.0508031	0.0895644	PHLDB1	False
ENSG00000019169.10	953.715	2.73059	0.241379	11.3125	1.13856e-29	3.13828e-28	MARCO	True
ENSG00000019186.10	804.721	0.17233	0.311721	0.552833	0.580378	0.686511	CYP24A1	False
ENSG00000019485.13	1552.92	-0.45727	0.0823646	-5.55178	2.82774e-08	1.29742e-07	PRDM11	False
ENSG00000019505.8	575.393	-1.04787	0.22029	-4.75677	1.96714e-06	7.29809e-06	SYT13	True
ENSG00000019549.13	342.232	0.743747	0.148873	4.99584	5.85807e-07	2.32122e-06	SNAI2	False
ENSG00000019582.15	148671	1.5767	0.146039	10.7964	3.58014e-27	8.25829e-26	CD74	True
ENSG00000019991.18	171.762	0.86072	0.150192	5.73082	9.99474e-09	4.8155e-08	HGF	False
ENSG00000019995.6	911.202	0.182496	0.0884754	2.06268	0.0391435	0.0711986	ZRANB1	False
ENSG00000020129.16	3844.39	-0.0147685	0.0701559	-0.210509	0.83327	0.88782	NCDN	False
ENSG00000020181.18	1189.6	0.179876	0.119534	1.50481	0.132373	0.206277	ADGRA2	False
ENSG00000020219.9	2.25029	-0.253595	0.205995	-1.23107	0.218296	0.315889	CCT8L1P	False
ENSG00000020256.20	868.372	-0.0140604	0.0447681	-0.314072	0.753466	0.829731	ZFP64	False
ENSG00000020426.11	610.135	-0.0280784	0.0320693	-0.875554	0.381273	0.497862	MNAT1	False
ENSG00000020577.14	4028.76	0.715831	0.109529	6.53552	6.3387e-11	3.82162e-10	SAMD4A	False
ENSG00000020633.19	347.085	1.69734	0.171585	9.89209	4.50541e-23	7.72591e-22	RUNX3	True
ENSG00000020922.13	1386.56	0.191512	0.0339473	5.64145	1.68626e-08	7.92545e-08	MRE11	False
ENSG00000021300.14	3194.59	-0.93095	0.0887186	-10.4933	9.27417e-26	1.92446e-24	PLEKHB1	False
ENSG00000021355.13	5882.97	0.469554	0.0541765	8.66711	4.4321e-18	5.06536e-17	SERPINB1	False
ENSG00000021461.17	1.23885	-0.232057	0.248039	-0.935566	0.349497	0.464221	CYP3A43	False
ENSG00000021488.13	21.2021	-0.2807	0.129386	-2.16948	0.0300465	0.0561889	SLC7A9	False
ENSG00000021574.13	1659.68	-0.0108265	0.0566371	-0.191155	0.848404	0.898362	SPAST	False
ENSG00000021645.20	94.2858	0.482271	0.166347	2.89919	0.00374131	0.00849106	NRXN3	False
ENSG00000021762.20	1824.32	0.527127	0.0421618	12.5025	7.23655e-36	3.02823e-34	OSBPL5	False
ENSG00000021776.11	3256.44	-0.0568909	0.0419759	-1.35532	0.175315	0.262624	AQR	False
ENSG00000021826.17	196.583	-0.250788	0.202124	-1.24077	0.214692	0.311558	CPS1	False
ENSG00000021852.13	11.9583	-1.79785	0.34681	-5.18397	2.17214e-07	9.04639e-07	C8B	True
ENSG00000022267.19	10422.6	-1.99758	0.176121	-11.3421	8.11994e-30	2.26135e-28	FHL1	True
ENSG00000022277.13	4125.1	-0.102741	0.0296462	-3.46558	0.000529089	0.0013961	RTF2	False
ENSG00000022355.18	6.08726	0.936923	0.317781	2.94833	0.003195	0.00734383	GABRA1	False
ENSG00000022556.16	1083.71	0.70718	0.293845	2.40664	0.0160999	0.0320964	NLRP2	False
ENSG00000022567.10	1680.59	-0.471181	0.0572171	-8.23498	1.79595e-16	1.77908e-15	SLC45A4	False
ENSG00000022840.16	10281.5	-0.086342	0.0273552	-3.15633	0.0015977	0.00388112	RNF10	False
ENSG00000022976.15	498.017	-0.182762	0.0471153	-3.87904	0.00010487	0.000307865	ZNF839	False
ENSG00000023041.11	2153.64	-0.0117706	0.0301854	-0.389945	0.696578	0.785809	ZDHHC6	False
ENSG00000023171.18	931.303	-1.45639	0.115431	-12.617	1.70194e-36	7.36766e-35	GRAMD1B	True
ENSG00000023191.17	12840.7	0.163345	0.0540566	3.02173	0.00251331	0.00589564	RNH1	False
ENSG00000023228.14	4790.24	-0.246958	0.0570051	-4.3322	1.47625e-05	4.85275e-05	NDUFS1	False
ENSG00000023287.13	3626.54	0.133351	0.0520296	2.56299	0.0103775	0.021563	RB1CC1	False
ENSG00000023318.8	5736.15	-0.491506	0.0417735	-11.766	5.84381e-32	1.84846e-30	ERP44	False
ENSG00000023330.15	2898.58	-0.404511	0.057242	-7.06668	1.58687e-12	1.1016e-11	ALAS1	False
ENSG00000023445.16	1627.19	2.37397	0.185734	12.7816	2.07844e-37	9.52864e-36	BIRC3	True
ENSG00000023516.9	4005.2	0.233062	0.0712861	3.26939	0.0010778	0.00270073	AKAP11	False
ENSG00000023572.10	667.672	-0.0809363	0.0464328	-1.74308	0.0813193	0.135756	GLRX2	False
ENSG00000023608.5	558.115	-0.243756	0.0483407	-5.04245	4.59605e-07	1.84364e-06	SNAPC1	False
ENSG00000023697.13	2934	0.340225	0.047692	7.1338	9.76319e-13	6.90725e-12	DERA	False
ENSG00000023734.11	6530.03	-0.257484	0.0411832	-6.25214	4.04862e-10	2.26347e-09	STRAP	False
ENSG00000023839.12	24.1314	-0.164214	0.103008	-1.5942	0.110892	0.177421	ABCC2	False
ENSG00000023892.11	894.685	0.201399	0.104053	1.93554	0.0529235	0.0928922	DEF6	False
ENSG00000023902.14	1790.48	0.0734597	0.127	0.578421	0.56298	0.670795	PLEKHO1	False
ENSG00000023909.10	2651.07	0.497339	0.0669923	7.42381	1.13795e-13	8.8221e-13	GCLM	False
ENSG00000024048.11	3757.09	0.0253436	0.0398653	0.63573	0.524953	0.636533	UBR2	False
ENSG00000024422.12	9188.37	0.849374	0.0670535	12.6671	8.99592e-37	3.98371e-35	EHD2	False
ENSG00000024526.17	42.9901	0.26756	0.144904	1.84646	0.0648259	0.111123	DEPDC1	False
ENSG00000024862.18	3103.27	-0.236281	0.0483205	-4.88987	1.00905e-06	3.88075e-06	CCDC28A	False
ENSG00000025039.15	3913.16	-0.455956	0.145756	-3.12821	0.00175875	0.00424371	RRAGD	False
ENSG00000025156.13	727.676	0.0864566	0.0349878	2.47105	0.0134716	0.0273243	HSF2	False
ENSG00000025293.17	2535.08	0.203371	0.0440715	4.61458	3.93895e-06	1.40732e-05	PHF20	False
ENSG00000025423.11	1549.31	-0.842006	0.210735	-3.99556	6.45417e-05	0.000195453	HSD17B6	False
ENSG00000025434.19	967.648	-0.148743	0.0745896	-1.99415	0.0461359	0.0823522	NR1H3	False
ENSG00000025708.14	1744.34	0.694295	0.14134	4.91224	9.0041e-07	3.48188e-06	TYMP	False
ENSG00000025770.19	2485.62	0.26766	0.0592293	4.51905	6.21187e-06	2.15612e-05	NCAPH2	False
ENSG00000025772.8	3930.07	0.731551	0.055119	13.2722	3.35582e-40	1.77006e-38	TOMM34	False
ENSG00000025796.14	11353.8	-0.108472	0.0456509	-2.37612	0.017496	0.034575	SEC63	False
ENSG00000025800.14	5334.26	0.105006	0.0455008	2.30777	0.0210118	0.0407789	KPNA6	False
ENSG00000026025.16	75472.8	0.00954225	0.0762617	0.125125	0.900425	0.935124	VIM	False
ENSG00000026036.22	81.0432	-0.601451	0.126702	-4.74696	2.06493e-06	7.64401e-06	RTEL1-TNFRSF6B	False
ENSG00000026103.22	2019.23	0.863527	0.101269	8.52708	1.50086e-17	1.64084e-16	FAS	False
ENSG00000026297.16	1392.57	-0.393574	0.0988408	-3.9819	6.83661e-05	0.000206415	RNASET2	False
ENSG00000026508.20	32916.1	-0.217827	0.0839912	-2.59345	0.00950195	0.0199059	CD44	False
ENSG00000026559.14	12.0141	-0.349233	0.237168	-1.47251	0.140882	0.217753	KCNG1	False
ENSG00000026652.15	281.303	-0.390326	0.134684	-2.89809	0.00375447	0.00851854	AGPAT4	False
ENSG00000026751.17	659.503	2.40162	0.259115	9.26852	1.88742e-20	2.61822e-19	SLAMF7	True
ENSG00000026950.17	1752.88	0.913358	0.0991094	9.21565	3.09384e-20	4.21914e-19	BTN3A1	False
ENSG00000027001.10	1117.99	-0.135101	0.0532761	-2.53587	0.0112169	0.0231651	MIPEP	False
ENSG00000027075.15	2423.02	-0.576613	0.0671941	-8.5813	9.38066e-18	1.04368e-16	PRKCH	False
ENSG00000027644.5	6.22403	2.49937	0.325775	7.67207	1.69236e-14	1.41433e-13	INSRR	True
ENSG00000027697.15	6473.62	0.606957	0.0458467	13.2388	5.236e-40	2.73316e-38	IFNGR1	False
ENSG00000027847.14	2142.53	-0.332433	0.059032	-5.6314	1.78751e-08	8.37788e-08	B4GALT7	False
ENSG00000027869.12	108.904	1.51467	0.187044	8.09791	5.59101e-16	5.29759e-15	SH2D2A	True
ENSG00000028116.18	642.522	0.181516	0.0654758	2.77226	0.00556693	0.0122122	VRK2	False
ENSG00000028137.19	3277.21	0.947444	0.105769	8.95771	3.31497e-19	4.16288e-18	TNFRSF1B	False
ENSG00000028203.18	6158.16	-0.203222	0.0407271	-4.98986	6.04232e-07	2.38953e-06	VEZT	False
ENSG00000028277.21	298.955	1.33444	0.182234	7.32267	2.4308e-13	1.82652e-12	POU2F2	True
ENSG00000028310.18	2150.07	0.182218	0.033954	5.3666	8.02326e-08	3.50218e-07	BRD9	False
ENSG00000028528.15	31700.8	0.573906	0.066199	8.66941	4.34348e-18	4.96831e-17	SNX1	False
ENSG00000028839.10	545.813	-0.101231	0.0387655	-2.61138	0.00901778	0.0189715	TBPL1	False
ENSG00000029153.14	346.375	1.7005	0.154536	11.0039	3.65831e-28	9.12268e-27	ARNTL2	True
ENSG00000029363.17	8169.28	0.0142069	0.0359827	0.394825	0.692972	0.782926	BCLAF1	False
ENSG00000029364.12	4343.16	-0.262751	0.0391095	-6.71834	1.83812e-11	1.15992e-10	SLC39A9	False
ENSG00000029534.21	48.8254	0.753954	0.152273	4.95132	7.37113e-07	2.87915e-06	ANK1	False
ENSG00000029559.7	27.7142	2.7866	0.303886	9.16988	4.73527e-20	6.34171e-19	IBSP	True
ENSG00000029639.11	678.607	-0.178999	0.0418903	-4.27305	1.92817e-05	6.24307e-05	TFB1M	False
ENSG00000029725.17	2393.01	0.0582235	0.0682163	0.853514	0.393374	0.510357	RABEP1	False
ENSG00000029993.15	1459.37	0.152811	0.0902595	1.69302	0.0904526	0.148966	HMGB3	False
ENSG00000030066.13	3051.58	0.0960043	0.0497934	1.92805	0.0538484	0.0943266	NUP160	False
ENSG00000030110.13	573.427	-0.0921192	0.0524042	-1.75786	0.0787715	0.132032	BAK1	False
ENSG00000030304.14	6.36787	0.7794	0.302503	2.5765	0.00998058	0.0208123	MUSK	False
ENSG00000030419.16	4090.57	0.0843083	0.0962439	0.875985	0.381038	0.49762	IKZF2	False
ENSG00000030582.18	24353.1	0.0728237	0.0688626	1.05752	0.290274	0.400639	GRN	False
ENSG00000031003.10	1859.35	0.120759	0.0547437	2.20589	0.0273914	0.0517423	FAM13B	False
ENSG00000031081.11	4181.13	0.00868483	0.0859073	0.101095	0.919475	0.948423	ARHGAP31	False
ENSG00000031691.7	272.283	0.113133	0.0427728	2.64498	0.00816958	0.0173418	CENPQ	False
ENSG00000031698.13	12709.2	-0.0657535	0.0665631	-0.987837	0.323233	0.436326	SARS1	False
ENSG00000031823.14	4951.38	0.122754	0.0323679	3.79246	0.00014916	0.000428031	RANBP3	False
ENSG00000032219.19	1982.67	0.275548	0.0568554	4.84648	1.25672e-06	4.77765e-06	ARID4A	False
ENSG00000032389.13	1961.12	-0.47038	0.0474016	-9.92329	3.29712e-23	5.72458e-22	EIPR1	False
ENSG00000032444.17	4904.55	0.416302	0.0515569	8.07462	6.76887e-16	6.37317e-15	PNPLA6	False
ENSG00000032742.18	1430.18	-0.525756	0.0372577	-14.1114	3.23302e-45	2.2309e-43	IFT88	False
ENSG00000033011.13	1048.77	-0.391795	0.0423414	-9.25323	2.17799e-20	3.00887e-19	ALG1	False
ENSG00000033030.15	2040.87	0.0586045	0.0390744	1.49982	0.133662	0.207934	ZCCHC8	False
ENSG00000033050.9	992.71	0.055744	0.0619374	0.900004	0.368118	0.484057	ABCF2	False
ENSG00000033100.16	4311.04	0.22154	0.0569444	3.89045	0.000100057	0.000294721	CHPF2	False
ENSG00000033122.21	163.423	-0.619198	0.183344	-3.37726	0.000732125	0.00188362	LRRC7	False
ENSG00000033170.17	1959.82	0.648632	0.0684221	9.47985	2.54647e-21	3.78383e-20	FUT8	False
ENSG00000033178.13	2015.18	0.209453	0.0492378	4.2539	2.10078e-05	6.7704e-05	UBA6	False
ENSG00000033327.13	2151.87	0.362319	0.0817362	4.43279	9.30223e-06	3.14903e-05	GAB2	False
ENSG00000033627.17	6982.83	-0.0998455	0.0503936	-1.98131	0.0475563	0.0845432	ATP6V0A1	False
ENSG00000033800.14	2481.96	-0.0811972	0.0630422	-1.28798	0.197753	0.290841	PIAS1	False
ENSG00000033867.16	773.584	0.76652	0.0937952	8.17227	3.02637e-16	2.93659e-15	SLC4A7	False
ENSG00000034053.14	309.955	-1.48204	0.159974	-9.26428	1.96393e-20	2.72154e-19	APBA2	True
ENSG00000034152.19	3084.88	0.207609	0.0573872	3.61769	0.000297248	0.000816307	MAP2K3	False
ENSG00000034239.11	4.43701	-0.558851	0.192178	-2.90799	0.00363758	0.00827427	EFCAB1	False
ENSG00000034510.6	60221.5	1.35314	0.112678	12.0089	3.18995e-33	1.10342e-31	TMSB10	True
ENSG00000034533.12	477.697	-0.239684	0.0437922	-5.47321	4.41949e-08	1.98636e-07	ASTE1	False
