sample	lineage	DM1_like	HT13_score
TCGA-22-4594-01	lung squamous cell carcinoma	1.45443387421521	0.7744708949112875
TCGA-22-4595-01	lung squamous cell carcinoma	1.5093461610242964	0.3113483745385593
TCGA-22-4596-01	lung squamous cell carcinoma	1.4485986984331938	1.4651648139258664
TCGA-22-4599-01	lung squamous cell carcinoma	1.460757605587896	0.6516296909940179
TCGA-22-4601-01	lung squamous cell carcinoma	1.45025537159315	-0.4237155183897511
TCGA-22-4604-01	lung squamous cell carcinoma	1.5015800273839264	0.6634405526059953
TCGA-22-4605-01	lung squamous cell carcinoma	1.381051712983968	-0.016418209094025898
TCGA-22-4607-01	lung squamous cell carcinoma	1.598745397548052	-0.21705105197715524
TCGA-22-4609-01	lung squamous cell carcinoma	1.2248440927258528	0.6792019991543501
TCGA-22-4609-11	lung squamous cell carcinoma	1.3671771975565834	0.43455832814160217
TCGA-22-4613-01	lung squamous cell carcinoma	1.4270905675651806	0.6977881353970175
TCGA-22-5471-01	lung squamous cell carcinoma	1.4583843994924577	0.28489872237827435
TCGA-22-5471-11	lung squamous cell carcinoma	1.3108087822275958	0.2611237728741319
TCGA-22-5472-01	lung squamous cell carcinoma	1.3455865825276976	-0.47329042619730993
TCGA-22-5472-11	lung squamous cell carcinoma	1.3980020028992737	0.3783497532075468
TCGA-22-5473-01	lung squamous cell carcinoma	1.3694247947312492	-0.5755385134158494
TCGA-22-5474-01	lung squamous cell carcinoma	1.555015141773326	0.6169304107038139
TCGA-22-5477-01	lung squamous cell carcinoma	1.3214501652761397	-0.39720567364198217
TCGA-22-5478-01	lung squamous cell carcinoma	1.3715517497692262	0.30588392991473096
TCGA-22-5478-11	lung squamous cell carcinoma	1.388321324863	1.0299044053453883
TCGA-22-5479-01	lung squamous cell carcinoma	1.3689727955357278	0.20462476296107243
TCGA-22-5480-01	lung squamous cell carcinoma	1.5751697903363473	1.2604850600893693
TCGA-22-5481-01	lung squamous cell carcinoma	1.5760447901248775	0.3866048090066727
TCGA-22-5481-11	lung squamous cell carcinoma	1.345667506846432	1.0454334781808856
TCGA-22-5482-01	lung squamous cell carcinoma	1.3804042874176967	-0.7207381906568245
TCGA-22-5482-11	lung squamous cell carcinoma	1.365156401447715	0.3809335993529439
TCGA-22-5483-01	lung squamous cell carcinoma	1.7403788412921777	-0.4155502502991262
TCGA-22-5483-11	lung squamous cell carcinoma	1.4597394286382834	0.6035508330149285
TCGA-22-5485-01	lung squamous cell carcinoma	1.429853010000179	-0.7043982057603421
TCGA-22-5489-01	lung squamous cell carcinoma	1.5892487765485015	0.8894710031727588
TCGA-22-5489-11	lung squamous cell carcinoma	1.3822181340300972	0.5367895634605416
TCGA-22-5491-01	lung squamous cell carcinoma	1.409430902914043	-0.34645382329584407
TCGA-22-5491-11	lung squamous cell carcinoma	1.4155763815229006	0.2790863906769193
TCGA-22-5492-01	lung squamous cell carcinoma	1.4003437300226491	0.578806673219667
TCGA-22-A5C4-01	lung squamous cell carcinoma	1.3414518947489804	-0.4871927720258086
TCGA-33-4532-01	lung squamous cell carcinoma	1.4627624096653449	-0.9231067421556545
TCGA-33-4533-01	lung squamous cell carcinoma	1.6305570439599473	-0.48973838782839996
TCGA-33-4538-01	lung squamous cell carcinoma	1.434305500096433	-0.14955758382679213
TCGA-33-4547-01	lung squamous cell carcinoma	1.3550943474159851	-0.25715632737863436
TCGA-33-4566-01	lung squamous cell carcinoma	1.6215660283341091	0.24319160270037252
TCGA-33-4579-01	lung squamous cell carcinoma	1.398205683486815	-0.3975864954371938
TCGA-33-4582-01	lung squamous cell carcinoma	1.492744061025496	-0.8576465887613838
TCGA-33-4583-01	lung squamous cell carcinoma	1.4155618108797965	-0.4862990591320277
TCGA-33-4586-01	lung squamous cell carcinoma	1.4339295095194178	-0.9493713185920982
TCGA-33-4587-01	lung squamous cell carcinoma	1.6925112473783883	-0.7910003634295516
TCGA-33-4587-11	lung squamous cell carcinoma	1.446479711996734	1.1367879042581643
TCGA-33-4589-01	lung squamous cell carcinoma	1.539602046040173	0.7635359922122509
TCGA-33-6737-01	lung squamous cell carcinoma	1.6228266098120412	-0.49498868884702935
TCGA-33-6737-11	lung squamous cell carcinoma	1.4726512483387002	0.2286887182663204
TCGA-33-6738-01	lung squamous cell carcinoma	1.4406605302581317	-0.29956038636062143
TCGA-33-A4WN-01	lung squamous cell carcinoma	1.4189427370133645	-0.12473218955594643
TCGA-33-A5GW-01	lung squamous cell carcinoma	1.2559813764222136	-1.4261388151119243
TCGA-33-AAS8-01	lung squamous cell carcinoma	1.3919343397595905	-0.08471781545337845
TCGA-33-AASB-01	lung squamous cell carcinoma	1.5439021227531509	-1.260735094366455
TCGA-33-AASD-01	lung squamous cell carcinoma	1.5762478642473907	-1.2999651627581936
TCGA-33-AASI-01	lung squamous cell carcinoma	1.5795719784748934	0.28767669583920574
TCGA-33-AASJ-01	lung squamous cell carcinoma	1.4235859323327738	-0.8501507451359386
TCGA-33-AASL-01	lung squamous cell carcinoma	1.3742647615943644	-0.4457435420748969
TCGA-34-2596-01	lung squamous cell carcinoma	1.3694654302125624	0.38405371820044437
TCGA-34-2600-01	lung squamous cell carcinoma	1.34682392874164	-0.7618558911928356
TCGA-34-2608-01	lung squamous cell carcinoma	1.3995643755906018	0.6867551114195675
TCGA-34-5231-01	lung squamous cell carcinoma	1.4106205921255055	-0.0918665063394005
TCGA-34-5232-01	lung squamous cell carcinoma	1.4367349305375487	1.0348963055644596
TCGA-34-5234-01	lung squamous cell carcinoma	1.380190107058061	1.2733200194992593
TCGA-34-5236-01	lung squamous cell carcinoma	1.507065650028139	0.21452054508780982
TCGA-34-5239-01	lung squamous cell carcinoma	1.3762842265053794	0.6781309198633997
TCGA-34-5240-01	lung squamous cell carcinoma	1.5335588734677348	-0.004594933218375145
TCGA-34-5241-01	lung squamous cell carcinoma	1.3738545724886884	0.4740355424100671
TCGA-34-5927-01	lung squamous cell carcinoma	1.3579387487863743	-0.8279339841430021
TCGA-34-5928-01	lung squamous cell carcinoma	1.5128932634667045	-0.2139484802421253
TCGA-34-5929-01	lung squamous cell carcinoma	1.417074269297202	-0.8403852373877393
TCGA-34-7107-01	lung squamous cell carcinoma	1.3425280319636568	-0.25980676679979486
TCGA-34-7107-11	lung squamous cell carcinoma	1.474766990481002	1.3255447914034169
TCGA-34-8454-01	lung squamous cell carcinoma	1.4703070859849234	0.5649793379759797
TCGA-34-8454-11	lung squamous cell carcinoma	1.4326455406176406	1.129349432508778
TCGA-34-8455-01	lung squamous cell carcinoma	1.4979164568226129	-0.5902504494059667
TCGA-34-8456-01	lung squamous cell carcinoma	1.5334371392309207	-0.41000136171983925
TCGA-34-A5IX-01	lung squamous cell carcinoma	1.4699671639826284	-0.5372887018293825
TCGA-37-3783-01	lung squamous cell carcinoma	1.604994941397433	0.42842306088256865
TCGA-37-3789-01	lung squamous cell carcinoma	1.5915076978014162	0.12353039076541869
TCGA-37-3792-01	lung squamous cell carcinoma	1.515938616161545	0.9223290995130327
TCGA-37-4129-01	lung squamous cell carcinoma	1.2497963782958392	-1.0667749819611503
TCGA-37-4130-01	lung squamous cell carcinoma	1.590603069927123	1.5209222696459277
TCGA-37-4132-01	lung squamous cell carcinoma	1.6618980022756795	0.4230157745852408
TCGA-37-4133-01	lung squamous cell carcinoma	1.5247536484948032	0.012631361797130857
TCGA-37-4135-01	lung squamous cell carcinoma	1.577770105368973	0.130004163910318
TCGA-37-4141-01	lung squamous cell carcinoma	1.6704016460816535	0.16036584243249863
TCGA-37-5819-01	lung squamous cell carcinoma	1.410221208275031	0.08231718135665943
TCGA-37-A5EL-01	lung squamous cell carcinoma	1.3699811175128267	-1.0191089574420902
TCGA-37-A5EM-01	lung squamous cell carcinoma	1.4960799985975894	0.14534535207500632
TCGA-37-A5EN-01	lung squamous cell carcinoma	1.476504958873124	0.12886544541121048
TCGA-39-5011-01	lung squamous cell carcinoma	1.4353819820064038	0.9975009001642454
TCGA-39-5016-01	lung squamous cell carcinoma	1.4802280892012805	0.7372566360454601
TCGA-39-5019-01	lung squamous cell carcinoma	1.365585015851744	0.4731836521671574
TCGA-39-5021-01	lung squamous cell carcinoma	1.4637989608947095	0.34492879959154865
TCGA-39-5022-01	lung squamous cell carcinoma	1.4873064251801662	1.656970350353763
TCGA-39-5024-01	lung squamous cell carcinoma	1.485615177410146	-0.0449155757226083
TCGA-39-5027-01	lung squamous cell carcinoma	1.3233593347257664	-1.295205923630006
TCGA-39-5028-01	lung squamous cell carcinoma	1.4002772046767076	0.20017805543647407
TCGA-39-5029-01	lung squamous cell carcinoma	1.4613296146259322	0.48379806949933474
TCGA-39-5030-01	lung squamous cell carcinoma	1.5158473765470035	1.320774062854402
TCGA-39-5031-01	lung squamous cell carcinoma	1.3394325913976717	0.24523286882282463
TCGA-39-5034-01	lung squamous cell carcinoma	1.3561948359789306	-0.18052585903901802
TCGA-39-5035-01	lung squamous cell carcinoma	1.636570372253098	0.7216783898702643
TCGA-39-5036-01	lung squamous cell carcinoma	1.4025463025013465	-0.15500200778064618
TCGA-39-5037-01	lung squamous cell carcinoma	1.3413376320558537	-1.0770806929417216
TCGA-39-5039-01	lung squamous cell carcinoma	1.3977370442325514	0.18988250797731687
TCGA-39-5040-01	lung squamous cell carcinoma	1.6668197778203475	-0.23271999759900402
TCGA-39-5040-11	lung squamous cell carcinoma	1.42496082506641	0.7744732918506207
TCGA-43-2576-01	lung squamous cell carcinoma	1.2734979465533756	0.5350200521296459
TCGA-43-2578-01	lung squamous cell carcinoma	1.5740705332378082	0.08814562457932194
TCGA-43-2581-01	lung squamous cell carcinoma	1.403254997516305	0.5040231238353118
TCGA-43-3394-01	lung squamous cell carcinoma	1.3354064718858285	-0.4209657597755628
TCGA-43-3394-11	lung squamous cell carcinoma	1.345678202286294	0.5460854148494693
TCGA-43-3920-01	lung squamous cell carcinoma	1.5869085153068934	0.3995662151025243
TCGA-43-5668-01	lung squamous cell carcinoma	1.1812219013897418	1.146516023615773
TCGA-43-5670-01	lung squamous cell carcinoma	1.4910043381596998	-1.947123060834796
TCGA-43-5670-11	lung squamous cell carcinoma	1.2793556444671728	0.7553284194081661
TCGA-43-6143-01	lung squamous cell carcinoma	1.6147470921163505	-0.6747029605916564
TCGA-43-6143-11	lung squamous cell carcinoma	1.4464798527912786	1.5394736348677234
TCGA-43-6647-01	lung squamous cell carcinoma	1.423230907677966	0.5399416231801345
TCGA-43-6647-11	lung squamous cell carcinoma	1.3921356537933334	0.35165326299135646
TCGA-43-6770-01	lung squamous cell carcinoma	1.4188313957585492	-0.6086048174135809
TCGA-43-6771-01	lung squamous cell carcinoma	1.6613487906068354	-0.37163787216932964
TCGA-43-6771-11	lung squamous cell carcinoma	1.403532436334237	0.5179090840934069
TCGA-43-6773-01	lung squamous cell carcinoma	1.3690691251823317	1.0205665770263832
TCGA-43-6773-11	lung squamous cell carcinoma	1.3742955058649455	0.5569301426330157
TCGA-43-7656-01	lung squamous cell carcinoma	1.7223711933732846	0.827197904525197
TCGA-43-7657-01	lung squamous cell carcinoma	1.3411048115037951	-0.4771873742833478
TCGA-43-7657-11	lung squamous cell carcinoma	1.3420076960176588	1.0317806555715274
TCGA-43-7658-01	lung squamous cell carcinoma	1.6470851189167837	0.05776195924705629
TCGA-43-7658-11	lung squamous cell carcinoma	1.3140730874066446	0.3772106176655691
TCGA-43-8115-01	lung squamous cell carcinoma	1.608901471171432	0.6706523560017862
TCGA-43-8116-01	lung squamous cell carcinoma	1.487600513061083	0.20213694787543465
TCGA-43-8118-01	lung squamous cell carcinoma	1.3264724589119803	-0.37482500725147483
TCGA-43-A474-01	lung squamous cell carcinoma	1.4591098829622835	-2.0077274135797714
TCGA-43-A475-01	lung squamous cell carcinoma	1.401070194003759	0.9247117286655647
TCGA-43-A56U-01	lung squamous cell carcinoma	1.52512204522076	1.2988356987669607
TCGA-43-A56V-01	lung squamous cell carcinoma	1.5499621611298982	-0.4910075371067037
TCGA-46-3765-01	lung squamous cell carcinoma	1.4331361087222287	0.2962393975187261
TCGA-46-3766-01	lung squamous cell carcinoma	1.4344073408852984	1.4685333975948451
TCGA-46-3767-01	lung squamous cell carcinoma	1.457472893804991	0.7818889077830964
TCGA-46-3768-01	lung squamous cell carcinoma	1.4710288126309037	-0.4868001288609687
TCGA-46-3769-01	lung squamous cell carcinoma	1.588174127547658	0.3935484705549861
TCGA-46-6025-01	lung squamous cell carcinoma	1.557552080955137	-0.9410106022065784
TCGA-46-6026-01	lung squamous cell carcinoma	1.2932183404049893	-0.7778030693651145
TCGA-51-4079-01	lung squamous cell carcinoma	1.400179883774036	-0.0016061258493577368
TCGA-51-4079-11	lung squamous cell carcinoma	1.4008010282151298	0.26606281690517564
TCGA-51-4080-01	lung squamous cell carcinoma	1.4189656846195986	-0.9396044393648874
TCGA-51-4080-11	lung squamous cell carcinoma	1.437499164091791	0.8489119476461457
TCGA-51-4081-01	lung squamous cell carcinoma	1.4568180521902347	-1.378518269745205
TCGA-51-4081-11	lung squamous cell carcinoma	1.3542243067620905	1.2586591634289308
TCGA-51-6867-01	lung squamous cell carcinoma	1.5122638669172583	-0.4784023880443726
TCGA-52-7622-01	lung squamous cell carcinoma	1.4070450103722854	1.0137384382554946
TCGA-52-7809-01	lung squamous cell carcinoma	1.4053597244074387	-0.2547055104935318
TCGA-52-7810-01	lung squamous cell carcinoma	1.3559464682610902	-1.311300388552766
TCGA-52-7811-01	lung squamous cell carcinoma	1.4675239114518135	-0.09272155383460855
TCGA-52-7812-01	lung squamous cell carcinoma	1.6134608019021257	0.5379339597918457
TCGA-56-1622-01	lung squamous cell carcinoma	1.5084436528371623	-1.5812350508117063
TCGA-56-5897-01	lung squamous cell carcinoma	1.5932165306303976	0.3703124001000487
TCGA-56-5898-01	lung squamous cell carcinoma	1.323619403459369	0.13324107672369706
TCGA-56-6545-01	lung squamous cell carcinoma	1.342281916027872	0.6588376233703941
TCGA-56-6546-01	lung squamous cell carcinoma	1.496305566961269	0.9804657089822262
TCGA-56-7221-01	lung squamous cell carcinoma	1.156379265199864	-0.9188447911026265
TCGA-56-7222-01	lung squamous cell carcinoma	1.5700485907648782	-1.1077499187383233
TCGA-56-7222-11	lung squamous cell carcinoma	1.3328111974395838	0.3782485821739773
TCGA-56-7223-01	lung squamous cell carcinoma	1.497940826693441	-2.0746895003988133
TCGA-56-7579-01	lung squamous cell carcinoma	1.52876164769277	-0.7351985240148651
TCGA-56-7579-11	lung squamous cell carcinoma	1.4123026527706888	0.6911868012102056
TCGA-56-7580-01	lung squamous cell carcinoma	1.423592489108007	-0.4546491496132509
TCGA-56-7580-11	lung squamous cell carcinoma	1.5277466521336796	0.599458364181945
TCGA-56-7582-01	lung squamous cell carcinoma	1.347428908933019	-0.5118248672865228
TCGA-56-7582-11	lung squamous cell carcinoma	1.4508878936317111	0.6694579252207576
TCGA-56-7730-01	lung squamous cell carcinoma	1.3807707238354707	-1.226964368363161
TCGA-56-7730-11	lung squamous cell carcinoma	1.219479303953698	0.04376445574636893
TCGA-56-7731-01	lung squamous cell carcinoma	1.3132043042013315	0.642551899955367
TCGA-56-7731-11	lung squamous cell carcinoma	1.2557016184935423	0.15502105045904419
TCGA-56-7822-01	lung squamous cell carcinoma	1.4065862446430215	-0.5658752266797089
TCGA-56-7823-01	lung squamous cell carcinoma	1.497938039711495	-1.2945646933376211
TCGA-56-7823-11	lung squamous cell carcinoma	1.393484030390962	0.5858811773997259
TCGA-56-8082-01	lung squamous cell carcinoma	1.4034358796196091	-0.9622898441426174
TCGA-56-8082-11	lung squamous cell carcinoma	1.368461552537959	0.3435193902684381
TCGA-56-8083-01	lung squamous cell carcinoma	1.4508487964700845	-1.6204951204928983
TCGA-56-8083-11	lung squamous cell carcinoma	1.3853693975142434	0.04516287304498167
TCGA-56-8201-01	lung squamous cell carcinoma	1.561127973223257	0.9469948617081136
TCGA-56-8201-11	lung squamous cell carcinoma	1.3545472208349376	0.6200008060547623
TCGA-56-8304-01	lung squamous cell carcinoma	1.334355472353761	-0.2781000380469681
TCGA-56-8305-01	lung squamous cell carcinoma	1.4597887006420056	-0.6836866670499167
TCGA-56-8307-01	lung squamous cell carcinoma	1.523299776984317	0.4024232676620298
TCGA-56-8308-01	lung squamous cell carcinoma	1.3714652606012685	0.06778660186622078
TCGA-56-8309-01	lung squamous cell carcinoma	1.230643306873903	0.8118140615527201
TCGA-56-8309-11	lung squamous cell carcinoma	1.3031863220567854	0.4879445983461501
TCGA-56-8503-01	lung squamous cell carcinoma	1.5694450828156254	0.5825243506750138
TCGA-56-8504-01	lung squamous cell carcinoma	1.5086648739185664	-0.11965903013288079
TCGA-56-8622-01	lung squamous cell carcinoma	1.4847374491446093	-0.08222126924505097
TCGA-56-8623-01	lung squamous cell carcinoma	1.3425285940657563	0.7889877020545277
TCGA-56-8623-11	lung squamous cell carcinoma	1.4107580484353046	0.9747771995137645
TCGA-56-8624-01	lung squamous cell carcinoma	1.3919419769243782	-0.33265770725791605
TCGA-56-8625-01	lung squamous cell carcinoma	1.445280540304596	0.8723483079894833
TCGA-56-8626-01	lung squamous cell carcinoma	1.4026498388529296	-0.3593731201183542
TCGA-56-8628-01	lung squamous cell carcinoma	1.4374787349429234	0.6758871153578687
TCGA-56-8629-01	lung squamous cell carcinoma	1.502982875718187	-0.6799810955460566
TCGA-56-A49D-01	lung squamous cell carcinoma	1.45591705658273	0.2562599266990015
TCGA-56-A4BW-01	lung squamous cell carcinoma	1.4386859891236985	-0.5613268342465751
TCGA-56-A4BX-01	lung squamous cell carcinoma	1.2936358827169765	-2.0009590479038626
TCGA-56-A4BY-01	lung squamous cell carcinoma	1.445219756911671	-0.07700354484970054
TCGA-56-A4ZJ-01	lung squamous cell carcinoma	1.33880958217964	0.34925570878293166
TCGA-56-A4ZK-01	lung squamous cell carcinoma	1.5452029001010796	0.2781146534664724
TCGA-56-A5DR-01	lung squamous cell carcinoma	1.6314749070010317	-0.4866451773556807
TCGA-56-A5DS-01	lung squamous cell carcinoma	1.559820819229043	0.3100279538769816
TCGA-56-A62T-01	lung squamous cell carcinoma	1.519295500501744	-0.43216932125395063
TCGA-58-8386-01	lung squamous cell carcinoma	1.4706457735519314	0.07193163355805678
TCGA-58-8386-11	lung squamous cell carcinoma	1.4177777639123108	1.6770661870388193
TCGA-58-8387-01	lung squamous cell carcinoma	1.467149768879371	0.7490181125901406
TCGA-58-8388-01	lung squamous cell carcinoma	1.6678087797215242	0.09804794901673167
TCGA-58-8390-01	lung squamous cell carcinoma	1.62800116171977	-0.4874554759530937
TCGA-58-8391-01	lung squamous cell carcinoma	1.368922087643724	-1.093111012993314
TCGA-58-8392-01	lung squamous cell carcinoma	1.3572196527459828	-0.6847064973721466
TCGA-58-8393-01	lung squamous cell carcinoma	1.560838794922684	0.5400381595835813
TCGA-58-A46J-01	lung squamous cell carcinoma	1.5231016501633303	-0.007991420985848997
TCGA-58-A46K-01	lung squamous cell carcinoma	1.4439410837789917	-0.3546349728285757
TCGA-58-A46L-01	lung squamous cell carcinoma	1.4437766332625928	0.3199093792507777
TCGA-58-A46M-01	lung squamous cell carcinoma	1.500747263190887	0.0855787774514286
TCGA-58-A46N-01	lung squamous cell carcinoma	1.4068030416149102	-1.3918865764872168
TCGA-60-2695-01	lung squamous cell carcinoma	1.7044279318353197	0.14281955594665774
TCGA-60-2696-01	lung squamous cell carcinoma	1.496581977831779	0.43704758386379605
TCGA-60-2697-01	lung squamous cell carcinoma	1.513323452545151	1.4388124817937344
TCGA-60-2698-01	lung squamous cell carcinoma	1.4701867413348522	0.06657776889144007
TCGA-60-2703-01	lung squamous cell carcinoma	1.606124954921834	-0.7036325302338938
TCGA-60-2704-01	lung squamous cell carcinoma	1.3801618940512843	0.8260240476926557
TCGA-60-2706-01	lung squamous cell carcinoma	1.6053516260930336	0.7009359620254183
TCGA-60-2707-01	lung squamous cell carcinoma	1.427786632111642	-0.3390206172850043
TCGA-60-2708-01	lung squamous cell carcinoma	1.485097448886818	-0.45860447368119234
TCGA-60-2709-01	lung squamous cell carcinoma	1.4548794768865507	1.1679860217036973
TCGA-60-2709-11	lung squamous cell carcinoma	1.3650117129664174	0.6609773856369675
TCGA-60-2710-01	lung squamous cell carcinoma	1.281414269535394	0.4705559612451672
TCGA-60-2711-01	lung squamous cell carcinoma	1.4340728246309855	-0.13737670947650793
TCGA-60-2712-01	lung squamous cell carcinoma	1.3833039257497832	1.1339935620187958
TCGA-60-2713-01	lung squamous cell carcinoma	1.461055902364363	0.4353033395857594
TCGA-60-2714-01	lung squamous cell carcinoma	1.490185425058816	0.18602356411620416
TCGA-60-2715-01	lung squamous cell carcinoma	1.3744895864684663	0.8554399215011783
TCGA-60-2716-01	lung squamous cell carcinoma	1.4831143261112938	-1.5553965841963953
TCGA-60-2719-01	lung squamous cell carcinoma	1.4655157672583217	-0.2569438535800027
TCGA-60-2720-01	lung squamous cell carcinoma	1.5038807272227337	0.4812078727599658
TCGA-60-2721-01	lung squamous cell carcinoma	1.557769565273644	0.425092651867963
TCGA-60-2722-01	lung squamous cell carcinoma	1.437010617924487	-0.950249309006626
TCGA-60-2723-01	lung squamous cell carcinoma	1.4312564759557458	0.4166666452700162
TCGA-60-2724-01	lung squamous cell carcinoma	1.4437242940758317	-0.7063705430177907
TCGA-60-2725-01	lung squamous cell carcinoma	1.383648280800955	0.9879025017411387
TCGA-60-2726-01	lung squamous cell carcinoma	1.3452011051088557	0.0608070703262134
TCGA-63-5128-01	lung squamous cell carcinoma	1.2573345639221227	-1.3193558793607887
TCGA-63-5131-01	lung squamous cell carcinoma	1.285125145940433	-0.6378890046063886
TCGA-63-6202-01	lung squamous cell carcinoma	1.5424580837194892	0.8337650402716417
TCGA-63-7020-01	lung squamous cell carcinoma	1.4161628127498125	-0.026577967738177256
TCGA-63-7021-01	lung squamous cell carcinoma	1.3493589164138298	-0.054689875831506335
TCGA-63-7022-01	lung squamous cell carcinoma	1.4837789282508966	0.9337938203617864
TCGA-63-7023-01	lung squamous cell carcinoma	1.1987793510977551	-0.6317698821707238
TCGA-63-A5M9-01	lung squamous cell carcinoma	1.4734756421658934	-0.18139869439315354
TCGA-63-A5MB-01	lung squamous cell carcinoma	1.3195977618944492	-0.10445588612481177
TCGA-63-A5MG-01	lung squamous cell carcinoma	1.4926773908551894	0.24193063928416192
TCGA-63-A5MH-01	lung squamous cell carcinoma	1.6029447159801125	-0.8570268667881761
TCGA-63-A5MI-01	lung squamous cell carcinoma	1.4048306991388388	-0.8063130886702615
TCGA-63-A5MJ-01	lung squamous cell carcinoma	1.4744874770749077	-0.8999766022576801
TCGA-63-A5ML-01	lung squamous cell carcinoma	1.47052857534225	-0.8424142043514025
TCGA-63-A5MM-01	lung squamous cell carcinoma	1.5474887891117015	0.5806846857521384
TCGA-63-A5MN-01	lung squamous cell carcinoma	1.4963621243206815	1.3298778504593747
TCGA-63-A5MP-01	lung squamous cell carcinoma	1.4508885033591423	0.7166178098650706
TCGA-63-A5MR-01	lung squamous cell carcinoma	1.4013671752882704	-0.4037696360636245
TCGA-63-A5MS-01	lung squamous cell carcinoma	1.436339861901191	0.6043243392960617
TCGA-63-A5MT-01	lung squamous cell carcinoma	1.500669436300508	-0.1997130024734026
TCGA-63-A5MU-01	lung squamous cell carcinoma	1.4484837291464008	-1.2019156564743314
TCGA-63-A5MV-01	lung squamous cell carcinoma	1.6138564522439125	0.31021595057650664
TCGA-63-A5MW-01	lung squamous cell carcinoma	1.551522062341743	-0.5658244587942955
TCGA-63-A5MY-01	lung squamous cell carcinoma	1.5669075402405237	-2.306521947123675
TCGA-66-2727-01	lung squamous cell carcinoma	1.4693174017591066	-0.06859058579190888
TCGA-66-2734-01	lung squamous cell carcinoma	1.574853322856877	-0.5983371936231977
TCGA-66-2737-01	lung squamous cell carcinoma	1.4728172780312463	0.34185922588255885
TCGA-66-2742-01	lung squamous cell carcinoma	1.4132635555332125	-0.06397615187889287
TCGA-66-2744-01	lung squamous cell carcinoma	1.5280402608566723	1.2725199286865698
TCGA-66-2753-01	lung squamous cell carcinoma	1.5349813725754815	0.14653822702058822
TCGA-66-2754-01	lung squamous cell carcinoma	1.5732309896198968	-0.9414281687817263
TCGA-66-2755-01	lung squamous cell carcinoma	1.5089075148863005	1.1783580165920906
TCGA-66-2756-01	lung squamous cell carcinoma	1.44758439894462	-0.4152099375587725
TCGA-66-2757-01	lung squamous cell carcinoma	1.6216811294202935	0.22881281811066057
TCGA-66-2758-01	lung squamous cell carcinoma	1.4514286425214054	0.5509612706117739
TCGA-66-2759-01	lung squamous cell carcinoma	1.4101042757751456	0.20283856469201725
TCGA-66-2763-01	lung squamous cell carcinoma	1.373935823126829	0.034885479145546724
TCGA-66-2765-01	lung squamous cell carcinoma	1.478288685386531	0.6665344470552246
TCGA-66-2766-01	lung squamous cell carcinoma	1.449044986398505	-0.44068310922674675
TCGA-66-2767-01	lung squamous cell carcinoma	1.2791575014021486	1.1893678158879097
TCGA-66-2768-01	lung squamous cell carcinoma	1.5002480390766408	-0.2968746003821091
TCGA-66-2769-01	lung squamous cell carcinoma	1.5007134582074904	0.8566475606075475
TCGA-66-2770-01	lung squamous cell carcinoma	1.3275342801305787	0.2768836351430931
TCGA-66-2771-01	lung squamous cell carcinoma	1.4085336006417866	1.3667498926378094
TCGA-66-2773-01	lung squamous cell carcinoma	1.5532394797491906	0.03071583920242186
TCGA-66-2777-01	lung squamous cell carcinoma	1.4024259915219348	0.2957991054708122
TCGA-66-2778-01	lung squamous cell carcinoma	1.3988712018462424	0.18654004132987614
TCGA-66-2780-01	lung squamous cell carcinoma	1.523906439780204	-0.1776016545327142
TCGA-66-2781-01	lung squamous cell carcinoma	1.4998298303345878	-0.1451655732947233
TCGA-66-2782-01	lung squamous cell carcinoma	1.5888729107618782	0.23530219072441821
TCGA-66-2783-01	lung squamous cell carcinoma	1.3685253611887953	-0.049025745434639174
TCGA-66-2785-01	lung squamous cell carcinoma	1.4152960406853428	1.1064003510923173
TCGA-66-2786-01	lung squamous cell carcinoma	1.4624764419342675	0.18967697097669978
TCGA-66-2787-01	lung squamous cell carcinoma	1.4033343056116216	0.44268327583780986
TCGA-66-2788-01	lung squamous cell carcinoma	1.5054003154028246	0.5492360383841841
TCGA-66-2789-01	lung squamous cell carcinoma	1.3276135458256546	0.13323134799858666
TCGA-66-2790-01	lung squamous cell carcinoma	1.4123540130916123	0.21511798730895243
TCGA-66-2791-01	lung squamous cell carcinoma	1.3989750750101089	0.8647608827051111
TCGA-66-2792-01	lung squamous cell carcinoma	1.537508963126032	-0.4891626206743813
TCGA-66-2793-01	lung squamous cell carcinoma	1.4095341894353144	-1.3708971148192346
TCGA-66-2794-01	lung squamous cell carcinoma	1.4201192859486498	0.7542509334667915
TCGA-66-2795-01	lung squamous cell carcinoma	1.4507389979026717	0.4495934314054871
TCGA-66-2800-01	lung squamous cell carcinoma	1.418510355833877	0.33718702151769997
TCGA-68-7755-01	lung squamous cell carcinoma	1.3808537539792984	-0.7575688421613982
TCGA-68-7756-01	lung squamous cell carcinoma	1.4540130369893869	-0.165763026051585
TCGA-68-7757-01	lung squamous cell carcinoma	1.3411748760501032	-0.16351555473090643
TCGA-68-8250-01	lung squamous cell carcinoma	1.3922696644464794	0.07546455013798471
TCGA-68-8251-01	lung squamous cell carcinoma	1.4824212491323672	0.4411329001624251
TCGA-68-A59I-01	lung squamous cell carcinoma	1.4977998521948084	0.4230825614895618
TCGA-68-A59J-01	lung squamous cell carcinoma	1.4468770896064034	0.24275973763493328
TCGA-6A-AB49-01	lung squamous cell carcinoma	1.6003548631550986	-2.021269974510939
TCGA-70-6722-01	lung squamous cell carcinoma	1.5105504422544502	0.2793395585368464
