gene	total_counts	detected_spots	n_spots	detect_frac	mean_count	log1p_mean_count
RCC2-AS1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
RCC2	974.0	703	3200	0.2196875	0.304375	0.2657239988493281
ARHGEF10L	277.0	249	3200	0.0778125	0.0865625	0.08301904322004348
LINC02810	0.0	0	3200	0.0	0.0	0.0
ACTL8	0.0	0	3200	0.0	0.0	0.0
AL357509.1	0.0	0	3200	0.0	0.0	0.0
LINC01654	0.0	0	3200	0.0	0.0	0.0
IGSF21	37.0	32	3200	0.01	0.0115625	0.011496165138426436
IGSF21-AS1	0.0	0	3200	0.0	0.0	0.0
AL591896.1	0.0	0	3200	0.0	0.0	0.0
KLHDC7A	65.0	62	3200	0.019375	0.0203125	0.020108952922713523
PAX7	0.0	0	3200	0.0	0.0	0.0
TAS1R2	0.0	0	3200	0.0	0.0	0.0
ALDH4A1	182.0	167	3200	0.0521875	0.056875	0.05531644067070769
IFFO2	210.0	195	3200	0.0609375	0.065625	0.06356148148974457
AL137127.1	20.0	20	3200	0.00625	0.00625	0.006230549750636074
UBR4	160.0	150	3200	0.046875	0.05	0.04879016416943201
EMC1-AS1	55.0	54	3200	0.016875	0.0171875	0.017041465854851702
EMC1	852.0	623	3200	0.1946875	0.26625	0.23605977658075608
MRTO4	862.0	587	3200	0.1834375	0.269375	0.23852465335251205
AKR7A3	13.0	13	3200	0.0040625	0.0040625	0.004054270328040545
AKR7A2	1483.0	982	3200	0.306875	0.4634375	0.38078812039572385
SLC66A1	398.0	339	3200	0.1059375	0.124375	0.1172273257226605
CAPZB	4004.0	1667	3200	0.5209375	1.25125	0.8114856175080287
MICOS10	4799.0	1716	3200	0.53625	1.4996875	0.9161657240610039
AL031727.2	2.0	1	3200	0.0003125	0.000625	0.0006248047688420805
NBL1	3136.0	1558	3200	0.486875	0.98	0.6830968447064438
HTR6	0.0	0	3200	0.0	0.0	0.0
TMCO4	435.0	386	3200	0.120625	0.1359375	0.1274583011798018
RNF186	0.0	0	3200	0.0	0.0	0.0
AL391883.1	0.0	0	3200	0.0	0.0	0.0
OTUD3	173.0	152	3200	0.0475	0.0540625	0.05265174627383233
PLA2G2E	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
PLA2G2A	457.0	153	3200	0.0478125	0.1428125	0.1334923293615633
PLA2G5	65.0	56	3200	0.0175	0.0203125	0.020108952922713523
PLA2G2D	61.0	35	3200	0.0109375	0.0190625	0.01888308700150122
PLA2G2F	0.0	0	3200	0.0	0.0	0.0
Z98257.1	10.0	10	3200	0.003125	0.003125	0.003120127336243634
PLA2G2C	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
UBXN10-AS1	123.0	114	3200	0.035625	0.0384375	0.037717179566776365
UBXN10	218.0	202	3200	0.063125	0.068125	0.06590477488771829
LINC01757	0.0	0	3200	0.0	0.0	0.0
Z98257.2	0.0	0	3200	0.0	0.0	0.0
VWA5B1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AL020998.1	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
LINC01141	0.0	0	3200	0.0	0.0	0.0
AL139254.1	0.0	0	3200	0.0	0.0	0.0
AL139254.2	0.0	0	3200	0.0	0.0	0.0
AL139254.3	0.0	0	3200	0.0	0.0	0.0
CAMK2N1	3691.0	1300	3200	0.40625	1.1534375	0.7670654025693899
MUL1	604.0	502	3200	0.156875	0.18875	0.172902334877463
FAM43B	26.0	24	3200	0.0075	0.008125	0.008092169897336255
CDA	87.0	73	3200	0.0228125	0.0271875	0.026824484876401492
PINK1	1499.0	1044	3200	0.32625	0.4684375	0.3841989103149978
PINK1-AS	22.0	22	3200	0.006875	0.006875	0.0068514749491017735
DDOST	2120.0	1231	3200	0.3846875	0.6625	0.5083224935478721
KIF17	56.0	55	3200	0.0171875	0.0175	0.017348638334613004
SH2D5	131.0	109	3200	0.0340625	0.0409375	0.04012174940586174
AL663074.1	0.0	0	3200	0.0	0.0	0.0
HP1BP3	1933.0	1247	3200	0.3896875	0.6040625	0.47253947377248523
EIF4G3	903.0	692	3200	0.21625	0.2821875	0.24856760365436814
AL031005.2	0.0	0	3200	0.0	0.0	0.0
ECE1	3570.0	1604	3200	0.50125	1.115625	0.7493502771185028
AL031005.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AL031728.1	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
AL592309.2	0.0	0	3200	0.0	0.0	0.0
NBPF3	53.0	52	3200	0.01625	0.0165625	0.016426837685533543
ALPL	132.0	116	3200	0.03625	0.04125	0.0404219144989154
LINC02596	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
RAP1GAP	1520.0	783	3200	0.2446875	0.475	0.3886579897917831
USP48	669.0	542	3200	0.169375	0.2090625	0.18984526591269507
LDLRAD2	23.0	23	3200	0.0071875	0.0071875	0.0071617930276199355
HSPG2	3395.0	1685	3200	0.5265625	1.0609375	0.7231609763635971
CELA3B	0.0	0	3200	0.0	0.0	0.0
CELA3A	0.0	0	3200	0.0	0.0	0.0
LINC01635	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
LINC00339	232.0	204	3200	0.06375	0.0725	0.06999237182003498
CDC42	4445.0	1900	3200	0.59375	1.3890625	0.8709010295753448
CDC42-AS1	20.0	19	3200	0.0059375	0.00625	0.006230549750636074
CDC42-IT1	0.0	0	3200	0.0	0.0	0.0
WNT4	43.0	42	3200	0.013125	0.0134375	0.013348017519500054
AL445253.1	5.0	5	3200	0.0015625	0.0015625	0.0015612805669524994
ZBTB40	205.0	189	3200	0.0590625	0.0640625	0.062094129795794824
ZBTB40-IT1	0.0	0	3200	0.0	0.0	0.0
EPHA8	0.0	0	3200	0.0	0.0	0.0
C1QA	7088.0	1496	3200	0.4675	2.215	1.1678273576895828
C1QC	2407.0	901	3200	0.2815625	0.7521875	0.5608650073358546
C1QB	5675.0	1278	3200	0.399375	1.7734375	1.0200875255557986
EPHB2	356.0	301	3200	0.0940625	0.11125	0.10548550784597728
AL512444.1	0.0	0	3200	0.0	0.0	0.0
LACTBL1	0.0	0	3200	0.0	0.0	0.0
TEX46	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
KDM1A	971.0	750	3200	0.234375	0.3034375	0.26500500540912736
AL031428.1	0.0	0	3200	0.0	0.0	0.0
LUZP1	549.0	449	3200	0.1403125	0.1715625	0.1583383279480941
HTR1D	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
LINC01355	140.0	134	3200	0.041875	0.04375	0.042819997182928185
AL109936.6	0.0	0	3200	0.0	0.0	0.0
HNRNPR	1840.0	1119	3200	0.3496875	0.575	0.4542552722775963
ZNF436	226.0	216	3200	0.0675	0.070625	0.0682425900962473
ZNF436-AS1	178.0	163	3200	0.0509375	0.055625	0.05413300857992747
AL109936.2	19.0	19	3200	0.0059375	0.0059375	0.005919942510990248
TCEA3	880.0	654	3200	0.204375	0.275	0.24294617861038947
ASAP3	372.0	317	3200	0.0990625	0.11625	0.10997485320857175
E2F2	38.0	36	3200	0.01125	0.011875	0.011805045449762524
AL021154.1	8.0	8	3200	0.0025	0.0025	0.002496880198587199
ID3	6675.0	1932	3200	0.60375	2.0859375	1.1268555009815047
AL450043.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
MDS2	21.0	20	3200	0.00625	0.0065625	0.00654106054338091
RPL11	69742.0	3041	3200	0.9503125	21.794375	3.126513794996031
ELOA-AS1	98.0	94	3200	0.029375	0.030625	0.030165414331726297
ELOA	565.0	446	3200	0.139375	0.1765625	0.16259705144617603
PITHD1	896.0	694	3200	0.216875	0.28	0.2468600779315258
LYPLA2	1605.0	1066	3200	0.333125	0.5015625	0.406506232616575
GALE	1105.0	779	3200	0.2434375	0.3453125	0.2966263280740133
HMGCL	1061.0	798	3200	0.249375	0.3315625	0.2863530647120941
FUCA1	2145.0	1134	3200	0.354375	0.6703125	0.5130107346713277
CNR2	3.0	2	3200	0.000625	0.0009375	0.0009370608213402288
AL590609.3	0.0	0	3200	0.0	0.0	0.0
PNRC2	1803.0	1167	3200	0.3646875	0.5634375	0.44688692270038716
SRSF10	1455.0	979	3200	0.3059375	0.4546875	0.37479110092334955
AL591178.1	0.0	0	3200	0.0	0.0	0.0
MYOM3	10.0	9	3200	0.0028125	0.003125	0.003120127336243634
AL591178.2	0.0	0	3200	0.0	0.0	0.0
IL22RA1	50.0	46	3200	0.014375	0.015625	0.015504186535965254
IFNLR1	112.0	107	3200	0.0334375	0.035	0.0344014267173324
LINC02800	0.0	0	3200	0.0	0.0	0.0
AL138902.1	0.0	0	3200	0.0	0.0	0.0
GRHL3	46.0	44	3200	0.01375	0.014375	0.014272659286718607
STPG1	154.0	144	3200	0.045	0.048125	0.04700285359533625
NIPAL3	781.0	615	3200	0.1921875	0.2440625	0.21838223421249928
RCAN3AS	17.0	17	3200	0.0053125	0.0053125	0.0052984384512084325
RCAN3	471.0	397	3200	0.1240625	0.1471875	0.13731329470901638
NCMAP-DT	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
NCMAP	110.0	98	3200	0.030625	0.034375	0.033797379583290675
SRRM1	1076.0	797	3200	0.2490625	0.33625	0.2898671833571179
AL445648.1	0.0	0	3200	0.0	0.0	0.0
CLIC4	1652.0	836	3200	0.26125	0.51625	0.41624018127612283
RUNX3	174.0	152	3200	0.0475	0.054375	0.052948174318095696
AL445471.1	0.0	0	3200	0.0	0.0	0.0
AL445471.2	0.0	0	3200	0.0	0.0	0.0
LINC02793	0.0	0	3200	0.0	0.0	0.0
AL050344.1	0.0	0	3200	0.0	0.0	0.0
AL031432.1	0.0	0	3200	0.0	0.0	0.0
SYF2	2279.0	1324	3200	0.41375	0.7121875	0.5377717927505978
AL031432.4	20.0	19	3200	0.0059375	0.00625	0.006230549750636074
AL031432.5	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
RSRP1	1261.0	884	3200	0.27625	0.3940625	0.33222214634044683
AL031432.3	9.0	9	3200	0.0028125	0.0028125	0.002808552322038955
RHD	0.0	0	3200	0.0	0.0	0.0
TMEM50A	2480.0	1282	3200	0.400625	0.775	0.5738004229273791
RHCE	5.0	5	3200	0.0015625	0.0015625	0.0015612805669524994
MACO1	507.0	431	3200	0.1346875	0.1584375	0.14707211436291437
LDLRAP1	466.0	399	3200	0.1246875	0.145625	0.13595033961183242
AL606491.1	12.0	12	3200	0.00375	0.00375	0.003742986278834377
MAN1C1	397.0	344	3200	0.1075	0.1240625	0.11694935490780603
AL031280.1	0.0	0	3200	0.0	0.0	0.0
SELENON	1647.0	1126	3200	0.351875	0.5146875	0.41520914705755807
AL020996.1	24.0	24	3200	0.0075	0.0075	0.007472014838700995
MTFR1L	981.0	775	3200	0.2421875	0.3065625	0.2673996425687471
AL020996.3	0.0	0	3200	0.0	0.0	0.0
AUNIP	20.0	20	3200	0.00625	0.00625	0.006230549750636074
AL033528.2	0.0	0	3200	0.0	0.0	0.0
PAQR7	312.0	287	3200	0.0896875	0.0975	0.09303486596718936
STMN1	3927.0	1124	3200	0.35125	1.2271875	0.8007395787140529
PAFAH2	230.0	210	3200	0.065625	0.071875	0.06940945137216768
EXTL1	8.0	8	3200	0.0025	0.0025	0.002496880198587199
SLC30A2	566.0	426	3200	0.133125	0.176875	0.16286262042927982
AL391650.2	58.0	49	3200	0.0153125	0.018125	0.017962700374172524
TRIM63	19.0	19	3200	0.0059375	0.0059375	0.005919942510990248
PDIK1L	252.0	218	3200	0.068125	0.07875	0.07580296341550065
FAM110D	88.0	81	3200	0.0253125	0.0275	0.02712866738825262
C1orf232	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
AL391650.1	18.0	18	3200	0.005625	0.005625	0.005609238764510603
ZNF593	2074.0	1189	3200	0.3715625	0.648125	0.49963827812541406
CNKSR1	343.0	300	3200	0.09375	0.1071875	0.10182301607765408
CATSPER4	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
CEP85	123.0	119	3200	0.0371875	0.0384375	0.037717179566776365
SH3BGRL3	16415.0	2272	3200	0.71	5.1296875	1.813143769855835
UBXN11	522.0	436	3200	0.13625	0.163125	0.15111034841437815
CD52	1129.0	641	3200	0.2003125	0.3528125	0.30218575865416264
CRYBG2	31.0	28	3200	0.00875	0.0096875	0.00964087703668034
ZNF683	27.0	27	3200	0.0084375	0.0084375	0.00840210326414391
LIN28A	0.0	0	3200	0.0	0.0	0.0
DHDDS	501.0	427	3200	0.1334375	0.1565625	0.14545224359833805
AL513365.2	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
HMGN2	11735.0	2438	3200	0.761875	3.6671875	1.5405566418623922
RPS6KA1	789.0	642	3200	0.200625	0.2465625	0.2203897631175887
AL512408.1	11.0	11	3200	0.0034375	0.0034375	0.003431605301696017
ARID1A	1029.0	767	3200	0.2396875	0.3215625	0.27881474868467065
PIGV	332.0	292	3200	0.09125	0.10375	0.0987134729360327
ZDHHC18	394.0	350	3200	0.109375	0.123125	0.11611497855568644
SFN	2091.0	584	3200	0.1825	0.6534375	0.5028564541163139
GPN2	405.0	357	3200	0.1115625	0.1265625	0.11917096093123153
AL034380.1	0.0	0	3200	0.0	0.0	0.0
GPATCH3	212.0	195	3200	0.0609375	0.06625	0.06414781982375183
NUDC	3879.0	1530	3200	0.478125	1.2121875	0.7939818449863714
NR0B2	0.0	0	3200	0.0	0.0	0.0
KDF1	344.0	300	3200	0.09375	0.1075	0.10210522293715366
TRNP1	348.0	266	3200	0.083125	0.10875	0.1032332546416522
TENT5B	109.0	101	3200	0.0315625	0.0340625	0.033495219133794246
SLC9A1	379.0	335	3200	0.1046875	0.1184375	0.11193262197820789
AL590640.1	0.0	0	3200	0.0	0.0	0.0
WDTC1	621.0	524	3200	0.16375	0.1940625	0.17736135865908204
TMEM222	1255.0	901	3200	0.2815625	0.3921875	0.3308762511170918
SYTL1	1155.0	767	3200	0.2396875	0.3609375	0.3081738004987853
MAP3K6	463.0	396	3200	0.12375	0.1446875	0.13513167399099646
FCN3	72.0	64	3200	0.02	0.0225	0.022250608934819758
CD164L2	68.0	65	3200	0.0203125	0.02125	0.02102736719207559
GPR3	29.0	28	3200	0.00875	0.0090625	0.0090216819704573
WASF2	2044.0	1238	3200	0.386875	0.63875	0.49393375609577256
FO393419.2	0.0	0	3200	0.0	0.0	0.0
BX293535.1	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
AHDC1	417.0	363	3200	0.1134375	0.1303125	0.12249414316428003
FGR	107.0	98	3200	0.030625	0.0334375	0.03289062419397487
LINC02574	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
IFI6	5526.0	1829	3200	0.5715625	1.726875	1.003156264895737
AL445490.1	0.0	0	3200	0.0	0.0	0.0
AL020997.5	0.0	0	3200	0.0	0.0	0.0
FAM76A	278.0	244	3200	0.07625	0.086875	0.08330660612641042
STX12	1538.0	1055	3200	0.3296875	0.480625	0.39246429593091287
AL020997.2	26.0	26	3200	0.008125	0.008125	0.008092169897336255
AL020997.3	15.0	15	3200	0.0046875	0.0046875	0.004676547883901846
AL020997.4	0.0	0	3200	0.0	0.0	0.0
PPP1R8	523.0	454	3200	0.141875	0.1634375	0.151378985084899
THEMIS2	521.0	434	3200	0.135625	0.1628125	0.15084163955880459
RPA2	1124.0	820	3200	0.25625	0.35125	0.301030089971281
SMPDL3B	529.0	430	3200	0.134375	0.1653125	0.1529892913910029
AL512288.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
XKR8	204.0	188	3200	0.05875	0.06375	0.06180040090544684
EYA3	229.0	214	3200	0.066875	0.0715625	0.06911786367510243
PTAFR	135.0	129	3200	0.0403125	0.0421875	0.04132186956190618
DNAJC8	1941.0	1185	3200	0.3703125	0.6065625	0.4740968032676868
ATP5IF1	6801.0	2059	3200	0.6434375	2.1253125	1.1395342781886981
AL353622.1	68.0	65	3200	0.0203125	0.02125	0.02102736719207559
AL353622.2	0.0	0	3200	0.0	0.0	0.0
SESN2	246.0	217	3200	0.0678125	0.076875	0.07406332830005702
MED18	130.0	122	3200	0.038125	0.040625	0.0398214941866716
PHACTR4	322.0	293	3200	0.0915625	0.100625	0.09587820026833355
RCC1	392.0	313	3200	0.0978125	0.1225	0.11555834063427231
SNHG3	1087.0	783	3200	0.2446875	0.3396875	0.2924363778101592
TRNAU1AP	529.0	426	3200	0.133125	0.1653125	0.1529892913910029
SNHG12	675.0	545	3200	0.1703125	0.2109375	0.19139485299962947
TAF12	597.0	471	3200	0.1471875	0.1865625	0.1710604714439844
RAB42	23.0	21	3200	0.0065625	0.0071875	0.0071617930276199355
LINC01715	11.0	10	3200	0.003125	0.0034375	0.003431605301696017
AL360012.1	44.0	39	3200	0.0121875	0.01375	0.013656326447485625
GMEB1	207.0	198	3200	0.061875	0.0646875	0.06268132887314865
YTHDF2	1191.0	845	3200	0.2640625	0.3721875	0.3164061817738995
OPRD1	0.0	0	3200	0.0	0.0	0.0
AL009181.1	0.0	0	3200	0.0	0.0	0.0
EPB41	286.0	259	3200	0.0809375	0.089375	0.08560413729214832
TMEM200B	56.0	54	3200	0.016875	0.0175	0.017348638334613004
AL357500.1	0.0	0	3200	0.0	0.0	0.0
SRSF4	1021.0	779	3200	0.2434375	0.3190625	0.27692125699468084
MECR	435.0	388	3200	0.12125	0.1359375	0.1274583011798018
AL590729.1	0.0	0	3200	0.0	0.0	0.0
PTPRU	389.0	328	3200	0.1025	0.1215625	0.11472280235978935
LINC01756	0.0	0	3200	0.0	0.0	0.0
AC092265.1	0.0	0	3200	0.0	0.0	0.0
AL645944.2	0.0	0	3200	0.0	0.0	0.0
LINC01648	0.0	0	3200	0.0	0.0	0.0
AL137076.1	0.0	0	3200	0.0	0.0	0.0
AL161638.2	0.0	0	3200	0.0	0.0	0.0
AL161638.1	0.0	0	3200	0.0	0.0	0.0
MATN1	4.0	3	3200	0.0009375	0.00125	0.0012492194004319248
MATN1-AS1	51.0	50	3200	0.015625	0.0159375	0.015811831516087425
AL137857.1	0.0	0	3200	0.0	0.0	0.0
LAPTM5	2137.0	1058	3200	0.330625	0.6678125	0.511512887546127
AL137027.1	0.0	0	3200	0.0	0.0	0.0
LINC01778	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
AL445235.1	0.0	0	3200	0.0	0.0	0.0
SDC3	1035.0	704	3200	0.22	0.3234375	0.28023251829833684
PUM1	1154.0	855	3200	0.2671875	0.360625	0.3079441530066748
NKAIN1	0.0	0	3200	0.0	0.0	0.0
SNRNP40	866.0	619	3200	0.1934375	0.270625	0.23950890540047404
ZCCHC17	631.0	511	3200	0.1596875	0.1971875	0.17997505591283106
AL451070.1	0.0	0	3200	0.0	0.0	0.0
FABP3	76.0	62	3200	0.019375	0.02375	0.023472356185142127
SERINC2	2539.0	1313	3200	0.4103125	0.7934375	0.5841341693205446
LINC01226	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
AC114488.1	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
TINAGL1	2421.0	1356	3200	0.42375	0.7565625	0.5633587742142571
HCRTR1	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
PEF1	2232.0	1299	3200	0.4059375	0.6975	0.5291565804507141
AC114488.2	0.0	0	3200	0.0	0.0	0.0
AC114488.3	0.0	0	3200	0.0	0.0	0.0
COL16A1	1362.0	942	3200	0.294375	0.425625	0.35461031405651544
ADGRB2	177.0	158	3200	0.049375	0.0553125	0.053836931597749785
AL354919.2	0.0	0	3200	0.0	0.0	0.0
SPOCD1	514.0	207	3200	0.0646875	0.160625	0.14895865312483317
AL354919.1	0.0	0	3200	0.0	0.0	0.0
AL136115.2	0.0	0	3200	0.0	0.0	0.0
PTP4A2	3548.0	1638	3200	0.511875	1.10875	0.7460953548780409
AL136115.1	0.0	0	3200	0.0	0.0	0.0
AL136115.3	0.0	0	3200	0.0	0.0	0.0
KHDRBS1	2175.0	1289	3200	0.4028125	0.6796875	0.5186077642080457
AL445248.1	0.0	0	3200	0.0	0.0	0.0
TMEM39B	431.0	362	3200	0.113125	0.1346875	0.12635728262651785
KPNA6	503.0	432	3200	0.135	0.1571875	0.1459924921257948
AL049795.2	45.0	45	3200	0.0140625	0.0140625	0.013964540350372454
TXLNA	1323.0	951	3200	0.2971875	0.4134375	0.34602468069002523
CCDC28B	320.0	269	3200	0.0840625	0.1	0.09531017980432487
AL049795.1	24.0	24	3200	0.0075	0.0075	0.007472014838700995
IQCC	75.0	72	3200	0.0225	0.0234375	0.02316705928153438
DCDC2B	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
TMEM234	393.0	344	3200	0.1075	0.1228125	0.11583669832570082
EIF3I	4502.0	1729	3200	0.5403125	1.406875	0.8783292255870363
FAM167B	293.0	267	3200	0.0834375	0.0915625	0.08761015601901406
LCK	266.0	191	3200	0.0596875	0.083125	0.07985038148773348
HDAC1	1615.0	1043	3200	0.3259375	0.5046875	0.408585235444408
MARCKSL1	4539.0	1690	3200	0.528125	1.4184375	0.8831216704826412
AL109945.1	0.0	0	3200	0.0	0.0	0.0
TSSK3	9.0	9	3200	0.0028125	0.0028125	0.002808552322038955
FAM229A	282.0	245	3200	0.0765625	0.088125	0.08445603154031643
BSDC1	711.0	583	3200	0.1821875	0.2221875	0.2006422859676962
ZBTB8B	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
ZBTB8A	208.0	197	3200	0.0615625	0.065	0.06297479916138844
ZBTB8OS	1186.0	753	3200	0.2353125	0.370625	0.3152668401900156
RBBP4	1764.0	1123	3200	0.3509375	0.55125	0.4390610575366799
SYNC	408.0	309	3200	0.0965625	0.1275	0.12000279239469636
AC114489.1	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
KIAA1522	1178.0	826	3200	0.258125	0.368125	0.3134411892949903
YARS	1867.0	927	3200	0.2896875	0.5834375	0.4595981166880919
S100PBP	385.0	348	3200	0.10875	0.1203125	0.11360766424590282
FNDC5	26.0	25	3200	0.0078125	0.008125	0.008092169897336255
HPCA	18.0	18	3200	0.005625	0.005625	0.005609238764510603
TMEM54	1918.0	1205	3200	0.3765625	0.599375	0.4696129279319162
AL031602.2	0.0	0	3200	0.0	0.0	0.0
RNF19B	515.0	422	3200	0.131875	0.1609375	0.14922786836404164
AL020995.1	0.0	0	3200	0.0	0.0	0.0
AK2	2410.0	1318	3200	0.411875	0.753125	0.5613999097289242
AZIN2	89.0	82	3200	0.025625	0.0278125	0.027432757401239058
TRIM62	77.0	74	3200	0.023125	0.0240625	0.02377755991099668
AL662907.3	0.0	0	3200	0.0	0.0	0.0
ZNF362	361.0	326	3200	0.101875	0.1128125	0.10689059448995981
AL513327.3	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
A3GALT2	0.0	0	3200	0.0	0.0	0.0
AL513327.1	0.0	0	3200	0.0	0.0	0.0
PHC2	2773.0	1359	3200	0.4246875	0.8665625	0.6240985039444881
AL513327.2	0.0	0	3200	0.0	0.0	0.0
ZSCAN20	35.0	35	3200	0.0109375	0.0109375	0.010878118147183024
CSMD2	32.0	31	3200	0.0096875	0.01	0.009950330853168083
HMGB4	0.0	0	3200	0.0	0.0	0.0
CSMD2-AS1	0.0	0	3200	0.0	0.0	0.0
C1orf94	0.0	0	3200	0.0	0.0	0.0
AC099565.1	0.0	0	3200	0.0	0.0	0.0
SMIM12	878.0	693	3200	0.2165625	0.274375	0.24245586234658256
GJB5	27.0	25	3200	0.0078125	0.0084375	0.00840210326414391
GJB4	17.0	17	3200	0.0053125	0.0053125	0.0052984384512084325
AL121988.1	0.0	0	3200	0.0	0.0	0.0
GJB3	197.0	165	3200	0.0515625	0.0615625	0.059741879372766
GJA4	824.0	614	3200	0.191875	0.2575	0.22912562299175723
AL122010.1	0.0	0	3200	0.0	0.0	0.0
DLGAP3	54.0	53	3200	0.0165625	0.016875	0.016734198991165194
TMEM35B	1129.0	803	3200	0.2509375	0.3528125	0.30218575865416264
ZMYM6	261.0	234	3200	0.073125	0.0815625	0.07840675484752634
ZMYM1	91.0	86	3200	0.026875	0.0284375	0.028040660155522024
AL590434.1	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
SFPQ	3274.0	1575	3200	0.4921875	1.023125	0.7046433456983717
ZMYM4	541.0	464	3200	0.145	0.1690625	0.15620214556032824
ZMYM4-AS1	0.0	0	3200	0.0	0.0	0.0
KIAA0319L	934.0	745	3200	0.2328125	0.291875	0.25609465145389565
NCDN	606.0	470	3200	0.146875	0.189375	0.17342795906827688
AC004865.2	25.0	25	3200	0.0078125	0.0078125	0.007782140442054949
TFAP2E	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
PSMB2	3214.0	1315	3200	0.4109375	1.004375	0.6953322914652823
C1orf216	133.0	127	3200	0.0396875	0.0415625	0.04072198951992177
CLSPN	116.0	97	3200	0.0303125	0.03625	0.03560842746736768
AL354864.1	0.0	0	3200	0.0	0.0	0.0
AGO4	223.0	207	3200	0.0646875	0.0696875	0.06736654974236742
AGO1	420.0	368	3200	0.115	0.13125	0.12332321603199883
AL139286.3	0.0	0	3200	0.0	0.0	0.0
AL139286.2	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
AGO3	307.0	273	3200	0.0853125	0.0959375	0.09161016135236018
AL138787.2	0.0	0	3200	0.0	0.0	0.0
TEKT2	39.0	37	3200	0.0115625	0.0121875	0.012113830383511383
ADPRHL2	745.0	598	3200	0.186875	0.2328125	0.2092981444921567
COL8A2	1031.0	599	3200	0.1871875	0.3221875	0.2792875619322496
TRAPPC3	1860.0	1172	3200	0.36625	0.58125	0.45821567349369335
MAP7D1	1801.0	1085	3200	0.3390625	0.5628125	0.44648708263108583
THRAP3	1550.0	1079	3200	0.3371875	0.484375	0.394993808240869
SH3D21	423.0	354	3200	0.110625	0.1321875	0.12415160210725933
EVA1B	2130.0	981	3200	0.3065625	0.665625	0.5102004283720724
AL591845.1	16.0	16	3200	0.005	0.005	0.004987541511039074
STK40	568.0	475	3200	0.1484375	0.1775	0.16339354690843574
LSM10	1111.0	744	3200	0.2325	0.3471875	0.2980190859593167
OSCP1	253.0	237	3200	0.0740625	0.0790625	0.07609260860217441
MRPS15	1495.0	915	3200	0.2859375	0.4671875	0.3833473028545453
CSF3R	120.0	105	3200	0.0328125	0.0375	0.03681397312271631
AL596257.1	0.0	0	3200	0.0	0.0	0.0
AC117945.2	0.0	0	3200	0.0	0.0	0.0
AC117945.1	0.0	0	3200	0.0	0.0	0.0
GRIK3	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
AL031430.1	0.0	0	3200	0.0	0.0	0.0
AL353604.1	0.0	0	3200	0.0	0.0	0.0
LINC01137	97.0	93	3200	0.0290625	0.0303125	0.029862154283913138
ZC3H12A	93.0	90	3200	0.028125	0.0290625	0.02864819358854637
MEAF6	1512.0	960	3200	0.3	0.4725	0.3869616365436047
SNIP1	246.0	228	3200	0.07125	0.076875	0.07406332830005702
DNALI1	410.0	351	3200	0.1096875	0.128125	0.12055696253910868
GNL2	591.0	475	3200	0.1484375	0.1846875	0.16947902672851692
AL513220.1	0.0	0	3200	0.0	0.0	0.0
RSPO1	10.0	10	3200	0.003125	0.003125	0.003120127336243634
C1orf109	185.0	176	3200	0.055	0.0578125	0.05620309655855746
CDCA8	161.0	134	3200	0.041875	0.0503125	0.04908773893728775
EPHA10	88.0	84	3200	0.02625	0.0275	0.02712866738825262
MANEAL	226.0	202	3200	0.063125	0.070625	0.0682425900962473
AL929472.3	0.0	0	3200	0.0	0.0	0.0
YRDC	340.0	289	3200	0.0903125	0.10625	0.10097591734000222
C1orf122	3205.0	1546	3200	0.483125	1.0015625	0.6939281255430166
MTF1	131.0	125	3200	0.0390625	0.0409375	0.04012174940586174
AL929472.2	0.0	0	3200	0.0	0.0	0.0
