target	mode	n	pooled_rho	pooled_p	sample_centered_rho	sample_centered_p	median_sample_rho	samples_rho_gt_0_2	class	neighbor_autocorr_pooled	neighbor_autocorr_weighted_sample	block_variance_fraction	target_sd	smoothness_expected_rho	smoothness_adjusted_residual
null_random_matched_047	coord_qc_residual_target	3200	0.013501390356581088	0.44517099999792387	0.03439861676256022	0.05169136957290376	0.03777619440486013	2	random_matched	0.7391950861773512	0.7221146179006237	0.04304841488585883	0.13589159500076325	0.0764482825111186	-0.042049665748558375
null_random_matched_048	coord_qc_residual_target	3200	0.08480208494160985	1.5559582243045391e-06	0.10262541810306816	5.9388744260999595e-09	0.11452636315907899	5	random_matched	0.6902616053155123	0.6831941754291766	0.09255842103464487	0.139847908831107	0.125389685864397	-0.022764267761328838
null_random_matched_049	coord_qc_residual_target	3200	0.0937303436260101	1.0853917593395219e-07	0.12378740478880905	2.1135779089738676e-12	0.10598439960999026	4	random_matched	0.7102897663286779	0.6974117012444546	0.055633690413361116	0.137268285410854	0.0980488586918883	0.02573854609692075
null_random_matched_050	coord_qc_residual_target	3200	0.020827480063184158	0.2388573547033642	0.024064792389139878	0.17352144722753382	0.027255681392034804	1	random_matched	0.7210222023753086	0.7048396552305617	0.048689053529726974	0.1219282993244146	0.06363215944373596	-0.039567367054596084
null_random_matched_051	coord_qc_residual_target	3200	0.11879521313918096	1.5694356216045744e-11	0.15023142629213146	1.3012513722441372e-17	0.13059701492537312	6	random_matched	0.671988631176622	0.6680744060208217	0.04848532009644465	0.13972673282826226	0.1164530168218045	0.03377840947032695
null_random_matched_052	coord_qc_residual_target	3200	0.04003597180527068	0.023524971811554874	0.05690015924317961	0.0012814122213906049	0.010556513912847822	4	random_matched	0.7249835045256687	0.720306231312168	0.06579214583972072	0.12661559835645997	0.069885318249536	-0.012985159006356398
null_random_matched_053	coord_qc_residual_target	3200	0.07418419144865149	2.6616054315266413e-05	0.08409559366167906	1.9003111412294571e-06	0.12291007275181882	4	random_matched	0.7256902948169887	0.7176659726820401	0.07678126310584298	0.13131275271511086	0.08413164293437309	-3.6049272694030354e-05
null_random_matched_054	coord_qc_residual_target	3200	-0.0134274845888743	0.4476667188474708	-0.006083686385125623	0.7308357581619409	-0.003918847971199282	1	random_matched	0.7402002998920153	0.7385315273661572	0.05083308297624723	0.13406533148851146	0.06683799625686206	-0.07292168264198767
null_random_matched_055	coord_qc_residual_target	3200	0.045193092792294214	0.010563540889914139	0.06587286055887309	0.0001922974091753052	0.03744318607965199	3	random_matched	0.762887581284452	0.7469446298723319	0.08012445658241937	0.12910481542527025	0.06470697060366176	0.00116588995521133
null_random_matched_056	coord_qc_residual_target	3200	0.09378363501305027	1.0674653169981178e-07	0.11052844939242669	3.6289222525812555e-10	0.0642953573839346	4	random_matched	0.6628235547797804	0.6589306735382354	0.06810041313910127	0.14016562786153608	0.1302252700787161	-0.019696820686289404
null_random_matched_057	coord_qc_residual_target	3200	0.002321884504090283	0.8955423558670939	0.008829470344674836	0.617578719979857	0.008476711917797947	0	random_matched	0.7284123645356689	0.7219121880337582	0.08110337028812212	0.13963177278907765	0.09826817192044027	-0.08943870157576543
null_random_matched_058	coord_qc_residual_target	3200	0.003989114891515125	0.8215349822791856	0.015993137059876664	0.36577653925561854	0.04593939848496213	0	random_matched	0.7270882239088393	0.7238096589930636	0.09563684562122382	0.12741965913202039	0.08109142102531189	-0.06509828396543522
null_random_matched_059	coord_qc_residual_target	3200	0.15590790624513998	7.292991729108558e-19	0.18329489570750931	1.414347218956441e-25	0.22817370434260859	9	random_matched	0.7122030185298542	0.6904715439673956	0.0735302175255172	0.14384552946921622	0.12084836072556657	0.06244653498194275
null_random_matched_060	coord_qc_residual_target	3200	0.08478805759648998	1.5621708439561042e-06	0.10833504414893008	8.04428996998149e-10	0.07959798994974875	4	random_matched	0.7055192622038194	0.7001997272679614	0.06270852559526666	0.13199135274127102	0.08981118993436618	0.0185238542145639
null_random_matched_061	coord_qc_residual_target	3200	0.13897586318123661	2.858350051626808e-15	0.1639639323939387	1.0116545712974193e-20	0.17133128328208208	6	random_matched	0.6666724021408605	0.6574289673710325	0.08342426681963191	0.1400825138539042	0.13698641089330615	0.02697752150063254
null_random_matched_062	coord_qc_residual_target	3200	0.09601319809699199	5.275073607498928e-08	0.10764363966246479	1.0305256229797935e-09	0.16403810095252386	7	random_matched	0.6892571119900673	0.6851869091497332	0.07943787081829443	0.13325154181012688	0.10727955394708291	0.00036408571538187884
null_random_matched_063	coord_qc_residual_target	3200	0.10869304742870577	7.071705120550804e-10	0.1282360401109414	3.3044217138543797e-13	0.1116882922073052	3	random_matched	0.682269298564312	0.6756520797071077	0.08564236781521542	0.14624330888292225	0.13841643960315486	-0.010180399492213471
null_random_matched_064	coord_qc_residual_target	3200	0.07306181524041162	3.5200617791530276e-05	0.0929883057117486	1.3673759041406339e-07	0.1027203180079502	3	random_matched	0.7013736451568537	0.6943363932144788	0.06952195113277726	0.1412239597807691	0.11236393899347279	-0.01937563328172419
null_random_matched_065	coord_qc_residual_target	3200	0.06449993928222063	0.00026117642212195486	0.06704115779210523	0.00014751911723832293	0.05133053326333159	4	random_matched	0.692961400318428	0.6844060206239382	0.043950315667853394	0.13714173552182501	0.10067335758386639	-0.03363219979176116
null_random_matched_066	coord_qc_residual_target	3200	0.11117311583721833	2.863390472828842e-10	0.15217019296095632	4.923461832422424e-18	0.15116627915697894	4	random_matched	0.6961947706882278	0.687071566990915	0.07405634748587497	0.1381623606718103	0.1128503526994834	0.03931984026147292
null_random_matched_067	coord_qc_residual_target	3200	0.060147892836708274	0.0006635047884982445	0.06792226432346331	0.0001204525126129316	0.07232655816395411	2	random_matched	0.6863317591058233	0.6858167557187136	0.10159396121908411	0.13612597881278118	0.12079973921436782	-0.05287747489090451
null_random_matched_068	coord_qc_residual_target	3200	0.12143560927105557	5.4908332464867965e-12	0.14233601292343875	5.975549354776531e-16	0.1509847746193655	5	random_matched	0.6829064285079739	0.6726194120964059	0.06432682932427579	0.13384849920139652	0.10959278027997144	0.03274323264346732
null_random_matched_069	coord_qc_residual_target	3200	0.07796627409338613	1.0080588586636419e-05	0.08339114217686934	2.3159024456099637e-06	0.0813905347633691	3	random_matched	0.6797894173378336	0.6689593489837248	0.05523484318482894	0.13870340108217405	0.1167804256181641	-0.033389283441294756
null_random_matched_070	coord_qc_residual_target	3200	0.07251597541103115	4.0269730922655677e-05	0.08056238286742019	5.044367049697059e-06	0.05773944348608716	3	random_matched	0.715796242697002	0.7099134391779321	0.05630752168596016	0.12882362470034114	0.07605061964021109	0.004511763227209101
null_random_matched_071	coord_qc_residual_target	3200	0.11344370114196298	1.2296857249579422e-10	0.13442500079833988	2.2418668594448853e-14	0.1276066901672542	5	random_matched	0.6950859383628846	0.690512919072977	0.054980898788549164	0.14831200468794342	0.12148552196951581	0.01293947882882407
null_random_matched_072	coord_qc_residual_target	3200	0.0793980418113322	6.899129443359297e-06	0.10374017419337636	4.053048949906242e-09	0.0567156678916973	4	random_matched	0.6994462147316353	0.6942641072593614	0.06366235624821402	0.13270577488350022	0.09486990466172483	0.008870269531651528
null_random_matched_073	coord_qc_residual_target	3200	0.07373350366049838	2.9791934233255084e-05	0.08274806838360042	2.7703780674324628e-06	0.07240831020775519	2	random_matched	0.7252173154005954	0.7169819094598793	0.0727332365309015	0.13606233276527047	0.0914143843149379	-0.008666315931337473
null_random_matched_074	coord_qc_residual_target	3200	0.051354615122521	0.003662708482292597	0.06487819346955014	0.0002401887966056896	0.06560489012225307	1	random_matched	0.7505754816389463	0.7383128197253431	0.04664771134323442	0.12527250240934953	0.049597943873521025	0.01528024959602911
null_random_matched_075	coord_qc_residual_target	3200	0.12225692673407486	3.942189502888885e-12	0.15178867473522212	5.9671657835688876e-18	0.1230930773269332	5	random_matched	0.7193472163717386	0.7073600909095503	0.07158004497956347	0.1470262218626807	0.11607320242026502	0.0357154723149571
null_random_matched_076	coord_qc_residual_target	3200	0.10065027386721422	1.1572380165936421e-08	0.11457343343002278	8.024813149741964e-11	0.1485742143553589	5	random_matched	0.7033020478722064	0.6967552959504624	0.06634567242894823	0.14458078760014675	0.11572146245153618	-0.001148029021513397
null_random_matched_077	coord_qc_residual_target	3200	0.13573288190750799	1.2491345322078964e-14	0.1698770977663181	3.8002495937368315e-22	0.1776981924548114	6	random_matched	0.6828617101823315	0.6664473819710917	0.10746359471179734	0.14987216477843562	0.15879516516659603	0.011081932599722066
null_random_matched_078	coord_qc_residual_target	3200	0.07822064515810322	9.428227133260991e-06	0.09560504168506265	6.008763332150153e-08	0.11558163954098853	3	random_matched	0.7045956859381097	0.6981932663804977	0.05766514533392697	0.1335538388584446	0.09176415097148213	0.0038408907135805137
null_random_matched_079	coord_qc_residual_target	3200	0.12253503833349982	3.522023439195317e-12	0.16416926249211544	9.045202564196034e-21	0.15513537838445962	5	random_matched	0.7059718157723304	0.6887827351051304	0.07882321496066261	0.13922942352566806	0.11565693594144141	0.04851232655067403
null_random_matched_080	coord_qc_residual_target	3200	0.12467267880104284	1.4685829418633081e-12	0.1553449945405268	9.752797214001358e-19	0.1256806420160504	4	random_matched	0.6976949145726565	0.6898399342753797	0.06790593718438687	0.14436424846771787	0.1199179279344724	0.03542706660605441
null_random_matched_081	coord_qc_residual_target	3200	0.07585532986342229	1.7426963334451335e-05	0.10597163168668276	1.8638854379302537e-09	0.0672249306232656	4	random_matched	0.7325628836181309	0.718501385098986	0.058173866985922716	0.12755626012440108	0.06959507275473167	0.03637655893195109
null_random_matched_082	coord_qc_residual_target	3200	0.06822610480723679	0.00011225811830376963	0.08893732094114461	4.6778242227347636e-07	0.04708467711692793	4	random_matched	0.7064887559510177	0.6938414447636976	0.07994065881837997	0.1354013199105743	0.10635439105134356	-0.017417070110198954
null_random_matched_083	coord_qc_residual_target	3200	0.09205462629927989	1.823942636800679e-07	0.11233199449042913	1.8639489843594774e-10	0.14068026700667519	6	random_matched	0.7252842140887813	0.7134089637860004	0.07797988751017197	0.1381139326976339	0.09920150867997002	0.013130485810459114
null_random_matched_084	coord_qc_residual_target	3200	0.033804484136180084	0.055867250782742225	0.05560708587471541	0.0016505784115262985	0.06037800945023627	2	random_matched	0.7245428448092874	0.7190220849257141	0.07755361998261733	0.13751241172848183	0.09473781104311946	-0.039130725168404046
null_random_matched_085	coord_qc_residual_target	3200	0.11616663500162448	4.3647708767428925e-11	0.13228858530650245	5.757109791658712e-14	0.13044626115652894	5	random_matched	0.6787702991985346	0.6679818747461646	0.07597879037333144	0.14026229916843397	0.1283144519776637	0.003974133328838753
null_random_matched_086	coord_qc_residual_target	3200	0.11960585262264184	1.139641710792823e-11	0.13862684801043437	3.355664655066084e-15	0.1432633315832896	5	random_matched	0.682550498662158	0.6807568626715669	0.07067678343985415	0.13700213237404305	0.11306606030638494	0.02556078770404943
null_random_matched_087	coord_qc_residual_target	3200	0.07652997707812274	1.4652098229187001e-05	0.08647512380128161	9.630627971865615e-07	0.10480162004050103	3	random_matched	0.6977526928957707	0.6877154428860723	0.05396560041027056	0.14118089301883488	0.10994584322887677	-0.023470719427595155
null_random_matched_088	coord_qc_residual_target	3200	0.06668941434955217	0.0001598458458218384	0.07638152979800095	1.5223915525789974e-05	0.044677116927923206	4	random_matched	0.6999160198312686	0.685147862871138	0.06204368268381138	0.12936259486631418	0.09348682228599246	-0.017105292487991516
null_random_matched_089	coord_qc_residual_target	3200	0.06359071360749155	0.0003188641766152475	0.09149168935465714	2.167048029230941e-07	0.06533938348458712	4	random_matched	0.6834918058250344	0.6686477508122062	0.059548547715442754	0.12477651853577347	0.09377307016463814	-0.0022813808099809985
null_random_matched_090	coord_qc_residual_target	3200	0.04578098701474482	0.0095945290720116	0.06704934846673323	0.00014724303070629504	0.06845421135528389	3	random_matched	0.7503856506190563	0.7390113993345908	0.07051373667759503	0.12473230705310237	0.05765130082955319	0.009398047637180038
null_random_matched_091	coord_qc_residual_target	3200	0.07309820562482476	3.4885154277593876e-05	0.07126004004004297	5.4688084285874614e-05	0.06281482037050927	3	random_matched	0.7037598123212487	0.6892470001254096	0.07068255356773002	0.1327103714947795	0.10052740257268619	-0.029267362532643226
null_random_matched_092	coord_qc_residual_target	3200	0.09951591340487433	1.6879190869494474e-08	0.12462497579345463	1.4977776019932774e-12	0.11678016950423761	5	random_matched	0.7054565009672101	0.6890747424413294	0.0812963547025762	0.14763300462665538	0.13148351872959452	-0.006858542936139883
null_random_matched_093	coord_qc_residual_target	3200	0.08573838422738127	1.190896193962937e-06	0.10773649904653308	9.96897453586236e-10	0.057149178729468245	4	random_matched	0.7421520563152922	0.7323543915589216	0.03576621592850086	0.12778878218024733	0.053218622260536544	0.05451787678599654
null_random_matched_094	coord_qc_residual_target	3200	0.10813457733247822	8.644626366780966e-10	0.1399903078603816	1.7890771477778723e-15	0.13545863646591166	5	random_matched	0.6632993908248275	0.6569273285662888	0.053333262134116516	0.13267055071150782	0.11215188537482018	0.027838422485561426
null_random_matched_095	coord_qc_residual_target	3200	0.050130256482446914	0.0045615119302447665	0.0459981768552907	0.009257092903459708	0.061305782644566126	2	random_matched	0.6997006420666582	0.6895948834372198	0.06401057229437804	0.13849162663959563	0.10802614298032426	-0.06202796612503356
null_random_matched_096	coord_qc_residual_target	3200	0.10538242935863566	2.291795702313143e-09	0.13288176102360943	4.437526346117893e-14	0.15685292132303308	6	random_matched	0.6896864703694385	0.6760873088589463	0.06323086768647719	0.13696455666499438	0.11273924067121616	0.02014252035239328
null_random_matched_097	coord_qc_residual_target	3200	0.03643788746952025	0.03929185080619849	0.04335788106522275	0.014171471300073405	0.04270906772669318	1	random_matched	0.7299387602537185	0.712140149781488	0.07943354687121826	0.13667196030440648	0.09792627244416738	-0.054568391378944626
null_random_matched_098	coord_qc_residual_target	3200	0.10133991358299936	9.180871077044689e-09	0.12284852151841028	3.100912759616728e-12	0.11101177529438239	3	random_matched	0.693779123357377	0.6882364390198934	0.06261882664699665	0.12941856903669868	0.09204180941744922	0.03080671210096106
null_random_matched_099	coord_qc_residual_target	3200	0.07224316013116797	4.305574708343125e-05	0.09018916517960596	3.216591073751532e-07	0.07902047551188782	1	random_matched	0.7265700090143875	0.7031198337967336	0.05526143435496988	0.1331944495044335	0.08734660464508565	0.002842560534520311
null_random_matched_100	coord_qc_residual_target	3200	0.05626909314666458	0.00145084516700673	0.06229903586904646	0.0004215458543873551	0.09757668941723545	1	random_matched	0.7149857438384807	0.7080110610698688	0.06399379303273293	0.13674223423877227	0.0943270619512037	-0.03202802608215724
null_random_matched_101	coord_qc_residual_target	3200	0.1259906285262446	8.500041952528468e-13	0.1489668767301637	2.4360820129676287e-17	0.11293857346433663	5	random_matched	0.6782121160384534	0.6703201055083295	0.056235067811747745	0.13355255404386107	0.10718941520125809	0.041777461528905616
null_random_matched_102	coord_qc_residual_target	3200	0.07227208310762528	4.275194176436551e-05	0.0881914315860773	5.833490843802996e-07	0.08098027450686268	3	random_matched	0.7459692751190696	0.728830345758644	0.06468035734851939	0.13230637163967904	0.07472583573225594	0.013465595853821358
null_random_matched_103	coord_qc_residual_target	3200	0.10459824202619548	3.01217860866678e-09	0.12033522879250279	8.529542033192303e-12	0.06021975549388735	4	random_matched	0.7241924223559847	0.7137693030551909	0.0783390470518358	0.13450373196728546	0.09268474455973358	0.02765048423276921
null_random_matched_104	coord_qc_residual_target	3200	0.09495631286194459	7.382460410854026e-08	0.10434340716244209	3.290563793198113e-09	0.11402985074626867	4	random_matched	0.7248149141771428	0.7070683486889193	0.08379047545880565	0.1368632371417097	0.1028976161304357	0.0014457910320063855
null_random_matched_105	coord_qc_residual_target	3200	0.08946521149562611	3.996871257098592e-07	0.12482091258016721	1.3813786612949903e-12	0.1191239780994525	5	random_matched	0.6982534379426806	0.6859837141375377	0.09018489349557428	0.14207513999077995	0.1268326950125133	-0.0020117824323460792
null_random_matched_106	coord_qc_residual_target	3200	0.03979832322249249	0.024363665051152526	0.05278835415413614	0.0028165943587090667	0.026968424210605267	2	random_matched	0.7248921146798536	0.7208067115217998	0.0666189834241054	0.1241154149634705	0.06545644267822989	-0.012668088524093755
null_random_matched_107	coord_qc_residual_target	3200	0.12253566162457631	3.5211329555540865e-12	0.14236757774585718	5.887278635659524e-16	0.12856146403660093	6	random_matched	0.719902239131069	0.7120367410038208	0.09166108303537586	0.14309976047017392	0.11429871648068812	0.028068861265169054
null_random_matched_108	coord_qc_residual_target	3200	0.12096957944038861	6.620066564674633e-12	0.13639067298737037	9.288083156066715e-15	0.11774544363609092	3	random_matched	0.7296222945303064	0.7195473085563576	0.038585768150624054	0.12860983871895781	0.06314671722746737	0.073243955759903
null_random_matched_109	coord_qc_residual_target	3200	0.07032977188279022	6.83868646146182e-05	0.08841021334572392	5.468690466920731e-07	0.048002700067501694	3	random_matched	0.7305316877467221	0.7224022049078519	0.06069492254618586	0.12019860096658144	0.05520318426729952	0.033207029078424405
null_random_matched_110	coord_qc_residual_target	3200	0.09341025912209559	1.1993498442250333e-07	0.11889045912016201	1.5116912178934876e-11	0.14276906922673066	5	random_matched	0.6984363880367145	0.6836325145308128	0.06825167329176127	0.14007198825595304	0.11594515562332555	0.002945303496836457
null_random_matched_111	coord_qc_residual_target	3200	0.1624239185716717	2.331541368960239e-20	0.17598764536012157	1.1268675149500539e-23	0.1562484062101553	6	random_matched	0.7018953401541372	0.6902060830575172	0.10089915125921708	0.1453033368978404	0.13440799401543194	0.04157965134468963
null_random_matched_112	coord_qc_residual_target	3200	0.07774673391081385	1.0678062459000723e-05	0.09761164930289543	3.1514480718088805e-08	0.1519065476636916	3	random_matched	0.7157394011432043	0.7039686158409453	0.06621979106218497	0.1365133284559061	0.09711587001247719	0.0004957792904182329
null_random_matched_113	coord_qc_residual_target	3200	0.0665959931978509	0.000163279001525843	0.09066216217403926	2.788549864484411e-07	0.12905047626190658	2	random_matched	0.7579555992960139	0.7338426926100733	0.05922671885607903	0.1317263708708037	0.06866106219783205	0.02200109997620721
null_random_matched_114	coord_qc_residual_target	3200	0.16006053284282545	8.265351113008015e-20	0.17506897656923598	1.9283270117846244e-23	0.14624390609765248	5	random_matched	0.6951513510942149	0.6812513451688855	0.06414742062627994	0.1306341300082201	0.09882508428153369	0.07624389228770229
null_random_matched_115	coord_qc_residual_target	3200	0.07100526450246723	5.815620842726846e-05	0.08594239523363233	1.123083365660787e-06	0.12587189679741995	4	random_matched	0.6889992328775494	0.683052000052405	0.09639253310107722	0.1411372500869316	0.12928869835535822	-0.043346303121725896
null_random_matched_116	coord_qc_residual_target	3200	0.13556026287209594	1.3498168155727874e-14	0.17408425796721266	3.4185948276245327e-23	0.18625740643516092	7	random_matched	0.6967453875633385	0.6934879775328422	0.09623510503222207	0.1394670875880755	0.12025426899660857	0.05382998897060409
null_random_matched_117	coord_qc_residual_target	3200	0.10115696996161815	9.763801405616944e-09	0.11674818095685359	3.4876084553882136e-11	0.1167351683792095	3	random_matched	0.6798089005562716	0.6714420634854692	0.08419149312262164	0.14374072202539917	0.13578689915064873	-0.019038718193795143
null_random_matched_118	coord_qc_residual_target	3200	0.060376207434199934	0.0006327407518312133	0.06989858629380724	7.578360371355154e-05	0.06527788194704869	3	random_matched	0.7320138226573583	0.72517160119355	0.05587027795120454	0.13394955854838897	0.07628434408879986	-0.006385757794992619
null_random_matched_119	coord_qc_residual_target	3200	0.04926408293594559	0.005313267886633006	0.05613043870902721	0.001490736007423192	0.043606090152253814	2	random_matched	0.7115280560656416	0.6993145618659833	0.04790698718002194	0.1296740018441865	0.08033578352827958	-0.02420534481925237
null_random_matched_120	coord_qc_residual_target	3200	0.14358409580899373	3.3091221432366747e-16	0.16501907885928502	5.682598921068293e-21	0.15266406660166504	6	random_matched	0.6852834286165457	0.6731769856746419	0.06473652020135845	0.13120758872731592	0.10471501379827508	0.06030406506100994
null_random_matched_121	coord_qc_residual_target	3200	0.09755569519586865	3.2092344353183924e-08	0.1255728015696095	1.0115264096916224e-12	0.11769969249231232	4	random_matched	0.7176018512108986	0.7111338101331022	0.08391657603279361	0.13511480978174467	0.09749025363696216	0.028082547932647348
null_random_matched_122	coord_qc_residual_target	3200	0.03807799261015552	0.031243614557924834	0.039331885432801306	0.026085329353069234	0.06417460436510913	2	random_matched	0.7490670679781805	0.7337798027084088	0.08273057120613621	0.12243614493764512	0.06137121280692517	-0.02203932737412386
null_random_matched_123	coord_qc_residual_target	3200	-0.014310748467846527	0.41836368983796773	-0.013340859945396476	0.45060203297965085	0.01567614190354759	0	random_matched	0.7691477819789974	0.7556073653879268	0.054759680581402764	0.11813849492077098	0.030127851174406972	-0.04346871111980345
null_random_matched_124	coord_qc_residual_target	3200	0.058030345632846245	0.0010228058521160317	0.06214657308560282	0.0004355209730392923	0.06094727368184205	2	random_matched	0.7522475132356423	0.7353892018335172	0.0810875668608763	0.13170801871950302	0.07636909916670387	-0.014222526081101049
null_random_matched_125	coord_qc_residual_target	3200	0.10204017451564203	7.246313986122844e-09	0.1142557714116964	9.051850555081113e-11	0.10487737193429837	4	random_matched	0.7097535902508774	0.703689687071762	0.05684452189297497	0.1313307229781592	0.08431381659156967	0.029941954820126737
null_random_matched_126	coord_qc_residual_target	3200	0.09861666295084598	2.270021167962715e-08	0.11035309842315412	3.869586568687027e-10	0.11380184504612617	5	random_matched	0.6935794064213737	0.6891209666554784	0.07380774189373246	0.14487744746491127	0.12357691450331529	-0.013223816080161169
null_random_matched_127	coord_qc_residual_target	3200	0.12304831121077256	2.8587141620862865e-12	0.13783814932501456	4.814501063850923e-15	0.1238108452711318	6	random_matched	0.7184648619764085	0.7020665999798578	0.09285613064864283	0.14305942742932676	0.12041858753245278	0.01741956179256178
null_random_matched_128	coord_qc_residual_target	3200	0.06811505242822777	0.00011519021102972421	0.09412759464136665	9.584659529371782e-08	0.09072376809420238	3	random_matched	0.6986636499608051	0.69285816774387	0.08460948919404866	0.13827781391298674	0.11390182369202412	-0.01977422905065747
null_random_matched_129	coord_qc_residual_target	3200	0.05207251167700309	0.003213775914477581	0.06970778048904105	7.92926256363315e-05	0.06238730968274207	1	random_matched	0.7448154094129563	0.7319795991946002	0.04037844378077894	0.12092816119281895	0.04299343770631928	0.02671434278272177
null_random_matched_130	coord_qc_residual_target	3200	0.12128654931997548	5.829771178562394e-12	0.13872131506067528	3.2132199594998876e-15	0.13347108677716946	5	random_matched	0.7189602922054045	0.7048956878447581	0.057804562364107796	0.12541007189409567	0.07342002180234078	0.0653012932583345
null_random_matched_131	coord_qc_residual_target	3200	0.07290326969270211	3.660689820260516e-05	0.08156312686163347	3.841043848306716e-06	0.09368334208355211	2	random_matched	0.6974808255596507	0.6873923723093078	0.062063225719031764	0.11919748076609507	0.07404072750158981	0.007522399360043661
null_random_matched_132	coord_qc_residual_target	3200	0.06868614525743605	0.00010084494934946553	0.07386720801925858	2.8814028250743523e-05	0.06644416110402761	4	random_matched	0.6759781828966711	0.6729852313283132	0.07782420572533463	0.1324464477562485	0.11220449411364172	-0.03833728609438314
null_random_matched_133	coord_qc_residual_target	3200	0.10400257387720446	3.7023114397477914e-09	0.13222593759530638	5.917196606593755e-14	0.14137253431335783	5	random_matched	0.742327572560889	0.7360596074288798	0.0524555275367427	0.12394670910616752	0.050813637799505464	0.08141229979580092
null_random_matched_134	coord_qc_residual_target	3200	0.06430787810623809	0.00027247949934224177	0.07517284279031666	2.073917237803719e-05	0.06395034875871898	3	random_matched	0.7209951888888726	0.7111598447737795	0.08151634073218088	0.13527369664390038	0.09681192777123651	-0.021639084980919848
null_random_matched_135	coord_qc_residual_target	3200	0.11434100774814528	8.76430323460661e-11	0.13010878773035034	1.48366369840517e-13	0.10817145428635716	4	random_matched	0.7012868133033912	0.6882825373640054	0.0617958689430649	0.12947943002166246	0.09179931696260107	0.038309470767749265
null_random_matched_136	coord_qc_residual_target	3200	0.03317712665303971	0.06057773504939835	0.036603319248371013	0.03840730041300506	0.021992799819995502	1	random_matched	0.7257490068588658	0.7204056531238023	0.0613239865002588	0.13345158369306287	0.08028132959445276	-0.04367801034608175
null_random_matched_137	coord_qc_residual_target	3200	0.03187013287305984	0.07145098199944883	0.031821799616386676	0.07188190635205188	0.04114377859446487	2	random_matched	0.6735864130705955	0.6599424533915592	0.0746431604034725	0.13715639158771598	0.12684929310101706	-0.09502749348463038
null_random_matched_138	coord_qc_residual_target	3200	0.12811926129094348	3.472272959839157e-13	0.14673545659037657	7.269869239434351e-17	0.17491637290932277	7	random_matched	0.700996180886559	0.6853830899505104	0.05429532769573855	0.141417079354687	0.11183623682679339	0.03489921976358318
null_random_matched_139	coord_qc_residual_target	3200	0.0791479457175728	7.375017354664618e-06	0.10465673946843158	2.9515866234008195e-09	0.1115030375759394	6	random_matched	0.695570044311449	0.6953541824252016	0.08265357765023534	0.14369054916768806	0.12137086941484598	-0.0167141299464144
null_random_matched_140	coord_qc_residual_target	3200	0.10944698590790876	5.383658614711248e-10	0.12804124517004345	3.589043207786574e-13	0.10035400885022126	6	random_matched	0.6918549185184113	0.6865494154451633	0.060410107600113755	0.12602212638313953	0.08606820762968076	0.04197303754036269
null_random_matched_141	coord_qc_residual_target	3200	0.12760351355991342	4.3193127284211124e-13	0.15791828287776197	2.560283766618181e-19	0.14382659566489164	3	random_matched	0.6942493588184645	0.6883714597889198	0.0747405462496093	0.14832282129306573	0.13053231633914023	0.027385966538621742
null_random_matched_142	coord_qc_residual_target	3200	0.04716298812626837	0.007621709187706151	0.05688823101935849	0.001284437923993472	0.023995349883747095	3	random_matched	0.7262458986866946	0.7164449735667665	0.08533824425036109	0.11935267858178787	0.06683567908097443	-0.00994744806161594
null_random_matched_143	coord_qc_residual_target	3200	0.13715343954135148	6.575403646492373e-15	0.16368053417290368	1.1803922681162023e-20	0.17068626715667895	7	random_matched	0.7042357836812503	0.6900636253327957	0.07362782645859133	0.1379273275251404	0.11054452726355843	0.05313600690934525
null_random_matched_144	coord_qc_residual_target	3200	0.10093093099911433	1.053385488341074e-08	0.1202057208452852	8.981018958636991e-12	0.1137845946148654	5	random_matched	0.7463971931442078	0.7372397317366814	0.07354745679047216	0.1391567993817412	0.085643101192244	0.03456261965304121
null_random_matched_145	coord_qc_residual_target	3200	0.08634863306627276	9.989430135134866e-07	0.09612836888460632	5.084262229128407e-08	0.08515562889072228	5	random_matched	0.6975379836491138	0.6949964989277362	0.05235476419108553	0.13810120662529196	0.09962893083448163	-0.0035005619498753027
null_random_matched_146	coord_qc_residual_target	3200	0.07176125871691978	4.842885758237187e-05	0.09079175984294527	2.681218558379051e-07	0.08561464036600916	3	random_matched	0.6862710462074633	0.6784699309117005	0.07231004009137752	0.1437864631584655	0.12714704235361662	-0.036355282510671355
null_random_matched_147	coord_qc_residual_target	3200	0.09530737478587643	6.605197466162041e-08	0.11523747646362073	6.232180426573364e-11	0.14110102752568818	6	random_matched	0.6913656629186498	0.6842024834284471	0.09057541745639949	0.15316061438170606	0.14781960717137918	-0.03258213070775845
null_random_matched_148	coord_qc_residual_target	3200	0.05897768361598471	0.0008441905886862747	0.0733830877327234	3.250665461732421e-05	0.07860421510537764	3	random_matched	0.7053806486038317	0.7000093640077284	0.07108319808473705	0.12565011525330774	0.08189335650927897	-0.008510268776555571
null_random_matched_149	coord_qc_residual_target	3200	0.04105675523015186	0.020201044003929632	0.06382949048627835	0.00030265711284111467	0.060543013575339394	1	random_matched	0.7171099469926296	0.7025786910605575	0.08878645283613636	0.13920711531463675	0.11163408871285238	-0.04780459822657403
null_random_matched_150	coord_qc_residual_target	3200	0.0857195807587481	1.1973409307511132e-06	0.11006706165205679	4.2959711226935175e-10	0.12749718742968577	5	random_matched	0.7137012127724026	0.7081731306305119	0.0723392438455723	0.1345971301253031	0.09369438514656347	0.016372676505493317
