population	China Canton Han	China Hubei Han	China Southwest Dai	China Yunnan Hani	China Yunnan Province Han	China Yunnan Province Lisu	China Yunnan Province Nu	China Zhejiang Han	Germany DKMS - China minority	India Andhra Pradesh Telugu Speaking	India Central UCBB	India East UCBB	India Karnataka Kannada Speaking	India Kerala Malayalam speaking	India Mumbai Maratha	India North UCBB	India North pop 2	India Northeast UCBB	India South UCBB	India Tamil Nadu	India West UCBB	Japan Central	Japan Hyogo	Japan pop 16	Japan pop 3	Malaysia Jelebu Temuan	Malaysia Kedah Baling Kensiu	Malaysia Peninsular Chinese	Malaysia Peninsular Indian	Malaysia Peninsular Malay	Malaysia Perak Grik Jehai	Malaysia Sarawak Bau Bidayuh	Pakistan Baloch	Pakistan Brahui	Pakistan Burusho	Pakistan Kalash	Pakistan Karachi Parsi	Pakistan Mixed Pathan	Pakistan Mixed Punjabi	Pakistan Mixed Sindhi	Philippines Ivatan	Singapore Riau Malay	Singapore SGVP Chinese CHS	Singapore SGVP Malay MAS	Singapore SGVP. Indian INS	South Korea pop 1	South Korea pop 3	Sri Lanka Colombo	Taiwan Ami	Taiwan Atayal	Taiwan Bunun	Taiwan Hakka	Taiwan Han Chinese	Taiwan Minnan pop 1	Taiwan Paiwan	Taiwan Pazeh	Taiwan Puyuma	Taiwan Rukai	Taiwan Saisiat	Taiwan Siraya	Taiwan Tao	Taiwan Taroko	Taiwan Thao	Taiwan Tsou	Taiwan pop 2	Thailand	Thailand Northeast	Thailand Northeast pop 2	Vietnam Hanoi Kinh pop 2	Vietnam Kinh
Taiwan Hakka	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
Taiwan Han Chinese	0.25832590180907417	0.150827798275785	1.20837790217155	0.22386172060481296	1.3329252032353833	0.7569308338195821	0.889657862724801	1.115226710582406	0.842062705083289	0.40400117170191546	0.3912329311108798	0.3710513894581149	0.46541736160691277	0.8751070466198373	0.5880322779181874	0.42095981352418205	0.4611316154184755	0.2825677167035485	0.36748686318323304	0.37064468750373036	0.3799120021222584	0.5306748531751291	0.6090087690120748	0.5496626626913946	0.548019634345981	0.44078722355700933	0.4740291001338373	0.41300111107965676	0.48354228946286026	0.4680580631656543	0.9218696676272179	0.6528475769463701	1.9524592626954327	1.9943888980952975	1.4270552102386667	1.0343054069293591	1.3454497544143376	2.0054395637327853	0.5239939234927171	1.1738828288770324	0.5643275111757222	0.5359119036185489	0.5225257098266946	0.6023393301023358	0.7300104358757876	0.4676749357015084	0.5725683032814156	0.48601741230215145	0.26450411322227674	0.26450411322227674	0.26450411322227674	0.26450411322227674	0.0	0.6413856667584797	0.26450411322227674	0.26450411322227674	0.26450411322227674	0.26450411322227674	0.26450411322227674	0.18216744470188628	0.37171902142641117	0.26450411322227674	0.17459995492997538	0.26450411322227674	0.03893505595427633	0.48152129871185095	1.590240702479165	0.5670604317272651	0.48650720472064063	0.4787024638310548
Taiwan Minnan pop 1	0.6051817996658447	0.29029951182742525	1.2780173732494347	0.20062733934299237	0.510120134695511	0.32477573994884434	0.330273394504902	0.7185627106238849	0.579994547845506	0.5557879945161477	0.5635467251755238	0.4616505321743274	0.4310594932172802	0.5663974239935021	0.6268342179822586	0.5971576336466077	0.5057861471033597	0.3818881736723137	0.4796298199352835	0.5024461751758368	0.5141269898443046	0.41138759075942183	0.4762841976167789	0.3951842088775393	0.39808039786368016	0.4840164535406177	0.4123005141496809	0.33844040067517306	0.4026724893487657	0.3842603725983089	1.3748401658967353	0.6183798371710093	1.5575006396799023	1.6001007078401976	1.9061373630667837	1.5571161682290127	1.7887631351952311	1.6125962165442835	0.3903822102120127	1.580145362303712	0.40217833403113	0.43009712134138617	0.4265916240557766	0.4821899025570211	0.6868135233097507	0.3704096254405906	0.3329052249966786	0.3763448956619135	0.12883018666091667	0.12883018666091667	0.12883018666091667	0.12883018666091667	0.6413856667584797	0.0	0.12883018666091667	0.12883018666091667	0.12883018666091667	0.12883018666091667	0.12883018666091667	1.1675740631565283	0.2325465215387814	0.12883018666091667	1.1645982030646151	0.12883018666091667	0.7172048109346422	0.3799421912079681	0.6368631874241647	0.5164300109702648	0.37702625177034704	0.3772863172347401
Taiwan Paiwan	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
Taiwan Pazeh	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
Taiwan Puyuma	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
Taiwan Rukai	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
Taiwan Saisiat	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
Taiwan Siraya	0.15597451497824852	0.19932536341240958	0.1918830568931523	0.36802661070245407	0.30777368974406816	1.7097927575548901	1.454768468711911	1.4466767572442067	1.5533533447615249	0.3424883211253463	0.33964151512919516	0.36380754320066216	0.44281088157982057	0.7812720518664644	0.4845473495554478	0.3399956946789613	0.41085663755292307	0.40977125852324114	0.35520239337165754	0.3619306777879163	0.3790885345298097	0.4628530089839922	0.5266553878763788	0.44471026105317385	0.4447459912695055	0.24842618661825866	0.2868410164122653	0.2579412298276693	0.3837764853796759	0.3121752606651182	1.3712678241678784	0.35121717824048093	1.5438064354983443	1.583615636049607	1.7187883678206288	1.5399749914224181	1.7326676043960412	1.6098730568894135	0.40505093647184437	1.5746814561738824	0.39761714170812007	0.4244347825450561	0.42836430879100407	0.4830453943814139	0.6896373568630801	0.3891142699876071	0.45566166180958617	0.375378670196239	0.1580621858027186	0.1580621858027186	0.1580621858027186	0.1580621858027186	0.18216744470188628	1.1675740631565283	0.1580621858027186	0.1580621858027186	0.1580621858027186	0.1580621858027186	0.1580621858027186	0.0	0.24619371860516112	0.1580621858027186	0.024290937113411935	0.1580621858027186	0.14684808412326047	0.3601461256585264	0.5726930895600099	0.45937431008087964	0.36931993680119307	0.36180844183741995
Taiwan Tao	0.34396694427612645	0.28190152126563167	0.4106601822375966	0.34088712821127604	0.41987690102640096	0.5860678242917116	0.5183310243259287	0.8978659999043969	1.376875864240935	0.4522260299361811	0.37863886515766126	0.3714144046065973	0.44950038418440874	0.7394882265607835	0.40223826205144175	0.4008211322082998	0.30787928419635696	0.40416143625629547	0.42107209323279937	0.4421922563387582	0.40912872537918615	0.2464962319568895	0.23197963018996318	0.223090265015654	0.2227782858176225	0.17329118070555358	0.12962659631659446	0.1401605892006973	0.19686595595513223	0.16275234288178939	0.2458629056865366	0.2936422582707469	0.37607593271728335	0.4048544343430051	0.3857599010796177	0.3485424866742193	0.47540287902490386	0.44599545589609857	0.2102084420746186	0.40782106274359137	0.15921404329671057	0.21256395523509994	0.22469483652908914	0.2447867798284511	0.2841799716791986	0.1723939622963768	0.25961482000051433	0.17225831702020847	0.13862943611198905	0.13862943611198905	0.13862943611198905	0.13862943611198905	0.37171902142641117	0.2325465215387814	0.13862943611198905	0.13862943611198905	0.13862943611198905	0.13862943611198905	0.13862943611198905	0.24619371860516112	0.0	0.13862943611198905	0.2772588722239781	0.13862943611198905	0.34913629789565453	0.17910519078691242	0.38643298833165923	0.28098016769526085	0.17778209416375754	0.17487615577494967
Taiwan Taroko	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
Taiwan Thao	0.1677366682831687	0.20367678168061967	0.17666522493166703	0.4357423262646557	0.3212816751617598	2.1129500098302008	1.7262894127635633	1.4924575432856813	1.5626745277826812	0.35219442733538625	0.3661774641168609	0.3874641527261972	0.4575442445584483	0.7854959465565484	0.5237388721733053	0.36464873710412343	0.43674426556860385	0.4232804052588974	0.3686205752264858	0.3750839455282255	0.4011463795453178	0.4893294333811066	0.5751749813062791	0.4705465440166699	0.47057533319429307	0.2743138146339395	0.31272864442794607	0.283533676705183	0.412401539320981	0.33991254143729294	1.3971554521835594	0.3771048062561618	1.5903925506174168	1.6370649501369778	2.4572959338870146	1.602298616320074	1.8698513977358717	1.6542285317326957	0.43023065715699343	1.6207566709641394	0.4289059574087255	0.4526911102314026	0.45526291558666426	0.5113674631217403	0.7180196837499352	0.4191343045790932	0.47965211799977553	0.40240519452946816	0.17328679513998632	0.17328679513998632	0.17328679513998632	0.17328679513998632	0.17459995492997538	1.1645982030646151	0.17328679513998632	0.17328679513998632	0.17328679513998632	0.17328679513998632	0.17328679513998632	0.024290937113411935	0.2772588722239781	0.17328679513998632	0.0	0.17328679513998632	0.14319223140106152	0.38618861536537724	0.6091785996273641	0.49067614718484315	0.3948313744807576	0.38835530384172884
Taiwan Tsou	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
Taiwan pop 2	0.2498760988341535	0.13282565453570241	1.1769596551478214	0.21126106907475442	1.3188409632857883	0.8654983888730869	0.9742419270867552	1.1730632997372021	0.8922466378222773	0.3885629602525789	0.3778310091647145	0.3592241500493997	0.45404598951907493	0.8793384752571188	0.573230623421065	0.4071323492585342	0.451986884874634	0.2693379609418201	0.3542291546607547	0.36143862631989565	0.3672982514690919	0.5369424208077654	0.6430810074464884	0.5391109782997167	0.5374458614824532	0.42102910968319557	0.45660249851831164	0.3942630347697766	0.4673231447530442	0.4480854104802075	0.9966934013074796	0.632300060435674	2.025265970157408	2.0666874384275267	1.4762321873644606	1.1074769309890315	1.415906072212029	2.081009600602764	0.5076346723226997	1.249107148839386	0.5488269542739216	0.5446866527580693	0.5603533233165929	0.6294661995935352	0.7470585463917709	0.49709564485980867	0.5648162234830468	0.4798992884093412	0.24468720946376252	0.24468720946376252	0.24468720946376252	0.24468720946376252	0.03893505595427633	0.7172048109346422	0.24468720946376252	0.24468720946376252	0.24468720946376252	0.24468720946376252	0.24468720946376252	0.14684808412326047	0.34913629789565453	0.24468720946376252	0.14319223140106152	0.24468720946376252	0.0	0.46462176413861966	1.5969602844085966	0.5519212635501112	0.46909294822748415	0.4605718920132731
Thailand	0.45327320622685563	0.3274419784474211	0.49988624804815657	0.45054456207713445	0.3455030459941563	0.6408934451755598	0.4205367973139111	0.38999334747179887	0.39508063257077364	0.28715162865575183	0.2387707574366578	0.23085241915422136	0.28951096330615467	0.42875223261054013	0.24515489528464626	0.2602499150266682	0.2007217913667896	0.30866264552486755	0.26269838837553267	0.29780150585751314	0.24835992330895382	0.11803834808808679	0.1354260162126286	0.11129347965409501	0.10990022883472537	0.17891008091030178	0.22175274297616251	0.08211468366143626	0.08925370212645871	0.07897208868965434	0.22718372267237755	0.18601938866038034	0.40000358898419414	0.39419536745995654	0.3356155972558277	0.2840259197962609	0.3804878405335716	0.3805404395474372	0.08292008804319252	0.3314643125453278	0.09196847342410673	0.0650690013517209	0.07603031031979167	0.10507435602840705	0.1438818164458557	0.07052911014538199	0.09158826735473939	0.05375138921772706	0.28150982166641764	0.28150982166641764	0.28150982166641764	0.28150982166641764	0.48152129871185095	0.3799421912079681	0.28150982166641764	0.28150982166641764	0.28150982166641764	0.28150982166641764	0.28150982166641764	0.3601461256585264	0.17910519078691242	0.28150982166641764	0.38618861536537724	0.28150982166641764	0.46462176413861966	0.0	0.2149917462804042	0.08311860462438603	0.03394546012045318	0.027439996925393995
Thailand Northeast	0.7507704376884666	0.6514896061993856	1.6386388487586034	1.6130540109439468	1.4587149841585356	1.8234805052203595	0.718243869440783	0.6941766932211056	0.7421768820613206	0.5400773785246571	0.4694956773647691	0.4693637887898354	0.5665287481138451	0.7597093762523137	0.49377018667421196	0.5038288001830892	0.4065593632496	0.782425191254478	0.5096124751869728	0.5608681024333465	0.4886139850729156	0.31730082795523673	0.24729372587233664	0.3146850956950363	0.3134542383975143	0.3972480276550226	0.4527497572326269	0.2636094486116449	0.2791934786434111	0.2891638073317605	0.4384089140043226	0.49087278447524324	1.46114960633986	1.4538492945679993	0.5194610682268163	0.43510788915061543	0.6325630546348637	1.4478339091817405	0.27674604906107764	0.6025116876485564	0.34112592935123964	0.2993643096309034	0.3005068056946311	0.3913202182303777	0.3842614540176317	0.2046674415664482	0.3268289194374408	0.23504655117533677	0.5362125354424959	0.5362125354424959	0.5362125354424959	0.5362125354424959	1.590240702479165	0.6368631874241647	0.5362125354424959	0.5362125354424959	0.5362125354424959	0.5362125354424959	0.5362125354424959	0.5726930895600099	0.38643298833165923	0.5362125354424959	0.6091785996273641	0.5362125354424959	1.5969602844085966	0.2149917462804042	0.0	0.19012650958688324	0.23891749280178298	0.2282659136984401
Thailand Northeast pop 2	0.5621251989952812	0.4166974933561065	0.621859023698934	0.5663507411037079	0.4409783523356552	0.7874327099361923	0.5362613198838516	0.5051303616535373	0.5221831784593651	0.36445128538645793	0.30884897666449534	0.2998268412903914	0.38014191197513664	0.561299225929209	0.3071063814158505	0.33659140728915826	0.26551840969225465	0.3721112996757667	0.3422802799611613	0.37853549141301474	0.32310051177893856	0.182178663207589	0.1724084182761496	0.17198538754804646	0.17107831307211305	0.19844848093517367	0.27267102947787397	0.10919607474311105	0.14314282941921205	0.09589091844315185	0.2448211460697148	0.14549949444354313	0.48406925219917857	0.47751786483110675	0.41770380022780257	0.35546721284166877	0.46629698486605475	0.4660949641042476	0.15789706724115496	0.4094330993641388	0.17327821602183488	0.1441340786786939	0.16429423238139249	0.19229476390376846	0.2598298717961575	0.11273376072922257	0.201547049080656	0.13357955233282	0.41461072575043895	0.41461072575043895	0.41461072575043895	0.41461072575043895	0.5670604317272651	0.5164300109702648	0.41461072575043895	0.41461072575043895	0.41461072575043895	0.41461072575043895	0.41461072575043895	0.45937431008087964	0.28098016769526085	0.41461072575043895	0.49067614718484315	0.41461072575043895	0.5519212635501112	0.08311860462438603	0.19012650958688324	0.0	0.11190545020607291	0.10594103028640604
Vietnam Hanoi Kinh pop 2	0.4357650274204752	0.31497859046098897	0.4986877948964257	0.44892453337550026	0.34466932679635476	0.6020878701722712	0.3850239025584679	0.3693545374228984	0.38739968549805887	0.28450619503013713	0.24422169449123535	0.23582314728448792	0.29038527154921434	0.4392791299092242	0.2438249763528747	0.2651071998543982	0.19776110131563107	0.2958937388982381	0.25795131291106904	0.2866416558104561	0.24578630185771444	0.12379594772716111	0.1517910618341627	0.11891485209519237	0.11791861984758906	0.19405843348467144	0.23644858533243496	0.09493006181391933	0.09888786462719741	0.0889865318501809	0.24493885561258244	0.20808826867463726	0.38180213710784816	0.37549473221942886	0.33769732085641513	0.2761439212971451	0.36365704412294253	0.3643035668850259	0.09119324201321721	0.3153751926784677	0.09404539351881387	0.052328141453438524	0.09550269619871186	0.12234154867371033	0.18569665872822197	0.08411649032534492	0.1075581509680051	0.05717415397763569	0.27211158269754393	0.27211158269754393	0.27211158269754393	0.27211158269754393	0.48650720472064063	0.37702625177034704	0.27211158269754393	0.27211158269754393	0.27211158269754393	0.27211158269754393	0.27211158269754393	0.36931993680119307	0.17778209416375754	0.27211158269754393	0.3948313744807576	0.27211158269754393	0.46909294822748415	0.03394546012045318	0.23891749280178298	0.11190545020607291	0.0	0.01016522119175417
Vietnam Kinh	0.4296883868754932	0.3100064143703711	0.49234412801357824	0.4459146713360549	0.3433638419745371	0.5996752494583735	0.38671581664501115	0.36659924462564275	0.3919127629573264	0.2803367062679085	0.2378135658084679	0.23041156474261684	0.2872917634504265	0.43986505456465186	0.2369104861733681	0.25877009768972353	0.19047126282295343	0.2914299511520366	0.2543047427764206	0.28439775741153417	0.24091730849637974	0.13150735793907334	0.14841715328522964	0.12319179064730024	0.12211565545926834	0.18785943078223868	0.23156937992845486	0.08762220017995116	0.09886207984667778	0.08314678132746739	0.24372374342505587	0.19108322419086402	0.3677003746262342	0.36321228394092064	0.33108170094838024	0.25921105980028525	0.357164005521275	0.3557653084399237	0.09381114125802775	0.3060945292403796	0.10167366587794092	0.05871887163417928	0.09287369966740298	0.12614324537145605	0.19069223207534325	0.08236471027562232	0.10675246022674974	0.06363307142663656	0.2766020920753724	0.2766020920753724	0.2766020920753724	0.2766020920753724	0.4787024638310548	0.3772863172347401	0.2766020920753724	0.2766020920753724	0.2766020920753724	0.2766020920753724	0.2766020920753724	0.36180844183741995	0.17487615577494967	0.2766020920753724	0.38835530384172884	0.2766020920753724	0.4605718920132731	0.027439996925393995	0.2282659136984401	0.10594103028640604	0.01016522119175417	0.0
