target	mode	n	pooled_rho	sample_centered_rho	sample_centered_p	median_sample_rho	samples_rho_gt_0_2	class	neighbor_autocorr_pooled	neighbor_autocorr_weighted_sample	block_variance_fraction	target_sd	smoothness_expected_rho	smoothness_adjusted_residual
null_random_matched_238	raw_smoothed	15489	0.6560737690241977	0.617277199950146	0.0	0.4985386149145153	4	random_matched	0.9739507979177988	0.9603370491422165	0.3554161245089311	0.3466839488145105	0.6311266582320436	-0.013849458281897653
null_random_matched_239	raw_smoothed	15489	0.6266696320996787	0.478658204847222	0.0	0.3753082833634936	4	random_matched	0.9714705371442832	0.9470975478047722	0.35010312638051516	0.2880273279920615	0.5520030220071409	-0.07334481715991892
null_random_matched_240	raw_smoothed	15489	0.5880368626559771	0.5771364569198687	0.0	0.4774114138867187	4	random_matched	0.9675161457317655	0.9510369311034683	0.30757607718105096	0.3231795151710822	0.560818733206601	0.016317723713267673
null_random_matched_241	raw_smoothed	15489	0.564215255346571	0.5397545615556747	0.0	0.4320319900864287	4	random_matched	0.9701956611738748	0.9471288056309635	0.3256518477025628	0.32124236651609406	0.5590669845464081	-0.019312422990733435
null_random_matched_242	raw_smoothed	15489	0.5354918435203314	0.5804318354041691	0.0	0.4859152093204205	4	random_matched	0.9630998405362287	0.9492965556585837	0.3504620420033938	0.3001760969424382	0.5663907633244817	0.014041072079687411
null_random_matched_243	raw_smoothed	15489	0.5408739472633226	0.4937661638843527	0.0	0.3832164170946651	3	random_matched	0.977067940637401	0.9572720899569235	0.4126431351421738	0.3349523294801599	0.6486956227768196	-0.1549294588924669
null_random_matched_244	raw_smoothed	15489	0.6523067580504436	0.6325739777409062	0.0	0.5609130456643987	4	random_matched	0.9716043754948123	0.9567994199863866	0.3414438217024051	0.30775066901108766	0.5874897745981775	0.04508420314272865
null_random_matched_245	raw_smoothed	15489	0.6378341562247091	0.5651829570124755	0.0	0.4949779667987108	4	random_matched	0.9732915309019801	0.9556268265333141	0.36459066766991166	0.32961636770087316	0.6120016054636961	-0.046818648451220635
null_random_matched_246	raw_smoothed	15489	0.6384897013174622	0.5905193396083467	0.0	0.497512785282786	4	random_matched	0.9683014203583364	0.9456752867883119	0.32712913294160056	0.30147213721721244	0.5429804387419875	0.047538900866359146
null_random_matched_247	raw_smoothed	15489	0.4599943887030692	0.4217633529714442	0.0	0.298435569568962	3	random_matched	0.9565924138737373	0.9406644980279018	0.26898453792104354	0.28268571309548607	0.4819298194394363	-0.06016646646799212
null_random_matched_248	raw_smoothed	15489	0.6165743065556523	0.5855076541910761	0.0	0.4887767303850798	4	random_matched	0.9628446234598645	0.9481440762805364	0.3513896162094218	0.29392552786325754	0.5595877282338542	0.025919925957221923
null_random_matched_249	raw_smoothed	15489	0.3952354929827713	0.3917101112616819	0.0	0.3262271196299224	3	random_matched	0.9437409087707515	0.9306427498757238	0.29761197659988364	0.272181464093316	0.4633375542786903	-0.07162744301700835
null_random_matched_250	raw_smoothed	15489	0.5099756525322244	0.5012983481984287	0.0	0.398906390380089	4	random_matched	0.9515237430775917	0.9376460868596627	0.2658282586220391	0.27571000926768086	0.4668744557491161	0.03442389244931254
actual_DM1_low_RAI	coord_qc_residual_target	15489	0.2162078709752851	0.2322668193244343	8.685218277064731e-189	0.1946820392093416	2	actual_dm1	0.839085937203056	0.8278316830870187	0.12426485780085991	0.22937931792580393	0.42237954899607116	-0.19011272967163687
loo_drop_DIO1	coord_qc_residual_target	15489	0.2214959397571175	0.2362049672002752	2.3277323750638984e-195	0.1984848789019915	2	panel_loo	0.8414662516484117	0.8298203078826117	0.12415434397596894	0.23995776284204473	0.4603453323219871	-0.2241403651217119
loo_drop_FOXE1	coord_qc_residual_target	15489	0.2135050490691225	0.2306895566082608	3.4388142136891367e-186	0.1902533543995697	2	panel_loo	0.8396498074169843	0.8280661050001792	0.1251762951259361	0.237341071751336	0.4518867396727423	-0.2211971830644815
loo_drop_NKX2-1	coord_qc_residual_target	15489	0.2120503690353705	0.2269697735233156	3.845051914367501e-180	0.1874381772054861	2	panel_loo	0.8366754077524654	0.825970875371836	0.12383231059181626	0.23450607586965957	0.44182351235074246	-0.21485373882742687
loo_drop_PAX8	coord_qc_residual_target	15489	0.2163603902729354	0.2305803334135817	5.194731968950009e-186	0.1942384076450319	2	panel_loo	0.8338354766967	0.8236956784090873	0.11503651087500212	0.21975113060562518	0.3850740268255729	-0.1544936934119912
loo_drop_SLC5A5	coord_qc_residual_target	15489	0.2220805267221095	0.2379581446959526	2.5213454349185365e-198	0.198752749833693	2	panel_loo	0.8404142496877793	0.8300228787189338	0.13102214528536943	0.2508179686843769	0.5028960276221763	-0.2649378829262237
loo_drop_TG	coord_qc_residual_target	15489	0.204986601885713	0.2211490214645183	6.788870104757332e-171	0.1922652878686476	2	panel_loo	0.8330186317982199	0.8241761927676934	0.11299122114175979	0.2217357064698151	0.3913405693902461	-0.1701915479257278
loo_drop_TPO	coord_qc_residual_target	15489	0.2059644622553526	0.2242154513519513	9.850848007831783e-176	0.1903534875548049	2	panel_loo	0.8411924489885498	0.8308271295025597	0.12026612650379512	0.22637105182495007	0.40846175085747444	-0.18424629950552313
loo_drop_TSHR	coord_qc_residual_target	15489	0.2042841582256913	0.2195894783188955	1.8381486502204952e-168	0.1846954177975837	2	panel_loo	0.8449985614192318	0.8350189632025569	0.12096683838562487	0.23259217132027568	0.4298161466202405	-0.21022666830134498
null_random_matched_001	coord_qc_residual_target	15489	0.1747897653940678	0.1892598269953501	7.244947548818035e-125	0.190937356476974	1	random_matched	0.7083528604319008	0.7054159793701851	0.05086367060189055	0.1493892403018465	0.1510376822211843	0.0382221447741658
null_random_matched_002	coord_qc_residual_target	15489	0.1360366983207319	0.1478218121675012	2.1687511277971827e-76	0.1562568050086866	0	random_matched	0.7084450933657025	0.7072904462744324	0.03869540837167373	0.13885642726677203	0.10668790277299327	0.041133909394507936
null_random_matched_003	coord_qc_residual_target	15489	0.194729698773187	0.1847463392321635	5.664309579936605e-119	0.2027060055276354	2	random_matched	0.7727202586567258	0.7725485234333851	0.0576173971132686	0.15415928573183693	0.14283785895793527	0.04190848027422822
null_random_matched_004	coord_qc_residual_target	15489	0.1328548973783166	0.1409959731402796	1.341896808602398e-69	0.1489035886127787	0	random_matched	0.7478317343732862	0.7452244103376439	0.0764070164341521	0.1534826854550777	0.15944425652014402	-0.018448283379864427
null_random_matched_005	coord_qc_residual_target	15489	0.0730714599030497	0.082631865557728	6.9934503627284405e-25	0.0881446854127775	0	random_matched	0.685873528408604	0.6871070790445923	0.03668333613501684	0.1323406545823028	0.09049688493594285	-0.00786501937821485
null_random_matched_006	coord_qc_residual_target	15489	0.1076371531400483	0.1177798848125409	5.7015821654436536e-49	0.1299322188942893	0	random_matched	0.7393923325326499	0.7393770163799172	0.06893341688136062	0.13718277230766435	0.09906227273070375	0.018717612081837143
null_random_matched_007	coord_qc_residual_target	15489	0.1164926350329414	0.1149175696657138	1.0895163157641683e-46	0.1171964262819426	0	random_matched	0.7165723705880082	0.7160629828718142	0.054130296275809564	0.1399785777103052	0.11327472610517884	0.0016428435605349567
null_random_matched_008	coord_qc_residual_target	15489	0.2088025636009006	0.2175577132376418	2.542040474602689e-165	0.201027180703962	2	random_matched	0.7597829700957551	0.7582587931827328	0.10564456987164166	0.16309762997286228	0.20094471118850163	0.01661300204914018
null_random_matched_009	coord_qc_residual_target	15489	0.1182698386611841	0.127136914675807	7.919409498830803e-57	0.1158528099908314	1	random_matched	0.7084540330895699	0.7089314813566998	0.04497077694515925	0.13837150802041953	0.10672457240252071	0.020412342273286296
null_random_matched_010	coord_qc_residual_target	15489	0.179130585843496	0.1832984369440773	4.0875629286535216e-117	0.1790121162412464	1	random_matched	0.7159430610162886	0.7133085177066201	0.09361877427472824	0.15417427534818498	0.18238804655165108	0.0009103903924262136
null_random_matched_011	coord_qc_residual_target	15489	0.189547019085211	0.1895872498657834	2.670607011071808e-125	0.1900470403228208	2	random_matched	0.7626194161305229	0.7585547506844862	0.10546518866270589	0.1658852444303137	0.21098580011173315	-0.02139855024594975
null_random_matched_012	coord_qc_residual_target	15489	0.1309379250873658	0.1464819079539744	4.961790827483997e-75	0.1668992525790293	1	random_matched	0.7087597261808822	0.7077870725195983	0.05782329140476987	0.1453396083881112	0.13794690829934422	0.008534999654630171
null_random_matched_013	coord_qc_residual_target	15489	0.1403777470508047	0.1560205554341193	5.460940962552171e-85	0.1601966248109682	1	random_matched	0.724739602267645	0.7230246350859917	0.05265755105807247	0.14553623403336563	0.13014950555461635	0.02587104987950295
null_random_matched_014	coord_qc_residual_target	15489	0.1365211868258953	0.1467008012134322	2.981493329289894e-75	0.1393984426717717	0	random_matched	0.6976866623917805	0.6964429267515182	0.062145482835300886	0.14604251087637754	0.14706190640143502	-0.0003611051880028082
null_random_matched_015	coord_qc_residual_target	15489	0.1229755135448916	0.1330063618056077	4.528230869683415e-62	0.1407036292914893	0	random_matched	0.7391402365073714	0.7389657708677912	0.064517687190013	0.14112355324818907	0.11194198135885156	0.021064380446756154
null_random_matched_016	coord_qc_residual_target	15489	0.1143215373021044	0.1191757486659856	4.195300430953216e-50	0.135455946652958	0	random_matched	0.7382556254548542	0.7370480685988349	0.09067260745254115	0.14687492731928609	0.1443488262332818	-0.025173077567296198
null_random_matched_017	coord_qc_residual_target	15489	0.1474915028305683	0.1523050092560222	4.944051198739539e-81	0.1481199932993468	1	random_matched	0.7084718662740636	0.7073861567255125	0.042646317985981674	0.14575787921048822	0.133576501250991	0.018728508005031202
null_random_matched_018	coord_qc_residual_target	15489	0.157311460019455	0.1579001201518439	4.9855218462101255e-87	0.1598033938512462	0	random_matched	0.7386164737559654	0.7373359411799538	0.061566595957442585	0.14197074114620153	0.11456201941331284	0.04333810073853106
null_random_matched_019	coord_qc_residual_target	15489	0.1078206394450392	0.1076350967541584	3.8392798202429104e-41	0.1053093265608917	0	random_matched	0.7144766971955024	0.7145208520177535	0.04723022627455988	0.13979652973707343	0.11049646826944876	-0.0028613715152903535
null_random_matched_020	coord_qc_residual_target	15489	0.1645709465717323	0.1872524801345733	3.1603434351717114e-122	0.2110497089336711	2	random_matched	0.7227790939481499	0.7208657893240298	0.05181280361267005	0.14375126679021388	0.12416958310730862	0.06308289702726468
null_random_matched_021	coord_qc_residual_target	15489	0.0847945990134099	0.0978763578237371	2.765022164004859e-34	0.0703129841780558	1	random_matched	0.6934632566500148	0.6928009685860999	0.053732369981593565	0.14038755853756432	0.12446630375597381	-0.026589945932236708
null_random_matched_022	coord_qc_residual_target	15489	0.1279896927593971	0.1308376950779498	4.1816844420233996e-60	0.1244715145106664	0	random_matched	0.7706380068517897	0.7697215934960246	0.07888201150597651	0.14771146415614572	0.12886714523538034	0.0019705498425694468
null_random_matched_023	coord_qc_residual_target	15489	0.0124218222689956	0.0179610720740638	0.025394922702196	0.0137873601403733	0	random_matched	0.7311259434332361	0.7315260988273007	0.041273460322285266	0.13977334896402435	0.10082665858466991	-0.0828655865106061
null_random_matched_024	coord_qc_residual_target	15489	0.1528208054165965	0.1639014005455248	1.0334753259618209e-93	0.1661217806056921	0	random_matched	0.6991182906628324	0.6967581833221184	0.04933454661848227	0.13811090479116367	0.11266855268464539	0.05123284786087941
null_random_matched_025	coord_qc_residual_target	15489	0.1596453157949222	0.1747569494039267	1.8109205978149832e-106	0.1881983041731756	0	random_matched	0.7164774563270432	0.7155131235372527	0.0562406333593741	0.15470527111946245	0.16843990272308645	0.006317046680840238
null_random_matched_026	coord_qc_residual_target	15489	0.1126098494761206	0.1217167185714268	3.348925795256243e-52	0.1211814148981748	0	random_matched	0.7206647073006643	0.7193502541869954	0.0422420234990953	0.13873574735931202	0.10255866885322693	0.01915804971819987
null_random_matched_027	coord_qc_residual_target	15489	0.1561218894609184	0.1570674069778067	4.0221285748950914e-86	0.1691735601894979	0	random_matched	0.6831854975123037	0.6833801996136012	0.061000562796663604	0.14457463398872025	0.14674294852766093	0.010324458450145763
null_random_matched_028	coord_qc_residual_target	15489	0.113316455184119	0.1260326076226473	7.210552166726807e-56	0.1321304725879779	0	random_matched	0.7080148749847172	0.7075380613435507	0.05043008419644835	0.14260173591664593	0.1250368213030804	0.000995786319566927
null_random_matched_029	coord_qc_residual_target	15489	0.0732962541703454	0.0729037620157566	1.0409833676429071e-19	0.0721595805289609	0	random_matched	0.6867240218547236	0.6850248505391978	0.033474829914524926	0.13435177081172134	0.0974802198729651	-0.024576457857208495
null_random_matched_030	coord_qc_residual_target	15489	0.1318065202779343	0.1385173641914843	3.248338612924404e-67	0.1400835438500548	0	random_matched	0.714871157840344	0.714321497153832	0.0654225112138777	0.15059973898835516	0.15754194412844497	-0.01902457993696066
null_random_matched_031	coord_qc_residual_target	15489	0.1906309869400483	0.1981866588901639	5.687596610328101e-137	0.1972310430342272	1	random_matched	0.7231473816406535	0.719355438930452	0.07537076988515994	0.15454277142388026	0.173875367537709	0.02431129135245491
null_random_matched_032	coord_qc_residual_target	15489	0.0855933541546775	0.0901900295451744	2.4068556616696666e-29	0.0947033358778991	0	random_matched	0.7688104235324532	0.7676180016804879	0.056664934471089834	0.14295415552826185	0.10339039465889444	-0.013200365113720039
null_random_matched_033	coord_qc_residual_target	15489	0.0671743044503121	0.0736045773491976	4.6368987805819884e-20	0.078574824717131	0	random_matched	0.7095345874722278	0.7077595305513402	0.03848601178008472	0.14067557726639218	0.11308674711628673	-0.039482169767089126
null_random_matched_034	coord_qc_residual_target	15489	0.0892632665733541	0.09602614025405	4.6540105609574095e-33	0.0761301622806029	0	random_matched	0.7629257578921534	0.761271393997714	0.09285729525494	0.15378733737958936	0.1603552420951867	-0.0643291018411367
null_random_matched_035	coord_qc_residual_target	15489	0.1452879120351511	0.1536091028855803	2.0731859194617588e-82	0.1534262335637202	1	random_matched	0.6706708888556941	0.6705505315858864	0.03883685259841706	0.14629826401022764	0.14963170243969617	0.003977400445884127
null_random_matched_036	coord_qc_residual_target	15489	0.1643481721473392	0.1713770633816308	2.0996228888362368e-102	0.1704090133197267	1	random_matched	0.7497138016042564	0.7493478070187418	0.08405118647129	0.14813728404459156	0.14112661497368156	0.030250448407949243
null_random_matched_037	coord_qc_residual_target	15489	0.0458198763039745	0.0478671529694523	2.5187835934612193e-09	0.0681283423739919	0	random_matched	0.7372535310942255	0.7367120611290219	0.054860118538929144	0.1364205219337229	0.09175654339201922	-0.04388939042256692
null_random_matched_038	coord_qc_residual_target	15489	0.1035638088409563	0.1112296270804703	7.804828218284824e-44	0.1254112329067649	0	random_matched	0.6981298522802918	0.6979133102500666	0.036020252063011154	0.13901326753096896	0.1101630421159783	0.0010665849644919956
null_random_matched_039	coord_qc_residual_target	15489	0.0837476254466295	0.081554013857728	2.8149051122191683e-24	0.0788929417415205	0	random_matched	0.7207006548885422	0.7203712797851068	0.05006949691894886	0.14064892006841598	0.11228684531759475	-0.030732831459866758
null_random_matched_040	coord_qc_residual_target	15489	0.1442707229858476	0.1501680210324477	8.410565435004093e-79	0.1557036105290231	0	random_matched	0.7128484844386195	0.7115079867410345	0.04778510859211474	0.14397150343985812	0.12732786468969406	0.02284015634275363
null_random_matched_041	coord_qc_residual_target	15489	0.1283195984732867	0.1339091021034648	6.729677444107243e-63	0.1239491024080525	0	random_matched	0.7239020209224772	0.7233792943738205	0.06188020227264849	0.15303392459239396	0.16122893350807513	-0.027319831404610334
null_random_matched_042	coord_qc_residual_target	15489	0.1511331148595141	0.1616744894209935	3.348340459137124e-91	0.1628995189954319	1	random_matched	0.727831427225538	0.7262213517922078	0.0598293342425286	0.15463045988040103	0.16506822250975234	-0.0033937330887588435
null_random_matched_043	coord_qc_residual_target	15489	0.1078082403991042	0.1189620250734505	6.268407208706533e-50	0.1166950276143113	0	random_matched	0.6964745237742693	0.6949090688942119	0.03618994863184609	0.13776226603824887	0.10690832057146309	0.012053704501987408
null_random_matched_044	coord_qc_residual_target	15489	0.1259392293942919	0.133983768042407	5.744568741355055e-63	0.1127824738644059	1	random_matched	0.756354295129347	0.7544493992967253	0.08290059769292396	0.15788310504111733	0.17429998074578912	-0.04031621270338212
null_random_matched_045	coord_qc_residual_target	15489	0.1527222653685665	0.1500710436137084	1.0599344104902044e-78	0.1347901083484136	1	random_matched	0.7382765120326378	0.7364997224131993	0.07553601903389323	0.14476361220759978	0.1307664708292017	0.0193045727845067
null_random_matched_046	coord_qc_residual_target	15489	0.121364504029012	0.1351317187218304	4.983071604074696e-64	0.1422155237790849	0	random_matched	0.6815230506674439	0.6813078627989454	0.0382106509350936	0.13964543382873063	0.1203923064362834	0.01473941228554701
null_random_matched_047	coord_qc_residual_target	15489	0.1125120003992741	0.1168560334636243	3.1516785758138376e-48	0.1033192933614196	0	random_matched	0.7107353139111383	0.710117324070746	0.040153700283052256	0.13975411326104678	0.10937187023168579	0.007484163231938512
null_random_matched_048	coord_qc_residual_target	15489	0.0972249821618036	0.1070168770974893	1.0919336632075942e-40	0.1179952854432092	0	random_matched	0.6867058903488595	0.6866570910206313	0.03810790468084934	0.13724498279876635	0.10927012540000744	-0.002253248302518135
null_random_matched_049	coord_qc_residual_target	15489	0.090216112137904	0.0900927663574324	2.762890335468838e-29	0.0946099872911968	0	random_matched	0.7251503939657742	0.7251123076652513	0.050708489498945256	0.14251064828034024	0.1173730546573732	-0.027280288299940808
null_random_matched_050	coord_qc_residual_target	15489	0.1847303541876176	0.1956836011327709	1.620632533946509e-133	0.1965658220974718	2	random_matched	0.7394793682792622	0.7397078057090454	0.0632259268149882	0.15342501438896472	0.1562908297567957	0.03939277137597519
null_random_matched_051	coord_qc_residual_target	15489	0.1205372549842302	0.133874383120143	7.24340569068549e-63	0.1204413633466729	0	random_matched	0.6785003752720662	0.6780497947449878	0.0397350858235824	0.13692273924139	0.11238228250053368	0.02149210061960931
null_random_matched_052	coord_qc_residual_target	15489	0.153130131799914	0.1609448802318613	2.185376990436433e-90	0.1593316598745912	1	random_matched	0.7341016077447539	0.7330266738048401	0.08215066062208368	0.1503126637296522	0.15526547218451187	0.005679408047349427
null_random_matched_053	coord_qc_residual_target	15489	0.1129049222956479	0.120888412902765	1.6357945385142835e-51	0.1174817882918571	0	random_matched	0.7068533284054784	0.7056943015435633	0.050204493365592726	0.1474024072591745	0.14335879062007567	-0.02247037771731067
null_random_matched_054	coord_qc_residual_target	15489	0.129400455737115	0.1435046485391221	4.680819446021191e-72	0.1536053817964543	0	random_matched	0.7164719563426456	0.7152882574548052	0.0453259901914196	0.13780723148454108	0.10210297160536502	0.04140167693375707
null_random_matched_055	coord_qc_residual_target	15489	0.1254118264433648	0.1309568264760816	3.2677340904260253e-60	0.1277301124126497	0	random_matched	0.6803287296658737	0.6801438025076797	0.04247519722783296	0.14145733119233805	0.12924718143998826	0.0017096450360933324
null_random_matched_056	coord_qc_residual_target	15489	0.0799948135690303	0.0903489961321548	1.9203843227642282e-29	0.0996483347651417	0	random_matched	0.7072598014917293	0.70598569736929	0.043665075227461846	0.1353878784553791	0.09649089061143343	-0.006141894479278626
null_random_matched_057	coord_qc_residual_target	15489	0.1239425776706302	0.1354239829854373	2.6649335778290038e-64	0.1473076647319562	0	random_matched	0.7093896160646701	0.7091779294925813	0.055378250639589933	0.1490636674498416	0.15005666481276694	-0.01463268182732963
null_random_matched_058	coord_qc_residual_target	15489	0.0965269575035371	0.1073350599398823	6.381040418470613e-41	0.0832173941495729	0	random_matched	0.7051153444996364	0.7040937183710749	0.05196068599594878	0.1425478976051795	0.12691017485702022	-0.019575114917137926
null_random_matched_059	coord_qc_residual_target	15489	0.1159964208919833	0.1179698737541808	4.004542962786501e-49	0.1131774311233924	0	random_matched	0.7508636782567031	0.7476459717687108	0.0638071265579298	0.148709659775434	0.1358442955134139	-0.017874421759233095
null_random_matched_060	coord_qc_residual_target	15489	0.0509813056958335	0.0514675765370871	1.4636372155598916e-10	0.0449188283146902	0	random_matched	0.7032403385841677	0.7026820677243385	0.035032264859053336	0.14185818303983336	0.11819712404772766	-0.06672954751064056
null_random_matched_061	coord_qc_residual_target	15489	0.1302797540186143	0.1433733633522361	6.310099643417174e-72	0.1389851058256692	0	random_matched	0.7128940058758251	0.7132507519499349	0.058619616805685705	0.1432749963935394	0.12836968136806512	0.015003681984170986
null_random_matched_062	coord_qc_residual_target	15489	0.1135860848873604	0.1164784941885727	6.313574529875519e-48	0.1161749899223742	0	random_matched	0.6879049491991145	0.6872851372488832	0.048965253834341214	0.1368896027388179	0.11204591735531862	0.004432576833254084
null_random_matched_063	coord_qc_residual_target	15489	0.1269567602122396	0.1321774572239932	2.5767465833171427e-61	0.1253257023347412	0	random_matched	0.71491987342076	0.7109959127153068	0.05210960170790342	0.1473661748133735	0.14174383206550786	-0.009566374841514652
null_random_matched_064	coord_qc_residual_target	15489	0.1309421641449411	0.1358108200578382	1.161423912025554e-64	0.1301402669856418	0	random_matched	0.6991235120634645	0.6979060029651183	0.04677712891248737	0.14830832678978959	0.1486112604992786	-0.012800440441440408
null_random_matched_065	coord_qc_residual_target	15489	0.1069591019046936	0.1121429510942077	1.56350356387189e-44	0.1114864018959909	0	random_matched	0.739156970011459	0.737319023238905	0.10003161088662314	0.13874197454833714	0.11811083681910323	-0.005967885724895525
null_random_matched_066	coord_qc_residual_target	15489	0.134700491116927	0.1441451502209588	1.0857255546207978e-72	0.1508796031393291	0	random_matched	0.7765342198629509	0.774429740570002	0.06274497311662615	0.1419857704960016	0.0993840084068046	0.04476114181415421
null_random_matched_067	coord_qc_residual_target	15489	0.1663061275858816	0.1877793453681654	6.453728123890941e-123	0.1780892668042497	2	random_matched	0.7368235384394927	0.735666672656866	0.06794187877816234	0.15182853585392242	0.15402643156918183	0.03375291379898357
null_random_matched_068	coord_qc_residual_target	15489	0.0752471349433766	0.0782963015179922	1.6956608598714233e-22	0.0746112052047029	0	random_matched	0.7309106508270444	0.7287425920410531	0.0642241307570232	0.13452681679771236	0.09192463650760854	-0.01362833498961634
null_random_matched_069	coord_qc_residual_target	15489	0.1169365307991784	0.1417569926610583	2.437777520585505e-70	0.1666086830349266	1	random_matched	0.7176676837971231	0.7169164454102606	0.06477389024105301	0.14141131366201715	0.12243680287313143	0.019320189787926864
null_random_matched_070	coord_qc_residual_target	15489	0.1642954967228306	0.178758001585683	2.177730961681896e-111	0.1581743000455477	1	random_matched	0.727731083179138	0.7236326224224267	0.05373516313229045	0.15054354221460683	0.14871412402695505	0.03004387755872795
null_random_matched_071	coord_qc_residual_target	15489	0.1311868101511344	0.1362832378743441	4.198163287036333e-65	0.12442088496544	0	random_matched	0.7343656867342069	0.7346481500706409	0.06412803898689658	0.1445836789458895	0.1263221763159219	0.00996106155842219
null_random_matched_072	coord_qc_residual_target	15489	0.128493958955146	0.1306688232229688	5.929296118529854e-60	0.1247410928599079	0	random_matched	0.6927744572617954	0.6916966621666462	0.031200861978496596	0.14247263795776652	0.12357096385853569	0.007097859364433107
null_random_matched_073	coord_qc_residual_target	15489	0.1467050251190372	0.1535743147592838	2.2570546030581534e-82	0.141798319059311	1	random_matched	0.7376162871162419	0.7353005993127915	0.0826774444190477	0.14713499779798572	0.1428428577277452	0.010731457031538605
null_random_matched_074	coord_qc_residual_target	15489	0.1789815345386382	0.189337399432265	5.720334587725472e-125	0.1907954424788864	2	random_matched	0.7101051370828751	0.708802231750624	0.06965244118089331	0.15236626757483046	0.16806026431469342	0.021277135117571566
null_random_matched_075	coord_qc_residual_target	15489	0.1101414430090393	0.1144525986744956	2.52591704487568e-46	0.1184938501144699	0	random_matched	0.7030863348907378	0.7013075838030481	0.042499873128707295	0.13867938570287924	0.1100939138151579	0.0043586848593377
null_random_matched_076	coord_qc_residual_target	15489	0.0635594333368523	0.0637940486547072	1.9118953483476604e-15	0.0716029844622134	0	random_matched	0.7383163215903719	0.7369263189715881	0.06012556742100002	0.14177300432131193	0.11343227003328771	-0.04963822137858051
null_random_matched_077	coord_qc_residual_target	15489	0.1540884125719276	0.1694911333573278	3.576804704274718e-100	0.1685550525248848	1	random_matched	0.7532512163780917	0.7503659731779012	0.08459825533245469	0.14100174786182956	0.11470752427162323	0.054783609085704565
null_random_matched_078	coord_qc_residual_target	15489	0.1437614260388428	0.1438656854454498	2.0557518206212262e-72	0.1375619724986563	1	random_matched	0.7048708395630666	0.7008864298444583	0.08272694396834733	0.146196373482608	0.153985818402454	-0.010120132957004202
null_random_matched_079	coord_qc_residual_target	15489	0.1565980686927082	0.1623932433439394	5.2296758471617335e-92	0.1737852678759899	0	random_matched	0.7635228012751829	0.7621721162061942	0.0922380454529191	0.1538316939693952	0.15988887270967114	0.002504370634268255
null_random_matched_080	coord_qc_residual_target	15489	0.1596038245525497	0.1735168294664373	5.739415076405896e-105	0.1754522269478373	0	random_matched	0.7075015250923186	0.7069240709995697	0.05180337431848899	0.146935123636318	0.1417620460795591	0.03175478338687818
null_random_matched_081	coord_qc_residual_target	15489	0.1256007410450741	0.1349958290410371	6.66301507085154e-64	0.1380875477326819	0	random_matched	0.7016993788231839	0.7019887897102222	0.031646337529648925	0.13899191918146075	0.10660796495270894	0.028387864088328163
null_random_matched_082	coord_qc_residual_target	15489	0.0885896363645385	0.0932539125969422	2.8904212654957606e-31	0.0855689608971629	0	random_matched	0.7057060607854041	0.7056788101039706	0.04041849318307241	0.13759331200581293	0.10342100571954524	-0.010167093122603041
null_random_matched_083	coord_qc_residual_target	15489	0.0799035789182101	0.0829255819755816	4.770013108452986e-25	0.0987123655922515	0	random_matched	0.7063208519826187	0.7077285833876065	0.050640756645387364	0.1438726227269493	0.1297081528848623	-0.04678257090928069
null_random_matched_084	coord_qc_residual_target	15489	0.1174466889865032	0.1242660000172244	2.369971939154534e-54	0.1215538351728865	0	random_matched	0.7092208951351978	0.707151394268786	0.05707745367850206	0.13983992666124506	0.11771848012839532	0.006547519888829081
null_random_matched_085	coord_qc_residual_target	15489	0.1551179077111843	0.1574273681071564	1.633457258810847e-86	0.1384125803488184	1	random_matched	0.7281797901028574	0.7263426808367263	0.06104475961166789	0.1465615048606011	0.13586821348376846	0.02155915462338795
null_random_matched_086	coord_qc_residual_target	15489	0.1487541394840706	0.1622271728112016	8.037466020497049e-92	0.1541375013825869	1	random_matched	0.7120815882558479	0.7116440172698569	0.05121821470445909	0.14865057336511708	0.14582982709304187	0.016397345718159734
null_random_matched_087	coord_qc_residual_target	15489	0.1788006980846267	0.1921316182238359	1.0743323204522986e-128	0.187784522188381	1	random_matched	0.7157995834470429	0.712269651863372	0.05993395262307092	0.15481669802596904	0.17170106790565154	0.02043055031818436
null_random_matched_088	coord_qc_residual_target	15489	0.1756959990704032	0.1903424999444583	2.653314679252347e-126	0.168941535194722	1	random_matched	0.705838509047481	0.7024500050027853	0.0441332916772242	0.14950302759586806	0.15001672736467464	0.04032577257978365
null_random_matched_089	coord_qc_residual_target	15489	0.0679445251019693	0.0692829628779661	6.014316628679531e-18	0.0872317060818388	0	random_matched	0.7513092594794243	0.7478941372378031	0.07911924313754216	0.13702814084110698	0.09896638553227463	-0.029683422654308525
null_random_matched_090	coord_qc_residual_target	15489	0.0998375395339966	0.1118383330468177	2.6769058144673955e-44	0.1063561333365006	0	random_matched	0.7313643496726735	0.7302230065891121	0.03920376589591151	0.13787290525706447	0.09356987806344644	0.018268454983371263
null_random_matched_091	coord_qc_residual_target	15489	0.1662088152478862	0.1774746127425573	8.49164545216522e-110	0.184435068108613	2	random_matched	0.7213538768174178	0.7197031826398229	0.04600358038203737	0.1500289549421635	0.1453923755127573	0.0320822372298
null_random_matched_092	coord_qc_residual_target	15489	0.1934945906857423	0.1917752271983831	3.2334624991154227e-128	0.2035882062014012	2	random_matched	0.7975092435176437	0.7961905961522042	0.11416159201552224	0.1528303906195233	0.150585845752004	0.0411893814463791
