target	mode	neighbor_autocorr_pooled	neighbor_autocorr_weighted_sample	block_variance_fraction	target_sd
null_random_matched_014	coord_qc_residual_target	0.6976866623917805	0.6964429267515182	0.062145482835300886	0.14604251087637754
null_random_matched_015	raw_smoothed	0.9707916005926389	0.945904543431539	0.3579798140410109	0.3053268936864123
null_random_matched_015	coord_qc_residual_target	0.7391402365073714	0.7389657708677912	0.064517687190013	0.14112355324818907
null_random_matched_016	raw_smoothed	0.9768727052714096	0.9557942739560329	0.38091576194027055	0.332755984137038
null_random_matched_016	coord_qc_residual_target	0.7382556254548542	0.7370480685988349	0.09067260745254115	0.14687492731928609
null_random_matched_017	raw_smoothed	0.9561383217889592	0.9402328704022329	0.2834144923001885	0.28813536517427096
null_random_matched_017	coord_qc_residual_target	0.7084718662740636	0.7073861567255125	0.042646317985981674	0.14575787921048822
null_random_matched_018	raw_smoothed	0.9695617606243154	0.9501412146419476	0.3587042654163805	0.3053413419535745
null_random_matched_018	coord_qc_residual_target	0.7386164737559654	0.7373359411799538	0.061566595957442585	0.14197074114620153
null_random_matched_019	raw_smoothed	0.9481805310836136	0.935452256964475	0.28780738043377535	0.2646388539800241
null_random_matched_019	coord_qc_residual_target	0.7144766971955024	0.7145208520177535	0.04723022627455988	0.13979652973707343
null_random_matched_020	raw_smoothed	0.9606311462386262	0.9426941857021699	0.31289245639093216	0.2737880289424174
null_random_matched_020	coord_qc_residual_target	0.7227790939481499	0.7208657893240298	0.05181280361267005	0.14375126679021388
null_random_matched_021	raw_smoothed	0.9463570449190781	0.9304757070894848	0.29822851203995865	0.2653538310213262
null_random_matched_021	coord_qc_residual_target	0.6934632566500148	0.6928009685860999	0.053732369981593565	0.14038755853756432
null_random_matched_022	raw_smoothed	0.9534393508415294	0.9415162158103837	0.37316908124487963	0.2784430015809214
null_random_matched_022	coord_qc_residual_target	0.7706380068517897	0.7697215934960246	0.07888201150597651	0.14771146415614572
null_random_matched_023	raw_smoothed	0.9531271913579024	0.9362785597798481	0.2707708502040594	0.25405692818968706
null_random_matched_023	coord_qc_residual_target	0.7311259434332361	0.7315260988273007	0.041273460322285266	0.13977334896402435
null_random_matched_024	raw_smoothed	0.9519529499000763	0.9399238590380202	0.3253923436860749	0.26986252161494173
null_random_matched_024	coord_qc_residual_target	0.6991182906628324	0.6967581833221184	0.04933454661848227	0.13811090479116367
null_random_matched_025	raw_smoothed	0.9732666051715485	0.9531695280220176	0.3379699403055715	0.34416034947374063
null_random_matched_025	coord_qc_residual_target	0.7164774563270432	0.7155131235372527	0.0562406333593741	0.15470527111946245
null_random_matched_026	raw_smoothed	0.9485373188698528	0.934474022608637	0.2739016894757548	0.2633472482886501
null_random_matched_026	coord_qc_residual_target	0.7206647073006643	0.7193502541869954	0.0422420234990953	0.13873574735931202
null_random_matched_027	raw_smoothed	0.963559134831431	0.9442158533083599	0.36811770403204636	0.333178042256068
null_random_matched_027	coord_qc_residual_target	0.6831854975123037	0.6833801996136012	0.061000562796663604	0.14457463398872025
null_random_matched_028	raw_smoothed	0.9649265395146543	0.9413544965335048	0.35174591552692697	0.32654597628392673
null_random_matched_028	coord_qc_residual_target	0.7080148749847172	0.7075380613435507	0.05043008419644835	0.14260173591664593
null_random_matched_029	raw_smoothed	0.9530028324462275	0.9334876232252168	0.2826818540694237	0.2755621868760271
null_random_matched_029	coord_qc_residual_target	0.6867240218547236	0.6850248505391978	0.033474829914524926	0.13435177081172134
null_random_matched_030	raw_smoothed	0.9783389847047109	0.9593929816411101	0.34008233123279463	0.3446073479693024
null_random_matched_030	coord_qc_residual_target	0.714871157840344	0.714321497153832	0.0654225112138777	0.15059973898835516
