gene	target_ATC4	others_mean	log2FC
ALDH16A1	0.11541163921356201	0.22496735552946726	-0.9568790573475034
AL591468.1	0.0	0.0009414382317724327	-0.9571258076156042
LINC01778	0.0	0.0009417027977178805	-0.9573223948501006
MRPS24	0.3945753574371338	0.7670906980832418	-0.9573241225736722
APOC1	0.4965975284576416	0.9651889006296793	-0.9573259598035263
ERCC4	0.015509498305618763	0.031058092912038166	-0.9573923243036404
GLOD4	0.09815287590026855	0.19155938178300858	-0.9575768919990448
LAPTM4B	0.33334290981292725	0.6483186086018881	-0.9575980322938705
AC005914.1	0.00026299580349586904	0.0014530452899634838	-0.957724024710144
IDH2	0.1495344638824463	0.2914249251286189	-0.9579724656661182
TGM1	0.005388597492128611	0.011410385263540471	-0.9579767507723131
