sample_id	stage	mod_a	mod_b	same_spot_r	lag_a_to_neighbor_b	lag_b_to_neighbor_a	lag_symmetric
GSM7980865_PTC-2	PTC	RAI_lineage	TLS	-0.15510302782058716	-0.2179488241672516	-0.17940910160541534	-0.19867896288633347
GSM7980866_PTC-3	PTC	Bplasma	CAF	0.4432065188884735	0.5238775610923767	0.48091766238212585	0.5023976117372513
GSM7980866_PTC-3	PTC	Bplasma	CD8_Teff	0.2353755086660385	0.4347893297672272	0.24383017420768738	0.3393097519874573
GSM7980866_PTC-3	PTC	Bplasma	EMT	-0.11211470514535904	-0.2229832112789154	-0.11947113275527954	-0.17122717201709747
GSM7980866_PTC-3	PTC	Bplasma	Endothelial	0.08677977323532104	0.16047027707099915	0.07532769441604614	0.11789898574352264
GSM7980866_PTC-3	PTC	Bplasma	IFN_gamma	0.2805858850479126	0.41444358229637146	0.307891309261322	0.36116744577884674
GSM7980866_PTC-3	PTC	Bplasma	M1_M2	0.3602627217769623	0.5536856055259705	0.377780556678772	0.4657330811023712
GSM7980866_PTC-3	PTC	Bplasma	RAI_lineage	-0.06721406430006027	-0.0810106173157692	-0.05886268615722656	-0.06993665173649788
GSM7980866_PTC-3	PTC	Bplasma	TLS	0.39159029722213745	0.5411942005157471	0.3697901964187622	0.45549219846725464
GSM7980866_PTC-3	PTC	CAF	CD8_Teff	0.1024618074297905	0.20175880193710327	0.12517431378364563	0.16346655786037445
GSM7980866_PTC-3	PTC	CAF	EMT	0.0959760993719101	0.07955881208181381	0.043835218995809555	0.061697015538811684
GSM7980866_PTC-3	PTC	CAF	Endothelial	0.12336985766887665	0.10359076410531998	0.055766940116882324	0.07967885211110115
GSM7980866_PTC-3	PTC	CAF	IFN_gamma	0.12533625960350037	0.1568460464477539	0.12809163331985474	0.14246883988380432
GSM7980866_PTC-3	PTC	CAF	M1_M2	0.32606539130210876	0.4617169499397278	0.35320520401000977	0.4074610769748688
GSM7980866_PTC-3	PTC	CAF	RAI_lineage	-0.36500751972198486	-0.44129785895347595	-0.37023812532424927	-0.4057679921388626
GSM7980866_PTC-3	PTC	CAF	TLS	0.11588327586650848	0.20106686651706696	0.15054434537887573	0.17580560594797134
GSM7980866_PTC-3	PTC	CD8_Teff	EMT	-0.048065099865198135	-0.07218409329652786	-0.07314810901880264	-0.07266610115766525
GSM7980866_PTC-3	PTC	CD8_Teff	Endothelial	0.08035358786582947	0.07629422098398209	0.06140545383095741	0.06884983740746975
GSM7980866_PTC-3	PTC	CD8_Teff	IFN_gamma	0.2629421651363373	0.2841067612171173	0.38597145676612854	0.3350391089916229
GSM7980866_PTC-3	PTC	CD8_Teff	M1_M2	0.19160181283950806	0.23205535113811493	0.28312888741493225	0.2575921192765236
GSM7980866_PTC-3	PTC	CD8_Teff	RAI_lineage	0.03655000776052475	0.04144604504108429	0.074165478348732	0.05780576169490814
GSM7980866_PTC-3	PTC	CD8_Teff	TLS	0.1998210847377777	0.21461209654808044	0.26672878861427307	0.24067044258117676
GSM7980866_PTC-3	PTC	EMT	Endothelial	0.08147983998060226	-0.020626574754714966	-0.01624271273612976	-0.018434643745422363
