sampleId	DIO1	FOXE1	NKX2-1	PAX8	SLC5A5	TG	TPO	TSHR	RAI_8	DM1_like	DM_call
TCGA-DJ-A3UW-01	3.3339961181964526	5.837299938984309	6.571619173820124	6.185658449288535	0.20589292750767074	10.01432446463833	3.9994588878948045	5.184946732236772	-0.5087128150015342	0.5087128150015342	DM1
TCGA-DJ-A3UX-01	2.7292264549911507	6.640934661583862	6.210910920840742	7.056220424654588	3.7722235055628532	12.066077885713534	8.071098693215804	6.697201119627592	0.6958063735160951	-0.6958063735160951	DM2
TCGA-DJ-A3UY-01	4.605221698941724	6.438347750138336	5.538547475314734	6.77538641110855	1.6610198602701642	11.71066603094804	6.866423372725065	5.912321724626516	0.11685339541979933	-0.11685339541979933	DM1
TCGA-DJ-A3UZ-01	5.548556844273703	6.039131812253985	6.727585601573982	7.05879810734093	1.74712956067177	12.1645519900915	6.910732661902912	6.381906282891162	0.5299420390098077	-0.5299420390098077	DM2
TCGA-DJ-A3V0-01	0.2453739626181625	5.874376487363128	6.810620473479341	6.520104757822745	0.08773438181972541	11.089074298503679	3.4304057155880203	5.997637908437228	-0.3196013973821126	0.3196013973821126	DM1
TCGA-DJ-A3V2-01	0.32331241775790276	5.847302943624572	6.6652051448114005	6.682657564456676	0.017636903049498446	11.59317190053108	3.4079509172385727	6.278417862620793	-0.22672494197780202	0.22672494197780202	DM1
TCGA-DJ-A3V3-01	2.2148708340039054	6.529127536845323	6.956026441020802	6.976323534852679	0.1761950948634081	11.800667100999899	4.3342965291608815	5.9701542193673705	0.10185862508824964	-0.10185862508824964	DM1
TCGA-DJ-A3V4-01	5.954666273184608	5.560143265005959	6.1024607759944764	6.648118820943495	0.5977933502428048	11.617925042037015	6.492160838447072	5.961132469200484	0.0053161051437394385	-0.0053161051437394385	DM1
TCGA-DJ-A3V5-01	1.089159131911238	6.261809097664958	6.128464570647561	6.303559761506239	0.08691960673732627	11.406673459719665	3.7787027094553602	6.095101596121555	-0.33276293260573997	0.33276293260573997	DM1
TCGA-DJ-A3V6-01	2.488309335703363	5.9473248437811	6.450904403486623	6.168355216860185	0.024177814301165258	10.371385267031224	1.7390271743958725	5.502750668831951	-0.5817426255486831	0.5817426255486831	DM1
TCGA-DJ-A3V7-01	0.473527177156759	5.393296062412741	6.472388664007443	6.471200469300749	0.006190289072069835	10.718240197620904	1.0014419741739062	5.390667685559667	-0.7308353465155831	0.7308353465155831	DM1
TCGA-DJ-A3V8-01	2.8371964791943194	6.397388846219362	6.887201115340271	6.395815149798492	0.23462394136385586	10.794017608058077	3.4272172899265043	5.530542113772349	-0.22439568565048318	0.22439568565048318	DM1
TCGA-DJ-A3V9-01	2.024567909198022	6.39148247908738	6.775100597601229	6.68290612375556	1.443076151362673	11.328254005086176	6.569354374571103	6.420923618490264	0.24885991545174432	-0.24885991545174432	DM2
TCGA-DJ-A3VA-01	1.6626156863713177	6.245642069770543	6.268548550015478	6.307949404359489	0.01178185945991471	10.883358259285135	2.8531573235495817	5.676569254755938	-0.45520106298596874	0.45520106298596874	DM1
TCGA-DJ-A3VB-01	1.738378742976404	5.644825355239066	7.160225409381293	6.579893654260067	0.07765318565016138	9.282784498252031	3.0212131950869625	4.629799561462221	-0.6493725009631861	0.6493725009631861	DM1
TCGA-DJ-A3VD-01	3.2608837891864897	5.913688882506745	5.706513976092359	6.282271134755402	1.614332927607166	9.76155954287585	5.939964665037551	5.434007651925085	-0.4012202477824151	0.4012202477824151	DM1
TCGA-DJ-A3VE-01	1.3842156242817958	6.182855147621675	6.218829592556781	6.61698544565928	0.007339046008161997	10.897988357398997	2.025666700388476	6.046696221915576	-0.3900743337359131	0.3900743337359131	DM1
TCGA-DJ-A3VF-01	0.350610395199237	5.475052447893511	5.910147407588034	5.551666739087272	0.03562390973072122	8.00851714200202	1.6643918157240714	4.752020638771737	-1.3397508411263168	1.3397508411263168	DM1
TCGA-DJ-A3VG-01	6.165013491154076	6.8694865045873605	7.834777570363749	7.461562118505602	1.9045419008853135	12.527388032235491	9.28678852815416	6.58704989209581	1.1847221036909914	-1.1847221036909914	DM2
TCGA-DJ-A3VI-01	1.831512468806479	6.143870918092265	6.425482803422841	6.40041667526023	0.03731193064196659	11.316762972092791	2.388024175812457	5.908700042694132	-0.3496283318287694	0.3496283318287694	DM1
TCGA-DJ-A3VJ-01	4.547437489927318	6.397578806581527	6.821233148944179	6.885446243848997	0.4494293141031992	10.537130146843854	4.513408628384535	5.696260954123697	0.018976475930529937	-0.018976475930529937	DM1
TCGA-DJ-A3VK-01	3.146590058270185	5.842493662860943	7.658332178426679	6.823723888772667	0.10420244938244294	12.43050461319938	7.1689257895531515	6.529302482433706	0.42527125874612215	-0.42527125874612215	DM2
TCGA-DJ-A3VL-01	6.584161281969744	6.198006886761858	8.303700393304164	7.652794074539963	0.08093048767298393	12.289619515447763	9.374748472994076	6.037615037678226	0.9211072634114933	-0.9211072634114933	DM2
TCGA-DJ-A3VM-01	2.7969091830923403	6.755135944916332	6.68869651378973	6.7518144972189	0.007339046008161997	12.34345662569575	6.935968844455008	5.722058842846943	0.16381211644905677	-0.16381211644905677	DM2
TCGA-DJ-A4UL-01	1.774249407304768	5.681114696691676	7.322146286012009	7.0702637306686835	0.04124298223188134	11.065714808279528	1.282795616017946	5.657820045058139	-0.23808329390333483	0.23808329390333483	DM1
TCGA-DJ-A4UP-01	4.110505233916204	6.07855433222152	6.7981075576565	6.689276792997525	2.199750856715837	11.736561033372624	6.312525412966836	5.833388543674788	0.2830400946939104	-0.2830400946939104	DM2
TCGA-DJ-A4UQ-01	2.251567620608247	7.185458252406697	7.159458646798775	6.794667991019072	0.8430190457237684	11.384984601991636	6.2601724781003165	6.150198145191773	0.36610114507861613	-0.36610114507861613	DM2
TCGA-DJ-A4UR-01	4.641898567731368	6.346079307967755	7.856853760290569	7.652437735017257	0.03604610015685955	12.834090376361692	8.892870326646271	6.244470397941375	0.8264887061475774	-0.8264887061475774	DM2
TCGA-DJ-A4UT-01	4.455721749613341	6.692261191565648	6.486735286165845	6.9133861124679825	0.4696776298171893	10.105042631757597	3.6517750106210576	5.479638008093008	-0.1137450720313076	0.1137450720313076	DM1
TCGA-DJ-A4UW-01	3.9673807529695058	6.097526524595037	7.023922865760142	6.353092116758929	2.5133896775968414	10.908243089168261	6.634376906045904	6.762712898698591	0.4175048956747802	-0.4175048956747802	DM2
TCGA-DJ-A4V0-01	4.339429600860553	7.502504848944142	6.328594152093982	7.346527916272971	5.427495552982645	12.814199612283401	8.026102329895695	6.626760348819758	1.2026769649484197	-1.2026769649484197	DM2
TCGA-DJ-A4V2-01	1.9255057805467075	6.65134594224726	6.198405750499199	6.444746566582432	0.006908369342177494	10.669571076038965	2.7248248687367975	5.549875519264552	-0.41310336231806705	0.41310336231806705	DM1
TCGA-DJ-A4V4-01	4.444998286863311	6.343169722434995	6.920999466655836	6.612937774470015	0.38482345872975465	11.097722844469228	5.306655966487197	5.805730976495854	0.06959279897418919	-0.06959279897418919	DM1
TCGA-DJ-A4V5-01	3.9622158412747437	6.284543744907528	6.7510432130483355	6.772073032200288	0.8108132418300152	11.363735833724258	5.80391928127298	5.481583112080573	0.056461924534689574	-0.056461924534689574	DM1
TCGA-DO-A1JZ-01	2.0022704571733527	7.961923086950446	6.596486466006444	6.845462451296987	0.0829750272577682	9.961214387131747	3.3865212749854954	6.2848028210386335	0.0843323588125828	-0.0843323588125828	DM1
TCGA-DO-A1K0-01	1.7781665147050312	6.002961246289691	6.066274360325507	6.340825718398811	0.028993411879548688	11.532534229818388	1.260567694222356	5.890604767596152	-0.49376995206465246	0.49376995206465246	DM1
TCGA-DO-A2HM-01	2.7843992842800134	5.2904022855174855	5.055646859796704	5.591104905064779	0.11103131238874395	9.29326977236455	3.9680630962841925	4.944085366370863	-1.161119460952594	1.161119460952594	DM1
TCGA-E3-A3DY-01	0.7916057247045515	5.900874051619673	6.4662388255719785	6.34525442674739	0.01178185945991471	11.565835523746635	1.295252823267693	5.557094508239309	-0.5402935141268597	0.5402935141268597	DM1
TCGA-E3-A3DZ-01	6.506565447851047	6.715905722335833	6.861361147114837	7.896732609223808	1.2075805461869498	13.366053487268474	9.2997849810188	6.170656182359922	0.9883688740983894	-0.9883688740983894	DM2
TCGA-E3-A3E0-01	3.7034772753864114	5.932621071076234	7.014676649643325	6.651139255086214	0.44318226699222235	11.851176924389334	6.082923949065024	6.432605369222591	0.22185121826906934	-0.22185121826906934	DM2
TCGA-E3-A3E1-01	2.8430391522711487	6.7539815258710325	6.607808173573309	6.506024271260742	0.4265331381166731	11.451187049539376	5.8741969474983655	6.254104571368018	0.12597672258641085	-0.12597672258641085	DM1
TCGA-E3-A3E2-01	2.103967551079052	6.101981972060308	7.050228499843646	6.517261518188669	0.4895429356424736	11.18496674788143	3.9480681480101936	6.222895344750176	-0.032604093184102394	0.032604093184102394	DM1
TCGA-E3-A3E3-01	1.2075805461869498	6.4137142342984514	6.048999014746452	6.457185496614061	0.026729250487489024	11.53588916915926	2.5593204906447826	6.268868514184028	-0.30207703502238314	0.30207703502238314	DM1
TCGA-E3-A3E5-01	0.18205660901025042	5.146936207508298	7.2155232927657105	6.546999379348131	0.029841557136715123	11.470678750377505	2.5112403072486984	6.019406140536761	-0.3650697496494978	0.3650697496494978	DM1
TCGA-E8-A242-01	2.6811793672646154	6.145742660277605	6.0646371518358935	6.385484533266586	0.04292444517384094	10.08528508919554	0.9913903252481377	5.003287399795676	-0.7289066374900033	0.7289066374900033	DM1
TCGA-E8-A2EA-01	1.6081468699694195	6.118494702333461	6.0833197577657065	6.782538307284657	0.5649146586728259	10.685026614819241	4.484189701148267	5.82986985077149	-0.2829765076587749	0.2829765076587749	DM1
TCGA-E8-A2JQ-01	0.7278769008479432	6.247090127687726	6.3280591263744155	6.598450070745014	0.2590615292588702	9.050439389001735	4.050971780975043	5.564844560501233	-0.5314168354714798	0.5314168354714798	DM1
TCGA-E8-A3X7-01	0.3007680332803088	6.176913135423055	6.551302212222336	6.47735352663456	0.03899797879750991	11.109870605280607	2.6036916171155733	5.84419731898916	-0.39722301609469723	0.39722301609469723	DM1
TCGA-E8-A413-01	3.284395680512877	6.407157273795668	6.376885941729515	6.308178822930769	1.5238128377272195	8.982020995934917	5.3051862344519485	5.775424603094898	-0.21648833774078097	0.21648833774078097	DM1
TCGA-E8-A414-01	3.935884007488067	6.33558686942635	5.827450683971612	6.617753955530835	3.0815271110803906	10.783214924411757	5.815232133164414	5.590967227616656	0.045575223868320205	-0.045575223868320205	DM1
TCGA-E8-A415-01	4.3774916658175975	6.383863239339131	6.1516518446157304	6.9450727263159004	1.0818168105916977	11.694029869716116	7.003307641376259	6.001268562906087	0.21760472593225755	-0.21760472593225755	DM2
TCGA-E8-A416-01	3.7945094435340714	7.606565112561783	6.666486771322282	7.9353678084271335	1.6034542497610356	12.60328173985826	9.009874234356255	6.444599157344259	0.9903268282367478	-0.9903268282367478	DM2
TCGA-E8-A417-01	0.23278353412245326	6.126518639689198	6.41238523777118	6.143081122075928	0.01735184178777496	11.039040145903371	3.823413099821953	6.063975278574034	-0.4125817147830387	0.4125817147830387	DM1
TCGA-E8-A418-01	0.345850517219489	6.508557006112777	6.72229660715182	6.187813265953065	0.03646816706929173	10.008384640211549	4.121214379658445	5.182064556845568	-0.5221962725770746	0.5221962725770746	DM1
TCGA-E8-A419-01	1.7512923186417875	6.431410684748065	6.343565941537299	6.776384338609063	0.11343380260404853	9.006910051923054	3.2841883648279175	5.403543826111669	-0.49876689553701636	0.49876689553701636	DM1
TCGA-E8-A432-01	3.423793281884032	5.921500599382203	6.562054632644923	5.9922291317734615	0.04921253463256027	10.023945036987099	1.7084521289232624	4.5270703355126605	-0.7762625776944877	0.7762625776944877	DM1
TCGA-E8-A433-01	3.355763361959833	5.427280993435345	6.5776931720177	6.77727635947892	3.300065136778761	10.736489708100047	5.6390324183672975	5.6904310642394424	0.07948638382860568	-0.07948638382860568	DM1
TCGA-E8-A434-01	4.236484964806407	6.609208293691545	6.291424904430886	7.337512190562914	2.9187869274195912	11.890600435966274	7.689915529347313	6.090785696699563	0.5970924829997802	-0.5970924829997802	DM2
TCGA-E8-A436-01	2.9806651371222994	6.250995670439554	5.97812239457207	6.816132470050539	1.809825996097451	11.008147058962589	5.801091383953082	5.158442058264982	-0.13673865527568266	0.13673865527568266	DM1
TCGA-E8-A437-01	3.515712451956034	6.007626092376178	7.0875264881570015	7.627768782063527	0.3374256642826881	11.44556103125899	6.159542405169145	5.963714553113163	0.29624708721210957	-0.29624708721210957	DM2
TCGA-E8-A438-01	3.33230693041033	5.982265771038204	7.684482845555827	7.486273517944366	0.032241931137493844	11.546776802152204	2.6939217913370896	4.866621190516407	-0.017076205017536903	0.017076205017536903	DM1
TCGA-E8-A44K-01	0.326192164494116	6.131144952520837	6.364740503481129	6.162906880510864	0.2028878334701434	9.969416166442032	2.772582466342978	5.490541250585597	-0.6456383057997286	0.6456383057997286	DM1
TCGA-E8-A44M-01	3.964038144462003	6.345350243613941	6.885375467634178	6.724055392070991	2.228972569760161	11.256155662906908	6.339349425549226	5.787186909629754	0.2979123006012256	-0.2979123006012256	DM2
TCGA-EL-A3CL-01	5.558677849786482	6.109910032962411	5.714435116555271	7.108191971350476	0.029982866215714315	11.262213322422907	2.8672639110762894	5.829413235877065	-0.1819081290224137	0.1819081290224137	DM1
TCGA-EL-A3CM-01	0.2102641663130906	5.5294899005970075	5.902293103157965	6.255196677678611	0.08814159686901755	10.619679217709662	3.4121718070617852	5.907609359560081	-0.6683047452385895	0.6683047452385895	DM1
TCGA-EL-A3CN-01	0.5319677773976815	6.825390053000443	6.0476190887869095	5.694512509375381	0.11569915343158636	9.60319514096695	2.6906405786156933	6.015053706119026	-0.6162611347809611	0.6162611347809611	DM1
TCGA-EL-A3CO-01	5.621843822031018	5.739329676015583	5.082528031742965	6.5262300413616385	4.419404053900631	11.555230104116633	8.88813926025698	6.059854925002013	0.2868221850814733	-0.2868221850814733	DM2
TCGA-EL-A3CP-01	0.08691960673732627	6.350348726714774	6.162187876786649	6.624899245766158	0.0	11.562618935666839	0.8686867653221351	6.430169839373497	-0.3526563078733478	0.3526563078733478	DM1
TCGA-EL-A3CR-01	0.9835317763161395	5.702732335549933	7.151582847313077	6.780194594816799	0.36042046610320916	10.716984294608585	4.047808825112146	5.931271745259442	-0.1850831399151091	0.1850831399151091	DM1
TCGA-EL-A3CS-01	0.10043947928031165	6.506984283900552	5.383206606434907	6.209578133858803	0.02842770457266734	11.54153821577236	1.9733173802693627	5.496046840622725	-0.6983214427908788	0.6983214427908788	DM1
TCGA-EL-A3CT-01	1.263455130534683	5.545906608577837	6.306377087799411	5.441466879995238	0.6051150016894377	9.863159484578862	4.854404652103582	4.571634341451475	-0.9102683913592188	0.9102683913592188	DM1
TCGA-EL-A3CU-01	1.8729075393656751	6.470832922328887	5.787327978183968	6.113910904626131	0.10982856530708651	10.305521090321724	2.8361463210768347	5.737540754148858	-0.5701125280001279	0.5701125280001279	DM1
TCGA-EL-A3CV-01	2.6424936424325476	5.57796048781378	5.056496825337952	5.454129820984434	0.03773362744651491	10.407306965072241	1.196984663529218	5.361547307009365	-1.0989151544838738	1.0989151544838738	DM1
TCGA-EL-A3CW-01	7.127033751698335	6.753510942040027	5.529152530371116	7.3243560900932065	0.802482761082775	12.154467326997564	8.092438973085914	6.032491005902953	0.424176590152039	-0.424176590152039	DM2
TCGA-EL-A3CX-01	1.7703639265088384	1.4206710302037728	6.24480335603376	4.2268938135713885	0.045442970761167115	3.179940928450724	0.14352403252161328	0.07519031415521925	-3.5320852554114315	3.5320852554114315	DM1
TCGA-EL-A3CY-01	3.057554246458089	4.9474183622272765	5.088234900798249	5.467439263783636	0.8088380743234741	10.464503785982522	5.4049371732689835	4.960446839279252	-0.9876968159250052	0.9876968159250052	DM1
TCGA-EL-A3CZ-01	7.408320398782502	7.496639703501498	6.294493933180764	7.210923580310119	1.6033592918829727	14.043088032767827	9.462125343565997	7.0128122306374525	1.1823647164120579	-1.1823647164120579	DM2
TCGA-EL-A3D0-01	0.5032469541493739	5.752352545088847	6.598284801898198	6.681612304255588	0.04250426312896344	9.66415942794922	0.45249000921845045	6.457105037321964	-0.5029563734809689	0.5029563734809689	DM1
TCGA-EL-A3D1-01	2.9984482686259155	5.753866567854077	6.833054522640591	6.817453142481901	1.4595365380977914	10.550410598271396	6.159043819821805	6.233395346602308	0.10884514614060595	-0.10884514614060595	DM1
TCGA-EL-A3D4-01	6.011929419782908	6.364922558505775	6.940919622019355	7.286536507977624	0.6107945380878376	12.622117453264421	6.508314550872523	6.24477672221401	0.5744692819564436	-0.5744692819564436	DM2
TCGA-EL-A3D5-01	4.295598142273117	8.165504490848594	6.853678838067977	7.012916120940949	0.36221737748716937	11.823255570172927	7.72048847810385	5.412805231400249	0.5125132308420829	-0.5125132308420829	DM2
TCGA-EL-A3D6-01	1.9642137779469393	5.6658674133049995	6.788654392725692	5.866710199674025	0.05963215988209959	9.067109751469774	3.454096911368348	5.395662654908372	-0.6976193588846837	0.6976193588846837	DM1
TCGA-EL-A3GO-01	6.425457626275175	7.301220890613654	6.994605744986373	7.236806379998259	0.08161232285788984	11.114050463598424	6.650926795754464	5.704183090152561	0.466839063687952	-0.466839063687952	DM2
TCGA-EL-A3GP-01	1.4639362795064075	4.953148812832245	5.3431235194018525	5.558258448786423	0.12061736121794181	9.688358201200565	5.764279798582611	5.139743698914763	-1.075668871170687	1.075668871170687	DM1
TCGA-EL-A3GQ-01	4.775240218646644	5.949931736302155	6.272797720299554	6.616598831836669	2.0588706057482473	11.657828841072375	6.640485003843125	6.401526369815621	0.2815812638713253	-0.2815812638713253	DM2
TCGA-EL-A3GR-01	4.604943083961139	6.642324677725452	5.8264162871510345	6.791782821111299	1.219338922698467	10.57435785213182	5.727863290042275	6.058708290828723	0.04976512631942747	-0.04976512631942747	DM1
TCGA-EL-A3GS-01	1.3499879707215268	7.509824082829604	5.602525174491011	6.1984312897404745	0.07272323102162045	11.295467509363844	2.8006410973290845	6.0315076818717	-0.3080310635601029	0.3080310635601029	DM1
TCGA-EL-A3GU-01	1.329755085744747	6.506787573020682	6.288808872652922	6.457026215705201	0.029558897449116415	10.511545622056314	1.7693062786740636	5.742440140186662	-0.4594386488865141	0.4594386488865141	DM1
TCGA-EL-A3GV-01	1.831512468806479	6.410817649896682	6.1385359927122405	6.068399957507419	0.7266568626856872	11.44250574976358	4.362483915857913	6.070885169093879	-0.23074902974784406	0.23074902974784406	DM1
TCGA-EL-A3GW-01	8.379433387724836	7.5254879223203925	6.413236952233199	6.3207355753823355	0.06626144226872127	11.247234058284345	5.346176843379406	5.654074592791422	0.2436059680749071	-0.2436059680749071	DM2
TCGA-EL-A3GX-01	1.0857645537783138	6.204598530742583	5.803764329940387	6.332609483349461	0.01934608880481197	9.714951921766547	1.5449304411803388	5.797002598697796	-0.7086625700765817	0.7086625700765817	DM1
TCGA-EL-A3GY-01	0.91586504142251	6.158868163697658	5.914818025216646	6.305640443032421	0.01492654423810282	10.501032235039492	3.3855276738161213	5.853329519045573	-0.5490221076548429	0.5490221076548429	DM1
TCGA-EL-A3GZ-01	0.4943644046958499	7.019595175965795	6.849946733205023	6.55964170375794	0.25386828044171933	9.225845841898943	3.0912597661926786	6.548604621067658	-0.15267966062523702	0.15267966062523702	DM1
TCGA-EL-A3H1-01	6.502141213282014	7.81330213693605	6.808239589594076	7.3904467181322815	0.18573970940278245	12.074905801625341	9.328573733193736	6.73422457642082	0.9610848269410189	-0.9610848269410189	DM2
TCGA-EL-A3H2-01	8.153425869540385	6.874130536682251	6.021490831855408	7.46525865146061	4.810134582967022	13.28575010571274	10.273257926157434	6.648252589540874	1.3248845907133329	-1.3248845907133329	DM2
TCGA-EL-A3H3-01	1.5158638074184896	5.743902679286311	7.523176924646963	4.592887539011715	1.1680001245178202	9.225662952931359	3.438212995400032	4.864265397827275	-0.7934395920713196	0.7934395920713196	DM1
TCGA-EL-A3H4-01	1.4621046842722336	6.230343294187257	6.290868542240358	6.289956159779801	0.006621180122379962	10.855609249043038	3.1672294540716686	6.213148946141099	-0.34879605346937137	0.34879605346937137	DM1
TCGA-EL-A3H5-01	0.09234276899544701	4.926341069029948	6.348544043975631	5.600112128561973	0.023468280503905366	9.243872307382428	1.117828003827481	5.330009756106407	-1.1505823474374777	1.1505823474374777	DM1
TCGA-EL-A3H7-01	0.550999138763864	6.173243388233606	6.244784331926969	6.099215239444396	0.10191895971107164	8.65321554569624	1.4398358695279954	5.3971594913729035	-0.8631878972382423	0.8631878972382423	DM1
TCGA-EL-A3H8-01	1.008773707066016	6.270530811155467	6.362403258126066	6.587572018423033	0.04488367823976479	11.55050059251448	2.6705457857846344	6.061149741891319	-0.28043611689764353	0.28043611689764353	DM1
TCGA-EL-A3MW-01	0.6850879556750294	6.074424085524904	6.9721538400441405	6.761850377819141	0.038717107572853585	11.34671305951653	1.1218111511419864	6.593769068720304	-0.15276893240632375	0.15276893240632375	DM1
TCGA-EL-A3MX-01	2.7907303408709745	6.70488717684303	7.540890556671761	7.324566714071669	0.03506079690511427	5.911916835605219	4.10108693866392	5.238083680070977	-0.3274540660402526	0.3274540660402526	DM1
TCGA-EL-A3MY-01	0.1194225826478845	5.745401387673923	5.9176513414970815	5.905760041635016	0.09504672450704019	8.951979664262328	2.7423080885573534	4.962863623842681	-1.0605809537263866	1.0605809537263866	DM1
TCGA-EL-A3MZ-01	0.26879367512247887	5.916433649573989	6.841742963546897	6.405745651341175	0.10715219863491048	9.628259244555263	3.1708223991951754	5.422508862817763	-0.5755537332164579	0.5755537332164579	DM1
TCGA-EL-A3N2-01	0.733788168625182	5.545644096835975	6.632186770738661	6.003129955584798	0.025028794491522444	9.641070001363946	2.1061807882919426	5.6178714735311965	-0.7494976626493496	0.7494976626493496	DM1
TCGA-EL-A3N3-01	1.0160683686276537	6.547644157886606	6.062736954395869	6.315812551351752	0.31684084952958763	9.362953745170763	2.477081477678668	5.208642109015166	-0.6843523700027467	0.6843523700027467	DM1
TCGA-EL-A3T0-01	5.052807121698258	5.663899614284077	6.691321988282169	6.550266576562454	2.749276812126215	11.746010381548702	7.817101976973782	6.367977303541311	0.43833422993729687	-0.43833422993729687	DM2
TCGA-EL-A3T1-01	0.04208395867125249	5.8536114759820785	5.983522655927218	5.6496470715566005	0.03139519627553432	9.033012160410918	0.4069719708167233	5.427864252666586	-1.093218602491656	1.093218602491656	DM1
TCGA-EL-A3T2-01	6.5415829830138525	6.2201461233867095	6.23982380597216	6.942637656976577	0.03689011054026592	13.78908713512297	8.811309501810374	6.977639407473091	0.6587928822768934	-0.6587928822768934	DM2
TCGA-EL-A3T3-01	0.3939652756602426	6.200276776124357	6.648172042193741	7.221555222127327	0.11968817451919586	10.535095222926286	2.757919317161033	5.8089924817014476	-0.2652682440449022	0.2652682440449022	DM1
TCGA-EL-A3T6-01	2.887759202321846	6.82914173518572	6.5050477354555305	6.675351608936787	0.0714881055841824	10.417874344974644	3.0452682151385333	5.9380081428353835	-0.15650734634039987	0.15650734634039987	DM1
TCGA-EL-A3T7-01	4.5931266511503726	5.55159291829917	6.430101244016387	7.014804949150079	0.02446153014099581	9.922357388941691	1.8124571515804573	5.227348316109661	-0.47504359617976527	0.47504359617976527	DM1
TCGA-EL-A3T8-01	2.297778355158528	6.297945222222307	6.441617929202015	6.906016297996846	0.05616730630042659	11.321881150179486	5.315403200625605	5.696561428648775	-0.11154936335580146	0.11154936335580146	DM1
TCGA-EL-A3T9-01	0.3619928859219628	4.708865926739235	5.555260929607712	5.1176742663818935	0.3743996367614405	6.638808034251562	4.901161353300139	4.13146601700938	-1.683859668355732	1.683859668355732	DM1
TCGA-EL-A3TA-01	4.728894625256989	5.344562227033126	6.701830416028661	6.6809740984877735	2.1486738429388588	11.272859349992103	7.354762444876537	5.888891771881585	0.18402495587006495	-0.18402495587006495	DM2
TCGA-EL-A3TB-01	5.235420722637441	6.539810203726329	6.810576775738814	7.3416104412003484	0.019630756335508422	11.620338563405458	5.001207751421401	6.470222847899698	0.38675415666647833	-0.38675415666647833	DM2
TCGA-EL-A3ZG-01	0.3782896530954508	6.084251394697172	6.575120180444144	5.9966915359985125	0.41932314528325104	11.985458341123786	3.785602860255818	6.045137134528401	-0.2945437909979591	0.2945437909979591	DM1
TCGA-EL-A3ZH-01	8.256265309952617	7.741993406621867	7.330223142425874	7.8327837064029735	3.525655480446753	13.053936755990605	10.57063426365793	6.808306529249581	1.7024791709532752	-1.7024791709532752	DM2
TCGA-EL-A3ZK-01	3.320080262369761	5.609243759551801	5.711434334212681	6.005597603665218	0.03463831799900894	10.542500961668765	4.283781050836095	5.665347288135761	-0.6167534763688922	0.6167534763688922	DM1
TCGA-EL-A3ZL-01	0.6977738195551858	4.746721221353003	7.3258765728032005	6.100010482527183	0.0475383887633606	10.27972025884746	2.8909719209462934	5.5297959645800905	-0.6515515165379873	0.6515515165379873	DM1
TCGA-EL-A3ZM-01	0.10406822646371666	4.56606012869139	5.9063182130455845	5.5990410125316865	0.0439043942956211	7.301561126230005	0.633849659104694	4.350207264527673	-1.6756279351179788	1.6756279351179788	DM1
TCGA-EL-A3ZN-01	3.134188076173555	5.38551041775111	7.742931185345443	6.7675210620470825	0.17440641852974909	11.159489489113732	5.229695582532567	5.491160436458377	-0.036495503461097076	0.036495503461097076	DM1
TCGA-EL-A3ZO-01	3.5925168368594296	4.741186510009563	6.473730098697329	6.175819976033222	0.1276332797258737	7.9561106827468135	3.167855655164338	4.830655904475755	-0.9862384817579241	0.9862384817579241	DM1
TCGA-EL-A3ZP-01	3.606181619283634	6.387929429001917	7.159027668427393	7.162676314706215	0.7497487788644959	11.228132585996253	6.058606564170558	6.188222871501199	0.347953639503349	-0.347953639503349	DM2
TCGA-EL-A3ZQ-01	0.1236661964538197	4.924418231831567	6.519908255801858	6.534912907430554	0.07792657868506905	10.237732439682011	1.254594043033141	5.759073254726684	-0.7515521791574218	0.7515521791574218	DM1
TCGA-EL-A3ZR-01	3.3231106200518075	6.859168242482048	8.299786354464045	7.35111149929977	0.1904252273692713	13.086363793216382	7.953567321139862	6.539529520588554	0.9308983373502723	-0.9308983373502723	DM2
TCGA-EL-A3ZS-01	3.787244383668806	5.798128299966039	6.798440694932719	6.866292303499358	1.411426245726465	10.800135894146935	7.341247493231157	6.238007226859251	0.22534633604237791	-0.22534633604237791	DM2
TCGA-EL-A3ZT-01	4.686741423135216	6.18059545056845	7.011244030849454	7.441739918940229	0.16504364948304445	10.561094777232238	2.6140501755893624	5.027755638907004	-0.10532051949506749	0.10532051949506749	DM1
TCGA-EL-A4JV-01	4.6668645059816765	6.861296624482385	7.459232414603898	7.258826990875972	0.24561735275638444	13.25769005211274	7.680182274770701	6.287125025413581	0.7675727344767291	-0.7675727344767291	DM2
TCGA-EL-A4JW-01	1.1855494346295672	7.332372280056349	5.722905870107092	6.830377031213933	0.17427857103612218	11.223793457531226	5.567855710530324	5.361954297915998	-0.20472599677802567	0.20472599677802567	DM1
TCGA-EL-A4JX-01	2.3102819462521396	6.177339801344838	5.827478630351841	6.45218851570858	0.22094900446677918	8.758176901140237	1.958545755679353	4.8000612109983	-0.8684081438939153	0.8684081438939153	DM1
TCGA-EL-A4JZ-01	0.4440309111583926	5.54136615144424	6.941528913607527	6.07625978524223	0.04236417524800773	10.342263273042011	2.2917803480609176	6.023441666197012	-0.5382235620176368	0.5382235620176368	DM1
TCGA-EL-A4K0-01	3.582893154443182	6.2161055959908404	6.402737523132374	6.257576417954784	0.15600822110712773	10.135548721241586	2.613484505250775	5.052485453469437	-0.5363280342775829	0.5363280342775829	DM1
