pathway	Name	pathway	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	source
130	prerank	Shigellosis	-0.6870962505072489	-1.1763075323546974	0.15283842794759825	0.4898007254041331	1.0	55/246	6.35%	C3;PLCD3;STING1;NOD1;CCL5;HK3;CXCL8;TRAF5;PLCB2;PYCARD;PIK3CD;CSF2;IL18;CYTH4;HCLS1;TNFRSF1A;NLRP3;ACTN1;WASF1;CASP1;CASP4;SEPTIN11;CD14;NLRC4;SRC;CGAS;ARPC2;BCL2L1;MAPK13;RIPK2;ARF6;TLR5;IRF3;MYD88;IL1B;PLCD1;PFN1;CD44;CTTN;MYL12B;MYL12A;ITPR2;ARHGEF2;SEPTIN9;MYL9;TNF;BAX;SEPTIN6;ARPC5L;MYLPF;ARPC4;ACTB;RELA;CBX3;FNBP1	KEGG
131	prerank	Mismatch repair	0.7801488001793618	1.1728569801161361	0.2701298701298701	0.59188745929951	1.0	4/23	4.34%	POLD2;PMS2;MLH3;MLH1	KEGG
132	prerank	Chronic myeloid leukemia	-0.7439967931827102	-1.1716355617331988	0.214190093708166	0.5026617389895575	1.0	18/76	6.26%	RUNX1;PIK3CD;TGFBR1;TGFB1;CDKN2A;MYC;STAT5A;SHC3;BCL2L1;DDB2;TGFB3;GADD45A;CCND1;MECOM;BAX;GAB2;TGFB2;RELA	KEGG
133	prerank	Salivary secretion	-0.7247723497371932	-1.1651326548912904	0.21446700507614214	0.521831179006788	1.0	23/93	7.72%	KCNN4;LYZ;ADCY8;PLCB2;ADCY7;AQP5;ADRB2;CST2;ADRA1B;KCNMA1;ITPR2;ATP1B3;CALM2;CST5;ATP1A2;PRKCB;GUCY1B1;DMBT1;CST1;GUCY1A1;CST3;ADRB3;BST1	KEGG
134	prerank	Folate biosynthesis	0.743440385294958	1.1607960060303169	0.29080118694362017	0.6102938127228996	1.0	5/26	2.93%	SPR;PCBD2;QDPR;MOCS2;MOCS1	KEGG
135	prerank	Linoleic acid metabolism	-0.8024733687865273	-1.1559402262384504	0.29754601226993865	0.5518083041795024	1.0	12/29	10.17%	PLA2G5;PLA2G4A;PLA2G2D;PLA2G2C;PLA2G12B;PLA2G2A;CYP2E1;PLAAT3;PLA2G2E;PLA2G10;ALOX15;CYP2J2	KEGG
136	prerank	Adherens junction	-0.7467531458627132	-1.1546724226954572	0.2742782152230971	0.5512803731714127	1.0	15/71	4.82%	RAC2;NECTIN4;MET;WAS;TGFBR1;ACTN1;WASF1;TCF7;SRC;NECTIN1;FYN;IQGAP1;PTPN6;BAIAP2;PTPRF	KEGG
137	prerank	Non-small cell lung cancer	-0.7302801860248632	-1.1539549736872656	0.23307291666666666	0.5487221096141521	1.0	15/72	5.60%	JAK3;RXRG;MET;RET;PIK3CD;TGFA;RASSF5;CDKN2A;STAT5A;ALK;DDB2;GADD45A;CCND1;BAX;PRKCB	KEGG
138	prerank	Wnt signaling pathway	-0.6860665050682453	-1.146797636141642	0.21307779030439683	0.5700122603448886	1.0	33/166	6.02%	RAC2;RSPO4;PRICKLE1;WNT10A;SFRP2;MMP7;PLCB2;ROR1;SFRP4;SERPINF1;FOSL1;TCF7;MYC;FZD10;CCN4;CSNK1E;LGR6;WNT9B;DVL1;CCND3;WNT7B;CCND2;WNT7A;WNT5A;WNT5B;CCND1;WNT10B;NKD1;TLE4;PRKCB;WNT2;RSPO1;DKK2	KEGG
139	prerank	Hypertrophic cardiomyopathy	-0.710698750139416	-1.1462034938700016	0.26322115384615385	0.5669485984943015	1.0	31/90	7.79%	ITGB4;ITGB8;ITGA3;CACNB1;ITGB7;IGF1;LMNA;TGFB1;CACNG4;ITGA4;ITGA2;DMD;TGFB3;ITGB6;IL6;TPM4;TPM3;CACNA2D4;LAMA1;AGT;TNF;ITGA9;ITGA7;ACTB;TGFB2;SLC8A1;ITGA11;SGCB;EDN1;CACNA1F;ACTG1	KEGG
140	prerank	Parathyroid hormone synthesis, secretion and action	-0.7068516214155818	-1.145830943026745	0.24940047961630696	0.5631370063262574	1.0	21/106	5.60%	RUNX2;SLC34A2;CREB5;RXRG;ADCY8;PLCB2;ADCY7;MMP16;TNFSF11;ARRB2;GNAI2;MMP25;HBEGF;ARHGEF1;VDR;MMP14;ITPR2;KL;MMP13;GATA3;PRKCB	KEGG
141	prerank	Bladder cancer	-0.776018627829201	-1.1445536874216704	0.2805755395683453	0.5625733901707112	1.0	15/41	7.81%	CXCL8;TYMP;DAPK2;MMP9;CDKN2A;MYC;SRC;THBS1;MMP2;HBEGF;CCND1;RASSF1;EGFR;E2F2;MMP1	KEGG
142	prerank	RNA polymerase	0.7049541276922492	1.1419651523388907	0.28523489932885904	0.6502094847454389	1.0	7/31	6.83%	POLR3B;POLR3K;POLR3F;POLR3E;POLR3H;POLR2C;POLR2G	KEGG
143	prerank	Relaxin signaling pathway	-0.6877183517023411	-1.1384814841670192	0.27065868263473053	0.5791949300775286	1.0	32/129	7.81%	CREB5;COL1A1;GNA15;ADCY8;PLCB2;ADCY7;PIK3CD;GNB4;MMP9;TGFBR1;TGFB1;ARRB2;INSL3;COL1A2;SRC;COL3A1;SHC3;MAPK13;GNAI2;MMP2;GNGT2;MMP13;COL4A3;GNB5;MAP2K7;RELA;GNB3;EDN1;MAPK11;EGFR;PIK3R1;MMP1	KEGG
144	prerank	Sphingolipid signaling pathway	-0.6931522985677068	-1.1383762100151709	0.2679658952496955	0.5743467965476778	1.0	28/119	6.63%	RAC2;FCER1G;BID;FCER1A;PLCB2;PIK3CD;TNFRSF1A;S1PR2;ADORA1;SGMS2;S1PR4;MAPK13;GNAI2;DEGS1;FYN;MAP3K5;SPHK1;ADORA3;MS4A2;CTSD;TNF;BAX;PRKCB;GAB2;RELA;SGMS1;CERS5;SGPP1	KEGG
145	prerank	Dilated cardiomyopathy	-0.7017230424415286	-1.131401138249955	0.2844932844932845	0.5946507065746941	1.0	29/95	6.79%	ITGB4;ITGB8;ADCY8;ADCY7;ITGA3;CACNB1;ITGB7;IGF1;LMNA;TGFB1;CACNG4;ITGA4;ITGA2;DMD;TGFB3;ITGB6;TPM4;TPM3;CACNA2D4;LAMA1;AGT;TNF;ITGA9;ITGA7;ACTB;TGFB2;SLC8A1;ITGA11;SGCB	KEGG
146	prerank	Glucagon signaling pathway	0.5759541647648379	1.1311632044945743	0.2215909090909091	0.6659202123247906	1.0	22/105	5.57%	PPARGC1A;ACACB;ITPR1;AKT2;PYGM;PHKB;PFKM;PRKACB;PRKAA2;CREB3L2;PDHA1;GYS1;CPT1A;PFKFB1;SIK2;ACACA;PDHB;PPARA;CREB3L1;GCGR;GCK;PRKAG2	KEGG
147	prerank	Rap1 signaling pathway	-0.6681131522025624	-1.1306788933650092	0.22965440356744704	0.591791240744874	1.0	40/210	4.73%	RAC2;LPAR5;ITGB2;MET;ITGAM;NGFR;TIAM1;ADCY8;PLCB2;ADCY7;VAV1;PIK3CD;RASSF5;CSF1R;RRAS;SIPA1;IGF1;APBB1IP;FYB1;LCP2;VASP;EPHA2;FPR1;PDGFRA;ITGAL;CSF1;SIPA1L2;SRC;THBS1;MAPK13;SKAP1;FGF2;GNAI2;FGF20;RALGDS;PRKD2;PFN1;FGF18;EFNA5;SIPA1L1	KEGG
148	prerank	RNA degradation	0.5977333207949485	1.1299892454765152	0.22580645161290322	0.6500787924027536	1.0	20/79	11.30%	PFKM;HSPA9;DIS3L;TOB1;ENO2;ENO3;CNOT4;ENO4;NUDT16;PABPC5;CNOT1;TTC37;TENT4B;DCP1B;EXOSC7;HSPD1;PAN2;PABPC3;WDR61;LSM3	KEGG
149	prerank	Insulin secretion	-0.7050560183170984	-1.1291109571222606	0.28963795255930086	0.5922870850573951	1.0	12/86	5.60%	KCNN4;CREB5;ADCY8;PLCB2;ADCY7;KCNMB1;SNAP25;RIMS2;KCNMA1;ATP1B3;ATP1A2;PRKCB	KEGG
150	prerank	VEGF signaling pathway	-0.734309997953338	-1.1289188018261975	0.31341301460823373	0.5878957140432614	1.0	11/59	5.60%	RAC2;PTGS2;PIK3CD;PLA2G4A;SRC;MAPK13;SH2D2A;SPHK1;MAPKAPK3;MAPKAPK2;PRKCB	KEGG
151	prerank	Porphyrin and chlorophyll metabolism	0.6858906572587371	1.1264231825381537	0.2870967741935484	0.6429229677550156	1.0	11/40	6.55%	FECH;COX10;EARS2;FXN;COX15;BLVRB;HCCS;ALAD;ALAS1;MMAB;UROS	KEGG
152	prerank	Vitamin digestion and absorption	0.7240432428828777	1.1258158374493838	0.3342391304347826	0.6276806789372104	1.0	7/24	7.91%	SCARB1;BTD;MMACHC;APOA1;SLC19A1;SLC5A6;APOA4	KEGG
153	prerank	Cellular senescence	-0.6654369104051365	-1.1097766390454578	0.30296127562642367	0.6506292355524896	1.0	42/156	8.00%	CXCL8;CCNA1;HLA-G;PIK3CD;HLA-B;RASSF5;HLA-F;RRAS;TGFBR1;HLA-A;ZFP36L1;HLA-C;TGFB1;CDKN2A;MYC;HLA-E;MAPK13;TGFB3;MYBL2;SERPINE1;CHEK2;IL6;GADD45A;CCND3;CCND2;CDKN2B;ITPR2;CCND1;CALM2;MAPKAPK2;CCNB2;CCNA2;TGFB2;RELA;IGFBP3;ETS1;NFATC4;MAPK11;PIK3R1;E2F2;NFATC2;NFATC1	KEGG
154	prerank	Arrhythmogenic right ventricular cardiomyopathy	-0.7069646732706424	-1.1090715816486287	0.3379746835443038	0.6475295650561796	1.0	25/77	7.79%	ITGB4;PKP2;ITGB8;ITGA3;CACNB1;ITGB7;LMNA;TCF7;CACNG4;ITGA4;ITGA2;DSC2;DMD;ITGB6;CACNA2D4;LAMA1;ITGA9;ITGA7;ACTB;SLC8A1;ITGA11;SGCB;CTNNB1;CACNA1F;ACTG1	KEGG
155	prerank	Riboflavin metabolism	-0.8533033178057587	-1.1084137860560617	0.4141048824593128	0.644273829016886	1.0	1/8	0.19%	ACP5	KEGG
156	prerank	Prostate cancer	-0.6823163934598133	-1.1078526060671054	0.30864197530864196	0.6406753818377403	1.0	11/97	3.18%	PLAU;CREB5;PIK3CD;TGFA;MMP9;IGF1;PDGFRA;TCF7;IL1R2;ETV5;SPINT1	KEGG
157	prerank	Long-term depression	-0.7186722879187508	-1.1075436643943435	0.35075653370013754	0.6363726494120511	1.0	10/60	5.85%	RYR1;PLCB2;GRIA3;IGF1;LYN;PLA2G4A;GNAI2;ITPR2;PRKCB;GUCY1B1	KEGG
158	prerank	alpha-Linolenic acid metabolism	-0.782251329675765	-1.1051243967371696	0.38125	0.6393015935384881	1.0	9/25	8.11%	PLA2G5;PLA2G4A;PLA2G2D;PLA2G2C;PLA2G12B;PLA2G2A;PLAAT3;PLA2G2E;PLA2G10	KEGG
159	prerank	Pancreatic cancer	-0.7083945579331273	-1.1040976834062826	0.3333333333333333	0.637341773445303	1.0	23/76	7.78%	RAC2;STAT1;PIK3CD;TGFA;TGFBR1;TGFB1;CDKN2A;BCL2L1;DDB2;TGFB3;RALGDS;GADD45A;BRCA2;CCND1;RAD51;BAX;TGFB2;RELA;STAT3;ARHGEF6;EGFR;PIK3R1;E2F2	KEGG
160	prerank	GnRH secretion	-0.7039347287849803	-1.097920399302698	0.34959349593495936	0.6529469823569215	1.0	11/64	4.80%	KCNN4;TRPC5;PLCB2;PIK3CD;GABBR2;SPP1;KCNJ5;ARRB2;CACNA1I;KISS1R;ITPR2	KEGG
161	prerank	Aldosterone-regulated sodium reabsorption	-0.7450130386901795	-1.0901331632578108	0.39176829268292684	0.6730966763697103	1.0	7/37	5.60%	SFN;PIK3CD;IGF1;SCNN1A;ATP1B3;ATP1A2;PRKCB	KEGG
162	prerank	Fluid shear stress and atherosclerosis	-0.6695526927301848	-1.0885192457324453	0.33294117647058824	0.6730476180179819	1.0	37/137	7.79%	RAC2;ICAM1;SDC4;NCF2;PIK3CD;MMP9;TNFRSF1A;NCF1;CCL2;IL1R2;SRC;HMOX1;MAPK13;MMP2;VCAM1;CYBA;MAP3K5;IL1B;ARHGEF2;ACVR1;CALM2;IFNG;TNF;MAP2K7;MGST1;ACTB;RELA;GSTM5;CAV1;PDGFA;IL1R1;CTNNB1;EDN1;MAPK11;TXN;PIK3R1;ACTG1	KEGG
163	prerank	Inflammatory mediator regulation of TRP channels	-0.6714267899658383	-1.0871422938872952	0.35471698113207545	0.672189131395104	1.0	17/98	5.60%	IL1RAP;ADCY8;PLCB2;PTGER4;ADCY7;PIK3CD;IGF1;HRH1;TRPV2;PLA2G4A;SRC;MAPK13;PTGER2;IL1B;ITPR2;CALM2;PRKCB	KEGG
164	prerank	Phenylalanine metabolism	-0.7957805235793948	-1.0870078843998718	0.43610223642172524	0.6673619191349965	1.0	2/17	0.47%	ALDH3B1;IL4I1	KEGG
165	prerank	Protein processing in endoplasmic reticulum	0.5104649454263516	1.0864775020477924	0.2	0.7274917824543943	1.0	62/169	9.91%	BCL2;WFS1;ERO1B;PRKN;HYOU1;CANX;MAPK10;HSP90B1;P4HB;MAPK8;CALR;PDIA6;EIF2AK3;DNAJC5;HSPA5;MAN1C1;CRYAB;MAPK9;OS9;ERP29;TRAM1L1;DNAJC3;SEC23B;SEL1L;DNAJA2;PREB;SEC62;PDIA4;UBE4B;DDOST;SAR1B;UBE2D4;CASP12;HSPA2;HERPUD1;STT3A;DERL2;RRBP1;MBTPS1;DDIT3;EIF2S1;DAD1;EIF2AK1;UBE2G1;SEC31A;GANAB;PDIA3;UBE2G2;UBE2D2;STUB1;UBXN6;XBP1;STT3B;SYVN1;SEC24C;SEC61G;ERLEC1;UBXN8;DNAJB11;RPN1;RNF185;BAG1	KEGG
166	prerank	Oxytocin signaling pathway	-0.653552977032106	-1.0791004126572044	0.3553530751708428	0.687757351122519	1.0	36/154	8.00%	KCNJ2;RYR1;PTGS2;ADCY8;PLCB2;ADCY7;PIK3R5;CACNB1;TRPM2;KCNJ5;CACNG4;PLA2G4A;SRC;PIK3R6;PIK3CG;GNAI2;RGS2;CAMK4;CACNA2D4;ITPR2;CCND1;CALM2;MYL9;ELK1;PRKCB;GUCY1B1;ACTB;OXTR;NFATC4;GUCY1A1;KCNJ3;EGFR;CACNA1F;ACTG1;NFATC2;NFATC1	KEGG
167	prerank	Phospholipase D signaling pathway	-0.6522088294776719	-1.078139216263596	0.3404507710557533	0.6855962818652048	1.0	30/147	5.31%	LPAR5;FCER1G;CXCL8;ADCY8;PTK2B;FCER1A;PLCB2;ADCY7;PIK3CD;DGKA;PIK3R5;CYTH4;RRAS;PLPP2;PDGFRA;PLA2G4A;PIK3R6;SHC3;PIK3CG;DGKZ;ARF6;FYN;RALGDS;SPHK1;DNM1;GRM4;DGKH;MS4A2;AGT;DGKD	KEGG
168	prerank	cAMP signaling pathway	-0.6352660071197483	-1.0755561617965772	0.3519736842105263	0.6887773465611965	1.0	41/216	8.09%	RAC2;CREB5;PPP1R1B;TIAM1;ADCY8;ADCY7;VAV1;PIK3CD;GRIA3;RRAS;ADORA1;GABBR2;GIPR;HCN4;GNAI2;PTGER2;ADRB2;CAMK4;EDNRA;ATP1B3;CALM2;PDE3B;MYL9;GLI1;ATP1A2;HTR1D;GRIN1;GRIN3B;RELA;GABBR1;HCAR2;OXTR;EDN1;GLP1R;CACNA1F;PIK3R1;LHB;HHIP;NPY1R;NFATC1;ADCYAP1	KEGG
169	prerank	Cholinergic synapse	-0.6504130062794625	-1.0747081838299093	0.3742478941034898	0.6860999661658874	1.0	17/113	4.80%	KCNQ3;CREB5;KCNJ2;ADCY8;PLCB2;ADCY7;PIK3CD;PIK3R5;GNB4;PIK3R6;PIK3CG;GNAI2;CAMK4;FYN;SLC18A3;GNGT2;ITPR2	KEGG
170	prerank	Autophagy	0.5199564180341847	1.074162563940591	0.25925925925925924	0.7470965903411785	1.0	24/136	4.35%	DEPTOR;BCL2;ITPR1;AKT2;TP53INP2;PRKCQ;PRKACB;MTMR4;PRKAA2;MAPK10;TRAF6;MAPK8;IRS1;RRAGD;IRS4;EIF2AK3;ATG4A;PDPK1;TSC2;GABARAPL1;PIK3R3;ATG4D;MAPK9;ATG4C	KEGG
171	prerank	Maturity onset diabetes of the young	0.6630518150713401	1.0648481367364528	0.3710144927536232	0.7554159409471677	1.0	5/26	8.05%	HHEX;HES1;GCK;FOXA2;MAFA	KEGG
172	prerank	Notch signaling pathway	-0.6958385426230467	-1.0646072402844275	0.43579234972677594	0.7126968045676711	1.0	14/59	7.65%	DTX4;HEY2;LFNG;DTX3L;NUMBL;DVL1;DTX1;DTX2;TLE4;NOTCH2;MAML2;PTCRA;MFNG;HEYL	KEGG
173	prerank	Chemical carcinogenesis	-0.6230316268530088	-1.0631613905026187	0.38177874186550975	0.7119498833541106	1.0	41/225	6.85%	CYP1B1;CREB5;RXRG;AHR;PTGS2;ADCY8;ADCY7;PIK3CD;TNFSF11;HSD11B1;HPGDS;ARRB2;IKBKE;MYC;STAT5A;PGR;EPHX3;SRC;KLF5;FGF2;GNAI2;ADRB2;FGF20;KLF4;ESR1;CCND3;FGF18;VDR;CCND1;CYP2E1;PRKCB;NOTCH2;BIRC5;MGST1;RELA;FGF9;RPS6KA2;GSTM5;PAQR8;STAT3;BCL6	KEGG
174	prerank	Estrogen signaling pathway	-0.6486691388398095	-1.0628810723686142	0.3797909407665505	0.7074595413712733	1.0	27/137	5.21%	KRT19;CREB5;KRT15;KRT17;ADCY8;PLCB2;ADCY7;PIK3CD;TGFA;MMP9;GABBR2;KCNJ5;PGR;SRC;SHC3;KRT14;HSPA6;GNAI2;MMP2;KRT13;KRT16;HBEGF;ESR1;RARA;ITPR2;CALM2;CTSD	KEGG
175	prerank	Cardiac muscle contraction	0.5518180465842002	1.060133943100945	0.33663366336633666	0.7502735987797798	1.0	24/83	6.52%	CACNB4;RYR2;ASPH;UQCRC2;COX8A;CYC1;CACNA1D;UQCRFS1;UQCRHL;COX7B;UQCRH;UQCR10;ATP1A1;COX5A;CACNB2;COX6C;COX6A1;COX7C;COX7A2;SLC9A1;ATP2A2;UQCRQ;ATP1B2;UQCRC1	KEGG
176	prerank	Retinol metabolism	-0.6834100622779025	-1.0572574386026712	0.4340369393139842	0.7196450682130485	1.0	6/65	2.92%	CYP2S1;DHRS9;DHRS3;RDH5;SDR16C5;ALDH1A3	KEGG
177	prerank	Melanoma	-0.6683052840898975	-1.0566036534943262	0.4203084832904884	0.7165966908405285	1.0	18/72	7.78%	MET;PIK3CD;IGF1;PDGFRA;CDKN2A;FGF2;DDB2;FGF20;GADD45A;FGF18;CCND1;BAX;FGF9;FGF1;PDGFA;EGFR;PIK3R1;E2F2	KEGG
178	prerank	Thyroid cancer	-0.7189455589130852	-1.0542056607380905	0.45	0.7184321164750678	1.0	9/37	5.56%	RXRG;RET;TCF7;MYC;DDB2;GADD45A;TPM3;CCND1;BAX	KEGG
179	prerank	Caffeine metabolism	-0.8234318790519118	-1.048532573394688	0.505338078291815	0.7295423057154663	1.0	1/6	4.61%	XDH	KEGG
180	prerank	Glycosaminoglycan degradation	-0.7617012993075911	-1.045972210972971	0.5051724137931034	0.7319735944390324	1.0	7/19	10.92%	HPSE;HYAL2;HPSE2;IDUA;IDS;SGSH;HGSNAT	KEGG
181	prerank	Pyrimidine metabolism	-0.6857591255499027	-1.0439014161445732	0.43784530386740333	0.7326946622448898	1.0	10/54	5.53%	UPP1;TYMP;NT5E;PNP;DPYD;ENTPD8;RRM2;ENTPD1;NUDT2;TK1	KEGG
182	prerank	Renin secretion	-0.6620170038263877	-1.0363900333356488	0.4407894736842105	0.7490317893544566	1.0	22/69	8.09%	KCNJ2;PLCB2;PTGER4;ADORA1;GNAI2;PTGER2;ADRB2;CLCA2;REN;KCNMA1;EDNRA;ITPR2;CALM2;AGT;PDE3B;GUCY1B1;GUCY1A1;ADRB3;EDN1;PDE1C;CACNA1F;ADCYAP1	KEGG
183	prerank	mRNA surveillance pathway	0.5229705299968636	1.0327413278805326	0.3487179487179487	0.8141605153299605	1.0	26/97	13.60%	MSI1;SSU72;PAPOLA;PPP2R5D;GSPT1;UPF3B;PPP2R2B;PABPC5;PPP1CC;PPP2R2C;PPP2R5A;PELO;CPSF2;ETF1;CSTF2T;PPP2R1B;CASC3;PAPOLG;PABPC3;CSTF1;PPP2CA;SMG7;UPF3A;HBS1L;CLP1;PPP2R5B	KEGG
184	prerank	Biosynthesis of unsaturated fatty acids	-0.7168102921020457	-1.0267313307222599	0.49923664122137407	0.7717562784902988	1.0	4/27	5.75%	SCD;ACOT7;HACD1;ELOVL6	KEGG
185	prerank	Amino sugar and nucleotide sugar metabolism	-0.6818207237369412	-1.023076189996274	0.4807162534435262	0.7769298876266825	1.0	5/48	5.21%	GALE;HK3;CHIT1;GFUS;RENBP	KEGG
186	prerank	Drug metabolism	-0.6283511289553236	-1.0205701732860768	0.47530864197530864	0.7785168686728322	1.0	14/103	6.65%	ALDH3B1;UPP1;TYMP;HPGDS;DPYD;RRM2;FMO5;XDH;IMPDH1;CYP2E1;TK1;MGST1;GSTM5;FMO3	KEGG
187	prerank	Basal transcription factors	0.6137692107445637	1.0175837849899794	0.42857142857142855	0.8408624923088199	1.0	11/44	10.65%	ERCC2;GTF2H1;GTF2I;GTF2H2C;TAF8;TAF11;GTF2E1;TAF6;GTF2H2;TAF2;TAF13	KEGG
188	prerank	Thyroid hormone synthesis	0.5367766869044687	1.0158711499239974	0.41333333333333333	0.8268716023132544	1.0	19/75	3.67%	TPO;IYD;ITPR1;SLC26A4;ADCY1;PRKACB;CANX;ASGR1;DUOXA2;TG;CREB3L2;HSP90B1;ADCY9;LRP2;PAX8;GPX3;GPX8;HSPA5;ATP1A1	KEGG
189	prerank	RNA transport	0.4846022532705537	1.0158547065406107	0.3898305084745763	0.8085224811773705	1.0	33/181	11.74%	EIF2B2;ELAC1;RPP14;STRAP;PRMT5;EIF4G3;EIF5;EIF4E;XPOT;ELAC2;UPF3B;POM121;EIF1AX;PABPC5;THOC3;POP4;EIF2S1;RPP25L;RAE1;EIF4G2;NUP155;POP5;RPP25;EIF3J;CASC3;NUP42;PABPC3;AAAS;FXR2;GEMIN5;GEMIN4;EIF3A;NUP153	KEGG
190	prerank	Amphetamine addiction	-0.6570804342123552	-1.0154345156019107	0.5038759689922481	0.7872145804012144	1.0	8/69	6.11%	CREB5;PPP1R1B;GRIA3;CAMK4;CALM2;PRKCB;GRIN1;GRIN3B	KEGG
191	prerank	Other types of O-glycan biosynthesis	-0.6681797725161142	-1.0154094357249654	0.4867021276595745	0.7819565971512623	1.0	10/47	7.70%	GALNTL6;GALNT7;GALNT5;LFNG;COLGALT1;GALNT12;OGT;GALNT6;MFNG;EOGT	KEGG
192	prerank	Morphine addiction	-0.6393134560681804	-1.0130941304118906	0.4861809045226131	0.7828337047488666	1.0	23/91	7.54%	GABRB2;ADCY8;ADCY7;GNB4;ADORA1;GABBR2;KCNJ5;ARRB2;GRK2;GNAI2;GRK6;GABRE;GNGT2;PDE3B;PRKCB;GNB5;GABBR1;GABRA6;GNB3;KCNJ3;PDE7A;GABRG3;PDE1C	KEGG
193	prerank	Glioma	-0.638426810109594	-1.011323033712583	0.4986979166666667	0.7825161116217706	1.0	17/75	7.78%	PIK3CD;TGFA;IGF1;PDGFRA;CDKN2A;SHC3;DDB2;CAMK4;GADD45A;CCND1;CALM2;BAX;PRKCB;PDGFA;EGFR;PIK3R1;E2F2	KEGG
194	prerank	HIF-1 signaling pathway	-0.6244238898335865	-1.009201361329426	0.48883374689826303	0.78285061367021	1.0	25/109	7.76%	TIMP1;HK3;PIK3CD;CYBB;IGF1;IL6R;PFKFB3;ALDOC;HMOX1;SERPINE1;IFNGR1;IL6;IFNG;PRKCB;IFNGR2;RELA;HIF1A;STAT3;EGLN3;SLC2A1;TF;EDN1;EGFR;LDHA;PIK3R1	KEGG
195	prerank	Nicotine addiction	-0.6785982882714254	-1.008301638287422	0.522038567493113	0.7803981908295792	1.0	6/40	6.61%	GABRB2;GRIA3;GABRE;GRIN1;GRIN3B;GABRA6	KEGG
196	prerank	Nitrogen metabolism	0.6966113719370116	1.0042597942160307	0.5075757575757576	0.8255785021149539	1.0	4/17	4.45%	CA4;CA5A;CA14;CA2	KEGG
197	prerank	beta-Alanine metabolism	0.6012333379490822	1.0025333605020987	0.48011363636363635	0.8127564282424441	1.0	10/30	3.77%	ALDH6A1;ALDH1B1;ALDH7A1;MLYCD;ALDH9A1;ALDH2;ACADS;EHHADH;ECHS1;HADHA	KEGG
198	prerank	Tyrosine metabolism	0.6102216892348877	1.0020663505339737	0.4864864864864865	0.7972270603522159	1.0	8/36	3.35%	TPO;HGD;GOT2;GOT1;ADH5;LRTOMT;AOX1;GSTZ1	KEGG
199	prerank	D-Glutamine and D-glutamate metabolism	0.7730097623802368	1.0010240880674643	0.5895196506550219	0.783800755933127	1.0	1/5	0.48%	DGLUCY	KEGG
200	prerank	Inositol phosphate metabolism	-0.6394583591922985	-1.000482634555909	0.50390625	0.7960737560764936	1.0	12/73	4.82%	PLCD3;PIP5KL1;PLCB2;PIK3CD;INPP5D;ISYNA1;INPP4A;ITPKC;PIK3CG;PLCD1;PIP4K2A;MTMR7	KEGG
201	prerank	Aldosterone synthesis and secretion	-0.6149745495211697	-0.9959676223678688	0.49502487562189057	0.8027020239237871	1.0	16/98	5.60%	CREB5;LDLR;ADCY8;PLCB2;ADCY7;KCNJ5;CYP21A2;CACNA1I;CAMK4;PRKD2;ITPR2;ATP1B3;CALM2;AGT;ATP1A2;PRKCB	KEGG
202	prerank	Non-homologous end-joining	0.6993385081802874	0.9952900789450994	0.5252525252525253	0.7837538359459235	1.0	1/13	2.81%	DNTT	KEGG
203	prerank	Galactose metabolism	-0.6854956090506561	-0.9848830669426628	0.5491071428571429	0.8265790595169735	1.0	2/30	0.62%	GALE;HK3	KEGG
204	prerank	GABAergic synapse	-0.621490062314189	-0.9832387902185062	0.5339195979899497	0.8254198905157697	1.0	18/89	6.71%	GABRB2;ADCY8;ADCY7;GNB4;GABBR2;SRC;GNAI2;TRAK2;GABRE;SLC6A12;GLS;GNGT2;PRKCB;GNB5;SLC12A5;GABBR1;GABRA6;GNB3	KEGG
205	prerank	Glycerolipid metabolism	0.5407223903604633	0.9806054073183684	0.4628099173553719	0.8104835365347931	1.0	9/61	1.96%	DGKI;ALDH1B1;GPAM;ALDH7A1;GPAT3;ALDH9A1;ALDH2;LIPC;LIPG	KEGG
206	prerank	Glycolysis / Gluconeogenesis	0.5331821914461286	0.9785122155463482	0.4579831932773109	0.8006137513477648	1.0	21/65	5.66%	ALDH1B1;ACSS1;ALDH7A1;PFKM;ALDH9A1;ALDH2;DLD;HK1;HKDC1;PGK1;ADH5;PDHA1;DLAT;ENO2;ENO3;ACSS2;PDHB;GPI;ALDOA;GCK;ENO4	KEGG
207	prerank	Calcium signaling pathway	-0.575600988854711	-0.9777879338865824	0.545755237045204	0.8335281166843492	1.0	50/239	7.74%	CYSLTR2;PLCD3;RYR1;MET;MST1R;GNA15;RET;ADCY8;PTK2B;PLCB2;ADCY7;PTAFR;ERBB3;HRH1;MCOLN2;PDGFRA;CXCR4;NTRK3;ITPKC;P2RX7;FGF2;ADRB2;P2RX5;CACNA1I;CAMK4;PTGER1;FGF20;SPHK1;P2RX1;PLCD1;FGF18;ADRA1B;EDNRA;ITPR2;CALM2;PRKCB;GRIN1;FGF9;HTR7;SLC8A1;TNNC2;TACR1;FGF1;OXTR;MST1;PDGFA;ADRB3;PDE1C;EGFR;CACNA1F	KEGG
