gene_symbol	BACI107	BACI109	BACI110	BACI111	BACI112	BACI113	BACI114	BACI116	BACI117	BACI118	BACI119	BACI120	BACI121	BACI122	BACI123	BACI124	BACI126	BACI128	BACI131	BACI133	BACI135	BACI136	BACI137	BACI138	BACI139	BACI140	BACI142	BACI143	BACI144	BACI148	BACI149	BACI150	BACI151	BACI152	BACI153	BACI154	BACI155	BACI156	BACI157	BACI158	BACI159	BACI160	BACI161	BACI162	BACI163	BACI164	BACI165	BACI167	BACI169	BACI170	BACI172	BACI173	BACI174	BACI175	BACI177	BACI178	BACI180	BACI181	BACI182	BACI183	BACI184	BACI185	BACI186	BACI187	BACI188	BACI189	BACI190	BACI191	BACI192	BACI193	BACI194	BACI195	BACI196	BACI197	BACI199	BACI201	BACI202	BACI203	BACI204	BACI205	BACI206	BACI207	BACI208	BACI209	BACI210	BACI211	BACI212	BACI217	BACI219
GPD1	-0.568289988	-1.064460376	-0.117644423	-0.98004227	-0.848583586	-0.930192094	-0.642137941	-0.505483752	-1.088373924	-0.074316305	-0.775279619	-0.906936541	-1.190476995	-0.8606347	-0.959879441	-0.632629451	-0.745659183	-0.65797495	-0.995087085	-0.315314976	-0.548474867	-0.705721432	-0.9402014	-0.828763909	-1.166980494	-0.712725078	-0.791772523	-0.85525038	-0.774052291	-0.416602665	-0.829202967	-0.906639571	-1.638511644	-0.720963282	-0.827039361	-0.978122632	-0.99417322	-0.722639095	-0.72950177	-0.860806479	-0.404648711	-0.599771176	-0.772710389	-0.85621281	-0.360209977	-0.719621784	-0.609931266	-0.556108773	-0.824818614	-0.478583864	-0.258169818	-0.865386174	-0.672524085	-0.981798918	-0.982827277	-0.805437523	-0.723295048	-0.815715484	-0.835094812	-1.015458103	-0.601276367	-0.726721966	-0.843433655	-0.846805689	-0.942241324	-0.310824097	-0.611912398	-0.488443437	-0.378402162	-0.475462768	-0.89809368	-1.151188709	-0.85735069	-0.703350068	-0.558513554	-0.982441799	-1.090733202	-0.743192449	-0.789297572	-0.63495481	-0.658654953	-1.118368522	-0.877227308	-1.019320895	-1.191274422	-0.571533786	-0.747470425	-0.431683075	-0.974329224
COX14	-0.184467162	-0.274531307	-0.259666337	-0.433239106	-0.413031236	-0.195009134	-0.200814176	-0.083376179	-0.163508284	-0.355081213	-0.360620283	-0.190703049	-0.182031956	-0.076945829	-0.271016305	-0.230588747	-0.160112612	-0.133582773	-0.413376755	-0.287964635	-0.129830991	-0.229215496	-0.197631624	-0.217057865	-0.281869215	-0.306089442	-0.173866973	-0.049325349	-0.34109553	-0.07516325	-0.322478615	-0.253313952	-0.12762459	-0.374863918	-0.453858499	-0.432686161	-0.248467892	-0.188881265	-0.150151672	-0.206609016	-0.160245578	-0.20657777	-0.224325848	-0.090214091	-0.192794207	-0.28168908	-0.217822298	-0.254015902	-0.273486906	-0.09546239	-0.209184126	-0.247129563	-0.073923113	-0.264983067	-0.166925565	-0.163430817	-0.345167974	-0.294599013	-0.292465126	-0.394681421	-0.254986423	-0.110999949	-0.226626419	-0.051493462	-0.174807585	-0.159717693	-0.416724676	-0.109686281	-0.223294185	-0.106732018	-0.175755863	-0.29178876	-0.428140168	0.068784521	-0.058286864	-0.158093085	-0.40210034	-0.158805249	-0.328532903	-0.237814356	-0.237230983	-0.247756796	-0.225611063	-0.26308003	-0.244898683	-0.277913377	-0.204567342	-0.129045799	-0.271890482
CERS5	0.029390762	0.052630793	0.104377983	-0.011944052	0.097827483	0.078040841	0.157079312	0.118128056	0.094526153	0.150982198	0.077154792	0.108501263	0.224706826	0.197593949	0.147594272	0.362992755	0.17047442	0.098922658	0.121053396	0.239248766	0.08208415	0.098468098	0.066452685	0.113582223	0.094907301	0.204576243	0.05401463	0.22030425	0.09801727	0.120971057	0.130463093	0.081001276	0.117660718	0.139235508	0.09910583	0.091659021	0.106223943	0.074974291	0.08872995	0.10373479	0.098513821	0.068520889	0.055909175	0.124124699	0.151079464	0.198144498	0.109450179	0.25941534	0.131331165	0.322324163	0.129788734	0.176391369	0.155219614	0.191651216	0.204675005	0.200335794	0.083434503	0.059817509	0.33166071	0.152945281	0.139549985	0.13128468	0.159637726	0.181902299	0.039273982	0.30111024	0.305320166	0.243758059	0.183415432	0.155549275	0.146526016	0.110080548	0.045489729	0.358122568	0.140431397	0.117026678	0.083785242	0.035194676	0.078002572	0.105929309	0.183507705	0.08432512	0.120756669	0.066149621	0.162423376	0.200213276	0.163585802	0.072686188	0.032409395
LIMA1	0.581285323	0.815471101	0.988272241	0.542822261	0.859425694	0.653436346	1.162405278	0.759111859	0.766224704	0.912129731	0.794365263	0.617002532	0.859266019	0.715924433	0.932241981	1.172160896	0.596984069	0.39796441	0.934892949	0.860152339	0.692691474	0.885278497	0.764917635	0.7406102	0.931176821	0.948999104	0.905275829	0.960776848	0.698084826	0.982713814	0.840752321	0.620703916	1.004919166	0.660996794	0.828661886	0.763005198	0.907477983	0.619083108	0.760855389	0.949112713	0.478392353	0.689210913	0.630366402	0.517453636	0.823874111	0.89123968	0.780505347	0.80673153	0.612883475	0.916327908	0.616702008	0.883169226	1.028579239	0.6385777	0.677856786	0.804743072	0.863244801	0.758615689	0.686290085	0.629374758	0.987274	0.456330552	0.877424616	0.65153262	0.942120118	0.965835934	-0.052919632	0.651935233	0.383049843	0.654189805	0.739587284	1.112813064	0.650874535	0.912865792	0.900071936	0.702618764	0.886023892	0.739913138	0.855537164	0.733920962	0.8540087	0.77448343	0.52810405	0.888871558	0.985163998	0.47507378	0.706633386	0.788688475	0.575868397
FAM186A	-0.649123142	-0.379430787	-0.529608811	-0.497032124	-0.408210905	-0.406449666	-0.098984122	-0.400306992	-0.540958868	-0.269454063	-0.44785772	-0.365634222	-0.572358468	-0.658425832	-0.20450667	0.32230568	-0.492412879	-0.433261908	-0.415400881	-0.259598622	-0.218790218	-0.629260439	-0.10432456	-0.432939771	-0.356180627	-0.636096002	-0.335316021	-0.37219267	-0.507170117	-0.602658669	-0.628455489	-0.375118633	-0.342184512	-0.501617044	-0.578016538	-0.528374543	-0.517876238	-0.426143279	-0.339702525	-0.542717206	-0.429397187	-0.337225497	-0.475136712	-0.383984173	-0.167894154	-0.50359351	-0.752534435	-0.202845394	-0.497792931	-0.126384621	-0.394669057	-0.417448768	-0.442438505	-0.461395463	-0.739375759	-0.20775438	-0.630905104	-0.597045411	0.193886092	-0.460685871	-0.194478046	-0.572475612	-0.316916197	-0.497916659	-0.721172289	-0.031139505	-0.077246873	-0.285335441	-7.59e-06	-0.392868415	-0.427408286	-0.471431505	-0.528958624	-0.358388346	-0.730261333	-0.661815321	-0.443302805	-0.385171421	-0.375108837	-0.42633768	-0.236855023	-0.669341886	-0.726760765	-0.673030648	-0.177440955	-0.720806774	-0.592417679	-0.295500282	-0.441846433
LARP4	0.686639447	0.597411861	0.716742676	0.495068258	0.519359929	0.599002267	0.677102152	0.596106927	0.571454264	0.529403004	0.466856898	0.576838459	0.685869334	0.583206848	0.521141543	0.255692365	0.771525739	0.574631314	0.536209458	0.375913732	0.608957667	0.60801332	0.540271905	0.368597877	0.6408449	0.488493326	0.448520186	0.724068677	0.576333012	0.684554141	0.595901096	0.509190756	0.460964807	0.537509724	0.579447727	0.47416991	0.561812768	0.4919426	0.391608892	0.447070226	0.381617035	0.605196635	0.444677231	0.627434753	0.21591158	0.449443872	0.574702701	0.162153761	0.574093974	0.28079645	0.552460403	0.667812322	0.776313125	0.476745446	0.629935839	0.733307482	0.640332761	0.548219705	0.174104922	0.620442595	0.60296313	0.599901075	0.396182087	0.510012182	0.57732153	0.290405286	0.480438704	0.680449627	0.397596302	0.643738476	0.662501703	0.574858727	0.568043155	0.817283839	0.53561608	0.60220041	0.499220195	0.590906833	0.490244865	0.607263707	0.700190308	0.680098855	0.625241884	0.467927859	0.792107504	0.635013335	0.681948429	0.718426909	0.569664857
DIP2B	0.669537188	0.716097663	0.818554331	0.650908432	0.528196228	0.668650231	0.695393177	0.605856898	0.620188698	0.633730224	0.572703352	0.486688349	0.652889337	0.642360367	0.67735884	0.568958744	0.820580096	0.563856059	0.544336722	0.424901335	0.69297583	0.614120512	0.53022385	0.880731386	0.682532178	0.599477914	0.436236523	0.794006577	0.619125595	0.771280949	0.672820129	0.507912314	0.51809671	0.560606461	0.436985257	0.600748431	0.63427162	0.587887843	0.554177277	0.625674782	0.654244663	0.612248325	0.627623908	0.572097017	0.411591714	0.624695793	0.686192068	0.655976733	0.62158414	0.627846647	0.506419301	0.742238035	0.715606682	0.625443011	0.587083196	0.755306501	0.724534415	0.6200435	0.44519244	0.651900296	0.571111522	0.565481545	0.559811164	0.478769917	0.799093774	0.512343926	0.595343464	0.738140402	0.591610181	0.715879536	0.599934767	0.769885625	0.488004086	0.895167688	0.623731777	0.568434607	0.703109301	0.694029941	0.675672631	0.68639596	0.719335743	0.600870675	0.582127758	0.642798201	0.760588362	0.742149117	0.714477826	0.750866102	0.53600484
ATF1	0.166967633	0.049668409	0.12320807	0.074546264	0.009341854	0.04861952	0.03834413	0.081745491	0.110039556	0.021379205	-0.050133501	0.031051158	0.210787896	0.149633083	-0.034387197	-0.319787727	0.235565004	0.016266147	-0.050749167	-0.204472813	0.143691792	0.108891799	-0.103121685	-0.180599591	0.191510002	-0.011970977	-0.041350154	0.221170485	-0.034391941	0.217402975	-0.033506718	0.147329713	-0.046270633	0.090744079	-0.076054075	-0.112878466	0.020458243	0.040709604	-0.149255259	-0.151331438	-0.305048466	0.060665897	-0.053402457	0.103218824	-0.364376324	-0.063296511	0.149636154	-0.348529521	0.059985265	-0.307207463	0.081263837	0.131749892	0.255237751	0.047968503	0.061471076	0.21620722	0.082650172	0.0735263	-0.488229872	0.094452629	0.039564897	0.11912853	-0.210787039	-0.133901322	-0.036916207	-0.458865112	-0.009112564	0.045984996	-0.176122321	0.117320993	0.146927621	0.103853605	0.026898775	0.290486357	0.085639027	0.138278514	0.009127789	0.121537699	-0.062531491	0.006561799	0.163276783	0.133814405	0.138963559	-0.040726593	0.207331507	-0.020256779	0.211086791	0.201100459	-0.031206887
TMPRSS12	-0.781016524	-1.133574051	-0.76508442	-0.669142049	-0.928754063	-0.930191642	-0.335274514	-0.715616472	-0.779471373	-0.580155389	-1.256181168	-0.862866454	-0.629519357	-1.089035196	-0.979793045	-0.604921844	-0.350621814	-1.195268889	-0.608254772	-1.129434759	-0.775147199	-0.895887448	-1.124077984	-1.26070939	-0.90000195	-1.856241592	-0.806106683	-0.720553591	-0.760589552	-0.748515312	-0.934106238	-0.939106284	-1.638511644	-0.5822181	-0.780135946	-1.140587397	-0.832694366	-0.883608546	-1.300659771	-0.709097922	-1.053826121	-0.85701594	-0.889832541	-0.50773731	-0.714979215	-1.790809181	-1.107261872	-1.719986593	-1.22961962	-1.946603925	-0.63955852	-0.781994566	-0.921784267	-0.867600003	-1.316694793	-0.53092553	-0.804064852	-1.112252538	-1.68801683	-0.388979503	-0.904588283	-0.899346453	-1.092745087	-0.993817693	-1.020991322	-0.850954833	-0.342507998	-1.234653994	-0.259305566	-0.691092725	-0.942893197	-0.62994643	-1.144346516	-0.490498394	-0.916016612	-1.095660499	-0.740066861	-0.96949824	-0.950158397	-0.814787784	-0.765679372	-0.810161965	-0.71263067	-0.666780915	-0.378027576	-1.15406145	-1.180431221	-0.544592389	-0.939121077
METTL7A	0.488928861	0.40278972	0.992513894	1.075334727	0.447052366	0.722029385	0.832801033	0.756799988	0.754818103	0.857654011	0.190105427	0.427873532	0.956410055	0.61130981	0.307651803	0.836842915	0.804681923	0.388505326	0.781226245	0.605399222	0.838975333	0.83042821	1.022715674	0.373626315	1.031677367	0.654741533	0.661432979	0.354359254	0.535084564	0.483483276	0.183876625	0.587313144	0.268313146	0.566716345	0.782403737	0.17029897	0.683799452	0.811179195	0.35964746	0.508915345	0.440139212	0.463227903	0.793518116	0.637182105	0.59527554	0.606116841	0.874875802	0.324824073	0.721301916	0.730532347	0.658019913	0.503388892	1.167918046	0.622534076	0.788516912	0.677667666	0.643671003	0.636301321	0.57011788	0.275162466	0.796955209	0.556681558	0.711450839	0.82568989	0.484394295	0.733520822	0.556474529	0.520952198	0.738228752	0.90334323	0.752558307	0.579015653	0.895378746	0.829829578	0.572691178	0.943538299	0.731630664	0.909509034	0.503835978	0.984797816	1.110826648	1.026823305	0.765132083	0.390025746	0.861282864	0.629280681	0.804801378	0.723265246	0.597703879
HIGD1C	-1.403429544	-1.812178562	-1.24027983	-1.431889756	-1.530137567	-1.799868164	-1.385710101	-1.036080818	-1.183882742	-1.867975273	-1.753099811	-1.406142255	-1.060883323	-1.416646928	-1.658425207	-2.086107303	-1.51806072	-1.613667932	-1.949960736	-1.893009935	-1.351201806	-1.56835738	-1.796613777	-1.800082624	-1.738964549	-1.650110397	-1.617497565	-1.351427319	-2.011676232	-1.502745897	-1.765058101	-1.624256956	-1.638511644	-1.371654226	-1.02371589	-1.770827807	-1.506461055	-1.684310321	-1.759682163	-1.437052902	-1.679341591	-1.438326924	-1.313637013	-1.267990529	-1.544016968	-1.790809181	-1.810937223	-1.719986593	-1.925645521	-1.946603925	-1.122086312	-1.702734067	-1.265557261	-1.215824841	-1.409296683	-1.573660874	-1.802280421	-1.840859967	-1.68801683	-1.611668096	-1.174633769	-1.384133137	-1.964911035	-1.430832491	-1.807292893	-1.714342226	-1.115751116	-1.624752456	-1.654278375	-1.650038509	-1.611840308	-1.632938621	-1.208719699	-1.218873773	-1.499218483	-1.537593807	-1.829300971	-1.664587667	-1.431739356	-1.325044973	-1.991602884	-1.604452078	-1.71314804	-1.676771737	-1.434329129	-1.830876544	-1.456870912	-1.537920319	-1.55024904
SLC11A2	0.535179503	0.406134742	0.771983142	0.755524456	0.442822316	0.478180246	0.755878384	0.688448893	0.515946826	0.667616442	0.281287099	0.557698254	0.625194482	0.565422519	0.27848493	0.193712876	0.580811535	0.481572634	0.589391661	0.277636782	0.495976643	0.433110582	0.480302923	0.226948447	0.620542687	0.426881217	0.437138474	0.484864749	0.599076244	0.55906272	0.688388778	0.481456805	0.283001844	0.479815563	0.428624275	0.392525021	0.509192261	0.428476673	0.309595232	0.345639007	0.158446132	0.515125099	0.423209407	0.545969423	0.157389771	0.405251973	0.670962351	0.167599764	0.25158092	0.306355739	0.561941768	0.532330442	0.77609676	0.438040107	0.418404906	0.545514607	0.501937319	0.540596583	0.404805101	0.517905729	0.610420519	0.381355972	0.249062263	0.527733742	0.369385474	0.372218198	0.375131969	0.444700192	0.343606823	0.434613585	0.638561594	0.52641378	0.417344234	0.689758488	0.661656858	0.537645783	0.434244188	0.560317444	0.362353425	0.515576614	0.65924629	0.677747224	0.567607717	0.407682074	0.757661932	0.503585558	0.621197405	0.635010361	0.449692496
LETMD1	0.369298187	0.181993559	0.27385143	0.261886528	0.078673245	0.266316763	0.28754237	0.2306085	0.210166093	0.326861111	0.179432405	0.219624155	0.276035219	0.242152656	0.242012586	0.192114202	0.419151708	0.242374692	0.103387546	0.243828952	0.301973427	0.280892306	0.400395401	0.246809824	0.350492233	0.185638275	0.149566178	0.368445956	0.198690971	0.206355241	0.160354993	0.267139619	0.00996021	0.306256872	0.232711105	0.180219255	0.197324786	0.305414582	0.237000915	0.13643266	0.258430793	0.186149416	0.252032754	0.36028082	0.130467327	0.222912927	0.292811389	0.150987659	0.304001048	0.310718923	0.354742529	0.242046818	0.321249559	0.356274788	0.366785923	0.376246128	0.279585124	0.220048393	0.150553439	0.214810318	0.230844296	0.409240855	0.25762974	0.374714766	0.191838578	0.252681604	0.171811619	0.397601575	0.225852599	0.421797503	0.27425657	0.163494583	0.282226861	0.516259608	0.132463538	0.364769862	0.25203964	0.276142286	0.26651944	0.138433252	0.357037569	0.285646054	0.319153723	0.195972492	0.31753839	0.32816457	0.20926977	0.420266166	0.242138349
CSRNP2	0.435146006	0.358998373	0.384915464	0.446282166	0.380502145	0.50062419	0.349324142	0.33380137	0.366570511	0.410016041	0.310312772	0.466366091	0.445393177	0.385371747	0.217988374	0.375208236	0.49877865	0.511938871	0.355083532	0.33480399	0.328588823	0.365580935	0.404575195	0.280343712	0.358451957	0.363802843	0.259567626	0.4125509	0.427954421	0.441486681	0.368868191	0.422774375	0.358100141	0.336245337	0.323003555	0.413423631	0.391054435	0.352046627	0.205705434	0.356867195	0.27610096	0.411604777	0.242464659	0.371894224	0.360552439	0.347778848	0.303985437	0.237006691	0.472684394	0.488717368	0.430485066	0.454949962	0.499076955	0.343018606	0.371249212	0.463235152	0.39210102	0.267464784	0.318032931	0.486143308	0.395761184	0.342428663	0.341125715	0.347578917	0.352201241	0.383540059	0.589462633	0.503914478	0.375481607	0.456254017	0.403630362	0.286127591	0.309556923	0.54752765	0.26021946	0.326647512	0.391859479	0.320241087	0.314298289	0.370735778	0.478375242	0.450245042	0.389337311	0.245105054	0.587183429	0.610719897	0.499653352	0.562122717	0.410207981
TFCP2	0.404676966	0.343957587	0.523008153	0.455368765	0.343505881	0.401435652	0.387181376	0.455205498	0.430477061	0.433904429	0.27020006	0.396173793	0.503777781	0.380805788	0.402180393	0.44765083	0.45065979	0.369429347	0.365479791	0.274091456	0.299481218	0.446565804	0.467606857	0.423094168	0.433024546	0.457935298	0.407912193	0.591911796	0.379512307	0.461685828	0.468793718	0.338946223	0.307130852	0.443638615	0.347240132	0.311215085	0.364230785	0.437849731	0.313293408	0.43452395	0.323484754	0.445587192	0.41137292	0.424227581	0.307581024	0.340229199	0.469520517	0.301081087	0.445624148	0.402515893	0.45715737	0.42995997	0.557725384	0.447698249	0.435667993	0.342746934	0.480676981	0.381162773	0.299347417	0.475956368	0.469380155	0.488268432	0.341349365	0.472242184	0.437382066	0.375874092	0.387077314	0.579358029	0.391358789	0.534124289	0.517904635	0.510135385	0.458603256	0.742135861	0.261920141	0.454991453	0.310884176	0.421144008	0.42733093	0.441140384	0.551735026	0.463687376	0.534556121	0.291883393	0.488521875	0.352556054	0.471709454	0.650491857	0.36312323
POU6F1	-0.475924269	-0.523769179	-0.393913895	-0.325159901	-0.281666774	-0.447601405	-0.258208333	-0.892334071	-0.396483964	-0.014025208	-0.422113092	-0.361724394	-0.413498913	-0.247078875	-0.526490175	-0.086971937	-0.220985504	-0.490273872	-0.12154784	0.143040214	-0.483154677	-0.545646716	-0.422221122	-0.440352779	-0.35618139	-0.152099908	-0.238103127	-0.435837468	-0.309564691	-0.482308062	-0.360732724	-0.542212714	-0.379672502	-0.494372863	-0.047567192	-0.381815592	-0.185130299	-0.462156926	-0.333472489	-0.235177131	-0.336223482	-0.454299842	-0.566078665	-0.40322891	0.026053663	-0.259848043	-0.411000934	-0.585554566	0.091625411	-0.108297381	-0.354464613	-0.164286051	-0.579386977	-0.249815934	-0.573997761	-0.613683972	-0.266833995	-0.419849181	-0.103413418	-0.18122743	-0.287814655	-0.504715293	-0.190833737	-0.312836776	-0.483482631	0.042633412	-0.262680635	-0.387133157	-0.290014144	-0.325256726	-0.591544439	-0.334168048	-0.359199148	-0.520985619	-0.379005756	-0.330403853	-0.051361552	-0.443566158	-0.217323102	-0.449797241	-0.132871478	-0.285520852	-0.619912969	-0.334924525	-0.309392869	0.102917428	-0.229137394	-0.249527597	-0.503310905
DAZAP2	0.767821893	0.650461339	0.840609924	0.731631526	0.635669257	0.675136333	0.726508647	0.630644266	0.715192114	0.760847831	0.536584576	0.642040085	0.857037792	0.759512804	0.657879115	0.60472538	0.757558676	0.637419731	0.685468823	0.547945782	0.755290935	0.695206156	0.67969732	0.623696571	0.669600128	0.692802317	0.644411703	0.889896474	0.65076562	0.756438755	0.554262973	0.641983823	0.56343748	0.721006946	0.580811489	0.607226166	0.729246167	0.613027252	0.649062607	0.695850482	0.486399214	0.770886313	0.648464754	0.747936344	0.595334177	0.687136746	0.754542949	0.53864414	0.770126364	0.553857187	0.707561682	0.734024493	0.861671899	0.644784092	0.729249106	0.832589578	0.752424228	0.681518637	0.533054677	0.634195521	0.677724417	0.785138987	0.698637427	0.696477241	0.726916673	0.525234536	0.381572053	0.908451167	0.599364036	0.790866782	0.785744294	0.766672263	0.681538822	0.897422495	0.695995496	0.812698128	0.587735421	0.750609838	0.687248407	0.801709429	0.814117543	0.860058421	0.774310707	0.705498106	0.822932808	0.85347757	0.837487208	0.878327701	0.633514626
SMAGP	0.214810303	-0.005448326	-0.187123689	0.291881244	-0.207815976	0.205873947	-0.464372402	-0.095580457	0.135847227	-0.177653145	-0.270197176	0.083322172	-0.037511667	-0.003802403	-0.067554727	-0.04896612	0.143569469	0.075290287	-0.070278334	-0.40037352	-0.020520386	-0.07855837	0.282996265	-0.090754029	0.164850253	-0.202177619	0.080765228	0.188729012	-0.027961441	-0.069187891	0.375618953	0.018904444	-0.066593934	-0.470439829	-0.354149791	-0.291990333	-0.276500525	0.112180602	0.083620923	-0.12526604	-0.369611473	-0.303535589	0.159583592	0.132846831	-0.073197649	-0.042130675	0.243914174	-0.146590277	-0.371266632	-0.117222361	0.223343675	-0.096171685	0.186947747	-0.067792783	0.057070269	0.252650127	0.022720939	0.071492879	-0.124778008	-0.345827919	0.208288266	0.092461616	-0.010269019	0.136278117	0.039159986	-0.057545846	-0.271279961	-0.20273525	0.225805956	0.232116915	0.100601549	0.067033113	-0.151254753	0.12817946	0.0087064	0.262392328	-0.03273403	0.060774844	-0.11170404	-0.010133136	0.113351214	0.184823546	0.155191456	-0.102551392	0.051716413	-0.262749803	0.161576082	0.16091918	-0.249035679
BIN2	-0.130362641	0.054310092	-0.21903243	0.244121115	0.020828556	-0.553847514	-0.106324535	-0.570568631	-0.369384822	0.131863024	-0.146972285	-0.302977913	-0.417027778	-0.145951164	0.19930475	0.501426639	-0.466528818	-0.549743419	0.273618984	0.139638934	-0.189047695	-0.53785201	-0.242794249	0.185045802	-0.068658078	0.148853866	0.042113185	-0.255735406	-0.188982371	-0.302229907	-0.337698162	-0.50043126	0.292064409	-0.448445442	-0.058256409	-0.232672412	0.131625606	-0.334853064	0.147221966	0.063591992	-0.154809502	-0.103304912	-0.335553363	-0.467931761	0.533335993	-0.218010577	-0.313276492	-0.054827055	0.229097722	-0.010609625	-0.594989032	-0.057891168	-0.206518877	-0.146800439	-0.519710166	-0.599622685	-0.412929355	-0.419849437	-0.413251984	-0.33866675	-0.160075948	-0.224486883	0.256461571	-0.150316451	-0.065241722	0.112371143	-0.88372875	-0.138853785	-0.442557265	-0.227604631	-0.38247598	-0.054583632	-0.34608105	-0.418868644	-0.272422739	-0.296671748	-0.321801252	-0.24879662	0.307680424	-0.13074999	0.200190911	-0.18061286	-0.539380614	-0.082909059	0.013869821	-0.165239977	-0.264319956	0.186469491	-0.181192797
