ModelID	RAI_8_score	THYROID_NONOVERLAP_score	TDS_like_score	TF_collapse_score	STAT3_AP1_DNMT_score	DM1_like_score	PatientID	CellLineName	StrippedCellLineName	DepmapModelType	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype	OncotreeCode	PatientSubtypeFeatures	RRID	Age	AgeCategory	Sex	PatientRace	PrimaryOrMetastasis	SampleCollectionSite	SourceType	SourceDetail	CatalogNumber	ModelType	TissueOrigin	ModelDerivationMaterial	ModelTreatment	PatientTreatmentStatus	PatientTreatmentType	PatientTreatmentDetails	Stage	StagingSystem	PatientTumorGrade	PatientTreatmentResponse	GrowthPattern	OnboardedMedia	FormulationID	SerumFreeMedia	PlateCoating	EngineeredModel	EngineeredModelDetails	CulturedResistanceDrug	PublicComments	CCLEName	HCMIID	PediatricModelType	ModelAvailableInDbgap	ModelSubtypeFeatures	WTSIMasterCellID	SangerModelID	COSMICID	ModelIDAlias	is_thyroid	is_thyroid_model	cancer_type	lineage_silenced_score
ACH-001814	-0.3096658219209424	0.0693903150839873	-0.2681873548538756	-0.5368364119168936	0.049934314978460535	0.3096658219209424	PT-2XpRTn	OS252	OS252	OS	Bone	Osteosarcoma	Osteosarcoma	OS		CVCL_WU66		Pediatric	Male		Primary	bone	Montefiore Einstein	Richard Gorlick		Cell Line											Adherent	MF-015-008	EMEM + 20% FBS + 1mM Sodium pyruvate + 100uM NEAA	False						OS252_BONE		True	HMB-MDS						False	False	Bone	0.7100093879194295
ACH-001817	-0.3037056224397195	-0.26886870326479284	-0.0975649291078054	-0.2735930608862712	-0.41528188469112065	0.3037056224397195	PT-EIDHhW	C393	C393	OS	Bone	Osteosarcoma	Osteosarcoma	OS				Unknown	Unknown		Metastatic	bone	Montefiore Einstein	Richard Gorlick		Cell Line											Adherent	MF-015-008	EMEM + 20% FBS + 1mM Sodium pyruvate + 100uM NEAA	False						C393_BONE		True							False	False	Bone	0.696343696435333
ACH-001818	-0.28935953049872615	-0.2594797192033688	-0.25953806426764703	-0.4659011815848936	-0.3914156090690057	0.28935953049872615	PT-NPU9bj	C396	C396	OS	Bone	Osteosarcoma	Osteosarcoma	OS		CVCL_A1UX		Unknown	Male		Metastatic	bone	Montefiore Einstein	Richard Gorlick		Cell Line											Adherent	MF-015-008	EMEM + 20% FBS + 1mM Sodium pyruvate + 100uM NEAA	False						C396_BONE		True	In Progress						False	False	Bone	0.6634506251403646
ACH-001819	0.1616612591643006	0.04504516205182028	0.20605408833910122	-0.30982806793440876	-0.10363303574429246	-0.1616612591643006	PT-FVLPZS	MFM-223	MFM223	IDC	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	IDC		CVCL_1408		Adult	Female		Metastatic	pleural_effusion	DSMZ			Cell Line											Adherent	MF-006-004	MEM + 15% FBS + 2mM Glutamine + 1x Insulin-Transferrin-Selenium	False						MFM223_BREAST		False	HMB-MDS	luminal ER, PR+		SIDM00332			False	False	Breast	-0.3706608981175613
ACH-001820	0.04815273532991485	-0.29274223376031666	-0.434578620203374	-0.5845029963615068	0.24002670786614738	-0.04815273532991485	PT-UXPdpL	COLO 824	COLO824	BNNOS	Breast	Breast Neoplasm, NOS	Breast Neoplasm, NOS	BNNOS		CVCL_1136	52.0	Adult	Female		Metastatic	pleural_effusion	DSMZ			Cell Line											Adherent	MF-001-017	RPMI + 15% FBS	False						COLO824_BREAST		False	HMB-MDS	HER2+		SIDM00954			False	False	Breast	-0.11040577202274371
ACH-001828	-0.30515960596289193	-0.32285860870083677	-0.46811373831909564	-0.8268413254369593	-0.9398174523564994	0.30515960596289193	PT-mexpVs	HCC1739 BL	HCC1739BL	ZMNORBL	Lymphoid	Non-Cancerous	Matched Normal			CVCL_3280	51.0	Adult	Female		Primary	B lymphoblastoid cells	ATCC		CRL-2334	Cell Line			EBV								Suspension	MF-001-001	RPMI + 10% FBS	False						HCC1739BL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		False	HMB-MDS						False	False	Lymphoid	0.6996774255014879
ACH-001834	0.0030157600893200576	-0.12619018053463849	-0.17683963576672918	0.21874192396912026	0.07143019962080004	-0.0030157600893200576	PT-EXxLVu	MGH-ICC10	MGHICC10	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_A1VB		Unknown	Unknown		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC10_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	-0.00691460866377632
ACH-001835	-0.28082934804224946	-0.09009054140914294	-0.3293505094422254	0.331637016474397	-0.6931593652365111	0.28082934804224946	PT-EXxLVu	MGH-ICC10-6	MGHICC106	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_A1UZ		Unknown	Unknown		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC106_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	0.6438924136877934
ACH-001836	0.28533344496339863	0.2455490320859124	-0.21659190745463286	0.22882121419127474	0.3039367124575703	-0.28533344496339863	PT-EXxLVu	MGH-ICC10-8	MGHICC108	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_A1VA		Unknown	Unknown		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC108_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	-0.6542195175259797
ACH-001838	-0.2754457293871666	-0.3000227827632817	-0.29666052995330966	-0.4315697761992252	-0.6095104632592161	0.2754457293871666	PT-cRrqep	MGH-ICC12	MGHICC12	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_A1VC		Unknown	Unknown		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC12_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	0.6315487208566779
ACH-001839	0.2301053698448247	0.1346156742770464	0.0999788348252764	0.3341436902335787	-0.48498011945806896	-0.2301053698448247	PT-oAAItB	MGH-ICC13-7	MGHICC137	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_A1VD		Unknown	Unknown		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC137_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	-0.5275912329847238
ACH-001841	1.0994812081526184	1.2565386134478964	-0.22350384840521828	0.028354105459830886	-0.0036638526609059957	-1.0994812081526184	PT-wNrZ5J	MGH-ECC3	MGHECC3	EHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	EHCH		CVCL_A1VE		Unknown	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC15_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	-2.520917467697333
ACH-001842	0.5349877844855148	0.4481049993362462	0.4279732456276657	0.2541150582027968	0.42304066509981586	-0.5349877844855148	PT-QTHAca	MGH-ICC2	MGHICC2	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_VV27	66.0	Adult	Female		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC2_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	-1.2266331074273567
ACH-001843	0.38990372151792313	0.7227040504556606	0.3074847104675664	-0.10490216022781819	-0.04086772386713971	-0.38990372151792313	PT-c6a9E7	MGH-ECC4	MGHECC4	EHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	EHCH		CVCL_A1ZB		Unknown	Unknown		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC3_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	-0.8939808111375116
ACH-001844	-0.0902691131725732	-0.0674131024236991	-0.16325623010697143	0.14216195085964695	-0.31940469545296324	0.0902691131725732	PT-fiox7O	MGH-ICC4	MGHICC4	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_A1VI		Unknown	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC4_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	0.20697123561815314
ACH-001845	0.22756682854033536	-0.21825639082092688	-0.1837240734481276	0.05608546415839247	-0.1377941214921304	-0.22756682854033536	PT-ugXTLv	MGH-ICC5	MGHICC5	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_VV28	73.0	Adult	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC5_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	-0.5217708032497664
ACH-001846	-0.2508705794741843	-0.10901158984317347	-0.35550393812662334	0.1501716828126528	-0.1748552838723636	0.2508705794741843	PT-iphgaq	MGH-ICC6	MGHICC6	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_A1VF		Unknown	Unknown		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC6_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	0.5752022146794499
ACH-001847	1.212558417945901	1.026514301526539	-0.1897149188143325	0.21410787768691042	-0.1949304033841069	-1.212558417945901	PT-jalaJZ	MGH-ICC7	MGHICC7	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_E4KY		Unknown	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC7_BILIARY_TRACT		False							False	False	Biliary Tract	-2.7801836663850996
ACH-001848	-0.1989617946794691	-0.10763022191715621	-0.32670693625919195	-0.4176921558170088	-0.19259732747831046	0.1989617946794691	PT-PUXC1Q	MGH-ICC8	MGHICC8	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_A1VG		Unknown	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC8_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	0.45618448036472664
ACH-001849	-0.1825622183185731	-0.3448248942192838	-0.30015053334655134	-0.36109130749739615	-0.5891301538691633	0.1825622183185731	PT-mD4L5a	MGH-ICC9	MGHICC9	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_A1VH		Unknown	Unknown		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						ICC9_BILIARY_TRACT		False	In Progress						False	False	Biliary Tract	0.41858312965089045
ACH-001850	-0.38504615184348095	-0.3116616751531122	-0.2862834478660914	0.018976490549842795	-0.25738664805356615	0.38504615184348095	PT-rx5EvX	G415	G415	GBAD	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Adenocarcinoma, NOS	GBAD		CVCL_8198	68.0	Adult	Male		Metastatic	ascites	RIKEN		RCB2640	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						G415_BILIARY_TRACT		False	HMB-MDS						False	False	Biliary Tract	0.8828432563052344
ACH-001852	1.118995917414963	1.3362858845173644	-0.33978545937152144	-0.27633275336536345	-0.11775156293052196	-1.118995917414963	PT-eIYOff	HKGZ-CC	HKGZCC	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_E329	76.0	Adult	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						HKGZCC_BILIARY_TRACT		False	HMB-MDS						False	False	Biliary Tract	-2.5656612714947067
ACH-001853	-0.26417611519052925	-0.2790011776630897	0.009945397610609061	0.5281637534899711	-0.5193323215450796	0.26417611519052925	PT-0MsFyj	KMCH-1	KMCH1	HCCIHCH	Liver	Hepatocellular Carcinoma plus Intrahepatic Cholangiocarcinoma	Hepatocellular Carcinoma plus Intrahepatic Cholangiocarcinoma	HCCIHCH		CVCL_7970	52.0	Adult	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						KMCH1_BILIARY_TRACT		False	HMB-MDS						False	False	Liver	0.605709473153438
ACH-001854	-0.37097734693534906	-0.372626726290714	-0.08676970163015837	0.5080629367287157	-0.016145386262402615	0.37097734693534906	PT-ZuJ50H	MMNK-1	MMNK1	ZIMMCHOL	Biliary Tract	Non-Cancerous	Immortalized Cholangiocyte, Highly Differentiated			CVCL_M266	18.0	Adult	Unknown		Primary	biliary_tract	JCRB		JCRB1554	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						MMNK1_BILIARY_TRACT		False	HMB-MDS						False	False	Biliary Tract	0.8505859555168679
ACH-001855	-0.11814209463321927	0.362859596732698	-0.06537205240142054	-0.2224395260658962	-0.6751217767021326	0.11814209463321927	PT-tj0IG3	OZ	OZ	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_3118	71.0	Adult	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						OZ_BILIARY_TRACT		False	HMB-MDS						False	False	Biliary Tract	0.27087909081379474
ACH-001856	-0.25751923065395543	-0.36040520193128356	-0.1689156735302736	0.6371053677339664	-0.3070185863693344	0.25751923065395543	PT-E0gpbj	RBE	RBE	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_4896	64.0	Adult	Female		Primary	biliary_tract	RIKEN		RCB1292	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						RBE_BILIARY_TRACT		False	HMB-MDS						False	False	Biliary Tract	0.5904464050952855
ACH-001857	-0.11841881265236848	-0.21634055019245954	0.18013333462308967	0.3354598112238474	-0.25908923176007154	0.11841881265236848	PT-Sv5Y9u	SG231	SG231	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_0519	42.0	Adult	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						SG231_BILIARY_TRACT		False	HMB-MDS						False	False	Biliary Tract	0.2715135566718078
ACH-001858	-0.3430072661332029	-0.3284013949829665	-0.08488856675965255	0.4680803082260536	0.0439950580471539	0.3430072661332029	PT-hoMjwu	SSP-25	SSP25	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_4902	61.0	Adult	Female		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						SSP25_BILIARY_TRACT		False	HMB-MDS			SIDM00275			False	False	Biliary Tract	0.7864554685706566
ACH-001861	0.8024702083618233	0.7476898616855238	-0.06270154448181835	-0.34369558974325953	-0.08530351916091264	-0.8024702083618233	PT-5pDw3E	TGBC1TKB	TGBC1TKB	GBC	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Cancer	GBC		CVCL_1769		Unknown	Female		Metastatic	lymph_node	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						TGBC1TKB_BILIARY_TRACT		False	HMB-MDS			SIDM00252			False	False	Biliary Tract	-1.8399233661892953
ACH-001862	-0.25048182437312666	-0.27941592212105426	-0.08291964639428948	0.17461306441800334	0.24662622588768554	0.25048182437312666	PT-6N8kTd	TGBC52TKB	TGBC52TKB	AMPCA	Ampulla of Vater	Ampullary Carcinoma	Ampullary Carcinoma	AMPCA		CVCL_H695	52.0	Adult	Male			lymph_node	RIKEN		RCB1282	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						TGBC52TKB_BILIARY_TRACT		False	HMB-MDS						False	False	Ampulla of Vater	0.5743108674534619
ACH-001863	-0.006556262583162269	0.2967245119604751	0.025654314201933006	0.47035614086154504	-0.16686760852660315	0.006556262583162269	PT-VWXKPj	TKKK	TKKK	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_5599		Unknown	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						TKKK_BILIARY_TRACT		False	HMB-MDS						False	False	Biliary Tract	0.01503235957663593
ACH-001864	-0.113104424274867	-0.09808493767886899	-0.06365284538653264	-0.2666492057582436	-0.6289758254948953	0.113104424274867	PT-mhrkCC	YSCCC	YSCCC	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_3629	70.0	Adult	Female		Metastatic	ascites	RIKEN		RCB1549	Cell Line				Unknown							Adherent	MF-001-001	RPMI + 10% FBS	False						YSCCC_BILIARY_TRACT		False	HMB-MDS						False	False	Biliary Tract	0.25932859671830266
ACH-001949	-0.3372988875595873	-0.12104938080049032	-0.41977764787897637	-0.16420826089029827	-0.5440146436777071	0.3372988875595873	PT-FxQs1g	MA-MEL-46	MAMEL46	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_A181	51.0	Adult	Female			skin	The European Searchable Tumour line Database (ESTDAB)			Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						MAMEL46_SKIN		False	HMB-MDS						False	False	Skin	0.7733671582368804
ACH-001953	-0.37083743282604414	-0.24482662024887478	-0.4022337587451259	-0.19590469250794612	-0.7210286812307471	0.37083743282604414	PT-EkT7RC	MA-MEL-27	MAMEL27	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_A163	58.0	Adult	Female			skin	The European Searchable Tumour line Database (ESTDAB)			Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						MAMEL27_SKIN		False	HMB-MDS						False	False	Skin	0.8502651570170766
ACH-001959	-0.3819428536357521	-0.2768408782558075	-0.5015106854742237	-0.29702534103389644	0.1965536167853987	0.3819428536357521	PT-x2cqmS	CC-LP-1	CCLP1	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_0205	48.0	Adult	Male		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False					Cell line thought to be female but has Y chromosome expression.	CCLP1_BILIARY_TRACT		False	HMB-MDS						False	False	Biliary Tract	0.8757279380975843
ACH-001960	0.5747534440853265	0.18273677235299568	0.392570641212463	0.7494367748281862	0.4008644779547987	-0.5747534440853265	PT-9dwZW4	CC-SW-1	CCSW1	IHCH	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	IHCH		CVCL_A429	55.0	Adult	Female		Primary	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						CCSW1_BILIARY_TRACT		False	HMB-MDS						False	False	Biliary Tract	-1.317808786608002
ACH-001961	-0.25980716401091125	-0.10242885435321837	-0.32846130921702876	0.007228280000544596	-0.027675131348897604	0.25980716401091125	PT-v333Dc	MGH-GB2	MGHGB2	GBC	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Cancer	GBC			65.0	Adult	Male		Metastatic	biliary_tract	Massachusetts General Hospital	Nabeel Bardeesy		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						GB2_BILIARY_TRACT		False	DS-CA-MDS						False	False	Biliary Tract	0.5956922347845154
ACH-001970	-0.24348864294737607	0.3493127295434473	-0.4537581762278216	-0.4194893016328672	-0.7510093744006733	0.24348864294737607	PT-75oSJn	MM253	MM253	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_2604	46.0	Adult	Male		Metastatic	lymph_node	CellBank Australia		CBA-1347	Cell Line											Adherent	MF-001-004	RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES	False						MM253_SKIN		False	HMB-MDS						False	False	Skin	0.5582767296435286
ACH-001971	-0.3540926496113363	-0.1727902382499691	-0.47385376648250843	-0.5152880774601641	-1.1605226425898787	0.3540926496113363	PT-fVqkJe	MM466	MM466	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_4449		Unknown	Female		Metastatic	lymph_node	CellBank Australia		CBA-1353	Cell Line											Adherent	MF-001-004	RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES	False						MM466_SKIN		False	HMB-MDS						False	False	Skin	0.8118723075661175
ACH-001972	-0.3798878602129113	-0.02729028338777579	-0.4758659098482581	-0.6847104702824715	-0.745474441868888	0.3798878602129113	PT-Czk2qo	MM473	MM473	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_4450		Unknown	Male		Metastatic	lymph_node	CellBank Australia		CBA-1354	Cell Line											Adherent	MF-001-004	RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES	False						MM473_SKIN		False							False	False	Skin	0.8710161987997869
ACH-001973	-0.36905107159105094	-0.3312092137741545	-0.48361364773075455	-0.6908729090963875	-0.38185366554705463	0.36905107159105094	PT-oJTeSY	MM485	MM485	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_2610		Unknown	Male		Metastatic	lymph_node	CellBank Australia		CBA-1355	Cell Line											Adherent	MF-001-004	RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES	False						MM485_SKIN		False	HMB-MDS						False	False	Skin	0.8461693441850607
ACH-001974	-0.273935378480292	-0.09703264825857813	-0.38872313953916227	-0.4221314061546573	-0.4283993462574592	0.273935378480292	PT-6nUzyl	MM537	MM537	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_4451		Unknown	Female		Metastatic	lymph_node	CellBank Australia		CBA-1356	Cell Line											Adherent	MF-001-004	RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES	False						MM537_SKIN		False	HMB-MDS						False	False	Skin	0.6280857512713313
ACH-001975	-0.3403415059010808	0.025573181061137394	-0.45035499717385197	-0.3161947812984656	-0.7272443555437335	0.3403415059010808	PT-IBpd8U	MM576	MM576	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_2611		Unknown	Unknown		Metastatic	lymph_node	CellBank Australia		CBA-1357	Cell Line											Adherent	MF-001-004	RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES	False						MM576_SKIN		False	HMB-MDS						False	False	Skin	0.7803433481596667
ACH-001976	-0.34673872949577395	0.021391308433116034	-0.4588619600676817	-0.5068548319134335	-0.5516812098791822	0.34673872949577395	PT-umvchh	MM603	MM603	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_2612		Unknown	Male		Metastatic	skin	CellBank Australia		CBA-1359	Cell Line											Adherent	MF-001-004	RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES	False						MM603_SKIN		False	HMB-MDS						False	False	Skin	0.7950110592447195
ACH-001977	-0.3443173022985982	-0.2993146777427519	-0.22435487666204773	-0.3464480609875878	-0.6656902073373931	0.3443173022985982	PT-YF5RFe	NO36	NO36	PLEMESO	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	PLEMESO		CVCL_2658		Adult	Male		Primary	pleural_effusion	CellBank Australia		CBA-0142	Cell Line											Adherent	MF-001-014	RPMI + 5% FBS	False						NO36_LUNG		False	HMB-MDS						False	False	Pleura	0.7894591516060485
ACH-001978	-0.31461601844113435	-0.0035513476960745693	-0.334655723918517	-0.6292296130940949	-0.6345749456097421	0.31461601844113435	PT-FeO3BH	NZM1	NZM1	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_D815	47.0	Adult	Male		Metastatic	lymph_node	CellBank Australia			Cell Line											Adherent	MF-003-003	AlphaMEM + 5% FBS + 1X Insulin-Transferrin-Selenium	False						NZM1_SKIN		False	HMB-MDS						False	False	Skin	0.7213593198543774
