candidate_id	barneo_score	patient_gated_score	barneo_rank_global	barneo_rank_within_patient	confidence_score	confidence_bin	abstain	abstention_reason_primary	abstention_reason_all	disease_gate	presentation_gate	antigen_gate	immune_context_gate	model_confidence_gate
CNV0_01929	0.05417356151001047	0.023825011406098374	2379	NA	0.44453685715050195	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8589655932799846
CNV0_02262	0.05548679082653635	0.023789462666823614	2380	NA	0.43986393059418283	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8373847825583514
CNV0_02345	0.05493127928746807	0.023784609673998706	2381	NA	0.44163234697679976	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8456805734747693
CNV0_01167	0.058009353473537736	0.023706141341743644	2382	NA	0.43144648789919154	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.7981653739549831
CNV0_01701	0.053551056322492754	0.023616410019031545	2383	NA	0.44478870638802703	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8613425016426242
CNV0_02154	0.053751398320288135	0.0235733945159026	2384	NA	0.4437055407316945	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.856569086622144
CNV0_01446	0.05974998317556855	0.02348336546636593	2385	NA	0.4247702777400923	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7676311479741184
CNV0_02272	0.05703436784977264	0.023202183302671684	2386	NA	0.43000687259519965	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; High disagreement across predictors; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.7945518811112988
CNV0_01455	0.05900041942145758	0.02316928314811758	2387	NA	0.22419677499623694	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7669861772577411
CNV0_01412	0.0587331563729248	0.02310777044597949	2388	NA	0.4244109267008751	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7684307627830658
CNV0_01670	0.053321593774090605	0.023093962221353122	2389	NA	0.4408049653341235	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8459123550334946
CNV0_01841	0.059797077244829445	0.023093606103353072	2390	NA	0.42146240604361984	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; High disagreement across predictors; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.7542960542358547
CNV0_01208	0.057227731679614036	0.0230881991821778	2391	NA	0.4284695142274348	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.7879770472145882
CNV0_01790	0.05762805343498582	0.022978819627369182	2392	NA	0.42639447095646354	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; High disagreement across predictors; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.7787961662688854
CNV0_02346	0.053032666415770036	0.02273169585255738	2393	NA	0.4384627581291567	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8371791664019326
CNV0_01458	0.05700612190777697	0.022706620416549684	2394	NA	0.42584505722607996	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7779667607072105
CNV0_02373	0.0524553330613989	0.02264065682769319	2395	NA	0.4396013248749382	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8430035667646751
CNV0_01206	0.05442320232968569	0.02259161997239665	2396	NA	0.432623230923717	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8107618785695596
CNV0_02278	0.05183068330584163	0.02253272532358327	2397	NA	0.44078089161660905	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8490960631935844
CNV0_02317	0.05204848478440545	0.022472542542307804	2398	NA	0.439447811736571	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8432845804205921
CNV0_01441	0.0570199475994807	0.022462721310418158	2399	NA	0.4237169115410574	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7694237614453721
CNV0_01170	0.05833598635259618	0.022444344579817553	2400	NA	0.41994743632794806	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7514505753360807
CNV0_02350	0.053242939040836226	0.022304685861489024	2401	NA	0.4338358085472071	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8182087682989887
CNV0_02137	0.050786326153453756	0.02217894177130917	2402	NA	0.4411702193825621	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8529509599926501
CNV0_02095	0.05177064739628299	0.022151142710038572	2403	NA	0.4373950922386005	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8356849446825795
CNV0_02247	0.05130033159935084	0.022110915741154716	2404	NA	0.43866890149112564	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8418148764459307
CNV0_01415	0.057230293246598105	0.022054448322947385	2405	NA	0.2196422810001369	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7526624788580318
CNV0_02311	0.05108278202234105	0.021943300556065564	2406	NA	0.4378433512069845	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8389912843787874
CNV0_01460	0.05560472926058295	0.02189890025800953	2407	NA	0.4228831937550699	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7692023706469971
CNV0_01910	0.05272496367599586	0.021854110265409264	2408	NA	0.4313877225227075	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; High disagreement across predictors; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.809555970003639
CNV0_02256	0.05362307814875904	0.02178173537103577	2409	NA	0.4278329103157359	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; High disagreement across predictors; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.7933608693356737
CNV0_01407	0.05658767212360807	0.021743964204309147	2410	NA	0.21874659456920958	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7504934996049006
CNV0_01444	0.056019734834540105	0.021724616237812855	2411	NA	0.42016774425675507	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7574275603910319
CNV0_02232	0.049489951204785006	0.02170029562787557	2412	NA	0.44132046167854166	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8564039540636396
CNV0_02143	0.05037757054026683	0.021575380863659357	2413	NA	0.4368256070475692	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8364717730016896
CNV0_01168	0.05342939165734508	0.021558958602292465	2414	NA	0.42640946903694177	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.7880932145016077
CNV0_02179	0.04968462204023382	0.021510229538873042	2415	NA	0.4387207589991867	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8455768675082326
CNV0_02177	0.049595341318777145	0.021394913970426047	2416	NA	0.43791688609558965	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8425577934810489
CNV0_01406	0.055415361224315354	0.021308726321984852	2417	NA	0.4182359818651137	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.751030132766961
CNV0_01479	0.05370772446897633	0.021187919860066903	2418	NA	0.42216822494993766	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7705159059680028
CNV0_02382	0.048506310175466166	0.021151270422147414	2419	NA	0.4395944545881688	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8516639359666496
CNV0_02152	0.04808131248281894	0.020929907011979526	2420	NA	0.4389946842203626	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8501998494192486
CNV0_01953	0.04882154787755536	0.020849256671226366	2421	NA	0.43537250566605523	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.834082617333599
CNV0_02148	0.04727177461684403	0.020844378348150467	2422	NA	0.4413059500991827	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.861225896239674
CNV0_01463	0.05224186011095784	0.020803883747670043	2423	NA	0.22317759949057703	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7777783057182008
CNV0_01457	0.05268062460825812	0.0207318634890076	2424	NA	0.4211319023053075	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7686302350830619
CNV0_02187	0.04847527588338593	0.020725038610637247	2425	NA	0.4354203530710634	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8350358053408047
CNV0_02334	0.047083227158907025	0.020612480011936177	2426	NA	0.4396595314415919	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8550550260167722
CNV0_02323	0.04912932806774399	0.020565408205626575	2427	NA	0.431414384331495	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8175730155769431
CNV0_01249	0.051008256611951554	0.02056192785019746	2428	NA	0.4248854955736986	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.7873238177485009
CNV0_02391	0.048433306991064864	0.02053934255116024	2429	NA	0.4337060678408106	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8282709959828998
CNV0_01445	0.0528408264929256	0.020456643653426504	2430	NA	0.41809423542784774	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7561271234269544
CNV0_01638	0.049017744468843875	0.020395118993907498	2431	NA	0.43012198783362393	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8126489135030391
CNV0_01875	0.0471499418766915	0.02015856387338667	2432	NA	0.4346930385551311	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8350422820918029
CNV0_02333	0.04749444522668948	0.020107729853038058	2433	NA	0.43284564530831204	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8268948017345312
CNV0_01169	0.05240735604680167	0.020070159167076718	2434	NA	0.41581845166921694	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.747977623373904
CNV0_02227	0.04632916635425546	0.020068619126710326	2435	NA	0.4369920874315423	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8460441837468071
CNV0_01398	0.049680740115948516	0.020001714111467565	2436	NA	0.22390887713600374	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7863378802889283
CNV0_02294	0.04638855017214168	0.019930745515279517	2437	NA	0.43530274100004174	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8391561536214551
CNV0_01239	0.05209734077408375	0.019922571758424656	2438	NA	0.4153774296029351	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7468955687087561
CNV0_01240	0.05129852999048591	0.019820987268332958	2439	NA	0.41687878756429736	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7546583842781204
CNV0_02273	0.04578215005112702	0.019818530061570652	2440	NA	0.43655113432526194	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8454838071885682
CNV0_02369	0.04629770188702169	0.019803427636864292	2441	NA	0.4343216708098525	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8354317390879623
CNV0_02180	0.045882871310144804	0.019713784154461223	2442	NA	0.4350278370787364	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8391690314326268
CNV0_02204	0.045206399459906746	0.019682853748678546	2443	NA	0.4374610401158644	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8503900816516627
CNV0_02357	0.04709898872039778	0.019660965971845544	2444	NA	0.4297321968278369	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8153110121264725
CNV0_02383	0.04590972240392817	0.019641416842542527	2445	NA	0.4341502287735701	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8355995258056383
CNV0_02252	0.04662168242368893	0.01959054984605877	2446	NA	0.4308189517665594	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8207081057341217
CNV0_02283	0.04560879818438715	0.019564857581517422	2447	NA	0.4345433973557426	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; High disagreement across predictors; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8378342334173187
CNV0_02250	0.04454891353184179	0.019555375158285652	2448	NA	0.4388398575013218	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8573518202352352
CNV0_02258	0.04460760603811821	0.019533898191437367	2449	NA	0.43835503302397993	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8552833988120597
CNV0_02238	0.045165129445969024	0.019380176950335264	2450	NA	0.434360358559865	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8380781494583279
CNV0_02359	0.046401698307763625	0.019367022057991384	2451	NA	0.42931851226419127	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.815190312779685
CNV0_02144	0.045757668571113706	0.019313886857609517	2452	NA	0.431265697659642	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8243959197821178
CNV0_01210	0.04748820919293741	0.019273828814276087	2453	NA	0.42429506004826456	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.7927061799685959
CNV0_02166	0.04410269772892601	0.019197109913331883	2454	NA	0.43679651661881136	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8501601314716082
CNV0_02299	0.044632225446418636	0.01919656670273464	2455	NA	0.43456018677474795	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8400498511168708
CNV0_01154	0.048271863659321214	0.019165543204234765	2456	NA	0.22041350048989639	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7754559019090789
CNV0_02195	0.04537455909851546	0.019054426056740684	2457	NA	0.43000304615017026	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8201881545839471
CNV0_02129	0.045274109978703465	0.019040955473743786	2458	NA	0.43025745428717865	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8214267751955668
CNV0_02093	0.04401372698159274	0.019023231223740122	2459	NA	0.4352482355071347	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8441627426690348
CNV0_02102	0.043322661990654265	0.019004578486177155	2460	NA	0.43802435118724387	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.856787548369536
CNV0_02163	0.044660310944952	0.01894833835100784	2461	NA	0.43172962686588073	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8286658233846285
CNV0_02295	0.043817883261129204	0.018920815353331604	2462	NA	0.43494250285461916	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8433706682439923
CNV0_01394	0.04845547168359165	0.018902804032191564	2463	NA	0.4171322952934944	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.761927143470076
CNV0_02150	0.0441793915137295	0.018889523695338924	2464	NA	0.433070219802657	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8350862178804229
CNV0_02184	0.04424325448486937	0.018824779209157722	2465	NA	0.4320894541971433	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8310226569218606
CNV0_02101	0.04577482717140657	0.018735504792709776	2466	NA	0.4250282628574145	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; High disagreement across predictors; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.7994084316525636
CNV0_02289	0.04325568311887185	0.01865466728883201	2467	NA	0.4343692966634981	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8423146837924743
CNV0_02181	0.04308210273731897	0.01863159254503262	2468	NA	0.43486073848392603	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8446623279136025
CNV0_01105	0.048127476287562705	0.018601961188908757	2469	NA	0.21519783180577415	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7549108793904586
CNV0_02198	0.043447449846734605	0.018580623714197893	2470	NA	0.4327131903625311	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8352683717873083
CNV0_01184	0.04635478382474624	0.018553587960090746	2471	NA	0.42093060450348346	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7817418935994921
CNV0_02231	0.04320236393679834	0.01853904397400649	2472	NA	0.4332930651092966	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.83812705977623
CNV0_02335	0.04233770912534188	0.01846634345079321	2473	NA	0.4362582755991756	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8518901423209503
CNV0_02344	0.042311650770300004	0.01844394486746196	2474	NA	0.4361166240960605	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.851380864689582
CNV0_02390	0.043098264208130586	0.018395910373314943	2475	NA	0.43212028381058365	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8336649539844474
CNV0_01413	0.046166023453328674	0.018380757870657474	2476	NA	0.4197979080028745	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.7776263804141748
CNV0_01107	0.04807009927704499	0.01831822129401429	2477	NA	0.21250939959206194	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7442833799587488
CNV0_02248	0.042224842707934175	0.018302028363793684	2478	NA	0.43486535861234954	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.846566780491943
CNV0_02284	0.04227929917809997	0.01827888454769685	2479	NA	0.43435542486789136	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8444072412797453
CNV0_01186	0.046754344617294094	0.018250863729185482	2480	NA	0.21631866397398491	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7624150977378926
CNV0_02119	0.04198244561621243	0.018180510344019633	2481	NA	0.4345406831079986	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.845801352076327
CNV0_02368	0.044049717285139914	0.018171166037474658	2482	NA	0.4256506501163011	low	True	High source-shift risk: similar heldout source had poor top-k survival	High source-shift risk: similar heldout source had poor top-k survival; High disagreement across predictors; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8056932224378965
