candidate_id	exact_peptide_train_overlap	exact_peptide_hla_train_overlap	near_peptide_train_overlap	source_protein_window_train_overlap	study_train_overlap	patient_train_overlap	public_tool_training_overlap_any	public_tool_training_overlap_detail	leakage_risk_level
CNV0_02025	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02026	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02027	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02028	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02029	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02030	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02031	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02032	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02033	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02034	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02035	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02036	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02037	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02038	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02039	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02040	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02041	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02042	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02043	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02044	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02045	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02046	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02047	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02048	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02049	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02050	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02051	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02052	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02053	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02054	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02055	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02056	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02057	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02058	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02059	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02060	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02061	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02062	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02063	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02064	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02065	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02066	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02067	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02068	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02069	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02070	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02071	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02072	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02073	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02074	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02075	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02076	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02077	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02078	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02079	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02080	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02081	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02082	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02083	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02084	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02085	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_02086	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02087	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02088	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02089	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02090	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02091	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02092	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02093	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02094	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02095	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02096	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02097	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02098	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02099	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02100	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02101	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02102	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02103	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02104	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02105	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02106	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02107	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02108	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02109	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02110	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02111	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02112	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02113	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02114	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02115	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02116	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02117	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02118	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02119	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02120	True	True	True	False	False	False	False	no_inhouse_master_overlap	high
CNV0_02121	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02122	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02123	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02124	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02125	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02126	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02127	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02128	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02129	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02130	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02131	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02132	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02133	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02134	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02135	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02136	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02137	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02138	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02139	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02140	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02141	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02142	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02143	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02144	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02145	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02146	True	True	True	False	False	False	False	no_inhouse_master_overlap	high
CNV0_02147	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02148	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02149	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02150	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02151	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02152	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02153	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02154	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02155	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02156	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02157	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02158	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02159	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02160	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02161	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02162	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02163	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02164	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02165	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02166	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02167	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02168	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02169	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02170	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02171	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02172	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02173	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02174	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02175	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02176	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02177	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02178	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02179	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02180	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02181	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02182	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02183	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02184	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02185	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02186	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02187	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02188	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02189	True	True	True	False	False	False	False	no_inhouse_master_overlap	high
CNV0_02190	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02191	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02192	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02193	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02194	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02195	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02196	True	True	True	False	False	False	False	no_inhouse_master_overlap	high
CNV0_02197	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02198	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02199	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02200	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02201	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02202	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02203	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02204	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02205	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02206	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02207	True	True	True	False	False	False	False	no_inhouse_master_overlap	high
CNV0_02208	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02209	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02210	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02211	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02212	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02213	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02214	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02215	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02216	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02217	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02218	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02219	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02220	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02221	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02222	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02223	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02224	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02225	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02226	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02227	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02228	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02229	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02230	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02231	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02232	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02233	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02234	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02235	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02236	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02237	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02238	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02239	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02240	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02241	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02242	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02243	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02244	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02245	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02246	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02247	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02248	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02249	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02250	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02251	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02252	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02253	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02254	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02255	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02256	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02257	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02258	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02259	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02260	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02261	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02262	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02263	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02264	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02265	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02266	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02267	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02268	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02269	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02270	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02271	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02272	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02273	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02274	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02275	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02276	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02277	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02278	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02279	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02280	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02281	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02282	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02283	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02284	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02285	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02286	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02287	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02288	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02289	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02290	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02291	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02292	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02293	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02294	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02295	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02296	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02297	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02298	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02299	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02300	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02301	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02302	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02303	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02304	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02305	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02306	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02307	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02308	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02309	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02310	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02311	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02312	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02313	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02314	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02315	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02316	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02317	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02318	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02319	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02320	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02321	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02322	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02323	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02324	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02325	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02326	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02327	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02328	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02329	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02330	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02331	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02332	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02333	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02334	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02335	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02336	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02337	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02338	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02339	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02340	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02341	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02342	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02343	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02344	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02345	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02346	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02347	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02348	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02349	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02350	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02351	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02352	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02353	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02354	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02355	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02356	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02357	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02358	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02359	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02360	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02361	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02362	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02363	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02364	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02365	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02366	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02367	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02368	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02369	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02370	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02371	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02372	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02373	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02374	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02375	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02376	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02377	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02378	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02379	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02380	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02381	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02382	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02383	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02384	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02385	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02386	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02387	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02388	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02389	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02390	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02391	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02392	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02393	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02394	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02395	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02396	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02397	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02398	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02399	False	False	True	False	False	False	True	in_master	high
