candidate_id	method_name	method_role	method_family	score_for_fusion	candidate_method_weight	candidate_method_contribution	context_adjustment_reasons
CNV0_01029	source_balanced_rf	internal_candidate	classical_biophysical	0.4858199753390873	0.16876791356614337	0.08199082360673299	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01029	anchor_rf_retrained_cf	anchor	internal_baseline	0.4976377952755905	0.14668424606167735	0.07299562481179533	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01029	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.4087301587301587	0.17710676268206982	0.07238887522322694	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01044	W7B_stacked	internal_candidate	ensemble_or_fusion	0.7777777777777778	0.6494936742047247	0.5051617466036747	method calibration risk
CNV0_01044	W7A_full	internal_candidate	classical_biophysical	0.6756756756756757	0.6496658562879397	0.4389634164107701	method calibration risk
CNV0_01044	Stack_LR_inmaster_E3a	internal_candidate	ensemble_or_fusion	0.5555555555555556	0.6191924417201075	0.34399580095561527	method calibration risk
CNV0_01044	Stack_mean_E1	internal_candidate	ensemble_or_fusion	0.5333333333333332	0.6104308139249979	0.3255631007599988	method calibration risk
CNV0_01044	Wave8_TCR_motif_only	internal_candidate	tcr_aware	0.84375	0.351448499569021	0.2965346715113615	method HLA-heldout collapse; method calibration risk
CNV0_01044	MultiTask_AD	internal_candidate	classical_biophysical	0.7142857142857143	0.3817832860977156	0.272702347212654	method HLA-heldout collapse; method calibration risk
CNV0_01044	MultiTask_AC	internal_candidate	classical_biophysical	0.7	0.38926041602081224	0.2724822912145686	method HLA-heldout collapse; method calibration risk
CNV0_01061	W7B_stacked	internal_candidate	ensemble_or_fusion	0.6136363636363636	0.6494936742047247	0.39855293644380835	method calibration risk
CNV0_01061	Stack_LR_inmaster_E3a	internal_candidate	ensemble_or_fusion	0.5625	0.6191924417201075	0.34829574846756045	method calibration risk
CNV0_01061	W7A_full	internal_candidate	classical_biophysical	0.4605263157894737	0.6496658562879397	0.29918822329049855	method calibration risk
CNV0_01061	MultiTask_AD	internal_candidate	classical_biophysical	0.7419354838709677	0.3817832860977156	0.2832585671047568	method HLA-heldout collapse; method calibration risk
CNV0_01061	MultiTask_A_only	internal_candidate	classical_biophysical	0.7	0.393212003920886	0.2752484027446202	method HLA-heldout collapse; method calibration risk
CNV0_01061	kNN	internal_candidate	classical_biophysical	0.6388888888888888	0.41261998389756627	0.2636183230456673	method HLA-heldout collapse; method calibration risk
CNV0_01061	MultiTask_AC	internal_candidate	classical_biophysical	0.6458333333333334	0.38926041602081224	0.25139735201344127	method HLA-heldout collapse; method calibration risk
CNV0_01093	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.3089983022071307	0.29040860047523903	0.0897357644931978	method source-shift collapse; method calibration risk
CNV0_01093	source_balanced_plus_pu_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1721311475409836	0.3621251703673725	0.06233302112881002	method source-shift collapse
CNV0_01093	source_balanced_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1384615384615384	0.3712798509442358	0.05140797936150956	method source-shift collapse
CNV0_01093	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1265060240963855	0.3635600935313962	0.045992541952766974	method source-shift collapse
CNV0_01093	pu_weighted_rf	internal_candidate	classical_biophysical	0.5146198830409356	0.0805605922807845	0.04145808257724582	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01093	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6116322701688556	0.06504526811654573	0.03978378500186475	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01093	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	0.4881632653061225	0.07838017826259477	0.038262323755944225	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01134	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.3054187192118227	0.29040860047523903	0.08869622280524542	method source-shift collapse; method calibration risk
CNV0_01134	source_balanced_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1384615384615384	0.3712798509442358	0.05140797936150956	method source-shift collapse
CNV0_01134	source_balanced_plus_pu_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1381215469613259	0.3621251703673725	0.050017288724775184	method source-shift collapse
CNV0_01134	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.5086206896551724	0.09257063806761683	0.04708334177577062	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01134	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4632224168126095	0.10079629221400838	0.046691102085122976	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01134	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1265060240963855	0.3635600935313962	0.045992541952766974	method source-shift collapse
CNV0_01134	source_balanced_rf	internal_candidate	classical_biophysical	0.4858199753390873	0.09282235246137886	0.04509495298370315	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01192	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.562162162162162	0.29040860047523903	0.16325672675364783	method source-shift collapse; method calibration risk
CNV0_01192	source_balanced_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.25	0.3712798509442358	0.09281996273605896	method source-shift collapse
CNV0_01192	source_balanced_plus_pu_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.2356321839080459	0.3621251703673725	0.08532834474173717	method source-shift collapse
CNV0_01192	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4632224168126095	0.18326598584365156	0.08489291288204176	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01192	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.2291666666666666	0.3635600935313962	0.0833158547676116	method source-shift collapse
CNV0_01192	pu_weighted_rf	internal_candidate	classical_biophysical	0.5567765567765569	0.0805605922807845	0.04485424918197526	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01192	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6116322701688556	0.06504526811654573	0.03978378500186475	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01329	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.3204081632653061	0.29040860047523903	0.09304928627471944	method source-shift collapse; method calibration risk
CNV0_01329	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.4844621513944226	0.17710676268206982	0.08580152327545698	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01329	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	0.4881632653061225	0.17417817391687726	0.0850273861243205	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01329	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4617368873602751	0.18326598584365156	0.0846206658624599	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01329	source_balanced_rf	internal_candidate	classical_biophysical	0.4858199753390873	0.16876791356614337	0.08199082360673299	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01329	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.44	0.16831025103203057	0.07405651045409345	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01329	anchor_rf_retrained_cf	anchor	internal_baseline	0.4976377952755905	0.14668424606167735	0.07299562481179533	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01338	Wave8_TCR_motif_only	internal_candidate	tcr_aware	0.8181818181818182	0.351448499569021	0.2875487723746536	method HLA-heldout collapse; method calibration risk
CNV0_01338	Wave8_TCR_only	internal_candidate	tcr_aware	0.8666666666666667	0.32685686662721225	0.2832759510769173	method HLA-heldout collapse; method calibration risk
CNV0_01338	Stack_LR_inmaster_E3a	internal_candidate	ensemble_or_fusion	0.4117647058823529	0.6191924417201075	0.254961593649456	method calibration risk
CNV0_01338	Structure_LR	anchor	structure_proxy	0.4622641509433962	0.4739761327298603	0.21910217456380332	method calibration risk
CNV0_01338	kNN	internal_candidate	classical_biophysical	0.5	0.41261998389756627	0.20630999194878313	method HLA-heldout collapse; method calibration risk
CNV0_01338	MultiTask_full	internal_candidate	classical_biophysical	0.5263157894736843	0.3836087681169832	0.2018993516405175	method HLA-heldout collapse; method calibration risk
CNV0_01338	Stack_mean_E1	internal_candidate	ensemble_or_fusion	0.3076923076923077	0.6104308139249979	0.18782486582307628	method calibration risk
CNV0_01384	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.4196428571428571	0.29040860047523903	0.1218678948422878	method source-shift collapse; method calibration risk
CNV0_01384	source_balanced_plus_pu_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.2356321839080459	0.3621251703673725	0.08532834474173717	method source-shift collapse
CNV0_01384	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.2291666666666666	0.3635600935313962	0.0833158547676116	method source-shift collapse
CNV0_01384	pu_weighted_rf	internal_candidate	classical_biophysical	0.5567765567765569	0.0805605922807845	0.04485424918197526	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01384	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.2349397590361446	0.18326598584365156	0.043056466553628985	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01384	source_balanced_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.112375533428165	0.3712798509442358	0.041722771300988094	method source-shift collapse
CNV0_01384	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	0.4881632653061225	0.07838017826259477	0.038262323755944225	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01533	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.4117647058823529	0.03953187073969192	0.016277829128108438	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse; method calibration risk
CNV0_01533	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.6280353200883002	0.025857835971959835	0.01623963429144056	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01533	pu_weighted_rf	internal_candidate	classical_biophysical	0.5567765567765569	0.02436957916493731	0.013568410377547515	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01533	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.5284974093264247	0.024947082322967076	0.013184468377941145	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01533	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.5086206896551724	0.022911232921735167	0.01165312708950323	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01533	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	0.4881632653061225	0.023710003924434925	0.011574352936173132	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01533	source_balanced_rf	internal_candidate	classical_biophysical	0.4858199753390873	0.022973532234191272	0.01116100086346653	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01542	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.4344262295081967	0.03953187073969192	0.017173681550849768	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse; method calibration risk
CNV0_01542	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.5636363636363636	0.024947082322967076	0.014061082763854168	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01542	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.6280353200883002	0.011636026187381928	0.007307835431148253	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method Korean-HLA collapse; method low-prevalence collapse; method calibration risk
CNV0_01542	source_balanced_plus_pu_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1381215469613259	0.049294288816258594	0.006808603427660023	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse
CNV0_01542	pu_weighted_rf	internal_candidate	classical_biophysical	0.5567765567765569	0.01096631062422179	0.006105784669896383	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method Korean-HLA collapse; method low-prevalence collapse; method calibration risk
CNV0_01542	source_balanced_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.112375533428165	0.05054046970978411	0.005679512243347005	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse
CNV0_01542	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1098172642106124	0.04948961773196132	0.005434814426153005	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse
CNV0_01596	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.6280353200883002	0.025857835971959835	0.01623963429144056	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01596	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.3204081632653061	0.03953187073969192	0.012666334094146185	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse; method calibration risk
CNV0_01596	pu_weighted_rf	internal_candidate	classical_biophysical	0.5146198830409356	0.02436957916493731	0.01254106997961686	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01596	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4617368873602751	0.024947082322967076	0.011518988140527358	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01596	source_balanced_rf	internal_candidate	classical_biophysical	0.4858199753390873	0.022973532234191272	0.01116100086346653	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01596	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.44	0.022911232921735167	0.010080942485563474	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01596	anchor_rf_retrained_cf	anchor	internal_baseline	0.4976377952755905	0.019967392995145834	0.009936529427505641	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01609	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.3204081632653061	0.03953187073969192	0.012666334094146185	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse; method calibration risk
CNV0_01609	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4617368873602751	0.024947082322967076	0.011518988140527358	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01609	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.6280353200883002	0.011636026187381928	0.007307835431148253	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method Korean-HLA collapse; method low-prevalence collapse; method calibration risk
CNV0_01609	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1265060240963855	0.04948961773196132	0.0062607347733204055	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse
CNV0_01609	pu_weighted_rf	internal_candidate	classical_biophysical	0.5567765567765569	0.01096631062422179	0.006105784669896383	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method Korean-HLA collapse; method low-prevalence collapse; method calibration risk
CNV0_01609	source_balanced_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.112375533428165	0.05054046970978411	0.005679512243347005	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse
CNV0_01609	source_balanced_plus_pu_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1078224101479915	0.049294288816258594	0.005315029026700184	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse
CNV0_01666	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.6280353200883002	0.025857835971959835	0.01623963429144056	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01666	pu_weighted_rf	internal_candidate	classical_biophysical	0.52	0.02436957916493731	0.012672181165767401	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01666	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.3204081632653061	0.03953187073969192	0.012666334094146185	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse; method calibration risk
CNV0_01666	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	0.4881632653061225	0.023710003924434925	0.011574352936173132	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01666	source_balanced_rf	internal_candidate	classical_biophysical	0.4858199753390873	0.022973532234191272	0.01116100086346653	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01666	anchor_rf_retrained_cf	anchor	internal_baseline	0.4976377952755905	0.019967392995145834	0.009936529427505641	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01666	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.4757281553398058	0.019676193605255087	0.009360519287936886	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01672	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.4152542372881356	0.03953187073969192	0.016415776832583936	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse; method calibration risk
CNV0_01672	source_balanced_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.25	0.05054046970978411	0.012635117427446028	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse
CNV0_01672	source_balanced_plus_pu_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1721311475409836	0.049294288816258594	0.008485082501159267	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse
CNV0_01672	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.6280353200883002	0.011636026187381928	0.007307835431148253	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method Korean-HLA collapse; method low-prevalence collapse; method calibration risk
CNV0_01672	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.2567567567567567	0.024947082322967076	0.006405331947788842	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01672	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1265060240963855	0.04948961773196132	0.0062607347733204055	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse
CNV0_01672	pu_weighted_rf	internal_candidate	classical_biophysical	0.5567765567765569	0.01096631062422179	0.006105784669896383	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method Korean-HLA collapse; method low-prevalence collapse; method calibration risk
CNV0_01693	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.6280353200883002	0.025857835971959835	0.01623963429144056	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01693	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.3089983022071307	0.03953187073969192	0.012215280941636552	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse; method calibration risk
CNV0_01693	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6116322701688556	0.019676193605255087	0.012034594963064088	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01693	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	0.4881632653061225	0.023710003924434925	0.011574352936173132	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01693	source_balanced_rf	internal_candidate	classical_biophysical	0.4858199753390873	0.022973532234191272	0.01116100086346653	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01693	anchor_rf_retrained_cf	anchor	internal_baseline	0.4976377952755905	0.019967392995145834	0.009936529427505641	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01693	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4528301886792453	0.019100371559652576	0.008649224857201166	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01755	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.4196428571428571	0.03953187073969192	0.01658926718540643	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse; method calibration risk
CNV0_01755	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	0.4881632653061225	0.023710003924434925	0.011574352936173132	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01755	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4617368873602751	0.024947082322967076	0.011518988140527358	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01755	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.4415584415584415	0.025857835971959835	0.011417745753852392	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01755	source_balanced_rf	internal_candidate	classical_biophysical	0.4858199753390873	0.022973532234191272	0.01116100086346653	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01755	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.44	0.022911232921735167	0.010080942485563474	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01755	anchor_rf_retrained_cf	anchor	internal_baseline	0.4976377952755905	0.019967392995145834	0.009936529427505641	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01772	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.6280353200883002	0.025857835971959835	0.01623963429144056	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01772	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.3204081632653061	0.03953187073969192	0.012666334094146185	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse; method calibration risk
CNV0_01772	pu_weighted_rf	internal_candidate	classical_biophysical	0.4852941176470588	0.02436957916493731	0.0118264134182784	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01772	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4617368873602751	0.024947082322967076	0.011518988140527358	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01772	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	0.4786324786324787	0.023710003924434925	0.011348377946738085	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01772	source_balanced_rf	internal_candidate	classical_biophysical	0.4858199753390873	0.022973532234191272	0.01116100086346653	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01772	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.44	0.022911232921735167	0.010080942485563474	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01797	pu_weighted_rf	internal_candidate	classical_biophysical	0.5146198830409356	0.02436957916493731	0.01254106997961686	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01797	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.3054187192118227	0.03953187073969192	0.012073773329364035	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method low-prevalence collapse; method calibration risk
CNV0_01797	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.4941905499612706	0.024108658070096763	0.011914270990489344	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01797	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	0.4786324786324787	0.023710003924434925	0.011348377946738085	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01797	source_balanced_rf	internal_candidate	classical_biophysical	0.4858199753390873	0.022973532234191272	0.01116100086346653	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01797	anchor_rf_retrained_cf	anchor	internal_baseline	0.4976377952755905	0.019967392995145834	0.009936529427505641	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
CNV0_01797	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.4757281553398058	0.019676193605255087	0.009360519287936886	method source-shift collapse; candidate low-prevalence/source-stress context; method has low source-heldout floor; method HLA-heldout collapse; method low-prevalence collapse; method calibration risk
