sampleId	LINEAGE_4	UPTAKE_1	HORMONE_3	RAI_8_recomputed	patient
TCGA-DJ-A3VD-01	-0.8242776769161438	0.71931074293505	-0.21065400584326524	-0.4012202477824151	TCGA-DJ-A3VD
TCGA-DJ-A3VE-01	-0.15860949055980564	-0.5416081989885503	-0.6481828362198443	-0.39007433373591327	TCGA-DJ-A3VE
TCGA-DJ-A3VF-01	-1.4433867633511395	-0.5194146356863583	-1.47501501330654	-1.3397508411263168	TCGA-DJ-A3VF
TCGA-DJ-A3VG-01	1.2525716876188153	0.9470216233016293	1.1734894852503477	1.1847221036909916	TCGA-DJ-A3VG
TCGA-DJ-A3VI-01	-0.22880814631625343	-0.5180901393296986	-0.4545679766784807	-0.3496283318287693	TCGA-DJ-A3VI
TCGA-DJ-A3VJ-01	0.11670647416514693	-0.19472449304285822	-0.04009653205783	0.01897647593052995	TCGA-DJ-A3VJ
TCGA-DJ-A3VK-01	0.5744615095176581	-0.4656048603994278	0.5233096307659243	0.42527125874612215	TCGA-DJ-A3VK
TCGA-DJ-A3VL-01	1.076127044918833	-0.4838650776106964	1.1827383350757705	0.9211072634114934	TCGA-DJ-A3VL
TCGA-DJ-A3VM-01	0.13882511103192746	-0.5416081989885503	0.43226822881776483	0.16381211644905677	TCGA-DJ-A3VM
TCGA-DJ-A4UL-01	0.13865873111110272	-0.5150056612441501	-0.6480985381423126	-0.2380832939033346	TCGA-DJ-A4UL
TCGA-DJ-A4UP-01	-0.019015326307465018	1.1786557125750812	0.38724211673535397	0.2830400946939104	TCGA-DJ-A4UP
TCGA-DJ-A4UQ-01	0.6531478416304449	0.11410353276965117	0.06737142044583272	0.36610114507861613	TCGA-DJ-A4UQ
TCGA-DJ-A4UR-01	1.0290184996683371	-0.5190833662823411	1.0049730055965373	0.8264887061475775	TCGA-DJ-A4UR
TCGA-DJ-A4UT-01	0.005040480579639184	-0.17883676309057311	-0.2504285784928144	-0.11374507203130743	TCGA-DJ-A4UT
TCGA-DJ-A4UW-01	0.31431599537885696	1.4247506944538764	0.21934149647631215	0.41750489567478005	TCGA-DJ-A4UW
TCGA-DJ-A4V0-01	0.8319015306246618	3.7112878985586186	0.8608405661766971	1.2026769649484197	TCGA-DJ-A4V0
TCGA-DJ-A4V2-01	-0.27834246541695934	-0.5419461270741531	-0.549836969934182	-0.4131033623180671	TCGA-DJ-A4V2
TCGA-DJ-A4V4-01	0.07538532128481128	-0.2454171233834885	0.16687274334591892	0.06959279897418917	TCGA-DJ-A4V4
TCGA-DJ-A4V5-01	-0.0777038962279456	0.08883342525119367	0.22455918531270233	0.056461924534689775	TCGA-DJ-A4V5
TCGA-DO-A1JZ-01	0.7565311666559308	-0.48226084083077675	-0.6230683184307613	0.0843323588125828	TCGA-DO-A1JZ
TCGA-DO-A1K0-01	-0.4480141300829693	-0.524617219486247	-0.5444952922330318	-0.49376995206465246	TCGA-DO-A1K0
TCGA-DO-A2HM-01	-1.751401314212959	-0.4602466304677255	-0.6077012667670637	-1.161119460952594	TCGA-DO-A2HM
TCGA-E3-A3DY-01	-0.45319981798830034	-0.5381221697628671	-0.6571422237662697	-0.5402935141268597	TCGA-E3-A3DY
TCGA-E3-A3DZ-01	0.8207377286710134	0.4001547160963218	1.4079484540022467	0.9883688740983894	TCGA-E3-A3DZ
TCGA-E3-A3E0-01	0.24232965331505021	-0.1996262043209883	0.33503911240444756	0.2218512182690694	TCGA-E3-A3E0
TCGA-E3-A3E1-01	0.22139442547978444	-0.2126898520461547	0.11164197693943458	0.12597672258641085	TCGA-E3-A3E1
TCGA-E3-A3E2-01	0.17612041604118725	-0.1632495597483412	-0.2673549499630757	-0.03260409318410241	TCGA-E3-A3E2
TCGA-E3-A3E3-01	-0.12496042700252516	-0.5263937813135885	-0.46346026361845877	-0.3020770350223832	TCGA-E3-A3E3
TCGA-E3-A3E5-01	-0.13938802284038357	-0.5239517269585469	-0.6130180596253006	-0.3650697496494979	TCGA-E3-A3E5
TCGA-E8-A242-01	-0.7368652595069722	-0.513686310562149	-0.7900352504433298	-0.7289066374900034	TCGA-E8-A242
TCGA-E8-A2EA-01	-0.2547660197631414	-0.10410955035401465	-0.3802128106212068	-0.2829765076587751	TCGA-E8-A2EA
TCGA-E8-A2JQ-01	-0.29282046569012654	-0.34409553209336535	-0.9119857629726548	-0.5314168354714794	TCGA-E8-A2JQ
TCGA-E8-A3X7-01	-0.16354611460121157	-0.5167671908849885	-0.6689441598225807	-0.39722301609469707	TCGA-E8-A3X7
TCGA-E8-A413-01	-0.25111138591209253	0.6482846505141626	-0.45858193626401356	-0.21648833774078102	TCGA-E8-A413
TCGA-E8-A414-01	-0.4448132392231039	1.8705366179089509	0.09110604331000832	0.04557522386832004	TCGA-E8-A414
TCGA-E8-A415-01	-0.009275406172333515	0.30147489022085844	0.4921548473088448	0.21760472593225738	TCGA-E8-A415
TCGA-E8-A416-01	1.1581941698804457	0.7107748479846463	0.8596876994625177	0.9903268282367478	TCGA-E8-A416
TCGA-E8-A417-01	-0.2787252095895981	-0.5337517136560957	-0.5506670554166071	-0.41258171478303873	TCGA-E8-A417
TCGA-E8-A418-01	-0.36349978811742717	-0.5187521937926765	-0.7349396114514041	-0.5221962725770747	TCGA-E8-A418
TCGA-E8-A419-01	-0.22086436470499687	-0.45836152968734833	-0.8827720585962653	-0.4987668955370164	TCGA-E8-A419
TCGA-E8-A432-01	-0.9555362029258392	-0.508752395630799	-0.6264011380739153	-0.7762625776944876	TCGA-E8-A432
TCGA-E8-A433-01	-0.3416466075568362	2.0420112820560683	-0.013177927066626146	0.07948638382860562	TCGA-E8-A433
TCGA-E8-A434-01	0.30896894354552384	1.742843424711572	0.5993402217015249	0.5970924829997803	TCGA-E8-A434
TCGA-E8-A436-01	-0.506715189393131	0.8727033077087831	0.020082735886093214	-0.13673865527568266	TCGA-E8-A436
TCGA-E8-A437-01	0.4917616105984618	-0.28260754302854635	0.2285125994438586	0.2962470872121096	TCGA-E8-A437
TCGA-E8-A438-01	0.22958808817514226	-0.5220682866542993	-0.17763123539552153	-0.017076205017536875	TCGA-E8-A438
TCGA-E8-A44K-01	-0.516068618901284	-0.38817191462904826	-0.9042200187212153	-0.6456383057997287	TCGA-E8-A44K
TCGA-E8-A44M-01	0.09806798677370891	1.2015843695631099	0.2631473627172864	0.2979123006012256	TCGA-E8-A44M
TCGA-EL-A3CL-01	-0.27682927455245204	-0.5238408495641671	0.058630971864888894	-0.1819081290224136	TCGA-EL-A3CL
TCGA-EL-A3CM-01	-0.6945755959225913	-0.47820692030115475	-0.6966428859723987	-0.6683047452385894	TCGA-EL-A3CM
TCGA-EL-A3CN-01	-0.3902498066054035	-0.4565840345759776	-0.9708352724166994	-0.6162611347809611	TCGA-EL-A3CN
TCGA-EL-A3CO-01	-0.7851034069173866	2.92029442873914	0.8382322265273977	0.2868221850814734	TCGA-EL-A3CO
TCGA-EL-A3CP-01	0.028971437823704482	-0.5473667412165594	-0.7965898243550132	-0.3526563078733477	TCGA-EL-A3CP
TCGA-EL-A3CR-01	0.07304512939298514	-0.2645647978051334	-0.5027602796958933	-0.1850831399151091	TCGA-EL-A3CR
TCGA-EL-A3CS-01	-0.7626799819000096	-0.5250610986241822	-0.6702635053676035	-0.6983214427908788	TCGA-EL-A3CS
TCGA-EL-A3CT-01	-1.377615073708875	-0.07256657152758962	-0.5663734215035539	-0.9102683913592189	TCGA-EL-A3CT
TCGA-EL-A3CU-01	-0.5555308688321409	-0.4611903593735855	-0.6258621297662916	-0.570112528000128	TCGA-EL-A3CU
TCGA-EL-A3CV-01	-1.5449651723192743	-0.5177592572431565	-0.6979004297835788	-1.0989151544838736	TCGA-EL-A3CV
TCGA-EL-A3CW-01	0.025059216008448806	0.08229695918881315	1.0702929659979012	0.424176590152039	TCGA-EL-A3CW
TCGA-EL-A3CX-01	-5.010379411845857	-0.5117101632630572	-2.567818077548321	-3.5320852554114315	TCGA-EL-A3CX
TCGA-EL-A3CY-01	-1.8924018218805212	0.08728362089226754	-0.13975028692340832	-0.9876968159250052	TCGA-EL-A3CY
