cluster_1,,B cell,B cell,B cell,B cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,T cell,T cell,T cell,T cell
TNF,MUC5AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,CXCR6,0.0,0.0,0.0,0.0,0.0,0.736434465400706,0.7844835531517813,0.6798546849097744,0.0,1.0292769931713472,1.0773260809224228,0.9726972126804158,0.0,0.43293542285507025,0.4809845106061456,0.37635564236413865
CCL18,CCR7,0.0,0.0,0.0,0.0,0.0,0.12195022838728406,0.24790040588030238,0.0,0.0,0.20346073825169742,0.3294109157447157,0.0,0.0,0.05237322257162388,0.1783234000646422,0.0
IL2,C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,CD1C,0.0,0.0,0.0,0.0,0.0,0.010403944381966995,0.012114078394655503,0.0,0.0,0.02297393547281143,0.02468406948549994,0.0,0.0,0.0,0.0,0.0
IL1A,PLAU,0.0,0.0,0.0,0.0,0.0,0.26999664607573975,0.2035416333908231,0.20374754172239662,0.0,0.24794414066205767,0.18148912797714103,0.18169503630871453,0.0,0.0,0.0,0.0
CXCL5,CCR6,0.0,0.0,0.0,0.0,0.0,0.3133128911217106,0.0,0.0,0.0,0.14253489684974302,0.0,0.0,0.0,0.0,0.0,0.0
CCN1,IL17A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,CCR6,0.0,0.0,0.0,0.0,0.0,0.05853934091326929,0.0,0.0,0.0,0.21292627023744148,0.0,0.0,0.0,0.0966736006775305,0.0,0.0
CXCL10,CCR6,0.0,1.8532771566974497,0.0,0.0,0.0,0.6637782166719013,0.0,0.0,0.0,0.49157019433808713,0.0,0.0,0.0,0.2139865060118215,0.0,0.0
CSF2,CPE,0.0,0.0,0.0,0.0,0.0,0.042665561126223474,0.057889688192100344,0.0,0.0,0.05523555221706791,0.07045967928294478,0.0,0.0,0.0,0.0,0.0
IL1B,LDLR,0.0,0.0,0.0,0.0,0.0,0.21906707235113865,0.12565610312931297,0.0,0.0,0.11234909031866688,0.018938121096841218,0.0,0.0,0.14727355632866035,0.05386258710683468,0.0
SPP1,ITGA6,0.0,0.0,0.0,0.0,0.0,0.4010893385171149,0.12642949671641082,0.0,0.0,0.40166528066699053,0.12700543886628646,0.0,0.0,0.0,0.0,0.0
CXCL2,CCR4,0.0,0.0,0.0,0.0,0.0,0.07222932510993982,0.0,0.15845979401791802,0.0,0.028715613008317247,0.0,0.11494608191629545,0.0,0.04358542744415397,0.0,0.12981589635213217
VWF,ITGB6,0.0,0.0,0.0,0.0,0.0,0.2076058348668082,0.2146035737888302,0.0,0.0,0.2062784464302048,0.21327618535222678,0.0,0.0,0.04112921546142879,0.04812695438345078,0.0
EDN1,MMP1,0.0,0.0,0.0,0.0,0.0,0.23574271257776608,0.047880372039051544,0.04970326255405798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,VCAM1,0.0,0.0,0.0,0.0,0.0,0.1227892943080457,0.16967861534682988,0.0,0.0,0.0,0.0,0.0,0.0,0.10839412942983195,0.15528345046861614,0.0
S100B,TNF,0.0,0.0,0.0,0.0,0.0,0.03932138002955855,0.03835467406737384,0.0,0.0,0.04182486371201844,0.04085815774983373,0.0,0.0,0.0,0.0,0.0
IL13,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL26,CCR7,0.0,0.0,0.0,0.0,0.0,0.01657172760405754,0.14252190509707588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD40LG,VCAM1,0.0,0.0,0.0,0.0,0.0,0.06600535327309881,0.11289467431188299,0.0,0.0,0.07216446204911066,0.11905378308789484,0.0,0.0,0.0,0.0,0.0
TNF,F3,0.0,0.0,0.0,0.0,1.8582825016509783,0.1615884889113972,0.029833462027323166,0.038909007548136955,1.8573157956887936,0.16062178294921248,0.028866756065138454,0.03794230158595224,0.0,0.0,0.0,0.0
IL17A,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1,CCR6,0.0,0.0,0.0,0.0,0.0,0.05755118192353356,0.0,0.0,0.0,0.055352900167148444,0.0,0.0,0.0,0.0,0.0,0.0
CXCL14,CXCR6,0.0,0.0,0.0,0.0,0.0,0.09923829915414532,0.1472873869052207,0.04265851866321371,0.0,0.0,0.0,0.0,0.0,0.14233908530958453,0.19038817306065992,0.08575930481865293
IFNG,VCAM1,0.0,0.0,0.0,0.0,0.0,0.10213356272966874,0.1490228837684529,0.0,0.0,0.13117751376861175,0.17806683480739594,0.0,0.0,0.10753179497406937,0.15442111601285355,0.0
TNF,PIGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,CXCL12,0.0,0.0,0.0,0.0,0.0,0.7048184802491984,0.7518288772076832,0.0,0.0,0.9976610080198397,1.0446714049783246,0.0,0.0,0.4013194377035626,0.4483298346620475,0.0
IL10,DCN,0.0,0.0,0.0,0.0,0.0,0.026568783233020764,0.17419015995623652,0.0,0.0,0.030197603987044064,0.1778189807102598,0.0,0.0,0.0,0.0,0.0
CXCL8,CXCR6,0.0,0.0,0.0,0.0,0.0,0.11733075283232976,0.16537984058340513,0.06075097234139815,0.0,0.10424286735411425,0.1522919551051896,0.047663086863182644,0.0,0.0,0.0,0.0
EDN1,MCAM,0.0,0.0,0.0,0.0,0.0,0.14399391365776157,0.07261399662068449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,VEGFA,0.0,0.0,0.0,0.0,0.0,0.17200712204191138,0.0,0.15761195716369766,0.0,0.06528914000943963,0.0,0.0508939751312259,0.0,0.10021360601943309,0.0,0.08581844114121936
CSF3,PLAUR,0.0,0.0,0.0,0.0,0.0,0.23606919638458698,0.1563048136214305,0.0,0.0,0.16296906066968614,0.08320467790652966,0.0,0.0,0.20330100737700607,0.1235366246138496,0.0
ADIPOQ,WIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,MMP1,0.0,0.0,0.0,0.0,0.0,0.34549610282361004,0.15763376228489553,0.15945665279990195,0.0,0.2387781207911383,0.05091578025242378,0.05273867076743021,0.0,0.27370258680113174,0.08584024626241724,0.08766313677742368
CSF2,MMP1,0.0,0.0,0.0,0.0,0.0,0.23866762515840348,0.050805284619688966,0.0526281751346954,0.0,0.2512376162492479,0.0633752757105334,0.06519816622553984,0.0,0.0,0.0,0.0
CCL15,CCR7,0.0,0.0,0.0,0.0,0.0,0.016364278042787346,0.14231445553580568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL23,CCR4,0.0,0.0,0.0,0.0,0.0,0.0017812394640787516,0.0,0.08801170837205695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFD,PDGFRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,FCER2,0.0,0.0,0.0,0.0,0.0,0.00770947091112759,0.0,0.0,0.0,0.02027946200197203,0.0,0.0,0.0,0.0,0.0,0.0
IL12B,TNF,0.0,0.0,0.0,0.0,0.0,0.007761562037245729,0.0067948560750610175,0.0,0.0,0.02066455454116394,0.01969784857897923,0.0,0.0,0.0,0.0,0.0
IGFBP3,MMP14,0.0,0.0,0.0,0.0,0.0,0.20549136664118178,0.27735109783540624,0.0,0.0,0.17032964686591912,0.24218937806014357,0.0,0.0,0.1847797134038075,0.25663944459803195,0.0
THBS2,ITGB6,0.0,0.0,0.0,0.0,0.0,0.011839638841559608,0.018837377763581596,0.0,0.0,0.021380453798720073,0.02837819272074206,0.0,0.0,0.046007537744855706,0.053005276666877696,0.0
CCL23,CCR7,0.0,0.0,0.0,0.0,0.0,0.015694259181850176,0.1416444366748685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPP1,PLAU,0.0,0.0,0.0,0.0,0.0,0.2504891624555977,0.18403414977068108,0.18424005810225458,0.0,0.2510651046054733,0.18461009192055672,0.18481600025213019,0.0,0.0,0.0,0.0
VEGFA,FLT4,0.0,0.0,0.0,0.0,0.0,0.06924671871869553,0.06559665938366221,0.0,0.0,0.0,0.0,0.0,0.0,0.0548515538404818,0.05120149450544849,0.0
LAMA4,ITGB6,0.0,0.0,0.0,0.0,0.0,0.07284523913106863,0.07984297805309062,0.0,0.0,0.08269284358356589,0.08969058250558787,0.0,0.0,0.0,0.0,0.0
CCL11,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,CCR6,0.0,0.0,0.0,0.0,0.0,0.0305181208037293,0.0,0.0,0.0,0.3351340855146068,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,CXCL12,0.0,0.0,0.0,0.0,0.0,0.13520844088916084,0.18221883784764573,0.0,0.0,0.11315593547547875,0.16016633243396364,0.0,0.0,0.0,0.0,0.0
TNF,MMP13,0.0,0.0,0.0,0.0,0.0,0.0076242623808539505,0.0,0.0,0.0,0.006657556418669239,0.0,0.0,0.0,0.0,0.0,0.0
PPBP,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12,GZMB,0.0,0.0,0.0,0.0,1.9172473314784126,0.6235276313752425,0.5207840344278379,0.40416057540795775,1.9642577284368976,0.6705380283337273,0.5677944313863228,0.45117097236644266,0.0,0.0,0.0,0.0
IGF1,PDGFRA,0.0,0.0,0.0,0.0,0.0,0.007846148991341385,0.0,0.04559104333164409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CSF1,0.0,0.0,0.0,0.0,0.0,0.11892039697539579,0.13192693824986063,0.0761545201822918,0.0,0.1479643480143388,0.16097088928880363,0.1051984712212348,0.0,0.12431862921979642,0.13732517049426124,0.08155275242669241
VEGFD,PDGFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12B,GZMB,0.0,0.0,0.0,0.0,1.851415305350867,0.5576956052476969,0.45495200830029237,0.33832854928041217,1.8643182978547852,0.5705985977516151,0.46785500080421055,0.35123154178433036,0.0,0.0,0.0,0.0
TNF,CHI3L1,0.0,0.0,0.0,0.0,0.0,0.03391787438222264,0.08130720495632139,0.0,0.0,0.03295116842003794,0.08034049899413669,0.0,0.0,0.0,0.0,0.0
CCL5,CCR7,0.0,0.0,0.0,0.0,0.0,0.6532662853340652,0.7792164628270836,0.0,0.0,0.9461088131047065,1.072058990597725,0.0,0.0,0.34976724278842947,0.4757174202814478,0.0
IFNG,IDO1,0.0,0.0,0.0,0.0,0.0,0.3799427159815114,0.44148554614465946,0.07670333988316866,0.0,0.4089866670204544,0.4705294971836025,0.10574729092211167,0.0,0.38534094822591203,0.44688377838906007,0.08210157212756929
IL2,GZMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1,VEGFA,0.0,0.0,0.0,0.0,0.0,0.05938824873683826,0.0,0.044993083858624536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL11,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL13,CCR7,0.0,0.0,0.0,0.0,0.0,0.07004554317069488,0.1959957206637132,0.0,0.0,0.2953534631726608,0.42130364066567916,0.0,0.0,0.0,0.0,0.0
FGF7,PLAU,0.0,0.0,0.0,0.0,0.0,0.20275736827348742,0.1363023555885708,0.13650826392014428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,TNFRSF4,0.0,0.0,0.0,0.0,0.0,0.6887161646268127,0.8103782751859726,0.7252294246475122,0.0,0.9815586923974542,1.103220802956614,1.0180719524181534,0.0,0.38521712208117703,0.5068792326403369,0.4217303821018764
IL6,KDR,0.0,0.0,0.0,0.0,0.0,0.05096712058986286,0.043740256587443516,0.0,0.0,0.05264634837932669,0.04541948437690735,0.0,0.0,0.0,0.0,0.0
IFNG,CXCL12,0.0,0.0,0.0,0.0,0.0,0.10381724505862605,0.15082764201711094,0.0,0.0,0.13286119609756908,0.17987159305605394,0.0,0.0,0.10921547730302668,0.15622587426151158,0.0
DCN,VEGFA,0.0,0.0,0.0,0.0,0.0,0.0811918684034627,0.0,0.06679670352524897,0.0,0.22881324512667844,0.0,0.2144180802484647,0.0,0.0,0.0,0.0
IL1B,CXCL10,0.0,0.0,0.0,0.0,1.964781476883321,0.7752825368577726,0.6030745145239584,0.32549082619769276,1.8580634948508492,0.6685645548253009,0.49635653249148665,0.21877284416522103,1.8929879608608426,0.7034890208352943,0.5312809985014801,0.25369731017521446
XCL1,CCR6,0.0,0.0,0.0,0.0,0.0,0.010223994850847809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS4,ITGA6,0.0,0.0,0.0,0.0,0.0,0.35176144942436227,0.07710160762365814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,CDH11,0.0,0.0,0.0,0.0,0.0,0.04635519231101221,0.024755470007340994,0.09062637687749865,0.0,0.0453884863488275,0.023788764045156282,0.08965967091531395,0.0,0.0,0.0,0.0
IL6,CCR7,0.0,0.0,0.0,0.0,0.0,0.026751041081657528,0.15270121857467586,0.0,0.0,0.028430268871121357,0.1543804463641397,0.0,0.0,0.0,0.0,0.0
CXCL3,CCR7,0.0,0.0,0.0,0.0,0.0,0.06821684796599563,0.19416702545901396,0.0,0.0,0.06253983150654312,0.18849000899956145,0.0,0.0,0.0,0.0,0.0
IFNG,CXCL10,0.0,0.0,0.0,0.0,1.888506158544813,0.6990072185192645,0.5267991961854503,0.24921550785918473,1.917550109583756,0.7280511695582076,0.5558431472243934,0.27825945889812775,1.8939043907892137,0.7044054507636652,0.532197428429851,0.2546137401035854
S100A8,MMP1,0.0,0.0,0.0,0.0,0.0,0.44889428330642406,0.2610319427677095,0.26285483328271597,0.0,0.34007242609513944,0.1522100855564249,0.15403297607143135,0.0,0.2729981620792777,0.08513582154056318,0.0869587120555696
FGF7,SFTPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOQ,CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,F3,0.0,0.0,0.0,0.0,3.097174102022973,1.4004800892833917,1.2687250623993178,1.2778006079201314,2.542204250035615,0.8455102372960337,0.7137552104119597,0.7228307559327735,2.282606366134825,0.5859123533952442,0.4541573265111701,0.4632328720319839
IL6,CXCL12,0.0,0.0,0.0,0.0,0.0,0.07830323599679069,0.12531363295527556,0.0,0.0,0.07998246378625451,0.1269928607447394,0.0,0.0,0.0,0.0,0.0
CCL21,CXCR6,0.0,0.0,0.0,0.0,0.0,0.1541255008457398,0.20217458859681517,0.0975457203548082,0.0,0.308512430169912,0.35656151792098734,0.2519326496789804,0.0,0.19225976061000102,0.2403088483610764,0.13567998011906943
CCL14,CXCR6,0.0,0.0,0.0,0.0,0.0,0.10095136036912018,0.14900044812019556,0.04437157987818858,0.0,0.1088291215685326,0.15687820931960797,0.052249341077600986,0.0,0.0,0.0,0.0
CCL11,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12,CCR7,0.0,0.0,0.0,0.0,0.0,0.08100622307709254,0.2069564005701109,0.0,0.0,0.12801662003557743,0.25396679752859574,0.0,0.0,0.0,0.0,0.0
CCL17,CCR7,0.0,0.0,0.0,0.0,0.0,0.015260816175991622,0.14121099366900994,0.0,0.0,0.03387847407496694,0.15982865156798526,0.0,0.0,0.0,0.0,0.0
CCL3L1,CXCR6,0.0,0.0,0.0,0.0,0.0,0.13988065554256499,0.18792974329364037,0.08330087505163339,0.0,0.14023283269841172,0.1882819204494871,0.08365305220748012,0.0,0.1387185374018915,0.18676762515296685,0.08213875691095987
CXCL6,CCR6,0.0,0.0,0.0,0.0,0.0,0.0025315835403962182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,C3,0.0,0.0,0.0,0.0,0.0,0.15944943733470365,0.17932539562383376,0.15435415465451097,0.0,0.13739693192102156,0.15727289021015167,0.1323016492408289,0.0,0.0,0.0,0.0
IL6,CSF1,0.0,0.0,0.0,0.0,0.0,0.09340638791356043,0.10641292918802525,0.05064051112045642,0.0,0.09508561570302426,0.10809215697748908,0.052319738909920255,0.0,0.0,0.0,0.0
IL6,GZMB,0.0,0.0,0.0,0.0,1.8629921494829775,0.5692724493798075,0.46652885243240294,0.34990539341252275,1.8646713772724415,0.5709516771692713,0.4682080802218668,0.3515846212019866,0.0,0.0,0.0,0.0
IL1A,MMP9,0.0,0.0,0.0,0.0,0.0,0.11007007294451455,0.5428761228473615,0.10754571601282659,0.0,0.08801756753083248,0.5208236174336794,0.0854932105991445,0.0,0.0,0.0,0.0
SAA1,PTGS2,0.0,0.0,0.0,0.0,0.0,1.2486857071525512,0.0,0.0,0.0,0.6937158551651933,0.0,0.0,0.0,0.43411797126440366,0.0,0.0
FGFR4,PLAU,0.0,0.0,0.0,0.0,0.0,0.20184916240000694,0.1353941497150903,0.1356000580466638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,PLAU,0.0,0.0,0.0,0.0,0.0,0.20838179335137025,0.1419267806664536,0.1421326889980271,0.0,0.20741508738918552,0.14096007470426888,0.14116598303584238,0.0,0.0,0.0,0.0
CSF2,CSF1,0.0,0.0,0.0,0.0,0.0,0.08836723764869725,0.10137377892316207,0.045601360855593256,0.0,0.1009372287395417,0.11394377001400652,0.05817135194643769,0.0,0.0,0.0,0.0
CXCL5,CCR4,0.0,0.0,0.0,0.0,0.0,0.31181785126976896,0.0,0.39804832017774716,0.0,0.14103985699780133,0.0,0.2272703259057795,0.0,0.0,0.0,0.0
VWF,ITGA6,0.0,0.0,0.0,0.0,0.0,0.5591757916644897,0.2845159498637856,0.0,0.0,0.5578484032278863,0.2831885614271822,0.0,0.0,0.3926991722591103,0.11803933045840616,0.0
CXCL8,CCR4,0.0,0.0,0.0,0.0,0.0,0.02024955304791755,0.0,0.10648002195589575,0.0,0.007161667569702041,0.0,0.09339213647768024,0.0,0.0,0.0,0.0
IL2,PRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELN,ITGA6,0.0,0.0,0.0,0.0,0.0,0.35241119797712317,0.07775135617641907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,VEGFA,0.0,0.0,0.0,0.0,0.0,0.059883721731685824,0.0,0.0454885568534721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,PTGS2,0.0,0.0,0.0,0.0,0.0,0.11186231456488649,0.0,0.0,0.0,0.1662599744410427,0.0,0.0,0.0,0.04164503143253372,0.0,0.0
NR0B2,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL13,CCR4,0.0,0.0,0.0,0.0,0.0,0.056132523452923445,0.0,0.14236299236090164,0.0,0.2814404434548894,0.0,0.3676709123628676,0.0,0.0,0.0,0.0
IL13,VEGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A9,MMP1,0.0,0.0,0.0,0.0,0.0,0.6943040617402267,0.5064417212015122,0.5082646117165187,0.0,0.6489529273613229,0.46109058682260845,0.4629134773376149,0.0,0.6076007309100403,0.41973839037132576,0.42156128088633216
IL2,CES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL3,CCR6,0.0,0.0,0.0,0.0,0.0,0.0557988681001659,0.0,0.0,0.0,0.05012185164071338,0.0,0.0,0.0,0.0,0.0,0.0
CXCL11,CCR4,0.0,0.0,0.0,0.0,0.0,0.4768377058422941,0.0,0.5630681747502723,0.0,0.32375108675376196,0.0,0.40998155566174016,0.0,0.24942418150771484,0.0,0.33565465041569303
TNF,MMP9,0.0,0.0,0.0,0.0,0.0,0.04845522022014505,0.4812612701229921,0.04593086328845707,0.0,0.047488514257960336,0.48029456416080735,0.04496415732627236,0.0,0.0,0.0,0.0
CXCL9,CXCR6,0.0,0.0,0.0,0.0,0.0,0.6994232335754146,0.74747232132649,0.642843453084483,0.0,0.9832313733054038,1.0312804610564792,0.9266515928144722,0.0,0.35354115613616044,0.4015902438872358,0.29696137564522884
CXCL10,CCR4,0.0,1.851782116845508,0.0,1.9380125857534862,0.0,0.6622831768199596,0.0,0.7485136457279378,0.0,0.49007515448614547,0.0,0.5763056233941236,0.0,0.21249146615987982,0.0,0.298721935067858
IL10,F3,0.0,0.0,0.0,0.0,1.854538804952748,0.15784479221316694,0.026089765329092903,0.03516531084990669,1.8581676257067714,0.16147361296719023,0.029718586083116203,0.03879413160392999,0.0,0.0,0.0,0.0
OSM,PLAT,0.0,0.0,0.0,0.0,0.0,0.038684202415171696,0.048365287277821016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL23,KDR,0.0,0.0,0.0,0.0,0.0,0.03991033869005551,0.03268347468763617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,HSP90AA1,0.0,0.0,0.0,0.0,1.888506158544813,1.3708766747118895,1.1356058268461982,1.3082288688817707,1.917550109583756,1.3999206257508323,1.164649777885141,1.3372728199207136,1.8939043907892137,1.37627490695629,1.1410040590905988,1.3136271011261713
CCL19,CCR4,0.0,0.0,0.0,0.0,0.0,0.029023080951787607,0.0,0.1152535498597658,0.0,0.33363904566266517,0.0,0.41986951457064337,0.0,0.0,0.0,0.0
XCL2,CCR6,0.0,0.0,0.0,0.0,0.0,0.021406665206272973,0.0,0.0,0.0,0.026376381634822962,0.0,0.0,0.0,0.0,0.0,0.0
IL2,TNFRSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL5,CCR7,0.0,0.0,0.0,0.0,0.0,0.3257308709875404,0.4516810484805587,0.0,0.0,0.15495287671557276,0.2809030542085911,0.0,0.0,0.0,0.0,0.0
SAA1,HMOX1,0.0,0.0,0.0,0.0,0.0,1.2833871954197997,1.3544468244152195,1.2847382536506498,0.0,0.7284173434324417,0.7994769724278614,0.7297684016632916,0.0,0.46881945953165205,0.5398790885270719,0.470170517762502
IFNG,IL17A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL20,CCR7,0.0,0.0,0.0,0.0,0.0,0.02381020855146993,0.14976038604448827,0.0,0.0,0.02849759745572661,0.15444777494874493,0.0,0.0,0.0,0.0,0.0
CXCL5,CXCR6,0.0,0.0,0.0,0.0,0.0,0.4088990510541812,0.45694813880525653,0.3523192705632496,0.0,0.2381210567822135,0.28617014453328893,0.18154127629128192,0.0,0.0,0.0,0.0
CCL15,CCR4,0.0,0.0,0.0,0.0,0.0,0.0024512583250159217,0.0,0.08868172723299411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL15,CXCR6,0.0,0.0,0.0,0.0,0.0,0.09953245810942812,0.1475815458605035,0.042952677618496526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,CXCR6,0.0,0.0,0.0,0.0,0.0,0.1261042807361998,0.1741533684872752,0.06952450024526821,0.0,0.4307202454470774,0.47876933319815274,0.3741404649561458,0.0,0.0,0.0,0.0
IL6,DCN,0.0,0.0,0.0,0.0,0.0,0.03502212776325038,0.18264350448646613,0.0,0.0,0.03670135555271421,0.18432273227592996,0.0,0.0,0.0,0.0,0.0
CXCL13,CXCR6,0.0,0.0,0.0,0.0,0.0,0.15321372323733565,0.20126281098841103,0.09663394274640405,0.0,0.3785216432393016,0.42657073099037696,0.32194186274837,0.0,0.0,0.0,0.0
IL2,TNFRSF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL18,CCR4,0.0,0.0,0.0,0.0,0.0,0.10803720866951264,0.0,0.19426767757749083,0.0,0.189547718533926,0.0,0.2757781874419042,0.0,0.03846020285385245,0.0,0.12469067176183066
ADIPOQ,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL11,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,MMP13,0.0,0.0,0.0,0.0,0.0,0.03784791927468867,0.0,0.0,0.0,0.06689187031363168,0.0,0.0,0.0,0.043246151519089296,0.0,0.0
CCL23,CXCR6,0.0,0.0,0.0,0.0,0.0,0.09886243924849096,0.14691152699956633,0.042282658757559356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,HDC,0.0,0.0,0.0,0.0,0.0,0.0,0.011937339318567289,0.0,0.0,0.0,0.024507330409411724,0.0,0.0,0.0,0.0,0.0
TNF,VCAM1,0.0,0.0,0.0,0.0,0.0,0.07190990583583402,0.1187992268746182,0.0,0.0,0.07094319987364932,0.1178325209124335,0.0,0.0,0.0,0.0,0.0
OSM,LDLR,0.0,0.0,0.0,0.0,0.0,0.10723536690764039,0.013824397685814727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF3,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL11,LIFR,0.0,0.0,0.0,0.0,0.0,0.029409280775178553,0.024922067871788824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,LIFR,0.0,0.0,0.0,0.0,0.0,0.02371074312853908,0.019223530225149353,0.0,0.0,0.025389970918002915,0.020902758014613186,0.0,0.0,0.0,0.0,0.0
OSM,IL13RA2,0.0,0.0,0.0,0.0,0.0,0.20160749460716434,0.030708543751362276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEP,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL11,IL13RA2,0.0,0.0,0.0,0.0,0.0,0.21734841029695867,0.046449459441156596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,IL13RA2,0.0,0.0,0.0,0.0,0.0,0.2116498726503192,0.04075092179451712,0.0,0.0,0.21332910043978304,0.042430149583980954,0.0,0.0,0.0,0.0,0.0
IL13,LIFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
