gene	baseMean	log2FoldChange	stat	pvalue	padj
VASN	1448.387102886352	-0.023126703690346608	-0.17438440185686055	0.8615633720187096	0.9121134480081693
HEPHL1	10.055273886113515	-0.21703705077896737	-0.1743817488757519	0.861565456849869	0.9121134480081693
CYP4X1	229.6029385222319	0.03135474017532966	0.1742907141334036	0.8616369966044932	0.9121530987078186
LOC105376607	0.6212360677713794	0.5250183391427272	0.17418453408883078	0.8617204397459282	
CNTLN	439.62751594856456	0.01956645582928849	0.17404589150707137	0.8618293963701584	0.9123102062160124
AFF4	4674.555858089163	-0.014418592507533868	-0.17398832527141747	0.8618746373757749	0.9123102062160124
DNM1P36	2.5578824055021787	0.1060839229547884	0.17397172917659276	0.8618876802446566	0.9123102062160124
EPGN	2.5766916133446194	-0.2232646832630017	-0.17391369282621041	0.861933291301366	0.9123223983555317
H4C4	3.974505721892881	-0.0811615555318696	-0.1738196251443662	0.8620072205386101	0.9123645620224343
LOC105371217	1.40909400629103	0.14489778941225218	0.17376710395230674	0.862048498276764	
LOC105370010	9.158091705122896	-0.0715393448678943	-0.17371798031457664	0.8620871061316762	0.9124042270803324
PSMC1P1	243.91197607813424	-0.018242602366715613	-0.17366549675562096	0.8621283550213339	0.9124042270803324
ATP5PB	5550.949220055774	0.015506253644988212	0.17364179437006538	0.8621469837800181	0.9124042270803324
GPN3	765.2118918791206	-0.012458609685398168	-0.1735870530848701	0.8621900076830058	0.9124136752322234
C11orf16	0.6812753467993089	-0.5212009417702556	-0.17348059032178548	0.8622736832426072	
FABP5P8	1.2819033513171267	0.19196184641879727	0.17341086116280602	0.8623284884665772	
CLIC6	2029.4760252363012	0.07156953013624133	0.1733517190927435	0.8623749730457961	0.9125528367534789
ZNF382	531.2738963545272	0.017689315267878477	0.17333296714249743	0.8623897118332857	0.9125528367534789
LOC105371840	0.9560082366652938	0.42938730442858636	0.17323551650911997	0.8624663075270648	
LOC105377155	4.613439438235154	-0.14061310865522778	-0.172693694437875	0.862892200434566	0.9130484493328979
RRP7A	2767.8025123755265	-0.030754096614333815	-0.17265005478808168	0.862926504607106	0.9130486443116584
RPL23AP38	0.7047826095294365	0.19888363066130924	0.17258047044830316	0.8629812038665895	
ENSAP2	1.6309268207779688	-0.1207967373748353	-0.17252986498463027	0.8630209845141759	0.9131125077336448
SRRT	7081.191792007356	-0.00926948196802332	-0.17237300981463535	0.8631442896167497	0.9132068631694232
LOC105371932	104.45538381493999	0.02832113078691593	0.17230779051531891	0.8631955600105838	0.9132113901255037
DCUN1D1	1629.4962898439596	0.011452712127811562	0.17228074615464858	0.8632168203746119	0.9132113901255037
OR5B12	1.0993043664539839	0.26384221334825797	0.17215796291429641	0.8633133451215951	
SDF2L1	1339.6331442716046	0.04343377690432292	0.17209590807882494	0.8633621296510622	0.9133290081223285
FER1L6-AS2	0.5334947967736473	0.5222739558338818	0.1720333332416719	0.8634113235084194	
RNVU1-3	2.8837216189391843	-0.0913670450097107	-0.17200906282151424	0.8634304040935439	0.9133651268349304
TAF1C	4248.371069690778	0.01612907858811636	0.17191876139136808	0.8635013967294131	0.9134041179729265
MIR6770-2	1.8857873967077896	-0.13318816915065407	-0.1717360978578371	0.8636450054178401	0.9135199156085775
LOC107984213	0.9395829251819927	0.4242457323577911	0.17171638510947063	0.8636605037009081	
SEMA4A	3370.7632765224075	-0.019792571877439345	-0.1716625998571749	0.8637027902613287	0.913544927564947
LOC105370459	3.8549340495874795	0.20069213947615228	0.17157356948805422	0.8637727877805094	0.9135828544724094
HIPK1	3947.910083307625	0.015875867715145566	0.17147523302261808	0.8638501031879591	0.9136285179554892
PGLS	1663.394397518326	0.010748054152660088	0.17141110188650335	0.8639005259275743	0.9136457366249807
ITGB1-DT	42.035866434659816	-0.04816779497397853	-0.17124603963129625	0.8640303077321135	0.9137468793436357
SIPA1L1	2642.920678412858	-0.023480653900415763	-0.17114514503433975	0.8641096388976098	0.9137946625923746
LOC107987141	193.38819368953912	0.021582782318624524	0.17101555699882884	0.8642115330817584	0.9138663014805917
TEFM	325.37106509779846	0.018634282640914202	0.1708324432905788	0.8643555179850061	0.9139824420626216
OTOR	1.0349631680970632	0.4218162095501647	0.17077112295133418	0.8644037360435269	
LOC105374639	7.113731724576782	0.09047306409588651	0.17063689608313493	0.8645092844980251	0.9141089162781394
LSM1	1022.5480397679777	-0.015595646666088439	-0.1704958903348027	0.8646201660860293	0.9141900369221283
LOC105372824	74.07956805780685	-0.042301813901032076	-0.17036322587635014	0.8647244908330076	0.9142642186760681
SNORD108	0.9329412336856832	-0.1371640832622827	-0.17035810516971203	0.8647285177042748	
SEPTIN14P2	37.377899999578716	-0.041360764789349934	-0.17025805992975382	0.8648071929612103	0.9142658429041423
POLR2M	1916.8339909997221	0.012623552815230013	0.17025615158763524	0.8648086936883804	0.9142658429041423
KSR2	399.9045797471798	-0.034923666738026105	-0.17021941146861014	0.8648375863464155	0.9142658429041423
CHCHD2	5928.514139445917	-0.01423257382161745	-0.17018749142649997	0.8648626886126852	0.9142658429041423
RHD	0.7754442084496341	-0.2212785460581583	-0.1700370503462373	0.8649809989404145	
ARFIP1	1606.9119142506506	0.009074632020645481	0.16992227547705605	0.8650712625743435	0.9144193741622344
ATP5MDP1	2.4309785604233745	-0.10419505430643973	-0.1699159135173938	0.8650762659301616	0.9144193741622344
LOC100499399	1.327570000163406	-0.19239717324496566	-0.16987911369920705	0.8651052072107305	
MIR24-2	2.752960557367117	-0.08154431724531143	-0.16982172952655597	0.8651503374534419	0.9144553495309957
LOC105372675	5.297900688745033	0.26525451523964544	0.16975033678118298	0.8652064854644309	0.9144553495309957
LOC107986529	3.4167424379679594	0.19472654058920752	0.16974228566274022	0.8652128174430225	0.9144553495309957
CST3	14874.233539790856	-0.01776030986431864	-0.16969087356770457	0.8652532518162348	0.9144619675593382
LOC100506472	351.89164605162466	0.018476014433787893	0.16958662048540962	0.8653352454347532	0.9145125061345917
FBXO30	1132.0935207618074	-0.017331680968404088	-0.1694040400701769	0.8654788459177216	0.9146238431232477
ABCA3	5026.175415463304	-0.024861003250244238	-0.16936576136088566	0.8655089528927504	0.9146238431232477
ACMSD	0.6665886397090416	0.5088339845389142	0.16924744534685396	0.865602012052162	
ECD	1328.8701604142743	-0.011152586734952329	-0.16918736676849638	0.8656492664027974	0.9147088538931831
LOC107986912	3.1802777884784557	-0.10624514603377762	-0.16914557158536128	0.8656821403707531	0.9147088538931831
RBAK-RBAKDN	3.189201452514824	0.13549751162080834	0.1691331069584499	0.8656919444580999	0.9147088538931831
LOC100128988	2.413093480283042	-0.21277254402961468	-0.16891495051763952	0.8658635393652677	0.9148540416715192
PSMC6P1	34.706163732222606	-0.031395209116526365	-0.16878160117226762	0.8659684308270306	0.9149287432458678
LOC105376137	0.7129976649909886	0.4097810666660026	0.1687594518624892	0.8659858535145404	
LOC105375138	0.6520642302921897	0.5075057957920442	0.16867557469529335	0.8660518320375937	
XPO5	1776.8124172114913	-0.013266222676257933	-0.16867270528010692	0.8660540891615244	0.9149831191899559
LOC105372588	1.3424543109499416	-0.30296850068347075	-0.16865965958068393	0.8660643511131659	
SHPRH	1204.6554776221108	-0.018542079528658426	-0.1685203447871335	0.866173939721057	0.9150736133807931
MAPRE1	5234.686543261051	-0.012888541747063947	-0.16825225968209934	0.8663848296128135	0.9152602755690217
H6PD	6293.21004431469	-0.016460975478678343	-0.16809345231220924	0.8665097603584938	0.9153561182375374
IFITM3P9	1.1874545584840583	-0.19236505947246707	-0.16806853435614846	0.8665293631446643	
CDK2AP2P1	16.459780795855547	-0.05897441983627999	-0.16795837462537913	0.8666160260374691	0.9154322368753276
ACADSB	1660.2349994210247	0.01247267125474191	0.1676593205977236	0.866851300554659	0.9156446199906321
COL2A1	0.6866743511655099	0.32839863694861376	0.16761370978127038	0.8668871849502563	
LINC00552	1.3318608426335805	-0.17010264877991313	-0.1675768141418241	0.8669162128646773	
C14orf178	7.954108837143533	-0.10576574399892684	-0.16737238600378807	0.867077051449819	0.9158444583549242
HOXD-AS2	5.989750057802663	-0.11987294041937642	-0.16733185781437593	0.8671089385979208	0.9158444583549242
LOC105370119	1.819111086570646	0.3756937000794862	0.1672469787961985	0.8671757212067235	0.9158788451470941
GATA2-AS1	61.0743981804084	-0.04557424034085197	-0.16701254682085337	0.8673601766488657	0.91603565516946
ALG1L8P	3.929550731895707	0.11255202059000542	0.16696102154290296	0.867400718665149	0.91603565516946
MIR6816	4.054998215065904	-0.06917659538273234	-0.16691866992741028	0.8674340427617794	0.91603565516946
FBXL17	1705.2219156419844	-0.017856729686126963	-0.16684079307523725	0.8674953202775405	0.91603565516946
MIR3942	2.372006266719927	-0.09626133662326687	-0.16684075495466794	0.8674953502729617	0.91603565516946
LOC105375635	1.7895502677413466	0.22928722306074129	0.16679061715577914	0.8675348016953911	0.916041166924542
YEATS2-AS1	9.16791368889799	0.14355949947335425	0.1666164695150443	0.8676718340495719	0.9161259402211063
LOC105374443	28.092344374443773	0.03820891161409417	0.16660157307637002	0.8676835558633758	0.9161259402211063
CAV3	1.187733385953464	0.2991138358189587	0.16628628642456036	0.8679316576478467	
LOC102723701	16.999475533987763	0.043355309779111104	0.16628114764552981	0.8679357015051667	0.9163560077439541
ZNF878	8.808767378579631	-0.08137539410233095	-0.16603915571797784	0.8681261360264829	0.9165209058298293
DNAJC25-GNG10	7.770361885822546	-0.1590847492495765	-0.16590762942022313	0.8682296432991636	0.9165581826081449
HERC2P6	9.646754028290022	-0.06076060759259683	-0.16590724402512225	0.8682299465969308	0.9165581826081449
LINC01461	0.9743642177384176	0.4069102470134363	0.16580959101564516	0.8683067980682779	
CHCHD7	1480.2894542923104	0.013226075399390448	0.16573101511288438	0.8683686370428503	0.9166684310558846
KLK11	1.2792793641012707	0.41574993845495706	0.16565957982951524	0.8684248570725338	
MIR99B	2.153237664507076	-0.09925189668069977	-0.16549736438426232	0.8685525241466134	0.9168263794786546
MAP3K6	1453.387878579345	0.022636110621449403	0.16520423275320276	0.8687832337892203	0.9170085443706681
KRT18P38	1.0261076091781023	0.1738880021705316	0.16520071352557142	0.8687860036699501	
BCL2L1	3592.7949274053176	-0.012969676833412538	-0.1651910199114881	0.8687936332372777	0.9170085443706681
ANKRD20A11P	2.2443229622572654	0.23479766089636359	0.1651047294436522	0.8688615505431464	0.917044059814412
TRR-CCT3-1	3.7270409327636824	0.0893540607379477	0.16499088388864125	0.8689511573249449	0.9170853548409396
SOD2-OT1	15.492613471455071	0.19925529411221019	0.16496793880745425	0.8689692173896436	0.9170853548409396
MIR602	1.3689440191849296	-0.15043241058207366	-0.16494892754055315	0.8689841812023962	
LOC105378287	2.756246306492573	0.20727617645632007	0.1649054685163284	0.8690183880784912	0.9171010791884066
DDIT4L	89.15530138422687	-0.05611967209157404	-0.1645627146290559	0.8692881804427619	0.9173496217622963
LOC107987073	5.306979272536878	-0.07630455280354702	-0.16447087140518019	0.8693604757192238	0.9173897365923903
SNORD116-24	7.683460678845894	-0.07437575213792372	-0.1643767718111179	0.8694345482518019	0.9174317236284787
KLHL2P1	11.222450372314164	-0.11874791134128224	-0.16431178291149318	0.8694857063399899	0.9174387539519855
RBFA	955.8717157210501	-0.011390570369812811	-0.1642812027378486	0.8695097786894714	0.9174387539519855
CCDC181	30.66676008529906	0.05864881533201662	0.16413449015781467	0.8696252707714145	0.9175244350369851
LOC101928663	0.7498925395351885	-0.49116868933769914	-0.16407818875180985	0.8696695919533445	
LOC390314	4.305267136513255	-0.09013490991215288	-0.1640399665128847	0.8696996812186523	0.9175405586380436
RASGRF2	795.8671005274575	0.021869802840533917	0.16402796614744686	0.8697091281709259	0.9175405586380436
ARHGAP36	2.9758110133784363	0.3213911678601551	0.16396375557897366	0.8697596764621446	0.917557712770125
GLRA4	1.565621790670885	0.29511741526095586	0.16380375809891562	0.8698856331082119	0.9176544148687568
EHD4	3444.519624966159	0.015835692042211823	0.16373889476657086	0.8699366971517497	0.9176721072130567
AMER1	414.4495930021023	0.02140833631601383	0.16353377836904565	0.8700981798218681	0.9178062711196023
MIR6812	6.812487013743257	-0.05257077876948917	-0.16342218492452618	0.8701860366405518	0.9178627647024504
GUSBP1	393.494450319885	-0.021882088780050806	-0.1633430078445398	0.8702483732305965	0.9178923364333594
LBX2	11.828356723449524	0.06812613018221056	0.16301814435386303	0.8705041486415015	0.9180961630174773
LINC02625	10.064993814678829	-0.09635642262676253	-0.16301041156399307	0.8705102370793143	0.9180961630174773
C9orf92	7.255671266101607	-0.15874834186837594	-0.16292136232192728	0.870580350849092	0.9181339240451527
RNU6-48P	0.9428668816038679	-0.13119161303737703	-0.16289362989151213	0.8706021864503429	
ZNF492	21.49950017683369	0.047117310930241095	0.16274090051280707	0.8707224422940509	0.9182472099824812
RHOA	21655.48407567911	-0.013160852394252003	-0.16266342397500147	0.8707834468044766	0.9182472099824812
PELP1	2422.122820730506	0.007788739256574596	0.16265419740136916	0.870790711798409	0.9182472099824812
LOC107984720	0.7738453740843231	-0.2688485076405279	-0.16229060370063028	0.8710770137529487	
PHLDA1	4101.0588892666765	0.03717576713232617	0.16225512516891324	0.8711049512615213	0.9185423790589609
ACTG1P4	72.72486308775356	0.036731497919331293	0.16208030461354628	0.8712426157541575	0.918651341565123
MIR1229	3.6573738848149153	0.0698150494447178	0.16198208563648184	0.8713199611490046	0.9186966966251915
VIL1	0.7623050093468358	-0.4003954510376459	-0.16192066845027325	0.8713683265268802	
LOC102724214	0.5309928395514524	0.49108369656978407	0.16168802796195744	0.8715515327855997	
LOC105373381	4.013364823671343	0.18931262305391527	0.16152118031454513	0.8716829308962413	0.9190431910004893
HOXC10	0.6013028608753286	0.38519900604524004	0.1613611971061834	0.8718089263568765	
AJAP1	212.48272934054842	-0.07485123118865135	-0.16126226029417604	0.8718868460946388	0.9192219683828121
HMGN2P41	2672.9060190752807	0.013342009432367265	0.16102452536285203	0.8720740842505548	0.9193831499249437
LOC105376859	43.020285666891226	0.03566063057318868	0.16093872352983118	0.87214166285803	0.9194181727891932
RPS27L	2216.3571197537576	0.022806241773085746	0.16089345977679154	0.8721773135376922	0.9194195355630743
TRI-AAT5-1	0.623822093172667	0.2322113907770425	0.16084735995458652	0.872213622989805	
TRAM2	4153.665691075613	0.02323990150819716	0.1606748357056851	0.8723495100880219	0.9195648345527245
CYB5RL	707.3474000027662	-0.022016873609068566	-0.16046943150643148	0.8725112996809812	0.9196991523009043
RPL36AP24	1.902337427672679	-0.11641799152068497	-0.1604011752782257	0.8725650638686895	0.9197195962315318
SLMAP	3023.6799897767105	-0.019047996572256403	-0.16030968606515458	0.8726371291786278	0.9197593279302091
ANKRD20A19P	2.1756634205787893	0.2540879082743299	0.16016926382280738	0.8727477406941385	0.9198143180967141
IRGQ	1758.697807027721	0.012694276562508414	0.16015617942215235	0.8727580474885526	0.9198143180967141
LOC100288203	730.8026450633143	-0.027783711859300102	-0.15980372084422542	0.8730356929429934	0.9200373925303278
NOLC1	4693.634696948769	-0.010191253716267704	-0.15976949065567841	0.8730626582395992	0.9200373925303278
CPSF4L	9.290048152840896	0.09002544996098967	0.15975654932615993	0.8730728529863656	0.9200373925303278
MIR328	1.4295161950589725	-0.28598508836176334	-0.1597242209217075	0.8730983203147435	
LOC105376747	3.6667164975884967	-0.10033792130283783	-0.15968498102137688	0.8731292324848892	0.9200605733922282
LINC02646	22.771950617403583	-0.10083813656167755	-0.15954829850925992	0.8732369089155161	0.920137804480202
CYP11A1	15.5131981085239	0.10894602064308634	0.15934727466509255	0.8733952767472253	0.9202444488343827
FAM135A-AS1	1.9667614091363488	-0.16677301657178054	-0.15933252725473301	0.8734068950484175	0.9202444488343827
RPL18AP10	1.1578803116620078	-0.13613821706569829	-0.15926721070072916	0.8734583530480675	
TYW1B	388.0146630480347	0.03533299991418177	0.15901687913062443	0.8736555754171327	0.9204702231647888
LOC100996442	122.21295877252525	0.036975460331278555	0.1589009675985122	0.8737468983486816	0.9204968891207516
NDUFAF4	614.8966242402383	0.024008644791089488	0.15885795807576847	0.8737807845826997	0.9204968891207516
ZNF566	671.1442503212311	-0.012895039704637401	-0.1588537755985354	0.8737840798746388	0.9204968891207516
GCNA	301.53928455119944	0.02562578814670062	0.15879971098264292	0.8738266765242204	0.9205055254807755
MIR4677	2.9252798876813753	0.08790645406813341	0.158689573610957	0.8739134531360413	0.920560699335556
TDGF1P3	2.7885547054467548	-0.09533993246383908	-0.15860380116984604	0.8739810338075051	0.9205956490725777
GABPB1-AS1	625.0591923179293	0.024388128225196818	0.1582609362022541	0.8742511885523884	0.9208439662151426
HMGN2P36	0.9479471859940382	-0.12743429220972866	-0.15819076896379106	0.8743064774681693	
OR2T12	2.7577986533696244	-0.08481796503292416	-0.15796224501708878	0.8744865492498693	0.9210556168743459
LOC105371393	0.897574831164991	0.46960146239660566	0.15782015570969163	0.8745985157383134	
MPRIPP1	46.02108279623923	0.02643633303738767	0.15775273737748957	0.8746516423167142	0.9211656536669478
SNORD43	2.7848237745704925	-0.07805413534861119	-0.15774229769122428	0.8746598689844349	0.9211656536669478
CEACAM16	1.257204074904528	0.16585314134982407	0.15766906865935484	0.8747175752097321	
LPP-AS2	94.87170838404955	0.03656522279328492	0.15765867587825713	0.8747257650233388	0.9211987985842011
LOC105376225	1.0111566755713406	0.3897739049776582	0.15751549246511168	0.8748385990806262	
LOC101928236	128.70656438086772	-0.029139410399246165	-0.15750318976242286	0.8748482942040583	0.9212915805320767
IL25	0.9402733802414439	-0.3190153923554867	-0.15744657975978305	0.8748929058601504	
ZNF160	3091.8181011597426	0.022395288588424826	0.15741721183655782	0.8749160494831539	0.921313393221685
UQCRFS1	2078.249864605407	0.016254757102729285	0.15738952958655922	0.8749378647960643	0.921313393221685
TGIF2-RAB5IF	15.133022646858674	0.06627780054214799	0.15715411818322927	0.8751233872773865	0.9214724893185985
TAFA4	1.5823824252789487	0.28233463178383417	0.15695300282146676	0.8752818872495692	0.9216031203147147
IL5	0.604034641109972	0.47357423787565445	0.15694792148430786	0.8752858919403561	
GAS8-AS1	0.7060005186958354	0.2640263579284988	0.15692021116673366	0.8753077309830274	
LINC02763	0.7527592231283882	-0.38127993589771614	-0.15680182543782778	0.8754010341582387	
LOC105375386	0.7866258586274368	0.46851791421082484	0.15679557351923595	0.8754059615220571	
LOC105378415	3.2424673876657457	-0.18771857245196089	-0.1566922705911186	0.8754873790059561	0.9217832177447035
DDX10	745.8848367719485	0.013962261453959377	0.15649247845116732	0.8756448475291745	0.9219127402872374
ARSD-AS1	1.0320249890125692	-0.12033765519687961	-0.15642030989874214	0.8757017292327017	
LARP1	12096.621929582274	-0.012669637725155442	-0.1563694433350082	0.8757418215519144	0.9219785641958151
LOC102725044	214.07757178984764	-0.01488168760093913	-0.15620031118836286	0.8758751314537746	0.9220826357332313
MAPK11	813.3473707600518	0.02759495820149008	0.15613249726013778	0.8759285833588568	0.9221026314194732
LOC105369735	0.6041476216201359	0.4711040029983185	0.15612437259031964	0.875934987377414	
LOC105371887	0.6155212018836858	-0.20516666121401875	-0.15585314571945463	0.8761487781910104	
LOC112268052	5.058295489990338	-0.0705175133908285	-0.1555583028378271	0.8763811942486296	0.9225428094132145
MIR7110	6.330656907743461	-0.051753785834761146	-0.15541845528311354	0.8764914357319973	0.9225935081974166
LCN1P1	25.205132220170192	-0.07508362610207613	-0.15540684326681795	0.8765005895636462	0.9225935081974166
P2RY14	289.1280744667576	-0.04758812976234827	-0.1553660009591966	0.8765327859645411	0.9225935081974166
LOC441098	0.6155820245646763	-0.18448928533293457	-0.15514379424485988	0.8767079573251014	
LOC105375064	0.659290872311172	0.4666142629938854	0.155127939141799	0.8767204565481587	
RNF141	2138.298476317831	-0.010792526048621881	-0.1548757933580663	0.8769192374619675	0.9229639643847494
MIR6511B2	1.4755199912166725	0.15397009364291922	0.15477235633352082	0.8770007850187498	0.9229908540168327
SLC25A14P1	2.5625956107519765	-0.10720208814376465	-0.15475588790260114	0.8770137685009717	0.9229908540168327
H3P47	54.005472608234435	-0.02481615462614634	-0.15457053714773092	0.8771598987431211	0.9231083408198019
LOC105374925	11.196212358035574	0.05335507485226028	0.15445614208480948	0.877250089719552	0.9231669511540058
LOC731755	18.085395706170704	0.14236212959035557	0.15437686797273886	0.877312591687182	0.9231964197227287
RPL21P5	1.1340768534054335	0.23936905210992954	0.15420159552773996	0.8774507841890876	
LOC107985002	5.170185824135711	-0.1107715884657515	-0.1540397584708877	0.8775783869568885	0.9234398031916298
SLC39A10	2112.365771097053	0.030632412709854055	0.15397454386446416	0.8776298072557828	0.9234575983864717
LGMN	10231.627103701445	-0.01962524609876897	-0.1539025174381273	0.8776865991265771	0.9234810440226164
HSPA8P18	0.815342721200332	-0.3068520208532437	-0.15368466662146826	0.8778583754030953	
GNG5	2932.508905456628	0.014450164446401818	0.15364651171325164	0.8778884612992558	0.9236571213481201
HAND1	0.8269386896476191	0.3066819068617497	0.1532782580079463	0.8781788456541811	
RBMX2	909.979362418002	-0.009607892252332636	-0.15315999458498622	0.8782721050796461	0.9240244360892994
MIR3940	3.952330875397749	0.07133100284372297	0.1529836285481221	0.8784111858361674	0.9241271759716964
LOC101928636	4.517868495476138	-0.14498537612153342	-0.15294857948057639	0.8784388256798221	0.9241271759716964
PCAT7	0.988673917138472	0.4537695107335024	0.1529166876635295	0.8784639758310632	
ZNHIT3	1219.9856004744074	0.011246477240523276	0.15280478558910468	0.8785522237044385	0.9242101386245293
RN7SL381P	15.69653231289128	-0.07176908084876331	-0.15265436807601498	0.8786708478830625	0.9242985922933586
TUBAL3	4.274317162964939	-0.18283534069248328	-0.15250471896822093	0.8787888687751311	0.9243864044191237
MIR6505	4.012512137547413	0.0629556219663468	0.15244195695527193	0.878838366890174	0.924402134270707
DNAJA1	7902.127441262525	-0.01932909183207805	-0.15220899669905674	0.8790220983041476	0.924559050020399
RP9P	244.8858592926861	-0.015924429047727142	-0.15202186125030612	0.8791696932653799	0.9246192574141298
LOC653631	389.6868131041308	0.01869646053018193	0.15201533957032135	0.879174837033093	0.9246192574141298
LOC100419572	2.6637619506173915	-0.10167959779057266	-0.1520049934795511	0.8791829971936671	0.9246192574141298
CHKB	2219.3444040950617	0.03522979983596174	0.15187163718920027	0.8792881790105502	0.9246935341634177
LOC105377352	13.748947734120145	0.05101859711720094	0.1517815868483768	0.8793592054250745	0.9247318873413367
DHPS	2223.277685043613	0.008503117303625575	0.1517091128765622	0.8794163693381777	0.924755660306886
LINC02148	3.0250938981682642	-0.1533632430705255	-0.15160913550938193	0.879495227611612	0.9248022433449935
PPM1K-DT	3.920433521164344	0.15892911376615465	0.15151393059987034	0.8795703226664422	0.9248448657977995
NUFIP1	358.9711194125974	-0.012356650132249247	-0.15115406069704934	0.8798541880823088	0.9251069927736664
MIR648	0.614233977104362	-0.2491372323966948	-0.15106938090965455	0.879920985752767	
RNF103	1889.4457418362035	-0.00831971090755174	-0.15089417800528654	0.8800591931800716	0.9252861861346345
SNORD134	1.2337211057435993	0.14609312077365716	0.15081991854287333	0.8801177732732547	
LOC101927394	1.04308202782598	0.3066622050157713	0.1507347689444488	0.8801849449333878	
RN7SL45P	0.9204818161729601	-0.19935152474758627	-0.15071174373267765	0.8802031088982158	
NOMO1	3572.212222077859	-0.015745233107833326	-0.15048766994296023	0.8803798779211937	0.9255869851558222
HNRNPA1P24	1.5974460681727252	0.23386750611194324	0.15040152379828803	0.8804478391290248	0.9256220702087178
FAM193A	2138.8629488317824	0.007500488732650794	0.15027734825496586	0.8805458035057864	0.9256886938446215
LOC107984435	1.263977602880178	-0.2647278067568356	-0.150253721283003	0.8805644434668629	
FAM50A	2488.169614819539	-0.009341635329560586	-0.150002244989311	0.8807628440560507	0.9258804881733154
LOC101928119	0.5283020980934425	-0.45495779877327663	-0.14996203664934324	0.8807945668591196	
ITLN2	1.3217556941225408	-0.37616956313075445	-0.14993454985189955	0.8808162529742158	
LINC01625	7.01825190046868	0.10742908401880419	0.14987620610711758	0.8808622844301457	0.9259486479691519
NTRK3	316.4695881166887	-0.06163326418305118	-0.14977867511239829	0.8809392343437883	0.9259931617189008
PML	4120.178434207656	0.020711698962458357	0.14958440003619822	0.8810925166619471	0.9261026910499546
PDPN	377.4485806930215	-0.05622430972536583	-0.14955505873428504	0.8811156672281999	0.9261026910499546
SSBP2	1668.5072750562144	-0.010784095079293798	-0.14951502076730275	0.8811472577288078	0.9261026910499546
HCP5B	28.779515190595944	0.09190227366397369	0.1493410628497791	0.8812845150873266	0.9261713873781279
SNORD116-21	17.236817443639957	-0.0737830169877488	-0.1493155089294765	0.8813046781010087	0.9261713873781279
ARHGAP23	1248.804853075364	0.025359263318600642	0.1493005893752007	0.8813164502315639	0.9261713873781279
LOC105374408	1.0783572581154597	-0.2612680466375715	-0.1491318994054086	0.881449555250713	
SYT16	20.117686280935388	-0.05986479137319699	-0.14900568180058915	0.8815491495905748	0.9263715529783141
CHRD	338.093348710564	-0.03635859352274014	-0.14897145493615602	0.8815761572550728	0.9263715529783141
HBZ	0.6865117933318898	-0.44667792669968626	-0.1488104623304304	0.8817031948193301	
CCDC81	82.50939922947924	0.054702762438655926	0.1487907881552054	0.8817187197118969	0.9264849781870799
STX18P1	4.233467451746514	-0.10604811189853677	-0.1485385760923836	0.8819177442857251	0.9266577209473065
HNRNPUP1	6.251496498099872	0.05615796588767037	0.14841260731799988	0.8820171510537305	0.9267257828025375
SLC25A37	3103.505638448789	0.01234639917682049	0.1483121226276277	0.8820964486909367	0.9267727116988403
LOC105370103	10.457427579782454	0.04914133258127869	0.14819359299024018	0.8821899880430248	0.926834599349509
AQP12B	61.49005369154232	-0.10625400995800045	-0.14807436921781586	0.8822840768391901	0.9268617270830595
LOC105378504	0.9835833067979102	-0.36461295877660727	-0.14807073694428047	0.8822869433761797	
LOC105373880	9.984657269149235	0.057032813465802176	0.1480674203485755	0.882289560786203	0.9268617270830595
TCEA1	4951.778732530544	0.010076190753028574	0.14801226524670943	0.8823330885942817	0.9268617270830595
LOC105379720	1.806657673327897	0.27144878844552633	0.14798532025700104	0.8823543534170755	0.9268617270830595
SLC35D3	1.222806387690526	-0.2614256280687053	-0.1479141449740627	0.8824105249273565	
LOC102725258	7.357341068894949	0.15188670276549796	0.1479080469673446	0.882415337499794	0.9268647832578871
LOC105369611	2.156701390894205	0.23659097952945346	0.1478791602541589	0.8824381350737843	0.9268647832578871
TAFA2	53.23012949743773	0.03182714980936752	0.14779671549666393	0.8825032015255208	0.9268647832578871
LOC105371256	6.235678786028296	0.09759128117431493	0.14777546729080768	0.8825199710084862	0.9268647832578871
SVBP	421.0650384167826	0.013810875908389775	0.14776219744144264	0.882530443849438	0.9268647832578871
RSL24D1	3543.857551656008	-0.014002602868355423	-0.14769917792775938	0.8825801804398885	0.9268806415985015
LENG8	42356.959278191986	0.010085118734285827	0.14753835124348244	0.8827071110152692	0.9269775641931012
AMZ2P1	564.853521924924	-0.012162122304327207	-0.14747487467161752	0.8827572099846966	0.9269937974018161
HPD	9.11548350395488	-0.17304808113451128	-0.14720686476115638	0.882968742333802	0.9271795457876526
LINC02041	0.8945010669411361	-0.4380070681210158	-0.14717932183701868	0.8829904816278672	
LOC101928466	8.266817868414599	-0.04908821585854073	-0.1470110636209392	0.8831232876984529	0.9273054415856623
LOC105377485	0.7641305474361066	-0.29004032625472886	-0.1469724893429673	0.883153734807135	
LOC105375423	8.151943292275394	-0.06936190834947842	-0.14691480228028547	0.8831992681724623	0.9273488352936943
GNG5P2	0.9278486126326091	-0.13564021038483456	-0.14682787181278134	0.8832678845761692	
LOC107986401	6.980017793329561	0.06995525820981346	0.14679437762368788	0.883294322615532	0.9273852979209928
ZNFX1	4318.013918725125	-0.027681387721908746	-0.146782996437146	0.8833033061812505	0.9273852979209928
