Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	geneset_db
prerank	Diseases Of Mitotic Cell Cycle R-HSA-9675126	0.6047689072469778	1.3925689343470975	0.03259604190919674	0.1398745681631008	1.0	17/38	18.70%	E2F2;UBE2C;E2F1;UBE2S;CCNE2;RB1;CDK6;ANAPC1;CCNE1;DAXX;SKP2;CDK2;CDKN1B;E2F3;ANAPC5;UBE2E1;ATRX	Reactome_2022
prerank	Synthesis Of PIPs At Plasma Membrane R-HSA-1660499	0.5779371077721757	1.389801734147901	0.041156840934371525	0.14167060774792786	1.0	14/51	11.82%	PIK3R6;PIK3CG;PIK3R5;INPP5D;PIP5K1B;INPP4A;PIP4K2A;INPP4B;MTMR14;PIK3CA;PIK3C2B;MTMR1;PLEKHA2;PLEKHA8	Reactome_2022
prerank	Interleukin-20 Family Signaling R-HSA-8854691	0.6522087019476224	1.390392347339384	0.07615480649188515	0.14169067756519516	1.0	15/21	23.24%	JAK3;STAT4;JAK2;JAK1;STAT5A;TYK2;STAT5B;IL10RB;IL22RA2;STAT3;IL19;IL20RB;STAT1;PTPN11;IFNL1	Reactome_2022
prerank	Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236	0.569271316465458	1.390607856680144	0.015806111696522657	0.14175267218580287	1.0	34/72	21.72%	NUP210;DDX39A;NUP62;NUP88;NUP155;NUP50;NDC1;NUP153;NUP107;ALYREF;NUP205;TPR;NCBP1;NUP188;SRSF7;U2AF2;SRSF1;NUP42;GLE1;NUP43;SRRM1;SEH1L;FYTTD1;NUP133;CDC40;THOC2;SRSF2;THOC6;SRSF4;DHX38;ZC3H11A;NUP85;RNPS1;NUP37	Reactome_2022
prerank	Growth Hormone Receptor Signaling R-HSA-982772	0.6486002846445873	1.3907335811292505	0.07564102564102564	0.1419502629223768	1.0	9/21	11.00%	PTPN6;JAK2;PTPN1;STAT5A;LYN;GH1;STAT5B;ADAM17;SOCS1	Reactome_2022
prerank	Signaling By PDGFR In Disease R-HSA-9671555	0.6533524098137209	1.389811687853742	0.08139534883720931	0.1420520739872043	1.0	9/19	15.86%	BIN2;GRB2;NRAS;ETV6;PIK3CA;STRN;SOS1;FIP1L1;STAT3	Reactome_2022
prerank	Potassium Channels R-HSA-1296071	0.5566765584109901	1.3890838436692838	0.015625	0.1422609773298069	1.0	31/90	20.64%	UBD;KCNN4;KCNAB2;GNG7;KCNA3;KCNK6;KCNJ10;HCN2;GNG2;KCNQ3;KCNA2;GNG4;GNGT2;KCNG1;KCNMB1;HCN4;KCNJ6;KCNH8;KCNK10;KCNH4;KCNH2;KCNJ2;GNB4;GNG8;KCND1;KCNMB3;KCNN3;KCNN1;KCNK7;KCNF1;KCNMA1	Reactome_2022
prerank	Meiotic Recombination R-HSA-912446	0.5822908648486348	1.387338323999652	0.045951859956236324	0.1435446766004777	1.0	21/49	25.49%	BLM;RAD51;MND1;BRCA2;H2AX;ATM;H2AZ1;MSH5;CDK2;MRE11;H2BC9;H2BC11;H2AC20;H2AB1;H3C13;H2BC13;H3C7;H2AC14;RAD51C;BRCA1;H2AC7	Reactome_2022
prerank	Regulation Of Complement Cascade R-HSA-977606	0.6012889784979761	1.387370473647671	0.043869516310461196	0.1438913675304861	1.0	14/41	15.55%	CR2;CR1;IGLL5;CD19;TTF2;CFB;C1QA;CFI;C3;C3AR1;C1QC;C1QB;HNRNPC;C5AR1	Reactome_2022
prerank	Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	0.6134032247384025	1.386755948816318	0.06462984723854288	0.1439941737762696	1.0	13/34	13.82%	TNFAIP3;TRAF3;IKBKE;NLRC5;CYLD;RNF125;UBA52;ITCH;OTUD5;IRF3;RNF216;TBK1;RPS27A	Reactome_2022
