sampleId	gene	TPM
GTEx_thyroid_donor_0582	TG	16360.0
GTEx_thyroid_donor_0583	TG	8657.0
GTEx_thyroid_donor_0584	TG	5582.0
GTEx_thyroid_donor_0585	TG	7703.0
GTEx_thyroid_donor_0586	TG	10820.0
GTEx_thyroid_donor_0587	TG	1836.0
GTEx_thyroid_donor_0588	TG	9727.0
GTEx_thyroid_donor_0589	TG	0.5938
GTEx_thyroid_donor_0590	TG	10250.0
GTEx_thyroid_donor_0591	TG	11650.0
GTEx_thyroid_donor_0592	TG	4655.0
GTEx_thyroid_donor_0593	TG	5779.0
GTEx_thyroid_donor_0594	TG	9291.0
GTEx_thyroid_donor_0595	TG	7568.0
GTEx_thyroid_donor_0596	TG	13670.0
GTEx_thyroid_donor_0597	TG	3430.0
GTEx_thyroid_donor_0598	TG	5851.0
GTEx_thyroid_donor_0599	TG	14960.0
GTEx_thyroid_donor_0600	TG	6513.0
GTEx_thyroid_donor_0601	TG	8333.0
GTEx_thyroid_donor_0602	TG	13850.0
GTEx_thyroid_donor_0603	TG	6497.0
GTEx_thyroid_donor_0604	TG	2389.0
GTEx_thyroid_donor_0605	TG	10150.0
GTEx_thyroid_donor_0606	TG	6482.0
GTEx_thyroid_donor_0607	TG	3373.0
GTEx_thyroid_donor_0608	TG	10220.0
GTEx_thyroid_donor_0609	TG	13890.0
GTEx_thyroid_donor_0610	TG	4585.0
GTEx_thyroid_donor_0611	TG	4763.0
GTEx_thyroid_donor_0612	TG	6923.0
GTEx_thyroid_donor_0613	TG	8191.0
GTEx_thyroid_donor_0614	TG	6010.0
GTEx_thyroid_donor_0615	TG	6894.0
GTEx_thyroid_donor_0616	TG	7932.0
GTEx_thyroid_donor_0617	TG	3869.0
GTEx_thyroid_donor_0618	TG	4074.0
GTEx_thyroid_donor_0619	TG	12110.0
GTEx_thyroid_donor_0620	TG	6666.0
GTEx_thyroid_donor_0621	TG	10230.0
GTEx_thyroid_donor_0622	TG	6615.0
GTEx_thyroid_donor_0623	TG	3980.0
GTEx_thyroid_donor_0624	TG	14300.0
GTEx_thyroid_donor_0625	TG	11630.0
GTEx_thyroid_donor_0626	TG	8832.0
GTEx_thyroid_donor_0627	TG	8542.0
GTEx_thyroid_donor_0628	TG	8558.0
GTEx_thyroid_donor_0629	TG	6648.0
GTEx_thyroid_donor_0630	TG	6055.0
GTEx_thyroid_donor_0631	TG	4391.0
GTEx_thyroid_donor_0632	TG	6553.0
GTEx_thyroid_donor_0633	TG	9137.0
GTEx_thyroid_donor_0634	TG	12020.0
GTEx_thyroid_donor_0635	TG	7631.0
GTEx_thyroid_donor_0636	TG	9262.0
GTEx_thyroid_donor_0637	TG	3806.0
GTEx_thyroid_donor_0638	TG	11050.0
GTEx_thyroid_donor_0639	TG	5486.0
GTEx_thyroid_donor_0640	TG	13540.0
GTEx_thyroid_donor_0641	TG	4298.0
GTEx_thyroid_donor_0642	TG	4518.0
GTEx_thyroid_donor_0643	TG	13660.0
GTEx_thyroid_donor_0644	TG	14060.0
GTEx_thyroid_donor_0645	TG	6923.0
GTEx_thyroid_donor_0646	TG	12470.0
GTEx_thyroid_donor_0647	TG	10640.0
GTEx_thyroid_donor_0648	TG	6855.0
GTEx_thyroid_donor_0649	TG	5949.0
GTEx_thyroid_donor_0650	TG	2339.0
GTEx_thyroid_donor_0651	TG	12990.0
GTEx_thyroid_donor_0652	TG	8027.0
GTEx_thyroid_donor_0000	TPO	1930.0
GTEx_thyroid_donor_0001	TPO	1186.0
GTEx_thyroid_donor_0002	TPO	136.4
GTEx_thyroid_donor_0003	TPO	1531.0
GTEx_thyroid_donor_0004	TPO	1682.0
GTEx_thyroid_donor_0005	TPO	1553.0
GTEx_thyroid_donor_0006	TPO	2394.0
GTEx_thyroid_donor_0007	TPO	492.9
GTEx_thyroid_donor_0008	TPO	940.1
GTEx_thyroid_donor_0009	TPO	2613.0
GTEx_thyroid_donor_0010	TPO	1060.0
GTEx_thyroid_donor_0011	TPO	1214.0
GTEx_thyroid_donor_0012	TPO	1916.0
GTEx_thyroid_donor_0013	TPO	1587.0
GTEx_thyroid_donor_0014	TPO	1530.0
GTEx_thyroid_donor_0015	TPO	2368.0
GTEx_thyroid_donor_0016	TPO	873.9
GTEx_thyroid_donor_0017	TPO	1180.0
GTEx_thyroid_donor_0018	TPO	2329.0
GTEx_thyroid_donor_0019	TPO	749.9
GTEx_thyroid_donor_0020	TPO	241.4
GTEx_thyroid_donor_0021	TPO	2236.0
GTEx_thyroid_donor_0022	TPO	1007.0
GTEx_thyroid_donor_0023	TPO	2545.0
GTEx_thyroid_donor_0024	TPO	116.4
GTEx_thyroid_donor_0025	TPO	2491.0
GTEx_thyroid_donor_0026	TPO	690.6
GTEx_thyroid_donor_0027	TPO	1398.0
GTEx_thyroid_donor_0028	TPO	1035.0
GTEx_thyroid_donor_0029	TPO	426.7
GTEx_thyroid_donor_0030	TPO	837.2
GTEx_thyroid_donor_0031	TPO	1144.0
GTEx_thyroid_donor_0032	TPO	1295.0
GTEx_thyroid_donor_0033	TPO	1810.0
GTEx_thyroid_donor_0034	TPO	1258.0
GTEx_thyroid_donor_0035	TPO	1765.0
GTEx_thyroid_donor_0036	TPO	1417.0
GTEx_thyroid_donor_0037	TPO	854.1
GTEx_thyroid_donor_0038	TPO	627.8
GTEx_thyroid_donor_0039	TPO	3485.0
GTEx_thyroid_donor_0040	TPO	332.7
GTEx_thyroid_donor_0041	TPO	985.8
GTEx_thyroid_donor_0042	TPO	4283.0
GTEx_thyroid_donor_0043	TPO	726.6
GTEx_thyroid_donor_0044	TPO	710.3
GTEx_thyroid_donor_0045	TPO	1214.0
GTEx_thyroid_donor_0046	TPO	182.2
GTEx_thyroid_donor_0047	TPO	715.1
GTEx_thyroid_donor_0048	TPO	237.5
GTEx_thyroid_donor_0049	TPO	2326.0
GTEx_thyroid_donor_0050	TPO	1240.0
GTEx_thyroid_donor_0051	TPO	783.1
GTEx_thyroid_donor_0052	TPO	415.3
GTEx_thyroid_donor_0053	TPO	109.2
GTEx_thyroid_donor_0054	TPO	1423.0
GTEx_thyroid_donor_0055	TPO	3357.0
GTEx_thyroid_donor_0056	TPO	3040.0
GTEx_thyroid_donor_0057	TPO	2103.0
GTEx_thyroid_donor_0058	TPO	909.2
GTEx_thyroid_donor_0059	TPO	379.9
GTEx_thyroid_donor_0060	TPO	720.6
GTEx_thyroid_donor_0061	TPO	1724.0
GTEx_thyroid_donor_0062	TPO	843.5
GTEx_thyroid_donor_0063	TPO	832.4
GTEx_thyroid_donor_0064	TPO	2197.0
GTEx_thyroid_donor_0065	TPO	1167.0
GTEx_thyroid_donor_0066	TPO	1446.0
GTEx_thyroid_donor_0067	TPO	1627.0
GTEx_thyroid_donor_0068	TPO	1645.0
GTEx_thyroid_donor_0069	TPO	2437.0
GTEx_thyroid_donor_0070	TPO	817.4
GTEx_thyroid_donor_0071	TPO	1226.0
GTEx_thyroid_donor_0072	TPO	1403.0
GTEx_thyroid_donor_0073	TPO	3686.0
GTEx_thyroid_donor_0074	TPO	1123.0
GTEx_thyroid_donor_0075	TPO	1352.0
GTEx_thyroid_donor_0076	TPO	1136.0
GTEx_thyroid_donor_0077	TPO	2353.0
GTEx_thyroid_donor_0078	TPO	2412.0
GTEx_thyroid_donor_0079	TPO	1349.0
GTEx_thyroid_donor_0080	TPO	706.7
GTEx_thyroid_donor_0081	TPO	774.2
GTEx_thyroid_donor_0082	TPO	1820.0
GTEx_thyroid_donor_0083	TPO	2962.0
GTEx_thyroid_donor_0084	TPO	1292.0
GTEx_thyroid_donor_0085	TPO	343.5
GTEx_thyroid_donor_0086	TPO	766.1
GTEx_thyroid_donor_0087	TPO	1282.0
GTEx_thyroid_donor_0088	TPO	995.2
GTEx_thyroid_donor_0089	TPO	2706.0
GTEx_thyroid_donor_0090	TPO	1197.0
GTEx_thyroid_donor_0091	TPO	935.5
GTEx_thyroid_donor_0092	TPO	736.9
GTEx_thyroid_donor_0093	TPO	2454.0
GTEx_thyroid_donor_0094	TPO	2905.0
GTEx_thyroid_donor_0095	TPO	1954.0
GTEx_thyroid_donor_0096	TPO	1854.0
GTEx_thyroid_donor_0097	TPO	1378.0
GTEx_thyroid_donor_0098	TPO	1143.0
GTEx_thyroid_donor_0099	TPO	1335.0
GTEx_thyroid_donor_0100	TPO	2165.0
GTEx_thyroid_donor_0101	TPO	111.7
GTEx_thyroid_donor_0102	TPO	1150.0
GTEx_thyroid_donor_0103	TPO	1217.0
GTEx_thyroid_donor_0104	TPO	2161.0
GTEx_thyroid_donor_0105	TPO	2547.0
GTEx_thyroid_donor_0106	TPO	255.6
GTEx_thyroid_donor_0107	TPO	1561.0
GTEx_thyroid_donor_0108	TPO	3141.0
GTEx_thyroid_donor_0109	TPO	1855.0
GTEx_thyroid_donor_0110	TPO	1446.0
GTEx_thyroid_donor_0111	TPO	446.6
GTEx_thyroid_donor_0112	TPO	863.5
GTEx_thyroid_donor_0113	TPO	685.1
GTEx_thyroid_donor_0114	TPO	1378.0
GTEx_thyroid_donor_0115	TPO	823.3
GTEx_thyroid_donor_0116	TPO	673.9
GTEx_thyroid_donor_0117	TPO	747.3
GTEx_thyroid_donor_0118	TPO	2581.0
GTEx_thyroid_donor_0119	TPO	838.9
GTEx_thyroid_donor_0120	TPO	1174.0
GTEx_thyroid_donor_0121	TPO	2772.0
GTEx_thyroid_donor_0122	TPO	1071.0
GTEx_thyroid_donor_0123	TPO	357.9
GTEx_thyroid_donor_0124	TPO	916.4
GTEx_thyroid_donor_0125	TPO	2951.0
GTEx_thyroid_donor_0126	TPO	400.2
GTEx_thyroid_donor_0127	TPO	170.1
GTEx_thyroid_donor_0128	TPO	1353.0
GTEx_thyroid_donor_0129	TPO	2450.0
GTEx_thyroid_donor_0130	TPO	364.7
GTEx_thyroid_donor_0131	TPO	2287.0
GTEx_thyroid_donor_0132	TPO	1476.0
GTEx_thyroid_donor_0133	TPO	751.5
GTEx_thyroid_donor_0134	TPO	809.1
GTEx_thyroid_donor_0135	TPO	535.3
GTEx_thyroid_donor_0136	TPO	1919.0
GTEx_thyroid_donor_0137	TPO	1808.0
GTEx_thyroid_donor_0138	TPO	747.7
GTEx_thyroid_donor_0139	TPO	1825.0
GTEx_thyroid_donor_0140	TPO	626.2
GTEx_thyroid_donor_0141	TPO	986.6
GTEx_thyroid_donor_0142	TPO	1618.0
GTEx_thyroid_donor_0143	TPO	1895.0
GTEx_thyroid_donor_0144	TPO	3446.0
GTEx_thyroid_donor_0145	TPO	921.7
GTEx_thyroid_donor_0146	TPO	783.8
GTEx_thyroid_donor_0147	TPO	1022.0
GTEx_thyroid_donor_0148	TPO	1132.0
GTEx_thyroid_donor_0149	TPO	338.9
GTEx_thyroid_donor_0150	TPO	288.7
GTEx_thyroid_donor_0151	TPO	1531.0
GTEx_thyroid_donor_0152	TPO	246.1
GTEx_thyroid_donor_0153	TPO	199.3
GTEx_thyroid_donor_0154	TPO	1109.0
GTEx_thyroid_donor_0155	TPO	299.8
GTEx_thyroid_donor_0156	TPO	1447.0
GTEx_thyroid_donor_0157	TPO	3150.0
GTEx_thyroid_donor_0158	TPO	1046.0
GTEx_thyroid_donor_0159	TPO	1341.0
GTEx_thyroid_donor_0160	TPO	1032.0
GTEx_thyroid_donor_0161	TPO	1176.0
GTEx_thyroid_donor_0162	TPO	1223.0
GTEx_thyroid_donor_0163	TPO	1352.0
GTEx_thyroid_donor_0164	TPO	283.4
GTEx_thyroid_donor_0165	TPO	420.1
GTEx_thyroid_donor_0166	TPO	3022.0
GTEx_thyroid_donor_0167	TPO	1130.0
GTEx_thyroid_donor_0168	TPO	330.8
GTEx_thyroid_donor_0169	TPO	2018.0
GTEx_thyroid_donor_0170	TPO	4442.0
GTEx_thyroid_donor_0171	TPO	5161.0
GTEx_thyroid_donor_0172	TPO	917.4
GTEx_thyroid_donor_0173	TPO	1885.0
GTEx_thyroid_donor_0174	TPO	4528.0
GTEx_thyroid_donor_0175	TPO	2655.0
GTEx_thyroid_donor_0176	TPO	1878.0
GTEx_thyroid_donor_0177	TPO	769.3
GTEx_thyroid_donor_0178	TPO	218.9
GTEx_thyroid_donor_0179	TPO	787.8
GTEx_thyroid_donor_0180	TPO	1987.0
GTEx_thyroid_donor_0181	TPO	1575.0
GTEx_thyroid_donor_0182	TPO	2719.0
GTEx_thyroid_donor_0183	TPO	1244.0
GTEx_thyroid_donor_0184	TPO	1379.0
GTEx_thyroid_donor_0185	TPO	5232.0
GTEx_thyroid_donor_0186	TPO	1831.0
GTEx_thyroid_donor_0187	TPO	1446.0
GTEx_thyroid_donor_0188	TPO	846.0
GTEx_thyroid_donor_0189	TPO	1542.0
GTEx_thyroid_donor_0190	TPO	904.9
GTEx_thyroid_donor_0191	TPO	2321.0
GTEx_thyroid_donor_0192	TPO	1735.0
GTEx_thyroid_donor_0193	TPO	359.0
GTEx_thyroid_donor_0194	TPO	1673.0
GTEx_thyroid_donor_0195	TPO	4928.0
GTEx_thyroid_donor_0196	TPO	495.2
GTEx_thyroid_donor_0197	TPO	2146.0
GTEx_thyroid_donor_0198	TPO	874.8
GTEx_thyroid_donor_0199	TPO	654.5
GTEx_thyroid_donor_0200	TPO	3762.0
GTEx_thyroid_donor_0201	TPO	1850.0
GTEx_thyroid_donor_0202	TPO	174.7
GTEx_thyroid_donor_0203	TPO	943.1
GTEx_thyroid_donor_0204	TPO	1090.0
GTEx_thyroid_donor_0205	TPO	1341.0
GTEx_thyroid_donor_0206	TPO	2212.0
GTEx_thyroid_donor_0207	TPO	1174.0
GTEx_thyroid_donor_0208	TPO	5115.0
GTEx_thyroid_donor_0209	TPO	1790.0
GTEx_thyroid_donor_0210	TPO	1182.0
GTEx_thyroid_donor_0211	TPO	331.5
GTEx_thyroid_donor_0212	TPO	397.4
GTEx_thyroid_donor_0213	TPO	2742.0
GTEx_thyroid_donor_0214	TPO	311.6
GTEx_thyroid_donor_0215	TPO	1555.0
GTEx_thyroid_donor_0216	TPO	1327.0
GTEx_thyroid_donor_0217	TPO	441.7
GTEx_thyroid_donor_0218	TPO	1105.0
GTEx_thyroid_donor_0219	TPO	934.8
GTEx_thyroid_donor_0220	TPO	1029.0
GTEx_thyroid_donor_0221	TPO	103.9
GTEx_thyroid_donor_0222	TPO	2243.0
GTEx_thyroid_donor_0223	TPO	853.4
GTEx_thyroid_donor_0224	TPO	1106.0
GTEx_thyroid_donor_0225	TPO	208.5
GTEx_thyroid_donor_0226	TPO	2721.0
GTEx_thyroid_donor_0227	TPO	993.1
GTEx_thyroid_donor_0228	TPO	621.6
GTEx_thyroid_donor_0229	TPO	1134.0
GTEx_thyroid_donor_0230	TPO	1369.0
GTEx_thyroid_donor_0231	TPO	2339.0
GTEx_thyroid_donor_0232	TPO	1180.0
GTEx_thyroid_donor_0233	TPO	1141.0
GTEx_thyroid_donor_0234	TPO	691.2
GTEx_thyroid_donor_0235	TPO	1032.0
GTEx_thyroid_donor_0236	TPO	826.5
GTEx_thyroid_donor_0237	TPO	1004.0
GTEx_thyroid_donor_0238	TPO	1338.0
GTEx_thyroid_donor_0239	TPO	1175.0
GTEx_thyroid_donor_0240	TPO	589.1
GTEx_thyroid_donor_0241	TPO	996.8
GTEx_thyroid_donor_0242	TPO	1540.0
GTEx_thyroid_donor_0243	TPO	2214.0
GTEx_thyroid_donor_0244	TPO	1957.0
GTEx_thyroid_donor_0245	TPO	1275.0
GTEx_thyroid_donor_0246	TPO	4146.0
GTEx_thyroid_donor_0247	TPO	1819.0
GTEx_thyroid_donor_0248	TPO	628.2
GTEx_thyroid_donor_0249	TPO	1069.0
GTEx_thyroid_donor_0250	TPO	1743.0
GTEx_thyroid_donor_0251	TPO	4488.0
GTEx_thyroid_donor_0252	TPO	470.0
GTEx_thyroid_donor_0253	TPO	1226.0
GTEx_thyroid_donor_0254	TPO	865.5
GTEx_thyroid_donor_0255	TPO	2956.0
GTEx_thyroid_donor_0256	TPO	984.8
GTEx_thyroid_donor_0257	TPO	5357.0
GTEx_thyroid_donor_0258	TPO	1283.0
GTEx_thyroid_donor_0259	TPO	545.1
GTEx_thyroid_donor_0260	TPO	567.3
GTEx_thyroid_donor_0261	TPO	634.9
GTEx_thyroid_donor_0262	TPO	567.8
GTEx_thyroid_donor_0263	TPO	643.4
GTEx_thyroid_donor_0264	TPO	4536.0
GTEx_thyroid_donor_0265	TPO	2485.0
GTEx_thyroid_donor_0266	TPO	1102.0
GTEx_thyroid_donor_0267	TPO	1073.0
GTEx_thyroid_donor_0268	TPO	1202.0
GTEx_thyroid_donor_0269	TPO	166.2
GTEx_thyroid_donor_0270	TPO	1212.0
GTEx_thyroid_donor_0271	TPO	824.7
GTEx_thyroid_donor_0272	TPO	493.2
GTEx_thyroid_donor_0273	TPO	1253.0
GTEx_thyroid_donor_0274	TPO	1325.0
GTEx_thyroid_donor_0275	TPO	2872.0
GTEx_thyroid_donor_0276	TPO	802.0
GTEx_thyroid_donor_0277	TPO	578.3
GTEx_thyroid_donor_0278	TPO	1484.0
GTEx_thyroid_donor_0279	TPO	554.2
GTEx_thyroid_donor_0280	TPO	610.8
GTEx_thyroid_donor_0281	TPO	1669.0
GTEx_thyroid_donor_0282	TPO	384.8
GTEx_thyroid_donor_0283	TPO	908.6
GTEx_thyroid_donor_0284	TPO	1386.0
GTEx_thyroid_donor_0285	TPO	359.6
GTEx_thyroid_donor_0286	TPO	345.9
GTEx_thyroid_donor_0287	TPO	768.9
GTEx_thyroid_donor_0288	TPO	616.7
GTEx_thyroid_donor_0289	TPO	781.2
GTEx_thyroid_donor_0290	TPO	1104.0
GTEx_thyroid_donor_0291	TPO	784.8
GTEx_thyroid_donor_0292	TPO	808.2
GTEx_thyroid_donor_0293	TPO	2275.0
GTEx_thyroid_donor_0294	TPO	937.8
GTEx_thyroid_donor_0295	TPO	1674.0
GTEx_thyroid_donor_0296	TPO	516.4
GTEx_thyroid_donor_0297	TPO	1115.0
GTEx_thyroid_donor_0298	TPO	1676.0
GTEx_thyroid_donor_0299	TPO	3475.0
GTEx_thyroid_donor_0300	TPO	553.5
GTEx_thyroid_donor_0301	TPO	1737.0
GTEx_thyroid_donor_0302	TPO	1194.0
GTEx_thyroid_donor_0303	TPO	1001.0
GTEx_thyroid_donor_0304	TPO	1013.0
GTEx_thyroid_donor_0305	TPO	1042.0
GTEx_thyroid_donor_0306	TPO	1474.0
GTEx_thyroid_donor_0307	TPO	670.7
GTEx_thyroid_donor_0308	TPO	357.4
GTEx_thyroid_donor_0309	TPO	983.5
GTEx_thyroid_donor_0310	TPO	2944.0
GTEx_thyroid_donor_0311	TPO	1757.0
GTEx_thyroid_donor_0312	TPO	1402.0
GTEx_thyroid_donor_0313	TPO	2981.0
GTEx_thyroid_donor_0314	TPO	770.5
GTEx_thyroid_donor_0315	TPO	1177.0
GTEx_thyroid_donor_0316	TPO	454.7
GTEx_thyroid_donor_0317	TPO	1344.0
GTEx_thyroid_donor_0318	TPO	226.9
GTEx_thyroid_donor_0319	TPO	884.7
GTEx_thyroid_donor_0320	TPO	461.4
GTEx_thyroid_donor_0321	TPO	691.2
GTEx_thyroid_donor_0322	TPO	492.4
GTEx_thyroid_donor_0323	TPO	1168.0
GTEx_thyroid_donor_0324	TPO	3497.0
GTEx_thyroid_donor_0325	TPO	753.3
GTEx_thyroid_donor_0326	TPO	1591.0
GTEx_thyroid_donor_0327	TPO	237.6
GTEx_thyroid_donor_0328	TPO	1260.0
GTEx_thyroid_donor_0329	TPO	2237.0
GTEx_thyroid_donor_0330	TPO	1743.0
GTEx_thyroid_donor_0331	TPO	1242.0
GTEx_thyroid_donor_0332	TPO	1450.0
GTEx_thyroid_donor_0333	TPO	950.2
GTEx_thyroid_donor_0334	TPO	1421.0
GTEx_thyroid_donor_0335	TPO	1242.0
GTEx_thyroid_donor_0336	TPO	2719.0
GTEx_thyroid_donor_0337	TPO	1757.0
GTEx_thyroid_donor_0338	TPO	361.1
GTEx_thyroid_donor_0339	TPO	2356.0
GTEx_thyroid_donor_0340	TPO	1106.0
GTEx_thyroid_donor_0341	TPO	1201.0
GTEx_thyroid_donor_0342	TPO	956.5
GTEx_thyroid_donor_0343	TPO	1387.0
GTEx_thyroid_donor_0344	TPO	2118.0
GTEx_thyroid_donor_0345	TPO	3748.0
GTEx_thyroid_donor_0346	TPO	1494.0
GTEx_thyroid_donor_0347	TPO	1010.0
GTEx_thyroid_donor_0348	TPO	3415.0
GTEx_thyroid_donor_0349	TPO	673.6
GTEx_thyroid_donor_0350	TPO	2483.0
GTEx_thyroid_donor_0351	TPO	1588.0
GTEx_thyroid_donor_0352	TPO	622.1
GTEx_thyroid_donor_0353	TPO	627.1
GTEx_thyroid_donor_0354	TPO	839.4
GTEx_thyroid_donor_0355	TPO	1155.0
GTEx_thyroid_donor_0356	TPO	2859.0
GTEx_thyroid_donor_0357	TPO	2128.0
GTEx_thyroid_donor_0358	TPO	992.9
GTEx_thyroid_donor_0359	TPO	517.2
GTEx_thyroid_donor_0360	TPO	2766.0
GTEx_thyroid_donor_0361	TPO	1188.0
GTEx_thyroid_donor_0362	TPO	638.6
GTEx_thyroid_donor_0363	TPO	612.2
GTEx_thyroid_donor_0364	TPO	2158.0
GTEx_thyroid_donor_0365	TPO	752.6
GTEx_thyroid_donor_0366	TPO	1175.0
GTEx_thyroid_donor_0367	TPO	1230.0
GTEx_thyroid_donor_0368	TPO	1901.0
GTEx_thyroid_donor_0369	TPO	1402.0
GTEx_thyroid_donor_0370	TPO	870.4
GTEx_thyroid_donor_0371	TPO	1026.0
GTEx_thyroid_donor_0372	TPO	814.9
GTEx_thyroid_donor_0373	TPO	456.9
GTEx_thyroid_donor_0374	TPO	764.5
GTEx_thyroid_donor_0375	TPO	921.6
GTEx_thyroid_donor_0376	TPO	1203.0
GTEx_thyroid_donor_0377	TPO	1851.0
GTEx_thyroid_donor_0378	TPO	868.2
GTEx_thyroid_donor_0379	TPO	666.5
GTEx_thyroid_donor_0380	TPO	4750.0
GTEx_thyroid_donor_0381	TPO	2170.0
GTEx_thyroid_donor_0382	TPO	681.4
GTEx_thyroid_donor_0383	TPO	1337.0
GTEx_thyroid_donor_0384	TPO	1468.0
GTEx_thyroid_donor_0385	TPO	1713.0
GTEx_thyroid_donor_0386	TPO	3533.0
GTEx_thyroid_donor_0387	TPO	1986.0
GTEx_thyroid_donor_0388	TPO	1108.0
GTEx_thyroid_donor_0389	TPO	1462.0
GTEx_thyroid_donor_0390	TPO	718.2
GTEx_thyroid_donor_0391	TPO	979.8
GTEx_thyroid_donor_0392	TPO	866.5
GTEx_thyroid_donor_0393	TPO	843.4
GTEx_thyroid_donor_0394	TPO	404.9
GTEx_thyroid_donor_0395	TPO	2077.0
GTEx_thyroid_donor_0396	TPO	1630.0
GTEx_thyroid_donor_0397	TPO	1063.0
GTEx_thyroid_donor_0398	TPO	325.2
GTEx_thyroid_donor_0399	TPO	5014.0
GTEx_thyroid_donor_0400	TPO	1239.0
GTEx_thyroid_donor_0401	TPO	1512.0
GTEx_thyroid_donor_0402	TPO	2656.0
GTEx_thyroid_donor_0403	TPO	830.3
GTEx_thyroid_donor_0404	TPO	665.6
GTEx_thyroid_donor_0405	TPO	2127.0
GTEx_thyroid_donor_0406	TPO	114.2
GTEx_thyroid_donor_0407	TPO	1319.0
GTEx_thyroid_donor_0408	TPO	1311.0
GTEx_thyroid_donor_0409	TPO	641.8
GTEx_thyroid_donor_0410	TPO	1637.0
GTEx_thyroid_donor_0411	TPO	1945.0
GTEx_thyroid_donor_0412	TPO	1589.0
GTEx_thyroid_donor_0413	TPO	935.6
GTEx_thyroid_donor_0414	TPO	711.1
GTEx_thyroid_donor_0415	TPO	3061.0
GTEx_thyroid_donor_0416	TPO	2326.0
GTEx_thyroid_donor_0417	TPO	881.2
GTEx_thyroid_donor_0418	TPO	1381.0
GTEx_thyroid_donor_0419	TPO	1492.0
GTEx_thyroid_donor_0420	TPO	3083.0
GTEx_thyroid_donor_0421	TPO	2887.0
GTEx_thyroid_donor_0422	TPO	687.2
GTEx_thyroid_donor_0423	TPO	656.3
GTEx_thyroid_donor_0424	TPO	636.7
GTEx_thyroid_donor_0425	TPO	2317.0
GTEx_thyroid_donor_0426	TPO	708.1
GTEx_thyroid_donor_0427	TPO	673.0
GTEx_thyroid_donor_0428	TPO	607.1
GTEx_thyroid_donor_0429	TPO	653.1
GTEx_thyroid_donor_0430	TPO	1073.0
GTEx_thyroid_donor_0431	TPO	3572.0
GTEx_thyroid_donor_0432	TPO	2366.0
GTEx_thyroid_donor_0433	TPO	2619.0
GTEx_thyroid_donor_0434	TPO	928.5
GTEx_thyroid_donor_0435	TPO	2196.0
GTEx_thyroid_donor_0436	TPO	2177.0
GTEx_thyroid_donor_0437	TPO	438.6
GTEx_thyroid_donor_0438	TPO	460.2
GTEx_thyroid_donor_0439	TPO	930.3
GTEx_thyroid_donor_0440	TPO	2000.0
GTEx_thyroid_donor_0441	TPO	816.2
GTEx_thyroid_donor_0442	TPO	2234.0
GTEx_thyroid_donor_0443	TPO	558.8
GTEx_thyroid_donor_0444	TPO	2436.0
GTEx_thyroid_donor_0445	TPO	2064.0
GTEx_thyroid_donor_0446	TPO	1645.0
GTEx_thyroid_donor_0447	TPO	735.1
GTEx_thyroid_donor_0448	TPO	1982.0
GTEx_thyroid_donor_0449	TPO	1339.0
GTEx_thyroid_donor_0450	TPO	116.9
GTEx_thyroid_donor_0451	TPO	1162.0
GTEx_thyroid_donor_0452	TPO	2321.0
GTEx_thyroid_donor_0453	TPO	496.6
GTEx_thyroid_donor_0454	TPO	640.7
GTEx_thyroid_donor_0455	TPO	523.3
GTEx_thyroid_donor_0456	TPO	2723.0
GTEx_thyroid_donor_0457	TPO	1947.0
GTEx_thyroid_donor_0458	TPO	1481.0
GTEx_thyroid_donor_0459	TPO	840.6
GTEx_thyroid_donor_0460	TPO	399.6
GTEx_thyroid_donor_0461	TPO	1390.0
GTEx_thyroid_donor_0462	TPO	446.4
GTEx_thyroid_donor_0463	TPO	950.0
GTEx_thyroid_donor_0464	TPO	734.3
GTEx_thyroid_donor_0465	TPO	317.6
GTEx_thyroid_donor_0466	TPO	1616.0
GTEx_thyroid_donor_0467	TPO	467.8
GTEx_thyroid_donor_0468	TPO	1853.0
GTEx_thyroid_donor_0469	TPO	1034.0
GTEx_thyroid_donor_0470	TPO	2038.0
GTEx_thyroid_donor_0471	TPO	18.22
GTEx_thyroid_donor_0472	TPO	2218.0
GTEx_thyroid_donor_0473	TPO	2649.0
GTEx_thyroid_donor_0474	TPO	600.4
GTEx_thyroid_donor_0475	TPO	1022.0
GTEx_thyroid_donor_0476	TPO	430.2
GTEx_thyroid_donor_0477	TPO	1760.0
GTEx_thyroid_donor_0478	TPO	1745.0
GTEx_thyroid_donor_0479	TPO	451.1
GTEx_thyroid_donor_0480	TPO	1001.0
GTEx_thyroid_donor_0481	TPO	1156.0
GTEx_thyroid_donor_0482	TPO	891.2
GTEx_thyroid_donor_0483	TPO	1546.0
GTEx_thyroid_donor_0484	TPO	1848.0
GTEx_thyroid_donor_0485	TPO	3073.0
GTEx_thyroid_donor_0486	TPO	2704.0
GTEx_thyroid_donor_0487	TPO	383.3
GTEx_thyroid_donor_0488	TPO	2373.0
GTEx_thyroid_donor_0489	TPO	2769.0
GTEx_thyroid_donor_0490	TPO	2877.0
GTEx_thyroid_donor_0491	TPO	1039.0
GTEx_thyroid_donor_0492	TPO	722.2
GTEx_thyroid_donor_0493	TPO	1227.0
GTEx_thyroid_donor_0494	TPO	2576.0
GTEx_thyroid_donor_0495	TPO	338.7
GTEx_thyroid_donor_0496	TPO	892.6
GTEx_thyroid_donor_0497	TPO	1806.0
GTEx_thyroid_donor_0498	TPO	1896.0
