median	tissueSiteDetailId	ontologyId	datasetId	gencodeId	geneSymbol	unit	gene
0.0	Brain_Spinal_cord_cervical_c-1	UBERON:0006469	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Substantia_nigra	UBERON:0002038	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Breast_Mammary_Tissue	UBERON:0008367	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Cells_Cultured_fibroblasts	EFO:0002009	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Cells_EBV-transformed_lymphocytes	EFO:0000572	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Cervix_Ectocervix	UBERON:0012249	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Cervix_Endocervix	UBERON:0000458	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Colon_Sigmoid	UBERON:0001159	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Colon_Transverse	UBERON:0001157	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Esophagus_Gastroesophageal_Junction	UBERON:0004550	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Esophagus_Mucosa	UBERON:0006920	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Esophagus_Muscularis	UBERON:0004648	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Fallopian_Tube	UBERON:0003889	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Heart_Atrial_Appendage	UBERON:0006631	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Heart_Left_Ventricle	UBERON:0006566	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.17333900000000002	Kidney_Cortex	UBERON:0001225	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
3.25064	Kidney_Medulla	UBERON:0001293	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0206761	Liver	UBERON:0001114	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Lung	UBERON:0008952	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Minor_Salivary_Gland	UBERON:0006330	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Muscle_Skeletal	UBERON:0011907	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Nerve_Tibial	UBERON:0001323	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Ovary	UBERON:0000992	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Pancreas	UBERON:0001150	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Pituitary	UBERON:0000007	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Prostate	UBERON:0002367	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Skin_Not_Sun_Exposed_Suprapubic	UBERON:0036149	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Skin_Sun_Exposed_Lower_leg	UBERON:0004264	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Small_Intestine_Terminal_Ileum	UBERON:0001211	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Spleen	UBERON:0002106	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Stomach	UBERON:0000945	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Testis	UBERON:0000473	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Thyroid	UBERON:0002046	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Uterus	UBERON:0000995	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Vagina	UBERON:0000996	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Whole_Blood	UBERON:0013756	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.201296	Adipose_Subcutaneous	UBERON:0002190	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.16902799999999998	Adipose_Visceral_Omentum	UBERON:0010414	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.178559	Adrenal_Gland	UBERON:0002369	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.242523	Artery_Aorta	UBERON:0001496	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.22814	Artery_Coronary	UBERON:0001621	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.16542300000000001	Artery_Tibial	UBERON:0007610	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.136467	Bladder	UBERON:0001255	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.05450750000000001	Brain_Amygdala	UBERON:0001876	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.0418639	Brain_Anterior_cingulate_cortex_BA24	UBERON:0009835	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.0450935	Brain_Caudate_basal_ganglia	UBERON:0001873	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.127067	Brain_Cerebellar_Hemisphere	UBERON:0002037	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.16187200000000002	Brain_Cerebellum	UBERON:0002037	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.0600638	Brain_Cortex	UBERON:0001870	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.055218399999999994	Brain_Frontal_Cortex_BA9	UBERON:0009834	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.05558919999999999	Brain_Hippocampus	UBERON:0001954	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.0761794	Brain_Hypothalamus	UBERON:0001898	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.0435018	Brain_Nucleus_accumbens_basal_ganglia	UBERON:0001882	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.04102619999999999	Brain_Putamen_basal_ganglia	UBERON:0001874	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.144399	Brain_Spinal_cord_cervical_c-1	UBERON:0006469	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.0849803	Brain_Substantia_nigra	UBERON:0002038	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.250237	Breast_Mammary_Tissue	UBERON:0008367	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.196689	Cells_Cultured_fibroblasts	EFO:0002009	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.259874	Cells_EBV-transformed_lymphocytes	EFO:0000572	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.36324	Cervix_Ectocervix	UBERON:0012249	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.308289	Cervix_Endocervix	UBERON:0000458	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.14698	Colon_Sigmoid	UBERON:0001159	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.138163	Colon_Transverse	UBERON:0001157	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.17139400000000002	Esophagus_Gastroesophageal_Junction	UBERON:0004550	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.172546	Esophagus_Mucosa	UBERON:0006920	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.148394	Esophagus_Muscularis	UBERON:0004648	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.471746	Fallopian_Tube	UBERON:0003889	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.0683243	Heart_Atrial_Appendage	UBERON:0006631	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.0401326	Heart_Left_Ventricle	UBERON:0006566	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
14.5985	Kidney_Cortex	UBERON:0001225	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
5.34486	Kidney_Medulla	UBERON:0001293	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
48.0334	Liver	UBERON:0001114	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.378162	Lung	UBERON:0008952	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.15103	Minor_Salivary_Gland	UBERON:0006330	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.0367166	Muscle_Skeletal	UBERON:0011907	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.46505	Nerve_Tibial	UBERON:0001323	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.332077	Ovary	UBERON:0000992	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.04598630000000001	Pancreas	UBERON:0001150	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.13513	Pituitary	UBERON:0000007	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.23934	Prostate	UBERON:0002367	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.126315	Skin_Not_Sun_Exposed_Suprapubic	UBERON:0036149	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.138916	Skin_Sun_Exposed_Lower_leg	UBERON:0004264	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.183894	Small_Intestine_Terminal_Ileum	UBERON:0001211	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.355727	Spleen	UBERON:0002106	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.126966	Stomach	UBERON:0000945	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
1.13799	Testis	UBERON:0000473	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
124.365	Thyroid	UBERON:0002046	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.32085199999999997	Uterus	UBERON:0000995	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.250821	Vagina	UBERON:0000996	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
0.0944559	Whole_Blood	UBERON:0013756	gtex_v8	ENSG00000211452.10	DIO1	TPM	DIO1
1.48919	Adipose_Subcutaneous	UBERON:0002190	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.375848	Adipose_Visceral_Omentum	UBERON:0010414	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.972018	Adrenal_Gland	UBERON:0002369	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
5.23263	Artery_Aorta	UBERON:0001496	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
2.11035	Artery_Coronary	UBERON:0001621	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
2.94266	Artery_Tibial	UBERON:0007610	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
1.36624	Bladder	UBERON:0001255	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
17.0963	Brain_Amygdala	UBERON:0001876	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
22.5345	Brain_Anterior_cingulate_cortex_BA24	UBERON:0009835	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
3.32559	Brain_Caudate_basal_ganglia	UBERON:0001873	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
1.55874	Brain_Cerebellar_Hemisphere	UBERON:0002037	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
1.87362	Brain_Cerebellum	UBERON:0002037	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
18.7977	Brain_Cortex	UBERON:0001870	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
15.8523	Brain_Frontal_Cortex_BA9	UBERON:0009834	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
13.3096	Brain_Hippocampus	UBERON:0001954	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
4.24439	Brain_Hypothalamus	UBERON:0001898	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
4.950130000000001	Brain_Nucleus_accumbens_basal_ganglia	UBERON:0001882	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
12.6252	Brain_Putamen_basal_ganglia	UBERON:0001874	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
1.8852099999999998	Brain_Spinal_cord_cervical_c-1	UBERON:0006469	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
5.59684	Brain_Substantia_nigra	UBERON:0002038	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
1.2882	Breast_Mammary_Tissue	UBERON:0008367	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
1.1719	Cells_Cultured_fibroblasts	EFO:0002009	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.031365	Cells_EBV-transformed_lymphocytes	EFO:0000572	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
19.3739	Cervix_Ectocervix	UBERON:0012249	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
25.5223	Cervix_Endocervix	UBERON:0000458	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.237645	Colon_Sigmoid	UBERON:0001159	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.838657	Colon_Transverse	UBERON:0001157	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
5.16073	Esophagus_Gastroesophageal_Junction	UBERON:0004550	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
61.6542	Esophagus_Mucosa	UBERON:0006920	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
5.69939	Esophagus_Muscularis	UBERON:0004648	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.456996	Fallopian_Tube	UBERON:0003889	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.589128	Heart_Atrial_Appendage	UBERON:0006631	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
2.3409299999999997	Heart_Left_Ventricle	UBERON:0006566	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.680389	Kidney_Cortex	UBERON:0001225	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.500031	Kidney_Medulla	UBERON:0001293	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.0398199	Liver	UBERON:0001114	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.64715	Lung	UBERON:0008952	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
34.9246	Minor_Salivary_Gland	UBERON:0006330	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
2.18487	Muscle_Skeletal	UBERON:0011907	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
2.76364	Nerve_Tibial	UBERON:0001323	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.156315	Ovary	UBERON:0000992	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.24380300000000002	Pancreas	UBERON:0001150	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
38.8265	Pituitary	UBERON:0000007	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
12.7009	Prostate	UBERON:0002367	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
4.60006	Skin_Not_Sun_Exposed_Suprapubic	UBERON:0036149	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
6.213019999999999	Skin_Sun_Exposed_Lower_leg	UBERON:0004264	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.8263520000000001	Small_Intestine_Terminal_Ileum	UBERON:0001211	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.18443900000000002	Spleen	UBERON:0002106	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
2.2995400000000004	Stomach	UBERON:0000945	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
4.96467	Testis	UBERON:0000473	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
85.1058	Thyroid	UBERON:0002046	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.692017	Uterus	UBERON:0000995	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
27.0158	Vagina	UBERON:0000996	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
0.0195175	Whole_Blood	UBERON:0013756	gtex_v8	ENSG00000211448.11	DIO2	TPM	DIO2
1.25321	Adipose_Subcutaneous	UBERON:0002190	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
1.9897200000000002	Adipose_Visceral_Omentum	UBERON:0010414	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
16.5283	Adrenal_Gland	UBERON:0002369	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
1.20785	Artery_Aorta	UBERON:0001496	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
2.9339999999999997	Artery_Coronary	UBERON:0001621	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.9409379999999999	Artery_Tibial	UBERON:0007610	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
6.20383	Bladder	UBERON:0001255	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.567409	Brain_Amygdala	UBERON:0001876	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.42490500000000003	Brain_Anterior_cingulate_cortex_BA24	UBERON:0009835	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.911618	Brain_Caudate_basal_ganglia	UBERON:0001873	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
6.195930000000001	Brain_Cerebellar_Hemisphere	UBERON:0002037	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
6.49483	Brain_Cerebellum	UBERON:0002037	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.664804	Brain_Cortex	UBERON:0001870	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.539036	Brain_Frontal_Cortex_BA9	UBERON:0009834	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.755274	Brain_Hippocampus	UBERON:0001954	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.571682	Brain_Hypothalamus	UBERON:0001898	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.798461	Brain_Nucleus_accumbens_basal_ganglia	UBERON:0001882	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.899206	Brain_Putamen_basal_ganglia	UBERON:0001874	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
1.31809	Brain_Spinal_cord_cervical_c-1	UBERON:0006469	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.547277	Brain_Substantia_nigra	UBERON:0002038	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
2.3506099999999996	Breast_Mammary_Tissue	UBERON:0008367	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.22516999999999998	Cells_Cultured_fibroblasts	EFO:0002009	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.661434	Cells_EBV-transformed_lymphocytes	EFO:0000572	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
3.8692800000000003	Cervix_Ectocervix	UBERON:0012249	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
3.9369400000000003	Cervix_Endocervix	UBERON:0000458	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
1.7538099999999999	Colon_Sigmoid	UBERON:0001159	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
1.1159	Colon_Transverse	UBERON:0001157	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
1.60531	Esophagus_Gastroesophageal_Junction	UBERON:0004550	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
138.166	Esophagus_Mucosa	UBERON:0006920	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
1.3876	Esophagus_Muscularis	UBERON:0004648	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
5.11287	Fallopian_Tube	UBERON:0003889	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
2.7337700000000003	Heart_Atrial_Appendage	UBERON:0006631	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.506942	Heart_Left_Ventricle	UBERON:0006566	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.5102979999999999	Kidney_Cortex	UBERON:0001225	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.9540420000000001	Kidney_Medulla	UBERON:0001293	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.282535	Liver	UBERON:0001114	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
102.289	Lung	UBERON:0008952	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
10.3572	Minor_Salivary_Gland	UBERON:0006330	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.215198	Muscle_Skeletal	UBERON:0011907	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
6.88652	Nerve_Tibial	UBERON:0001323	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
3.71178	Ovary	UBERON:0000992	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.36339099999999996	Pancreas	UBERON:0001150	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
2.53065	Pituitary	UBERON:0000007	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
20.5651	Prostate	UBERON:0002367	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
91.8673	Skin_Not_Sun_Exposed_Suprapubic	UBERON:0036149	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
86.5735	Skin_Sun_Exposed_Lower_leg	UBERON:0004264	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
1.27381	Small_Intestine_Terminal_Ileum	UBERON:0001211	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.5651109999999999	Spleen	UBERON:0002106	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
58.949	Stomach	UBERON:0000945	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
3.7804	Testis	UBERON:0000473	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
149.006	Thyroid	UBERON:0002046	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
1.48114	Uterus	UBERON:0000995	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
76.4741	Vagina	UBERON:0000996	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.156182	Whole_Blood	UBERON:0013756	gtex_v8	ENSG00000137857.17	DUOX1	TPM	DUOX1
0.335839	Adipose_Subcutaneous	UBERON:0002190	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.505722	Adipose_Visceral_Omentum	UBERON:0010414	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
1.6073600000000001	Adrenal_Gland	UBERON:0002369	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.396374	Artery_Aorta	UBERON:0001496	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
1.30824	Artery_Coronary	UBERON:0001621	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.168726	Artery_Tibial	UBERON:0007610	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
3.20319	Bladder	UBERON:0001255	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.0780979	Brain_Amygdala	UBERON:0001876	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.05382050000000001	Brain_Anterior_cingulate_cortex_BA24	UBERON:0009835	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.131591	Brain_Caudate_basal_ganglia	UBERON:0001873	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.27617600000000003	Brain_Cerebellar_Hemisphere	UBERON:0002037	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.318932	Brain_Cerebellum	UBERON:0002037	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.09703669999999999	Brain_Cortex	UBERON:0001870	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.06694270000000001	Brain_Frontal_Cortex_BA9	UBERON:0009834	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.105653	Brain_Hippocampus	UBERON:0001954	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.08207300000000001	Brain_Hypothalamus	UBERON:0001898	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.117704	Brain_Nucleus_accumbens_basal_ganglia	UBERON:0001882	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.11136700000000001	Brain_Putamen_basal_ganglia	UBERON:0001874	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.221185	Brain_Spinal_cord_cervical_c-1	UBERON:0006469	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.2275	Brain_Substantia_nigra	UBERON:0002038	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.698226	Breast_Mammary_Tissue	UBERON:0008367	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.0395334	Cells_Cultured_fibroblasts	EFO:0002009	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.0572924	Cells_EBV-transformed_lymphocytes	EFO:0000572	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.475361	Cervix_Ectocervix	UBERON:0012249	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.774812	Cervix_Endocervix	UBERON:0000458	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.643616	Colon_Sigmoid	UBERON:0001159	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
1.2442799999999998	Colon_Transverse	UBERON:0001157	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.602583	Esophagus_Gastroesophageal_Junction	UBERON:0004550	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
26.6953	Esophagus_Mucosa	UBERON:0006920	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.365068	Esophagus_Muscularis	UBERON:0004648	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.6118140000000001	Fallopian_Tube	UBERON:0003889	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.749671	Heart_Atrial_Appendage	UBERON:0006631	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.208591	Heart_Left_Ventricle	UBERON:0006566	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.569435	Kidney_Cortex	UBERON:0001225	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.762798	Kidney_Medulla	UBERON:0001293	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
0.22803400000000001	Liver	UBERON:0001114	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
5.119190000000001	Lung	UBERON:0008952	gtex_v8	ENSG00000140279.12	DUOX2	TPM	DUOX2
