cluster_1,,B cell,B cell,B cell,B cell,B cell,B cell,B cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,NK cell,NK cell,NK cell,NK cell,NK cell,NK cell,NK cell,T cell,T cell,T cell,T cell,T cell,T cell,T cell
cluster_2,,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell
source,target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL1B,CXCL10,0.025739957381338968,0.0320867275112061,0.027087598964444085,0.02464665003397552,0.08427266684215912,0.0,0.028627574803252225,0.03489069583507054,0.04123746596493767,0.03623833741817566,0.033797388487707095,0.09342340529589069,0.0,0.037778313256983796,0.019910212610554413,0.02625698274042154,0.021257854193659532,0.018816905263190964,0.07844292207137457,0.0,0.022797830032467666,0.01690178351138359,0.023248553641250717,0.018249425094488708,0.01580847616402014,0.07543449297220374,0.0,0.01978940093329684,0.02853559817267331,0.03488236830254044,0.029883239755778425,0.02744229082530986,0.08706830763349346,0.0,0.031423215594586565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017516618344570932,0.023863388474438064,0.018864259927676052,0.016423310997207483,0.07604932780539109,0.0,0.02040423576648419
XCL1,CCR6,0.01775159191911238,0.01897594747701481,0.035879770120157625,0.01780298605916506,0.033483632630811874,0.0,0.0368857454781717,0.012753016104663376,0.013977371662565805,0.030881194305708622,0.012804410244716055,0.028485056816362868,0.0,0.031887169663722695,0.015099798808236253,0.016324154366138682,0.0332279770092815,0.015151192948288934,0.030831839519935747,0.0,0.034233952367295574,0.011420195159433624,0.012644550717336053,0.029548373360478872,0.011471589299486303,0.027152235871133117,0.0,0.030554348718492948,0.030264406692526176,0.031488762250428605,0.04839258489357143,0.030315800832578857,0.04599644740422567,0.0,0.0493985602515855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184164072729643,0.01964076283086673,0.036544585474009544,0.018467801413016977,0.03414844798466379,0.0,0.03755056083202362
THBS4,ITGA6,0.1670997605054048,0.37380539911688454,0.1964931100050678,0.18645525732844964,0.1054078431447313,0.0,0.1977672422444265,0.24694147290391727,0.45364711151539705,0.2763348224035803,0.26629696972696215,0.1852495555432438,0.0,0.277608954642939,0.5678068359818598,0.7745124745933396,0.5972001854815229,0.5871623328049047,0.5061149186211863,0.0,0.5984743177208816,0.23111021950687127,0.437815858118351,0.2605035690065343,0.25046571632991615,0.1694183021461978,0.0,0.261777701245893,0.2512476944148805,0.4579533330263602,0.28064104391454353,0.27060319123792537,0.189555777054207,0.0,0.2819151761539022,0.6908972523653304,0.8976028909768101,0.7202906018649934,0.7102527491883752,0.6292053350046569,0.0,0.7215647341043521,0.4516177300349974,0.6583233686464771,0.4810110795346604,0.4709732268580422,0.38992581267432386,0.0,0.48228521177401906
TNF,CDH11,0.07261843348506593,0.09531527936741595,0.2883815747875971,0.12356940377720257,0.2087519202251811,0.0,0.1516055951866121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07787469229214326,0.10057153817449328,0.29363783359467444,0.1288256625842799,0.21400817903225844,0.0,0.15686185399368943,0.07299923265953794,0.09569607854188796,0.2887623739620691,0.12395020295167458,0.20913271939965314,0.0,0.15198639436108413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07397085946239426,0.09666770534474428,0.2897340007649254,0.12492182975453091,0.21010434620250945,0.0,0.15295802116394044
IL6,CCR7,0.1865454584795193,0.1618636686463907,0.15444192019418793,0.147969558287274,0.1859131339935849,0.0,0.1515658222012544,0.8060119447705765,0.7813301549374478,0.7739084064852451,0.7674360445783311,0.805379620284642,0.0,0.7710323084923115,0.25833336966620435,0.23365157983307577,0.226229831380873,0.21975746947395908,0.25770104518027,0.0,0.22335373338793946,0.10825675869445917,0.08357496886133058,0.07615322040912778,0.06968085850221387,0.10762443420852474,0.0,0.07327712241619425,0.24780473623627908,0.22312294640315047,0.2157011979509477,0.20922883604403378,0.24717241175034466,0.0,0.21282509995801416,0.6582982748964408,0.6336164850633121,0.6261947366111094,0.6197223747041954,0.6576659504105064,0.0,0.6233186386181758,0.24171353658687392,0.2170317467537453,0.20960999830154253,0.20313763639462862,0.2410812121009395,0.0,0.206733900308609
CXCL3,CCR7,0.050665540416745376,0.025983750583616783,0.01856200213141399,0.012089640224500077,0.05003321593081096,0.0,0.01568590413848046,0.06254037872540791,0.03785858889227932,0.030436840440076524,0.023964478533162612,0.0619080542394735,0.0,0.027560742447142995,0.05629744832328536,0.03161565849015676,0.024193910037953965,0.017721548131040057,0.05566512383735094,0.0,0.021317812045020437,0.05582149181083186,0.03113970197770327,0.023717953525500476,0.017245591618586565,0.055189167324897453,0.0,0.02084185553256695,0.06357541372800941,0.038893623894880824,0.03147187544267803,0.024999513535764115,0.062943089242075,0.0,0.028595777449744498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05909057880706295,0.03440878897393435,0.026987040521731558,0.020514678614817646,0.05845825432112853,0.0,0.02411094252879803
IFNG,CXCL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008277548979500138,0.014624319109367269,0.009625190562605256,0.007184241632136688,0.06681025844032029,0.0,0.011165166401413393,0.007170922957720374,0.013517693087587506,0.008518564540825493,0.0060776156103569245,0.06570363241854052,0.0,0.01005854037963363,0.01861781653918404,0.02496458666905117,0.019965458122289156,0.017524509191820588,0.07715052600000419,0.0,0.021505433961097293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010447056221198929,0.01679382635106606,0.011794697804304047,0.009353748873835478,0.06897976568201908,0.0,0.013334673643112183
S100A8,MMP1,0.004754136296084328,0.0,0.0030485986528398226,0.0024153283212173964,0.0,0.0,0.004264609740732226,0.05864236920165962,0.0,0.05693683155841511,0.056303561226792684,0.0,0.0,0.05815284264630752,0.02355823665862803,0.0,0.021852699015383524,0.0212194286837611,0.0,0.0,0.02306871010327593,0.014301879061203272,0.0,0.012596341417958765,0.01196307108633634,0.0,0.0,0.01381235250585117,0.02647033175532187,0.0,0.024764794112077364,0.02413152378045494,0.0,0.0,0.02598080519996977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02241690578753864,0.0,0.020711368144294133,0.020078097812671707,0.0,0.0,0.021927379232186538
FGF7,SFTPA2,0.0,0.0,0.07825421699565437,0.07986186874062202,0.0,0.0,0.0,0.0,0.0,0.11660886199698592,0.11821651374195358,0.0,0.0,0.0,0.0,0.0,0.1358883784168544,0.13749603016182205,0.0,0.0,0.0,0.0,0.0,0.03517228971767984,0.0367799414626475,0.0,0.0,0.0,0.0,0.0,0.10112350921202903,0.10273116095699669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339783419626688,0.13558599370763647,0.0,0.0,0.0
ADIPOQ,CXCL12,0.3525455235129725,0.7663607988386436,0.6230538986250722,0.2515056459142673,0.5193159210804759,0.0,0.5188539346622524,0.33835937699152424,0.7521746523171953,0.6088677521036239,0.2373194993928189,0.5051297745590275,0.0,0.504667788140804,0.35918415497259115,0.7729994302982622,0.6296925300846908,0.2581442773738858,0.5259545525400945,0.0,0.525492566121871,0.3330191069263823,0.7468343822520535,0.603527482038482,0.231979229327677,0.49978950449388565,0.0,0.49932751807566217,0.338288887339258,0.7521041626649291,0.6087972624513577,0.23724900974055269,0.5050592849067613,0.0,0.5045972984885378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35720455039424354,0.7710198257199146,0.6277129255063432,0.25616467279553823,0.5239749479617468,0.0,0.5235129615435233
SAA1,F3,0.11033634743551268,0.1642377841912765,0.19863251322306216,0.14795054781737835,0.1706070635551476,0.0,0.18060123358798255,0.09012302504137637,0.14402446179714018,0.17841919082892585,0.12773722542324203,0.15039374116101129,0.0,0.16038791119384624,0.10747409836549318,0.161375535121257,0.19577026415304266,0.14508829874735885,0.16774481448512812,0.0,0.17773898451796305,0.05114533139434406,0.10504676815010786,0.13944149718189353,0.08875953177620971,0.11141604751397899,0.0,0.12141021754681391,0.07414375454362274,0.12804519129938655,0.16243992033117222,0.1117579549254884,0.13441447066325768,0.0,0.1444086406960926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10291187690523887,0.15681331366100268,0.19120804269278835,0.14052607728710453,0.1631825930248738,0.0,0.17317676305770874
IL6,CXCL12,0.46787334717538237,0.8816886225010534,0.738381722287482,0.36683346957667706,0.6346437447428857,0.0,0.6341817583246623,1.0873398334664395,1.5011551087921107,1.357848208578539,0.9862999558677341,1.254110231033943,0.0,1.2536482446157193,0.5396612583620675,0.9534765336877385,0.8101696334741672,0.4386213807633621,0.7064316559295708,0.0,0.7059696695113473,0.3895846473903222,0.8033999227159934,0.660093022502422,0.2885447697916169,0.5563550449578256,0.0,0.555893058539602,0.5291326249321422,0.9429479002578132,0.7996410000442418,0.42809274733343683,0.6959030224996454,0.0,0.695441036081422,0.9396261635923038,1.353441438917975,1.2101345387044034,0.8385862859935984,1.1063965611598072,0.0,1.1059345747415836,0.523041425282737,0.9368567006084081,0.7935498003948367,0.42200154768403164,0.6898118228502403,0.0,0.6893498364320169
CCL21,CXCR6,0.5160245979136794,0.5077959084033915,0.4976516399964362,0.49523736935694623,0.5432184643822712,0.0,0.5013624454679146,0.6391505379902718,0.6309218484799839,0.6207775800730285,0.6183633094335386,0.6663444044588634,0.0,0.624488385544507,0.34835989818591473,0.34013120867562685,0.3299869402686715,0.3275726696291815,0.3755537646545064,0.0,0.33369774574014993,0.14468197307632663,0.13645328356603875,0.12630901515908338,0.12389474451959341,0.17187583954491834,0.0,0.13001982063056186,0.33932045575151876,0.3310917662412309,0.3209474978342755,0.31853322719478555,0.36651432222011043,0.0,0.32465830330575396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42293638592453103,0.41470769641424315,0.4045634280072878,0.4021491573677978,0.4501302523931227,0.0,0.40827423347876624
CCL14,CXCR6,0.4808599894499257,0.4726312999396378,0.46248703153268245,0.4600727608931925,0.5080538559185174,0.0,0.4661978370041609,0.770677445371774,0.7624487558614861,0.7523044874545307,0.7498902168150408,0.7978713118403656,0.0,0.7560152929260092,0.23107502599926164,0.22284633648897376,0.2127020680820184,0.21028779744252843,0.25826889246785334,0.0,0.21641287355349687,0.11918601760457027,0.11095732809428241,0.10081305968732704,0.09839878904783707,0.146379884073162,0.0,0.1045238651588055,0.2624984238047755,0.2542697342944876,0.24412546588753223,0.24171119524804227,0.2896922902733672,0.0,0.2478362713590107,0.5548450275349212,0.5466163380246333,0.5364720696176779,0.534057798978188,0.5820388940035128,0.0,0.5401828750891564,0.3211496323434106,0.3129209428331227,0.30277667442616735,0.3003624037866774,0.3483434988120023,0.0,0.3064874798976458
CCL11,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05182348023098959,0.027141690397860997,0.019719941945658202,0.013247580038744291,0.05119115574505517,0.0,0.016843843952724674,0.047628298703868074,0.02294650887073948,0.015524760418536685,0.009052398511622773,0.04699597421793366,0.0,0.012648662425603157,0.05831014744044886,0.03362835760732027,0.026206609155117473,0.01973424724820356,0.05767782295451444,0.0,0.023330511162183945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05077915624813174,0.02609736641500315,0.018675617962800355,0.012203256055886444,0.05014683176219733,0.0,0.015799519969866827
CXCL12,CCR7,0.374062744152807,0.3493809543196784,0.3419592058674756,0.3354868439605617,0.37343041966687257,0.0,0.3390831078745421,0.787878019478478,0.7631962296453495,0.7557744811931467,0.7493021192862328,0.7872456949925437,0.0,0.7528983832002132,0.6445711192649066,0.6198893294317781,0.6124675809795753,0.6059952190726614,0.6439387947789723,0.0,0.6095914829866418,0.2730228665541017,0.24834107672097308,0.2409193282687703,0.23444696636185638,0.27239054206816726,0.0,0.23804323027583676,0.5408331417203103,0.5161513518871818,0.508729603434979,0.5022572415280651,0.540200817234376,0.0,0.5058535054420454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5403711553020869,0.5156893654689583,0.5082676170167555,0.5017952551098416,0.5397388308161525,0.0,0.505391519023822
CCL17,CCR7,0.13037335720375506,0.10569156737062647,0.09826981891842368,0.09179745701150976,0.12974103271782064,0.0,0.09539372092549014,0.1723750584262038,0.1476932685930752,0.1402715201408724,0.1337991582339585,0.17174273394026937,0.0,0.13739542214793887,0.332636053291007,0.3079542634578784,0.30053251500567557,0.29406015309876166,0.33200372880507256,0.0,0.2976564170127421,0.1705297805769066,0.14584799074377802,0.1384262422915752,0.13195388038466133,0.1698974560909722,0.0,0.1355501442986417,0.261797391747275,0.23711560191414638,0.2296938534619436,0.22322149155502968,0.2611650672613406,0.0,0.22681775546901006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23684292845883978,0.21216113862571118,0.2047393901735084,0.19826702826659448,0.23621060397290536,0.0,0.20186329218057486
CCL3L1,CXCR6,0.0714845208138445,0.06325583130355662,0.05311156289660125,0.050697292257111295,0.09867838728243622,0.0,0.05682236836807973,0.07418667901779638,0.0659579895075085,0.05581372110055314,0.05339945046106318,0.10138054548638811,0.0,0.05952452657203161,0.10201718185519784,0.09378849234490996,0.0836442239379546,0.08122995329846464,0.12921104832378957,0.0,0.08735502940943307,0.08484955105177532,0.07662086154148745,0.06647659313453208,0.06406232249504211,0.11204341752036703,0.0,0.07018739860601055,0.12343304361484243,0.11520435410455457,0.1050600856975992,0.10264581505810923,0.15062691008343415,0.0,0.10877089116907766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07560664562948763,0.06737795611919975,0.05723368771224439,0.05481941707275443,0.10280051209807936,0.0,0.06094449318372286
CXCL6,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013349949099172583,0.014574304657075012,0.03147812730021783,0.01340134323922526,0.029081989810872073,0.0,0.03248410265823191,0.01156409647984782,0.01278845203775025,0.02969227468089307,0.0116154906199005,0.027296137191547314,0.0,0.030698250038907145,0.010468445284387859,0.011692800842290288,0.028596623485433105,0.010519839424440538,0.02620048599608735,0.0,0.02960259884344718,0.021769237165135753,0.02299359272303818,0.039897415366181,0.02182063130518843,0.03750127787683524,0.0,0.04090339072419508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012223077351828763,0.013447432909731192,0.030351255552874008,0.012274471491881442,0.027955118063528253,0.0,0.03135723091088809
IL1A,C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,CSF1,0.2175586080029063,0.2741568148353674,0.2641042758105909,0.2027870103971657,0.21369660265143378,0.0,0.25830204809970364,0.8370250942939634,0.8936233011264245,0.8835707621016481,0.8222534966882228,0.8331630889424909,0.0,0.8777685343907607,0.28934651918959137,0.3459447260220525,0.335892186997276,0.2745749215838508,0.28548451383811885,0.0,0.3300899592863887,0.13926990821784616,0.19586811505030727,0.1858155760255308,0.12449831061210556,0.13540790286637364,0.0,0.1800133483146435,0.27881788575966604,0.3354160925921272,0.3253635535673507,0.2640462881539255,0.2749558804081935,0.0,0.3195613258564634,0.6893114244198277,0.7459096312522888,0.7358570922275124,0.6745398268140871,0.6854494190683552,0.0,0.730054864516625,0.2727266861102609,0.32932489294272205,0.31927235391794556,0.2579550885045203,0.2688646807587884,0.0,0.3134701262070582
IL6,GZMB,0.16241735535381485,0.15512417666981015,0.1553232535080327,0.14469257783924244,0.21810597078310875,0.0,0.15608310119346713,0.7818838416448719,0.7745906629608672,0.7747897397990898,0.7641590641302995,0.8375724570741658,0.0,0.7755495874845242,0.23420526654049992,0.22691208785649522,0.22711116469471776,0.2164804890259275,0.2898938819697938,0.0,0.2278710123801522,0.0841286555687547,0.07683547688475,0.07703455372297253,0.06640387805418231,0.1398172709980486,0.0,0.07779440140840699,0.22367663311057462,0.21638345442656992,0.21658253126479246,0.2059518555960022,0.27936524853986855,0.0,0.2173423789502269,0.6341701717707362,0.6268769930867315,0.6270760699249541,0.6164453942561638,0.6898587872000301,0.0,0.6278359176103885,0.21758543346116946,0.21029225477716476,0.2104913316153873,0.19986065594659705,0.27327404889046336,0.0,0.21125117930082174
IL1A,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,PTGS2,0.14247406105490495,0.1745969748126988,0.15200563348058221,0.11960065608005871,0.09748620656882129,0.0,0.15767167896049067,0.12226073866076864,0.1543836524185625,0.1317923110864459,0.0993873336859224,0.07727288417468497,0.0,0.13745835656635436,0.13961181198488548,0.17173472574267934,0.1491433844105627,0.11673840701003921,0.09462395749880179,0.0,0.15480942989047117,0.08328304501373635,0.1154059587715302,0.09281461743941358,0.060409640038890086,0.03829519052765266,0.0,0.09848066291932203,0.10628146816301502,0.1384043819208089,0.11581304058869227,0.08340806318816876,0.06129361367693134,0.0,0.12147908606860072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504959052463117,0.16717250428242503,0.1445811629503084,0.1121761855497849,0.09006173603854747,0.0,0.15024720843021686
FGFR4,PLAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05320185414371134,0.06276140670455337,0.08513422633111815,0.1166952024882528,0.019743235699992413,0.0,0.046848107875643495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05356046775731392,0.06312002031815594,0.08549283994472073,0.11705381610185538,0.020101849313594995,0.0,0.047206721489246074
TNF,PLAU,0.053607119369680864,0.06316667193052289,0.08553949155708768,0.11710046771422232,0.020148500925961935,0.0,0.04725337310161302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588633781767582,0.06842293073760022,0.09079575036416501,0.12235672652129966,0.025404759733039267,0.0,0.052509631908690346,0.05398791854415287,0.0635474711049949,0.08592029073155968,0.11748126688869433,0.020529300100433943,0.0,0.047634172276085025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05495954534700919,0.06451909790785122,0.08689191753441601,0.11845289369155065,0.021500926903290266,0.0,0.048605799078941345
CSF2,CSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08314216822801851,0.13974037506047962,0.12968783603570316,0.06837057062227792,0.07928016287654599,0.0,0.12388560832481584,0.0788297599265537,0.1354279667590148,0.12537542773423835,0.0640581623208131,0.07496775457508117,0.0,0.11957320002335102,0.08560498789644555,0.14220319472890666,0.1321506557041302,0.07083339029070496,0.08174298254497303,0.0,0.12634842799324286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL5,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.005835617313821419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00649413173015301
VWF,ITGA6,0.9444891746244292,1.1511948132359089,0.9738825241240922,0.963844671447474,0.8827972572637557,0.0,0.9751566563634508,1.7833353352300856,1.9900409738415652,1.8127286847297486,1.8026908320531305,1.721643417869412,0.0,1.8140028169691074,0.7876684738993245,0.9943741125108042,0.8170618233989875,0.8070239707223693,0.725976556538651,0.0,0.8183359556383462,0.6009698666375274,0.8076755052490071,0.6303632161371904,0.6203253634605722,0.5392779492768539,0.0,0.6316373483765491,0.7735715745403751,0.9802772131518548,0.802964924040038,0.7929270713634199,0.7118796571797016,0.0,0.8042390562793967,0.7243182124737696,0.9310238510852493,0.7537115619734326,0.7436737092968144,0.6626262951130961,0.0,0.7549856942127913,0.8519080604083212,1.058613699019801,0.8813014099079842,0.8712635572313661,0.7902161430476478,0.0,0.8825755421473429
CXCL8,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.028762068503496017,0.0,0.0,0.0,0.0,0.0,0.0,0.06912186684316446,0.0,0.0,0.0,0.0,0.0,0.0,0.07036011845634507,0.0,0.0,0.0,0.0,0.0,0.0,0.04745371507246002,0.0,0.0,0.0,0.0,0.0,0.0,0.045072392583073176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06371343745635105
IL2,PRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELN,ITGA6,0.08772248834589101,0.29442812695737075,0.11711583784555403,0.10707798516893588,0.026030570985217525,0.0,0.11838997008491271,0.10568019737174109,0.31238583598322084,0.1350735468714041,0.12503569419478594,0.04398828001106759,0.0,0.1363476791107628,0.09348514743110702,0.30019078604258675,0.12287849693077003,0.11284064425415188,0.03179323007043352,0.0,0.12415262917012872,0.096796820440607,0.3035024590520867,0.12619016994027002,0.11615231726365187,0.03510490307993351,0.0,0.1274643021796287,0.09389338805830084,0.30059902666978056,0.12328673755796386,0.11324888488134571,0.03220147069762735,0.0,0.12456086979732255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11505776300315171,0.32176340161463146,0.14445111250281473,0.1344132598261966,0.05336584564247822,0.0,0.1457252447421734
FGF7,VEGFA,0.2304065220982489,0.21337928738962217,0.27073281500185187,0.4523128487345844,0.22804935326840006,0.0,0.20907121212311103,0.2687611670995805,0.2517339323909537,0.3090874600031834,0.49066749373591595,0.2664039982697316,0.0,0.2474258571244426,0.2880406835194489,0.2710134488108222,0.32836697642305185,0.5099470101557844,0.28568351468960007,0.0,0.266705373544311,0.1873245948202744,0.17029736011164764,0.22765088772387732,0.4092309214566099,0.18496742599042554,0.0,0.1659892848451365,0.2532758143146236,0.23624857960599682,0.2936021072182265,0.47518214095095906,0.2509186454847747,0.0,0.2319405043394857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28613064706526337,0.2691034123566366,0.32645693996886627,0.5080369737015988,0.2837734782354145,0.0,0.2647953370901255
CCL2,PTGS2,0.24468238368956713,0.276805297447361,0.2542139561152444,0.22180897871472088,0.19969452920348346,0.0,0.25988000159515284,0.5672727638341966,0.5993956775919904,0.5768043362598738,0.5443993588593503,0.5222849093481129,0.0,0.5824703817397823,0.36738435431394134,0.3995072680717352,0.3769159267396186,0.3445109493390951,0.3223964998278577,0.0,0.38258197221952706,0.18478860125865568,0.21691151501644954,0.1943201736843329,0.16191519628380943,0.13980074677257198,0.0,0.19998621916424136,0.3800757896158851,0.412198703373679,0.3896073620415624,0.3572023846410389,0.33508793512980145,0.0,0.39527340752147083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45529779967098405,0.4874207134287779,0.4648293720966613,0.4324243946961378,0.4103099451849004,0.0,0.47049541757656976
NR0B2,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL13,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.02653210037682312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005881429559499925,0.0,0.0,0.0,0.0,0.0,0.0,0.005606294865559957,0.0,0.0,0.0,0.0,0.0,0.0,0.012359491243261737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007925948729881874
IL13,VEGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1533549393592096,0.13632770465058286,0.19368123226281253,0.37526126599554505,0.15099777052936075,0.0,0.13201962938407172,0.15303261430890389,0.13600537960027714,0.19335890721250681,0.37493894094523933,0.15067544547905504,0.0,0.131697304333766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A9,MMP1,0.06521789348908584,0.0,0.06351235584584135,0.06287908551421892,0.0,0.0,0.06472836693373374,0.12307149986002229,0.0,0.1213659622167778,0.12073269188515537,0.0,0.0,0.12258197330467019,0.06778034356575754,0.0,0.06607480592251305,0.06544153559089062,0.0,0.0,0.06729081701040544,0.039167088774610045,0.0,0.03746155113136554,0.03682828079974311,0.0,0.0,0.038677562219257944,0.0489670647663058,0.0,0.047261527123061295,0.046628256791438866,0.0,0.0,0.0484775382109537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0628547555934439,0.0,0.061149217950199404,0.060515947618576975,0.0,0.0,0.06236522903809181
IL2,CES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
