gene	beta_subtype	pvalue_naive	fdr_naive	pvalue_LMM	fdr_LMM	status
EPPK1	1.6959728378932273	5.164805151826815e-38	2.626172111098381e-36	2.5520641992547503e-45	4.557257498669197e-44	same
PPP1R7	-0.3273007318290646	0.9807045790505077	0.9836555456875703	2.6688720937142346e-06	5.384409066000474e-06	gained_with_LMM
PGD	-0.16627161551981362	0.2191044891961636	0.2517477853651822	5.681700134108971e-06	1.1184449082891674e-05	gained_with_LMM
PRKAA1	-0.08576471989199955	0.09248060855391929	0.11662119615878852	0.10032424860163325	0.12736891485607266	same
THY1	-0.15799892768712095	0.5521818146194192	0.5890986642454685	0.1565644235754899	0.19210358720919007	same
CSTB	0.16757684029416642	0.000943186686342775	0.0020356547187254134	0.004114685144248338	0.006304420547877944	same
MBNL1	0.22333882761373294	0.00016613395867949018	0.0004085261279003857	1.1944384446935637e-07	2.6681424676699113e-07	same
PTP4A3	0.4250785457952051	3.179951236456656e-06	9.968499173845317e-06	7.402506375733428e-06	1.4448613615615018e-05	same
DOCK3	0.3736403128172205	5.712187360296473e-06	1.743292175065048e-05	6.480296746882499e-07	1.3719753169123146e-06	same
STMN1	0.3976228132832514	1.999123319442309e-06	6.448784901426802e-06	6.447624083824766e-09	1.5790099797121875e-08	same
IDO1	0.6384466239398912	0.0003231311974542095	0.0007573387440333035	1.0298914098970222e-05	1.989487591558961e-05	same
CST4	0.5930267724995524	0.006387461917162586	0.011219195404852318	5.843276592456677e-06	1.1494970345816416e-05	same
SWAP70	-0.1314180408093956	0.18498288007350855	0.21593332304300605	0.03261690801713394	0.04492687054701645	gained_with_LMM
PKIA	-0.2582997602225102	0.6274355519634105	0.6620846485720124	0.04965752067398189	0.06626893328378365	same
USP7	-0.08815501684194245	0.0788906328419036	0.10101233398451166	0.006588774787943182	0.009873288893021751	gained_with_LMM
UBE2Z	0.16861423337735743	0.0005758440784573299	0.0013018328827219213	2.0953779265366916e-07	4.5817301600656526e-07	same
LUC7L3	-0.15999478210501364	0.2705712155593074	0.306076035700574	0.01639020294388848	0.02354914216075931	gained_with_LMM
AHCY	-0.1858999390296553	0.27647808722456124	0.3121694624289363	3.403742617621203e-06	6.830252744390374e-06	gained_with_LMM
WDR83OS	-0.01092669652072544	0.013868380002649679	0.02180562893498377	0.006768452345314906	0.010132413690591178	same
PRSS8	-0.2187744335563188	0.4935219770519552	0.5337296074822876	0.001990039205187891	0.0031604551050212013	gained_with_LMM
SIGLEC15	1.4810299134261564	1.2758475672958266e-23	1.8948231197462771e-22	6.686515316133926e-29	5.306758187407878e-28	same
RPS29	0.131643887862582	0.002062665660435746	0.0041198382032671356	0.020171250505320606	0.028657614781228403	same
DEGS1	0.32560017724083257	8.969058995627033e-06	2.674669680604483e-05	1.0104072433244889e-14	3.561952679169761e-14	same
BEX4	-0.1622839527653677	0.2839961253556825	0.3195755349088701	0.018418530209785088	0.026287150632424008	gained_with_LMM
AREG	0.8416368202368782	8.21907227801272e-08	3.093753680556858e-07	9.32867862600378e-09	2.2715938212671543e-08	same
ACVR1	0.7084540470634492	4.329506918718147e-12	2.357263295127848e-11	9.715445141896186e-34	1.0191026372618377e-32	same
PFKP	-0.020175638165377523	0.04351149747440434	0.059441936440443086	0.7615578708315413	0.7938407270655399	same
RNPEPL1	0.11828048825968697	0.002482567459143964	0.004804969275762511	0.020999130338338497	0.029800090357150186	same
TRBC1	1.0113125252256865	2.782778081605803e-10	1.2765037071586252e-09	1.0779262266270185e-12	3.3303590935953197e-12	same
ADORA1	0.8021230185105401	5.665805397543603e-12	3.046131934163228e-11	9.288671059142198e-13	2.875749553913993e-12	same
POFUT1	-0.12880291964213317	0.14799825481026269	0.17604867741109756	0.003320186371569478	0.005152901766533075	gained_with_LMM
SLC18A3	0.5883890364616403	0.004713318670736172	0.008595717940552288	1.442206588798504e-05	2.7488054424367928e-05	same
PGRMC1	0.09545069299265033	0.003983762026806577	0.007409352808691712	0.05904961486886847	0.07786762400290348	lost_with_LMM
ZMYM2	-0.03704970936976287	0.04462580357049378	0.060825720450468586	0.47052732406524556	0.5220347530309677	same
F2R	0.07571696022804542	0.03136777193672752	0.044451259239576074	0.490917905512277	0.5428506142782275	lost_with_LMM
BTBD7	-0.11782602830039422	0.14430687208169526	0.17247833316537284	0.03185945152948918	0.043923876189553096	gained_with_LMM
GULP1	1.0300159812073433	5.239702889405898e-13	3.088233530101708e-12	5.19563322733694e-13	1.6338469268355158e-12	same
GNA14	-1.9710518711295832	1.148135486120037e-45	1.27570609568893e-43	2.4646221305399857e-65	1.1552916236906183e-63	same
MAN2B2	-0.04482784237512874	0.045994197899860326	0.06240352507787595	0.30821733476358093	0.3565954509412814	same
EMP2	1.129754020466427	1.1447129369303334e-22	1.5262839159071112e-21	2.430683343576723e-57	7.219851515574425e-56	same
COBLL1	0.2007103366243005	0.0013577292117148948	0.0028110335646271112	0.031091401966746018	0.042924162862511765	same
SRF	-0.16408571326008348	0.31037708254905494	0.347437032704166	0.028033238312338248	0.0390253897619558	gained_with_LMM
WDR26	0.2689256490958592	4.961929559946109e-05	0.00013471301972704368	3.4618671950214417e-10	9.18267160483141e-10	same
GABARAP	-0.05490149650658424	0.006376436745000495	0.01120639146748769	0.006490369651892779	0.009745299777616784	same
ADD3	0.00817605709639563	0.03724136456587332	0.051772054540139	0.9193131239116427	0.9342613047882548	same
CCND3	0.27161352159520247	5.6110296440010935e-05	0.00015096940746191285	1.4245999431391223e-07	3.1540958150681677e-07	same
PGRMC2	0.2302162185427906	0.00015083799027788386	0.00037336136207396993	3.6524930068679493e-07	7.871752169974028e-07	same
SLC39A9	-0.21854470236996792	0.3756539300571462	0.41462906187322984	1.805937094167645e-08	4.293035881539568e-08	gained_with_LMM
TAOK1	0.06837136142070731	0.008570135940174953	0.014460296861937491	0.2721058791571006	0.3180045334909629	lost_with_LMM
ATP6V0A1	-0.0951291049834016	0.09350641230038999	0.1176674651431082	0.023787888238848174	0.03350406794203968	gained_with_LMM
CD320	0.4803970538998143	2.44918469800493e-07	8.788940303845443e-07	5.67305919262627e-09	1.3938720375003122e-08	same
JADE1	0.22703305609608787	0.0003301769102789913	0.0007732480334402606	0.0016210656574779346	0.0025937050519646955	same
PGAP3	-0.25464153664237693	0.548827797953978	0.5857287064610224	3.114847947987909e-07	6.746963064233738e-07	gained_with_LMM
DDX23	0.049442647839160865	0.007602854437769829	0.01310836972029281	0.08823893299215771	0.11298198846627107	lost_with_LMM
TP53BP2	0.5504132336946463	5.801287180903635e-09	2.3906403218009484e-08	1.0040443565917109e-19	4.750998532768348e-19	same
TMOD1	-0.6986834754485526	6.364309761665091e-06	1.9324827211533677e-05	2.967886751631717e-06	5.975610909325604e-06	same
SZRD1	0.039569560055145954	0.009013514691558852	0.01506436995803708	0.1375541502777422	0.17038086326722818	lost_with_LMM
EGFL7	-0.38362617192072596	0.44484291417845373	0.4856363691904517	0.00025580527098533504	0.000439779835504874	gained_with_LMM
BRWD1	-0.09463297028911648	0.1019888634043613	0.12700979253345115	0.06493835454666207	0.08514644389859537	same
MED15	0.5916811682945908	5.455347642244686e-10	2.4281962799308687e-09	7.263050023473929e-43	1.1651951909316462e-41	same
PLXDC2	0.40157281293510666	1.4269971344415126e-06	4.694069521189186e-06	6.325467474472762e-11	1.7505906294666316e-10	same
SAP18	-0.15513727527613	0.18383734961014248	0.21493065036259834	6.532564918948977e-07	1.3801193490737276e-06	gained_with_LMM
ARF4	-0.09418083481952608	0.0929322435200498	0.11704312785900478	0.02861226168096726	0.03977608204026959	gained_with_LMM
AP1G1	0.002960546622547973	0.020339870577325055	0.030663121473354357	0.9430110168205111	0.9541426814372794	lost_with_LMM
BASP1	1.51959401710362	1.1063820726938558e-35	4.4853327271372535e-34	2.9504123927772573e-64	1.3410965421714807e-62	same
CCL13	1.6222270958630605	1.4532392580436019e-27	3.0702237845991593e-26	7.0472006004409175e-37	8.524839436017239e-36	same
SSR4	-0.26602270900513625	0.711606565185489	0.7417719581502665	0.00026629718849842236	0.0004572933975359285	gained_with_LMM
PHF2	-0.01806724987402343	0.033386445448272656	0.04684721063836201	0.7307467586970099	0.7678599916255795	lost_with_LMM
ILF2	0.09339485164235209	0.0032460741252714107	0.006147867661498884	0.004459532534993661	0.006804983522370796	same
TWSG1	-0.12295321450601968	0.15542414802059562	0.18422459267553806	0.029874823178729314	0.04137885579207643	gained_with_LMM
MAN1B1	-0.10788010354286429	0.10998128190387822	0.1359471964201214	0.009303269619045535	0.01372838605860138	gained_with_LMM
SLC48A1	-0.1979194319859204	0.3466724462213126	0.3850489961732461	0.0003403087024852583	0.0005790845759817215	gained_with_LMM
TRRAP	0.2029922686761232	0.0003668804408393286	0.0008538722440015406	0.00015687623779737066	0.00027409942538853346	same
OLR1	1.0176294569483693	2.487452494940426e-12	1.3870552945764456e-11	1.7309007483613335e-12	5.277136427930895e-12	same
G3BP1	0.24619375982249295	8.883386752910459e-05	0.00022994098583892472	3.506301243292814e-10	9.292317782578128e-10	same
SVEP1	0.585786749700711	0.00021068762737831858	0.0005097281307539966	0.00010714049435420782	0.00018951738388126385	same
POLR2L	-0.1629212202212585	0.2669336820990663	0.30253156263588926	0.011484423498241324	0.016773744155172333	gained_with_LMM
MRAS	0.23514308275317594	0.00018852826195818307	0.00046019917483689925	8.218818236752801e-05	0.0001466773034518644	same
VPS39	-0.24639597806265917	0.46046475757156335	0.5017777961186669	2.0733818456275233e-15	7.54872031175069e-15	gained_with_LMM
NCOA4	0.13913684306743565	0.0016823151322467457	0.003414712717686223	0.010274795620346283	0.015095194349186509	same
ELF1	0.14645213596964463	0.0026740712489384593	0.005135860273249282	0.0628202097222294	0.08251341031816473	lost_with_LMM
SCN4A	-1.042661659408744	1.1271670705306807e-09	4.893634170176617e-09	1.945666228555983e-14	6.763613772500521e-14	same
ADAMTSL2	-0.7551792561643583	0.000709020910478112	0.0015683323745953892	2.837901729491925e-11	8.024227321843333e-11	same
NDUFA4	-0.40789971435735917	0.6999075732529776	0.7305924564227323	3.114037806871381e-17	1.2456151227485525e-16	gained_with_LMM
ACKR1	1.2096382963816747	3.796088741106404e-18	3.4198997667625265e-17	1.6605090693850542e-18	7.26170146961394e-18	same
KIAA0100	-0.0013497049382722715	0.02359431445468635	0.03468020469410761	0.9773515122157115	0.9835808576474788	lost_with_LMM
EIF3B	0.09164123541589583	0.003390892780061172	0.006385862109343074	0.005553835986377579	0.008402172445351857	same
APBB2	0.1781729402543076	0.0009916343444865694	0.002124930738185506	0.009803949614606226	0.014438806501629198	same
RAN	0.14595394948069285	0.000981160976161058	0.002105495656997979	6.54896208678857e-07	1.3826098705394587e-06	same
SRSF6	-0.08188852772205928	0.08332754691942189	0.10628513637681362	0.09714482023743824	0.12354152637232502	same
SMG7	-0.10289043404125195	0.095901010494526	0.12032749121019573	0.002014723462024455	0.00319280977174155	gained_with_LMM
RPS6KA3	0.297343648544799	4.883485408300677e-05	0.00013282371917408914	2.255449091308088e-05	4.2131676674497285e-05	same
MED24	0.0297008466331001	0.01107447733274504	0.017948909777544635	0.3029887695848814	0.3512234577877296	lost_with_LMM
LAPTM5	1.006042639591193	6.6794220034977e-16	5.021974701948359e-15	3.711882874380182e-17	1.476876475217579e-16	same
ARHGAP24	-1.6784303666826297	6.54259301298677e-29	1.5537709823516948e-27	7.327010219351689e-41	1.0935836148286103e-39	same
TNFRSF1B	0.8852803586002023	6.768589416834823e-15	4.667992701265396e-14	6.757148069340866e-23	3.8612274681947805e-22	same
GRIK4	-1.3458564513347462	2.2270262966615285e-21	2.5996415914336908e-20	8.716491154989855e-23	4.896905143252727e-22	same
GCNT1	0.2878586532340271	0.00011233038780995601	0.0002855857317202272	0.0006851792800350482	0.0011388021274820743	same
CDK2AP2	-0.7039055215954589	0.0126162190805303	0.02010018971937913	7.169223852711561e-23	4.0580512373839024e-22	same
RPS15	0.005066471745917818	0.030436754986789383	0.04333662314208265	0.9419291913430953	0.953369626865481	lost_with_LMM
CD40	0.8940460935176817	2.8375423406226664e-14	1.8586521881807858e-13	2.5366302959863195e-17	1.0228347967686772e-16	same
COL4A3	-0.08272410160114017	0.25004879912089684	0.2841463626373828	0.4487672787844481	0.5006700767398082	same
HMGN2	-0.11937400261710998	0.1295572557362244	0.15716610077180476	0.006676388962824962	0.009999584068135241	gained_with_LMM
ITGA1	-0.6114517359535265	0.041292321333472756	0.05677221081595704	5.26589854447731e-12	1.5548913025031426e-11	gained_with_LMM
UQCRC1	-0.16079894235746012	0.20844243179192204	0.24078833091096113	0.00012308063279101216	0.00021631042669773665	gained_with_LMM
CALCRL	-0.5345351848770783	0.05651558210946601	0.07508713300637646	3.6608477187174003e-06	7.321695437434801e-06	gained_with_LMM
ADM	0.029339357292303747	0.2070617332438761	0.2393777262934984	0.8315518041344637	0.8560931408385006	same
UQCRB	-0.4123359843510364	0.6493891141133142	0.6820392257824386	4.4625261582401316e-13	1.415177428617378e-12	gained_with_LMM
HMGB1	0.18927951107600155	0.00037012051651226323	0.0008607453872378216	2.714416566629155e-08	6.351988845466041e-08	same
PIP4K2B	-0.04394528488713869	0.04096806684651885	0.05637807364199842	0.20472455244467602	0.24586615585829788	same
PSMB1	-0.040821011568877706	0.04230554109153499	0.05803229230663236	0.34224803400408654	0.39218644079918247	same
HKDC1	-0.7844083451446078	5.790130967963482e-07	2.0104621416539868e-06	1.5110745962966915e-07	3.3381618474890093e-07	same
CDK10	-0.3534954321274428	0.8921233745856069	0.9069366735875367	1.1850871632876914e-07	2.649226147438952e-07	gained_with_LMM
POLR2E	-0.034494323006492224	0.03735751172384576	0.051878534770820585	0.3963149240219045	0.44865840455309947	same
SRC	0.2933040177109976	2.973421170905012e-05	8.297919546711662e-05	1.365673464273008e-09	3.469111255562256e-09	same
ADAMTS1	0.5885921499649318	4.9532277093675295e-08	1.8953677459314526e-07	1.4078590337858455e-07	3.119333162007043e-07	same
HSPD1	0.09864908869324955	0.00368967636339997	0.0068961981069072704	0.04504993101658168	0.06060528836311437	lost_with_LMM
VASP	0.5376261556354329	7.940617282208275e-09	3.232272977832405e-08	2.0816592352391426e-25	1.3372543267060873e-24	same
CLDN9	1.1588024679179323	5.753650812137082e-17	4.716107223063181e-16	5.078965740431852e-17	2.007496340091641e-16	same
HERPUD1	-0.544868315342041	0.16707631736617884	0.1967918932463826	2.1625825942107473e-16	8.32830267346886e-16	gained_with_LMM
HRH1	1.4689460173565858	7.535081846806078e-27	1.4871872066064627e-25	2.2122109473578546e-29	1.8182555731708393e-28	same
TP53I11	-0.8094501243258131	0.0008198253765554496	0.001791315462247887	2.335253512437189e-20	1.154161538272087e-19	same
MYO10	-0.4698195494162387	0.34250407262121596	0.38084218601321274	2.2972115512799225e-10	6.164252820965803e-10	gained_with_LMM
COPE	-0.3347246208409718	0.9693497344165943	0.974547320123922	2.21864737617804e-08	5.2203467674777416e-08	gained_with_LMM
JADE2	0.1548214274853131	0.001049914701039311	0.0022291182612299595	0.00109103184668986	0.0017817613174031465	same
RNF167	-0.17876361843918318	0.23740423271767938	0.27111256115456345	3.207405194523902e-08	7.4764689849042e-08	gained_with_LMM
PGBD5	-0.6141155754447143	0.0020956125774380142	0.004168216696097466	1.3075187890514786e-05	2.50003592552864e-05	same
PRDX1	-0.4507145886030577	0.4935111913436397	0.5337296074822876	2.0008139526857508e-16	7.725150396470081e-16	gained_with_LMM
PTPN12	0.4017237227377041	9.674314843096567e-07	3.2646731753981665e-06	1.5319183411436657e-18	6.718940092735376e-18	same
NUDT4	-0.05169656719636788	0.0651300896068494	0.08547255853917245	0.41589235006579706	0.4685231131045405	same
AVPR1A	-0.6878305985282934	5.030282002984824e-06	1.546193238622384e-05	5.241691872167335e-06	1.037958786567789e-05	same
CLSTN3	-0.04229455089275161	0.055888489883253234	0.0743857451862288	0.4991849071676673	0.5503692471528857	same
BTBD2	0.038184262859882065	0.011120564977352863	0.01800415268864468	0.3822218338118637	0.4341785314031015	lost_with_LMM
PRPF19	-0.054938248325751116	0.04553503787958604	0.06195243248923271	0.037757400287030445	0.05137061263541557	same
TAGLN	0.2600224287836981	0.0010263302351098738	0.002188337388293974	0.022702823154279957	0.0320812385599811	same
SS18	-0.017769175235091524	0.025648831641287475	0.0372285752236801	0.5450423860197187	0.5948079876533853	lost_with_LMM
MIA2	-0.6276502790704348	0.05223665041191975	0.07005362147329426	9.720816096222254e-20	4.607021846550831e-19	gained_with_LMM
CHL1	-0.5480410145295316	4.8391126474528575e-05	0.00013173627896877107	0.00023353400865806946	0.00040310818525558594	same
HCFC1	0.11686992915681353	0.002343794605881226	0.004571771012772222	0.009024407729447122	0.013343136120424528	same
EFR3A	0.4492702908585463	3.0282056475270047e-07	1.0802160454912026e-06	9.134959048703011e-14	3.0585800386282403e-13	same
SEMA3C	1.3102811148776237	9.701132924720142e-19	9.12332249973681e-18	1.007263485789031e-20	5.036317428945155e-20	same
CEP170B	0.6183576953311979	3.0558643822491294e-10	1.3953718640406982e-09	4.5259459998001385e-32	4.283229652807702e-31	same
GOLM1	0.17861227053405507	0.0010208124506791577	0.002178120449528786	0.010602204590584157	0.01555335636760512	same
PLP1	-1.2894467068058755	1.1246906721922724e-22	1.5062821502575077e-21	6.673026819369521e-25	4.170641762105951e-24	same
NFE2L2	-0.017252519543717742	0.031033218973458697	0.044049992941873686	0.7234914008417943	0.7615698956229414	lost_with_LMM
