Name	Adipogenesis	Allograft Rejection	Androgen Response	Angiogenesis	Apical Junction	Apical Surface	Apoptosis	Bile Acid Metabolism	Cholesterol Homeostasis	Coagulation	Complement	DNA Repair	E2F Targets	Epithelial Mesenchymal Transition	Estrogen Response Early	Estrogen Response Late	Fatty Acid Metabolism	G2-M Checkpoint	Glycolysis	Hedgehog Signaling	Hypoxia	IL-2/STAT5 Signaling	IL-6/JAK/STAT3 Signaling	Inflammatory Response	Interferon Alpha Response	Interferon Gamma Response	KRAS Signaling Dn	KRAS Signaling Up	Mitotic Spindle	Myc Targets V1	Myc Targets V2	Myogenesis	Notch Signaling	Oxidative Phosphorylation	PI3K/AKT/mTOR  Signaling	Pancreas Beta Cells	Pperoxisome	Protein Secretion	Reactive Oxygen Species Pathway	Spermatogenesis	TGF-beta Signaling	TNF-alpha Signaling via NF-kB	UV Response Dn	UV Response Up	Unfolded Protein Response	Wnt-beta Catenin Signaling	Xenobiotic Metabolism	heme Metabolism	mTORC1 Signaling	p53 Pathway
TCGA-KS-A4I7-01A	0.34810859771767977	0.04472044395013933	0.3707486926286797	0.2751096767455507	0.3257511467883831	0.18828606876167014	0.37940851819940835	0.06119109603069164	0.2778939324572329	0.23771674244359314	0.16628360385621646	0.26649744529989067	0.09531158266410036	0.3451831276504787	0.2460928090308681	0.21596808332327913	0.25995850035590856	0.1288691739245294	0.26710522255027885	0.23170519628066302	0.2716899318800848	0.2309943894371203	0.13288861418998207	0.027258026504754358	0.21509105079894544	0.15161448270489417	-0.27747613050312714	0.0793311680317521	0.29883642616964085	0.5061903643782071	0.16457786326969784	0.14613213759683694	0.3275148680700869	0.3974884147820486	0.31218280392573305	-0.11936019503048374	0.25734212597688266	0.5217859001844978	0.4568759716879947	-0.23998528020877766	0.5504470847248386	0.26462839451262377	0.31433770487485563	0.2761736528282336	0.3670055710436931	0.27133593765826114	0.12649893898447578	0.22560507725697432	0.3376171331601892	0.31734389916528627
TCGA-4C-A93U-01A	0.3472833034401505	0.13421538799756422	0.3972894141487042	0.4593679972676934	0.35443680358153223	0.21976173595799448	0.4388228620930205	0.04857494906037961	0.27023395532174443	0.30590325352679754	0.2467320921800341	0.22236050808837243	0.1395563052391253	0.5098613869867443	0.24963683294125175	0.20761686845613478	0.23299476152368304	0.16853553653126072	0.31088144522049865	0.223462815701146	0.3099139995933452	0.283750769757299	0.17886798043695412	0.13469591064529007	0.36472803282789057	0.3216581506840957	-0.2985739353792396	0.18356043671751454	0.3416015030644593	0.48884055919357766	0.1480444105675984	0.14168528625288404	0.34564141526374503	0.36005322034607057	0.29975171557152025	-0.18417273896858716	0.23285985100755005	0.5187132247062889	0.43518878782863024	-0.24125673097729516	0.5943189733708146	0.36516771275329957	0.3792154254495899	0.2750414522149013	0.3745599311047616	0.23327071589007586	0.12927308798135145	0.2305011704453489	0.3707970980363706	0.3440725085099926
TCGA-ET-A25G-01A	0.3363923275589204	0.04235712120072489	0.41823396595983964	0.35796058414201126	0.31765769014858336	0.17763780185828637	0.3796646435395307	0.07483016369607866	0.28381232087624786	0.22268463009753603	0.17171243401970754	0.25481524145038403	0.15442021163518627	0.37283228506819405	0.2852535171222739	0.24751714901132207	0.2422625532470485	0.18392704131048612	0.3062105985564378	0.14032289041008272	0.28573810483301765	0.24070808267099444	0.11015037123255496	0.04538764748260366	0.15314968614634375	0.14914235718725877	-0.28371978619957494	0.106288397863325	0.3514423487202366	0.5150369814482614	0.19135220365428923	0.11623337534805696	0.31257069809829785	0.383979957991543	0.32729010580611134	-0.15438359921566663	0.24693453658507936	0.5562030093935968	0.43358923755187506	-0.24232328179109405	0.5605495191772353	0.26144630774833744	0.36756306101275044	0.24654011746335175	0.36962981927597705	0.21915124790788862	0.12402579061072207	0.23620495747049733	0.36557083165475984	0.336128599069275
TCGA-EL-A3H4-01A	0.3215626303896688	0.02402898441818259	0.43773083385935196	0.31350064615399587	0.3033742637584543	0.1634257801401332	0.3956112371841953	0.06338343826943328	0.24819597849022487	0.22807647583932703	0.20018574830123745	0.2118630644924183	0.14286137920564954	0.3560832905018679	0.2741641698378243	0.21025315143804205	0.21918628966923845	0.18387933938815454	0.27587584579555785	0.192798183257289	0.2969850533845349	0.25293015208448777	0.10774918299568617	0.046735983517259376	0.2709335637557482	0.21155297436494347	-0.2687437736404061	0.11136285929625044	0.3536738141072252	0.49461894510687815	0.15325149110932887	0.10772952417205009	0.28921948270774706	0.3334599978682317	0.32547136620242867	-0.13222620868901022	0.20966020838061308	0.5721967201357497	0.3920283411126204	-0.22124971790292294	0.605815478580383	0.29620965573087565	0.40016104418268533	0.2392918581252101	0.3636603894569431	0.21228284137356468	0.10344277721996185	0.24749398719621482	0.343283788693827	0.3186492117273172
TCGA-EL-A3ZL-01A	0.3415250655728416	-0.005070141889206509	0.3333004604126982	0.4164721787101269	0.3272247338450325	0.14918059498530745	0.38753602222428585	0.005759252155563	0.2554648723053799	0.27402256399346653	0.17229954936070366	0.27873889869293544	0.11430347538545142	0.41565211926080475	0.20532029641869387	0.188477558043768	0.2214509823831046	0.14476740365237406	0.25370828544169155	0.19473487903865344	0.2823043389661785	0.19242235584646633	0.07888584906766417	-0.01901063793303538	0.19026805843361985	0.12833112254316217	-0.2783795062034982	0.06356224679610194	0.29614059474411375	0.4995018231320115	0.1580475500016027	0.17110702887634055	0.3259864921827787	0.3937002657838827	0.2918127135890646	-0.191629306799692	0.22118756245744267	0.4714945397160417	0.3998974954510517	-0.22546605695013747	0.5820149342857989	0.25801548312143957	0.35455630998803517	0.25966115579995613	0.333799773313136	0.30456721089896993	0.08591319635342909	0.21197627862836027	0.2995071638878679	0.31430418391972786
TCGA-DJ-A3VE-01A	0.33005169697293923	0.018305382644232836	0.38102816843046194	0.31854238183759054	0.32350941265473915	0.14390211989481916	0.3887918553070208	0.06196019357768472	0.23969491435565204	0.2515562659223523	0.1862461916985646	0.24440797309000176	0.11253901907772994	0.3789356714982055	0.2436641814998032	0.21811255439112429	0.21256326316584287	0.1534316016960605	0.25822039205947234	0.19867765154470998	0.2644161407270054	0.21493925177379977	0.12046551441240587	0.024288178097954603	0.1974920119001449	0.15686925475748914	-0.27676786198998016	0.10053813038106842	0.32528375718014174	0.501184268368421	0.16030343043783504	0.13723103182799265	0.34419879882751164	0.342798999730735	0.29362607134296737	-0.14721121673785512	0.20968981935635078	0.5404787171030816	0.3907701614656628	-0.24097069712747432	0.5850951245702646	0.2754431748419262	0.3642000886376793	0.25000155954353426	0.36373657567889306	0.2737664171091408	0.10715421919777665	0.22212786079317837	0.3199557251200385	0.3274603110913167
TCGA-FE-A234-01A	0.33324845225749905	0.06442818143374213	0.4112662387097022	0.3257773319453395	0.31416736793316863	0.17170231141644965	0.3707122938465097	0.06437588447695701	0.24546771007184265	0.21664616315083932	0.19206035233885507	0.24266025558664986	0.1295594401657397	0.32992607986974776	0.2610451696007207	0.21031817929544722	0.25144184194758457	0.1741012277915933	0.2788886781795077	0.18223476255641213	0.2626750267848797	0.23998493558580586	0.1420440186996248	0.056483548591739846	0.19913992617622053	0.18004968723839115	-0.3105393318310527	0.106079730504787	0.341708766361122	0.509804826471911	0.15761049269214014	0.1054742255536548	0.3252639882394823	0.377947222392377	0.328972208401228	-0.14200272859073335	0.2487492512991661	0.5646660430615039	0.42399957862880466	-0.23254043596434154	0.5700394149736566	0.2559063197369675	0.34445069430575886	0.23893268131446638	0.3694923962139124	0.23108966912286077	0.10500009103957224	0.23900472737356104	0.350964242849742	0.3069298749659397
TCGA-H2-A26U-01A	0.2971794922620008	0.20559695456349775	0.3898023556304872	0.4178682146734615	0.36700977419437286	0.18210972436293846	0.40707405672350716	0.03419270883109949	0.263057436709577	0.2770821987775085	0.26110090162544974	0.2210004274868428	0.10363727309186022	0.44609766982903026	0.24991267003340933	0.20266871452855906	0.20334511910763708	0.16007364583574124	0.2634036942310553	0.21333911103984873	0.26571536171786597	0.28730141477429305	0.24869756997486586	0.1696707672726205	0.39530922237377825	0.3606103365579839	-0.2823166342133691	0.19008337861327293	0.364551251376797	0.47092064257825433	0.13323628294699041	0.16875975350099617	0.3305052300762213	0.30254835422318294	0.3221746793189809	-0.15013856178326535	0.21936280671885608	0.49923887207757794	0.40844580715558476	-0.26052200252238816	0.5726620644440167	0.3089934472861433	0.3624695404686398	0.23769200546386787	0.3459991917178313	0.23187459081391115	0.10183223291378946	0.21962928135664905	0.34323753343823465	0.3250299948882491
TCGA-DJ-A3VJ-01A	0.36025446495289176	0.07847950869431154	0.40285844557490913	0.39881214454835534	0.3428895020128944	0.1778965370280226	0.4210007046254665	0.05433707123459281	0.29598209204102577	0.268775644769324	0.21911254822351311	0.2565042573762686	0.14406831992057736	0.4366441661566745	0.2653243728091807	0.2551379326405164	0.23737854200117922	0.16891783028997848	0.3043404268528999	0.16936107618474852	0.3111778940192225	0.2565640985504254	0.14898832283286667	0.09172172249392689	0.28580702800858276	0.24713455899799108	-0.2863078856037065	0.14946802070618304	0.324453149395895	0.5262294942496444	0.16099140032130677	0.1628509891488365	0.33293149773157954	0.4008039720222174	0.32299307227484136	-0.12337945104682804	0.23809502126990453	0.5346272331684825	0.44967683997417557	-0.24080790240643477	0.5833823315004026	0.35258193348379346	0.36669666071270623	0.2778442077593565	0.39311535978490053	0.2542190715968638	0.12445473004877795	0.22748146231515518	0.3839301952515994	0.3665874342855018
TCGA-ET-A39M-01A	0.3516089939963216	0.16678872045201917	0.3238938649078283	0.330935064033376	0.3228909874336545	0.18509001841172878	0.39428650360776685	0.05985224466645584	0.2948404053044624	0.27260912182779	0.22940042690124912	0.2999012711920096	0.10223825636567038	0.35320842864747876	0.20588589557713882	0.2148503262294385	0.2599030019342534	0.12158424181199842	0.2793267857599066	0.17842515879771167	0.27594389281361553	0.2575500556374411	0.20029758564063077	0.09547962045774094	0.31539520951360295	0.27135739938952247	-0.2903387666716231	0.13296120304685274	0.254998051632043	0.5268139704100387	0.19527454091856533	0.1379240394157689	0.3008735749422288	0.4430274032529318	0.29860167133876675	-0.10903344113151826	0.26084276294638054	0.46712057497118725	0.4942486869433695	-0.23548476116238926	0.5077184318023406	0.25948859576658606	0.2765767360864939	0.2910869878593045	0.3761337577839036	0.24500939692987855	0.12973047065178134	0.21533941332458714	0.36504618726171323	0.3355434275141404
TCGA-EL-A3MX-11A	0.37224490058770393	-0.0849240694703819	0.3937922412827689	0.2321618420001478	0.2667044838948325	0.1757235435998233	0.32560359715282416	0.12117470753189619	0.24518568311802913	0.14664825917125723	0.0904948243301951	0.23964124103436654	0.07668191579186305	0.2831435117368838	0.2532347986865496	0.1796069303780566	0.28128160755758486	0.1254372595584761	0.24342059563121643	0.17822494304444583	0.2665758355450962	0.15608672149714503	0.019076723739185248	-0.08995259732254346	0.12943469659714144	0.06401699877423384	-0.2582924885098677	0.0015336778489628167	0.3097915674398773	0.4829116753147899	0.15080767759857722	0.19692630253247137	0.30700995501519895	0.43115413182334966	0.2887111326540602	-0.12441071367573961	0.24304623295985459	0.5092711454522554	0.48686807165012413	-0.22953477973696707	0.5087172986708105	0.17123936507480075	0.3970646242959607	0.2332120774887439	0.3789637927015581	0.2200127879588509	0.12001405136068356	0.2504529304511523	0.32293701479819126	0.2382435865834071
TCGA-BJ-A2P4-01A	0.39291054295447203	-0.013534047206597165	0.3295287770265709	0.3384224267624937	0.2795967137217819	0.19653215955913092	0.3547319546954693	0.0811415956967287	0.28492531543793653	0.19176189196963878	0.1389184180220225	0.30560312201415196	0.10494730188835166	0.3276784062279122	0.19337600665779042	0.19073287109975956	0.30343976497017094	0.12711173810622847	0.26873707698313115	0.21900760379916984	0.27291904584590027	0.1994511389158677	0.09704060687668224	-0.04454642082714319	0.19273060246908189	0.11764594434699373	-0.28399157220906773	0.0483331109402598	0.26000891712623503	0.5164244251436998	0.16885915721079595	0.1889945329729346	0.3170282239847282	0.4894122535689394	0.30573324993092454	-0.055624766515398244	0.27648693080886866	0.4360701549785491	0.4902288988527675	-0.21842629477584602	0.5157870213018595	0.19484374474706123	0.2986230616372412	0.28038784174361997	0.36221330750195413	0.2827757723894319	0.14094007722149232	0.2279332496030409	0.34826856240139054	0.30077700416936687
TCGA-ET-A2MY-01A	0.37051473573555155	0.008516528296899408	0.40563690405092706	0.28804757870634495	0.28253895169359144	0.17127636865957105	0.3531189999551493	0.08575384948829169	0.2646861408288414	0.18970794278736589	0.15327885300251182	0.2686606588634765	0.1326040652206347	0.2665598830377996	0.2492883255539075	0.20717224100541298	0.2817591359769924	0.15470363158847347	0.2698528888505617	0.14918236158809545	0.23669069621421185	0.19577581285083764	0.057498975396725494	-0.007604378294110021	0.19189122463790106	0.13226952714195958	-0.2946846984736876	0.03530957577192642	0.30835649292511685	0.5272633129734414	0.1959867344551779	0.10625541223086428	0.2961256971494928	0.4507180761752954	0.3216930399258043	-0.16110730872644102	0.2794799407135943	0.5552689106802828	0.4416372653613156	-0.223337536038045	0.4907399619257637	0.1727231294752479	0.3201457312597369	0.2492028853765111	0.3776085747832626	0.2164239393703758	0.12131177458392077	0.24741101791708606	0.36528886361665625	0.28781802746621876
TCGA-E8-A418-01A	0.363025045721526	0.06316036729895418	0.362995977276859	0.1832530917116173	0.2761078903595346	0.12878162332157037	0.35289709901490657	0.07091477799466865	0.28891867220518813	0.19350706070494553	0.17069871157487276	0.28686836591615417	0.19841836975187513	0.21591872658084674	0.2412612671371599	0.2151066936651995	0.2829837784720684	0.20101060960376266	0.2979298685077849	0.08069772538379165	0.2534028397481774	0.1944747985242914	0.1145843927196441	0.02527273983377062	0.3355740583909241	0.24020473201457596	-0.28463615452352575	0.04991539208039192	0.31800330641775176	0.5559077579431726	0.20752607559981628	0.1018326813528073	0.2614491975058095	0.46103785124537733	0.33372451488317617	-0.16255326690624924	0.2683818166676355	0.5502706314963235	0.4736942582438347	-0.20991529010570784	0.4927277674893197	0.22630695699468478	0.26133925970949606	0.26587373163023237	0.3878163023134727	0.18866325486850685	0.12556090990936916	0.23917631789408	0.3925486786147538	0.306931272899658
TCGA-DJ-A2Q4-01A	0.32421130510515456	0.05692088941135122	0.41904581147974485	0.28812824291847433	0.32415233495681645	0.16937064213921188	0.3809854606438264	0.054061874680722745	0.26417767410549303	0.22266171453708078	0.18148974650787386	0.23908311697088988	0.12980808335393332	0.3313797591050704	0.2552490007068084	0.21787508465470512	0.22747779499999113	0.16555186175650194	0.27635205816835334	0.20562123291954515	0.26148052026914465	0.2405593130041534	0.1273082543751739	0.03047948187038865	0.19825540608907063	0.18552029351473626	-0.29171321918908516	0.09891281305043709	0.3427890927822729	0.5045396729935886	0.15495672871273108	0.11706425910805436	0.32317641707618827	0.3608911115753308	0.3148775839823102	-0.12589755355014612	0.23662551978862334	0.5536603617171769	0.4120820120904168	-0.24339602804361526	0.5719606776804808	0.23639943742994465	0.37130399397372704	0.23172499626747234	0.3639985792156495	0.2363410075153605	0.106307570891167	0.23134162597411223	0.3347784827955336	0.3195418305273217
TCGA-EL-A3MW-01A	0.3502168299565981	0.042358525211622484	0.3894011859508336	0.28806908809500253	0.29623197433058157	0.14387199467342213	0.3618131790716624	0.07548413539441613	0.27158009748618245	0.22528505627486647	0.1866821154482407	0.26600338472250434	0.12332012170644331	0.2771679231612073	0.22331170219574067	0.19483348683113969	0.26787890204237025	0.1629127679753459	0.24849154900005632	0.19721502222617482	0.2503373317927616	0.20508846861804272	0.11678431600424449	0.012126165025720408	0.20416435544613037	0.1333523210108802	-0.3028463328091435	0.07268818138319572	0.31186967385438474	0.5169202180752012	0.17196782569159227	0.12506891649401897	0.32247540215267645	0.3997312004541656	0.3067394120150146	-0.14824264093834624	0.253588047870472	0.5319578245448718	0.457036966260807	-0.2309068625664147	0.5331240666314742	0.23083180138101317	0.3284167091602234	0.2607551836148619	0.3655856114126026	0.25917484537665003	0.12034636965528384	0.23220541244944856	0.3380209774425728	0.2775376037087528
TCGA-E8-A2JQ-01A	0.32193192273917476	0.26107249309224906	0.3835365691156643	0.363810536043856	0.3473479786359432	0.21129548664916373	0.4405942627373596	0.04196705964626128	0.2545831456685354	0.27971385322480785	0.2729926103588398	0.2580790788705596	0.19133803327824564	0.40667847227438964	0.24450083991143123	0.23744479356556708	0.2269874556158795	0.20590322096072974	0.2876400315228458	0.14257557262828122	0.289966475861852	0.29401759709753084	0.26403883278089435	0.15957883371887766	0.4526903939243328	0.4185748818395152	-0.30359967782675373	0.17208394555288467	0.3339346758497326	0.5308464674506856	0.14891806555858306	0.12054197512455903	0.31814846222946097	0.4000880214257248	0.34391726389380917	-0.143021996289644	0.22772769049259498	0.5158575542321387	0.4879587991855147	-0.24369023446661853	0.537587223256502	0.33357570881908777	0.33664350952993677	0.2783938082963498	0.3890489350514285	0.2252339544331632	0.12400158939131194	0.23783893676084542	0.38089578793825174	0.33946171803219616
TCGA-EM-A4FN-01A	0.365099337641525	0.08266340915097875	0.35314199294955173	0.3048243844793029	0.311012596403198	0.16097618809063025	0.37071097941085396	0.06814214329554599	0.2894444004787882	0.24692881427438493	0.1827268571892501	0.31242656849738404	0.1268955365128939	0.31759755624308655	0.24190306161872105	0.22782900576496248	0.2762255124290259	0.14023764260494262	0.27906555970106095	0.1411931603417974	0.2580527568800844	0.2164884725707176	0.12340941304212877	0.03881228245535958	0.2738527789157379	0.1982829840562404	-0.2786775205480151	0.08461231112850201	0.27916689825544166	0.5384694631997594	0.21920185204582188	0.14373750053134807	0.3123910109682021	0.4611809686655284	0.30078782625018363	-0.15262547885315222	0.272333249736935	0.5000784028755829	0.482517516438372	-0.23459021386721632	0.5194388297929236	0.2380209061199252	0.2853882356675129	0.27989165400651844	0.35066793040653	0.2514091414481234	0.12662494077154135	0.2260565322959907	0.36216206679596413	0.32231580701997115
TCGA-EL-A3H7-01A	0.317586377347833	0.1344830892794547	0.3876504931776364	0.39031208710039683	0.3570700550043694	0.19611359038480156	0.41077458962986235	0.033456624497352594	0.25116346375299414	0.26818650583451825	0.21963003415507393	0.2556328865785728	0.1348356282870133	0.47770098994160815	0.26262158469481045	0.21867756725971949	0.22586389229122175	0.17162533711502578	0.291342291028083	0.2113452123343474	0.29625857773811237	0.26109952825870386	0.18450326702717934	0.09841276886625668	0.27036548808487865	0.2575823360065717	-0.29394988155353496	0.1436760425780509	0.33943732130522625	0.5157808338912842	0.17195429403362766	0.1332834479500328	0.3332724702921425	0.3794774619952549	0.31879104048102375	-0.14241106296060022	0.22531875374599905	0.5277677025236923	0.4370893269046541	-0.2582900058285468	0.5931664387548332	0.3120959567466233	0.368519987718877	0.2698975927390392	0.37511631429639614	0.25408519400285634	0.10965862706140063	0.22133944366353747	0.34673253011021493	0.33268449789751775
TCGA-DJ-A1QF-01A	0.328639718945936	0.00016117743917728824	0.42428587267881046	0.3579701989413659	0.3155252338256826	0.12717945974363098	0.351316646125	0.07417102844226543	0.24021765659218153	0.21796512578406543	0.1651886276501541	0.22063090765570761	0.11440671301499623	0.35421276530685725	0.25457550225737313	0.177759663804435	0.2312866863339951	0.16326184021983672	0.2528697944224775	0.22688549245340198	0.25813489339276785	0.200013162995716	0.09456116560902614	0.013612757630457793	0.19542605200616833	0.13267807719063637	-0.27489867834331894	0.050923058519925964	0.3449820924102607	0.4805078399467235	0.14865445224923454	0.1437758834898505	0.3102273475037161	0.33350309318242927	0.31756177822779436	-0.15588119048988522	0.2343933596560852	0.5505729476460551	0.3931632124395042	-0.22260577482878857	0.5437663691752023	0.20573205325484548	0.3857997602218261	0.2196197272213544	0.36291141192591114	0.24607772176024387	0.10489700400554307	0.23762642452232527	0.3282453729822687	0.27231036314111656
TCGA-BJ-A2NA-01A	0.34306015525645284	0.06954861569099141	0.41321222534686597	0.3549656019745411	0.3301322042341754	0.15651489233261484	0.3851231572549366	0.08086031779877793	0.2767754103272966	0.24930874942070236	0.19021067220068147	0.2480522294478398	0.12334670896659802	0.34886859252222957	0.26657630301057667	0.22519200140271364	0.2468162059821963	0.1567098728582559	0.2774954391091816	0.18856775236126724	0.2706769951997993	0.24294343123195175	0.11969622574152378	0.05122125210628886	0.3075742311558272	0.23339848953677525	-0.2918061560636442	0.11338312120513959	0.33016724500691724	0.5084640248267677	0.15859675028839348	0.1380352008296091	0.30891617697139767	0.3881530382525181	0.3226186258046628	-0.12623704205997013	0.25242109386931016	0.5502463888454066	0.44616243958182883	-0.23054957518319574	0.554691652491841	0.2486896763600818	0.3518643279065653	0.2534000870456317	0.37067461275818814	0.23875279254938453	0.12853033000374042	0.24622547301131356	0.3625157492707677	0.3337702882687638
TCGA-KS-A4I3-01A	0.34881563101994617	0.021870097163279593	0.39325423622446753	0.27258608561023456	0.30103210077738957	0.130355135966616	0.36883870354036774	0.07826620575905278	0.2681013528277865	0.1879112611451675	0.14419050523887803	0.26039169588998623	0.12621776438178325	0.29706166463125705	0.2757920064260371	0.21143245561124543	0.24744296385422535	0.15421363575163352	0.2663369758378445	0.15327785215387843	0.2645762249347741	0.20117502456811281	0.07720452638920434	-0.0023569596948666725	0.2244609955080127	0.15717538483690513	-0.28339648655456967	0.027505979076773632	0.3095092125585019	0.5206562370039504	0.1958253146894233	0.13124725012710528	0.30266596259574036	0.42397866086322805	0.3338055389118423	-0.12812714335822062	0.22212362825109347	0.537977938841631	0.45598021060168875	-0.23014821238237557	0.5351793918010831	0.23181613472263674	0.3488087544710282	0.26699228278710924	0.41027419769481827	0.24872509754930208	0.12065505612088731	0.25047972143019864	0.36570087130224277	0.3314160354973321
TCGA-DJ-A2PY-01A	0.33386380516020303	0.06969686101026965	0.4318045156931795	0.39268735929576787	0.32452214100277826	0.16730790498433495	0.3901686646163314	0.06677249232003506	0.2398421843612567	0.25703522004665125	0.1975065749341805	0.23070235152331775	0.14111675051382297	0.4520558138902599	0.2566594957314853	0.20906355946908642	0.24738020943010264	0.17940951864684007	0.27640428610019213	0.1717543382540083	0.2778134160196316	0.23640463107146087	0.10742646072069839	0.05821784808828716	0.20744937488212378	0.18392988336443075	-0.30549725680577305	0.1317745334146545	0.3459158375757706	0.5163155259675689	0.13879693019450695	0.11394374673698537	0.3278999162109443	0.3742240711041543	0.3197981221487739	-0.14080400465204596	0.24283035240165496	0.5741021617131097	0.4099572315983225	-0.2249688775164751	0.5870210408293988	0.2639514108239612	0.38877546774399746	0.23206672180266183	0.3722351285047968	0.21579603901408267	0.11208768966713084	0.2386208254583391	0.3604238797557938	0.28966161002392043
TCGA-EL-A3H8-01A	0.33466073824597126	0.008270784418629273	0.4086969768655519	0.3324748065673263	0.31484450240469575	0.1361300172638036	0.3614283382011173	0.05855498589677048	0.2570575430058857	0.22164104704579574	0.1825763514069246	0.22358581505575917	0.1177073717149188	0.3535660527846133	0.2705333594693008	0.21899855107982696	0.22734899677960357	0.1661940502663211	0.2776610453696692	0.20344754879163013	0.28177514538269627	0.23315844967457675	0.0945937578015481	0.01765110217185598	0.16505437577731677	0.13472560615944512	-0.2914799116892388	0.07967553724623912	0.34501573645434647	0.4885674521817744	0.15993462596759195	0.12026405103897803	0.3229975767543591	0.3399102412801706	0.32396266458366096	-0.14724421619410602	0.21940615473242964	0.5574473023116374	0.3976293856657767	-0.23485803215848666	0.5610059591587285	0.237258935575619	0.36986931444656207	0.22694948127397271	0.3651878236688884	0.24527338597603712	0.09899671469013045	0.24331392133080368	0.3472209088710077	0.2958324949353067
TCGA-EL-A4K2-01A	0.37082449290035263	0.0632991628612854	0.41007820458483774	0.29141324312045486	0.2804728095444418	0.16460086630777013	0.36106615570970013	0.12672149452103015	0.2701883526641129	0.230219831335744	0.19115309632962021	0.24811313264692217	0.0842841811558776	0.27892654885992985	0.2212167599731227	0.19002028283435587	0.2728262229960747	0.12344148943335373	0.2453612806175953	0.12537190423935377	0.2824418315155038	0.21453624481772057	0.12700925113526554	0.024779580953010954	0.21833947561366476	0.17102804563418536	-0.2908262224747767	0.09239187700393903	0.2878696750202285	0.4836713123821175	0.11108809100430113	0.1439223194729888	0.2886203615526144	0.42242428667394544	0.3174374211663975	-0.06773666779467907	0.2579506239479816	0.5147765916848538	0.49885702392226516	-0.24144295768998889	0.5480744142185019	0.26349383589529907	0.3543247662567549	0.2600827358710117	0.3900802563836091	0.25966154524934537	0.13573559750952893	0.24779094035067278	0.35107420914336246	0.28375007958578335
TCGA-FE-A23A-01A	0.31371177450726856	0.16285556638488494	0.36220815485439334	0.2725509457182621	0.32817140874991896	0.18953526101505552	0.39328531512118414	0.023447141860267008	0.2503954652804779	0.25074504339170456	0.2210317201987295	0.268726624262408	0.12749983985908847	0.340350122252439	0.25703135542541344	0.2145048490948095	0.21514012730699308	0.15817467565097276	0.2654595122657082	0.14301534554219641	0.25940207465271525	0.2545247676885086	0.20653703049912572	0.09826996276462929	0.33976432644336446	0.30152515285428894	-0.2848335337365968	0.10384038315584453	0.3118983029263276	0.5143733848911635	0.18816005643175002	0.1160033347776073	0.3199765474074092	0.3841507890281677	0.3147098525847186	-0.13802318562328875	0.20771701067932705	0.5008140029535533	0.44584041835450056	-0.2536618878223763	0.5701044811692745	0.28149256325143635	0.3216085475245412	0.2614521086772721	0.37140096566912995	0.24736053023745574	0.11183153296862293	0.22932262041161458	0.337503393541957	0.32922393928792
TCGA-EL-A4K1-01A	0.36449328286693444	0.05439032425216036	0.385321160223788	0.38104721880622744	0.32429148026040894	0.18030330269077255	0.3799989396426429	0.0642198041154313	0.2796740925572606	0.24409427763352304	0.18380320633367808	0.2871402005856273	0.10661616491594693	0.3865699670004063	0.24562613567027858	0.21044138642130736	0.2731878439711493	0.13409321393974072	0.28562747013262857	0.16527841185322972	0.2650769572028516	0.23106193508959433	0.0964200193629308	0.019105098277351063	0.23701473816619148	0.188185820222357	-0.29728716085819007	0.08919608798695074	0.2922297808945291	0.5278510796904379	0.18197942892596802	0.1649853669063558	0.3585613091477462	0.4492856223372761	0.30432698546704023	-0.19621975794180818	0.26278029123818064	0.5104920438701543	0.4604788710684054	-0.247998422342968	0.5355787059033966	0.2154504691121617	0.3217950057155375	0.24258334049787122	0.358210127013244	0.2844011567091775	0.12826106456849456	0.2251256882541835	0.36093443597128494	0.3200872811957606
TCGA-DJ-A3VF-01A	0.3268137744937834	0.12148715184701478	0.42900354290232284	0.443985889350361	0.3544164250364944	0.19985854443613119	0.4302875332460839	0.04946926866649869	0.26600426928098464	0.30262031768753517	0.23717215775087136	0.22904148509504837	0.12189872654187624	0.5540221973712787	0.2786662432509428	0.2288506706419301	0.2309816763181896	0.16290341426881447	0.27929261560217256	0.21684124406756797	0.32569963378400785	0.28019459685856807	0.19687520652128684	0.14928737779467283	0.24710283715328987	0.25871507619577006	-0.29585502241151074	0.1915434798929967	0.3335632950714906	0.5049946798070085	0.15387471218802587	0.16148976645659355	0.35123518435257584	0.3527417366540249	0.3081177259738116	-0.1287586727277573	0.2260893906244799	0.5304672800337084	0.42008369695801057	-0.2586271709843195	0.5981873573627883	0.3877260874929617	0.3931026038668857	0.2804081131877047	0.3687492300814461	0.25230301644511643	0.11924333705523123	0.2293091963578812	0.36153019621021704	0.3264467802640067
