gene	old_significant	new_padj	new_log2FC	new_significant	in_both	old_only	new_only	is_druggable_target
PPIL4	False	0.00711385	0.137592	False	False	False	False	False
PPIL6	False	0.461703	-0.0626001	False	False	False	False	False
PPIP5K1	False	0.042916	0.105814	False	False	False	False	False
PPIP5K2	False	0.569579	0.0376864	False	False	False	False	False
PPL	True	1.00259e-86	2.02209	True	True	False	False	False
PPM1A	False	0.293084	0.0545619	False	False	False	False	False
PPM1AP1	False	4.95234e-08	1.37329	True	False	False	True	False
PPM1B	False	0.565817	0.0332453	False	False	False	False	False
PPM1D	False	0.0570682	0.0948124	False	False	False	False	False
PPM1E	False	0.000110423	-0.477481	False	False	False	False	False
PPM1F	False	0.155544	-0.0886591	False	False	False	False	False
PPM1F-AS1	False	0.266832	-0.127725	False	False	False	False	False
PPM1G	False	0.0364547	0.0825756	False	False	False	False	False
PPM1H	True	1.29604e-13	-0.762331	False	False	True	False	False
PPM1J	False	0.00441458	0.273983	False	False	False	False	False
PPM1K	False	0.763835	-0.0301426	False	False	False	False	False
PPM1K-DT	False	0.000681529	-0.662766	False	False	False	False	False
PPM1L	False	3.09723e-49	-1.59598	True	False	False	True	False
PPM1M	False	0.00264368	0.174002	False	False	False	False	False
PPM1N	False	1.12701e-28	1.79287	True	False	False	True	False
PPME1	False	0.0317397	0.078667	False	False	False	False	False
PPOX	False	0.930667	-0.00792965	False	False	False	False	False
PPP1CA	False	0.710728	0.0226694	False	False	False	False	False
PPP1CB	False	0.0288685	0.129079	False	False	False	False	False
PPP1CC	False	0.00943938	-0.0841741	False	False	False	False	False
PPP1R10	False	0.0859802	-0.11818	False	False	False	False	False
PPP1R10P1	False		-0.319807	False	False	False	False	False
PPP1R11	False	6.36178e-10	0.185758	False	False	False	False	False
PPP1R11P1	False	0.552154	0.358158	False	False	False	False	False
PPP1R11P2	False	0.897591	0.0907409	False	False	False	False	False
PPP1R12A	False	0.709005	-0.0285537	False	False	False	False	False
PPP1R12A-AS1	False	1.01309e-16	-0.924879	False	False	False	False	False
PPP1R12B	False	0.000238309	-0.320107	False	False	False	False	False
PPP1R12BP1	False		-0.0119806	False	False	False	False	False
PPP1R12C	False	0.0556669	0.110367	False	False	False	False	False
PPP1R13B	True	9.23942e-10	-0.347591	False	False	True	False	False
PPP1R13L	True	2.58986e-25	0.712069	False	False	True	False	False
PPP1R14A	False	0.000532179	-0.570301	False	False	False	False	False
PPP1R14B	False	0.0429029	0.217626	False	False	False	False	False
PPP1R14B-AS1	False	0.0015291	0.602737	False	False	False	False	False
PPP1R14BP2	False	0.450049	0.199807	False	False	False	False	False
PPP1R14BP3	False	0.16108	0.176219	False	False	False	False	False
PPP1R14BP4	False	0.45641	0.488216	False	False	False	False	False
PPP1R14BP5	False	0.663708	0.198714	False	False	False	False	False
PPP1R14C	False	1.16543e-07	0.579319	False	False	False	False	False
PPP1R14D	False	0.000785198	0.524874	False	False	False	False	False
PPP1R15A	False	0.405671	0.121689	False	False	False	False	False
PPP1R15B	False	0.868797	-0.0140342	False	False	False	False	False
PPP1R16A	False	0.0163418	-0.244149	False	False	False	False	False
PPP1R16B	False	0.683497	0.0772925	False	False	False	False	False
PPP1R17	False	0.0882946	0.819351	False	False	False	False	False
PPP1R18	False	1.79089e-23	0.881335	False	False	False	False	False
PPP1R1A	False	0.527526	-0.180128	False	False	False	False	False
PPP1R1AP1	False		-0.0736145	False	False	False	False	False
PPP1R1B	False	4.34352e-36	2.6447	True	False	False	True	False
PPP1R1C	True	0.000499323	0.828323	False	False	True	False	False
PPP1R2	False	0.00254737	-0.143769	False	False	False	False	False
PPP1R21	False	0.000319311	-0.196613	False	False	False	False	False
PPP1R26	False	1.34658e-07	0.224977	False	False	False	False	False
PPP1R26-AS1	False	1.12956e-11	0.521312	False	False	False	False	False
PPP1R26P1	False	0.433137	0.215486	False	False	False	False	False
PPP1R26P3	False		-0.0513712	False	False	False	False	False
PPP1R26P5	False		-0.0824434	False	False	False	False	False
PPP1R27	False	0.000375672	-0.814892	False	False	False	False	False
PPP1R2B	False	0.237764	-0.192067	False	False	False	False	False
PPP1R2C	False	0.493295	0.595013	False	False	False	False	False
PPP1R2P1	False	0.206003	0.359374	False	False	False	False	False
PPP1R2P10	False		-0.651915	False	False	False	False	False
PPP1R2P2	False		-0.042543	False	False	False	False	False
PPP1R2P5	False		-0.502161	False	False	False	False	False
PPP1R2P6	False	0.869728	0.0686234	False	False	False	False	False
PPP1R32	False	0.313739	-0.116003	False	False	False	False	False
PPP1R35	False	0.00337921	-0.298304	False	False	False	False	False
PPP1R35-AS1	False	1.06983e-12	-1.10866	True	False	False	True	False
PPP1R36	False	6.11272e-06	-0.619146	False	False	False	False	False
PPP1R37	False	1.59433e-15	-0.443904	False	False	False	False	False
PPP1R3A	False		0.164769	False	False	False	False	False
PPP1R3B	False	0.083431	-0.179458	False	False	False	False	False
PPP1R3C	True	4.84082e-13	-1.01636	True	True	False	False	False
PPP1R3D	False	0.00108977	-0.16227	False	False	False	False	False
PPP1R3E	True	2.65672e-12	-0.553158	False	False	True	False	False
PPP1R3F	False	0.0770575	-0.164252	False	False	False	False	False
PPP1R3G	False	0.000222805	0.653659	False	False	False	False	False
PPP1R42	False	3.96739e-15	-1.14651	True	False	False	True	False
PPP1R7	False	6.20889e-06	-0.443248	False	False	False	False	False
PPP1R8	False	3.46181e-09	0.136564	False	False	False	False	False
PPP1R8P1	False	0.0121904	-0.423133	False	False	False	False	False
PPP1R9A	False	2.21945e-33	0.851467	False	False	False	False	False
PPP1R9A-AS1	False	0.351604	0.311695	False	False	False	False	False
PPP1R9B	True	0.00023243	0.195596	False	False	True	False	False
PPP2CA	False	0.45553	-0.028124	False	False	False	False	False
PPP2CB	False	1.67307e-05	0.201967	False	False	False	False	False
PPP2R1A	False	0.327532	0.0591203	False	False	False	False	False
PPP2R1B	False	0.0113292	-0.117133	False	False	False	False	False
PPP2R2A	False	0.659536	-0.0205636	False	False	False	False	False
PPP2R2B	False	0.916937	0.0192616	False	False	False	False	False
PPP2R2B-IT1	False		-0.110967	False	False	False	False	False
PPP2R2C	False	6.91394e-76	-3.94107	True	False	False	True	False
PPP2R2D	False	4.88412e-05	-0.1491	False	False	False	False	False
PPP2R2DP1	False	0.589531	0.232955	False	False	False	False	False
PPP2R3A	True	2.34327e-45	0.889453	False	False	True	False	False
PPP2R3B	False	0.0160289	-0.240964	False	False	False	False	False
PPP2R3C	False	0.00207045	-0.151238	False	False	False	False	False
PPP2R5A	False	0.0160522	-0.124457	False	False	False	False	False
PPP2R5B	True	6.46541e-06	-0.217825	False	False	True	False	False
PPP2R5C	False	0.118597	-0.064123	False	False	False	False	False
PPP2R5CP	False	0.710988	0.0749664	False	False	False	False	False
PPP2R5D	False	0.539713	-0.0597396	False	False	False	False	False
PPP2R5E	False	0.632125	-0.0254833	False	False	False	False	False
PPP3CA	True	9.90806e-18	0.384462	False	False	True	False	False
PPP3CB	True	9.80887e-10	0.191721	False	False	True	False	False
PPP3CB-AS1	False	0.0480529	-0.119026	False	False	False	False	False
PPP3CC	True	5.73444e-07	-0.195002	False	False	True	False	False
PPP3R1	False	0.0519329	-0.0810051	False	False	False	False	False
PPP3R2	False	0.895933	-0.079727	False	False	False	False	False
PPP4C	False	0.0117488	0.172356	False	False	False	False	False
PPP4R1	True	6.77053e-19	0.429911	False	False	True	False	False
PPP4R1-AS1	False	0.744448	0.0652525	False	False	False	False	False
PPP4R1L	False	3.61906e-08	0.439004	False	False	False	False	False
PPP4R2	False	0.0512924	0.0789175	False	False	False	False	False
PPP4R3A	False	0.039796	-0.063293	False	False	False	False	False
PPP4R3B	False	0.438253	-0.043547	False	False	False	False	False
PPP4R3C	False		-0.072086	False	False	False	False	False
PPP4R4	False	5.65133e-14	1.19778	True	False	False	True	False
PPP5C	False	0.89008	0.00758501	False	False	False	False	False
PPP5D1	False	1.0598e-39	-0.724131	False	False	False	False	False
PPP6C	False	0.368085	-0.041562	False	False	False	False	False
PPP6R1	False	0.803378	0.017716	False	False	False	False	False
PPP6R2	True	3.7763e-07	0.230977	False	False	True	False	False
PPP6R2P1	False		0.175635	False	False	False	False	False
PPP6R3	False	0.000627299	-0.114066	False	False	False	False	False
PPRC1	False	7.15258e-32	0.513315	False	False	False	False	False
PPT1	True	3.9867e-21	0.450748	False	False	True	False	False
PPT2	False	0.411528	-0.0676606	False	False	False	False	False
PPT2-EGFL8	False	0.997736	0.000561061	False	False	False	False	False
PPTC7	False	0.119208	0.147504	False	False	False	False	False
PPWD1	False	0.388298	0.0416169	False	False	False	False	False
PPY	False	0.000135882	-1.85331	True	False	False	True	False
PPY2P	False	0.000267668	-1.83966	True	False	False	True	False
PQBP1	False	0.122215	-0.125699	False	False	False	False	False
PRAC1	False	0.767013	0.389739	False	False	False	False	False
PRAC2	False		-0.101629	False	False	False	False	False
PRADC1	False	8.65022e-15	-0.638572	False	False	False	False	False
PRADC1P1	False	0.00520506	-0.612536	False	False	False	False	False
PRAF2	False	0.037185	-0.256123	False	False	False	False	False
PRAG1	False	0.397027	-0.120908	False	False	False	False	False
PRAL	False	0.0122794	0.697582	False	False	False	False	False
PRAM1	False	3.59008e-05	0.558759	False	False	False	False	False
PRAME	False	0.616932	-0.254376	False	False	False	False	False
PRAMEF1	False		-0.053919	False	False	False	False	False
PRAMEF11	False		-0.371084	False	False	False	False	False
PRAMEF12	False		0.205179	False	False	False	False	False
PRAMEF14	False		-0.0425426	False	False	False	False	False
PRAMEF15	False		0.175636	False	False	False	False	False
PRAMEF17	False	1.10601e-14	-2.86756	True	False	False	True	False
PRAMEF18	False		-0.351898	False	False	False	False	False
PRAMEF19	False		-0.739016	False	False	False	False	False
PRAMEF2	False		-0.0922909	False	False	False	False	False
PRAMEF20	False		0.124869	False	False	False	False	False
PRAMEF30P	False		-0.13321	False	False	False	False	False
PRAMEF31P	False		0.0968536	False	False	False	False	False
PRAMEF7	False		-0.350879	False	False	False	False	False
PRAMEF8	False		-0.481956	False	False	False	False	False
PRAMENP	False	3.26359e-05	2.72223	True	False	False	True	False
PRANCR	False	7.48511e-10	-0.632073	False	False	False	False	False
PRAP1	False	0.981899	0.010615	False	False	False	False	False
PRB1	False		0.235741	False	False	False	False	False
PRB2	False	0.339004	0.765991	False	False	False	False	False
PRB3	False	0.00547805	-0.732552	False	False	False	False	False
PRB4	False		-0.302659	False	False	False	False	False
PRC1	False	0.0517348	-0.297655	False	False	False	False	False
PRC1-AS1	False	0.0396994	-0.342058	False	False	False	False	False
PRCC	False	0.15649	-0.0718193	False	False	False	False	False
PRCD	False	1.16186e-11	-0.682474	False	False	False	False	False
PRCP	False	0.0147646	-0.154206	False	False	False	False	False
PRCPP1	False		-0.319807	False	False	False	False	False
PRDM1	True	0.0718101	0.256388	False	False	True	False	False
PRDM10	False	0.661807	0.028144	False	False	False	False	False
PRDM11	False	1.27478e-07	-0.457101	False	False	False	False	False
PRDM12	False	3.04828e-09	-1.129	True	False	False	True	False
PRDM13	False		-0.0140186	False	False	False	False	False
PRDM14	False	0.909086	-0.097385	False	False	False	False	False
PRDM15	False	2.04538e-05	0.20057	False	False	False	False	False
PRDM16	True	1.98495e-06	-0.569928	False	False	True	False	False
PRDM16-DT	False	6.40747e-17	-1.47126	True	False	False	True	False
PRDM2	False	0.367242	0.0707773	False	False	False	False	False
PRDM4	False	1.14951e-08	0.223303	False	False	False	False	False
PRDM5	False	0.0154811	-0.172808	False	False	False	False	False
PRDM6	False	4.94729e-10	-0.681015	False	False	False	False	False
PRDM7	False	0.0393376	-0.51168	False	False	False	False	False
PRDM8	False	0.000998264	0.61206	False	False	False	False	False
PRDM9	False	0.559792	-0.504199	False	False	False	False	False
PRDX1	True	3.94228e-16	-0.5244	False	False	True	False	False
PRDX1P1	False	0.119058	-0.307454	False	False	False	False	False
PRDX2	True	7.09909e-14	-0.417292	False	False	True	False	False
PRDX2P1	False	0.0408994	-0.64138	False	False	False	False	False
PRDX2P2	False		-0.0958569	False	False	False	False	False
PRDX2P3	False	0.813605	0.0729925	False	False	False	False	False
PRDX2P4	False	0.296908	-0.358325	False	False	False	False	False
PRDX3	True	2.85311e-08	-0.240427	False	False	True	False	False
PRDX3P1	False	0.090745	0.296641	False	False	False	False	False
PRDX3P2	False	0.61407	-0.136914	False	False	False	False	False
PRDX3P3	False		-0.510481	False	False	False	False	False
PRDX3P4	False	0.00195642	-0.819578	False	False	False	False	False
PRDX4	True	3.997e-05	0.310599	False	False	True	False	False
PRDX5	False	4.04293e-15	-0.656229	False	False	False	False	False
PRDX6	False	0.00198733	0.168092	False	False	False	False	False
PRDX6-AS1	False	0.047656	-0.145817	False	False	False	False	False
PREB	True	1.15679e-13	-0.317394	False	False	True	False	False
PRECSIT	False	3.76415e-05	0.485547	False	False	False	False	False
PRELID1	False	0.285839	-0.0762144	False	False	False	False	False
PRELID1P1	False	0.014566	-0.307396	False	False	False	False	False
PRELID1P3	False	0.86653	0.0861787	False	False	False	False	False
PRELID1P4	False	0.00138233	-0.419742	False	False	False	False	False
PRELID1P5	False	0.00227652	-0.493211	False	False	False	False	False
PRELID1P6	False	0.0204691	-0.320661	False	False	False	False	False
PRELID1P7	False	2.36113e-22	2.98857	True	False	False	True	False
PRELID2	False	0.181799	-0.090401	False	False	False	False	False
PRELID2P1	False	0.000171899	1.61632	True	False	False	True	False
PRELID3A	False	0.102439	-0.205335	False	False	False	False	False
PRELID3B	False	1.95415e-10	-0.37907	False	False	False	False	False
PRELID3BP1	False		0.176654	False	False	False	False	False
PRELID3BP10	False		-0.30215	False	False	False	False	False
PRELID3BP11	False		-0.421851	False	False	False	False	False
PRELID3BP3	False		0.0476151	False	False	False	False	False
PRELID3BP4	False	0.411928	0.494229	False	False	False	False	False
PRELID3BP5	False	0.482988	0.588222	False	False	False	False	False
PRELID3BP6	False		0.470049	False	False	False	False	False
PRELID3BP7	False		0.243041	False	False	False	False	False
PRELP	False	4.41267e-12	1.41775	True	False	False	True	False
PREP	False	0.842546	0.00894716	False	False	False	False	False
PREPL	False	0.00580782	-0.177244	False	False	False	False	False
PREX1	False	0.455329	-0.0686614	False	False	False	False	False
PREX2	False	1.26823e-30	-1.49006	True	False	False	True	False
PRF1	False	0.00017965	0.610736	False	False	False	False	False
PRG2	False	0.642973	0.177242	False	False	False	False	False
PRG3	False		-0.0233568	False	False	False	False	False
PRG4	False	2.00287e-07	1.26298	True	False	False	True	False
PRH1	False	7.94665e-07	-0.388693	False	False	False	False	False
PRH2	False	0.00676813	-0.336691	False	False	False	False	False
PRICKLE1	True	6.62233e-86	1.88818	True	True	False	False	False
PRICKLE2	False	2.95207e-15	-0.677297	False	False	False	False	False
PRICKLE2-AS1	False	0.00778344	-0.725064	False	False	False	False	False
PRICKLE2-AS2	False	0.183074	-0.52654	False	False	False	False	False
PRICKLE2-AS3	False	0.0205831	-0.620745	False	False	False	False	False
PRICKLE2-DT	False	0.0105922	1.31688	True	False	False	True	False
PRICKLE3	False	0.0401499	0.100302	False	False	False	False	False
PRICKLE4	False	9.55781e-08	-0.820164	False	False	False	False	False
PRIM1	False	0.000256247	0.265542	False	False	False	False	False
PRIM2	False	2.50374e-31	0.522025	False	False	False	False	False
PRIMA1	False	4.49857e-09	-1.5409	True	False	False	True	False
PRIMPOL	False	0.48981	0.0504956	False	False	False	False	False
PRKAA1	False	0.269775	-0.0709566	False	False	False	False	False
PRKAA2	True	1.09578e-10	-0.506314	False	False	True	False	False
PRKAB1	False	0.446208	0.0365819	False	False	False	False	False
PRKAB2	False	0.347982	-0.074098	False	False	False	False	False
PRKACA	False	2.89666e-08	-0.285816	False	False	False	False	False
PRKACB	True	2.4609e-58	-1.3124	True	True	False	False	False
PRKACG	False		-0.293321	False	False	False	False	False
PRKAG1	False	2.44095e-05	-0.140192	False	False	False	False	False
PRKAG2	False	0.360327	0.037382	False	False	False	False	False
