gene	log2FC_tcga	cohens_d_tcga	fdr_tcga	replication_rate	novelty_score
BICD2	0.25621591133152233	0.7168748621525312	6.470968996188682e-08	1	5.1536353784318
PHYH	-0.5200668379895843	-0.7707203251632441	2.0987336366908796e-07	1	5.146903223415798
RAET1G	0.377155643006857	0.6066928976019652	3.333856770515598e-09	1	5.1429678854983
GADD45A	0.6784870341763174	0.7647163924015368	1.9153746760068962e-07	1	5.137170684153788
ST3GAL1	-0.5173469865304217	-0.7214485229057865	8.123560164718224e-08	1	5.115252985816574
CPE	0.5834197332307491	0.5258303258528731	1.3709325401013315e-05	2	5.114208833437745
NUP93	0.2892295831626086	0.7386411268787716	1.3345766171668246e-07	1	5.07790401564387
BRD9	0.21100981860322054	0.7680556336282854	2.4706391977142733e-07	1	5.074690018546557
CDK9	0.2465752088740345	0.6012271337860854	6.0725665640655326e-05	2	5.070301991872638
PRDX1	-0.3798950956222793	-0.7639476383047906	2.424614473593379e-07	1	5.053786590973364
GNG12	0.34012681940576783	0.713948048655714	8.38978123960803e-08	1	5.052074424578648
WDR82	0.207958740957209	0.5783446440203718	4.308034425683929e-05	2	5.049782524299054
RAB26	-0.4357191245169503	-0.7216357063714565	1.0219368715042909e-07	1	5.044649200062902
CLIC2	-0.4048394183876942	-0.7311254765302537	1.2660061203177428e-07	1	5.042984908807785
CSPG4	-0.6085779448493485	-0.6504846462730233	1.83671820460948e-08	1	5.03212155811865
TGFBI	0.8673468538731353	0.733736590437838	1.4504365039480604e-07	1	5.017658611895926
ITPR3	0.754236503663626	0.7401427379209515	1.7355685561171256e-07	1	5.003778075807177
ITGA7	0.5074588930223625	0.6422348759221446	1.6793288996112615e-08	1	4.993288969312283
ASAP3	-0.3222137738989339	-0.7338003874997555	1.723507098200149e-07	1	4.963122705445487
PPP1R9B	0.24977425029530131	0.7110148442504214	1.0668361328266284e-07	1	4.957126016267964
APLP2	0.4743350034687719	0.7117664472280074	1.1722380005634819e-07	1	4.933242002785527
RTCB	0.3466314576862368	0.8007726955867711	6.934087788690937e-07	1	4.931967571783198
BPGM	0.27701128714491396	0.6238691119778744	1.263039867429529e-08	1	4.927681925203373
CXCR6	0.6970558982935078	0.6620711603898074	3.634456612118262e-08	1	4.925518460541118
MED8	-0.25126561094147704	-0.8113132452710619	8.906302925652131e-07	1	4.908690586580077
MYO1B	0.3791213881405149	0.5442754700076162	3.220832253604809e-05	2	4.889805540120468
TAGAP	0.6066191258717633	0.6283057435186168	1.6584206104446648e-08	1	4.888410514847796
ZNF862	-0.2878625791799969	-0.547780139231797	3.4584549149094856e-05	2	4.887423548510327
NBAS	0.2897830134458781	0.5815591976752879	6.320318312488384e-05	2	4.884237772547641
SUGP2	-0.30706555552459935	-0.6832204513438901	7.206780255316911e-08	1	4.879737226277672
DUS1L	-0.3115147912592384	-0.7079288442600628	1.3022618747604017e-07	1	4.874303656268714
DCTN3	-0.28547814830910845	-0.7272972533452472	2.024921919517853e-07	1	4.868230871816213
MZT2A	-0.4953002631811545	-0.7470606349358652	3.2471784966809527e-07	1	4.847298326129708
GLB1L2	-0.525508658780546	-0.7204641366703494	1.9339897800971372e-07	1	4.836868996961348
LCP2	0.5810711941983246	0.6597580403488799	4.8622707183869075e-08	1	4.824916680685793
SPAG5	-0.45575351290954025	-0.5643300404531174	5.346881595029169e-05	2	4.821522359791138
C16orf54	0.5734518848358895	0.608208563992095	1.1927162490710312e-08	1	4.819117970393504
SLC38A7	-0.22329769221172402	-0.7249935105941433	2.2970354708534469e-07	1	4.813110334242363
HSD3B7	0.47846138585425635	0.6710013974524193	6.840672777242995e-08	1	4.807658706738832
ID1	-0.7449711058481281	-0.6601008448126809	5.345474905442242e-08	1	4.800262390111381
IRAK1	-0.3812996403522142	-0.695609967201461	1.2761541095770765e-07	1	4.795602502240164
FOXRED1	-0.23124711135314246	-0.6640000625757078	6.03577169110999e-08	1	4.793593870023387
ERAL1	-0.20011203205176198	-0.7385464396739544	3.3272574940782013e-07	1	4.7842400170002835
HAGH	-0.2611159222256738	-0.6702349259014068	7.474017083439794e-08	1	4.776392948985349
OSGEP	0.27577991376835964	0.7356083874508887	3.3902981283209747e-07	1	4.759211273014709
ZCCHC12	2.0776718847396465	0.7647533865671018	6.035197413628605e-07	1	4.756237252312761
PDZRN4	1.3227928663682105	0.6656940747419696	7.654178079400753e-08	1	4.737146562440969
CD200	0.3454243224774949	0.5452782063511694	4.647662896107319e-05	2	4.725125069551338
OSBPL10	0.5397557105616579	0.6815088098135547	1.1766249923168614e-07	1	4.722421202458424
ZNF552	0.21515514093078503	0.71255001330161	2.401402421923413e-07	1	4.716749791986904
HSD11B2	-0.8324661010961707	-0.6870988960621627	1.513842894159816e-07	1	4.685958948988258
BOK	0.5914828060272472	0.7552622493520237	6.369639609483823e-07	1	4.679518146883089
NDUFS6	-0.3486917683598616	-0.6542092796174586	7.13318965150752e-08	1	4.675448075904937
AP5S1	-0.20931341121225877	-0.7318101011924212	4.147560970706885e-07	1	4.670563712204943
GPS1	-0.22583380818074605	-0.6752122116246956	1.2383114541054876e-07	1	4.66380560599389
FAM110A	0.4102027437497	0.7346228841966465	4.484866307148271e-07	1	4.663570090919118
PPP1R1C	0.7006386918254367	0.6563211335990092	8.039484651467675e-08	1	4.656448663566389
MALT1	0.26570555278052677	0.6583792224466856	8.669303627562482e-08	1	4.649484462329403
MPRIP	0.2993862629486612	0.6960188487312035	2.097775244052167e-07	1	4.64818164301147
SLC9A1	-0.306431503097115	-0.7044127236084243	2.5811357062285404e-07	1	4.640804270769782
ZWILCH	0.24273612130440725	0.6953869049380187	2.1319981512486546e-07	1	4.639074282808342
ALAS1	-0.3389949613496901	-0.7403492701253223	5.443098087429962e-07	1	4.637661722954187
FAF1	0.19749649542613934	0.663388916445677	1.0597102765744569e-07	1	4.62701354166587
NDRG1	0.32446085178943473	0.7020280394445672	2.5720476303714723e-07	1	4.626168909347546
GUSBP11	0.46031269794856033	0.6428082430258084	6.419811453923394e-08	1	4.623383970513006
B4GALT7	-0.2680445893542913	-0.7145246914670076	3.420714070289749e-07	1	4.620033217109323
FAM114A2	-0.22988323294840107	-0.702766974240108	2.684601197486113e-07	1	4.617966274678239
KDELR3	0.45970827122160696	0.5830032548085409	0.00010960451495815335	2	4.617585812929528
HEXIM1	0.31814044301018285	0.7227000467791741	4.146984542502785e-07	1	4.612465081098488
CD59	0.3008263436911154	0.6752315088056486	1.512494884690971e-07	1	4.605285568609394
HPN	1.0907739779747647	0.7638842209675134	9.425889181745395e-07	1	4.60292009309909
INPP5A	-0.3209066184228391	-0.6728921611193994	1.4734978478540862e-07	1	4.5969640650081125
LAMB1	0.44130417205111794	0.5384368611196987	5.4008533965631424e-05	2	4.595599112237531
MLLT3	-0.4042618521880694	-0.707965788080779	3.443688827670453e-07	1	4.575565966830773
STK25	-0.3160104658727292	-0.7642092110781911	1.0343974729076813e-06	1	4.574030981229082
YIPF6	-0.2559893340987083	-0.7349918489350287	6.408625799555346e-07	1	4.551977306883347
RPS27	0.3562599151938528	0.7019957098907983	3.3081106305199874e-07	1	4.549227020818369
RPARP-AS1	0.47170340558972335	0.5870191462294078	1.8983141895898666e-08	1	4.53274576894
FMR1	0.32350913255406155	0.7209664249160722	5.180620537147384e-07	1	4.531719694401041
NIT2	-0.18847002263051138	-0.6710237109391033	1.7791826869053314e-07	1	4.529262058696255
MUC3A	-0.49710393143673404	-0.6900237623146492	2.782165918228529e-07	1	4.523531488577796
PLOD1	-0.3224852416243307	-0.7523423774383894	9.889894623121533e-07	1	4.517671779408696
COPE	-0.32217950134963935	-0.6587622782841868	1.4030183027640106e-07	1	4.514456169346529
STC1	-0.6608876266752519	-0.6050642744350994	3.468895118118888e-08	1	4.513663817652346
MB21D2	0.2659022884791087	0.6919679168712073	3.066030391072962e-07	1	4.507080121892226
PIGH	-0.3403348893048559	-0.7133350025155379	4.811450516485332e-07	1	4.506653648570806
REPIN1	-0.23155713384921484	-0.6962109147569532	3.3869852866164024e-07	1	4.504614594070516
ATP6AP1	-0.19465633771853597	-0.5723716118531083	0.00011848709769517933	2	4.4946384461633855
HAUS4	0.26986308750611165	0.6945992886295088	3.427708176337445e-07	1	4.4905817334238
NFKBIZ	0.7980600419290989	0.7105706192780004	4.792632849459656e-07	1	4.490398332503972
CXCL9	1.315349737922202	0.6184184948075657	5.4917607335363994e-08	1	4.489896619545293
CASD1	0.3121740174801957	0.6729335081902396	2.149849172732057e-07	1	4.486846081039933
PLEK2	-0.28967751118899354	-0.6802162465527918	2.568821545548782e-07	1	4.482806046420603
OXR1	0.4498150101573932	0.6970032699691127	3.8271970917660333e-07	1	4.4727530466947085
TBCEL	-0.2468374416271386	-0.6441462362956011	1.1404150761718841e-07	1	4.472266769591905
EOGT	0.25772913645983175	0.6775581866021804	2.5122741200225077e-07	1	4.4718386185601355
BAMBI	-0.5650189334399074	-0.7384780683080524	8.981634243553013e-07	1	4.465314449474774
HMGCL	-0.21282530331334115	-0.6323460969839348	8.721190980777926e-08	1	4.463999341733089
SLC20A2	-0.3709805620657258	-0.6480466992362174	1.2961855880099155e-07	1	4.463313295148381
SLC15A3	0.5488958674204802	0.630966317129785	8.822360411228378e-08	1	4.451098381017759
PIGQ	-0.3235739438162666	-0.6470713256065709	1.3585999404438707e-07	1	4.4433795268902525
MCM2	0.5756035032148352	0.6900719897678032	3.7154213914789495e-07	1	4.4371573203488825
TRIM24	-0.29771158194602965	-0.6736645008216903	2.7085660131169085e-07	1	4.424130317246548
DAAM2	-0.6816685436320884	-0.6075430299357563	5.4088986288724055e-08	1	4.4149490722426625
PCDH18	0.5704938521175986	0.6462447333828596	1.4933991250445729e-07	1	4.41115288043922
TEX261	-0.25602523396093346	-0.6853066820866673	3.6863829546904053e-07	1	4.408851700630862
RPRD1A	0.27937419494776705	0.662193512222352	2.19946435846285e-07	1	4.408674536192887
SLC25A10	-0.4028413073692403	-0.6534216224256829	1.8384165131805263e-07	1	4.4011579867520885
BIN1	-0.31475320512889216	-0.6499921667414053	1.7084957473761658e-07	1	4.398747952928927
ARHGAP29	0.4411789112615212	0.6343986271090727	1.1865797197512338e-07	1	4.393656524837758
COA1	-0.2111738432477024	-0.7180049196820535	7.676839727960372e-07	1	4.390469066780196
SEMA6A	-0.43101791626370467	-0.5878761192075213	3.4642171704489735e-08	1	4.385787995716078
ADAMTS12	0.5119006561912289	0.5571041303250437	1.3746550236304057e-08	1	4.379844748439398
VPS4A	-0.22268316791349285	-0.6276537799471619	1.0590828961652439e-07	1	4.377929079527504
PCOLCE	0.6288700974806498	0.5927001794398906	4.151699465377562e-08	1	4.3751788288404425
KHNYN	0.3322957751832405	0.7092741487932593	6.785883340379141e-07	1	4.375082127727045
TSPO	0.47848293898797234	0.6863325468060619	4.2696265158767203e-07	1	4.371670731068541
IGLV1-44	1.4092197281680667	0.5830620961006762	3.241588883615839e-08	1	4.366693176999622
LINC01278	-0.35038941468771956	-0.7292087311000538	1.033408028407327e-06	1	4.364845242682034
TJP1	0.28895375027500325	0.6393362010597258	1.5378057561840098e-07	1	4.355860523825375
SMS	0.26971065056162846	0.6678718730915878	3.04741237504878e-07	1	4.351899056740355
SOWAHC	0.40769498430098405	0.6751272430385472	3.620351512022626e-07	1	4.348662854842273
ANO5	-0.5958799411307236	-0.7068345326832878	7.158061325479846e-07	1	4.343642811212825
MRPL57	-0.2574729870069987	-0.6581005854814855	2.5108727683359114e-07	1	4.343579224882711
ZNF76	-0.23671386706095632	-0.681762911106869	4.2960385003645505e-07	1	4.340737982797198
CCDC159	-0.28833165010652717	-0.6421541719766489	1.739798104863237e-07	1	4.3406418617463025
LRRN2	-0.7872867687844258	-0.6946509322611564	5.657809999191788e-07	1	4.339728641673738
CNIH3	0.3567905485451126	0.6683363444889424	3.2838627657287293e-07	1	4.333235548546268
TMEM11	-0.23855733388320033	-0.690376735554944	5.32308094108916e-07	1	4.3313110591596695
HCFC1R1	0.4130896698322708	0.6535585998575119	2.3689154299546074e-07	1	4.330120115129088
NAALADL1	0.36696788738007147	0.6102239713778135	8.238560354336523e-08	1	4.322917336690351
UBE2M	-0.22235561215255384	-0.6481176790722933	2.3385189835398954e-07	1	4.297706633840084
DNAJC4	-0.2892498663495493	-0.6763788053979652	4.497108838623023e-07	1	4.293021325736992
ERP29	-0.25698565842251053	-0.6845177495063921	5.372692306628955e-07	1	4.291794883016056
ZNF204P	-0.30798751471842944	-0.6576302116368141	3.010182352935641e-07	1	4.288674393563737
CD247	0.6039652931146915	0.5890102068082346	5.252541997225178e-08	1	4.287776646538977
GAB2	0.4712451222829861	0.6926923584062009	6.502480780717995e-07	1	4.285632845264616
CLTCL1	-0.38023397755899424	-0.687347544347356	5.993527712058062e-07	1	4.27689464160806
CYP26B1	-0.7597230352639412	-0.6730697583247466	4.5048844890539875e-07	1	4.271513605487384
GON4L	0.3150893062203419	0.6736598437504687	4.695901546382114e-07	1	4.263108801136517
HIVEP2	0.31016366845144905	0.6140586921047033	1.174013686224736e-07	1	4.255627435358526
NCSTN	0.24677435531714398	0.6550319244097196	3.205471328243537e-07	1	4.253848128272929
CHKA	-0.35837937979652423	-0.6405626509923196	2.3464886285486673e-07	1	4.246662330143069
GRINA	-0.27615883813784947	-0.7508117504778704	2.4054730068621654e-06	1	4.218660697332867
IRF9	0.39737465669341376	0.6346703023673781	2.2625147600177256e-07	1	4.21764347212331
ROBO1	0.4840671955201472	0.6359860577116964	2.374258362996063e-07	1	4.213071846697615
MOB1A	0.26092988880099455	0.6902455808057197	7.877937590757351e-07	1	4.212974274091553
DCAF4	-0.2613099869148341	-0.6757705387836331	5.995903905982465e-07	1	4.204742506123498
MPPE1	-0.4248704777379064	-0.7242590591367696	1.5967272074011967e-06	1	4.198362660777916
TPBG	0.45773537340807113	0.6748422555582366	6.044422808619876e-07	1	4.196604529180409
ZC2HC1A	0.41132636222346086	0.6046095987790034	1.1648451601677922e-07	1	4.1922008019024215
TUSC2	-0.20780745330454486	-0.6398097898582843	2.811094186596663e-07	1	4.191473655565059
FCGR1A	0.4737875754985197	0.6324735679946335	2.3965912984360986e-07	1	4.18723181821649
TLE1	-0.41004605621698076	-0.6379648879202865	2.9000775959297834e-07	1	4.170753115158527
GPI	-0.2825945260094773	-0.7414588280082515	2.4821095094819355e-06	1	4.156009497753401
KIFAP3	0.20473861830438533	0.6552732977009192	4.625247073143181e-07	1	4.151067920324645
ARMC4	0.42620376913051217	0.5753830827308818	6.121586616661376e-08	1	4.1503164284869865
NCOA2	0.2769958087416642	0.5081958193595066	8.371117544969583e-05	2	4.144048820609811
SPAG4	0.5487722480359614	0.6376616563966649	3.2671296102054276e-07	1	4.135767419635514
AKR1C3	-0.6972743902039178	-0.7691070364875487	4.2571871331695035e-06	1	4.130779492101133
PPP1R3E	-0.34742272309315236	-0.662266591454412	6.134891128479553e-07	1	4.114127976272241
MTFR1	-0.3107857078045746	-0.7279608175409006	2.231931014758795e-06	1	4.113938968923154
TRIM65	0.22136679346776855	0.6882676428695674	1.0934261513923508e-06	1	4.10290832930782
LILRA2	0.341929448655254	0.6199010649883572	2.4213430632583633e-07	1	4.101230529436767
HSPBAP1	-0.21030643376045033	-0.6483791533557757	4.810525060976379e-07	1	4.096334689912107
NIPA1	-0.38897260168020686	-0.7036686783085465	1.5145959934009228e-06	1	4.095142856330707
SARDH	0.5266455001423096	0.6766673268469788	8.950070819748541e-07	1	4.092601413635892
POLD3	0.220221940877523	0.6917504832268158	1.2742352303677894e-06	1	4.077696431896129
ETFA	-0.244374249194804	-0.7330211046339633	2.8293837205661816e-06	1	4.067026968669975
KBTBD2	0.22028258142043367	0.6487685928851046	5.449246051642355e-07	1	4.063668208275338
MAT2B	0.3116781414334717	0.7173619548953559	2.2431052996486913e-06	1	4.052485530360882
TSPAN1	0.9821542409834034	0.69414523929343	1.4832899660658757e-06	1	4.046015682142025
MRPS34	-0.29794690635539123	-0.6224919191589193	3.212265529910751e-07	1	4.041957409781903
DLEU1	-0.21957305039775443	-0.6728511315130721	1.0881318907925195e-06	1	4.012425574245931
CRB3	0.2756165540528652	0.6241613268973184	3.7856234915293007e-07	1	4.008278270362968
MZF1	-0.32660992632070496	-0.5271034338995118	0.000158828033981105	2	4.0050086790797454
TEAD4	-0.30633118109647484	-0.5288263937248356	0.0001648199741831237	2	4.001090085738483
LINC00472	-0.49812130509392816	-0.5966291076980048	1.994330040578963e-07	1	3.99753611874367
SMARCA1	-0.36010125694571204	-0.6577618123888929	8.507510272761448e-07	1	3.9927441208825845
TLN1	0.24660692655881533	0.633684263843981	5.020033786214553e-07	1	3.9917630755202578
BAG5	0.231891322424155	0.6866427636599391	1.5612311602663441e-06	1	3.987013721738733
RPS6KA3	0.32648679540176406	0.526260988147263	0.00016482991920718318	2	3.9816526973734643
RDH13	-0.2792655709370626	-0.6674302961421331	1.0828242189167143e-06	1	3.981516746824579
TPST1	-0.3413022868785447	-0.6547101691543312	8.349935131995288e-07	1	3.979535884724925
ATOX1	-0.3284692627641812	-0.6286232031250233	4.6825301887339676e-07	1	3.9788827682734285
ERI3	-0.17665523014621431	-0.6159418982957234	3.704986620224757e-07	1	3.961253762866829
PALD1	0.39309375289294746	0.587173791295361	1.9672130408411775e-07	1	3.937674701552724
GABRE	0.6578156749786181	0.5664299737313216	1.1176152615636793e-07	1	3.9376555965069127
DACT1	-0.622464078177388	-0.6745689204375771	1.4896293947353908e-06	1	3.930660325421565
NCL	0.2162287871603077	0.707910498894848	2.8155836725092322e-06	1	3.9292087760826284
DNMT3B	-0.35349787778767583	-0.6760394544662713	1.5652193450126481e-06	1	3.9246962101149987
CHGB	1.094005301972736	0.5847679774809235	1.9475623112140964e-07	1	3.9240905643533477
PARP2	0.21037760267837857	0.678459097306923	1.6759578169683187e-06	1	3.918601254682137
SEMA5A	0.4935431276852995	0.5861237062452744	2.073252407861249e-07	1	3.9172685952982604
ELOVL1	-0.3414470639320504	-0.7503240602258626	6.115308623433281e-06	1	3.911875729724026
AHCY	-0.25460862664045525	-0.6917139638179342	2.2151874589946594e-06	1	3.9113585278474297
AIMP2	-0.34137140214992856	-0.7206931711153618	3.8082913720648608e-06	1	3.905630759763419
GNL3	0.19751724009906457	0.6779042151307693	1.754727840695434e-06	1	3.901874460563046
ACYP1	-0.29787420015558963	-0.65667363463214	1.1470855438751353e-06	1	3.9009068128581585
CNBP	0.16301103432781083	0.688383983575956	2.3389946862171995e-06	1	3.876270086493479
COL5A2	0.6083262618233016	0.5042759240668839	2.1316047407355838e-08	1	3.8684485290168267
LINC00174	-0.4069097929213683	-0.6522843450336738	1.2126095951620503e-06	1	3.859096172286117
MRPS28	-0.23877809885065093	-0.6700465405879503	1.779846607452994e-06	1	3.8525112652492086
RAD9A	-0.30002546241439143	-0.6163768251151128	5.670385936111535e-07	1	3.8501284225124754
HEY2	0.5804739893218773	0.6688169938451395	1.823345628087563e-06	1	3.838428342666149
FASTK	-0.2737300211666014	-0.6265592079734275	7.631783562240392e-07	1	3.8328969799606214
HIBCH	-0.2774741607571265	-0.6806089061156662	2.344670023254981e-06	1	3.8317725145914747
NSMF	0.3745011718280038	0.6630163270324048	1.7531337488160974e-06	1	3.8164446031095753
STARD8	-0.4920317512193657	-0.6128343974121427	6.235980084922368e-07	1	3.8026958270693982
ASB9	-0.33261753112003745	-0.6401089559265835	1.1506440266049425e-06	1	3.801644863848536
FDXR	-0.375627144521407	-0.6334883954667073	1.0093633726444804e-06	1	3.7983663024279504
ATRN	-0.34520684734351015	-0.6679319091176916	2.0644167062773397e-06	1	3.7973282497584906
F13A1	0.6774856531959665	0.6138803866039407	6.66117652336479e-07	1	3.79160093510067
ZNF330	-0.2575073144003879	-0.6621562217482038	1.9003114660001873e-06	1	3.7883117618182807
NPRL2	-0.2384528115999096	-0.6247832423100166	8.883669554523848e-07	1	3.7808180635267887
CYB561D2	-0.255658774035485	-0.6236234880841472	8.703963238770758e-07	1	3.7793347932325303
TOP2B	0.2866808943803303	0.6571590982810374	1.9967395320752103e-06	1	3.745595638544344
HNRNPR	0.20376923226692956	0.543826385904188	0.0003643760682717351	2	3.739839841416589
BTG1	0.3113431089459464	0.6141049976401155	8.230478629870941e-07	1	3.736567859749416
SCN2B	0.7093965182964879	0.6446589567297989	1.5990563611374684e-06	1	3.7365311342086898
GYG2	-0.49375433928208334	-0.6838997199847693	3.4510387276066383e-06	1	3.7354945797692407
ENSA	-0.151897184290271	-0.6009541046754683	6.109613441996068e-07	1	3.734320553488366
SNX17	-0.2218919145633782	-0.7076491005072687	5.321923304298647e-06	1	3.7320928031926797
AP3M2	-0.2323491751610085	-0.6318993626950563	1.243665349181859e-06	1	3.731553073233561
LPAR6	0.26101378500583206	0.5068220544617859	0.0002096165126557259	2	3.728765379832956
PIGN	-0.2737600934443227	-0.6234368034233948	1.0526872669325243e-06	1	3.7267185726896783
MTIF2	-0.18502432731184548	-0.6786563595968135	3.283390402510292e-06	1	3.721532592799766
MOCS1	-0.2845456956174157	-0.5798701990666801	3.9989942313879895e-07	1	3.710038076198245
MACROD2	0.8988971532274275	0.6158012038814253	9.746753114520963e-07	1	3.7016672699358066
NDUFA6	-0.34482624218954516	-0.7146261818562081	6.676056952827621e-06	1	3.69853348812675
RABGGTB	0.21977687857922934	0.6533905560487329	2.253230874180754e-06	1	3.68982342811353
LILRB2	0.4535140572421579	0.5520177698556188	2.163201495614563e-07	1	3.6791449044248856
UTRN	0.3560989182558121	0.574261764441778	3.9662513283997663e-07	1	3.6762054640811654
VPS13C	0.3885258970821317	0.6241120173016018	1.2971910906895843e-06	1	3.6741449761128093
AMZ2	-0.17164926090771093	-0.683463518374477	4.219473372790771e-06	1	3.6734399064050622
GABRD	-0.6115418672839095	-0.5870074219016865	6.189635661839589e-07	1	3.64433867213285
AKAP1	-0.3834185761745159	-0.7087748817933968	7.360302585611512e-06	1	3.638215415606788
MAOA	-0.5584810513601521	-0.6283431429274002	1.7072664932166035e-06	1	3.624093917962439
HABP4	-0.25238943241512946	-0.6356076622086217	2.0142036845449606e-06	1	3.6203555309562554
POMT2	-0.26979468789904093	-0.6893733017171897	5.741222773870845e-06	1	3.6130024418074282
CYP4B1	0.872710523406941	0.5778610330190178	5.687360806619801e-07	1	3.6087937075014236
ACAA2	0.5040977939064	0.6811318285796559	5.1139275145796695e-06	1	3.6040356765673573
CAPN5	0.5879343972472877	0.5900281134511064	7.833027052343845e-07	1	3.6027531831137782
DYRK3	-0.3182725349454243	-0.5593851954513951	3.62964572210104e-07	1	3.6025166024998856
ASL	-0.2840096804755996	-0.6939962424472889	6.478649848015163e-06	1	3.6008102551615657
RRM2	0.5095155748320015	0.5971116993196082	9.564914351391462e-07	1	3.594205745777949
CAPN6	0.6274916264847354	0.5470982651617348	2.801098904036227e-07	1	3.5849552406791205
LRIG1	-0.42852601883397057	-0.6183613726466246	1.630868884661206e-06	1	3.5788165024602003
ACBD3	0.2248059262056481	0.5026755020127713	0.0002800613118839647	2	3.5717576440278047
SMCHD1	0.3161630988475226	0.6259522091366742	1.969792028296029e-06	1	3.57142017033809
MTX1	-0.18777034155225625	-0.6346599192072563	2.3769541946745634e-06	1	3.5693141766382506
RANBP9	0.2842973578374721	0.6363453139976718	2.5208437952680036e-06	1	3.562550009676791
RHOT1	-0.24206540965073398	-0.6275032420753451	2.1699917018723163e-06	1	3.5538909207633433
SUOX	-0.2533402104767024	-0.6609327176852607	4.4225147677943216e-06	1	3.53885234636065
CCDC30	-0.2865722229296801	-0.5739023739082563	7.217487276718035e-07	1	3.5246868387550014
TRANK1	0.3809415626011132	0.6150925971611482	1.91183060415279e-06	1	3.5174381347606167
CLUH	-0.2500303954358243	-0.6972554358371761	9.079715504036669e-06	1	3.5155115371126437
UQCRC2	-0.28049608733715026	-0.7136950313903285	1.1870450848404621e-05	1	3.5153282762542126
ISLR	0.7278691561475474	0.7078985928984909	1.1346863616253146e-05	1	3.5006464381917897
HNRNPCP2	0.3428444428807844	0.6122070770820943	2.004262409831355e-06	1	3.488383730858743
COPS3	-0.1943643023075925	-0.7067710438912188	1.2019754919581753e-05	1	3.4773873139515397
FAM3C	0.36187684936309683	0.6526636785015223	4.7435405033380666e-06	1	3.474714452425372
GMPPA	-0.27406649539904304	-0.6783256361511614	7.554639736587671e-06	1	3.4742389103853273
GAPDH	-0.2833298238969171	-0.6883807199035166	9.020572759622743e-06	1	3.472719572441366
FASTKD5	-0.21938039199735515	-0.6009363258235937	1.6793195541534163e-06	1	3.470327149790734
ASB8	-0.18388361343561943	-0.6175956280229453	2.4252602682896295e-06	1	3.467948692086459
DEXI	0.30727916488553886	0.5777675306151915	1.0024192450175075e-06	1	3.465998876813497
CIAO1	0.13650236645824432	0.6137934086925129	2.3972590849257783e-06	1	3.449693904450877
BCAP31	-0.2370955914184254	-0.6123367566948198	2.3706743668943884e-06	1	3.4444726943685304
C1QTNF1	0.46146483319465403	0.5057811823689214	0.0003941507582193328	2	3.4436998270684547
TYMP	0.5782418171867763	0.5677983950676658	8.790866878710263e-07	1	3.4385690793197643
GPM6A	-0.6957291502974186	-0.6058773158268613	2.138715965881413e-06	1	3.435231613936982
PRKAA2	-0.3709108641383656	-0.6219584956532385	3.060085376893357e-06	1	3.429644869891454
GHITM	-0.2966507012073052	-0.7392524036366658	2.2951926630029395e-05	1	3.4295255965301226
TOR4A	0.44229655018694825	0.6959914809204342	1.1831020964819184e-05	1	3.42913455882247
NAB1	0.40976711427059254	0.6024438068630905	2.0629202151338205e-06	1	3.425204847858648
MAN1A1	0.5086112768778559	0.5984392801314717	1.915614281265733e-06	1	3.421691444918742
P4HB	-0.31319588929480346	-0.6976745766690641	1.2558569737458707e-05	1	3.4193448340606474
CBR4	-0.29580904581937784	-0.6718760601206288	8.14876399621175e-06	1	3.41911563205254
CDC42	0.17806186154833448	0.6614476697855635	7.069126001040663e-06	1	3.406875040668949
C3orf36	-0.33882387526145097	-0.585387237441604	1.533918979184664e-06	1	3.403557058706655
IFT22	-0.22535118569288404	-0.6474653576515753	5.559516333590504e-06	1	3.402406491439304
RECQL	0.4915683075495374	0.5936189091454411	1.906328618915801e-06	1	3.39538276160453
USP46	-0.3081214958748699	-0.6138286486239064	3.0311786929374546e-06	1	3.3873449312955515
BAZ1A	0.3063498949716674	0.5738804959597161	1.2686711485301503e-06	1	3.383972963953681
DMGDH	-0.5508281648425233	-0.613765550667826	3.08342116776397e-06	1	3.3824417878256714
NFKB1	0.3036870842682884	0.6666582906115088	8.787356149375236e-06	1	3.3707188304069042
LARP4B	-0.1535418595097342	-0.5098287321692263	0.0005104843765113551	2	3.3567302625469884
CCDC51	-0.24872325279645757	-0.6469903019997741	6.648297036796978e-06	1	3.3496561522095827
TMEM127	0.16605662303133872	0.6616008695259308	8.678891527694023e-06	1	3.3487164464473307
RYBP	0.20426806489706806	0.5799410478321819	1.6976661496210312e-06	1	3.3463455095555457
PLA2G12A	-0.21619391635986407	-0.5998356648931157	2.680128199299232e-06	1	3.3421910093989182
SELENBP1	-0.4414188191655697	-0.5554735111411854	9.630990520130586e-07	1	3.3419114185954895
ACTR3	0.2429684815548514	0.6367359763137732	5.745697993468999e-06	1	3.3369149820902138
HTATIP2	-0.3285627148558401	-0.7164043563369145	2.203450571068869e-05	1	3.336221073836309
UROS	-0.19459905880295825	-0.5711795431664709	1.4835779394849446e-06	1	3.329228281933064
PHGDH	-0.5545406032588405	-0.5459146083218579	8.097438563205284e-07	1	3.325522000339369
DHDDS	-0.16320743598380094	-0.6880453954573462	1.4968126654030335e-05	1	3.319703820344072
RAB14	0.23950826817903792	0.6620634357438979	9.717571125822911e-06	1	3.318554752037323
UNC5C	0.594706576525641	0.6218519273888634	4.801595861888467e-06	1	3.3073906133168354
