sample	DM1_like	TF_collapse	RAI_8	lineage
TCGA-E7-A97Q-01	1.628333420080538	-0.9513341800774486	-1.628333420080538	bladder urothelial carcinoma
TCGA-FD-A3B3-01	1.6111038531510888	-1.2169564280765384	-1.6111038531510888	bladder urothelial carcinoma
TCGA-FD-A3B4-01	1.551944030185593	-0.9565517128577544	-1.551944030185593	bladder urothelial carcinoma
TCGA-FD-A3B5-01	1.5827842488048265	-1.135777019345512	-1.5827842488048265	bladder urothelial carcinoma
TCGA-FD-A3B6-01	1.7018445015866042	-1.2181136663324104	-1.7018445015866042	bladder urothelial carcinoma
TCGA-FD-A3B7-01	1.7229847432368801	-1.530763195822016	-1.7229847432368801	bladder urothelial carcinoma
TCGA-FD-A3B8-01	1.7061036561002716	-1.2038411098419615	-1.7061036561002716	bladder urothelial carcinoma
TCGA-FD-A3N5-01	1.6281531717973887	-1.1721238404722294	-1.6281531717973887	bladder urothelial carcinoma
TCGA-FD-A3N6-01	1.5115746811993382	-0.6722145564514977	-1.5115746811993382	bladder urothelial carcinoma
TCGA-FD-A3NA-01	1.7150398576253054	-0.8766283689188247	-1.7150398576253054	bladder urothelial carcinoma
TCGA-FD-A3SJ-01	1.7080721771596277	-1.238692269321059	-1.7080721771596277	bladder urothelial carcinoma
TCGA-FD-A3SL-01	1.5165470445690876	-0.8323118725351846	-1.5165470445690876	bladder urothelial carcinoma
TCGA-FD-A3SM-01	1.621463054162194	-1.1715094337456515	-1.621463054162194	bladder urothelial carcinoma
TCGA-FD-A3SN-01	1.4100573054179926	-1.0059978319460228	-1.4100573054179926	bladder urothelial carcinoma
TCGA-FD-A3SO-01	1.728591432895615	-1.2448932286744412	-1.728591432895615	bladder urothelial carcinoma
TCGA-FD-A3SP-01	1.6825748801298286	-0.9876672270611335	-1.6825748801298286	bladder urothelial carcinoma
TCGA-FD-A3SQ-01	1.4390546329463036	-1.243658731062722	-1.4390546329463036	bladder urothelial carcinoma
TCGA-FD-A3SR-01	1.6835456859286269	-1.6401925781364732	-1.6835456859286269	bladder urothelial carcinoma
TCGA-FD-A3SS-01	1.5683541542164148	-1.1761623166708592	-1.5683541542164148	bladder urothelial carcinoma
TCGA-FD-A43N-01	1.5742580132425157	-1.2051590168057893	-1.5742580132425157	bladder urothelial carcinoma
TCGA-FD-A43P-01	1.7514787003316343	-1.035142913645285	-1.7514787003316343	bladder urothelial carcinoma
TCGA-FD-A43S-01	1.5847860396602278	-1.2316334155013071	-1.5847860396602278	bladder urothelial carcinoma
TCGA-FD-A43U-01	1.5738918467627827	-1.2698752494429155	-1.5738918467627827	bladder urothelial carcinoma
TCGA-FD-A43X-01	1.5541866591401656	-1.1827675349000129	-1.5541866591401656	bladder urothelial carcinoma
TCGA-FD-A43Y-01	1.561312150091365	-0.8592128772470057	-1.561312150091365	bladder urothelial carcinoma
TCGA-FD-A5BR-01	1.728174750119115	-1.4740314045133627	-1.728174750119115	bladder urothelial carcinoma
TCGA-FD-A5BS-01	1.574421691907492	-1.2841478875974666	-1.574421691907492	bladder urothelial carcinoma
TCGA-FD-A5BT-01	1.5404869597572024	-1.054058886998659	-1.5404869597572024	bladder urothelial carcinoma
TCGA-FD-A5BU-01	1.6481229508752027	-1.227449156055778	-1.6481229508752027	bladder urothelial carcinoma
TCGA-FD-A5BV-01	1.5000893164785754	-0.3259810827825344	-1.5000893164785754	bladder urothelial carcinoma
TCGA-FD-A5BX-01	1.635699198800517	-0.9910790056267513	-1.635699198800517	bladder urothelial carcinoma
TCGA-FD-A5BY-01	1.508505762536217	-0.9559382656674038	-1.508505762536217	bladder urothelial carcinoma
TCGA-FD-A5BZ-01	1.5897277957243976	-1.4420154096417372	-1.5897277957243976	bladder urothelial carcinoma
TCGA-FD-A5C0-01	1.7425979735739268	-1.6989118510480101	-1.7425979735739268	bladder urothelial carcinoma
TCGA-FD-A5C1-01	1.6091506595883036	-1.0412663129341109	-1.6091506595883036	bladder urothelial carcinoma
TCGA-FD-A62N-01	1.6709276768894856	-1.3732952364601454	-1.6709276768894856	bladder urothelial carcinoma
TCGA-FD-A62O-01	1.6539803659779815	-1.2518796962714236	-1.6539803659779815	bladder urothelial carcinoma
TCGA-FD-A62P-01	1.645642260618583	-1.4392187519156183	-1.645642260618583	bladder urothelial carcinoma
TCGA-FD-A62S-01	1.7153557878801098	-1.2211475326523404	-1.7153557878801098	bladder urothelial carcinoma
TCGA-FD-A6TA-01	1.5040364832181314	-0.8948616913407761	-1.5040364832181314	bladder urothelial carcinoma
TCGA-FD-A6TB-01	1.608168367819362	-1.1830847217397296	-1.608168367819362	bladder urothelial carcinoma
TCGA-FD-A6TC-01	1.5919106006798234	-1.2879825135796459	-1.5919106006798234	bladder urothelial carcinoma
TCGA-FD-A6TD-01	1.6873805214260047	-1.459415287897547	-1.6873805214260047	bladder urothelial carcinoma
TCGA-FD-A6TE-01	1.6267141547732207	-1.7522248083274152	-1.6267141547732207	bladder urothelial carcinoma
TCGA-FD-A6TF-01	1.6383479188711003	-1.2887943580408663	-1.6383479188711003	bladder urothelial carcinoma
TCGA-FD-A6TG-01	1.146407660450547	-1.210941491724346	-1.146407660450547	bladder urothelial carcinoma
TCGA-FD-A6TH-01	1.010679649920727	-1.0970320907225506	-1.010679649920727	bladder urothelial carcinoma
TCGA-FD-A6TI-01	1.1459985176467733	-1.2875615794957933	-1.1459985176467733	bladder urothelial carcinoma
TCGA-FD-A6TK-01	1.629448724275055	-1.0217121033088792	-1.629448724275055	bladder urothelial carcinoma
TCGA-FJ-A3Z7-01	1.7275228817937704	-1.265426932234106	-1.7275228817937704	bladder urothelial carcinoma
TCGA-FJ-A3Z9-01	1.3707266458570944	-0.6258168255290433	-1.3707266458570944	bladder urothelial carcinoma
TCGA-FJ-A3ZE-01	1.5364700227232246	-1.0758215990999915	-1.5364700227232246	bladder urothelial carcinoma
TCGA-FJ-A3ZF-01	1.573510773907087	-1.1455137492293148	-1.573510773907087	bladder urothelial carcinoma
TCGA-FJ-A871-01	1.5490333392965319	-1.0030121506935654	-1.5490333392965319	bladder urothelial carcinoma
TCGA-FT-A3EE-01	1.5513795965966888	-0.7164611060124737	-1.5513795965966888	bladder urothelial carcinoma
TCGA-FT-A61P-01	1.6824808036019703	-1.15422640863825	-1.6824808036019703	bladder urothelial carcinoma
TCGA-G2-A2EC-01	1.6270383546272558	-1.2012196596564404	-1.6270383546272558	bladder urothelial carcinoma
TCGA-G2-A2EF-01	1.726496900115523	-1.0413955260947227	-1.726496900115523	bladder urothelial carcinoma
TCGA-G2-A2EJ-01	1.6233607426022292	-1.2000116757935346	-1.6233607426022292	bladder urothelial carcinoma
TCGA-G2-A2EK-01	1.4326630454691909	-0.7281424919710302	-1.4326630454691909	bladder urothelial carcinoma
TCGA-G2-A2EL-01	1.194739739420984	-0.9247532465632666	-1.194739739420984	bladder urothelial carcinoma
TCGA-G2-A2EO-01	1.7189294796899313	-1.5380695255934662	-1.7189294796899313	bladder urothelial carcinoma
TCGA-G2-A2ES-01	1.5434282919105557	-0.9028750482322621	-1.5434282919105557	bladder urothelial carcinoma
TCGA-G2-A3IB-01	1.5293966606612421	-0.9539588702362373	-1.5293966606612421	bladder urothelial carcinoma
TCGA-G2-A3IE-01	1.4639073817553485	-1.107057990592976	-1.4639073817553485	bladder urothelial carcinoma
TCGA-G2-A3VY-01	1.636304169914034	-1.5032300952172843	-1.636304169914034	bladder urothelial carcinoma
TCGA-G2-AA3B-01	1.6073331809421618	-0.7940182148026506	-1.6073331809421618	bladder urothelial carcinoma
TCGA-G2-AA3C-01	1.6209827543430322	-0.943824223327441	-1.6209827543430322	bladder urothelial carcinoma
TCGA-G2-AA3D-01	1.5664545778069165	-0.8930756597014586	-1.5664545778069165	bladder urothelial carcinoma
TCGA-G2-AA3F-01	1.6113826671404796	-1.1585395539638468	-1.6113826671404796	bladder urothelial carcinoma
TCGA-GC-A3BM-01	1.6365632526868539	-1.0488579907691424	-1.6365632526868539	bladder urothelial carcinoma
TCGA-GC-A3BM-11	1.6798537072408164	-1.431823359310238	-1.6798537072408164	bladder urothelial carcinoma
TCGA-GC-A3I6-01	1.538172746938364	-0.9762715040424748	-1.538172746938364	bladder urothelial carcinoma
TCGA-GC-A3OO-01	1.6946271981628784	-1.537499493190185	-1.6946271981628784	bladder urothelial carcinoma
TCGA-GC-A3RB-01	1.6473143919220261	-0.952192800456076	-1.6473143919220261	bladder urothelial carcinoma
TCGA-GC-A3RC-01	1.5895811390092733	-0.9648506037469402	-1.5895811390092733	bladder urothelial carcinoma
TCGA-GC-A3RD-01	1.4659760058872742	-0.673501007610595	-1.4659760058872742	bladder urothelial carcinoma
TCGA-GC-A3WC-01	1.5060753623008774	-0.8815617926904948	-1.5060753623008774	bladder urothelial carcinoma
TCGA-GC-A3WC-11	1.5796394603379702	-0.98920641765676	-1.5796394603379702	bladder urothelial carcinoma
TCGA-GC-A3YS-01	1.5324842174217164	-1.208744487117738	-1.5324842174217164	bladder urothelial carcinoma
TCGA-GC-A4ZW-01	1.4838122801048659	-1.332649393797756	-1.4838122801048659	bladder urothelial carcinoma
TCGA-GC-A6I1-01	1.5122815760087371	-1.1055230593089131	-1.5122815760087371	bladder urothelial carcinoma
TCGA-GC-A6I3-01	1.5688327784549	-1.3957997514194334	-1.5688327784549	bladder urothelial carcinoma
TCGA-GC-A6I3-11	1.667376934316053	-1.3294845626354086	-1.667376934316053	bladder urothelial carcinoma
TCGA-GD-A2C5-01	1.562056906993459	-1.3749517484437694	-1.562056906993459	bladder urothelial carcinoma
TCGA-GD-A2C5-11	1.6447109652863718	-1.0956360943649974	-1.6447109652863718	bladder urothelial carcinoma
TCGA-GD-A3OP-01	1.6095889022815486	-1.032346652945929	-1.6095889022815486	bladder urothelial carcinoma
TCGA-GD-A3OP-11	1.605347060531019	-1.1742255543380975	-1.605347060531019	bladder urothelial carcinoma
TCGA-GD-A3OQ-01	1.6251195865224188	-1.2715940035839668	-1.6251195865224188	bladder urothelial carcinoma
TCGA-GD-A3OQ-11	1.6419684586175864	-1.2957332278558014	-1.6419684586175864	bladder urothelial carcinoma
TCGA-GD-A3OS-01	1.420788211755266	-0.9140836829643764	-1.420788211755266	bladder urothelial carcinoma
TCGA-GD-A6C6-01	1.4862978463098877	-0.8278902403939723	-1.4862978463098877	bladder urothelial carcinoma
TCGA-GD-A76B-01	1.0289905646375364	-1.0749035294638831	-1.0289905646375364	bladder urothelial carcinoma
TCGA-GU-A42P-01	1.5457448796333892	-0.8482729972676482	-1.5457448796333892	bladder urothelial carcinoma
TCGA-GU-A42Q-01	1.51442586345795	-0.7708522190060497	-1.51442586345795	bladder urothelial carcinoma
TCGA-GU-A42R-01	1.4967874301098285	-0.636597373387783	-1.4967874301098285	bladder urothelial carcinoma
TCGA-GU-A762-01	1.5710419599462562	-0.8811820383553318	-1.5710419599462562	bladder urothelial carcinoma
TCGA-GU-A763-01	1.4667433820555233	-0.7966509294701497	-1.4667433820555233	bladder urothelial carcinoma
TCGA-GU-A764-01	1.646481110087285	-1.412484221678247	-1.646481110087285	bladder urothelial carcinoma
TCGA-GU-A766-01	1.6657824500554232	-1.0299235863750131	-1.6657824500554232	bladder urothelial carcinoma
TCGA-GU-A767-01	1.537070049203136	-1.1180830079243809	-1.537070049203136	bladder urothelial carcinoma
TCGA-GU-AATO-01	1.4619443777570156	-1.5230422271392827	-1.4619443777570156	bladder urothelial carcinoma
TCGA-GU-AATP-01	1.4703683234777456	-0.7377718533279459	-1.4703683234777456	bladder urothelial carcinoma
TCGA-GU-AATQ-01	1.720724696285524	-1.2647291611986102	-1.720724696285524	bladder urothelial carcinoma
TCGA-GV-A3JV-01	1.546106191019597	-1.1069969627491791	-1.546106191019597	bladder urothelial carcinoma
TCGA-GV-A3JW-01	1.6563376960058924	-1.0813609528488668	-1.6563376960058924	bladder urothelial carcinoma
TCGA-GV-A3JX-01	1.6130671703024002	-1.3478803906041597	-1.6130671703024002	bladder urothelial carcinoma
TCGA-GV-A3JZ-01	1.6153321074265263	-0.8515363986357445	-1.6153321074265263	bladder urothelial carcinoma
TCGA-GV-A3QF-01	1.564454009455035	-1.3035578442597804	-1.564454009455035	bladder urothelial carcinoma
TCGA-GV-A3QG-01	1.754714928592929	-1.2087380346650474	-1.754714928592929	bladder urothelial carcinoma
TCGA-GV-A3QH-01	1.5651863787184	-1.1876301554492394	-1.5651863787184	bladder urothelial carcinoma
TCGA-GV-A3QI-01	1.6243722777952696	-0.8061457893680314	-1.6243722777952696	bladder urothelial carcinoma
TCGA-GV-A3QK-01	1.6973331286507378	-1.3936823599794421	-1.6973331286507378	bladder urothelial carcinoma
TCGA-GV-A40E-01	1.659537993163294	-1.1836745919643412	-1.659537993163294	bladder urothelial carcinoma
TCGA-GV-A40G-01	1.5638730643843917	-1.0265628566040097	-1.5638730643843917	bladder urothelial carcinoma
TCGA-GV-A6ZA-01	1.5888253320324348	-0.878477331874516	-1.5888253320324348	bladder urothelial carcinoma
TCGA-H4-A2HO-01	1.516441785411788	-0.8893869283940148	-1.516441785411788	bladder urothelial carcinoma
TCGA-H4-A2HQ-01	1.4665553872418413	-0.5281725336835588	-1.4665553872418413	bladder urothelial carcinoma
TCGA-HQ-A2OE-01	1.5377535305598045	-1.4355351710328483	-1.5377535305598045	bladder urothelial carcinoma
TCGA-HQ-A2OF-01	1.5297088497243694	-1.5585350215156577	-1.5297088497243694	bladder urothelial carcinoma
TCGA-HQ-A5ND-01	1.615051062283987	-0.6377908653605554	-1.615051062283987	bladder urothelial carcinoma
TCGA-HQ-A5NE-01	1.7153107464860025	-1.2428523359349888	-1.7153107464860025	bladder urothelial carcinoma
TCGA-K4-A3WS-01	1.6084769278239346	-1.3896720342376616	-1.6084769278239346	bladder urothelial carcinoma
TCGA-K4-A3WU-01	1.701255705875885	-1.2041355320809835	-1.701255705875885	bladder urothelial carcinoma
TCGA-K4-A3WV-01	1.4683983833593472	-1.1728927046159976	-1.4683983833593472	bladder urothelial carcinoma
TCGA-K4-A3WV-11	1.4991185139872873	-0.8966984356583179	-1.4991185139872873	bladder urothelial carcinoma
TCGA-K4-A4AB-01	1.4890606245646887	-0.781747924161562	-1.4890606245646887	bladder urothelial carcinoma
TCGA-K4-A4AC-01	1.7292057969197043	-1.3306299926651624	-1.7292057969197043	bladder urothelial carcinoma
TCGA-K4-A54R-01	1.7676394830582773	-1.4414784439754522	-1.7676394830582773	bladder urothelial carcinoma
TCGA-K4-A54R-11	1.556164982130897	-1.446515335697247	-1.556164982130897	bladder urothelial carcinoma
TCGA-K4-A5RH-01	1.7643710414463802	-1.4012610841375144	-1.7643710414463802	bladder urothelial carcinoma
TCGA-K4-A5RI-01	1.6236707544864348	-0.864833047353614	-1.6236707544864348	bladder urothelial carcinoma
TCGA-K4-A5RI-11	1.6435379276485262	-1.4373866091708511	-1.6435379276485262	bladder urothelial carcinoma
TCGA-K4-A5RJ-01	1.6064658675607455	-1.5706134104306346	-1.6064658675607455	bladder urothelial carcinoma
TCGA-K4-A6FZ-01	1.664174420693167	-1.3600721786367926	-1.664174420693167	bladder urothelial carcinoma
TCGA-K4-A6MB-01	1.5961705286979864	-1.039269111022704	-1.5961705286979864	bladder urothelial carcinoma
TCGA-K4-A83P-01	1.7115580653503004	-1.3424150268535016	-1.7115580653503004	bladder urothelial carcinoma
TCGA-K4-AAQO-01	1.752060027513978	-1.3677597223763156	-1.752060027513978	bladder urothelial carcinoma
TCGA-KQ-A41N-01	1.4672239285694761	-0.7913219807965483	-1.4672239285694761	bladder urothelial carcinoma
TCGA-KQ-A41O-01	1.5506105036401368	-1.2180936675529663	-1.5506105036401368	bladder urothelial carcinoma
TCGA-KQ-A41P-01	1.5579475524231505	-1.0167084055992568	-1.5579475524231505	bladder urothelial carcinoma
TCGA-KQ-A41Q-01	1.577852247693964	-1.3996343578522277	-1.577852247693964	bladder urothelial carcinoma
TCGA-KQ-A41R-01	1.4545397717067041	-1.3144895584713696	-1.4545397717067041	bladder urothelial carcinoma
TCGA-KQ-A41S-01	1.6756158089695066	-1.4137221448083575	-1.6756158089695066	bladder urothelial carcinoma
TCGA-LC-A66R-01	1.6904603679280843	-1.2519380954747155	-1.6904603679280843	bladder urothelial carcinoma
TCGA-LT-A5Z6-01	1.3652312255433943	-0.44858008395923243	-1.3652312255433943	bladder urothelial carcinoma
TCGA-LT-A8JT-01	1.6150778528534384	-1.2662385268300318	-1.6150778528534384	bladder urothelial carcinoma
TCGA-MV-A51V-01	1.4526225268270467	-0.8403321174897316	-1.4526225268270467	bladder urothelial carcinoma
TCGA-PQ-A6FI-01	1.6576041852631422	-1.164742124069286	-1.6576041852631422	bladder urothelial carcinoma
TCGA-PQ-A6FN-01	1.6407129123332367	-1.0418908092053516	-1.6407129123332367	bladder urothelial carcinoma
TCGA-R3-A69X-01	1.5792679386252213	-1.345811561718759	-1.5792679386252213	bladder urothelial carcinoma
TCGA-S5-A6DX-01	1.527063780284802	-1.0843608778757003	-1.527063780284802	bladder urothelial carcinoma
TCGA-S5-AA26-01	1.5148881068658255	-1.3599656957203003	-1.5148881068658255	bladder urothelial carcinoma
TCGA-SY-A9G0-01	1.744087118588709	-1.454506676527665	-1.744087118588709	bladder urothelial carcinoma
TCGA-SY-A9G5-01	1.6159045437770347	-1.2594648372918584	-1.6159045437770347	bladder urothelial carcinoma
TCGA-UY-A78K-01	1.6856391555465122	-1.3269648768241025	-1.6856391555465122	bladder urothelial carcinoma
TCGA-UY-A78L-01	1.5621533319758756	-1.2800255153809315	-1.5621533319758756	bladder urothelial carcinoma
TCGA-UY-A78M-01	1.5378716785670854	-0.9209504979917822	-1.5378716785670854	bladder urothelial carcinoma
TCGA-UY-A78N-01	1.7196744426283388	-0.9746295653393428	-1.7196744426283388	bladder urothelial carcinoma
TCGA-UY-A78O-01	1.569619612362374	-1.4557458917916564	-1.569619612362374	bladder urothelial carcinoma
TCGA-UY-A78P-01	1.601664785685085	-1.040954505946235	-1.601664785685085	bladder urothelial carcinoma
TCGA-UY-A8OB-01	1.6655473737984643	-1.099056070968406	-1.6655473737984643	bladder urothelial carcinoma
TCGA-UY-A8OC-01	1.6230033788098628	-1.1158900176769073	-1.6230033788098628	bladder urothelial carcinoma
TCGA-UY-A8OD-01	1.6714848818319437	-1.450011304629069	-1.6714848818319437	bladder urothelial carcinoma
TCGA-UY-A9PA-01	1.6344589840266126	-1.4240244374747322	-1.6344589840266126	bladder urothelial carcinoma
TCGA-UY-A9PB-01	1.6726705599981955	-1.1702026098848424	-1.6726705599981955	bladder urothelial carcinoma
TCGA-UY-A9PD-01	1.6475478351436013	-1.1904587552605383	-1.6475478351436013	bladder urothelial carcinoma
TCGA-UY-A9PE-01	1.5838721898987622	-1.147808778865276	-1.5838721898987622	bladder urothelial carcinoma
TCGA-UY-A9PF-01	1.3854192641748297	-0.6577689343127724	-1.3854192641748297	bladder urothelial carcinoma
TCGA-UY-A9PH-01	1.6402706175739308	-1.197685839996016	-1.6402706175739308	bladder urothelial carcinoma
TCGA-XF-A8HB-01	1.5681587357335023	-0.7894986141342913	-1.5681587357335023	bladder urothelial carcinoma
TCGA-XF-A8HC-01	1.4878790497567307	-1.0791659135941787	-1.4878790497567307	bladder urothelial carcinoma
TCGA-XF-A8HD-01	1.642113774807978	-0.8947715823673362	-1.642113774807978	bladder urothelial carcinoma
TCGA-XF-A8HE-01	1.6105759261615966	-1.1160541226817413	-1.6105759261615966	bladder urothelial carcinoma
TCGA-XF-A8HF-01	1.6391585466269412	-1.1579870352525028	-1.6391585466269412	bladder urothelial carcinoma
TCGA-XF-A8HG-01	1.5110743184309876	-0.9893655322518101	-1.5110743184309876	bladder urothelial carcinoma
TCGA-XF-A8HH-01	1.6133402001336656	-1.450090719548095	-1.6133402001336656	bladder urothelial carcinoma
TCGA-XF-A8HI-01	1.6583902167334372	-1.2738987637079209	-1.6583902167334372	bladder urothelial carcinoma
TCGA-XF-A9SH-01	1.6665466351596843	-1.1056440814532174	-1.6665466351596843	bladder urothelial carcinoma
TCGA-XF-A9SI-01	1.63873283388161	-1.1555859052246096	-1.63873283388161	bladder urothelial carcinoma
TCGA-XF-A9SJ-01	1.6580547059257014	-1.2425236619302855	-1.6580547059257014	bladder urothelial carcinoma
TCGA-XF-A9SK-01	1.4528018394802853	-1.4421705449187654	-1.4528018394802853	bladder urothelial carcinoma
TCGA-XF-A9SL-01	1.5702265945554628	-0.8510984512014759	-1.5702265945554628	bladder urothelial carcinoma
TCGA-XF-A9SM-01	1.6980007745991852	-1.611214675768657	-1.6980007745991852	bladder urothelial carcinoma
TCGA-XF-A9SP-01	1.618661118994105	-0.8766151299474862	-1.618661118994105	bladder urothelial carcinoma
TCGA-XF-A9ST-01	1.5522018078277675	-1.4031814067598007	-1.5522018078277675	bladder urothelial carcinoma
TCGA-XF-A9SU-01	1.5715847919165387	-1.0067623226175322	-1.5715847919165387	bladder urothelial carcinoma
TCGA-XF-A9SV-01	1.6647228110472256	-1.5753379841312312	-1.6647228110472256	bladder urothelial carcinoma
TCGA-XF-A9SW-01	1.6677212204770928	-1.3381640298927613	-1.6677212204770928	bladder urothelial carcinoma
TCGA-XF-A9SX-01	1.6800728520243546	-1.2830113390665085	-1.6800728520243546	bladder urothelial carcinoma
