sample_id	patient_id	hla_class_I_score	hla_class_II_score	lymph_score
TCGA-EL-A4KI-01A	TCGA-EL-A4KI	-1.3351694696253376	-1.7218571032073116	-1.0104895462167474
TCGA-EL-A3ZN-01A	TCGA-EL-A3ZN	-0.49343065406870235	-0.14239534082400968	-0.33406548461534913
TCGA-DJ-A1QN-01A	TCGA-DJ-A1QN	-0.16306280750348148	-0.01963983789517281	-0.09148126839952901
TCGA-BJ-A2N9-01A	TCGA-BJ-A2N9	0.5607580772926554	1.5265972425086087	0.8177180227156579
TCGA-DE-A7U5-01A	TCGA-DE-A7U5	1.1184161143799929	0.6322176139819018	0.7709087167249489
TCGA-EL-A3D6-01A	TCGA-EL-A3D6	0.2916749127500677	0.5609833540459299	0.1250270610753003
TCGA-E8-A414-01A	TCGA-E8-A414	0.8015319464111764	0.7648526944862144	0.2953273534720791
TCGA-DJ-A4UP-01A	TCGA-DJ-A4UP	0.8813019566727094	0.8961384985334588	1.1747588443351153
TCGA-EL-A3CM-01A	TCGA-EL-A3CM	0.040306932514269644	0.21015876562923452	-0.31346236622220663
TCGA-EL-A3CR-01A	TCGA-EL-A3CR	0.26456664877191255	0.985869699456496	-0.04132646127304262
TCGA-EM-A1CT-11A	TCGA-EM-A1CT	-1.1037013741999404	-1.5487004104508546	-0.8259846756539058
TCGA-BJ-A3PT-01A	TCGA-BJ-A3PT	0.15015543384847954	0.4627724470743189	0.6091508318789898
TCGA-ET-A3BW-01A	TCGA-ET-A3BW	-0.797880303448656	-1.0212744820802746	-0.6496320686012844
TCGA-EM-A2CM-01A	TCGA-EM-A2CM	-1.5717617714474312	-0.5470110805425735	-1.1974015739706507
TCGA-DJ-A2PR-01A	TCGA-DJ-A2PR	1.3763223570546848	0.23518144041835617	0.9596118763501343
TCGA-EL-A3GZ-01A	TCGA-EL-A3GZ	0.3015256483746319	0.0387536483341997	-0.11343097537648611
TCGA-E8-A44M-01A	TCGA-E8-A44M	2.3315789805761127	1.835839281021887	2.601139416701505
TCGA-DJ-A3V9-01A	TCGA-DJ-A3V9	0.02547533400676311	-0.16892363057483734	-0.4043801894182122
TCGA-EL-A3N2-11A	TCGA-EL-A3N2	-0.8090466145010314	-0.8476119685315882	-0.5725926487040504
TCGA-DJ-A13X-01A	TCGA-DJ-A13X	-0.44954926223153796	-0.729354062354665	-0.43513090437027346
TCGA-EM-A3O6-01A	TCGA-EM-A3O6	-0.48754212609089265	-1.4760491133296365	-0.6007481751022806
TCGA-DE-A0XZ-01A	TCGA-DE-A0XZ	0.9951668052675766	0.5336020929167447	0.9759245296544793
TCGA-DJ-A3V6-01A	TCGA-DJ-A3V6	0.6808526769240734	0.44310876567830476	0.2580700063307993
TCGA-EM-A4FH-01A	TCGA-EM-A4FH	-1.008163780906949	-2.1858150261664084	-0.9212673047093737
TCGA-ET-A3DW-01A	TCGA-ET-A3DW	0.8244990480429234	0.9190768141772528	0.30029402059962035
TCGA-ET-A39P-01A	TCGA-ET-A39P	0.49735625987535625	0.28252075924695325	-0.9053884471037755
TCGA-BJ-A3PU-01A	TCGA-BJ-A3PU	0.7886535457426983	0.6798556731619313	-0.39477231076890684
TCGA-EM-A2CN-01A	TCGA-EM-A2CN	-1.8787202725047223	-1.5085489488023636	-1.2313104024261339
TCGA-FY-A40N-01A	TCGA-FY-A40N	0.41718743383421014	0.2871266508262365	0.6287924145050497
TCGA-ET-A3BU-01A	TCGA-ET-A3BU	-0.4068449632543106	-0.3655789247479104	-0.5931741604846058
TCGA-KS-A4IC-01A	TCGA-KS-A4IC	0.23107299903183282	0.4771000683724515	-0.16057186854775443
TCGA-EL-A3GQ-01A	TCGA-EL-A3GQ	-0.7422942104008864	0.18993694714745332	-0.10834170925558985
TCGA-J8-A3YD-01A	TCGA-J8-A3YD	-0.3572510628778452	-0.7574111121106323	-0.6347122561404586
TCGA-EM-A4FQ-01A	TCGA-EM-A4FQ	0.2722872657572443	0.3053442670681033	-0.09721256501465478
TCGA-FY-A3WA-01A	TCGA-FY-A3WA	-1.7314334890743488	-1.8456919873295383	-0.9195769963770968
TCGA-FY-A3TY-11A	TCGA-FY-A3TY	-1.16411315107675	-1.1155763176981435	-0.29703159416568126
TCGA-ET-A2MX-11C	TCGA-ET-A2MX	-0.6580328389027893	-0.534148036042759	-0.025649096022990096
TCGA-ET-A2MX-01A	TCGA-ET-A2MX	-0.1599642186889482	0.08342288788153844	-1.0368485298738066
TCGA-FY-A3I5-01B	TCGA-FY-A3I5	-0.48827593602874103	0.013045922637053318	0.2244489480894862
TCGA-IM-A41Y-01A	TCGA-IM-A41Y	0.25689093216738657	-0.16894717275282498	-1.104406730681602
TCGA-BJ-A28R-11A	TCGA-BJ-A28R	1.0013859350359966	1.095059609380417	2.0209787951485327
TCGA-EM-A2OV-01A	TCGA-EM-A2OV	-0.8523915707328624	-1.3483339818603464	-0.7911351880309367
TCGA-E3-A3E3-01A	TCGA-E3-A3E3	0.37293486339216914	0.5275886986268102	-0.5633722548620251
TCGA-ET-A3BQ-01B	TCGA-ET-A3BQ	0.1074337143406696	-0.0009714100122820543	-0.5664055530560659
TCGA-J8-A3O0-01A	TCGA-J8-A3O0	-0.5938728662278712	-0.5845959318573405	-0.4543617908195392
TCGA-EL-A3CL-01A	TCGA-EL-A3CL	-0.36097826615880974	-0.6874457803456938	-0.5640743390530223
TCGA-EL-A3T3-01A	TCGA-EL-A3T3	0.12190333812357926	-0.13029017621541955	-0.7240850778317369
TCGA-ET-A25J-01A	TCGA-ET-A25J	0.9828244543313802	0.32452749206741544	-0.27145333672162036
TCGA-EL-A3ZT-01A	TCGA-EL-A3ZT	-0.1486424468858775	-0.5731291304143935	-0.2556062117819104
TCGA-EL-A3ZT-11A	TCGA-EL-A3ZT	-1.5815991524302453	-1.237298951450671	-0.4084450424714683
TCGA-EM-A3AI-01A	TCGA-EM-A3AI	-1.2572012364305636	-2.051089099940573	-1.2055318054168345
TCGA-EM-A22O-01A	TCGA-EM-A22O	0.3134987938379756	0.9794685048498434	-0.2641542301638621
TCGA-ET-A40Q-01A	TCGA-ET-A40Q	1.2084344644845866	1.716773596260305	0.5685464098035223
TCGA-FY-A4B0-01A	TCGA-FY-A4B0	-1.021463967706025	0.5380233606616162	-0.4975471441562082
TCGA-ET-A39K-01A	TCGA-ET-A39K	-0.3366003682938971	0.2736267249230292	0.38167111657297037
TCGA-EM-A2CQ-01A	TCGA-EM-A2CQ	-0.8205713274779406	-0.6238246587054748	-0.9669512554183967
TCGA-EM-A2CS-01A	TCGA-EM-A2CS	-0.7639291545663128	-1.0154336806311486	-0.8113653828533658
TCGA-EM-A2CS-06A	TCGA-EM-A2CS	-0.6119573279654517	-0.7565436777489002	-0.7138736116941696
TCGA-FY-A40M-01A	TCGA-FY-A40M	-1.0175271818176694	-0.8604948703542862	-0.19904647046101473
TCGA-ET-A4KN-01A	TCGA-ET-A4KN	0.7226457545159441	0.9639762185845407	1.0974981134999726
TCGA-KS-A41I-11A	TCGA-KS-A41I	1.2375111329849027	1.4395294237345027	2.2560963132667315
TCGA-KS-A41I-01A	TCGA-KS-A41I	-0.8276788514280956	0.38765390066623245	-0.05453282623737296
TCGA-DJ-A4UL-01A	TCGA-DJ-A4UL	0.5998628604863506	0.24682418037944037	0.5129616820416778
TCGA-ET-A40P-01A	TCGA-ET-A40P	-0.30141976209329213	-0.18894212728197152	0.24197071409443777
TCGA-DJ-A3V5-01A	TCGA-DJ-A3V5	0.15041355758785174	0.9124849889774117	-0.59711005472974
TCGA-FE-A22Z-01A	TCGA-FE-A22Z	-0.6448406287128643	-0.5338197614056834	-0.9715948697541001
TCGA-FE-A237-01A	TCGA-FE-A237	-0.23980830016007104	0.24872572374758953	-0.3210864437402342
TCGA-FK-A3SG-01A	TCGA-FK-A3SG	-0.045741914431886355	-0.5533824667738364	-0.6379575851460424
TCGA-GE-A2C6-01A	TCGA-GE-A2C6	1.636675301920641	1.3272872857927749	1.1726179357635427
TCGA-EM-A22Q-01A	TCGA-EM-A22Q	-1.2669126983183783	-1.0925037121505157	-0.38808494039043995
TCGA-FY-A3W9-01A	TCGA-FY-A3W9	-1.4064387161107408	-1.3522979532785446	-1.0050508276342833
TCGA-DE-A4MC-01A	TCGA-DE-A4MC	1.325363738155465	0.8076685792538724	0.8423733140604548
TCGA-EL-A4K9-01A	TCGA-EL-A4K9	0.25768350746803614	0.08573312170456436	-0.24743207062842523
TCGA-FK-A3SB-01A	TCGA-FK-A3SB	-0.4960428727804937	-0.8091377627725314	-0.8290966497550347
TCGA-H2-A422-01A	TCGA-H2-A422	0.17706563248340063	0.008026760814207945	-0.9488293925240563
TCGA-EM-A3FM-01A	TCGA-EM-A3FM	0.8665123438962608	1.112519289536254	-0.24104473638038623
TCGA-DJ-A13S-01A	TCGA-DJ-A13S	-0.4859488208935875	-0.6891285226002359	-1.0891942949615545
TCGA-EM-A3SY-01A	TCGA-EM-A3SY	0.6961719221190806	-0.4704082503736117	-0.5397744070512451
TCGA-EM-A2P1-01A	TCGA-EM-A2P1	1.347010742845925	1.546170090249163	2.223587353696075
TCGA-EL-A3T1-01A	TCGA-EL-A3T1	1.146984102253779	0.8071448734608152	0.7730908681910218
TCGA-EL-A3T1-11A	TCGA-EL-A3T1	0.7804789569213754	0.7306583293632551	1.5204269431935453
TCGA-DJ-A2PS-01A	TCGA-DJ-A2PS	0.10236856940136985	0.13549308589346976	0.3508850025509704
TCGA-EL-A3TB-11A	TCGA-EL-A3TB	-0.7308018556979532	-0.872707500630946	0.22627081762739623
TCGA-EL-A3TB-01A	TCGA-EL-A3TB	0.44916274093950304	0.19275926968052928	-0.09567495307059058
TCGA-BJ-A45C-01A	TCGA-BJ-A45C	-1.2136710085933025	-2.513348610547958	-1.1302186692054603
TCGA-DJ-A3UX-01A	TCGA-DJ-A3UX	1.0214953773499555	0.7914115336246537	0.8206144202629043
TCGA-DJ-A2PX-01A	TCGA-DJ-A2PX	0.9340916439901231	0.7461930225633837	1.6504994996967348
TCGA-EL-A3ZS-01A	TCGA-EL-A3ZS	1.2897883921380622	0.93833341056891	1.4232484480117595
