chembl_id	name	smiles	max_phase	first_approval	oral	parenteral	withdrawn	molecule_type
CHEMBL1201001	mechlorethamine hydrochloride	CN(CCCl)CCCl.Cl	4.0	1949.0	False	True	False	Small molecule
CHEMBL1201002	carteolol hydrochloride	CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl	4.0	1988.0	True	False	False	Small molecule
CHEMBL1201003	eletriptan hydrobromide	Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12	4.0	2002.0	True	False	False	Small molecule
CHEMBL1201005	cefonicid sodium	O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12.[Na+].[Na+]	4.0	1984.0	False	True	False	Small molecule
CHEMBL1201006	pyrilamine maleate	COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)/C=C\C(=O)O	4.0	1973.0	True	False	False	Small molecule
CHEMBL1201010	fludrocortisone acetate	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	4.0	1955.0	True	False	False	Small molecule
CHEMBL1201011	quinapril hydrochloride	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl	4.0	1991.0	True	False	False	Small molecule
CHEMBL1201012	flurandrenolide	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	4.0	1965.0	False	False	False	Small molecule
CHEMBL1201013	olsalazine sodium	O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+]	4.0	1990.0	True	False	False	Small molecule
CHEMBL1201014	prednisolone sodium phosphate	C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]	4.0	1973.0	True	True	False	Small molecule
CHEMBL1201015	aluminum acetate	CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Al+3]	4.0	1976.0	False	False	False	Small molecule
CHEMBL1201016	cefpodoxime proxetil	COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1	4.0	1992.0	True	False	False	Small molecule
CHEMBL1201018	cefaclor	N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O	4.0	1979.0	True	False	False	Small molecule
CHEMBL1201019	ceftizoxime sodium	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[Na+]	4.0	1983.0	False	True	False	Small molecule
CHEMBL1201020	disopyramide phosphate	CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O	4.0	1977.0	True	False	False	Small molecule
CHEMBL1201022	phenazopyridine hydrochloride	Cl.Nc1ccc(/N=N/c2ccccc2)c(N)n1	4.0	1987.0	True	False	False	Small molecule
CHEMBL1201023	orphenadrine hydrochloride	Cc1ccccc1C(OCCN(C)C)c1ccccc1.Cl	4.0	1957.0	True	False	False	Small molecule
CHEMBL1201027	glycopyrronium bromide	C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-]	4.0	1961.0	True	True	False	Small molecule
CHEMBL1201032	rizatriptan benzoate	CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1	4.0	1998.0	True	False	False	Small molecule
CHEMBL1201033	ipodate sodium	CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+]	4.0	1962.0	True	False	False	Small molecule
CHEMBL1201035	biperiden hydrochloride	Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2	4.0	1959.0	True	False	False	Small molecule
CHEMBL1201037	eflornithine hydrochloride	Cl.NCCCC(N)(C(=O)O)C(F)F.O	4.0	1990.0	True	True	False	Small molecule
CHEMBL1201038	acrisorcin	CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12	4.0	1982.0	False	False	False	Small molecule
CHEMBL1201039	benzthiazide	NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O	4.0	1960.0	True	False	False	Small molecule
CHEMBL1201041	azlocillin sodium	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]	4.0	1982.0	False	True	False	Small molecule
CHEMBL1201042	etidronate disodium	CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+]	4.0	1977.0	True	True	False	Small molecule
CHEMBL1201043	cephapirin sodium	CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+]	4.0	1974.0	False	True	False	Small molecule
CHEMBL1201044	dapiprazole hydrochloride	Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1.Cl	4.0	1990.0	False	False	False	Small molecule
CHEMBL1201045	acetrizoate sodium	CC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I.O.[Na+]	4.0	1982.0	False	False	False	Small molecule
CHEMBL1201046	ceforanide	NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12	4.0	1984.0	False	True	False	Small molecule
CHEMBL1201047	anileridine hydrochloride	CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.Cl	4.0	1982.0	True	False	False	Small molecule
CHEMBL1201048	dromostanolone propionate	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C	4.0	1982.0	False	True	False	Small molecule
CHEMBL1201049	econazole nitrate	Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O	4.0	1982.0	False	False	False	Small molecule
CHEMBL1201050	pemirolast potassium	Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+]	4.0	1999.0	False	False	False	Small molecule
CHEMBL1201051	cimetidine hydrochloride	CN/C(=N\CCSCc1nc[nH]c1C)NC#N.Cl	4.0	1977.0	True	True	False	Small molecule
CHEMBL1201052	mesoridazine besylate	CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21.O=S(=O)(O)c1ccccc1	4.0	1970.0	True	True	False	Small molecule
CHEMBL1201054	selenomethionine se 75	C[75Se]CC[C@H](N)C(=O)O	4.0	1973.0	False	True	False	Small molecule
CHEMBL1201056	sulfacytine	CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O	4.0	1975.0	True	False	False	Small molecule
CHEMBL1201057	cilastatin sodium	CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-].[Na+]	4.0	1985.0	False	True	False	Small molecule
CHEMBL1201058	potassium acetate	CC(=O)[O-].[K+]	4.0	1982.0	False	True	False	Small molecule
CHEMBL1201059	proguanil hydrochloride	CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl	4.0	2000.0	True	False	False	Small molecule
CHEMBL1201060	loxapine hydrochloride	CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.Cl	4.0	1976.0	True	True	False	Small molecule
CHEMBL1201061	levalbuterol hydrochloride	CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.Cl	4.0	1999.0	False	False	False	Small molecule
CHEMBL1201063	propafenone hydrochloride	CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl	4.0	1989.0	True	False	False	Small molecule
CHEMBL1201064	fluorometholone acetate	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	4.0	1986.0	False	False	False	Small molecule
CHEMBL1201065	thiamylal sodium	C=CCC1(C(C)CCC)C(=O)[N-]C(=S)NC1=O.[Na+]	4.0	1982.0	False	True	False	Small molecule
CHEMBL1201066	venlafaxine hydrochloride	COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl	4.0	1993.0	True	False	False	Small molecule
CHEMBL1201067	biperiden lactate	CC(O)C(=O)O.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2	4.0	1961.0	False	True	False	Small molecule
CHEMBL1201068	propiomazine hydrochloride	CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2.Cl	4.0	1960.0	False	True	False	Small molecule
CHEMBL1201071	tetracycline phosphate complex	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.O=P(O)(O)O	4.0	1957.0	True	False	False	Small molecule
CHEMBL1201073	succimer	O=C(O)[C@@H](S)[C@@H](S)C(=O)O	4.0	1991.0	True	False	False	Small molecule
CHEMBL1201075	ioxilan	CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I	4.0	1995.0	False	True	False	Small molecule
CHEMBL1201080	trimethoprim hydrochloride	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl	4.0	1995.0	True	False	False	Small molecule
CHEMBL1201081	methylprednisolone sodium succinate	C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+]	4.0	1959.0	False	True	False	Small molecule
CHEMBL1201082	fluoxetine hydrochloride	CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl	4.0	1987.0	True	False	False	Small molecule
CHEMBL1201083	sodium iodide i 123	[123I-].[Na+]	4.0	1976.0	True	False	False	Small molecule
CHEMBL1201084	sodium iodide i 131	[131I-].[Na+]	4.0	1982.0	True	False	False	Small molecule
CHEMBL1201087	cabergoline	C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	4.0	1996.0	True	False	False	Small molecule
CHEMBL1201089	diphenhydramine citrate	CN(C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O	4.0	2005.0	True	False	False	Small molecule
CHEMBL1201092	rivastigmine tartrate	CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O	4.0	1998.0	True	False	False	Small molecule
CHEMBL1201093	methyl aminolevulinate hydrochloride	COC(=O)CCC(=O)CN.Cl	4.0	2004.0	False	False	False	Small molecule
CHEMBL1201096	krypton kr 81m	[81Kr]	4.0	1982.0	False	False	False	Small molecule
CHEMBL1201098	cefotetan disodium	CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+].[Na+]	4.0	1985.0	False	True	False	Small molecule
CHEMBL1201101	testosterone cypionate	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1	4.0	1978.0	False	True	False	Small molecule
CHEMBL1201102	triflupromazine hydrochloride	CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl	4.0	1957.0	True	True	False	Small molecule
CHEMBL1201103	methoxamine hydrochloride	COc1ccc(OC)c(C(O)C(C)N)c1.Cl	4.0	1982.0	False	True	False	Small molecule
CHEMBL1201104	methenamine hippurate	C1N2CN3CN1CN(C2)C3.O=C(O)CNC(=O)c1ccccc1	4.0	1967.0	True	False	False	Small molecule
CHEMBL1201108	conivaptan hydrochloride	Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2.Cl	4.0	2005.0	False	True	False	Small molecule
CHEMBL1201109	desonide	CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	4.0	1972.0	False	False	False	Small molecule
CHEMBL1201110	valacyclovir hydrochloride	CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21.Cl	4.0	1995.0	True	False	False	Small molecule
CHEMBL1201112	nelarabine	COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	4.0	2005.0	False	True	False	Small molecule
CHEMBL1201115	esmolol hydrochloride	COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1.Cl	4.0	1986.0	False	True	True	Small molecule
CHEMBL1201116	hetacillin	CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O	4.0	1982.0	True	False	False	Small molecule
CHEMBL1201117	methocarbamol	COc1ccccc1OCC(O)COC(N)=O	4.0	1957.0	True	True	False	Small molecule
CHEMBL1201118	cefmetazole sodium	CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+]	4.0	1989.0	False	True	False	Small molecule
CHEMBL1201119	liothyronine sodium	N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+]	4.0	1956.0	True	True	False	Small molecule
CHEMBL1201120	remifentanil hydrochloride	CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl	4.0	1996.0	False	True	False	Small molecule
CHEMBL1201121	hetacillin potassium	CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+]	4.0	1982.0	True	False	False	Small molecule
CHEMBL1201124	ketorolac tromethamine	NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O	4.0	1989.0	True	True	False	Small molecule
CHEMBL1201125	iothalamate meglumine	CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	4.0	1962.0	False	True	False	Small molecule
CHEMBL1201127	darunavir ethanolate	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1.CCO	4.0	2006.0	True	False	False	Small molecule
CHEMBL1201129	decitabine	Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	4.0	2006.0	True	True	False	Small molecule
CHEMBL1201131	piperonyl butoxide	CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2	4.0	2000.0	False	False	False	Small molecule
CHEMBL1201132	nalbuphine hydrochloride	Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314	4.0	1979.0	False	True	False	Small molecule
CHEMBL1201134	lubiprostone	CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1	4.0	2006.0	True	False	False	Small molecule
CHEMBL1201138	leucovorin calcium	Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2]	4.0	1952.0	True	True	False	Small molecule
CHEMBL1201139	megestrol acetate	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	4.0	1971.0	True	False	False	Small molecule
CHEMBL1201141	ibuprofen lysine	CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O	4.0	2006.0	False	True	False	Small molecule
CHEMBL1201142	rasagiline mesylate	C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O	4.0	2005.0	True	False	False	Small molecule
CHEMBL1201146	norethindrone acetate	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C	4.0	1973.0	True	True	False	Small molecule
CHEMBL1201147	octocrylene	CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1	4.0	2006.0	False	False	False	Small molecule
CHEMBL1201148	meprednisone	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO	4.0	1982.0	True	False	False	Small molecule
CHEMBL1201149	naltrexone hydrochloride	Cl.O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5	4.0	1984.0	True	False	False	Small molecule
CHEMBL1201150	sumatriptan succinate	CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O	4.0	1992.0	True	True	False	Small molecule
CHEMBL1201151	mestranol	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C	4.0	1961.0	True	False	False	Small molecule
CHEMBL1201152	nalmefene hydrochloride	C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl	4.0	1995.0	False	True	False	Small molecule
CHEMBL1201153	isoetharine mesylate	CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O	4.0	1982.0	False	False	False	Small molecule
CHEMBL1201154	prochlorperazine edisylate	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=S(=O)(O)CCS(=O)(=O)O	4.0	1957.0	True	True	False	Small molecule
CHEMBL1201155	loxapine succinate	CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O	4.0	1975.0	True	False	False	Small molecule
CHEMBL1201156	nortriptyline hydrochloride	CNCCC=C1c2ccccc2CCc2ccccc21.Cl	4.0	1964.0	True	False	False	Small molecule
CHEMBL1201159	fentanyl hydrochloride	CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.Cl	4.0	2006.0	False	False	False	Small molecule
CHEMBL1201161	mafenide acetate	CC(=O)O.NCc1ccc(S(N)(=O)=O)cc1	4.0	1969.0	False	False	False	Small molecule
CHEMBL1201162	dorzolamide hydrochloride	CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	4.0	1994.0	False	False	False	Small molecule
CHEMBL1201163	sufentanil citrate	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O	4.0	1984.0	False	True	False	Small molecule
CHEMBL1201165	quinestrol	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C	4.0	1982.0	True	False	False	Small molecule
CHEMBL1201167	carvedilol phosphate	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O	4.0	2006.0	True	False	False	Small molecule
CHEMBL1201168	isocarboxazid	Cc1cc(C(=O)NNCc2ccccc2)no1	4.0	1959.0	True	False	True	Small molecule
CHEMBL1201170	lithium citrate anhydrous	O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+]	4.0	1980.0	True	False	False	Small molecule
CHEMBL1201171	pramoxine hydrochloride	CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl	4.0	1976.0	False	False	False	Small molecule
CHEMBL1201172	iodamide meglumine	CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	4.0	1982.0	False	True	False	Small molecule
CHEMBL1201173	medrysone	CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C	4.0	1969.0	False	False	False	Small molecule
CHEMBL1201174	sitagliptin phosphate	N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O	4.0	2006.0	True	False	False	Small molecule
CHEMBL1201177	levobunolol hydrochloride	CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl	4.0	1985.0	False	False	False	Small molecule
CHEMBL1201178	lisdexamfetamine dimesylate	CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN	4.0	2007.0	True	False	False	Small molecule
CHEMBL1201179	lapatinib ditosylate	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O	4.0	2007.0	True	False	False	Small molecule
CHEMBL1201180	diclofenac epolamine	O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.OCCN1CCCC1	4.0	2007.0	False	False	False	Small molecule
CHEMBL1201182	temsirolimus	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C	4.0	2007.0	False	True	False	Small molecule
CHEMBL1201189	ammonia n 13	[13NH3]	4.0	2007.0	False	True	False	Small molecule
CHEMBL1201190	levocetirizine dihydrochloride	Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1	4.0	2007.0	True	False	False	Small molecule
CHEMBL1201191	levocetirizine	O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1	4.0	2007.0	True	False	False	Small molecule
CHEMBL1201192	armodafinil	NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1	4.0	2007.0	True	False	False	Small molecule
CHEMBL1201193	levobupivacaine	CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C	4.0	1999.0	False	True	False	Small molecule
CHEMBL1201195	cefmetazole	CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21	4.0	1989.0	False	True	False	Small molecule
CHEMBL1201196	sertaconazole	Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1	4.0	2003.0	False	False	False	Small molecule
CHEMBL1201197	alatrofloxacin	C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21	4.0	1997.0	False	True	True	Small molecule
CHEMBL1201198	pemirolast	Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12	4.0	1999.0	False	False	False	Small molecule
CHEMBL1201201	methamphetamine	CN[C@@H](C)Cc1ccccc1	4.0	1943.0	True	False	False	Small molecule
CHEMBL1201203	benztropine	CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2	4.0	1954.0	True	True	False	Small molecule
CHEMBL1201204	cefpiramide	Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1	4.0	1989.0	False	True	False	Small molecule
CHEMBL1201206	pipecuronium	CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1	4.0	1990.0	False	True	False	Small molecule
CHEMBL1201207	betamethasone phosphoric acid	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O	4.0	1965.0	False	True	False	Small molecule
CHEMBL1201208	phenmetrazine	CC1NCCOC1c1ccccc1	4.0	1982.0	True	False	False	Small molecule
CHEMBL1201210	propiomazine	CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2	4.0	1960.0	False	True	False	Small molecule
CHEMBL1201212	midodrine	COc1ccc(OC)c(C(O)CNC(=O)CN)c1	4.0	1996.0	True	False	False	Small molecule
CHEMBL1201213	isoetharine	CCC(NC(C)C)C(O)c1ccc(O)c(O)c1	4.0	1979.0	False	False	False	Small molecule
CHEMBL1201216	dapiprazole	Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1	4.0	1990.0	False	False	False	Small molecule
CHEMBL1201217	dyclonine	CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1	4.0	1982.0	False	False	False	Small molecule
CHEMBL1201218	cefamandole nafate free base	Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1	4.0	1978.0	False	True	False	Small molecule
CHEMBL1201219	vecuronium	CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1	4.0	1984.0	False	True	False	Small molecule
CHEMBL1201220	diatrizoic acid	CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I	4.0	1954.0	True	True	False	Small molecule
CHEMBL1201222	lisdexamfetamine	C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN	4.0	2007.0	True	False	False	Small molecule
CHEMBL1201224	cefmenoxime	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1	4.0	1987.0	False	True	False	Small molecule
CHEMBL1201227	cycrimine	OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1	4.0	1982.0	True	False	False	Small molecule
CHEMBL1201229	demecarium	CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1	4.0	1959.0	False	False	False	Small molecule
CHEMBL1201231	prednisolone phosphoric acid	C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O	4.0	1973.0	True	True	False	Small molecule
CHEMBL1201232	isopropamide	CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C	4.0	1957.0	True	False	False	Small molecule
CHEMBL1201233	methyldopate	CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1	4.0	1962.0	False	True	False	Small molecule
CHEMBL1201234	mephentermine	CNC(C)(C)Cc1ccccc1	4.0	1951.0	False	True	False	Small molecule
