cluster_1,,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,T cell,T cell,T cell,T cell,T cell
CD160,KLRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031599313113957646,0.004978233427018891,0.32640177690530126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL22,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.07245544704158655,0.046140861765799915,0.0,0.0,0.0,0.03682852135223087,0.010513936076444245,0.0,0.0,0.0,0.6926960861415006,0.6663815008657139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA3,ITGB6,0.0,0.0,0.0,0.0,0.0,0.0,0.033221133639303485,0.07531061474489424,0.0,0.0,0.0,0.008548340968677346,0.0506378220742681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,TNFRSF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,INSR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08570127550391102,0.23362630308093568,0.0,0.27835363748623515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,TSHR,0.9912354350090027,0.7979064103815885,1.2628592390739968,0.9396602610747019,0.0,0.41794512691569236,0.22461610228827827,0.6895689309806865,0.36636995298139163,0.0,0.3789350339715826,0.18560600934416852,0.6505588380365768,0.3273598600372819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL6,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEP,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL1,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.18974522693773332,0.14336822649386627,1.2027811327677094,0.0,0.0,0.07814120288726525,0.03176420244339817,1.0911771087172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717715377887983,0.22539453734493123,1.2848074436187744,0.0
CCL26,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL9,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.07046727183159818,0.0533234454702831,0.0,0.0,0.0,0.03849114096268881,0.02134731460137374,0.0,0.0,0.0,0.5476800645335337,0.5305362381722186,0.0,0.0,0.0,0.28482591757613623,0.26768209121482117,0.0,0.0
CCL8,CCR7,0.0,0.26770429564326,0.2213272951993929,1.280740201473236,0.0,0.0,0.07082426447546883,0.024447264031601752,1.083860170305445,0.0,0.0,0.04911529315405465,0.002738292710187566,1.0621511989840309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD40LG,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.14029717244459,0.1092983336996211,0.0,0.0,0.0,0.1284997133259756,0.09750087458100667,0.0,0.0,0.0,0.45432456457213066,0.42332572582716177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL10,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.08586709787336627,0.039490097429499195,1.0989030037033425,0.0,0.0,0.057167231802519966,0.010790231358652879,1.070203137632496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,PDGFRB,0.8409276008605957,0.5081922359457623,0.32263343539167555,0.5619541307290395,0.49224428733189907,0.807496231146966,0.47476086623213265,0.2892020656780459,0.5285227610154098,0.45881291761826937,0.6144610901904173,0.2817257252755839,0.09616692472149718,0.3354876200588611,0.26577777666172064,0.0,0.0,0.0,0.0,0.0,0.8641095678011577,0.5313742028863242,0.3458154023322375,0.5851360976696014,0.515426254272461
CCL17,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.10827856954563869,0.08196398426985207,0.0,0.0,0.0,0.041264569354078226,0.014949984078291598,0.0,0.0,0.0,0.356665990325842,0.3303514050500554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12,MMP9,0.0,1.3367543803172166,1.2952736127078952,1.6131171882152557,0.0,0.0,0.6772361049491368,0.6357553373398155,0.953598912847176,0.0,0.0,0.09879553684977639,0.057314769240455116,0.3751583447478156,0.0,0.0,0.37589910492468415,0.33441833731536286,0.6522619128227234,0.0,0.0,0.785848270507341,0.7443675028980197,1.0622110784053802,0.0
CXCL3,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1,FLT1,0.0,0.6754630381025178,0.7318234052692452,0.0,0.0,0.0,0.4932288584414493,0.5495892256081767,0.0,0.0,0.0,0.07883436803923416,0.13519473520596154,0.0,0.0,0.0,0.3880646898505393,0.44442505701726664,0.0,0.0,0.0,0.8215687288996879,0.8779290960664152,0.0,0.0
IL13,MUC5AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL14,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSM,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.14875058511669714,0.11775174637172824,0.0,0.0,0.0,0.13060772672744636,0.09960888798247745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.11641865935218468,0.09927483299086962,0.0,0.0,0.0,0.045924850374789425,0.028781024013474356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-G,KLRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013037330557269204,0.0,0.0,0.0,0.0,0.008522826869108843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007088051849410462,0.0,0.0,0.0,0.0,0.005448364811188393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1,FGFR2,0.0,0.6398740064785274,0.7296099968139297,0.0,0.0,0.0,0.45763982681745896,0.5473758171528611,0.0,0.0,0.0,0.04324533641524381,0.132981326750646,0.0,0.0,0.0,0.35247565822654897,0.44221164856195116,0.0,0.0,0.0,0.7859796972756975,0.8757156876110997,0.0,0.0
CCL3,CCR6,0.0,0.2616439506355743,0.2445001242742592,0.0,0.0,0.0,0.1488068364979176,0.13166301013660253,0.0,0.0,0.0,0.032228226358916263,0.015084399997601194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL6,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL23,CCR6,0.0,0.24488983998137914,0.22774601362006405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026123357997700714,0.008979531636385643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL14,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSM,ADAMTS4,0.0,0.0,0.0,0.0,0.0,0.0,0.03707487127754126,0.03288762194130352,0.0,0.0,0.0,0.01893201288829047,0.014744763552052731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,HMOX1,0.0,0.32221586260009794,0.2699156841459657,0.0,0.0,0.0,0.18788255767875844,0.13558237922462615,0.0,0.0,0.0,0.2719066602086271,0.2196064817544948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL8,CCR6,0.0,0.24488983998137914,0.22774601362006405,0.0,0.0,0.0,0.048009808813588004,0.030865982452272928,0.0,0.0,0.0,0.026300837492173813,0.009157011130858742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,INSR,0.0,0.6983704910742656,0.8462955186512903,0.0,0.8910228530565898,0.0,0.1250801829809553,0.27300521055798,0.0,0.31773254496327946,0.0,0.08607009003684554,0.2339951176138702,0.0,0.27872245201916973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL3L1,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.05463933509387327,0.008262334650006186,1.0676752409238495,0.0,0.0,0.0503190972514851,0.003942096807618014,1.0633550030814611,0.0,0.0,0.374766188391139,0.3283891879472719,1.3878020942211151,0.0,0.0,0.0,0.0,0.0,0.0
DKK1,LRP1,0.0,0.0,0.0,0.0,0.0,0.7569517528966124,0.8999251984478382,0.23707880403394785,0.3360953267370717,0.7920073982035176,0.7473736247977795,0.8903470703490053,0.22750067593511483,0.32651719863823864,0.7824292701046847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1,KDR,0.0,0.6327756725893484,0.67295569503672,0.0,0.0,0.0,0.45054149292827994,0.49072151537565156,0.0,0.0,0.0,0.036147002526064786,0.07632702497343641,0.0,0.0,0.0,0.34537732433736995,0.3855573467847416,0.0,0.0,0.0,0.7788813633865185,0.8190613858338901,0.0,0.0
CXCL6,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,CXCL10,0.0,0.8044149313080177,0.7757150652371714,0.0,0.0,0.0,0.6371249456084176,0.6084250795375713,0.0,0.0,0.0,0.05658234173351369,0.027882475662667373,0.0,0.0,0.0,1.9999328289139138,1.9712329628430674,0.0,0.0,0.0,0.9179494056808815,0.8892495396100352,0.0,0.0
CCL26,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.032041870476154796,0.014898044114839727,0.0,0.0,0.0,0.028915308542344385,0.011771482181029313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL7,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026764584577572074,0.009620758216257002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL10,CSF1,0.0,0.0,0.0,0.0,0.0,0.2413546055666963,0.1839612370796418,0.07205975276136584,0.33166238766038014,0.0,0.2367881598938702,0.1793947914068157,0.06749330708853975,0.32709594198755404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS1,ITGB6,0.0,0.490164970190784,0.5322544512963747,0.0,0.0,0.0,0.2612425708368923,0.303332051942483,0.0,0.0,0.0,0.06747169396044911,0.10956117506603986,0.0,0.0,0.0,0.3319392053598768,0.3740286864654676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS1,PRSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.3334691126025125,0.3132962583847376,0.0,0.0,0.0,0.4636039953582828,0.4434311411405079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL17F,CXCL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,CDH5,0.0,0.0,0.0,0.0,0.0,0.7309682323468312,0.27499846025799096,0.20752519154599885,0.0,0.36964330612943413,1.1156619363025606,0.6596921642137203,0.5922188955017282,0.0,0.7543370100851635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS4,ITGB6,0.0,0.24163142326619297,0.2837209043717837,0.0,0.0,0.0,0.2173935248610679,0.25948300596665863,0.0,0.0,0.0,0.02349174181455206,0.06558122292014282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,MUC5AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,CXCR6,0.0,0.360298505994711,0.3339839207189244,0.0,0.0,0.0,0.19743845804353777,0.17112387276775115,0.0,0.0,0.0,0.08208141553066195,0.05576683025487532,0.0,0.0,0.0,1.0922061717242337,1.065891586448447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL18,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.2096946771894948,0.16331767674562772,1.2227305830194708,0.0,0.0,0.062365491301187244,0.01598849085732016,1.0754013971311633,0.0,0.0,1.3295081729969283,1.2831311725530612,2.3425440788269043,0.0,0.0,0.28408549977152536,0.23770849932765828,1.2971214056015015,0.0
IL2,C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,CD1C,0.0,0.0,0.0,0.0,0.0,0.0,0.03037176842100165,0.0118955550648656,0.0,0.0,0.0,0.028732081382779582,0.01025586802664353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,PLAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23450236430000146,0.14273441962258557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL5,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02629079834305175,0.009146971981736678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN1,IL17A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,CCR6,0.0,0.7930038417323252,0.7758600153710101,0.0,0.0,0.0,0.6257138560327251,0.60857002967141,0.0,0.0,0.0,0.04517125215782118,0.028027425796506106,0.0,0.0,0.0,1.988521739338221,1.971377912976906,0.0,0.0,0.0,0.906538316105189,0.8893944897438739,0.0,0.0
CXCL10,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.06305264221148545,0.04590881585017037,0.0,0.0,0.0,0.03435277614063913,0.017208949779324058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,CPE,0.0,0.0,0.0,0.0,0.0,0.0,0.4012613674897826,0.5177003638149645,0.7778251097443398,0.262649075770646,0.0,0.39962168045156055,0.5160606767767425,0.7761854227061178,0.26100938873242396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,LDLR,0.0,0.0,0.0,0.0,0.0,0.0,0.02090844009699446,0.030598537781915278,0.0,0.0,0.0,0.014828296667929047,0.02451839435284986,0.0,0.0,0.0,0.33809344922558643,0.3477835469105073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPP1,ITGA6,0.0,0.0,0.0,0.0,0.0,0.5434405486681935,0.2513031487384539,0.2553603721122004,0.4918653747338927,0.0,0.4525310477155422,0.16039364778580262,0.16445087115954918,0.4009558737812414,0.0,1.0398671825726826,0.7477297826429431,0.7517870060166897,0.988292008638382,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWF,ITGB6,0.0,1.4793268986855554,1.5214163797911462,0.0,0.0,0.0,0.5155275624789549,0.5576170435845457,0.0,0.0,0.0,0.1665556612420358,0.20864514234762654,0.0,0.0,0.0,0.3319392053598768,0.3740286864654676,0.0,0.0,0.0,1.151354065370024,1.1934435464756148,0.0,0.0
EDN1,MMP1,0.0,0.5587178241001086,0.5491302730371512,0.0,0.0,0.0,0.12520399254359554,0.11561644148063821,0.0,0.0,0.0,0.016587680638550914,0.007000129575593561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,VCAM1,0.0,0.0,0.0,0.0,0.0,0.5118991686833485,0.27239977677216687,0.14399117001125014,0.7963540905647064,0.3573293441467071,0.8965928726390779,0.6570934807278963,0.5286848739669795,1.1810477945204356,0.7420230481024365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100B,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658152482776237,0.0,0.0,0.0,0.0,0.025983762326119823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL13,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL26,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.054856326138035635,0.00847932569416855,1.0678922319680118,0.0,0.0,0.05172976420422522,0.0053527637603581375,1.0647656700342014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD40LG,VCAM1,0.0,0.0,0.0,0.0,0.0,0.38980969462948345,0.1503103027183018,0.021901695957385073,0.6742646165108412,0.23523987009284203,0.378012235510869,0.1385128435996874,0.01010423683877065,0.6624671573922268,0.2234424109742276,0.703837086757024,0.46433769484584253,0.3359290880849257,0.988292008638382,0.5492672622203827,0.0,0.0,0.0,0.0,0.0
TNF,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12905369725375465,0.09805485850878573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL17A,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267390533555264,0.00959522699421133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL14,CXCR6,0.0,1.1234377538889981,1.0971231686132115,0.0,0.0,0.0,1.3422527852353086,1.3159381999595219,0.0,0.0,0.0,0.32684607478053673,0.3005314895047501,0.0,0.0,0.0,0.6926960861415006,0.6663815008657139,0.0,0.0,0.0,1.2384644305438137,1.212149845268027,0.0,0.0
IFNG,VCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,PIGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006963624774822874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,CXCL12,1.6167497038841248,0.957231428516045,0.37879086041668464,0.6558944284915924,1.0658435940742492,1.4538896559329515,0.7943713805648718,0.21593081246551138,0.49303438054041915,0.902983546123076,1.3385326134200757,0.679014338051996,0.10057376995263556,0.37767733802754333,0.7876265036102001,2.3486573696136475,1.6891390942455677,1.1106985261462072,1.3878020942211151,1.797751259803772,0.0,0.0,0.0,0.0,0.0
IL10,DCN,0.0,0.0,0.0,0.0,0.0,1.1419957488886872,1.4246791725078325,0.14305428693089522,1.119403244069453,1.4530262480291087,1.137429303215861,1.4201127268350064,0.13848784125806912,1.114836798396627,1.4484598023562827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL8,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.08618564652592949,0.059871061250142854,0.0,0.0,0.0,0.038357884101764515,0.012043298825977891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN1,MCAM,1.2563021381696067,0.7111019194126129,0.6227541941777396,0.8749634921550751,0.8263260841369628,0.8227883066130934,0.27758808785609984,0.1892403626212265,0.441449660598562,0.3928122525804498,0.7141719947080488,0.1689717759510552,0.08062405071618185,0.3328333486935174,0.2841959406754052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,VEGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.1431389856204558,0.5278326895761851,0.0,0.0,0.0,0.1370588421913904,0.5217525461471197,0.0,0.0,0.0,0.4603239947490478,0.8450176987047772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF3,PLAUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07953363874207672,0.02296429515702312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOQ,WIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,MMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.018831235639164955,0.009243684576207604,0.0,0.0,0.0,0.012751092210099537,0.0031635411471421875,0.0,0.0,0.0,0.33601624476775693,0.3264286937047996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,MMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.016113251112820057,0.006525700049862707,0.0,0.0,0.0,0.014473564074597989,0.004886013011640638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL15,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL23,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFD,PDGFRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605385712472363,0.27265034755752965,0.08709154700344289,0.32641224234080685,0.25670239894366637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12B,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010327170963193462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP3,MMP14,0.0,0.8059513149190038,0.6717286799915145,0.0,0.0,0.0,0.28659650884317545,0.1523738739156862,0.0,0.0,0.0,0.36007101439774003,0.22584837947025077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360629814394404,0.4018403465119511,0.0,0.0
THBS2,ITGB6,0.0,0.0,0.0,0.0,0.0,0.0,0.3038883999492345,0.3459778810548253,0.0,0.0,0.0,0.07050535699006785,0.11259483809565861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL23,CCR7,0.0,0.26770429564326,0.2213272951993929,1.280740201473236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04893781365958155,0.002560813215714467,1.0619737194895578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPP1,PLAU,0.0,0.0,0.0,0.0,0.0,0.0,0.3998338593525833,0.3080659146751674,0.0,0.0,0.0,0.30892435839993204,0.21715641372251612,0.0,0.0,0.0,0.8962604932570726,0.8044925485796566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,FLT4,0.0,0.0,0.0,0.0,0.0,0.0,0.14829680725429834,0.15247481953746594,0.0,0.0,0.0,0.5329905112100277,0.5371685234931953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA4,ITGB6,0.0,0.4607004869296756,0.5027899680352663,0.0,0.0,0.0,0.17251367682821298,0.21460315793380372,0.0,0.0,0.0,0.06390775303719157,0.10599723414278231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29274066967910595,0.3348301507846967,0.0,0.0
CCL11,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03081380483809482,0.004499219562308194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,CCR6,0.0,0.41529771138666277,0.3981538850253477,0.0,0.0,0.0,0.5258730937925618,0.5087292674312467,0.0,0.0,0.0,0.03817074761682648,0.021026921255511408,0.0,0.0,0.0,1.804001852367701,1.786858026006386,0.0,0.0,0.0,0.8420870030863902,0.8249431767250751,0.0,0.0
IL1A,CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2873891550738432,0.6278708797057635,0.04943031160640314,0.3265338796813109,0.7364830452639677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,MMP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
