gene	n	n_high	n_low	mean_eff_high	mean_eff_low	spearman_r	spearman_p	t_stat	t_p	cohens_d	spearman_fdr	t_fdr
NAT16	11	5	6	-0.041799994641086156	-0.17650559580294486	0.20909090909090908	0.5372209352113229	2.0109975444504418	0.08838979853716954	1.173205538109452	0.9896864954561603	0.9133283402779913
POLE4	11	5	6	-0.0917622753538788	-0.1598301361795975	0.20909090909090908	0.5372209352113229	0.5023340731196695	0.6287694352975239	0.29705963880954084	0.9896864954561603	0.9634384830554226
CNOT10	11	5	6	0.007324777837350071	-0.05618162051769864	0.20909090909090908	0.5372209352113229	0.6531014308785017	0.5323641597472274	0.3987699202375734	0.9896864954561603	0.949344791468334
OCEL1	11	5	6	0.05424458487535509	0.07753838319024173	0.20909090909090908	0.5372209352113229	-0.7360316696030426	0.48465583041587984	-0.4514334651858314	0.9896864954561603	0.9434730285112931
RXFP1	11	5	6	0.0731319620115081	0.09106239475737227	0.20909090909090908	0.5372209352113229	-0.37618688293558333	0.7169456859908043	-0.23000038502439643	0.9896864954561603	0.9698998105951963
ADM2	11	5	6	0.06212461934978193	0.05596595156663639	0.20909090909090908	0.5372209352113229	0.12769233797307494	0.9012778686175213	0.07604618434372905	0.9896864954561603	0.989035236866734
SLC10A4	11	5	6	-0.0408049393764416	-0.03917444572289187	0.20909090909090908	0.5372209352113229	-0.027690971223321727	0.9785371811168616	-0.016766919282846952	0.9896864954561603	0.9977522341258845
THRAP3	11	5	6	-0.19081049453443658	-0.1573641991971139	0.20909090909090908	0.5372209352113229	-0.3593642940823948	0.7281541532327233	-0.2131641884002935	0.9896864954561603	0.9709631849126957
BMP7	11	5	6	0.11183892261145952	0.05634588607900778	0.20909090909090908	0.5372209352113229	1.059535177810224	0.32909772087678296	0.6559291895826044	0.9896864954561603	0.9252843201103845
PI4K2B	11	5	6	0.0659986761479662	0.01254971876790287	0.20909090909090908	0.5372209352113229	1.1009459409806908	0.2996748608977736	0.662979892463002	0.9896864954561603	0.921552026306582
ALX1	11	5	6	0.03890198318903706	-0.05724613573784556	0.20909090909090908	0.5372209352113229	1.2888518956367545	0.2524029877122663	0.8051404810727685	0.9896864954561603	0.915543198737781
SLFN11	11	5	6	0.10752473209256745	0.07533986202181865	0.20909090909090908	0.5372209352113229	0.5912170314970009	0.5735384436986648	0.36416180462320896	0.9896864954561603	0.9564530562599054
MAP3K13	11	5	6	-0.03985377974578274	-0.0540561271093087	0.20909090909090908	0.5372209352113229	0.24328469031890826	0.814981138039979	0.14237267681716564	0.9896864954561603	0.9810018754970443
PEX5	11	5	6	0.06640382718345747	-0.10348958790548453	0.20909090909090908	0.5372209352113229	1.378567893251485	0.20132482446653996	0.8270421762869085	0.9896864954561603	0.9133283402779913
HYI	11	5	6	-0.148431311033174	-0.22893508898091416	0.20909090909090908	0.5372209352113229	1.7053687329173544	0.12335865047987826	1.015266183926089	0.9896864954561603	0.9133283402779913
RHNO1	11	5	6	-0.0630848139157753	-0.13620415094202162	0.20909090909090908	0.5372209352113229	1.9121681088000584	0.08995104763825706	1.1595472673002063	0.9896864954561603	0.9133283402779913
KIAA1217	11	5	6	0.04228223899529378	-0.01805324282110495	0.20909090909090908	0.5372209352113229	0.670056017427524	0.5217945513271716	0.4087144902482014	0.9896864954561603	0.9481213284764941
OR52D1	11	5	6	0.010861341734046842	0.04096936834537782	0.20909090909090908	0.5372209352113229	-0.6082192026817418	0.5582670137321941	-0.36309048323339693	0.9896864954561603	0.952873560431296
KLF11	11	5	6	0.035811708978189305	-0.022599616747766532	0.20909090909090908	0.5372209352113229	1.687586636650249	0.12921856222299757	0.9983504517673117	0.9896864954561603	0.9133283402779913
HAS3	11	5	6	0.13931259926101675	0.09307915046766624	0.20909090909090908	0.5372209352113229	0.914236181146467	0.3891350199801694	0.5599754843979153	0.9896864954561603	0.9303766357820936
SMR3B	11	5	6	-0.37275261542156857	-0.48333616719398814	0.20909090909090908	0.5372209352113229	1.1739929834722838	0.27381751774419505	0.715238053879333	0.9896864954561603	0.919720826113363
PODXL2	11	5	6	-0.0352276520073602	0.010671936547146632	0.20909090909090908	0.5372209352113229	-0.883257585267515	0.40106251230873463	-0.535011528679653	0.9896864954561603	0.9303766357820936
LHFPL1	11	5	6	0.0032167218521839797	-0.08286459502985538	0.20909090909090908	0.5372209352113229	1.3306821795832104	0.22458253708283715	0.7804068621196951	0.9896864954561603	0.9142535134008006
ATF6B	11	5	6	-0.12736499951038358	-0.14645681425493087	0.20909090909090908	0.5372209352113229	0.30721127348570065	0.7702331794449354	0.19149451807823448	0.9896864954561603	0.9771142107334797
CREBZF	11	5	6	-0.09396339690663613	-0.1425748519356132	0.20909090909090908	0.5372209352113229	0.9478809854137591	0.36901119497586	0.5634434389689823	0.9896864954561603	0.9278474854607748
CFAP144	11	5	6	-0.2543346411065497	-0.23262821464912675	0.20909090909090908	0.5372209352113229	-0.24992968314726655	0.8087091065357508	-0.15192703888048	0.9896864954561603	0.9810018754970443
SNURF	11	5	6	-0.03218394803031568	-0.018497944734549077	0.20909090909090908	0.5372209352113229	-0.2372061121778086	0.8178096624936037	-0.14222059668321504	0.9896864954561603	0.9810018754970443
POLA2	11	5	6	-1.2090025624424618	-1.1883598889035663	0.20909090909090908	0.5372209352113229	-0.15125829766091903	0.8854920720586283	-0.09445912502307723	0.9896864954561603	0.9875532775467489
ZNF467	11	5	6	0.10703536481310583	0.06655091492920835	0.20909090909090908	0.5372209352113229	0.9816553806953467	0.35398290646007063	0.5967339506074258	0.9896864954561603	0.9270058033682629
PIGX	11	5	6	-0.03924560425665725	-0.13996881526830193	0.20909090909090908	0.5372209352113229	1.3209664869136215	0.22228140152387785	0.804070903827201	0.9896864954561603	0.9142535134008006
ADAMTS18	11	5	6	0.11858751193164929	0.10319564744539193	0.20909090909090908	0.5372209352113229	0.5347127796465881	0.6058834460872011	0.31970133694277264	0.9896864954561603	0.9602336645599263
RNF207	11	5	6	0.03704298694769928	-0.05474835069839918	0.20909090909090908	0.5372209352113229	1.8259161504896095	0.10857302930801403	1.1195092444831072	0.9896864954561603	0.9133283402779913
ETFBKMT	11	5	6	-0.012428435677331578	-0.04079307283828723	0.20909090909090908	0.5372209352113229	0.4600503334615173	0.6587334155125215	0.28200863826509165	0.9896864954561603	0.9654055699760836
SRC	11	5	6	-0.12117304157717679	-0.1867296519507319	0.20909090909090908	0.5372209352113229	0.44734992386273026	0.6698147098314369	0.2607005636129985	0.9896864954561603	0.9654055699760836
PSMD3	11	5	6	-1.8339325214475473	-1.921773225562618	0.20909090909090908	0.5372209352113229	0.3718585375158578	0.7223494825921278	0.23011128928127897	0.9896864954561603	0.9698998105951963
TRIM62	11	5	6	0.07031691581238816	0.021108273306897653	0.20909090909090908	0.5372209352113229	1.1168566287788524	0.29362089080735526	0.6746808647453668	0.9896864954561603	0.9200163745556171
MAP1B	11	5	6	0.029384484795807658	0.03691937746367183	0.20909090909090908	0.5372209352113229	-0.17394723886145427	0.8667720714345483	-0.10688192325052376	0.9896864954561603	0.9873127607021766
C1RL	11	5	6	0.09898794669822568	0.01277929473485105	0.20909090909090908	0.5372209352113229	1.49061205613626	0.2009515008414492	0.9360731031894193	0.9896864954561603	0.9133283402779913
ITPKB	11	5	6	0.015562659995752542	0.0030070117679338467	0.20909090909090908	0.5372209352113229	0.369516816212111	0.7224058550570365	0.21687470762915725	0.9896864954561603	0.9698998105951963
EMP2	11	5	6	0.010638294563608722	-0.03187610123818271	0.20909090909090908	0.5372209352113229	1.0256976154273507	0.3393972105734796	0.6009994856634018	0.9896864954561603	0.9266124575125749
CRKL	11	5	6	-0.8944210101559392	-1.117084022122424	0.20909090909090908	0.5372209352113229	0.6878597786923621	0.5095643143103196	0.4090503570700889	0.9896864954561603	0.9472749028551505
ADRA1B	11	5	6	0.04943101018970418	0.029987586556418866	0.20909090909090908	0.5372209352113229	0.536300120069086	0.6072003414422895	0.32829927008542054	0.9896864954561603	0.9604089469949184
PRR19	11	5	6	-0.06232543854296835	-0.023772658821808384	0.20909090909090908	0.5372209352113229	-0.6184356728818011	0.5603676330418151	-0.3589116323587313	0.9896864954561603	0.9536926147708867
GOLGA2	11	5	6	-0.18465603149704435	-0.2651521085966753	0.20909090909090908	0.5372209352113229	1.177822219617791	0.2901146453750935	0.7354921173692422	0.9896864954561603	0.9200163745556171
ZNF211	11	5	6	0.13836888670356837	0.09837381612527751	0.20909090909090908	0.5372209352113229	1.1279216025930534	0.3121586935517626	0.7066990469703196	0.9896864954561603	0.9244878521108003
TREX2	11	5	6	0.02050061323781502	-0.0207017711326689	0.20909090909090908	0.5372209352113229	0.9321646693610816	0.3854236190772015	0.5437315526816245	0.9896864954561603	0.9303766357820936
IFT172	11	5	6	0.041843356930829814	-0.034386924668695966	0.20909090909090908	0.5372209352113229	1.9766746193430493	0.0940993963538881	1.151686103653058	0.9896864954561603	0.9133283402779913
YWHAH	11	5	6	0.017640455470706543	-0.01307326624285178	0.20909090909090908	0.5372209352113229	0.637997330284978	0.546836642452655	0.37138598409472146	0.9896864954561603	0.9500619501476638
FRMD1	11	5	6	0.1240002994123087	0.08340369896604888	0.20909090909090908	0.5372209352113229	0.6273317646930372	0.5509720174872191	0.38641508359189236	0.9896864954561603	0.9512179514342812
POR	11	5	6	-0.022774449261349618	-0.004709740008471135	0.20909090909090908	0.5372209352113229	-0.3288271791087159	0.7500590639238531	-0.19894222410009474	0.9896864954561603	0.9739700569442964
TPRA1	11	5	6	-0.01161641458040216	-0.09284734467559029	0.20909090909090908	0.5372209352113229	1.5482008697753655	0.15604620631213634	0.9307564284057916	0.9896864954561603	0.9133283402779913
TP53TG5	11	5	6	0.07381008677824769	0.0074900629882299515	0.20909090909090908	0.5372209352113229	1.4655132356950271	0.1875716785778687	0.9027250187686764	0.9896864954561603	0.9133283402779913
CNTN2	11	5	6	-0.024151112294400298	-0.0827050833337883	0.20909090909090908	0.5372209352113229	1.3486424020686454	0.2123707884149372	0.8003492827003176	0.9896864954561603	0.9142535134008006
GFM1	11	5	6	-0.5079185779031816	-0.8116281768405842	0.20909090909090908	0.5372209352113229	1.3163889415860281	0.23974318848934315	0.8192100226546658	0.9896864954561603	0.915543198737781
ODF1	11	5	6	-0.11979740775063615	-0.15072756283529534	0.20909090909090908	0.5372209352113229	0.6556340588409441	0.5294577603850654	0.38906265730201456	0.9896864954561603	0.9484589054128879
PCDHB7	11	5	6	-0.14814222381654873	-0.14809525127444226	0.20909090909090908	0.5372209352113229	-0.000689048931619952	0.9994716877910177	-0.0004262674045119678	0.9896864954561603	0.9997969386133013
CCDC166	11	5	6	0.044477080272702155	-0.013115740659825683	0.20909090909090908	0.5372209352113229	1.5226605508119646	0.16249578307802495	0.9176269759300183	0.9896864954561603	0.9133283402779913
NCOA2	11	5	6	0.06855569075069252	0.040564318360157205	0.20909090909090908	0.5372209352113229	0.608336746402108	0.55906015664197	0.360698104998424	0.9896864954561603	0.9531297810975481
SULT1A1	11	5	6	-0.0875029815451636	-0.10325963478754092	0.20909090909090908	0.5372209352113229	0.2300245639378218	0.825099843710271	0.13437874034426997	0.9896864954561603	0.9817905542826167
SLC22A4	11	5	6	-0.04274275099081442	-0.09658786980874878	0.20909090909090908	0.5372209352113229	1.1129763108645432	0.29809183110663073	0.657396350097731	0.9896864954561603	0.9212995701580958
ZNF154	11	5	6	0.15786024474483634	0.12994484604001008	0.20909090909090908	0.5372209352113229	0.8039274976751463	0.44350485556326347	0.48804050148296396	0.9896864954561603	0.935157159095173
ERICH1	11	5	6	0.1192666555819211	0.11470792114500968	0.20909090909090908	0.5372209352113229	0.14209845912744568	0.8902926516054529	0.0844011262645209	0.9896864954561603	0.9879589218293213
TCF21	11	5	6	-0.07731868451617664	-0.020309855821559815	0.20909090909090908	0.5372209352113229	-0.9179464529105067	0.39389120665203237	-0.5689219133292441	0.9896864954561603	0.9303766357820936
ROM1	11	5	6	0.04131160619666592	-0.021781785264282	0.20909090909090908	0.5372209352113229	0.7308998437486316	0.48934093684217955	0.4502322681711347	0.9896864954561603	0.9443509667671577
NQO1	11	5	6	-0.006241686158399298	-0.08724330441108068	0.20909090909090908	0.5372209352113229	1.5097756094194237	0.16686265395669297	0.8974453880461887	0.9896864954561603	0.9133283402779913
LSP1	11	5	6	-0.034236852791510924	-0.018978325224769933	0.20909090909090908	0.5372209352113229	-0.22574138671121227	0.8280661706050817	-0.13906197170128962	0.9896864954561603	0.9817905542826167
CATSPERE	11	5	6	0.07381599982992908	-0.005366910205458916	0.20909090909090908	0.5372209352113229	1.4989838849633956	0.16819223325282148	0.9014042345096235	0.9896864954561603	0.9133283402779913
POT1	11	5	6	-0.10669963154031492	-0.3324817007201906	0.20909090909090908	0.5372209352113229	1.495501696199278	0.18642511596117112	0.8694077460317035	0.9896864954561603	0.9133283402779913
CIMAP1D	11	5	6	0.11545193793018967	0.08314772121753816	0.20909090909090908	0.5372209352113229	0.8336710656232154	0.426550606221311	0.5037359690946492	0.9896864954561603	0.9315753020525079
SNRPB2	11	5	6	-0.65874679687751	-0.6611428574532842	0.20909090909090908	0.5372209352113229	0.007541530220645928	0.9941949398454946	0.0046393075832089695	0.9896864954561603	0.9986866998944943
C2CD4C	11	5	6	0.11449012101660191	0.02052801410159175	0.20909090909090908	0.5372209352113229	1.5442127751525234	0.17529413941698507	0.9590449825698664	0.9896864954561603	0.9133283402779913
RPS17	11	5	6	-1.6721994266878262	-1.7519677309069481	0.20909090909090908	0.5372209352113229	0.7771872719764027	0.46175736926739563	0.4562818503736685	0.9896864954561603	0.9394323876764229
HDHD5	11	5	6	-0.14102881188791141	-0.18844530426047448	0.20909090909090908	0.5372209352113229	0.39782758639050164	0.7070880265558209	0.24879150120659557	0.9896864954561603	0.9689485963057142
C1QL2	11	5	6	0.051842097740931604	-0.07545786365716745	0.20909090909090908	0.5372209352113229	1.6497444334123466	0.14798243587444507	1.0204477939782315	0.9896864954561603	0.9133283402779913
SLC25A10	11	5	6	-0.29403797931783476	-0.3668213207431054	0.20909090909090908	0.5372209352113229	1.0169147809034376	0.3390494474323136	0.6005946913810523	0.9896864954561603	0.9266124575125749
RNFT2	11	5	6	-0.098256574036897	-0.12177031693068224	0.20909090909090908	0.5372209352113229	0.3656971986593484	0.7257770097443965	0.2253079357308469	0.9896864954561603	0.9707266817713054
TBC1D1	11	5	6	0.08908184662906335	-0.07557748505912387	0.20909090909090908	0.5372209352113229	1.908285951572086	0.09724649160044842	1.172138326441154	0.9896864954561603	0.9133283402779913
KCNMB4	11	5	6	-0.08483521446818083	-0.13018841928263888	0.20909090909090908	0.5372209352113229	1.1110779424065778	0.29797658730514737	0.6760282161194616	0.9896864954561603	0.9212995701580958
TNFRSF10D	11	5	6	0.05534569700795081	0.006161896962507733	0.20909090909090908	0.5372209352113229	1.6623503313857935	0.13115815510933285	1.0019950242246802	0.9896864954561603	0.9133283402779913
SFRP1	11	5	6	-0.06127801803712386	-0.07664420452001329	0.20909090909090908	0.5372209352113229	0.3149689109568708	0.7605985643002096	0.19156952681487224	0.9896864954561603	0.9744560969826539
GLRX5	11	5	6	-0.46709407373071804	-0.7827568349499013	0.20909090909090908	0.5372209352113229	1.6678343517104697	0.1493236981739252	0.9680285869263465	0.9896864954561603	0.9133283402779913
ADH5	11	5	6	-0.25053391050676976	-0.2561884359976508	0.20909090909090908	0.5372209352113229	0.06570230386433165	0.9502358130753474	0.0411601808725774	0.9896864954561603	0.9930578382591777
ATAD3B	11	5	6	0.045431404668346075	-0.09419892568470802	0.20909090909090908	0.5372209352113229	1.5028426393202692	0.1751197093861058	0.8825301020266038	0.9896864954561603	0.9133283402779913
STAM2	11	5	6	-0.04733439699369366	-0.10336870736835417	0.20909090909090908	0.5372209352113229	1.0693462803181628	0.31603254928901087	0.6318162464228745	0.9896864954561603	0.9244878521108003
EPHA7	11	5	6	0.041301695360292046	-0.013013411907722913	0.20909090909090908	0.5372209352113229	1.0485202158707236	0.3386976996384422	0.6075380515609142	0.9896864954561603	0.9266124575125749
PPAN	11	5	6	-1.3112682710591108	-1.443370749527723	0.20909090909090908	0.5372209352113229	0.6449837433709349	0.5382881617474777	0.3951363760142613	0.9896864954561603	0.9500363224849139
SLC25A17	11	5	6	0.051257123608792886	0.0447481138527517	0.20909090909090908	0.5372209352113229	0.10820904763279575	0.9164485897536957	0.0640038361132547	0.9896864954561603	0.9903268533507089
NUAK2	11	5	6	-0.06121137321442087	-0.05568346661087148	0.20909090909090908	0.5372209352113229	-0.15275732722686555	0.8820037843003775	-0.09118412979916045	0.9896864954561603	0.9875532775467489
ARHGEF39	11	5	6	0.014321066125820184	-0.06699761003613146	0.20909090909090908	0.5372209352113229	1.5707458662133071	0.16509489181306947	0.9714659811810761	0.9896864954561603	0.9133283402779913
CLSPN	11	5	6	-0.6366073285845386	-0.6188753837404083	0.20909090909090908	0.5372209352113229	-0.10351674358080974	0.9211782795464402	-0.0644115715716741	0.9896864954561603	0.9903268533507089
ASCC2	11	5	6	0.049669585295238884	0.04504120868581676	0.20909090909090908	0.5372209352113229	0.06641277767491227	0.9485127594579341	0.039687551637743616	0.9896864954561603	0.9929566801077053
ADGRB2	11	5	6	-0.01477581493172798	-0.05818766460257747	0.20909090909090908	0.5372209352113229	1.0459484612095864	0.3253462727781619	0.6191291712780012	0.9896864954561603	0.9250214440385495
SLC2A10	11	5	6	0.019283443609392777	0.003000518390996115	0.20909090909090908	0.5372209352113229	0.23646487644810374	0.8190294940499675	0.14420490447798778	0.9896864954561603	0.9810018754970443
CCDC158	11	5	6	-0.06337968313063454	-0.06574667582640518	0.20909090909090908	0.5372209352113229	0.04319029193719265	0.9667393102804879	0.026535160233700426	0.9896864954561603	0.995773402005987
TRIP12	11	5	6	-0.15059842833143716	-0.18558917314559095	0.20909090909090908	0.5372209352113229	0.24443302394780067	0.8127418667079148	0.14498009521068544	0.9896864954561603	0.9810018754970443
GPX2	11	5	6	-0.13410743967229258	-0.18957695474974678	0.20909090909090908	0.5372209352113229	0.7707937765041027	0.46121365169503126	0.4587803432480841	0.9896864954561603	0.9391651084945073
ZNF763	11	5	6	0.04262264639439528	0.04059960023300448	0.20909090909090908	0.5372209352113229	0.03101757110566317	0.9760916023322912	0.019032599614526136	0.9896864954561603	0.9976462394393981
TOR1A	11	5	6	-0.05599220392476793	-0.07907691607024118	0.20909090909090908	0.5372209352113229	0.5587262319433526	0.5965071802931654	0.3463128107578843	0.9896864954561603	0.9581369582126454
TMEM165	11	5	6	-0.06348422964791908	-0.23111460517233687	0.20909090909090908	0.5372209352113229	1.198621217271585	0.27053961604769594	0.7379478140187332	0.9896864954561603	0.919720826113363
REEP2	11	5	6	-0.24367910887025515	-0.2500146023501563	0.20909090909090908	0.5372209352113229	0.10532464352658027	0.919289598390327	0.06501895514722542	0.9896864954561603	0.9903268533507089
HLA-DPA1	11	5	6	0.15229071822025153	0.056760407918007134	0.20909090909090908	0.5372209352113229	1.9666498229460863	0.09266405352849542	1.2135033022281079	0.9896864954561603	0.9133283402779913
CYB5D2	11	5	6	0.0344021691387633	-0.004965110092570367	0.20909090909090908	0.5372209352113229	0.8334115720088605	0.43012815057587583	0.5100679226114292	0.9896864954561603	0.9315753020525079
LTA4H	11	5	6	0.028389783028344905	-0.04897137161738089	0.20909090909090908	0.5372209352113229	1.15842688173333	0.291698845707832	0.7189817509618359	0.9896864954561603	0.9200163745556171
LTBR	11	5	6	0.0309680042189599	-0.2443162912973895	0.20909090909090908	0.5372209352113229	1.0627998758445676	0.3359060487726656	0.6139332196076118	0.9896864954561603	0.9258479418757013
UBE2O	11	5	6	-0.327546814950753	-0.3748635762319072	0.20909090909090908	0.5372209352113229	0.5595287263482527	0.5901272797353693	0.3391457005285316	0.9896864954561603	0.9581369582126454
LRIG3	11	5	6	-0.03822354393332488	-0.05740250965738423	0.20909090909090908	0.5372209352113229	0.5702197472507657	0.5847525377477488	0.34856067276992775	0.9896864954561603	0.9581369582126454
TIFAB	11	5	6	0.02248575578082282	1.313563075854817e-05	0.20909090909090908	0.5372209352113229	0.4525746934165051	0.662215095830484	0.27461541994658595	0.9896864954561603	0.9654055699760836
GIN1	11	5	6	0.09924345471755139	0.050912260246429884	0.20909090909090908	0.5372209352113229	1.495189355341671	0.16916653124146583	0.8950516790939261	0.9896864954561603	0.9133283402779913
MTX1	11	5	6	-0.05621361614316034	-0.12430261570607998	0.20909090909090908	0.5372209352113229	1.1581983057681653	0.27868392360848254	0.6866941945319105	0.9896864954561603	0.9200163745556171
MTMR3	11	5	6	-0.14718021549894839	-0.16107902196679955	0.20909090909090908	0.5372209352113229	0.14323327749281542	0.8911672616986437	0.08914407652920742	0.9896864954561603	0.9881167050495163
CFAP73	11	5	6	0.039931184485434944	-0.021035937454100397	0.20909090909090908	0.5372209352113229	1.4855926114562787	0.1944036143606271	0.8597281461259488	0.9896864954561603	0.9133283402779913
ZNF302	11	5	6	0.10900446751143664	0.11730054844226978	0.20909090909090908	0.5372209352113229	-0.16574567932750625	0.872287969871976	-0.10068341216726291	0.9896864954561603	0.9875532775467489
CNTNAP3	11	5	6	-0.09912576309671528	-0.14662302256465745	0.20909090909090908	0.5372209352113229	0.6419953324041191	0.536991686922111	0.38377125972100884	0.9896864954561603	0.9500363224849139
WBP2NL	11	5	6	0.057616348726633	0.043316887830156664	0.20909090909090908	0.5372209352113229	0.22491883138163987	0.8274106101618952	0.13657618524439855	0.9896864954561603	0.9817905542826167
FAM89A	11	5	6	0.1016305121071138	-0.005594265933354885	0.20909090909090908	0.5372209352113229	2.0214465189515383	0.07496907116486601	1.2227559336925815	0.9896864954561603	0.9133283402779913
C16orf46	11	5	6	-0.06721773332904742	-0.08534402572916111	0.20909090909090908	0.5372209352113229	0.49331603245247335	0.633640031048672	0.2967455933086403	0.9896864954561603	0.9642070686400884
IL2RB	11	5	6	0.05402521689620354	0.030861481828945336	0.20909090909090908	0.5372209352113229	0.3820206666919515	0.7149865292729611	0.23621737921796612	0.9896864954561603	0.9698998105951963
OR13C2	11	5	6	0.08200117259612663	0.11940589815871526	0.20909090909090908	0.5372209352113229	-0.6532532610510208	0.5302784533018111	-0.3893715010094568	0.9896864954561603	0.9485057608022442
PAG1	11	5	6	0.045693721971189684	0.03727137238654726	0.20909090909090908	0.5372209352113229	0.2495668473839282	0.8088598818115859	0.15142106146639936	0.9896864954561603	0.9810018754970443
MGME1	11	5	6	0.010078929487397062	-0.039092460795504234	0.20909090909090908	0.5372209352113229	1.3793526192587253	0.20297885775807403	0.8367138840747568	0.9896864954561603	0.9133283402779913
MLANA	11	5	6	0.06252598194835522	0.06313051680626781	0.20909090909090908	0.5372209352113229	-0.011556045409391657	0.9910368727224862	-0.006977892029820674	0.9896864954561603	0.9986866998944943
SHD	11	5	6	0.015104879767866477	-0.09167765457230252	0.20909090909090908	0.5372209352113229	1.7921398310699699	0.12078949608434641	1.1080409060937348	0.9896864954561603	0.9133283402779913
TRAPPC6B	11	5	6	-0.12543178521594492	-0.17199897221727914	0.20909090909090908	0.5372209352113229	0.9560321685074152	0.36403763356933516	0.5740963546904583	0.9896864954561603	0.9278474854607748
OTC	11	5	6	0.049524490397948304	0.05056622337959062	0.20909090909090908	0.5372209352113229	-0.033579358262935066	0.973963763928403	-0.020005634517083343	0.9896864954561603	0.9974604714989926
GRIA2	11	5	6	0.13407235250235217	0.12734194224510761	0.20909090909090908	0.5372209352113229	0.2756679958289592	0.7894107255110989	0.167285019173684	0.9896864954561603	0.9799758593957613
GJC3	11	5	6	-0.2362103165928578	-0.2871275013026171	0.20909090909090908	0.5372209352113229	0.9380657968755101	0.38322319770170826	0.5804893881611454	0.9896864954561603	0.9303766357820936
VAMP4	11	5	6	-0.050251098916099524	-0.05378598124147695	0.20909090909090908	0.5372209352113229	0.07753068858679793	0.9399618338038912	0.046932284916542874	0.9896864954561603	0.9914104763275917
SUPT20H	11	5	6	0.06511501087462711	-0.04939723369781918	0.20909090909090908	0.5372209352113229	0.6436296474010812	0.5449737452476932	0.4001544338871691	0.9896864954561603	0.9500363224849139
MARCHF6	11	5	6	-0.25081084115503904	-0.32330910830521953	0.20909090909090908	0.5372209352113229	0.569182502733652	0.5847159365494593	0.33644961329090695	0.9896864954561603	0.9581369582126454
MAPK1IP1L	11	5	6	-0.15358061799550948	-0.20191073852826902	0.20909090909090908	0.5372209352113229	0.5706119176112865	0.5842930598702324	0.3484920484259984	0.9896864954561603	0.9581369582126454
ERAP1	11	5	6	-0.02428380844787986	-0.03688572272294551	0.20909090909090908	0.5372209352113229	0.2601598134129479	0.8010191210859399	0.15802993839510612	0.9896864954561603	0.9805617098043609
GRINA	11	5	6	-0.0728346669604812	-0.12040123192145213	0.20909090909090908	0.5372209352113229	0.9931653436253359	0.3466850182053103	0.5941789139169359	0.9896864954561603	0.9266124575125749
COG4	11	5	6	-0.3826059374594578	-0.4789349131377914	0.20909090909090908	0.5372209352113229	1.3550926523312774	0.2167871111191261	0.7950120352735955	0.9896864954561603	0.9142535134008006
CALM3	11	5	6	-0.02108024359036752	-0.0720401864370085	0.20909090909090908	0.5372209352113229	1.1375320190446077	0.289261639373206	0.6951212970431789	0.9896864954561603	0.9200163745556171
PLEKHG1	11	5	6	0.10908296195301011	0.0756600046482397	0.20909090909090908	0.5372209352113229	0.8151519462406998	0.4442928955726412	0.5036933474558214	0.9896864954561603	0.935157159095173
HEXD	11	5	6	-0.04033145714824802	-0.09883300816236461	0.20909090909090908	0.5372209352113229	0.7405415724256235	0.4782953214538866	0.44746505191755387	0.9896864954561603	0.9409251328789188
RBM5	11	5	6	-0.17152260829895444	-0.3209021216270156	0.20909090909090908	0.5372209352113229	0.7408010952334052	0.4859935718753272	0.4316359860317057	0.9896864954561603	0.9439143549843246
NSMCE4A	11	5	6	-0.3525911604280977	-0.324436016790201	0.20909090909090908	0.5372209352113229	-0.4003491685047312	0.6982676998029855	-0.24084425396050949	0.9896864954561603	0.9687889312945343
PHLDA1	11	5	6	-0.12645843556302735	-0.17960848671522156	0.20909090909090908	0.5372209352113229	0.8126585660896833	0.44326622748738836	0.4997906104930793	0.9896864954561603	0.935157159095173
DHX29	11	5	6	0.21714868456170522	-0.12779730882319776	0.20909090909090908	0.5372209352113229	1.2835082108685263	0.23485845413608833	0.7819268017221844	0.9896864954561603	0.915543198737781
STRA6	11	5	6	0.0158481599009868	-0.03662214818624227	0.20909090909090908	0.5372209352113229	1.2151868565219937	0.2554906222896565	0.7259784808463399	0.9896864954561603	0.915543198737781
NUPR1	11	5	6	0.03707428048492522	0.027565514859854336	0.20909090909090908	0.5372209352113229	0.19235390863538832	0.8517714818034996	0.11493560442649679	0.9896864954561603	0.9841543689541837
MCTS1	11	5	6	-0.08608695728805918	-0.24105681631771778	0.20909090909090908	0.5372209352113229	1.4133221618665504	0.19132363821835657	0.8456780569669463	0.9896864954561603	0.9133283402779913
TRMT1	11	5	6	-0.17396413876119082	-0.25721262252767174	0.20909090909090908	0.5372209352113229	1.160769616814277	0.29813910866531734	0.7261119810603055	0.9896864954561603	0.9212995701580958
GATC	11	5	6	-0.20162804731448736	-0.39233122565652295	0.20909090909090908	0.5372209352113229	1.7549765343646078	0.1178680719451609	1.0711120927043531	0.9896864954561603	0.9133283402779913
LETM1	11	5	6	-1.0848492176492606	-1.2368738447593046	0.20909090909090908	0.5372209352113229	0.7275303731902415	0.48680473588541434	0.43115792632573036	0.9896864954561603	0.9441138115309676
TPM2	11	5	6	-0.16221481942333976	-0.2055074105790927	0.20909090909090908	0.5372209352113229	0.47249446069443113	0.6495485543091006	0.28866229330946763	0.9896864954561603	0.9643183237432961
F11R	11	5	6	-0.21758383717842253	-0.16641544593167956	0.20909090909090908	0.5372209352113229	-0.6588365295929585	0.5339805440751451	-0.4080091498353845	0.9896864954561603	0.9500363224849139
