pilot	split_name	model_name	subset	n_mean	n_std	n_pos_mean	n_pos_std	prevalence_mean	prevalence_std	auprc_mean	auprc_std	auroc_mean	auroc_std	precision_at_5_mean	precision_at_5_std	enrichment_at_5_mean	enrichment_at_5_std	precision_at_10_mean	precision_at_10_std	enrichment_at_10_mean	enrichment_at_10_std	precision_at_20_mean	precision_at_20_std	enrichment_at_20_mean	enrichment_at_20_std	n_unique_test_pmhc_mean	n_unique_test_pmhc_std
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.2803066114772092	NA	0.5380912680310204	NA	0.4	NA	1.5152317880794701	NA	0.2	NA	0.7576158940397351	NA	0.15	NA	0.5682119205298013	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr_exsource_nolabel	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.9284733740735734	NA	0.6660377358490566	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	0.95	NA	1.129245283018868	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr_exsource_nolabel	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.25381481030048725	NA	0.5236228158656818	NA	0.0	NA	0.0	NA	0.0	NA	0.0	NA	0.05	NA	0.19417808219178084	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr_nolabel	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.47126986866013687	NA	0.5990624655896557	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	0.95	NA	3.5986754966887413	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr_nolabel	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.9292424229657603	NA	0.6698113207547169	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	0.95	NA	1.129245283018868	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr_nolabel	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.43846659923723547	NA	0.5853642664237139	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	0.8	NA	3.1068493150684935	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_exsource_nolabel_only	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.3045730391933126	NA	0.47543691305784086	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	0.6	NA	2.272847682119205	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_exsource_nolabel_only	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.9530459700698335	NA	0.789622641509434	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_exsource_nolabel_only	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.295325038978671	NA	0.46048221781147297	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	0.6	NA	2.33013698630137	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_exsource_only	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.5232777780325095	NA	0.8084110679397839	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	0.65	NA	2.4622516556291387	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_exsource_only	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.9669787602440605	NA	0.8273584905660377	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_exsource_only	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.5187780913641251	NA	0.8048595971756742	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	0.65	NA	2.524315068493151	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_nolabel_only	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.4113047883773184	NA	0.446996271884979	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_nolabel_only	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.9559583430122018	NA	0.7971698113207547	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_nolabel_only	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.38205402193433147	NA	0.4280577880454235	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_only	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.9640489758448719	NA	0.9629076151075177	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_only	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.9837769821978204	NA	0.909433962264151	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	tcr_evidence_only	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.962315241671208	NA	0.9616373279536654	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	NA	NA
paired_tcr_pmhc_shuffled_decoy	grouped_by_peptide_hla	pmhc_only	paired_class_i_positive_vs_shuffled_tcr_decoy	8000.0	7813.939595364172	4000.0	3906.969797682086	0.5	0.0	0.5	0.0	0.5	0.0	0.27999999999999997	0.3898717737923586	0.5599999999999999	0.7797435475847172	0.44000000000000006	0.08944271909999157	0.8800000000000001	0.17888543819998315	0.58	0.027386127875258286	1.16	0.05477225575051657	130.2	72.25441163001743
paired_tcr_pmhc_shuffled_decoy	grouped_by_peptide_hla	pmhc_tcr	paired_class_i_positive_vs_shuffled_tcr_decoy	8000.0	7813.939595364172	4000.0	3906.969797682086	0.5	0.0	0.5	0.0	0.5	0.0	0.27999999999999997	0.3898717737923586	0.5599999999999999	0.7797435475847172	0.42000000000000004	0.04472135954999579	0.8400000000000001	0.08944271909999157	0.5700000000000001	0.04472135954999575	1.1400000000000001	0.0894427190999915	130.2	72.25441163001743
paired_tcr_pmhc_shuffled_decoy	grouped_by_peptide_hla	pmhc_tcr_cross	paired_class_i_positive_vs_shuffled_tcr_decoy	8000.0	7813.939595364172	4000.0	3906.969797682086	0.5	0.0	0.4967142610114874	0.008472062933632316	0.4933603768483028	0.008804034058368364	0.64	0.16733200530681508	1.28	0.33466401061363016	0.58	0.1095445115010332	1.16	0.2190890230020664	0.55	0.13228756555322954	1.1	0.2645751311064591	130.2	72.25441163001743
paired_tcr_pmhc_shuffled_decoy	grouped_by_peptide_hla	tcr_only	paired_class_i_positive_vs_shuffled_tcr_decoy	8000.0	7813.939595364172	4000.0	3906.969797682086	0.5	0.0	0.5	2.7755575615628914e-17	0.5	0.0	0.27999999999999997	0.3898717737923586	0.5599999999999999	0.7797435475847172	0.44000000000000006	0.08944271909999157	0.8800000000000001	0.17888543819998315	0.58	0.027386127875258286	1.16	0.05477225575051657	130.2	72.25441163001743
