symbol	ERR1518626	ERR1518627	ERR1518628	ERR1518629	ERR1518630	ERR1518631	ERR1518632	ERR1518633	ERR1518634
RPL12P19	0.0	0.177655	0.213312	0.602582	0.136925	0.0	0.0	0.0	0.0
RPL12P2	0.0	0.342407	0.104163	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P21	0.0	0.0	0.09631	0.272117	0.0	0.151711	0.0	0.298555	0.0
RPL12P22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P23	0.0	0.0	0.0	0.0	0.0	0.0	0.33334	0.0	0.0
RPL12P24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P25	0.0	0.510655	0.131775	0.371459	0.255263	0.520171	0.0	0.645689	1.05768
RPL12P26	0.0	0.174404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P27	0.142943	0.676349	0.103023	0.0	0.0	0.0	0.326689	1.28411	1.57629
RPL12P28	0.0	0.151681	0.0	0.0	0.204976	0.0	0.0	1.38842	0.0
RPL12P29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P3	0.0	0.0	0.0	0.425982	0.0	0.0	0.0	0.0	0.0
RPL12P30	0.0	0.502144	0.816388	0.288441	1.44354	1.12476	0.0	0.317464	2.08011
RPL12P31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P32	0.0	0.0	0.0	0.0	0.0	0.0	0.328987	0.0	0.0
RPL12P33	0.289542	0.171443	0.0	0.0	0.0	0.164279	0.0	0.325355	0.0
RPL12P34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P35	0.0	0.0	0.0	0.0	0.0	0.0	0.655701	0.32965	1.0548
RPL12P36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.341359	0.0
RPL12P37	0.0	0.0	0.0	0.0	0.0	0.162707	0.0	0.321814	0.0
RPL12P38	0.148288	0.242726	0.42883689999999997	0.0856667	0.6871359	0.50598	0.140531	0.386294	0.225994
RPL12P39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P4	1.29848	0.906901	0.711764	0.624139	0.570324	0.565119	0.936725	1.31524	1.50108
RPL12P40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.539821
RPL12P41	0.0	0.337002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P42	0.284044	0.507455	0.31504	0.0	0.131541	0.0	0.65587	0.320593	0.0
RPL12P43	0.0	0.0	0.102048	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P44	0.0	0.497304	0.10111	0.0	0.130038	0.159193	0.0	0.0	0.0
RPL12P45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12P6	0.0	0.17914	0.121856	0.361035	0.0	0.187554	0.0	0.67275	0.0
RPL12P7	0.0	0.0	0.518332	0.293051	0.133294	0.0	0.0	0.0	0.0
RPL12P8	0.121421	0.32707	0.175586	0.230121	0.115616	0.0	0.263689	0.278063	0.453573
RPL12P9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL13	2190.457739	2279.216488	2757.976298	2531.693098	2919.421003	2381.709809	2177.6615	2926.16606	2329.203051998
RPL13A	2444.8632369	2885.8213744	2732.5287994	2686.179814	3346.9707872	2191.2032851	2698.26849	3046.019997	3039.742427
RPL13AP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL13AP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL13AP11	0.0	0.0	0.0	0.0	0.0	0.134378	0.267223	0.0	0.429775
RPL13AP12	0.110763	0.0	0.0796043	0.0	0.205281	0.0	0.248723	0.244203	0.0
RPL13AP13	0.0	0.0	0.0746678	0.0	0.0	0.0	0.0	0.0	0.0
RPL13AP14	0.214964	0.499568	0.0	0.43539	0.298749	0.121802	1.68855	0.473608	0.387642
RPL13AP15	0.0	0.0	0.0809936	0.0	0.104416	0.0	0.0	0.0	0.0
RPL13AP16	0.211058	0.980809	0.0	0.854931	0.293233	0.0	0.475938	1.16358	0.764675
RPL13AP17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.408398
RPL13AP18	0.101254	0.468698	0.0726963	0.0	0.0938088	0.229498	0.226569	0.666704	0.0
RPL13AP19	0.0	0.0	0.0	0.0	0.0	0.0	0.251977	0.0	0.0
RPL13AP2	0.0	0.45606	0.186147	0.0	0.479305	0.0	0.588893	0.576837	0.472946
RPL13AP20	0.862552	1.74742	1.0061	0.655093	0.899814	0.858606	1.55342	0.764736	1.66503
RPL13AP21	0.0	0.0	0.0	0.0	0.0	0.10979	0.0	0.0	0.0
RPL13AP22	0.749418	1.04796	0.87631	0.216526	0.804193	0.3635	0.981909	0.475648	3.09561
RPL13AP23	0.0	0.1298	0.0	0.0	0.10341	0.0	0.0	0.0	0.0
RPL13AP24	0.104725	0.365951	0.30085	0.0	0.388201	0.118688	0.945256	0.694331	0.759823
RPL13AP25	4.35892	2.201	4.07986	2.4397	5.62944	2.04182	2.48375	1.20169	5.96235
RPL13AP26	0.839382	1.77079	1.80866	1.70053	0.777788	2.4852	1.40923	1.15302	2.26646
RPL13AP27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL13AP3	0.0	0.239558	0.0750866	0.0	0.1937634	0.118463	0.937756	0.46009	0.0
RPL13AP5	5.38884	6.14718	7.46376	5.44687	6.57181	3.71495	8.00477	7.14672	17.3718
RPL13AP6	0.315177	1.09739	0.377182	0.212653	0.197198	0.118998	0.23607	0.231292	1.51763
RPL13AP7	1.397085	1.895	1.4537900000000001	1.3918	1.17677	0.524009	1.5002110000000002	1.4999157	0.942207
RPL13AP8	0.105282	1.22049	0.604939	0.213233	0.292607	0.119239	1.65372	0.925918	0.379792
RPL13AP9	0.0	0.0	0.0	0.0	0.114566	0.0	0.279545	0.0	0.0
RPL13P	0.100319	0.0	0.0	0.0	0.0929562	0.0854075	0.224023	0.0	0.360707
RPL13P12	31.0995	51.4922	3.37212	2.43368	4.6408	3.90764	11.7313	7.52935	12.3542
RPL13P2	0.0947658	0.109265	0.135995	0.19162	0.263403	0.0	0.0	0.0	0.339626
RPL13P4	0.0	0.0	0.17048	0.0	0.0	0.0	0.0	0.0	0.0
RPL13P5	8.951743	7.641608	10.716691	6.488468000000001	17.669249999999998	9.231213	4.292916	10.909099	11.68689
RPL13P6	0.101689	0.23535	0.0730136	0.0	0.0	0.0	0.227494	0.0	0.0
RPL13P8	0.0	0.323964	0.0	0.279605	0.127307	0.0	0.0	0.0	0.503252
RPL14	735.197318	1138.036365	813.2412330000001	882.663568	815.894262	730.7601493	828.713796	1010.936632	819.840567
RPL14P1	1.95362	3.76354	3.27261	4.28936	2.71568	2.35401	2.10583	3.73474	3.35188
RPL14P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL14P3	0.102714	0.716242	0.221297	0.415969	0.190297	0.116426	0.0	0.225888	0.371579
RPL14P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL14P6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL15	1920.7228890000001	1946.5773210000002	2803.992216	1964.126371	2491.914796	1637.368490345796	1771.688228	2127.6942946	2088.941115
RPL15P1	0.0	0.125223	0.0775186	0.0	0.0	0.122282	0.0	0.0	0.0
RPL15P11	0.0	0.0	0.0758957	0.0	0.0	0.119728	0.0	0.0	0.0
RPL15P12	0.0	0.133549	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL15P13	0.0	0.0	0.0	0.0	0.0903669	0.0	0.0	0.0	0.0
RPL15P14	0.103039	0.460266	0.500015	0.201415	0.0921725	0.0	0.222331	0.654302	0.357606
RPL15P15	0.0	0.0	0.0764244	0.0	0.0	0.0	0.0	0.0	0.0
RPL15P16	0.41689	0.120887	0.374312	0.21109	0.289755	0.0	0.0	0.0	0.375927
RPL15P17	0.31268	0.120817	0.299566	0.0	0.0966513	0.236315	0.0	0.229241	0.0
RPL15P18	0.104974	0.180995	0.0754287	0.0	0.0973255	0.238145	0.235619	0.231272	1.13633
RPL15P19	0.0	0.251701	0.0778904	0.219741	0.0	0.0	0.0	0.0	0.391071
RPL15P2	0.340744	0.375442	0.075256	0.0	0.583089	0.0	0.0	0.0	1.29271
RPL15P20	0.325448	0.252129	0.0779934	0.0	0.100575	0.0	0.731554	0.0	1.57086
RPL15P21	0.0	0.409356	0.0	0.237478	0.108424	0.0	0.0	0.258802	0.0
RPL15P22	0.227914	0.667294	0.081948	0.0	0.105687	0.0	0.775185	0.253021	0.414245
RPL15P3	2.23166	2.7209	4.9904	5.32502	1.97629	2.90119	2.54053	2.50329	2.92009
RPL15P4	0.0	0.131796	0.123512	0.0	0.0	0.0	0.0	0.0	0.0
RPL15P5	0.100073	0.124169	0.43036	0.0	0.185205	0.113583	0.476282	0.703407	0.387963
RPL15P6	0.0	0.0	0.0	0.0	0.0970248	0.0	0.0	0.230111	0.0
RPL15P7	0.226774	0.494269	0.449978	0.0	0.4837	0.118353	0.476324	0.0	0.767594
RPL15P8	0.0	0.567596	0.115227	0.0	0.200495	0.0	0.0	0.0	0.0
RPL15P9	0.0	0.383374	0.0	0.0	0.101903	0.0	0.246893	0.0	0.0
RPL17	2753.999868	2610.786893167092	2762.1803019999998	2791.210318	3290.958792	2486.15410856	1990.61249700869	2689.4137950421555	3034.85106
RPL17-C18orf32	73.587	126.4034	93.98345	89.866	127.467	86.41181	168.0417	136.1502	151.75220000000002
RPL17P1	0.0	0.0	0.0914528	0.0	0.117753	0.0	0.0	0.0	0.462932
RPL17P10	0.0	0.141052	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P15	0.0	0.0	0.0899427	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P16	0.123382	0.145008	0.0887906	0.0	0.114325	0.0	0.0	0.0	0.451005
RPL17P17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P18	0.362915	1.28504	0.261114	0.245509	0.448174	0.411548	1.96977	0.821925	1.78334
RPL17P19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P20	0.0	0.158231	0.0868336	0.0	0.0	0.0	0.272563	0.267731	0.577459
RPL17P21	0.0	0.0	0.0	0.0	0.0	0.0119061	0.200943	0.0	0.0
RPL17P22	0.0	0.284062	0.0	0.0	0.0	0.137612	0.27462	0.269604	0.0
RPL17P23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P24	0.0	0.0	0.0	0.0	0.110676	0.0	0.0	0.264553	0.0
RPL17P25	0.0	0.158271	0.0	0.0	0.11185	0.410577	0.0	0.0	0.0
RPL17P26	0.0	0.142125	0.0	0.0	1.59151e-05	0.0	0.0	0.269465	0.0
RPL17P27	0.0	0.14621	0.0	0.0	0.115545	0.0	0.0	0.0	0.0
RPL17P28	0.0	0.0	0.0	0.0	0.113034	0.0	0.275574	0.0	0.0
RPL17P29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P3	0.0	0.154032	0.0943565	0.0	0.0	0.148651	0.0	0.0	0.0
RPL17P30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P31	0.0	0.0	0.0	0.0	0.0	0.0	0.270201	0.0	0.0
RPL17P33	0.0	0.141521	0.0	0.0	0.0	0.0	0.0	0.0	0.879458
RPL17P34	0.603893	0.708061	0.0	0.0	0.223896	0.273898	0.273698	0.335789	0.0
RPL17P35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P36	0.615606	0.446767	0.354413	0.500571	0.342157	0.139677	0.580497	0.283074	1.2413
RPL17P37	0.122958	0.0	0.0884773	0.0	0.0	0.0	0.0	0.272892	0.0
RPL17P38	0.0	0.168862	0.0	0.259041	0.0	0.0	0.288696	0.0	0.0
RPL17P39	2.55173	1.13766	1.70551	1.10259	2.80267	2.01052	2.43322	1.37734	1.67856
RPL17P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.278666	0.0
RPL17P43	0.111676	0.130465	0.240875	0.0	0.206958	0.0	0.516224	0.253976	0.999196
RPL17P44	0.0	0.0	0.0	0.0	0.113332	0.0	0.0	0.0	0.0
RPL17P45	0.0	0.0	0.0	0.279605	0.0	0.0	0.0	0.0	0.0
RPL17P46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P47	1.28289	1.2398609999999999	3.19229	4.19379	5.9172199999999995	7.83235	3.654516	2.67333	4.40584
RPL17P48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P5	0.0	0.141234	0.0868685	0.24525	0.0	0.0	0.0	1.00539	0.879384
RPL17P50	0.0	0.6577	0.623698	0.754614	0.573521	0.561652	1.73837	0.851729	1.15044
RPL17P51	0.0	1.12	0.0	0.0	0.0	0.0	0.0	2.12425	0.0
RPL17P6	2.30114	1.31019	1.75214	1.03679	2.75935	1.33013	1.06611	0.410617	0.681285
RPL17P7	1.27702	0.54667	1.54086	0.0	2.09856	1.02915	1.0475	0.845798	1.35983
RPL17P8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P9	0.127424	0.149502	0.0917326	0.0	0.0	0.144521	0.867513	0.567455	0.0
RPL18	1141.4547261	1251.0273441999998	1685.292394	1476.149433	1586.342836	1362.369287	1123.738857	1344.4771381	1488.051579
RPL18A	1191.6722515000001	1457.0758294	1595.9483400000001	1368.4698380000002	1179.8407266	1332.0202769999999	1319.6861569999999	2028.248463	1195.270885
RPL18AP14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL18AP15	0.0	0.0	0.0966209	0.0	0.0	0.0	0.0	0.299964	0.0
RPL18AP16	0.0	0.0	0.185614	0.0	0.238918	0.146189	0.0	0.0	0.0
RPL18AP17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL18AP2	0.149408	0.177436	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL18AP3	0.599301	1.26775	2.27113	0.667307	0.577737	1.14705	0.840949	0.817059	0.0
RPL18AP7	0.0	0.0	0.283894	0.0	0.12182	0.298161	1.19387	0.586087	0.480025
RPL18AP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL18AP9	0.135022	0.159132	0.0	0.0	0.0	0.306158	0.307614	0.301884	0.0
RPL18P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL18P10	0.0	0.0	0.0909408	0.0	0.117105	0.0	0.0	0.0	0.0
RPL18P11	0.0	0.0	0.0930195	0.0	0.0	0.0	0.0	0.0	0.0
RPL18P13	0.0	0.271814	0.0	0.0	0.0	0.0	0.0	0.0	0.421884
RPL19	1883.4955506000001	2196.93009	2691.7124009999998	2143.424056	2288.1449110000003	1820.776361255201	1993.69973	2099.49037609	4118.89027615837
RPL19P1	0.0	0.0	0.0	0.0	0.168003	0.0	0.423589	0.0	0.0
RPL19P11	0.0	0.0	0.0796067	0.0	0.102641	0.0	0.0	0.0	0.0
RPL19P13	0.0	0.0	0.0807922	0.0	0.0	0.0	0.505219	0.0	0.406271
RPL19P14	0.0	0.133905	0.082642	0.0	0.0	0.0	0.258672	0.0	0.0
RPL19P16	0.111071	0.129283	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL19P18	0.112952	0.0	0.0811961	0.0	0.0	0.0	0.253932	0.0	0.0
RPL19P2	0.112687	0.131131	0.0	0.0	0.0	0.0	0.0	0.248814	0.407413
RPL19P20	0.0	0.256241	0.0792293	0.223536	0.0	0.0	0.0	0.0	0.398057
RPL19P21	0.110307	0.256598	0.158577	0.223797	0.0	0.125076	0.247884	0.0	0.398652
RPL19P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL19P5	0.284113	0.504556	0.0	0.868772	0.263404	0.0	0.325215	0.0	0.0
RPL19P6	0.0	0.0	0.164503	0.0	0.318064	0.0	0.0	0.758365	0.414223
RPL19P7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21	2168.0508070000005	2802.5166050000003	2093.03425	2545.03072	2443.0936	2178.706397	1775.45419	2701.42562	1870.52601
RPL21P1	0.0	0.363815	0.0	0.0	0.141388	0.0	0.352038	0.0	0.0
RPL21P10	0.14563	0.0	0.105007	0.296856	0.270013	0.0	0.0	0.654644	0.0
RPL21P100	0.136536	0.322005	0.196729	0.0	0.0	0.0	0.0	0.372741	0.0
RPL21P103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.559169
RPL21P107	0.0	0.0	0.0	0.0	0.149184	0.0	0.0	0.0	0.0
RPL21P108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P11	0.522451	0.511845	0.0	0.379896	0.277604	0.339772	0.941483	1.31763	0.0
RPL21P110	0.0	0.406594	0.0	0.0	0.0	0.192302	0.0	0.0	0.0
RPL21P111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.342762	0.561729
RPL21P112	0.0	0.19025	0.0	0.0	0.0	0.0	0.0	0.0	0.591179
RPL21P113	0.0	0.0	0.113376	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P115	0.0	0.111426	0.162224	0.250862	0.138864	0.0	0.169896	0.170174	0.0
RPL21P116	0.0	0.355522	0.0	0.0	0.13825	0.0	0.0	0.0	0.0
RPL21P117	0.0	0.0	0.108885	0.0	0.0	0.0	0.0	0.340416	0.0
RPL21P118	0.0	0.183264	0.222134	0.942421	0.856172	0.349561	0.0	0.347588	2.27749
RPL21P119	1.69634	0.807568	2.49549	0.0	1.19289	2.70111	0.0	1.55589	0.0
RPL21P12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P120	0.563594	1.51522	0.711032	0.574582	0.880312	0.160042	0.0	0.0	1.08477
RPL21P121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P122	0.0	0.175661	0.106726	0.0	0.285315	0.146145	0.0	0.0	1.00865
RPL21P123	0.0	0.0	0.0	0.0	0.0	0.0	0.466974	0.0	0.0
RPL21P125	0.0	0.954022	0.585446	0.0	0.414302	0.169209	1.02885	0.0	1.10469
RPL21P126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P127	0.151876	0.361254	0.0	0.0	0.1408	0.0	0.0	0.0	0.0
RPL21P128	0.0	0.200388	0.0	0.0	0.0	0.0	0.0	0.0	0.556931
RPL21P129	0.0	0.1801	0.109418	0.0	0.187356	0.0	0.348242	0.0	0.0
RPL21P13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.553221
RPL21P130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P131	0.0	0.195217	0.107438	0.0	0.0	0.0	0.0	0.335912	0.0
RPL21P132	0.0	0.0	0.0	0.0	0.148145	0.0	0.0	0.362126	0.0
RPL21P133	0.0	0.0	0.0	0.0	0.188962	0.0	0.0	0.0	0.0
RPL21P134	0.300303	0.0	0.108357	0.0	0.0	0.0	0.0	1.0962	0.0
RPL21P135	0.0	0.231827	0.0532775	0.207619	0.139069	0.324718	0.518203	0.0	0.264047
RPL21P136	0.0	0.254895	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P137	0.30884	0.367871	0.0	0.0	0.512988	0.0	0.0	0.0	0.0
RPL21P14	0.305022	0.0	0.2201	0.0	0.0	0.0	0.0	0.344355	0.0
RPL21P15	0.0	0.0	0.106737	0.30177	0.137201	0.0	0.0	0.0	0.0
RPL21P16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P17	0.0	0.546234	0.120475	0.0	0.0	0.173665	0.0	0.690942	1.69632
RPL21P18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.339756	0.0
RPL21P19	0.453167	0.600489	0.10889	0.309781	0.420083	0.171856	0.781964	1.13911	0.6287
RPL21P2	0.0	0.178823	0.0	0.0	0.27827	0.340944	0.0	0.678102	0.555586
RPL21P20	0.0	0.968606	0.108584	0.0	0.139499	0.0	0.346315	0.0	0.556824
RPL21P21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P22	0.0	0.0	0.0	0.0	0.0	0.0	0.40991	0.0	0.0
RPL21P23	0.0	0.0	0.116186	0.328785	0.0	0.0	0.0	0.0	0.0
RPL21P24	0.0	0.201664	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P27	0.0	0.36797	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P28	2.10812	0.681975	0.893243	0.364864	1.31874	1.40735	0.545208	1.07651	1.78742
RPL21P29	0.14902	0.195724	0.0	0.0	0.0	0.169222	0.685751	0.0	1.1027
RPL21P3	0.0	0.222318	0.30775	0.0	0.140788	0.517003	0.357133	0.9373	0.0
RPL21P30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P31	0.0	0.0	0.0	0.0	0.0	0.217111	0.0	0.0	0.0
RPL21P32	0.0	0.0	0.109569	0.0	0.1408	0.172462	0.0	0.0	0.561181
RPL21P33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P34	0.0	0.175631	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P35	0.0	0.0	0.0	0.0	0.148145	0.181536	0.0	0.0	0.0
RPL21P36	0.0	0.0	0.0	0.0	0.0	0.0	0.397549	0.0	0.0
RPL21P37	0.156302	0.419339	0.112421	0.315635	0.519284	0.0	0.406548	0.398447	0.64618
RPL21P38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P39	0.0	0.50321	0.0	0.0	0.359991	0.548578	0.481485	0.478937	0.0
RPL21P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P40	0.0	0.353671	0.0	0.0	0.0	0.0	0.0	0.335531	0.0
RPL21P41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P42	0.0	0.189515	0.114564	0.0	0.0	0.0	0.366296	0.359489	0.0
RPL21P43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P44	0.15442	0.0	0.0	0.0	0.179196	0.175375	0.0	0.0	0.0
RPL21P45	0.0	0.0	0.109251	0.0	0.16703	0.0	0.0	0.341905	0.0
RPL21P46	0.747156	0.872918	0.451358	0.304652	0.554863	0.0	1.05585	0.457548	0.0
RPL21P47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.561181
RPL21P48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P5	0.0	0.0	0.0	0.315199	0.0	0.0	0.0	0.348907	0.0
RPL21P50	0.0	0.0	0.109569	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P51	0.0	0.38914	0.438466	0.621309	0.422374	0.518188	0.0	0.369407	0.607822
RPL21P52	0.0	0.164158	0.0	0.28311	0.0	0.157756	0.317056	0.0	0.0
RPL21P53	0.0	1.10282	0.344722	0.489445	0.439645	0.28454	0.0	2.40863	0.0
RPL21P54	0.0	0.0	0.114564	0.0	0.147127	0.0	0.0	0.0	0.0
RPL21P55	0.151897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P57	0.0	0.189488	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P58	0.0	0.0	0.21989	0.0	0.141264	0.0	0.0	0.0	0.0
RPL21P59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P6	0.139412	0.164637	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P60	0.0	0.0	0.109951	0.0	0.0	0.0	0.0	0.343912	0.0
RPL21P61	0.0	0.0	0.113768	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P62	0.0	0.0	0.117439	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P65	0.0	0.0	0.113762	0.0	0.0	0.0	0.363303	0.0	0.0
RPL21P66	0.0	0.376188	0.0	0.0	0.0	0.0	0.0	0.356748	0.0
RPL21P67	0.0	0.720385	0.0	0.0	0.280698	0.171937	0.0	0.0	0.559675
RPL21P68	0.288485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P69	0.15768	0.228644	0.0	0.0	0.292325	0.0	0.0	0.35755	0.0
RPL21P7	0.0	0.707845	0.214855	0.303741	0.183329	0.0	0.0	0.335436	0.0
RPL21P70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P72	0.0	0.0	0.0	0.0	0.0	0.0	0.241298	0.0	0.0
RPL21P73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P74	0.0	0.0	0.121335	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P75	2.57916	0.0	1.24616	0.0	2.39553	0.529439	3.29098	0.0	0.0
RPL21P76	0.0	0.215512	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P77	0.0	0.0	0.107416	0.0	0.138053	0.0	0.683113	0.0	0.0
RPL21P78	35.3256	98.472	276.493	339.688	304.893	292.565	356.502	405.08	724.143
RPL21P79	0.0	0.180406	0.109228	0.0	0.280763	0.0	0.34878	0.68397	0.0
RPL21P8	0.127421	0.0	0.0	0.0	0.0	0.0	0.288886	0.0	0.0
