split_name	fold_id	expert	top10_positive_n	top10_negative_n	top10_precision	top10_overlap_n
repeated_stratified_5x5_internal	rs_13	overlap::C_counterfactual_rf::E_quantum_fixed_rf				7.0
repeated_stratified_5x5_internal	rs_13	overlap::C_counterfactual_rf::F_CROSS_all_rf				6.0
repeated_stratified_5x5_internal	rs_13	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_13	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_13	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_13	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_13	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				2.0
repeated_stratified_5x5_internal	rs_13	overlap::D_structure_geometry_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_13	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_13	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_13	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_13	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_13	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				4.0
repeated_stratified_5x5_internal	rs_13	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_13	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_13	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_13	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_13	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_13	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_13	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_13	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_13	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_13	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_13	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_13	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_13	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_13	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_14	C_counterfactual_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_14	D_structure_geometry_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_14	E_quantum_fixed_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_14	F_CROSS_all_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_14	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_14	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_14	qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_14	qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_14	overlap::C_counterfactual_rf::D_structure_geometry_rf				6.0
repeated_stratified_5x5_internal	rs_14	overlap::C_counterfactual_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_14	overlap::C_counterfactual_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_14	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_14	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_14	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_14	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_14	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_14	overlap::D_structure_geometry_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_14	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_14	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_14	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_14	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_14	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				5.0
repeated_stratified_5x5_internal	rs_14	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_14	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_14	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_14	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_14	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_14	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_14	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_14	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_14	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_14	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_14	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_14	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_14	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_14	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_15	C_counterfactual_rf	5.0	5.0	0.5	
repeated_stratified_5x5_internal	rs_15	D_structure_geometry_rf	1.0	9.0	0.1	
repeated_stratified_5x5_internal	rs_15	E_quantum_fixed_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_15	F_CROSS_all_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_15	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_15	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_15	qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_15	qk_quantum_only_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_15	overlap::C_counterfactual_rf::D_structure_geometry_rf				4.0
repeated_stratified_5x5_internal	rs_15	overlap::C_counterfactual_rf::E_quantum_fixed_rf				6.0
repeated_stratified_5x5_internal	rs_15	overlap::C_counterfactual_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_15	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_15	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_15	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_15	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_15	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				7.0
repeated_stratified_5x5_internal	rs_15	overlap::D_structure_geometry_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_15	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_15	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_15	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_15	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_15	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				6.0
repeated_stratified_5x5_internal	rs_15	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_15	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_15	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_15	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_15	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_15	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_15	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_15	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_15	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_15	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_15	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_15	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_15	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_15	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_16	C_counterfactual_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_16	D_structure_geometry_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_16	E_quantum_fixed_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_16	F_CROSS_all_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_16	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_16	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_16	qk_no_anchor_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_16	qk_quantum_only_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_16	overlap::C_counterfactual_rf::D_structure_geometry_rf				6.0
repeated_stratified_5x5_internal	rs_16	overlap::C_counterfactual_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_16	overlap::C_counterfactual_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_16	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_16	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_16	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_16	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_16	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_16	overlap::D_structure_geometry_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_16	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_16	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_16	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_16	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_16	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				6.0
repeated_stratified_5x5_internal	rs_16	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_16	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_16	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				3.0
repeated_stratified_5x5_internal	rs_16	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_16	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_16	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_16	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_16	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_16	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_16	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_16	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_16	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_16	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_16	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_17	C_counterfactual_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_17	D_structure_geometry_rf	1.0	9.0	0.1	
repeated_stratified_5x5_internal	rs_17	E_quantum_fixed_rf	1.0	9.0	0.1	
repeated_stratified_5x5_internal	rs_17	F_CROSS_all_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_17	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_17	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_17	qk_no_anchor_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_17	qk_quantum_only_gamma1	1.0	9.0	0.1	
repeated_stratified_5x5_internal	rs_17	overlap::C_counterfactual_rf::D_structure_geometry_rf				5.0
repeated_stratified_5x5_internal	rs_17	overlap::C_counterfactual_rf::E_quantum_fixed_rf				4.0
repeated_stratified_5x5_internal	rs_17	overlap::C_counterfactual_rf::F_CROSS_all_rf				9.0
repeated_stratified_5x5_internal	rs_17	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_17	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_17	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_17	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				3.0
repeated_stratified_5x5_internal	rs_17	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				7.0
repeated_stratified_5x5_internal	rs_17	overlap::D_structure_geometry_rf::F_CROSS_all_rf				5.0
repeated_stratified_5x5_internal	rs_17	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_17	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_17	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_17	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_17	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				5.0
repeated_stratified_5x5_internal	rs_17	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_17	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_17	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_17	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_17	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_17	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_17	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_17	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_17	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_17	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_17	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_17	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_17	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_17	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_18	C_counterfactual_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_18	D_structure_geometry_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_18	E_quantum_fixed_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_18	F_CROSS_all_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_18	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_18	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_18	qk_no_anchor_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_18	qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_18	overlap::C_counterfactual_rf::D_structure_geometry_rf				7.0
repeated_stratified_5x5_internal	rs_18	overlap::C_counterfactual_rf::E_quantum_fixed_rf				6.0
repeated_stratified_5x5_internal	rs_18	overlap::C_counterfactual_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_18	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_18	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_18	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_18	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_18	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				6.0
repeated_stratified_5x5_internal	rs_18	overlap::D_structure_geometry_rf::F_CROSS_all_rf				9.0
repeated_stratified_5x5_internal	rs_18	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_18	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_18	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_18	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_18	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				6.0
repeated_stratified_5x5_internal	rs_18	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_18	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_18	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_18	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_18	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_18	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_18	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_18	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_18	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_18	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_18	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_18	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_18	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_18	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_19	C_counterfactual_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_19	D_structure_geometry_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_19	E_quantum_fixed_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_19	F_CROSS_all_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_19	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_19	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_19	qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_19	qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_19	overlap::C_counterfactual_rf::D_structure_geometry_rf				6.0
repeated_stratified_5x5_internal	rs_19	overlap::C_counterfactual_rf::E_quantum_fixed_rf				6.0
repeated_stratified_5x5_internal	rs_19	overlap::C_counterfactual_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_19	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_19	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_19	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_19	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_19	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				8.0
repeated_stratified_5x5_internal	rs_19	overlap::D_structure_geometry_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_19	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_19	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_19	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_19	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				6.0
