split_name	expert	stratum	value	n	mean_score	median_rank_pct	label_rate
near_peptide_cluster_holdout	E_quantum_fixed_rf	study	ITSNdb_Val	9	0.3647825478177025	0.4117647058823529	0.5555555555555556
near_peptide_cluster_holdout	E_quantum_fixed_rf	study	ITSNdb_main	80	0.3753052732543983	0.542483660130719	0.2
near_peptide_cluster_holdout	F_CROSS_all_rf	study	ITSNdb_Val	9	0.3902396413663927	0.3333333333333333	0.5555555555555556
near_peptide_cluster_holdout	F_CROSS_all_rf	study	ITSNdb_main	80	0.3521218036091147	0.542483660130719	0.2
near_peptide_cluster_holdout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_Val	9	0.4101719362187431	0.47058823529411764	0.5555555555555556
near_peptide_cluster_holdout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_main	80	0.4178584617439979	0.542483660130719	0.2
near_peptide_cluster_holdout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_Val	9	0.42797766512090973	0.47058823529411764	0.5555555555555556
near_peptide_cluster_holdout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_main	80	0.40947170792064524	0.5555555555555556	0.2
near_peptide_cluster_holdout	qk_no_anchor_gamma1	study	ITSNdb_Val	9	0.45340812045335543	0.5294117647058824	0.5555555555555556
near_peptide_cluster_holdout	qk_no_anchor_gamma1	study	ITSNdb_main	80	0.4704446568883309	0.5278637770897833	0.2
near_peptide_cluster_holdout	qk_quantum_only_gamma1	study	ITSNdb_Val	9	0.4890195782576885	0.4444444444444444	0.5555555555555556
near_peptide_cluster_holdout	qk_quantum_only_gamma1	study	ITSNdb_main	80	0.4536711492416254	0.542483660130719	0.2
repeated_stratified_5x5_internal	C_counterfactual_rf	study	ITSNdb_Val	45	0.37248200430282813	0.4117647058823529	0.5555555555555556
repeated_stratified_5x5_internal	C_counterfactual_rf	study	ITSNdb_main	400	0.3655953868028425	0.5555555555555556	0.2
repeated_stratified_5x5_internal	D_structure_geometry_rf	study	ITSNdb_Val	45	0.3883076465329574	0.5	0.5555555555555556
repeated_stratified_5x5_internal	D_structure_geometry_rf	study	ITSNdb_main	400	0.3751519061058323	0.5294117647058824	0.2
repeated_stratified_5x5_internal	E_quantum_fixed_rf	study	ITSNdb_Val	45	0.34155124355391503	0.6666666666666666	0.5555555555555556
repeated_stratified_5x5_internal	E_quantum_fixed_rf	study	ITSNdb_main	400	0.4009035785031137	0.5	0.2
repeated_stratified_5x5_internal	F_CROSS_all_rf	study	ITSNdb_Val	45	0.3633049582395233	0.4444444444444444	0.5555555555555556
repeated_stratified_5x5_internal	F_CROSS_all_rf	study	ITSNdb_main	400	0.35054953855808035	0.5555555555555556	0.2
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_Val	45	0.41613654717590076	0.47058823529411764	0.5555555555555556
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_main	400	0.4079293248639836	0.5555555555555556	0.2
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_Val	45	0.3918830473928147	0.5294117647058824	0.5555555555555556
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_main	400	0.4166053758196764	0.5294117647058824	0.2
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	study	ITSNdb_Val	45	0.45979109004897367	0.47058823529411764	0.5555555555555556
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	study	ITSNdb_main	400	0.45026326292512453	0.542483660130719	0.2
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	study	ITSNdb_Val	45	0.41128409048280135	0.5555555555555556	0.5555555555555556
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	study	ITSNdb_main	400	0.4676153648365103	0.5147058823529411	0.2
study_heldout	C_counterfactual_rf	study	ITSNdb_Val	9	0.35793104878084747	0.5555555555555556	0.5555555555555556
study_heldout	D_structure_geometry_rf	study	ITSNdb_Val	9	0.3640184902517611	0.5555555555555556	0.5555555555555556
study_heldout	E_quantum_fixed_rf	study	ITSNdb_Val	9	0.39077552552003536	0.5555555555555556	0.5555555555555556
study_heldout	F_CROSS_all_rf	study	ITSNdb_Val	9	0.37166927628768404	0.5555555555555556	0.5555555555555556
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_Val	9	0.42661958868772515	0.5555555555555556	0.5555555555555556
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_Val	9	0.4029832864760903	0.5555555555555556	0.5555555555555556
study_heldout	qk_no_anchor_gamma1	study	ITSNdb_Val	9	0.4953081285946028	0.5555555555555556	0.5555555555555556
study_heldout	qk_no_anchor_gamma1	study	ITSNdb_main	80	0.6171045620062878	0.50625	0.2
study_heldout	qk_quantum_only_gamma1	study	ITSNdb_Val	9	0.4480355241713331	0.5555555555555556	0.5555555555555556
study_heldout	qk_quantum_only_gamma1	study	ITSNdb_main	80	0.5600187013281428	0.50625	0.2
exact_peptide_hla_holdout	C_counterfactual_rf	retrieval_leakage_risk	clean_no_reference	87	0.36606739462667015	0.5555555555555556	0.21839080459770116
exact_peptide_hla_holdout	C_counterfactual_rf	retrieval_leakage_risk	near_hit	2	0.5985034724160253	0.05555555555555555	1.0
exact_peptide_hla_holdout	D_structure_geometry_rf	retrieval_leakage_risk	clean_no_reference	87	0.4026100007264055	0.5	0.21839080459770116
exact_peptide_hla_holdout	D_structure_geometry_rf	retrieval_leakage_risk	near_hit	2	0.22961148256188263	0.9444444444444444	1.0
exact_peptide_hla_holdout	E_quantum_fixed_rf	retrieval_leakage_risk	clean_no_reference	87	0.3863270248707082	0.5294117647058824	0.21839080459770116
exact_peptide_hla_holdout	E_quantum_fixed_rf	retrieval_leakage_risk	near_hit	2	0.33453295081381207	0.5277777777777778	1.0
exact_peptide_hla_holdout	F_CROSS_all_rf	retrieval_leakage_risk	clean_no_reference	87	0.3573784082523127	0.5555555555555556	0.21839080459770116
exact_peptide_hla_holdout	F_CROSS_all_rf	retrieval_leakage_risk	near_hit	2	0.5574555436898709	0.1111111111111111	1.0
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	87	0.40985250825238356	0.5555555555555556	0.21839080459770116
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	retrieval_leakage_risk	near_hit	2	0.5139680054305156	0.25	1.0
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	87	0.4211154042608889	0.5294117647058824	0.21839080459770116
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	retrieval_leakage_risk	near_hit	2	0.4877248279829538	0.36111111111111116	1.0
exact_peptide_hla_holdout	qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	87	0.45363762187809686	0.5294117647058824	0.21839080459770116
exact_peptide_hla_holdout	qk_no_anchor_gamma1	retrieval_leakage_risk	near_hit	2	0.42943253844500595	0.5277777777777778	1.0
exact_peptide_hla_holdout	qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	87	0.47616341389510775	0.5294117647058824	0.21839080459770116
exact_peptide_hla_holdout	qk_quantum_only_gamma1	retrieval_leakage_risk	near_hit	2	0.37694618354988224	0.6111111111111112	1.0
hla_stratified_group_5fold	C_counterfactual_rf	retrieval_leakage_risk	clean_no_reference	89	0.3692160764131992	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	D_structure_geometry_rf	retrieval_leakage_risk	clean_no_reference	89	0.38440296432562626	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	E_quantum_fixed_rf	retrieval_leakage_risk	clean_no_reference	89	0.40819054034108476	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	F_CROSS_all_rf	retrieval_leakage_risk	clean_no_reference	89	0.3599880022452081	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	89	0.40834348133585174	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	89	0.427549903290303	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	89	0.44747088625850423	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	89	0.48588373016740666	0.5263157894736842	0.23595505617977527
hla_supertype_heldout	C_counterfactual_rf	retrieval_leakage_risk	clean_no_reference	72	0.36745785108769424	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	D_structure_geometry_rf	retrieval_leakage_risk	clean_no_reference	72	0.3794289206665284	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	E_quantum_fixed_rf	retrieval_leakage_risk	clean_no_reference	72	0.4183443107352398	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	F_CROSS_all_rf	retrieval_leakage_risk	clean_no_reference	72	0.35655399451948644	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	72	0.42363070742493364	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	72	0.4311462563580354	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	72	0.479803563762173	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	72	0.49483466162837647	0.5298245614035088	0.20833333333333334
near_peptide_cluster_holdout	C_counterfactual_rf	retrieval_leakage_risk	clean_no_reference	89	0.3654404842228133	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	D_structure_geometry_rf	retrieval_leakage_risk	clean_no_reference	89	0.3663860238687265	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	E_quantum_fixed_rf	retrieval_leakage_risk	clean_no_reference	89	0.3742411774237211	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	F_CROSS_all_rf	retrieval_leakage_risk	clean_no_reference	89	0.3559764164160305	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	89	0.41708117264593847	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	89	0.4113430968510091	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	89	0.46872186106906377	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	89	0.4572457094792049	0.5294117647058824	0.23595505617977527
repeated_stratified_5x5_internal	C_counterfactual_rf	retrieval_leakage_risk	clean_no_reference	437	0.3628215927144973	0.5555555555555556	0.2219679633867277
repeated_stratified_5x5_internal	C_counterfactual_rf	retrieval_leakage_risk	near_hit	8	0.5558511123161156	0.1111111111111111	1.0
repeated_stratified_5x5_internal	D_structure_geometry_rf	retrieval_leakage_risk	clean_no_reference	437	0.378136590934924	0.5294117647058824	0.2219679633867277
repeated_stratified_5x5_internal	D_structure_geometry_rf	retrieval_leakage_risk	near_hit	8	0.2861145372192768	0.7222222222222222	1.0
repeated_stratified_5x5_internal	E_quantum_fixed_rf	retrieval_leakage_risk	clean_no_reference	437	0.39507697717796825	0.5294117647058824	0.2219679633867277
repeated_stratified_5x5_internal	E_quantum_fixed_rf	retrieval_leakage_risk	near_hit	8	0.38532479179994295	0.5130718954248366	1.0
repeated_stratified_5x5_internal	F_CROSS_all_rf	retrieval_leakage_risk	clean_no_reference	437	0.349040708779711	0.5555555555555556	0.2219679633867277
repeated_stratified_5x5_internal	F_CROSS_all_rf	retrieval_leakage_risk	near_hit	8	0.5047186009096261	0.16666666666666666	1.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	437	0.40578344520717985	0.5555555555555556	0.2219679633867277
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	retrieval_leakage_risk	near_hit	8	0.571313626621417	0.11437908496732026	1.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	437	0.41134961605740394	0.5555555555555556	0.2219679633867277
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	retrieval_leakage_risk	near_hit	8	0.56463815543271	0.1388888888888889	1.0
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	437	0.4487452976998624	0.5555555555555556	0.2219679633867277
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	retrieval_leakage_risk	near_hit	8	0.5867761409267185	0.3137254901960784	1.0
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	437	0.4598776394003106	0.5294117647058824	0.2219679633867277
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	retrieval_leakage_risk	near_hit	8	0.5734251985493043	0.2777777777777778	1.0
study_heldout	C_counterfactual_rf	retrieval_leakage_risk	clean_no_reference	9	0.35793104878084747	0.5555555555555556	0.5555555555555556
study_heldout	D_structure_geometry_rf	retrieval_leakage_risk	clean_no_reference	9	0.3640184902517611	0.5555555555555556	0.5555555555555556
study_heldout	E_quantum_fixed_rf	retrieval_leakage_risk	clean_no_reference	9	0.39077552552003536	0.5555555555555556	0.5555555555555556
study_heldout	F_CROSS_all_rf	retrieval_leakage_risk	clean_no_reference	9	0.37166927628768404	0.5555555555555556	0.5555555555555556
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	9	0.42661958868772515	0.5555555555555556	0.5555555555555556
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	9	0.4029832864760903	0.5555555555555556	0.5555555555555556
study_heldout	qk_no_anchor_gamma1	retrieval_leakage_risk	clean_no_reference	89	0.6047880687399377	0.5125	0.23595505617977527
study_heldout	qk_quantum_only_gamma1	retrieval_leakage_risk	clean_no_reference	89	0.5486945598179036	0.5125	0.23595505617977527
exact_peptide_hla_holdout	C_counterfactual_rf	structure_missing	0	89	0.3712906772736219	0.5294117647058824	0.23595505617977527
exact_peptide_hla_holdout	D_structure_geometry_rf	structure_missing	0	89	0.39872239357664085	0.5294117647058824	0.23595505617977527
exact_peptide_hla_holdout	E_quantum_fixed_rf	structure_missing	0	89	0.3851631130941488	0.5294117647058824	0.23595505617977527
exact_peptide_hla_holdout	F_CROSS_all_rf	structure_missing	0	89	0.3618745236554039	0.5294117647058824	0.23595505617977527
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	structure_missing	0	89	0.41219218234627414	0.5294117647058824	0.23595505617977527
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	structure_missing	0	89	0.4226122452434071	0.5294117647058824	0.23595505617977527
exact_peptide_hla_holdout	qk_no_anchor_gamma1	structure_missing	0	89	0.45309368741892647	0.5294117647058824	0.23595505617977527
exact_peptide_hla_holdout	qk_quantum_only_gamma1	structure_missing	0	89	0.47393381321319245	0.5294117647058824	0.23595505617977527
hla_stratified_group_5fold	C_counterfactual_rf	structure_missing	0	89	0.3692160764131992	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	D_structure_geometry_rf	structure_missing	0	89	0.38440296432562626	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	E_quantum_fixed_rf	structure_missing	0	89	0.40819054034108476	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	F_CROSS_all_rf	structure_missing	0	89	0.3599880022452081	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	structure_missing	0	89	0.40834348133585174	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	structure_missing	0	89	0.427549903290303	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	qk_no_anchor_gamma1	structure_missing	0	89	0.44747088625850423	0.5263157894736842	0.23595505617977527
hla_stratified_group_5fold	qk_quantum_only_gamma1	structure_missing	0	89	0.48588373016740666	0.5263157894736842	0.23595505617977527
hla_supertype_heldout	C_counterfactual_rf	structure_missing	0	72	0.36745785108769424	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	D_structure_geometry_rf	structure_missing	0	72	0.3794289206665284	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	E_quantum_fixed_rf	structure_missing	0	72	0.4183443107352398	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	F_CROSS_all_rf	structure_missing	0	72	0.35655399451948644	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	structure_missing	0	72	0.42363070742493364	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	structure_missing	0	72	0.4311462563580354	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	qk_no_anchor_gamma1	structure_missing	0	72	0.479803563762173	0.5298245614035088	0.20833333333333334
hla_supertype_heldout	qk_quantum_only_gamma1	structure_missing	0	72	0.49483466162837647	0.5298245614035088	0.20833333333333334
near_peptide_cluster_holdout	C_counterfactual_rf	structure_missing	0	89	0.3654404842228133	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	D_structure_geometry_rf	structure_missing	0	89	0.3663860238687265	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	E_quantum_fixed_rf	structure_missing	0	89	0.3742411774237211	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	F_CROSS_all_rf	structure_missing	0	89	0.3559764164160305	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	structure_missing	0	89	0.41708117264593847	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	structure_missing	0	89	0.4113430968510091	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	qk_no_anchor_gamma1	structure_missing	0	89	0.46872186106906377	0.5294117647058824	0.23595505617977527
near_peptide_cluster_holdout	qk_quantum_only_gamma1	structure_missing	0	89	0.4572457094792049	0.5294117647058824	0.23595505617977527
repeated_stratified_5x5_internal	C_counterfactual_rf	structure_missing	0	445	0.36629178632531295	0.5294117647058824	0.23595505617977527
repeated_stratified_5x5_internal	D_structure_geometry_rf	structure_missing	0	445	0.3764822618793618	0.5294117647058824	0.23595505617977527
repeated_stratified_5x5_internal	E_quantum_fixed_rf	structure_missing	0	445	0.394901656991397	0.5294117647058824	0.23595505617977527
repeated_stratified_5x5_internal	F_CROSS_all_rf	structure_missing	0	445	0.3518394124584511	0.5294117647058824	0.23595505617977527
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	structure_missing	0	445	0.4087592686932785	0.5294117647058824	0.23595505617977527
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	structure_missing	0	445	0.4141053650798814	0.5294117647058824	0.23595505617977527
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	structure_missing	0	445	0.4512267510612441	0.5294117647058824	0.23595505617977527
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	structure_missing	0	445	0.4619189438344498	0.5294117647058824	0.23595505617977527
study_heldout	C_counterfactual_rf	structure_missing	0	9	0.35793104878084747	0.5555555555555556	0.5555555555555556
study_heldout	D_structure_geometry_rf	structure_missing	0	9	0.3640184902517611	0.5555555555555556	0.5555555555555556
study_heldout	E_quantum_fixed_rf	structure_missing	0	9	0.39077552552003536	0.5555555555555556	0.5555555555555556
study_heldout	F_CROSS_all_rf	structure_missing	0	9	0.37166927628768404	0.5555555555555556	0.5555555555555556
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	structure_missing	0	9	0.42661958868772515	0.5555555555555556	0.5555555555555556
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	structure_missing	0	9	0.4029832864760903	0.5555555555555556	0.5555555555555556
study_heldout	qk_no_anchor_gamma1	structure_missing	0	89	0.6047880687399377	0.5125	0.23595505617977527
study_heldout	qk_quantum_only_gamma1	structure_missing	0	89	0.5486945598179036	0.5125	0.23595505617977527
