split_name	fold_id	variant	candidate	weights	n	n_pos	prevalence	AUPRC	AUROC	Brier	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10
repeated_stratified_5x5_internal	rs_17	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.31584882812534654	0.6100217864923747	0.21550296623805756	0.2	0.058823529411764705	0.835294117647059	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_17	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.45309706257982124, ""expert_qk_no_anchor"": 0.35098978288633453, ""expert_qk_quantum_only"": 0.09955300127713923, ""expert_structure"": 0.04849936143039592, ""expert_retrieval"": 0.047860791826309076}"												
repeated_stratified_5x5_internal	rs_17	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_18	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3480248395445992	0.6383442265795207	0.20699677304668754	0.4	0.11764705882352941	1.670588235294118	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_18	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3050485476729973	0.5871459694989107	0.2194877999697568	0.4	0.11764705882352941	1.670588235294118	0.2	0.11764705882352941	0.835294117647059
repeated_stratified_5x5_internal	rs_18	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3005933133380006	0.5849673202614378	0.21448808435079805	0.2	0.058823529411764705	0.835294117647059	0.2	0.11764705882352941	0.835294117647059
repeated_stratified_5x5_internal	rs_18	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.2824110141241855	0.593681917211329	0.21753800079278499	0.0	0.0	0.0	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_18	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	17.0	0.23943661971830985	0.2786522485947775	0.5904139433551198	0.21026706835899966	0.2	0.058823529411764705	0.835294117647059	0.1	0.058823529411764705	0.4176470588235295
repeated_stratified_5x5_internal	rs_18	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.2750922449584728	0.5631808278867102	0.23535825045212927	0.2	0.058823529411764705	0.835294117647059	0.2	0.11764705882352941	0.835294117647059
repeated_stratified_5x5_internal	rs_18	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.4444444444444444, ""expert_qk_no_anchor"": 0.3444444444444444, ""expert_qk_quantum_only"": 0.10000000000000002, ""expert_structure"": 0.05000000000000001, ""expert_retrieval"": 0.061111111111111116}"												
repeated_stratified_5x5_internal	rs_18	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_19	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.5384212475005852	0.7229946524064171	0.18652856594453315	0.8	0.23529411764705882	3.3882352941176475	0.5	0.29411764705882354	2.1176470588235294
repeated_stratified_5x5_internal	rs_19	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.48752339994464317	0.7090909090909091	0.19372839302146375	0.6	0.17647058823529413	2.541176470588235	0.5	0.29411764705882354	2.1176470588235294
repeated_stratified_5x5_internal	rs_19	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.456184860211428	0.6598930481283423	0.19641254583344697	0.6	0.17647058823529413	2.541176470588235	0.5	0.29411764705882354	2.1176470588235294
repeated_stratified_5x5_internal	rs_19	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.4280502966145223	0.6834224598930482	0.2029950427934698	0.4	0.11764705882352941	1.6941176470588237	0.4	0.23529411764705882	1.6941176470588237
repeated_stratified_5x5_internal	rs_19	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	72.0	17.0	0.2361111111111111	0.3823845560069993	0.6609625668449197	0.19288421398895736	0.4	0.11764705882352941	1.6941176470588237	0.5	0.29411764705882354	2.1176470588235294
repeated_stratified_5x5_internal	rs_19	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.3807380745798834	0.6673796791443851	0.20743331169845758	0.2	0.058823529411764705	0.8470588235294119	0.4	0.23529411764705882	1.6941176470588237
repeated_stratified_5x5_internal	rs_19	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.45327924273157544, ""expert_qk_no_anchor"": 0.3510480054090601, ""expert_qk_quantum_only"": 0.099526707234618, ""expert_structure"": 0.04841108857336038, ""expert_retrieval"": 0.04773495605138608}"												
repeated_stratified_5x5_internal	rs_19	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_20	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.6452989508576046	0.7420454545454546	0.18832961096458462	0.8	0.25	3.5500000000000003	0.8	0.5	3.5500000000000003
repeated_stratified_5x5_internal	rs_20	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.5253496541839393	0.6954545454545454	0.19870350092273967	0.8	0.25	3.5500000000000003	0.4	0.25	1.7750000000000001
repeated_stratified_5x5_internal	rs_20	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.5191836265756302	0.7079545454545455	0.19558931437684024	0.6	0.1875	2.6624999999999996	0.6	0.375	2.6624999999999996
repeated_stratified_5x5_internal	rs_20	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	16.0	0.22535211267605634	0.5176851870902495	0.7193181818181817	0.19109594013275596	0.6	0.1875	2.6624999999999996	0.5	0.3125	2.21875
repeated_stratified_5x5_internal	rs_20	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.4882864187719689	0.7090909090909091	0.20450486983548893	0.6	0.1875	2.6624999999999996	0.4	0.25	1.7750000000000001
repeated_stratified_5x5_internal	rs_20	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.45619921005659037	0.6522727272727273	0.21125566735164977	0.6	0.1875	2.6624999999999996	0.4	0.25	1.7750000000000001
repeated_stratified_5x5_internal	rs_20	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.45929118773946365, ""expert_qk_no_anchor"": 0.35296934865900376, ""expert_qk_quantum_only"": 0.09865900383141764, ""expert_structure"": 0.04549808429118774, ""expert_retrieval"": 0.04358237547892721}"												
repeated_stratified_5x5_internal	rs_20	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_21	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.423918277442309	0.6710239651416122	0.19796284950935633	0.6	0.17647058823529413	2.5058823529411764	0.6	0.35294117647058826	2.5058823529411764
repeated_stratified_5x5_internal	rs_21	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.41923677061892717	0.6339869281045752	0.20940692344971296	0.4	0.11764705882352941	1.670588235294118	0.6	0.35294117647058826	2.5058823529411764
repeated_stratified_5x5_internal	rs_21	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.38918379355080657	0.6045751633986929	0.22356975727845044	0.8	0.23529411764705882	3.341176470588236	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_21	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.34195861947498013	0.667755991285403	0.21228863150716012	0.0	0.0	0.0	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_21	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3357975869263461	0.6111111111111112	0.2101418328800642	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_21	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	17.0	0.23943661971830985	0.31588568722875676	0.5947712418300655	0.2070911476276031	0.2	0.058823529411764705	0.835294117647059	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_21	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.44754150702426565, ""expert_qk_no_anchor"": 0.345434227330779, ""expert_qk_quantum_only"": 0.09955300127713923, ""expert_structure"": 0.04849936143039592, ""expert_retrieval"": 0.05897190293742019}"												
repeated_stratified_5x5_internal	rs_21	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_22	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3318578426412101	0.607843137254902	0.21944084061661331	0.0	0.0	0.0	0.5	0.29411764705882354	2.088235294117647
repeated_stratified_5x5_internal	rs_22	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3285832387964253	0.616557734204793	0.20722516080418946	0.2	0.058823529411764705	0.835294117647059	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_22	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.2873674253542456	0.5718954248366013	0.21655424110804503	0.2	0.058823529411764705	0.835294117647059	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_22	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.2658609830039826	0.5305010893246187	0.22776410664082708	0.2	0.058823529411764705	0.835294117647059	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_22	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.26399027629541755	0.5435729847494554	0.21873934181235405	0.2	0.058823529411764705	0.835294117647059	0.1	0.058823529411764705	0.4176470588235295
repeated_stratified_5x5_internal	rs_22	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	17.0	0.23943661971830985	0.2605091542624823	0.528322440087146	0.2131655016921682	0.2	0.058823529411764705	0.835294117647059	0.1	0.058823529411764705	0.4176470588235295
repeated_stratified_5x5_internal	rs_22	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.45309706257982124, ""expert_qk_no_anchor"": 0.35098978288633453, ""expert_qk_quantum_only"": 0.09955300127713923, ""expert_structure"": 0.04849936143039592, ""expert_retrieval"": 0.047860791826309076}"												
repeated_stratified_5x5_internal	rs_22	nested_selected_weights	selected	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_23	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3082893021057621	0.5446623093681917	0.22561537443016527	0.2	0.058823529411764705	0.835294117647059	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_23	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.304823106690381	0.5381263616557734	0.22496332254958004	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_23	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.2957634966970239	0.5664488017429194	0.21329431459971815	0.2	0.058823529411764705	0.835294117647059	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_23	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.289607800015948	0.5010893246187365	0.2391943995606825	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_23	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	17.0	0.23943661971830985	0.2829249398539612	0.5239651416122004	0.2150050146418841	0.2	0.058823529411764705	0.835294117647059	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_23	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.2776569082886534	0.5272331154684096	0.22166165814707506	0.4	0.11764705882352941	1.670588235294118	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_23	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.4503192848020434, ""expert_qk_no_anchor"": 0.3482120051085568, ""expert_qk_quantum_only"": 0.09955300127713923, ""expert_structure"": 0.05405491698595147, ""expert_retrieval"": 0.04786079182630907}"												
repeated_stratified_5x5_internal	rs_23	nested_selected_weights	selected	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_24	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.44560450700525206	0.6802139037433156	0.19439994714970593	0.6	0.17647058823529413	2.541176470588235	0.6	0.35294117647058826	2.541176470588235
repeated_stratified_5x5_internal	rs_24	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	72.0	17.0	0.2361111111111111	0.43402672329455805	0.6877005347593583	0.18901086453299623	0.4	0.11764705882352941	1.6941176470588237	0.6	0.35294117647058826	2.541176470588235
repeated_stratified_5x5_internal	rs_24	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.4222122728264597	0.6802139037433156	0.19534432811926003	0.6	0.17647058823529413	2.541176470588235	0.5	0.29411764705882354	2.1176470588235294
repeated_stratified_5x5_internal	rs_24	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.4127014083332863	0.6641711229946524	0.2013979679365251	0.6	0.17647058823529413	2.541176470588235	0.5	0.29411764705882354	2.1176470588235294
repeated_stratified_5x5_internal	rs_24	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.4093395024166632	0.681283422459893	0.19095481400366626	0.6	0.17647058823529413	2.541176470588235	0.4	0.23529411764705882	1.6941176470588237
repeated_stratified_5x5_internal	rs_24	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.37417331935587517	0.6973262032085562	0.1964917333725448	0.0	0.0	0.0	0.4	0.23529411764705882	1.6941176470588237
repeated_stratified_5x5_internal	rs_24	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.4441176470588235, ""expert_qk_no_anchor"": 0.34411764705882353, ""expert_qk_quantum_only"": 0.1, ""expert_structure"": 0.05, ""expert_retrieval"": 0.061764705882352944}"												
repeated_stratified_5x5_internal	rs_24	nested_selected_weights	selected	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"												
hla_stratified_group_5fold	hla_00	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	19.0	0.2714285714285714	0.47970940212493585	0.6264189886480908	0.2234722298646951	0.6	0.15789473684210525	2.210526315789474	0.5	0.2631578947368421	1.842105263157895
hla_stratified_group_5fold	hla_00	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	19.0	0.2714285714285714	0.45686984940029846	0.6780185758513932	0.20307647765805284	0.4	0.10526315789473684	1.473684210526316	0.5	0.2631578947368421	1.842105263157895
hla_stratified_group_5fold	hla_00	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	70.0	19.0	0.2714285714285714	0.45513156719656916	0.6470588235294118	0.20724827438617802	0.6	0.15789473684210525	2.210526315789474	0.5	0.2631578947368421	1.842105263157895
hla_stratified_group_5fold	hla_00	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	19.0	0.2714285714285714	0.44846041770585343	0.6573787409700722	0.20822612843256755	0.4	0.10526315789473684	1.473684210526316	0.5	0.2631578947368421	1.842105263157895
hla_stratified_group_5fold	hla_00	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	70.0	19.0	0.2714285714285714	0.44083812424927776	0.6470588235294117	0.20558032878481436	0.4	0.10526315789473684	1.473684210526316	0.4	0.21052631578947367	1.473684210526316
hla_stratified_group_5fold	hla_00	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	19.0	0.2714285714285714	0.41375333799440467	0.6233230134158926	0.21567985763514202	0.4	0.10526315789473684	1.473684210526316	0.4	0.21052631578947367	1.473684210526316
hla_stratified_group_5fold	hla_00	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.5057471264367818, ""expert_qk_no_anchor"": 0.36781609195402293, ""expert_qk_quantum_only"": 0.09195402298850577, ""expert_structure"": 0.022988505747126443, ""expert_retrieval"": 0.011494252873563222}"												
hla_stratified_group_5fold	hla_00	nested_selected_weights	selected	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
hla_stratified_group_5fold	hla_01	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	56.0	11.0	0.19642857142857142	0.40014121645011563	0.5737373737373738	0.19113666857735673	0.6	0.2727272727272727	3.0545454545454547	0.3	0.2727272727272727	1.5272727272727273
hla_stratified_group_5fold	hla_01	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	56.0	11.0	0.19642857142857142	0.37864143582937415	0.5797979797979798	0.19449068527097926	0.4	0.18181818181818182	2.0363636363636366	0.3	0.2727272727272727	1.5272727272727273
hla_stratified_group_5fold	hla_01	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	56.0	11.0	0.19642857142857142	0.346697447462161	0.5616161616161617	0.1998629506559575	0.4	0.18181818181818182	2.0363636363636366	0.3	0.2727272727272727	1.5272727272727273
hla_stratified_group_5fold	hla_01	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	56.0	11.0	0.19642857142857142	0.33237124855418443	0.5636363636363636	0.19125494952008157	0.2	0.09090909090909091	1.0181818181818183	0.3	0.2727272727272727	1.5272727272727273
