cohort	sample_id	histology	diff_score	score_type
GSE213647 (Kim Korean)	GSM6590822	Normal	-0.0754742175481767	panel_z
GSE213647 (Kim Korean)	GSM6590823	Normal	0.5681101177994774	panel_z
GSE213647 (Kim Korean)	GSM6590824	Normal	0.7744590637066826	panel_z
GSE213647 (Kim Korean)	GSM6590825	Normal	0.9022488960448972	panel_z
GSE213647 (Kim Korean)	GSM6590826	Normal	0.3742316597947104	panel_z
GSE213647 (Kim Korean)	GSM6590827	Normal	0.2030075771913699	panel_z
GSE213647 (Kim Korean)	GSM6590828	Normal	0.0898314270714807	panel_z
GSE213647 (Kim Korean)	GSM6590829	Normal	0.8288276735544543	panel_z
GSE213647 (Kim Korean)	GSM6590830	Normal	-3.687347876459812	panel_z
GSE213647 (Kim Korean)	GSM6590831	Normal	0.9323635313729964	panel_z
GSE213647 (Kim Korean)	GSM6590832	Normal	0.5222039283723927	panel_z
GSE213647 (Kim Korean)	GSM6590833	Normal	0.5614704024070335	panel_z
GSE213647 (Kim Korean)	GSM6590834	Normal	-0.9402358589720768	panel_z
GSE213647 (Kim Korean)	GSM6590835	Normal	0.4940957708645868	panel_z
GSE213647 (Kim Korean)	GSM6590836	Normal	0.4986609538760808	panel_z
GSE213647 (Kim Korean)	GSM6590837	Normal	0.5882412933479345	panel_z
GSE213647 (Kim Korean)	GSM6590838	Normal	0.1208695774713606	panel_z
GSE213647 (Kim Korean)	GSM6590839	Normal	1.0552009060873608	panel_z
GSE213647 (Kim Korean)	GSM6590840	Normal	0.5563971234711691	panel_z
GSE213647 (Kim Korean)	GSM6590841	Normal	0.4627091104599525	panel_z
GSE213647 (Kim Korean)	GSM6590842	Normal	1.0717427915533566	panel_z
GSE213647 (Kim Korean)	GSM6590843	Normal	0.8269012721846467	panel_z
GSE213647 (Kim Korean)	GSM6590844	Normal	0.7061125875088433	panel_z
GSE213647 (Kim Korean)	GSM6590845	Normal	0.9812384716995516	panel_z
GSE213647 (Kim Korean)	GSM6590846	Normal	0.9952426052093052	panel_z
GSE213647 (Kim Korean)	GSM6590847	Normal	0.7411251238817875	panel_z
GSE213647 (Kim Korean)	GSM6590848	Normal	1.0068262923791902	panel_z
GSE213647 (Kim Korean)	GSM6590849	Normal	0.7722516928509069	panel_z
GSE213647 (Kim Korean)	GSM6590850	Normal	0.2611388998680323	panel_z
GSE213647 (Kim Korean)	GSM6590851	Normal	1.0334726486971058	panel_z
GSE213647 (Kim Korean)	GSM6590852	Normal	0.1649425253641234	panel_z
GSE213647 (Kim Korean)	GSM6590853	Normal	0.357868693837948	panel_z
GSE213647 (Kim Korean)	GSM6590854	Normal	0.831489105937168	panel_z
GSE213647 (Kim Korean)	GSM6590855	Normal	0.0325510745597831	panel_z
GSE213647 (Kim Korean)	GSM6590856	Normal	0.7576805402463486	panel_z
GSE213647 (Kim Korean)	GSM6590857	Normal	0.6636094041041724	panel_z
GSE213647 (Kim Korean)	GSM6590858	Normal	0.4007085520177942	panel_z
GSE213647 (Kim Korean)	GSM6590859	Normal	0.6409166546640648	panel_z
GSE213647 (Kim Korean)	GSM6590860	Normal	0.9218799411529016	panel_z
GSE213647 (Kim Korean)	GSM6590861	Normal	1.059827643060955	panel_z
GSE213647 (Kim Korean)	GSM6590862	Normal	0.7130428615434514	panel_z
GSE213647 (Kim Korean)	GSM6590863	Normal	0.6284705741706624	panel_z
GSE213647 (Kim Korean)	GSM6590864	Normal	0.6786646782008393	panel_z
GSE213647 (Kim Korean)	GSM6590865	Normal	0.6126149896087509	panel_z
GSE213647 (Kim Korean)	GSM6590866	Normal	0.55588876123059	panel_z
GSE213647 (Kim Korean)	GSM6590867	Normal	0.8117654076947552	panel_z
GSE213647 (Kim Korean)	GSM6590868	Normal	0.9744077843385676	panel_z
GSE213647 (Kim Korean)	GSM6590869	Normal	1.028223561290777	panel_z
GSE213647 (Kim Korean)	GSM6590870	Normal	0.9954811410121436	panel_z
GSE213647 (Kim Korean)	GSM6590871	Normal	0.6882137983693402	panel_z
GSE213647 (Kim Korean)	GSM6590872	Normal	-3.209593171801224	panel_z
GSE213647 (Kim Korean)	GSM6590873	Normal	0.8426928282136703	panel_z
GSE213647 (Kim Korean)	GSM6590874	Normal	0.5722802284991853	panel_z
GSE213647 (Kim Korean)	GSM6590875	Normal	0.750367399745418	panel_z
GSE213647 (Kim Korean)	GSM6590876	Normal	-0.6433135201646629	panel_z
GSE213647 (Kim Korean)	GSM6590877	Normal	0.546415924964608	panel_z
GSE213647 (Kim Korean)	GSM6590878	Normal	0.4936757907133106	panel_z
GSE213647 (Kim Korean)	GSM6590879	Normal	0.4507232188962009	panel_z
GSE213647 (Kim Korean)	GSM6590880	Normal	0.5143750305232316	panel_z
GSE213647 (Kim Korean)	GSM6590881	Normal	0.725290046494975	panel_z
GSE213647 (Kim Korean)	GSM6590882	Normal	-0.0958759795413928	panel_z
GSE213647 (Kim Korean)	GSM6590883	Normal	0.3639463586199377	panel_z
GSE213647 (Kim Korean)	GSM6590884	Normal	0.8294026989579929	panel_z
GSE213647 (Kim Korean)	GSM6590885	Normal	0.8086005110731456	panel_z
GSE213647 (Kim Korean)	GSM6590886	Normal	0.5681652396355356	panel_z
GSE213647 (Kim Korean)	GSM6590887	Normal	1.074974718965644	panel_z
GSE213647 (Kim Korean)	GSM6590888	Normal	0.867487607925926	panel_z
GSE213647 (Kim Korean)	GSM6590889	Normal	0.486881984589223	panel_z
GSE213647 (Kim Korean)	GSM6590890	Normal	0.7866357800302981	panel_z
GSE213647 (Kim Korean)	GSM6590891	Normal	0.2885324298198069	panel_z
GSE213647 (Kim Korean)	GSM6590892	Normal	0.7468236895435032	panel_z
GSE213647 (Kim Korean)	GSM6590893	Normal	0.6375915545277611	panel_z
GSE213647 (Kim Korean)	GSM6590894	Normal	-0.3049320433345879	panel_z
GSE213647 (Kim Korean)	GSM6590895	Normal	0.3553742444419552	panel_z
GSE213647 (Kim Korean)	GSM6590896	Normal	0.4085967434164994	panel_z
GSE213647 (Kim Korean)	GSM6590897	Normal	0.3142851176840639	panel_z
GSE213647 (Kim Korean)	GSM6590898	Normal	-2.827637209157718	panel_z
GSE213647 (Kim Korean)	GSM6590899	Normal	0.7132847379124528	panel_z
GSE213647 (Kim Korean)	GSM6590900	Normal	0.3473070440313531	panel_z
GSE213647 (Kim Korean)	GSM6590901	Normal	0.5703029232201196	panel_z
GSE213647 (Kim Korean)	GSM6590902	Normal	0.4855620314856137	panel_z
GSE213647 (Kim Korean)	GSM6590903	Normal	-3.4035739562728677	panel_z
GSE213647 (Kim Korean)	GSM6590904	Normal	0.4502022782347654	panel_z
GSE213647 (Kim Korean)	GSM6590905	Normal	0.4145922636049328	panel_z
GSE213647 (Kim Korean)	GSM6590906	Normal	0.3949462339611916	panel_z
GSE213647 (Kim Korean)	GSM6590907	Normal	0.3946600465576479	panel_z
GSE213647 (Kim Korean)	GSM6590908	Normal	0.3632506905992701	panel_z
GSE213647 (Kim Korean)	GSM6590909	Normal	0.8568659580031714	panel_z
GSE213647 (Kim Korean)	GSM6590910	Normal	0.6654756755797084	panel_z
GSE213647 (Kim Korean)	GSM6590911	Normal	0.9221975734586964	panel_z
GSE213647 (Kim Korean)	GSM6590912	Normal	0.777373977305524	panel_z
GSE213647 (Kim Korean)	GSM6590913	Normal	0.715860028104586	panel_z
GSE213647 (Kim Korean)	GSM6590914	Normal	0.2539054128630289	panel_z
GSE213647 (Kim Korean)	GSM6590915	Normal	0.7939586474371891	panel_z
GSE213647 (Kim Korean)	GSM6590916	Normal	0.657901145486658	panel_z
GSE213647 (Kim Korean)	GSM6590917	Normal	0.7522756376782574	panel_z
GSE213647 (Kim Korean)	GSM6590918	PTC	0.2921461628887221	panel_z
GSE213647 (Kim Korean)	GSM6590919	Normal	0.1523451863472731	panel_z
GSE213647 (Kim Korean)	GSM6590920	Normal	0.7080915423641565	panel_z
GSE213647 (Kim Korean)	GSM6590921	Normal	0.6291134851374962	panel_z
GSE213647 (Kim Korean)	GSM6590922	Normal	0.9684160996367166	panel_z
GSE213647 (Kim Korean)	GSM6590923	Normal	0.7285323113499185	panel_z
GSE213647 (Kim Korean)	GSM6590924	Normal	0.3912171056916534	panel_z
GSE213647 (Kim Korean)	GSM6590925	Normal	0.7107752811137238	panel_z
GSE213647 (Kim Korean)	GSM6590926	Normal	0.443137394778883	panel_z
GSE213647 (Kim Korean)	GSM6590927	Normal	0.3542491151700633	panel_z
GSE213647 (Kim Korean)	GSM6590928	Normal	0.9935470688891176	panel_z
GSE213647 (Kim Korean)	GSM6590929	Normal	0.5656902549934688	panel_z
GSE213647 (Kim Korean)	GSM6590930	Normal	0.8794680195565556	panel_z
GSE213647 (Kim Korean)	GSM6590931	Normal	-0.0517289010315294	panel_z
GSE213647 (Kim Korean)	GSM6590932	Normal	0.192332496221213	panel_z
GSE213647 (Kim Korean)	GSM6590933	Normal	-0.1968895280432075	panel_z
GSE213647 (Kim Korean)	GSM6590934	Normal	0.8433457069834706	panel_z
GSE213647 (Kim Korean)	GSM6590935	Normal	0.6999046576542398	panel_z
GSE213647 (Kim Korean)	GSM6590936	Normal	0.734005757391612	panel_z
GSE213647 (Kim Korean)	GSM6590937	Normal	0.567646583830798	panel_z
GSE213647 (Kim Korean)	GSM6590938	Normal	0.6180611567434446	panel_z
GSE213647 (Kim Korean)	GSM6590939	Normal	0.0358633195175614	panel_z
GSE213647 (Kim Korean)	GSM6590940	Normal	0.5260566285944464	panel_z
GSE213647 (Kim Korean)	GSM6590941	Normal	0.636973893369196	panel_z
GSE213647 (Kim Korean)	GSM6590942	Normal	0.6765802016148941	panel_z
GSE213647 (Kim Korean)	GSM6590943	Normal	0.7770174827467864	panel_z
GSE213647 (Kim Korean)	GSM6590944	Normal	0.6553937415366828	panel_z
GSE213647 (Kim Korean)	GSM6590945	Normal	0.9450256112215032	panel_z
GSE213647 (Kim Korean)	GSM6590946	Normal	0.3838966660840129	panel_z
GSE213647 (Kim Korean)	GSM6590947	Normal	0.6346265262850095	panel_z
GSE213647 (Kim Korean)	GSM6590948	Normal	0.5893733924148811	panel_z
GSE213647 (Kim Korean)	GSM6590949	Normal	0.5735586121439671	panel_z
GSE213647 (Kim Korean)	GSM6590950	Normal	0.6527821149672641	panel_z
GSE213647 (Kim Korean)	GSM6590951	Normal	0.9449956550973196	panel_z
GSE213647 (Kim Korean)	GSM6590952	Normal	0.6946740458328111	panel_z
GSE213647 (Kim Korean)	GSM6590953	Normal	0.2608918348107594	panel_z
GSE213647 (Kim Korean)	GSM6590954	Normal	0.4333778211388006	panel_z
GSE213647 (Kim Korean)	GSM6590955	Normal	0.8645195587172011	panel_z
GSE213647 (Kim Korean)	GSM6590956	Normal	0.6905203532433135	panel_z
GSE213647 (Kim Korean)	GSM6590957	Normal	0.6113879606067032	panel_z
GSE213647 (Kim Korean)	GSM6590958	Normal	0.2290598182840184	panel_z
GSE213647 (Kim Korean)	GSM6590959	Normal	0.5199804018585994	panel_z
GSE213647 (Kim Korean)	GSM6590960	Normal	0.2130714315012983	panel_z
GSE213647 (Kim Korean)	GSM6590961	Normal	0.7819730739940091	panel_z
GSE213647 (Kim Korean)	GSM6590962	Normal	0.622923289247987	panel_z
GSE213647 (Kim Korean)	GSM6590963	Normal	0.9584280026681063	panel_z
GSE213647 (Kim Korean)	GSM6590964	Normal	-3.541069269899876	panel_z
GSE213647 (Kim Korean)	GSM6590965	Normal	0.4281412032590935	panel_z
GSE213647 (Kim Korean)	GSM6590966	Normal	0.0071342052572429	panel_z
GSE213647 (Kim Korean)	GSM6590967	Normal	0.8976528323324778	panel_z
GSE213647 (Kim Korean)	GSM6590968	Normal	0.3225656504254504	panel_z
GSE213647 (Kim Korean)	GSM6590969	Normal	0.5395123677141086	panel_z
GSE213647 (Kim Korean)	GSM6590970	Normal	0.6278505213929956	panel_z
GSE213647 (Kim Korean)	GSM6590971	Normal	-3.5129047150103254	panel_z
GSE213647 (Kim Korean)	GSM6590972	Normal	-0.7380932433788668	panel_z
GSE213647 (Kim Korean)	GSM6590973	Normal	0.6011157799478687	panel_z
GSE213647 (Kim Korean)	GSM6590974	Normal	0.4632975854740813	panel_z
GSE213647 (Kim Korean)	GSM6590975	Normal	0.4431197617854245	panel_z
GSE213647 (Kim Korean)	GSM6590976	Normal	0.5155862551088154	panel_z
GSE213647 (Kim Korean)	GSM6590977	Normal	0.6478229877307987	panel_z
GSE213647 (Kim Korean)	GSM6590978	Normal	-0.2209955582166368	panel_z
GSE213647 (Kim Korean)	GSM6590979	Normal	0.7776121687934294	panel_z
GSE213647 (Kim Korean)	GSM6590980	Normal	0.2798371441062505	panel_z
GSE213647 (Kim Korean)	GSM6590981	Normal	0.3412461262286222	panel_z
GSE213647 (Kim Korean)	GSM6590982	Normal	0.4066386682239509	panel_z
GSE213647 (Kim Korean)	GSM6590983	Normal	0.3668157324699436	panel_z
GSE213647 (Kim Korean)	GSM6590984	Normal	0.437968409838977	panel_z
GSE213647 (Kim Korean)	GSM6590985	Normal	0.5573961245311162	panel_z
GSE213647 (Kim Korean)	GSM6590986	Normal	0.3032740284039484	panel_z
GSE213647 (Kim Korean)	GSM6590987	Normal	0.3739414445392137	panel_z
GSE213647 (Kim Korean)	GSM6590988	Normal	0.5230306724317583	panel_z
GSE213647 (Kim Korean)	GSM6590989	Normal	0.6099700256838372	panel_z
GSE213647 (Kim Korean)	GSM6590990	Normal	0.7180427347250613	panel_z
GSE213647 (Kim Korean)	GSM6590991	Normal	0.1257394270534035	panel_z
GSE213647 (Kim Korean)	GSM6590992	Normal	0.6976768938792114	panel_z
GSE213647 (Kim Korean)	GSM6590993	Normal	0.3067991920042974	panel_z
GSE213647 (Kim Korean)	GSM6590994	Normal	0.2411480155506905	panel_z
GSE213647 (Kim Korean)	GSM6590995	Normal	0.2449099673512588	panel_z
GSE213647 (Kim Korean)	GSM6590996	Normal	0.3927423304387349	panel_z
GSE213647 (Kim Korean)	GSM6590997	PTC	-0.5128940214112776	panel_z
GSE213647 (Kim Korean)	GSM6590998	PTC	0.2203129896399449	panel_z
GSE213647 (Kim Korean)	GSM6590999	PTC	-0.5720220421380866	panel_z
GSE213647 (Kim Korean)	GSM6591000	PTC	-0.250653776234899	panel_z
GSE213647 (Kim Korean)	GSM6591001	PTC	-0.0755968294302338	panel_z
GSE213647 (Kim Korean)	GSM6591002	PTC	-0.6171387647017054	panel_z
GSE213647 (Kim Korean)	GSM6591003	PTC	1.0674199154712922	panel_z
GSE213647 (Kim Korean)	GSM6591004	PTC	-0.3340595526608195	panel_z
GSE213647 (Kim Korean)	GSM6591005	PTC	-2.8623746711921	panel_z
GSE213647 (Kim Korean)	GSM6591006	PTC	0.1959586681713533	panel_z
GSE213647 (Kim Korean)	GSM6591007	PTC	0.1460231089360565	panel_z
GSE213647 (Kim Korean)	GSM6591008	PTC	0.4697520605570811	panel_z
GSE213647 (Kim Korean)	GSM6591009	PTC	-0.4093651646883496	panel_z
GSE213647 (Kim Korean)	GSM6591010	PTC	0.0879376633782127	panel_z
GSE213647 (Kim Korean)	GSM6591011	PTC	0.4411017804072225	panel_z
GSE213647 (Kim Korean)	GSM6591012	PTC	0.4391251502003764	panel_z
GSE213647 (Kim Korean)	GSM6591013	PTC	-0.4771111955106797	panel_z
GSE213647 (Kim Korean)	GSM6591014	PTC	0.7611330649785597	panel_z
GSE213647 (Kim Korean)	GSM6591015	PTC	-0.4579029661349992	panel_z
GSE213647 (Kim Korean)	GSM6591016	PTC	-0.730453343124907	panel_z
GSE213647 (Kim Korean)	GSM6591017	PTC	-0.0530323293109696	panel_z
GSE213647 (Kim Korean)	GSM6591018	PTC	-0.5758859840094357	panel_z
GSE213647 (Kim Korean)	GSM6591019	PTC	-0.5067579261250751	panel_z
GSE213647 (Kim Korean)	GSM6591020	PTC	0.3125913135255672	panel_z
GSE213647 (Kim Korean)	GSM6591021	PTC	0.3437002501792721	panel_z
GSE213647 (Kim Korean)	GSM6591022	PTC	-0.0473403409113011	panel_z
GSE213647 (Kim Korean)	GSM6591023	PTC	-0.4337448728491389	panel_z
GSE213647 (Kim Korean)	GSM6591024	PTC	-0.5747679684471252	panel_z
GSE213647 (Kim Korean)	GSM6591025	PTC	0.6042218716493655	panel_z
GSE213647 (Kim Korean)	GSM6591026	PTC	-0.7894278130409379	panel_z
GSE213647 (Kim Korean)	GSM6591027	PTC	-0.136709851703829	panel_z
GSE213647 (Kim Korean)	GSM6591028	PTC	-0.3276617091021522	panel_z
GSE213647 (Kim Korean)	GSM6591029	PTC	0.3325816693989749	panel_z
GSE213647 (Kim Korean)	GSM6591030	PTC	0.6125802357690333	panel_z
GSE213647 (Kim Korean)	GSM6591031	PTC	-0.4997054670638467	panel_z
GSE213647 (Kim Korean)	GSM6591032	PTC	-0.0043702377694292	panel_z
GSE213647 (Kim Korean)	GSM6591033	PTC	-0.3904258216456739	panel_z
GSE213647 (Kim Korean)	GSM6591034	PTC	-0.4338357215155543	panel_z
GSE213647 (Kim Korean)	GSM6591035	PTC	-1.2616508519687395	panel_z
GSE213647 (Kim Korean)	GSM6591036	PTC	-0.1118413205015972	panel_z
GSE213647 (Kim Korean)	GSM6591037	PTC	-0.5014061578071676	panel_z
GSE213647 (Kim Korean)	GSM6591038	PTC	0.7323096355013361	panel_z
GSE213647 (Kim Korean)	GSM6591039	PTC	-0.3552964179041336	panel_z
GSE213647 (Kim Korean)	GSM6591040	PTC	0.0886162305549961	panel_z
GSE213647 (Kim Korean)	GSM6591041	PTC	0.0649544708832269	panel_z
GSE213647 (Kim Korean)	GSM6591042	PTC	-0.0982767812499579	panel_z
GSE213647 (Kim Korean)	GSM6591043	PTC	-0.9006602890305353	panel_z
GSE213647 (Kim Korean)	GSM6591044	PTC	-0.5690234025510795	panel_z
GSE213647 (Kim Korean)	GSM6591045	PTC	-0.3085159587841562	panel_z
GSE213647 (Kim Korean)	GSM6591046	PTC	-0.003498859887929	panel_z
GSE213647 (Kim Korean)	GSM6591047	PTC	-1.5396273182591331	panel_z
GSE213647 (Kim Korean)	GSM6591048	PTC	-0.3258995410973223	panel_z
GSE213647 (Kim Korean)	GSM6591049	PTC	-0.9806052180309376	panel_z
GSE213647 (Kim Korean)	GSM6591050	PTC	-0.7764961810506337	panel_z
GSE213647 (Kim Korean)	GSM6591051	PTC	-0.494254739873979	panel_z
GSE213647 (Kim Korean)	GSM6591052	PTC	-0.2879702504724756	panel_z
GSE213647 (Kim Korean)	GSM6591053	PTC	0.0876752693642564	panel_z
GSE213647 (Kim Korean)	GSM6591054	PTC	-0.1730966392114825	panel_z
GSE213647 (Kim Korean)	GSM6591055	PTC	-0.7811449471468106	panel_z
GSE213647 (Kim Korean)	GSM6591056	PTC	-0.8149341595128575	panel_z
GSE213647 (Kim Korean)	GSM6591057	PTC	-0.5040932328949522	panel_z
GSE213647 (Kim Korean)	GSM6591058	PTC	0.1394279702669838	panel_z
GSE213647 (Kim Korean)	GSM6591059	PTC	-0.4700159181654183	panel_z
GSE213647 (Kim Korean)	GSM6591060	PTC	-0.6099907779229653	panel_z
GSE213647 (Kim Korean)	GSM6591061	PTC	-0.223662322709428	panel_z
GSE213647 (Kim Korean)	GSM6591062	PTC	-0.5686400084273218	panel_z
GSE213647 (Kim Korean)	GSM6591063	PTC	-0.2922391778533207	panel_z
GSE213647 (Kim Korean)	GSM6591064	PTC	-0.59613204565389	panel_z
GSE213647 (Kim Korean)	GSM6591065	PTC	-0.5749776297421093	panel_z
GSE213647 (Kim Korean)	GSM6591066	PTC	-0.3339559500871218	panel_z
GSE213647 (Kim Korean)	GSM6591067	PTC	-0.643682176206056	panel_z
GSE213647 (Kim Korean)	GSM6591068	PTC	-0.2254637948766281	panel_z
GSE213647 (Kim Korean)	GSM6591069	PTC	0.1548359901717274	panel_z
GSE213647 (Kim Korean)	GSM6591070	PTC	-0.0521402722479942	panel_z
GSE213647 (Kim Korean)	GSM6591071	PTC	-0.2887229058812326	panel_z
GSE213647 (Kim Korean)	GSM6591072	PTC	-0.0909786988919421	panel_z
GSE213647 (Kim Korean)	GSM6591073	PTC	-0.2107767897635218	panel_z
GSE213647 (Kim Korean)	GSM6591074	PTC	-1.3391621323992016	panel_z
GSE213647 (Kim Korean)	GSM6591075	PTC	-0.2037614511671131	panel_z
GSE213647 (Kim Korean)	GSM6591076	PTC	0.1081256899120426	panel_z
GSE213647 (Kim Korean)	GSM6591077	PTC	0.1679351205737622	panel_z
GSE213647 (Kim Korean)	GSM6591078	PTC	-0.2549098954753442	panel_z
GSE213647 (Kim Korean)	GSM6591079	PTC	0.1168822606929118	panel_z
GSE213647 (Kim Korean)	GSM6591080	PTC	-0.3949719478949982	panel_z
GSE213647 (Kim Korean)	GSM6591081	PTC	-0.4981152470830846	panel_z
GSE213647 (Kim Korean)	GSM6591082	PTC	-0.354992139536867	panel_z
GSE213647 (Kim Korean)	GSM6591083	PTC	0.1282575869313169	panel_z
GSE213647 (Kim Korean)	GSM6591084	PTC	-0.7862101118102746	panel_z
GSE213647 (Kim Korean)	GSM6591085	PTC	-0.9436146642975012	panel_z
GSE213647 (Kim Korean)	GSM6591086	PTC	-0.4820476875833416	panel_z
GSE213647 (Kim Korean)	GSM6591087	PTC	-0.6055212087329352	panel_z
GSE213647 (Kim Korean)	GSM6591088	PTC	-0.4468070229653416	panel_z
GSE213647 (Kim Korean)	GSM6591089	PTC	-0.8029176520671145	panel_z
GSE213647 (Kim Korean)	GSM6591090	PTC	-0.3901003107510964	panel_z
GSE213647 (Kim Korean)	GSM6591091	PTC	-0.3864243400651968	panel_z
GSE213647 (Kim Korean)	GSM6591092	PTC	-0.3355386635211988	panel_z
GSE213647 (Kim Korean)	GSM6591093	PTC	-0.8633131142515225	panel_z
GSE213647 (Kim Korean)	GSM6591094	PTC	0.6599825785916476	panel_z
GSE213647 (Kim Korean)	GSM6591095	PTC	-0.5354791003926984	panel_z
GSE213647 (Kim Korean)	GSM6591096	PTC	-0.4506974399885674	panel_z
GSE213647 (Kim Korean)	GSM6591097	PTC	0.1776406660848013	panel_z
GSE213647 (Kim Korean)	GSM6591098	PTC	-0.3267747616077565	panel_z
GSE213647 (Kim Korean)	GSM6591099	PTC	-0.6109002827643067	panel_z
GSE213647 (Kim Korean)	GSM6591100	PTC	0.2321123597953699	panel_z
GSE213647 (Kim Korean)	GSM6591101	PTC	-0.1448848144837036	panel_z
GSE213647 (Kim Korean)	GSM6591102	PTC	0.0700620640301969	panel_z
GSE213647 (Kim Korean)	GSM6591103	PTC	-0.0555831374361183	panel_z
GSE213647 (Kim Korean)	GSM6591104	PTC	-0.4199138967942364	panel_z
GSE213647 (Kim Korean)	GSM6591105	PTC	-0.5698528194823783	panel_z
GSE213647 (Kim Korean)	GSM6591106	PTC	0.2842593435227344	panel_z
GSE213647 (Kim Korean)	GSM6591107	PTC	0.214733576357926	panel_z
GSE213647 (Kim Korean)	GSM6591108	PTC	-0.4068510296128973	panel_z
GSE213647 (Kim Korean)	GSM6591109	PTC	0.48291039821971	panel_z
GSE213647 (Kim Korean)	GSM6591110	PTC	-0.4605560074790882	panel_z
GSE213647 (Kim Korean)	GSM6591111	PTC	0.159878467894256	panel_z
GSE213647 (Kim Korean)	GSM6591112	PTC	-0.4126912675767575	panel_z
GSE213647 (Kim Korean)	GSM6591113	PTC	0.1166308664725288	panel_z
GSE213647 (Kim Korean)	GSM6591114	PTC	-0.1040064375926444	panel_z
GSE213647 (Kim Korean)	GSM6591115	PTC	-0.3053816476168277	panel_z
GSE213647 (Kim Korean)	GSM6591116	PTC	-0.287549862915158	panel_z
GSE213647 (Kim Korean)	GSM6591117	PTC	0.4043326799720808	panel_z
GSE213647 (Kim Korean)	GSM6591118	PTC	-0.3960531394848857	panel_z
GSE213647 (Kim Korean)	GSM6591119	PTC	-0.2249194349729199	panel_z
GSE213647 (Kim Korean)	GSM6591120	PTC	0.3295146544984232	panel_z
GSE213647 (Kim Korean)	GSM6591121	PTC	-0.2811728460135687	panel_z
GSE213647 (Kim Korean)	GSM6591122	PTC	-0.2092870436825141	panel_z
GSE213647 (Kim Korean)	GSM6591123	PTC	-0.5201385377874506	panel_z
GSE213647 (Kim Korean)	GSM6591124	PTC	0.2705293966411356	panel_z
GSE213647 (Kim Korean)	GSM6591125	PTC	-0.027277942484943	panel_z
GSE213647 (Kim Korean)	GSM6591126	PTC	-0.2125767820935246	panel_z
GSE213647 (Kim Korean)	GSM6591127	PTC	0.4108001775488168	panel_z
GSE213647 (Kim Korean)	GSM6591128	PTC	0.3150246041529824	panel_z
GSE213647 (Kim Korean)	GSM6591129	PTC	-0.4460172719891365	panel_z
GSE213647 (Kim Korean)	GSM6591130	PTC	-0.1956803282841136	panel_z
GSE213647 (Kim Korean)	GSM6591131	PTC	-0.5975576158498846	panel_z
GSE213647 (Kim Korean)	GSM6591132	PTC	-0.2769206251586181	panel_z
GSE213647 (Kim Korean)	GSM6591133	PTC	0.6473450443018574	panel_z
GSE213647 (Kim Korean)	GSM6591134	PTC	0.0968893001656418	panel_z
GSE213647 (Kim Korean)	GSM6591135	PTC	0.4200149666317892	panel_z
GSE213647 (Kim Korean)	GSM6591136	PTC	0.3982691651450405	panel_z
GSE213647 (Kim Korean)	GSM6591137	PTC	0.4706598372457407	panel_z
GSE213647 (Kim Korean)	GSM6591138	PTC	0.2481487844335125	panel_z
GSE213647 (Kim Korean)	GSM6591139	PTC	0.2737543098724495	panel_z
GSE213647 (Kim Korean)	GSM6591140	PTC	-0.5570225907686606	panel_z
GSE213647 (Kim Korean)	GSM6591141	PTC	-0.1935061716160554	panel_z
GSE213647 (Kim Korean)	GSM6591142	PTC	-0.2298092542053925	panel_z
GSE213647 (Kim Korean)	GSM6591143	PTC	-0.553995234331965	panel_z
GSE213647 (Kim Korean)	GSM6591144	PTC	-1.4406520843511768	panel_z
GSE213647 (Kim Korean)	GSM6591145	PTC	-0.6642860151445137	panel_z
GSE213647 (Kim Korean)	GSM6591146	PTC	-0.6994903050593235	panel_z
GSE213647 (Kim Korean)	GSM6591147	PTC	-0.215581061363512	panel_z
GSE213647 (Kim Korean)	GSM6591148	PTC	-0.5373472942181129	panel_z
GSE213647 (Kim Korean)	GSM6591149	PTC	-0.4254230470294075	panel_z
GSE213647 (Kim Korean)	GSM6591150	PTC	0.6780586098798672	panel_z
GSE213647 (Kim Korean)	GSM6591151	PTC	-0.4326423048698026	panel_z
GSE213647 (Kim Korean)	GSM6591152	PTC	-0.7180104243991597	panel_z
GSE213647 (Kim Korean)	GSM6591153	PTC	0.5425596478570824	panel_z
GSE213647 (Kim Korean)	GSM6591154	PTC	-0.6730911641006675	panel_z
GSE213647 (Kim Korean)	GSM6591155	PTC	-0.4144653520707554	panel_z
GSE213647 (Kim Korean)	GSM6591156	PTC	0.367987828438838	panel_z
GSE213647 (Kim Korean)	GSM6591157	PTC	0.5593905704431101	panel_z
GSE213647 (Kim Korean)	GSM6591158	PTC	-0.6854304630201877	panel_z
GSE213647 (Kim Korean)	GSM6591159	PTC	0.5939178407165516	panel_z
GSE213647 (Kim Korean)	GSM6591160	PTC	0.5073477688326399	panel_z
GSE213647 (Kim Korean)	GSM6591161	PTC	0.3926512462032328	panel_z
GSE213647 (Kim Korean)	GSM6591162	PTC	-1.026915327133593	panel_z
GSE213647 (Kim Korean)	GSM6591163	PTC	-0.3651230536547831	panel_z
GSE213647 (Kim Korean)	GSM6591164	PTC	-0.3146290623599915	panel_z
GSE213647 (Kim Korean)	GSM6591165	PTC	0.3509605791766719	panel_z
GSE213647 (Kim Korean)	GSM6591166	PTC	0.3857806356004857	panel_z
GSE213647 (Kim Korean)	GSM6591167	PTC	-1.211796360484019	panel_z
GSE213647 (Kim Korean)	GSM6591168	PTC	0.2157484945846201	panel_z
