gene	mean_DM1	mean_DM2	log2FC_DM2vDM1	t	p	q_BH
PPP1R1B	2.8883987084450333	0.5675963102292817	-2.3208023982157515	11.398611117325434	2.9382353198105698e-21	6.888024926541378e-19
TEX2	6.064436911006031	7.330580969814167	1.2661440588081359	-11.584303114553387	3.499073390403077e-21	8.165665657766892e-19
TTC39C	3.0130340871519588	1.6076384430755402	-1.4053956440764186	11.440652509120136	3.7328414187227734e-21	8.671962312126501e-19
INSL3	0.5871791843250342	0.056546312430037396	-0.5306328718949969	11.680130789124155	4.034437666009509e-21	9.33058691420513e-19
CXCL2	3.7254897345858726	1.1644904591462746	-2.560999275439598	11.413708673830891	4.085422935978346e-21	9.406321540185145e-19
CST6	5.311419763228431	1.9666598276011946	-3.344759935627236	11.478202271613668	4.13872232644274e-21	9.486687345064795e-19
ARHGAP23	5.901275534148147	4.43257361725303	-1.4687019168951174	11.756924890603374	4.351421273955598e-21	9.930097379778142e-19
IQGAP2	5.0446499379348095	6.887972252490835	1.8433223145560254	-11.406398113734106	4.6000103199057494e-21	1.0447199345960608e-18
ACSL5	4.667940766172631	3.0618917789736058	-1.6060489871990251	11.263954086308795	4.618531529218247e-21	1.0447199345960608e-18
ADAM8	3.37649349547747	1.706734498068465	-1.6697589974090052	11.339811980977453	4.683712547261231e-21	1.0548375149015316e-18
EML1	4.1066715340268365	5.3128009437734995	1.206129409746663	-11.37403795798915	4.90103976557724e-21	1.0989835863907851e-18
ICAM5	3.7646656589947565	1.1417981375186215	-2.622867521476135	11.55953978468722	5.115202673605988e-21	1.1420409640197198e-18
CLEC2D	3.3603238487631764	1.9909330187079461	-1.3693908300552302	11.2188221652016	5.402100364705817e-21	1.2008962250402491e-18
TFAP2E-AS1	0.7488618192451472	0.24096763654044706	-0.5078941827047001	11.220775907930784	5.501733494920847e-21	1.2177957221761707e-18
ITGB2	6.219421536508403	3.9957426522346116	-2.223678884273791	11.25563382392704	6.077335584183283e-21	1.3394551513618315e-18
TNFRSF1A	7.470079768735053	6.494195911600466	-0.9758838571345869	11.536278906988363	6.107228993790558e-21	1.3403158643649117e-18
CCL13	1.9917365423846125	0.24203351528334774	-1.7497030271012648	12.317893197363567	6.712374596935703e-21	1.466881387552381e-18
PLCD3	6.559440854979117	4.0922286528371234	-2.4672122021419938	11.697500891026907	7.20641597870147e-21	1.5682012560571714e-18
MFGE8	7.9431185014421715	5.966313843749588	-1.9768046576925835	11.227807704757302	7.483317040588503e-21	1.6216159371903843e-18
PPP1R13B	6.141921662662466	7.027192170807791	0.8852705081453252	-11.371493841121774	7.639323330922873e-21	1.6484956546820763e-18
NCF2	3.6696506820072834	1.8897612972378792	-1.7798893847694042	11.151938971730436	7.871163288726688e-21	1.6914473977199591e-18
CORO1A	5.559026307408963	3.3117691833262692	-2.247257124082694	11.142081373574966	8.24274306213297e-21	1.7639470152964556e-18
TAGLN2	8.528274668478316	7.423685421578576	-1.1045892468997396	11.184061319725958	8.799346687708377e-21	1.875278950710214e-18
COX10	3.5488909241027464	4.144494815212207	0.5956038911094605	-11.306095489409394	9.637691807450624e-21	2.04549101760271e-18
KCNJ2	5.158642914102367	2.378873414679167	-2.7797694994231996	11.158564640850134	9.893862969808492e-21	2.091254462315177e-18
LGI3	3.7684852870640313	5.86515147954645	2.0966661924824184	-11.110981816323317	1.0075406393231766e-20	2.118933805174813e-18
MDK	7.2401212356817775	4.795756472667822	-2.4443647630139553	11.670928006057563	1.0131247224662553e-20	2.118933805174813e-18
CLDN10	3.0612586873220007	0.13905890055393086	-2.92219978676807	12.247133879773333	1.0148071700433916e-20	2.118933805174813e-18
EVA1A	3.9794574691428957	1.7346288234345275	-2.244828645708368	11.284914470032701	1.054932325356493e-20	2.193833860803862e-18
ITGAM	3.8441565364489962	2.046745070098525	-1.7974114663504714	11.163980311987363	1.0870732392925629e-20	2.2515949896897445e-18
GPER1	3.3317856002712882	4.955309358599284	1.623523758327996	-11.2342111964074	1.1302310960777896e-20	2.3316215419646367e-18
LDLR	4.476938246438847	2.581759351420958	-1.8951788950178887	11.078285339354155	1.1975429541959646e-20	2.4606406501873575e-18
PIP5KL1	2.490511455102583	0.891767297650972	-1.5987441574516108	11.374912502005614	1.2815391253823216e-20	2.6227817004947562e-18
ARRDC2	6.218070343487326	5.053212725091392	-1.164857618395934	11.4717772297068	1.4281693571747095e-20	2.91132041213156e-18
NT5C3B	5.447221620221971	6.4736975193397095	1.026475899117738	-12.185798446265315	1.4695018315469137e-20	2.9837829708740367e-18
AC004067.1	0.5874844406421179	0.1933683403513183	-0.3941161002907996	11.06860565994736	1.7645489088735902e-20	3.5662646932752756e-18
ITGAX	4.174497090128195	2.10167980360849	-2.0728172865197054	11.065105199571244	1.7702015773034292e-20	3.5662646932752756e-18
DIO2	6.85912580111217	9.113074823311479	2.2539490221993086	-11.096205500618693	1.9909375517796237e-20	3.995354602937055e-18
ADGRE5	6.54916328930957	5.051385299918119	-1.4977779893914516	11.109813397372047	2.0900737144825063e-20	4.178041153128712e-18
G0S2	4.390805939540436	1.4763355344866458	-2.91447040505379	10.960205709997906	2.3865357714941345e-20	4.752246945136621e-18
CDH3	6.761178043255884	3.4346311915324357	-3.3265468517234487	11.798005788946991	2.4489164655387438e-20	4.857708376680584e-18
FGR	3.792655708538053	2.3417069371753727	-1.4509487713626803	10.958750268155905	2.506336056344899e-20	4.9525584586180775e-18
AL158166.1	0.391619102917896	0.06810974945634977	-0.3235093534615462	11.514990111623636	2.59134133622906e-20	5.100986186056394e-18
SSTR3	1.4553580465093725	0.18436210537925393	-1.2709959411301186	11.09397703705977	2.6137525070456917e-20	5.1255388516492206e-18
PIK3CD	4.62044106963375	3.030812354003437	-1.589628715630313	10.963718714226857	2.65107341007552e-20	5.179032577698291e-18
C1orf162	3.7370454241266144	2.2809023728489493	-1.4561430512776652	10.968569912789588	2.8244686075196833e-20	5.496948828838496e-18
DIO1	4.520716421066335	8.08196693877125	3.5612505177049156	-10.923931899935965	2.935511877856644e-20	5.6915823153600954e-18
SPI1	4.409417276255693	2.5884303459188613	-1.820986930336832	10.922353878288197	3.0520868776450714e-20	5.866695833438611e-18
STAC	2.19072497956533	0.5885006168762171	-1.602224362689113	11.090873024996982	3.0536364710781315e-20	5.866695833438611e-18
TM4SF4	2.148909282439312	0.2133642791539275	-1.9355450032853847	11.412128376202576	3.0599549757532604e-20	5.866695833438611e-18
SERPINB9	4.566397869730684	3.2133502920438035	-1.3530475776868807	10.953148328338605	3.10180334667058e-20	5.924903918562537e-18
CLEC10A	2.5270498438772	0.6787528747642027	-1.8482969691129973	11.230214906519917	3.162224523450412e-20	6.018028323705961e-18
CD300LF	1.779732277117336	0.6500542182380835	-1.1296780588792525	11.095096006189475	3.300078870573015e-20	6.257289252607819e-18
CSTA	1.7116221087575314	0.48019101959460136	-1.23143108916293	11.386637704886727	3.330763626536244e-20	6.292337116299643e-18
NFKB2	5.942571988787163	4.879318101779726	-1.0632538870074377	11.9042974787012	3.55831852828758e-20	6.697690502843198e-18
CLEC7A	3.106735015527797	1.364777860737134	-1.741957154790663	10.932354344440856	3.6336737307241795e-20	6.812568596841789e-18
ANKRD22	2.597567313652909	0.5614127223611708	-2.0361545912917385	10.932998173050319	3.6457690555867954e-20	6.812568596841789e-18
QSOX1	7.1372030650123115	5.825843915713804	-1.3113591492985073	10.885375652936892	3.679075121818332e-20	6.849986293597785e-18
PPARGC1A	3.8352217831678153	6.03016464245615	2.1949428592883344	-10.883974232010209	3.695430582220772e-20	6.855688375807702e-18
ADCY7	2.616699826619587	1.094643633584641	-1.522056193034946	11.006129614656817	3.747989819353632e-20	6.923016730361176e-18
SELL	3.9323405986134734	1.839560247717735	-2.0927803508957386	10.887605379754916	3.758569598055472e-20	6.923016730361176e-18
CYSLTR2	4.93479455436626	1.6672407551148616	-3.267553799251398	11.27024694216733	3.8111148357266913e-20	6.984241609773632e-18
PAIP2B	3.208648794308281	4.458406823949434	1.249758029641153	-11.158519989204411	3.818893500516082e-20	6.984241609773632e-18
PLEKHA6	3.3819652695037763	1.5045277319913408	-1.8774375375124355	10.888166909831499	3.969597158757264e-20	7.234205083595304e-18
PTGS2	3.281889326733987	1.2380608978460743	-2.0438284288879127	10.866166460117793	4.107091196659722e-20	7.458419766779173e-18
ADIPOR2	6.205280538067187	7.07933621628452	0.8740556782173323	-11.056279812611166	4.331375145379018e-20	7.838117254307981e-18
ALOX5AP	3.879397937141114	1.889920064217314	-1.9894778729238	10.94360660678213	4.361758339958175e-20	7.865500861014088e-18
ARHGAP4	4.543063027718264	3.1108691413540925	-1.4321938863641717	10.858031986589289	4.4789133296682716e-20	8.048622859383675e-18
LY6E	7.3261128666394635	5.322995584805795	-2.003117281833669	11.25694753552098	4.536630163740166e-20	8.124033474469977e-18
MAPK4	1.6502188336115038	4.252990487682511	2.602771654071007	-11.331392370342064	4.614804305113725e-20	8.210487345050915e-18
DHRS9	1.8033046320291624	0.39812345992525616	-1.4051811721039063	11.256085172715846	4.616747450391216e-20	8.210487345050915e-18
SCD	4.791165235692909	2.4863916097686336	-2.3047736259242755	11.361993649790149	4.7287589684386577e-20	8.380790894785406e-18
AC079848.1	1.6901437660986611	2.5844024963112426	0.8942587302125815	-11.014222282228785	4.926592043240954e-20	8.698665162114526e-18
TMEM92	1.8063101466375517	0.06683765202749728	-1.7394724946100544	12.20250187449818	4.964736876898053e-20	8.698665162114526e-18
ATP10A	3.8806461779450965	1.907509814942895	-1.9731363630022014	11.157912924849684	4.9677055866395106e-20	8.698665162114526e-18
CCL18	4.146472768966401	1.2462362475806121	-2.900236521385789	10.836367514360525	4.97558115101366e-20	8.698665162114526e-18
DOK2	2.891427277929549	1.2949001991155966	-1.5965270788139523	11.077273668877936	5.1020930490970827e-20	8.889707666018005e-18
NDUFA5	6.7169617906143815	7.448661189767707	0.7316993991533254	-10.997172967407636	5.3369251232026045e-20	9.267561491718894e-18
MMP15	7.354416001938758	8.454927111709791	1.1005111097710332	-10.916035383931717	5.615344899620857e-20	9.718315364196177e-18
CDC42EP3	5.755775989419657	4.377252714537704	-1.3785232748819531	10.89351448940318	5.70739021807062e-20	9.844580037015859e-18
RAP1GAP	6.4623952589689395	8.650608746829237	2.1882134878602972	-10.936584867079368	5.755995720039704e-20	9.895324108844257e-18
SYTL3	4.2601393438096204	5.506401662396022	1.2462623185864015	-11.130272457792438	5.863399626072814e-20	1.0046477485550808e-17
VAPB	5.982166619395124	6.910843604827917	0.9286769854327934	-11.035024981869366	6.004265911348685e-20	1.0253775169268115e-17
TPO	8.029548755563708	11.74916209587831	3.719613340314602	-10.824162452341211	6.41417060967118e-20	1.0883414187593579e-17
TMEM43	6.9106677216904355	5.894786240785835	-1.0158814809046008	10.905678966882714	6.424922525302578e-20	1.0883414187593579e-17
AD000864.1	0.46831450055247115	0.1481139078287316	-0.3202005927237396	10.818708229559473	6.436268909171368e-20	1.0883414187593579e-17
KATNAL2	2.648596189103914	4.017297544167688	1.368701355063774	-10.951999864450158	6.504222734111588e-20	1.096237853885853e-17
CSF2RA	2.848422532579324	1.2709423283221133	-1.5774802042572107	10.785780041396288	6.56082756184258e-20	1.1021762888419194e-17
ZCCHC12	7.638723025035939	2.319227168609082	-5.319495856426857	11.093812987391232	6.792340909980211e-20	1.1373642535432448e-17
MPPED2	3.2813711029275567	5.314909114426997	2.03353801149944	-10.832738817197617	7.139542869728439e-20	1.1916336050594643e-17
GSTM4	4.77217738269778	5.916632545400431	1.1444551627026511	-12.112861709490906	7.342953307426228e-20	1.2216305608941945e-17
C10orf55	1.342547037206293	0.17889522436272096	-1.1636518128435722	11.725244994615759	7.391046103298477e-20	1.2256778512267385e-17
NXN	5.826987229403807	4.203559294690154	-1.6234279347136527	10.939402822213708	9.338429685297062e-20	1.5436543993253547e-17
LIMD2	4.257844356188214	2.358913449527466	-1.8989309066607483	10.784523842471492	9.591823522028008e-20	1.580475100080104e-17
MST1R	3.7669933131007345	1.8874100204034543	-1.8795832926972802	11.195370681787827	9.638424830092631e-20	1.5830959305324757e-17
NRSN2-AS1	2.541855802517863	3.4483284959235196	0.9064726934056568	-11.10409499898853	9.719563177442949e-20	1.591354766074421e-17
EPOP	2.3801362813745737	1.2196544479062632	-1.1604818334683105	10.778414498749525	9.849407120694739e-20	1.6051529303239557e-17
FAHD2A	4.3663892530635415	5.400873895806936	1.0344846427433945	-11.500266766875894	9.866085215664753e-20	1.6051529303239557e-17
TUBA1A	6.524646705166515	5.1781611800551826	-1.3464855251113326	10.978375475448301	1.0582836914170619e-19	1.7163497830548287e-17
PPP1R18	5.921366248253956	4.8124224500419714	-1.1089437982119845	10.763984154250126	1.1004865631217123e-19	1.779200439073329e-17
AL096865.1	0.9701482470571673	0.10152826469282812	-0.8686199823643391	11.02387986612509	1.1399656500979224e-19	1.8372683886921953e-17
SNTA1	6.4135344410223425	7.8690443610182035	1.455509919995861	-11.481916057016042	1.155982380278479e-19	1.857278357647423e-17
AC015712.2	1.8316005235191468	0.7787397176713692	-1.0528608058477777	11.21602688003072	1.1736653734853436e-19	1.879832856277426e-17
TGM1	2.479071576293817	1.0161505179297974	-1.4629210583640195	10.729751161129803	1.2227954048629225e-19	1.9524597588359246e-17
TM4SF1	7.364506250087562	5.354558000917621	-2.009948249169941	10.905754606768756	1.3800119567228881e-19	2.1966894029637726e-17
PYCARD	3.50147256558073	2.0704349063244356	-1.4310376592562943	10.799522207072894	1.477706879207685e-19	2.344961679638681e-17
MRC1	4.052702233328133	2.2171669352406265	-1.8355352980875064	10.851081119856978	1.4951875486421757e-19	2.365423393670907e-17
LINC00607	1.3260337551111812	0.2917510044850405	-1.0342827506261407	10.795170446254236	1.5603505605612316e-19	2.4609639085744635e-17
AC064807.1	2.6423679217887344	3.5372894058537527	0.8949214840650184	-11.544657736240548	1.5944600722605318e-19	2.5070940172794108e-17
ADAM1B	0.301627845919936	0.7602384172490381	0.45861057132910205	-12.423203119295373	1.8490292275587384e-19	2.8985359690612267e-17
CDH6	5.588295981946119	3.5629715907002186	-2.0253243912459	10.603950424188962	1.886606993315636e-19	2.948480881007897e-17
ALDH3B1	5.394868339418184	3.2655949731723313	-2.1292733662458527	11.68985113536437	1.8941864888095595e-19	2.951382899512514e-17
PARVG	3.3213931837625448	1.7329653873590787	-1.588427796403466	10.627376280922391	2.0511036584775103e-19	3.186253616937323e-17
GNA15	2.549790896954543	1.0685476343979814	-1.4812432625565615	10.657006612465901	2.1016277169188764e-19	3.2549353715427665e-17
LPCAT4	4.765711737923739	3.8090849813552268	-0.9566267565685118	10.960109293529863	2.2302588536738847e-19	3.443813476628052e-17
FSTL3	5.0132324316771255	3.522517675976607	-1.4907147557005187	10.603353117887291	2.295859412605009e-19	3.534526965543007e-17
LYRM7	4.404649691327507	5.059319996961492	0.6546703056339851	-10.648592765234357	2.320287136667513e-19	3.561502642455069e-17
PTPRO	1.8911948128305296	0.6932176441807485	-1.197977168649781	10.615639962918781	2.3341816267926774e-19	3.57219831513963e-17
NUBPL	3.5211712882850073	4.217736360590987	0.6965650723059795	-10.588648656110909	2.392613252609764e-19	3.650788044085679e-17
NCF4	2.967511342904837	1.4590312157405458	-1.5084801271642911	10.623442347330954	2.5037647383591044e-19	3.809119841183848e-17
SELPLG	4.557283673736179	2.7712752262572167	-1.7860084474789621	10.56225538328235	2.540668935630765e-19	3.853895873124149e-17
CCR1	2.939712500672433	1.4573221221613062	-1.4823903785111268	10.587612797168216	2.605381160030987e-19	3.94046709523279e-17
CLCNKA	1.6072787736737855	4.142585740323096	2.53530696664931	-11.060274510789084	2.6370576197121526e-19	3.976713733305104e-17
HGD	3.6571599345099233	5.975061289176217	2.317901354666294	-10.694120095438432	2.7967625756942587e-19	4.1997072110570323e-17
ANPEP	4.085716105509781	2.2678716573207303	-1.8178444481890508	10.560967386885673	2.8012162729352366e-19	4.1997072110570323e-17
VASN	6.823418277032116	5.400000157372314	-1.423418119659802	10.7032288761402	3.082156052579686e-19	4.6075106161085424e-17
IFI16	6.203952095262642	4.81995699244445	-1.3839951028181927	10.858702270772906	3.106051524082456e-19	4.629812176388109e-17
CRACR2A	2.591893649046783	1.1400756065781055	-1.4518180424686777	10.600543372743111	3.2352078849475427e-19	4.80843260686699e-17
NNMT	3.975753003182636	1.9276284598093951	-2.048124543373241	10.60078190730871	3.431287707877233e-19	5.085207823162655e-17
FCER1G	4.688772154738967	2.7832748054152945	-1.9054973493236722	10.527852636640997	3.697210257831291e-19	5.4636080755699426e-17
AC244502.1	2.3635887995348064	0.18991866460913817	-2.1736701349256684	11.263599644733171	3.861795304031242e-19	5.690520886003065e-17
RNF150	3.1608599059245015	4.821452145950156	1.6605922400256543	-10.566940334640158	3.885389637012015e-19	5.708976784594235e-17
AC009779.2	3.3343091069019817	4.1302974258912775	0.7959883189892958	-10.64840766185042	3.9130383805915964e-19	5.729659061188203e-17
SYT1	2.184473565447436	0.3143383858012945	-1.8701351796461416	11.195153216401517	3.9216846639768795e-19	5.729659061188203e-17
ZMAT4	1.838330495883728	4.578312894232533	2.739982398348805	-10.72954768265939	4.1491160817691326e-19	6.044816745795515e-17
CFB	1.4399996494385736	0.33635943723707945	-1.103640212201494	10.5007533123522	4.219543335628424e-19	6.130105013850714e-17
AF131216.3	1.105898587467578	2.9566072918059083	1.8507087043383303	-11.045120985204614	4.291485103004116e-19	6.217108221975682e-17
