TF	n_high	n_low	mean_high	mean_low	delta	p	fdr
SIX4	130	130	-1.1277381516502136	-1.033174842122072	-0.09456330952814174	1.1778852924852224e-05	1.9487259914550333e-05
HDAC9	130	130	-2.155958266659022	-2.329287615962821	0.17332934930379906	1.1778852924852224e-05	1.9487259914550333e-05
TBX6	130	130	-2.2860201182116526	-2.128655200872867	-0.15736491733878566	1.3291452977452887e-05	2.1942355561915757e-05
HOXB2	130	130	-1.8478238370022868	-2.038898762479755	0.19107492547746818	1.422194639164924e-05	2.342798050753402e-05
SMARCA4	130	130	-0.07987435558578816	-0.20206665007617378	0.12219229449038561	1.4765401459523096e-05	2.4271024716726802e-05
TCF12	130	130	-0.9908579657985784	-1.1240785641445479	0.13322059834596944	1.6272598509726964e-05	2.663421038130524e-05
EN1	130	130	-0.8262872643310792	-0.9522101289413714	0.12592286461029212	1.6272598509726964e-05	2.663421038130524e-05
ZFHX3	130	130	-0.5402371898958701	-0.6631170541464789	0.12287986425060882	1.7143795829704015e-05	2.800031472399419e-05
NFYA	130	130	1.1849413638767414	1.2990139486755905	-0.11407258479884907	1.7530616043231035e-05	2.8571174232159517e-05
DMAP1	130	130	2.259480711102075	2.1799111956220973	0.07956951547997759	2.303944588456384e-05	3.74696720755327e-05
PLAG1	130	130	2.243561577183902	2.0215786841082535	0.22198289307564867	2.3725150396689325e-05	3.8503104245474626e-05
PITX2	130	130	-3.8454199505697026	-3.988414019076387	0.14299406850668417	2.4075241983764046e-05	3.8988658265461434e-05
TFAM	130	130	-0.4243944094229526	-0.3181615909248502	-0.1062328184981024	2.725601740358562e-05	4.40466441585371e-05
NFE2	130	130	-2.983619077439924	-2.8181591017716494	-0.16545997566827442	2.9097860980452693e-05	4.692412949689845e-05
GLI3	130	130	1.4746218732875656	1.284474971368989	0.19014690191857664	2.9309662774379266e-05	4.716639009490445e-05
PA2G4	130	130	0.562474908085149	0.3763858225980063	0.1860890854871427	2.9953895682707872e-05	4.810206308795436e-05
NSD2	130	130	0.7046766319796649	0.8787576007473314	-0.17408096876766654	3.3142390627312684e-05	5.3111027657994805e-05
SALL2	130	130	1.8227478680960085	1.9090989976084707	-0.08635112951246215	3.510650456109733e-05	5.614109080125377e-05
ZBTB7A	130	130	0.3978736622258061	0.48893279988960797	-0.09105913766380186	4.3812166039058675e-05	6.991691497066447e-05
ELK3	130	130	-1.359143649046333	-1.222269030722769	-0.13687461832356385	4.507435879882006e-05	7.178161920976333e-05
PBX1	130	130	-2.7695263574194158	-2.622058363936208	-0.14746799348320794	5.0833647221920405e-05	8.078542276346686e-05
NFIX	130	130	-1.1746332925586902	-1.360772495782909	0.18613920322421884	5.4158439022605676e-05	8.589102337746573e-05
HAND1	130	130	-4.785964681391313	-4.644447258064068	-0.1415174233272447	5.454032352953884e-05	8.63179500488156e-05
SOX11	130	130	-0.006949328872819862	0.11340747554545333	-0.12035680441827319	5.492475825432463e-05	8.67471439645622e-05
POU1F1	130	130	-3.3495987190317664	-3.4763248904301056	0.1267261713983392	5.72858224280344e-05	9.02899999585892e-05
LRRFIP1	130	130	-1.9165744779529637	-1.7949005570442802	-0.12167392090868345	6.016187717671836e-05	9.46283324791915e-05
SOX9	130	130	-3.1599167786793174	-2.9705589152738114	-0.18935786340550598	6.058373540872012e-05	9.509660107188446e-05
IKZF4	130	130	-0.543221965044908	-0.6547032500673253	0.11148128502241728	6.100839347259461e-05	9.537230489797443e-05
KAT6A	130	130	1.2624446639309659	1.1471742432603838	0.11527042067058213	6.100839347259461e-05	9.537230489797443e-05
FOXG1	130	130	-1.6266996632095225	-1.476956515840118	-0.14974314736940464	6.14358687875903e-05	9.584496026740156e-05
MIXL1	130	130	-0.7615515491102128	-0.5959614583504972	-0.16559009075971565	6.361612084510127e-05	9.904461090924303e-05
BMAL2	130	130	1.2227507282417618	1.0692609369123296	0.1534897913294322	6.406087111786539e-05	9.953474092552715e-05
MAFG	130	130	0.9774690935242512	1.0753361715805057	-0.0978670780562545	6.450856341094226e-05	0.00010002744852789833
PAX6	130	130	-2.302345822713793	-2.1241848405573633	-0.17816098215642961	6.915136136994214e-05	0.00010700998547348623
HMGA2	130	130	0.7086611223108592	0.5065133570942044	0.20214776521665478	7.158964222197467e-05	0.00011055981036700119
ZHX2	130	130	0.5730967483948999	0.46940546383404835	0.10369128456085153	7.41090943168718e-05	0.00011422045522479638
ZNF382	130	130	-2.317853092757204	-2.1095344201919226	-0.20831867256528147	8.105787997716674e-05	0.00012467938968375447
HOXA1	130	130	0.36531412075930536	0.2285936358603481	0.13672048489895727	8.331697955617536e-05	0.00012789740749505075
ZNF91	130	130	-1.9382954301271822	-2.036242134802216	0.09794670467503397	8.801487455275617e-05	0.00013483878781482244
KLF13	130	130	0.16997252030056914	0.26334410566181365	-0.09337158536124451	0.00010295443126371643	0.0001574113659640854
TADA2A	130	130	1.111317803424898	1.1819908736699716	-0.07067307024507352	0.00010578544180580633	0.00016141762634113075
SIM2	130	130	-1.1601914299012723	-1.0713841750606072	-0.0888072548406651	0.0001116692734416557	0.00017005698500260094
HOPX	130	130	-0.7896266708859356	-0.9408078498846396	0.15118117899870398	0.00011865717708104838	0.000180340074690641
DBP	130	130	-1.37043762230891	-1.1927633408736242	-0.17767428143528585	0.00012107669835776906	0.00018365297216247744
TRERF1	130	130	-0.5342047393553034	-0.31379559914072597	-0.22040914021457747	0.0001286173651080617	0.00019470533927425944
E2F7	130	130	-0.8932443998185673	-0.791941471498433	-0.10130292832013432	0.0001393617371902248	0.00021055441950239092
THRB	130	130	-0.9924658382137711	-1.1185214535995953	0.12605561538582422	0.00014123266805261993	0.00021296107033131272
NR6A1	130	130	-2.5408377545371037	-2.618375926481619	0.07753817194451518	0.00016343563087363656	0.0002459561753422507
REST	130	130	6.960404096326096	7.125003469026288	-0.16459937270019154	0.00018400316647938604	0.00027636554024158767
HOXB7	130	130	-0.7658764443121939	-0.8920868200897314	0.12621037577753746	0.00019390459904977325	0.00029066716804721394
LHX4	130	130	-3.5290146385537633	-3.4294488195754442	-0.09956581897831907	0.00020034497845272596	0.000299734870107008
TAL1	130	130	-0.3016660781962926	-0.4402516901389664	0.13858561194267383	0.00021383321871824544	0.000319290926975002
HOXD8	130	130	0.0962960750486446	0.20652240116517406	-0.11022632611652947	0.00022523295412465563	0.00033565844914296925
SMARCA5	130	130	-0.6113371129112907	-0.5139884130985295	-0.09734869981276117	0.0002402852738151483	0.00035739518396583225
CTCFL	130	130	-0.778975612501767	-0.8792815785875956	0.10030596608582865	0.00024340683695347952	0.0003613365060200878
NCOA2	130	130	-0.31574111115744924	-0.18515977604084022	-0.13058133511660902	0.0002530013141844783	0.0003748530109580471
HLX	130	130	0.10322293377884935	0.010032250355776307	0.09319068342307305	0.0003104485651902772	0.0004590803106867805
ZGPAT	130	130	-2.823787074833194	-2.9943293495389676	0.17054227470577343	0.00032045845781357804	0.00047296951577109977
NKX6-2	130	130	-1.6873352123007352	-1.535609274463795	-0.15172593783694022	0.000341391056153093	0.0005028952865639793
HIF3A	130	130	-0.8084819237621732	-0.7271600064925633	-0.08132191726960991	0.0003567976519639124	0.0005245815765918558
ZFP42	130	130	-1.7287437924018805	-1.6174344705729229	-0.11130932182895759	0.0003752005078796537	0.000550581588191216
GTF3A	130	130	0.8275093695876572	0.7233447612018433	0.10416460838581387	0.00038473115108243717	0.0005634876897306823
ZFX	130	130	1.8002516790684018	1.7264326168629813	0.07381906220542045	0.0004070084674456766	0.0005949780268385273
WT1	130	130	0.7936482295346643	0.9003361522166364	-0.10668792268197214	0.00043858898699725146	0.0006399222172188469
MLXIPL	130	130	-0.8151141679043998	-0.7243585894828845	-0.09075557842151538	0.00045522348964857027	0.0006629300248494389
NR2C2	130	130	0.33059624273655014	0.20058722863820616	0.13000901409834398	0.0004902732525040916	0.0007126172892184708
NKX3-1	130	130	1.5800096257867162	1.473805108477294	0.10620451730942215	0.000496354001079084	0.0007200893273230651
ARID5B	130	130	0.894546955395336	0.7917066677126604	0.10284028768267561	0.0005509535280006578	0.000797789040545376
NKX6-3	130	130	-0.529057967782359	-0.4563492030232872	-0.07270876475907184	0.0005928083543074526	0.0008567758479236013
PURA	130	130	1.6607028592381354	1.5433371618026683	0.1173656974354671	0.0006037249440107436	0.0008709101828855549
TCF4	130	130	0.18386900978863122	0.2892550213924306	-0.10538601160379937	0.0006111063007679841	0.0008799011774215711
RUNX1	130	130	-0.32206046867391985	-0.5598409949850951	0.23778052631117524	0.0006611698071116877	0.0009501990098453148
HES6	130	130	-0.4217321980198064	-0.5425161177047082	0.12078391968490182	0.0006692021058208144	0.0009599415974882843
PBX2	130	130	-0.4723308107404786	-0.6099763995156415	0.13764558877516292	0.0007064827707414959	0.0010115248642766092
NFIA	130	130	-1.343458175816256	-1.4535418333713424	0.11008365755508631	0.0007280192131191659	0.0010404155172561212
SOX10	130	130	-0.3449003813455658	-0.4877164404951918	0.14281605914962603	0.0007775635386333445	0.0011091502245682344
EBF3	130	130	0.23719511361167211	0.12975511751201707	0.10743999609965504	0.0008401454525664021	0.0011961922242859928
SIX1	130	130	-1.7072400215599715	-1.7884683161820616	0.08122829462209014	0.0008451479809868309	0.0011988580619183564
NRG1	130	130	2.274161932228082	2.1896255221165486	0.08453641011153357	0.0008451479809868309	0.0011988580619183564
NFATC4	130	130	-0.9588644686868432	-0.8687911250497456	-0.09007334363709751	0.0008914301758092172	0.0012621728552123113
PAX9	130	130	-2.008399874742547	-2.1312295412881195	0.12282966654557237	0.0009853231204624165	0.0013925415318712382
MEF2A	130	130	-1.5129569424514793	-1.4094686601201776	-0.1034882823313017	0.001044749551562521	0.0014738087596627826
RORA	130	130	-3.6550860622965	-3.55626111403046	-0.09882494826603994	0.0010694354679312214	0.0015058595008002125
NR2E3	130	130	-2.1914834875007965	-2.0830457499226562	-0.10843773757814024	0.001120433816929723	0.0015747748692993906
CLOCK	130	130	0.8651488076939438	0.9906317169884489	-0.12548290929450512	0.0012725004104849513	0.0017852295136107559
E2F3	130	130	2.090961965253191	1.9712047911658073	0.11975717408738351	0.0013554797679615647	0.0018981672801801804
TBX5	130	130	-1.8291112743871345	-1.717358353720435	-0.1117529206666994	0.001485114470979053	0.002072126930364216
FEZF1	130	130	-1.3009491147549817	-1.2432629614695954	-0.05768615328538629	0.001485114470979053	0.002072126930364216
PROP1	130	130	-2.6353430295389426	-2.541720786302178	-0.09362224323676482	0.0015541299772791528	0.0021644792047196926
SRY	130	130	-1.3620263406096609	-1.2547080639797947	-0.10731827662986615	0.0017792859592402472	0.002473562694696968
MEF2B	130	130	-0.5423795264287199	-0.4700166421794585	-0.0723628842492614	0.001789287923582386	0.0024829611403335283
ASCL1	130	130	-2.313148980322512	-2.4287659431133832	0.11561696279087119	0.001892188464540441	0.0026210060828896526
RXRA	130	130	-4.142039226483324	-4.256445251779743	0.11440602529641897	0.0019456518991754679	0.0026901973912787157
FOXO1	130	130	-0.4178414032076231	-0.5737820709853012	0.15594066777767812	0.002068187252063708	0.0028544710541996404
AIRE	130	130	-1.010653416716803	-0.9144666109550935	-0.09618680576170957	0.002114473135452697	0.0029131050751020973
TEAD4	130	130	-0.1462492621147259	-0.23329057019473276	0.08704130808000687	0.002137970576635371	0.002940189338784011
GFI1B	130	130	-0.20413127774269915	-0.1122120365911163	-0.09191924115158286	0.002309273314490211	0.0031700777041209706
FOXF1	130	130	-0.3338376149449431	-0.41871695757829863	0.08487934263335556	0.0024795047547824622	0.0033976755673763253
THAP11	130	130	0.5907666729914264	0.6505372485076116	-0.059770575516185254	0.002493063691615107	0.0034101549781735212
BARX1	130	130	1.1410852827128206	1.2576251236556482	-0.11653984094282754	0.0025758517623719695	0.003517116666625541
KLF17	130	130	-1.8890726360037282	-1.7656194795717388	-0.1234531564319894	0.0027639155186679485	0.0037671873439495524
POU4F3	130	130	-2.160914521963297	-2.228830534911639	0.06791601294834182	0.0028090589182836636	0.0038219167520520186
SOX7	130	130	-0.8168992640646002	-0.7086921624051161	-0.1082071016594841	0.003094353647816143	0.004195176803941886
FOXA1	130	130	-2.441972105220079	-2.3496887085818003	-0.09228339663827878	0.003094353647816143	0.004195176803941886
KLF11	130	130	-2.4383614930962887	-2.3229702287011156	-0.11539126439517311	0.003264034883801375	0.00441740410069232
ZIC1	130	130	1.3701728793521883	1.4461268791705217	-0.0759539998183334	0.0033342490764273957	0.004504470533586217
GLI1	130	130	-1.0150888483580855	-0.8423700937078704	-0.17271875465021513	0.003497286860049032	0.004716411504925279
GATA1	130	130	-1.8092138864755636	-1.9113700065690886	0.10215612009352504	0.0037063924032918793	0.004989624922533532
CDX1	130	130	-3.6797786441924476	-3.595003669734048	-0.08477497445839965	0.003785206009584599	0.005086785619897899
TGIF1	130	130	0.8988881648099223	0.809967361834755	0.08892080297516725	0.003988946855264358	0.005351196656974602
SOX18	130	130	-0.7330106342785644	-0.8419324221468208	0.10892178786825646	0.0040731942391154415	0.005445142735012964
HOXD1	130	130	0.607905755403348	0.656100694363188	-0.04819493895983995	0.0040731942391154415	0.005445142735012964
E2F4	130	130	3.6715238506484265	3.821563324474247	-0.1500394738258204	0.004857163646248522	0.006481859500045937
AR	130	130	3.0930773197849377	3.177304236834351	-0.08422691704941343	0.0049578526033737915	0.006604721902929259
SETBP1	130	130	-1.1775158369998273	-1.0347453121702967	-0.14277052482953057	0.0054071722367450645	0.007190788078726943
NCOA1	130	130	-1.2123582906307984	-1.140580156450175	-0.0717781341806234	0.005546150088994553	0.007362826634609752
KCNIP3	130	130	0.27311375956001055	0.3657377091423815	-0.09262394958237097	0.005631076106198795	0.007462637192644078
MAFA	130	130	-3.0798222107202236	-2.976818409455526	-0.10300380126469744	0.0064498353827720884	0.008532942838002452
EWSR1	130	130	-0.07301376370548125	-0.16395406983955163	0.09094030613407038	0.006482119084466975	0.008560867618451212
MTF2	130	130	0.6865694242389898	0.6284147360994131	0.058154688139576693	0.006547122915524985	0.008631835031483888
LHX8	130	130	-0.470776283859827	-0.5849469987390092	0.11417071487918223	0.007410585442899905	0.009753450943747985
TBPL2	130	130	0.8394314850532498	0.9057253436973699	-0.06629385864412007	0.00755784338293886	0.009930202455113495
LHX2	130	130	-3.9671786060038112	-4.048849213344108	0.08167060734029707	0.007670002864385699	0.010060311976231926
EOMES	130	130	-1.7221255117345624	-1.8315300049081455	0.10940449317358314	0.0077077195340129	0.010092501133425438
NEUROG1	130	130	-2.4474929581197595	-2.389146241717585	-0.0583467164021747	0.008876371589258207	0.01160290211155595
SRF	130	130	1.3053030459064656	1.0697488887686548	0.2355541571378108	0.00944982036076051	0.012331452123241141
EZH2	130	130	-0.9969011589102955	-1.0790924270729667	0.0821912681626712	0.0099606146960708	0.012975902818350737
EMX2	130	130	-1.8540492687820496	-1.9355258157007806	0.08147654691873107	0.010056084850067256	0.013078032249832798
SALL3	130	130	-1.3671822221621859	-1.2551656421376036	-0.11201658002458226	0.01029833465941418	0.013370380252730954
BMAL1	130	130	1.5702772536686171	1.6933238407551219	-0.12304658708650473	0.010747501606417794	0.013929925939959441
ELK1	130	130	2.120621136812949	1.9856173141122038	0.13500382270074507	0.01105654171772725	0.014306268506383571
RREB1	130	130	-0.2831847965189388	-0.20034285833213777	-0.08284193818680102	0.011975452684765438	0.015469134496678458
TOX	130	130	-2.274653926100481	-2.357017762254197	0.08236383615371601	0.0121444629967801	0.01566104150763225
SSRP1	130	130	-1.85430792617036	-1.97914022342495	0.12483229725458989	0.013700020187757556	0.01763733691398704
KLF10	130	130	0.46098426675221	0.3737151217778577	0.08726914497435229	0.0137632145064446	0.017688963610631818
HOXA13	130	130	-0.286499697973697	-0.37635615941011186	0.08985646143641485	0.013890375882475159	0.017822492338318213
TOX3	130	130	2.1641101139938517	2.0027463437623063	0.16136377023154536	0.01454186636475098	0.01862720674815928
NOTCH1	130	130	0.5030986416482635	0.6290490156071981	-0.1259503739589346	0.015499169791530995	0.019820307279320104
HNF1B	130	130	-5.375093867941387	-5.4672643616695025	0.09217049372811559	0.015782680439116438	0.020149222027271985
KLF12	130	130	0.6251219365821533	0.5160962948458608	0.10902564173629248	0.0177391620728628	0.022609314721818475
HCFC1	130	130	-0.7249261847591155	-0.798995491728945	0.0740693069698295	0.0178981094404115	0.022774006364377423
TBX1	130	130	-2.699800230842992	-2.6337788757269855	-0.06602135511600649	0.019385690493920322	0.024625935187965117
VSX2	130	130	-0.11052200781083213	-0.18376521749410402	0.07324320968327189	0.01964385163739503	0.02491256681166323
SMAD2	130	130	-0.4938964690970242	-0.6657626343799168	0.17186616528289256	0.0199927343626306	0.02531311491202486
OLIG2	130	130	-1.721796721570398	-1.8107254745496635	0.0889287529792655	0.02034701346514196	0.025719162234816406
EPAS1	130	130	1.6116498309451164	1.5060048405417579	0.10564499040335851	0.020980191205431552	0.02647582613403718
SP7	130	130	-1.9763898710391825	-2.1567913791200324	0.18040150808084987	0.02125676676660251	0.026780729182923558
NFATC3	130	130	-1.2698243918622893	-1.4164001576240384	0.14657576576174902	0.021630470907200165	0.02720679920347344
HEY1	130	130	1.547380736657963	1.4589916626084498	0.08838907404951324	0.02239506748342189	0.02812233064311667
MXD1	130	130	0.008790119264992262	0.07560989624720821	-0.06681977698221594	0.024514899993287362	0.030733900809915088
LMO4	130	130	0.5637760341722823	0.6225943492992715	-0.05881831512698921	0.025259138304057394	0.03161519598187576
BCOR	130	130	1.1778044562175707	1.0623587554785068	0.1154457007390639	0.026920037296274704	0.033639067812310644
ARID3A	130	130	0.38016190786070214	0.2638496618747428	0.11631224598595935	0.027610335467639146	0.034445467374937436
PPARGC1B	130	130	-0.6656925179619022	-0.6204454647559461	-0.04524705320595612	0.029036836505997657	0.036166206119665374
SOX4	130	130	0.33541176744814105	0.40338131757370566	-0.0679695501255646	0.030653356546887105	0.038117647913823896
HES1	130	130	1.5569718797623455	1.480579025503489	0.07639285425885656	0.0307808448676665	0.03821414451966376
NR2E1	130	130	-1.0984623958706379	-1.1698685710598513	0.07140617518921344	0.03090878818034468	0.03831089279311331
NR2F6	130	130	-1.6158673794173584	-1.5671896238025236	-0.04867775561483478	0.03221352726797558	0.03986358947862568
SF1	130	130	-2.768270281191317	-2.7232255928842464	-0.04504468830707076	0.03301880634452542	0.0407942026772685
BARX2	130	130	0.8737149634905516	0.7948690426411394	0.07884592084941211	0.03329103427604607	0.04106430314887487
PHOX2B	130	130	-2.7177077636833262	-2.6560516986817455	-0.06165606500158072	0.03342786692059623	0.0411667943105735
LHX3	130	130	-3.7168685407798234	-3.7783103087608354	0.061441767981011974	0.033702976132478475	0.041438972259195045
HAND2	130	130	-1.6332014130488661	-1.7039543109829332	0.07075289793406703	0.035683486386242094	0.04373368091497831
CTBP2	130	130	-1.144977646707137	-1.0755041692617822	-0.06947347744535493	0.035683486386242094	0.04373368091497831
SATB1	130	130	0.18025457313557217	0.24713210277057857	-0.0668775296350064	0.0373084653052581	0.04565221153966088
HOXD13	130	130	-1.478134501389864	-1.4135531414769267	-0.06458135991293723	0.037610584741752204	0.0459484974675952
AIP	130	130	0.812385505921574	0.7383050208313369	0.07408048509023712	0.037762423472960875	0.046060535637401326
ELF2	130	130	-0.07219272128440703	-0.23463956635633898	0.16244684507193197	0.03978425499832174	0.048449506086986414
ZNF76	130	130	-0.16122720871226254	-0.1315574194320278	-0.029669789280234726	0.041897209039684226	0.05094168591174304
GRHL3	130	130	-1.1667203858412256	-1.1133097126699345	-0.05341067317129111	0.04533297540782505	0.055031789480814566
NFYB	130	130	1.6789165166064741	1.5811123443775081	0.09780417222896598	0.04551082248988002	0.055160269030455844
TBX18	130	130	-1.161809242210528	-1.0840205185597187	-0.07778872365080924	0.046590296032671515	0.056379410364970586
SMAD1	130	130	-0.5841386767242824	-0.5111494889941066	-0.07298918773017582	0.04957471677837532	0.05980194181454409
KLF7	130	130	-0.2567200815224684	-0.21218549156878094	-0.04453458995368745	0.04957471677837532	0.05980194181454409
YBX1	130	130	1.3312983966501304	1.2604295682925248	0.07086882835760555	0.0501517821714545	0.060402932615305265
XBP1	130	130	1.405429127678922	1.3023073540358687	0.1031217736430532	0.050929951945148676	0.061243866860257276
TBX20	130	130	-2.513760228243533	-2.5621139280011667	0.048353699757633706	0.052717860179919675	0.06329448416585967
MYOCD	130	130	-0.7121105899181458	-0.6350063648567443	-0.07710422506140147	0.054144460995753	0.06490556670226416
KMT2B	130	130	-0.6168190718412876	-0.6643730647125031	0.047553992871215534	0.05497402828168288	0.0657970400996392
HOXB6	130	130	0.901906108116119	0.9816318852427168	-0.07972577712659779	0.05950494893561972	0.07099811664281107
ARID1B	130	130	0.5297010839675961	0.4326028647193195	0.09709821924827655	0.05950494893561972	0.07099811664281107
MYRF	130	130	-0.894305545559245	-0.8721485952973869	-0.022156950261858155	0.06040218886701005	0.07195657336256563
NAB2	130	130	0.007514130693886893	-0.08613155045484322	0.09364568114873012	0.06131061408587482	0.07292535774810577
DNMT3A	130	130	-0.49858196014123835	-0.5722167931217631	0.07363483298052476	0.06363126571559401	0.07556829385758916
ID3	130	130	0.22307111412379196	0.1481324963290109	0.07493861779478106	0.06505815957322361	0.0771432666146893
CREBZF	130	130	-1.989511589698006	-2.0502425425961777	0.06073095289817165	0.07338514310996949	0.0868825651039206
RB1	130	130	0.6255189279531591	0.6603692806542555	-0.034850352701096377	0.07800375342957856	0.09220814062817466
SHOX2	130	130	-2.2171136649940313	-2.1326802013886583	-0.08443346360537296	0.08256425813135479	0.09744872377290874
EBF1	130	130	-2.4620370907438107	-2.6277594857683053	0.1657223950244946	0.08285631998377233	0.09764298631933785
ZNF143	130	130	0.38006073437980553	0.42353960531140694	-0.04347887093160141	0.08887538459180286	0.10457533732307372
POU3F1	130	130	-3.070578443028769	-3.11268499908254	0.042106556053771005	0.09169655459925026	0.10772938776537684
HOXD3	130	130	2.0643627518632055	2.024353398968215	0.040009352894990524	0.09297329604653846	0.10889532839701599
TFAP2B	130	130	-0.4707521337866391	-0.5374941474933462	0.06674201370670713	0.09297329604653846	0.10889532839701599
ZNF263	130	130	-0.07532778932693861	-0.15187070515424506	0.07654291582730645	0.09556956879213642	0.11176532777828473
ENO1	130	130	-0.1042225551407474	-0.04181048529533294	-0.062412069845414454	0.09655801119861461	0.11274914112521157
FLI1	130	130	0.23134356734768843	0.135808422066416	0.09553514528127244	0.09822357248833685	0.11451941632582348
MYF6	130	130	-1.198277133099289	-1.2661246118925353	0.06784747879324637	0.10093611851882033	0.11750314101127109
THRA	130	130	0.4587534855057575	0.4157062974961481	0.04304718800960938	0.1030094330311763	0.11973478862197426
SIX3	130	130	-1.2082620958159793	-1.1706010004774525	-0.037661095338526795	0.1090680934243728	0.12658509024707512
HOXB4	130	130	-0.18189082413329444	-0.22788957754453978	0.04599875341124535	0.11276157619392906	0.13067377816119463
PLAGL1	130	130	-0.7133844247725317	-0.7630427834420266	0.04965835866949486	0.12005013969085793	0.13890998036736732
ZKSCAN7	130	130	-0.6774928173687206	-0.7152185210739236	0.037725703705203006	0.12123395919987696	0.14006819418869645
TSHZ3	130	130	-2.521213523008815	-2.573510570561794	0.05229704755297915	0.1281155811913183	0.1477959867357678
TLX3	130	130	-0.08403494286917255	-0.030418572606711238	-0.05361637026246131	0.13746749323155913	0.15810825798104247
HINFP	130	130	1.119994305969031	1.0985585319271545	0.021435774041876465	0.13746749323155913	0.15810825798104247
OLIG1	130	130	-1.315540233419693	-1.3498058426151418	0.03426560919544874	0.13966459575074452	0.1603944233059525
DEAF1	130	130	-2.049626077146793	-2.0870966819591743	0.0374706048123814	0.14010724179197848	0.1606618970249334
POU4F2	130	130	-1.2451767232843491	-1.2845766749741359	0.039399951689786716	0.14099577078652206	0.16143910377051704
BHLHE41	130	130	-2.00836976779897	-2.040274132124042	0.031904364325072265	0.1464181703240279	0.1673974902510528
ETV6	130	130	1.3711749153882844	1.3275691975412032	0.04360571784708123	0.1487240352654451	0.16978034428216235
GTF2IRD1	130	130	0.41216245861139283	0.46086881290896087	-0.04870635429756803	0.15920030354696357	0.18146939362644954
ZFP64	130	130	0.6845692943032512	0.6322388668243984	0.05233042747885275	0.1656479983774739	0.18853843500318723
FOXO3	130	130	3.425463990715816	3.363554269485851	0.061909721229965076	0.17177231661576964	0.19521898297875304
BCLAF1	130	130	0.3412126099879682	0.3750596166422229	-0.03384700665425472	0.17437354989996134	0.1978816877383265
FOXJ1	130	130	-2.189147311324827	-2.1545020176888494	-0.03464529363597757	0.17647562686703333	0.19997090263335435
EGR4	130	130	-1.7090675203178498	-1.7661919276542368	0.05712440733638702	0.183981674937176	0.20816833530557874
HOXB9	130	130	1.2482341756700446	1.3013675490086323	-0.0531333733385877	0.1856204311663665	0.20971275851539342
TSC22D1	130	130	2.08909275400678	2.0604140767023646	0.028678677304415423	0.18616907475794753	0.21002284427774345
POU2AF1	130	130	-0.0061667757587829265	-0.08301722203550846	0.07685044627672553	0.18671891597589907	0.21033336711402748
ZBED1	130	130	2.951164267316501	2.9010171766204427	0.05014709069605816	0.19004317559832384	0.21376368943952434
HOXA9	130	130	0.3969717695503804	0.4552972744875578	-0.05832550493717742	0.20260511904810363	0.2275594152358466
SP2	130	130	1.3052089410523773	1.3291020672740108	-0.02389312622163353	0.20436392874239728	0.229198783918999
RORC	130	130	-2.123174125909989	-2.1542990594148046	0.031124933504815377	0.20495265971176646	0.22952300780586712
PPARD	130	130	3.0433165591527453	3.087955130788559	-0.04463857163581375	0.2188354630844035	0.24471235725934756
FHL2	130	130	1.2324077961987936	1.208691188242162	0.023716607956631552	0.22507761093694278	0.2513257288304638
RXRB	130	130	0.9213653317603135	0.8877401839251458	0.03362514783516779	0.2513153295749744	0.2802147633980064
NKX6-1	130	130	-3.6106420002011994	-3.5785794385222167	-0.03206256167898269	0.2547392790359889	0.2836196042755342
FOXA3	130	130	-0.9885761103776981	-0.9753390944323241	-0.013237015945373964	0.2581955397482607	0.2870504839581534
KLF8	130	130	0.5056187208691129	0.5494861364660798	-0.04386741559696694	0.271625154603625	0.3015432875744591
IRX4	130	130	-2.626912652520691	-2.7029650839426433	0.07605243142195217	0.2803493656935958	0.3107780233303826
SMAD7	130	130	-0.2574693992267622	-0.29571250072331945	0.03824310149655724	0.28851205930111345	0.3193645049489204
HOXD4	130	130	-0.6055440574702381	-0.5632183052362355	-0.04232575223400259	0.2900132270046214	0.3205629608737951
ZNF236	130	130	-1.6579434434772438	-1.6846877555827502	0.02674431210550643	0.2953086612155501	0.32594587102465616
HOXA10	130	130	0.20553350236148094	0.25158811969365924	-0.046054617332178305	0.29836352180679426	0.3283713472758684
HBP1	130	130	-0.3082952514918492	-0.3413342099627574	0.03303895847090815	0.29836352180679426	0.3283713472758684
SMARCA1	130	130	-0.3092101434045577	-0.33901023862304586	0.029800095218488143	0.3076543335179781	0.3381107883425699
NFE2L3	130	130	0.1420501577438345	0.07798621693272727	0.06406394081110724	0.31554142752444614	0.3462818531285469
ING4	130	130	1.4164850133830809	1.437981299122966	-0.021496285739885046	0.31873312668851006	0.34928408446838155
ZBTB4	130	130	3.129900486707937	3.1107734388390798	0.01912704786885744	0.3308895872274208	0.3620877483088633
TP73	130	130	2.7848158273415606	2.7468185103786213	0.03799731696293929	0.35010414168950255	0.38256743585472036
PAX5	130	130	-1.7713514952528397	-1.8837711057449464	0.11241961049210669	0.3569501535397449	0.3894926176801205
ZNF354C	130	130	-0.2669838529389649	-0.24866300213317816	-0.01832085080578677	0.3630090987247935	0.39554049733028707
SKIL	130	130	0.008766846833315281	0.03797327079252317	-0.02920642395920789	0.3824672323102595	0.4161504260648562
KLF6	130	130	-0.12972191422768167	-0.15981123155547672	0.030089317327795045	0.4118864324478473	0.44752483298588797
NR2F1	130	130	0.9447968782711766	0.9692375460715568	-0.024440667800380123	0.41944573778556404	0.45509268433957795
