gene	log2FC_tcga	cohens_d_tcga	pval_tcga	braf_mean_tcga	ras_mean_tcga	n_braf_tcga	n_ras_tcga	fdr_tcga	log2FC_27155	cohens_d_27155	pval_27155	fdr_27155	log2FC_126698	cohens_d_126698	pval_126698	fdr_126698	replicated_27155	replicated_126698	replication_rate	present_tcga	present_27155	present_126698	n_cohorts_present	median_expr_tcga	coverage_fraction	is_known	panel_memberships	known_category	known_citation	is_novel_validated	novelty_score	known_replicated
PALM	1.8681195131392592	1.8714970543876452	2.945412013088474e-34	6.112694212596749	4.24457469945749	392	111	3.8077550152204516e-32	0.20668080434782476	0.9931936913324083	0.0007815963771856263	0.006378539608388493	1.2289767217292706	2.291291879539506	0.003341116172875052	0.2821968788666028	1	1	2	True	True	True	3	5.885652697307675	1.0	False				True	117.60237083911896	False
EMP2	1.2322337836903445	1.8453195036825514	1.1529447118220116e-34	6.387120464874127	5.154886681183783	392	111	1.5526021873184386e-32	0.20871600000000035	1.1175837521379801	3.5996119475407804e-05	0.0005808094295894022	1.1425468448898757	1.6489947627042223	0.01892459355760406	0.5357825307621551	1	1	2	True	True	True	3	6.1746396472818015	1.0	False				True	117.39531403218709	False
PLAUR	1.9849061801311954	1.606577977587408	1.5028169928036427e-39	4.729540831739233	2.7446346516080378	392	111	3.096102371110325e-37	0.3898135652173904	1.4656601285266713	5.612561446466258e-10	9.40423745150302e-08	1.5694560713491823	1.5820902880444083	0.02311730219612101	0.5808263081898147	1	1	2	True	True	True	3	4.236662700688678	1.0	False				True	117.30970419887952	False
FHL1	-2.0474689521419114	-1.4748944042557857	5.331382571308029e-42	6.451696902955226	8.499165855097138	392	111	1.3755071741374575e-39	-0.586461543478261	-1.6642087991071364	6.275953694550408e-11	1.4323241216338578e-08	-1.866951021260058	-2.0075417094447685	0.006273496271785649	0.35398347723095686	1	1	2	True	True	True	3	7.115681491135339	1.0	False				True	114.63332733756758	False
DIO1	-3.8921338258267464	-1.6171795628828152	4.91917077199958e-38	3.1267577526927197	7.018891578519466	392	111	8.741417174943995e-36	-1.0285762826086962	-1.7057619182722468	2.5314602857137613e-06	7.039693235712827e-05	-3.3736322616795897	-2.1047111026746235	0.005283391280436583	0.333996637818875	1	1	2	True	True	True	3	4.214793432028042	1.0	True	TDS16;TierA67;HARDCODED_REF	Thyroid_lineage_TDS	TCGA PTC Cell 2014 (PMID 25417114)	False	113.39151468813353	True
LGALS3	2.445864407854277	2.035912356198173	2.6573213162431684e-30	8.598453801711695	6.1525893938574185	392	111	2.3651074455120564e-28	0.46434173913043475	1.3497769586029968	0.0001955255229098621	0.0021676476941020475	1.7810555812971485	2.8272924476496257	0.003659838295997497	0.2928428517119603	1	1	2	True	True	True	3	8.523709364245583	1.0	True	HARDCODED_REF	Clinical_IHC	de Matos 2013 (PMID 23956041); Nikiforova IHC practice	False	112.48883671438941	True
MTMR11	1.4402088498794807	1.8257448530355158	1.6855828412982795e-33	3.909443118354835	2.469234268475354	392	111	1.9900268106478384e-31	0.2503294347826075	1.5867721290880845	1.0437282027645805e-06	3.497678536707532e-05	2.0135352241892734	2.2195772138345586	0.005282240933547323	0.333996637818875	1	1	2	True	True	True	3	3.7268551059510653	1.0	False				True	112.10490059092649	False
HRH1	1.3796650868793354	1.3828995977718472	1.2075440383697212e-43	3.7868927276142212	2.407227640734886	392	111	3.5479153277350375e-41	0.12140956521739144	0.9205619803372107	6.845934012130073e-05	0.0009246900869241406	1.7045374794209167	1.3350984798887544	0.04333477489077167	0.7266816603006196	1	1	2	True	True	True	3	3.243470051630009	1.0	False				True	111.87665145402399	False
S100A6	1.7418214077283984	1.7239410592885334	6.244888332720082e-35	11.03250197144393	9.290680563715531	392	111	8.565767123959898e-33	0.19290823913043642	1.2030330986315856	0.001383626906054068	0.009820412523022893	2.0259706201373273	2.2539080998728136	0.003316154500671346	0.2821968788666028	1	1	2	True	True	True	3	10.667554340803157	1.0	False				True	110.56404179358003	False
TNC	2.7020107621176175	1.7259801019427286	1.5040322506254861e-34	6.6688624701604216	3.966851708042804	392	111	2.0096902251187213e-32	0.8260550434782621	1.5505408715732625	2.0108075287051754e-08	1.603437304666892e-06	2.2131485238763817	1.8077956838254081	0.010689467343231179	0.4364399977529999	1	1	2	True	True	True	3	6.1664794483101595	1.0	False				True	109.41633686489662	False
LAMP5	2.2227590499866547	1.315830037113735	8.821773532471063e-45	3.3403294862917936	1.1175704363051386	392	111	3.0012021785369156e-42	0.39516254347826196	1.0300633514471562	4.6400473738193945e-06	0.00011721432650238038	1.7536863436632069	1.9572039973867301	0.0072202799841861055	0.37280962679866414	1	1	2	True	True	True	3	2.51317511078403	1.0	False				True	109.27364425654314	False
CEACAM6	2.60124966606925	1.498388397276218	1.1875091495600208e-76	2.988500002628918	0.38725033655966795	392	111	5.582480512081658e-73	0.3829351304347828	0.8590554880207771	2.8977656078277847e-05	0.0004855408019090682	1.8543127848387018	1.3513828541560926	0.05662280357131355	0.7804692152672058	1	0	1	True	True	True	3	1.5814799327233113	0.6666666666666666	True	BRS71			False	108.26331576644193	True
AHNAK	1.1368625136185475	1.7427615996577506	9.657633286206929e-34	9.433206026241534	8.296343512622986	392	111	1.1723142602418932e-31	0.2774691521739143	1.2513268052003135	0.0007170514144315313	0.005935965961744953	1.0398796368902907	1.989791853809007	0.010181529680156424	0.4271732129351322	1	1	2	True	True	True	3	9.27254366116724	1.0	False				True	107.81056454820892	False
SFTPB	5.641482039922563	2.152063814140296	2.9446561077381857e-53	8.965192935105247	3.3237108951826837	392	111	2.2392810586360196e-50	0.3451366739130428	1.104230918569723	5.5374471059232615e-06	0.0001345728286760404	2.2926532374721496	0.7800593905829492	0.20651383889887776	0.8250113134850708	1	0	1	True	True	True	3	8.127527765398156	1.0	False				True	106.84973464382773	False
EBI3	1.3655150303456633	1.551968704610179	2.3326329986185247e-37	2.48869106142108	1.1231760310754166	392	111	3.9163241880377447e-35	0.1967547391304354	0.9264764318178429	9.720516690572119e-05	0.0012266013292002206	0.8278530532334689	3.51022604007648	0.0017398903087017619	0.211733506098685	1	1	2	True	True	True	3	2.0949695454361734	0.6666666666666666	False				True	106.79755114862272	False
CRLF2	1.3851155779289146	1.4414011466507315	3.7287206912268397e-78	1.488969256501029	0.10385367857211437	392	111	1.928158756640311e-74	0.14724836956521714	0.6659842462578581	0.006076978887280644	0.030389486033597993	0.3580834694835104	0.4961386361388947	0.41096075306604446	0.8754486005880702	1	0	1	True	True	True	3	0.7514139307856789	0.3333333333333333	True	BRS71			False	106.25267970905023	True
GSN	1.3213228558813572	1.7601450433923884	2.1341907910107388e-32	10.53555429345663	9.214231437575274	392	111	2.2944103948847467e-30	0.2274632608695657	0.8904653829074656	0.010265898499390264	0.044603128848588885	1.4851587680017468	2.2118543294319633	0.004900740409173995	0.3269801472832951	1	1	2	True	True	True	3	10.318532280926231	1.0	False				True	104.33903570008127	False
CCL13	1.7311018611394706	1.6850577745956898	5.461693363438606e-66	2.1948739527565486	0.4637720916170779	392	111	1.2837710250762446e-62	0.012635652173913048	0.11458123975257604	0.7107804572712145	0.8308549572873252	2.032133232611887	1.8809013287872223	0.016854111280473608	0.514104762880502	0	1	1	True	True	True	3	1.581645532269158	0.6666666666666666	False				True	104.29077420273437	False
GBP2	1.9239475416303158	1.7422402056656223	2.465585275927113e-32	6.461057713271293	4.537110171640977	392	111	2.6397076646680524e-30	0.44290860869565263	1.5551604811407356	2.7338922303878823e-08	2.044549799640926e-06	1.8451936852011288	1.3061498847812476	0.047968635815091025	0.7460913888877696	1	1	2	True	True	True	3	6.2755357542141414	1.0	False				True	103.06550929602876	False
ADCY7	1.3095124110656158	1.4127653540523883	2.0662116859887157e-39	2.6386458849092436	1.3291334738436278	392	111	4.223157015579545e-37	0.29950726086956525	1.387403992001877	9.451569364047271e-07	3.283738154117945e-05	1.6217304965573203	1.6645533769734464	0.017326951049467177	0.5164722267717432	1	1	2	True	True	True	3	2.283232909706153	1.0	False				True	102.77687899819223	False
FLNA	1.2508151345158343	1.8295107028784119	1.948294728708428e-30	9.830796821557295	8.57998168704146	392	111	1.7521438037607223e-28	0.3514815000000002	1.9433838269940955	2.013820974148225e-09	2.588053226679617e-07	1.265306396712508	2.3904156818805236	0.0023577628864916763	0.24411296638222868	1	1	2	True	True	True	3	9.631131442627964	1.0	False				True	101.56137244253308	False
TGM2	1.5313165543606244	1.4109362188576333	5.564359449644111e-39	7.102761944413843	5.571445390053219	392	111	1.0899189071990402e-36	0.47044804347826075	1.8466692877392274	1.3068753889494356e-13	9.610616401957599e-11	1.3878077982946682	1.449518775804376	0.04410886324384771	0.731429780765446	1	1	2	True	True	True	3	6.574888874196691	1.0	False				True	101.48188613352367	False
GGCT	1.198924773255083	1.4728908494985615	4.259945847960518e-37	5.36442111358956	4.165496340334477	392	111	6.971077839996402e-35	0.3814108260869573	1.5920194585046288	3.266196992919305e-09	3.895013477051607e-07	0.7482501438887788	1.3583608799213327	0.04096868736947137	0.7141205563326409	1	1	2	True	True	True	3	5.010716825716454	1.0	False				True	100.61818195799333	False
FLII	0.6145028765164344	1.7827908659538447	9.290511447226622e-31	7.6212113581443255	7.006708481627891	392	111	8.609706764292758e-29	0.10721434782608696	0.9823031339353259	6.311225558851229e-06	0.00015006036943553315	0.5702170019238579	1.8198388760826614	0.01074017096804014	0.4366586188153293	1	1	2	True	True	True	3	7.523284146055291	1.0	False				True	100.068092808699	False
TIMP1	2.5321510845218462	1.8288691859918924	5.7002358723268415e-30	9.356519227033468	6.824368142511622	392	111	4.954031885611652e-28	0.8074321521739112	2.10506182318704	7.017417063186322e-08	4.300442114138766e-06	3.6280383875510975	2.913681555428222	0.0029328753570132407	0.26928119891027924	1	1	2	True	True	True	3	9.188925271210628	1.0	True	HARDCODED_REF	BRS_literature	Yoo 2016 (PMID 27601545); Chakravarty 2011 (PMID 22105173)	False	99.87469695495946	True
RARG	0.9098447658471809	1.8352930894974033	7.204805764376031e-30	6.073998358270799	5.164153592423618	392	111	6.17856900301242e-28	0.18494558695652197	1.18376878783655	3.4298537465236666e-05	0.0005605058523794293	1.0134989729725419	1.4340584309065436	0.04939566512867738	0.7537370769498518	1	1	2	True	True	True	3	5.95171256944217	1.0	False				True	99.8733908122345	False
ZFP69B	0.613113512130411	1.3868064854639202	1.4678735174540472e-38	1.6766824055011538	1.0635688933707428	392	111	2.740260197150406e-36	0.05940593478260814	0.5863818452477289	0.0262550769273969	0.08895276511081462	0.8761544606534635	2.211373241283155	0.006044095546601881	0.3509402331797291	1	1	2	True	True	True	3	1.4293728648006319	1.0	False				True	98.6358019313218	False
SLPI	2.9019024771500517	1.4565647366510404	9.730367677950205e-37	5.877138124515515	2.975235647365463	392	111	1.5110121411245737e-34	0.8236858260869573	1.9124177539936842	1.1144753046796501e-12	5.67396523386328e-10	3.7812957999287633	2.5218689043666513	0.0017412539884591994	0.211733506098685	1	1	2	True	True	True	3	4.949892908566514	1.0	False				True	98.52417133200036	False
GABRB3	-2.270486521872665	-1.6323872432198383	7.159721508548397e-33	2.36651861662353	4.637005138496195	392	111	8.048616498446655e-31	-0.1351549130434777	-0.5854550459344671	0.024871746927342363	0.08542483499668678	-2.041199412030972	-1.6953778558878683	0.01706492092715219	0.51537954949522	1	1	2	True	True	True	3	3.041608831715907	1.0	False				True	98.2510335012016	False
CDC42EP1	1.1447597017825855	1.7211314058228822	2.9565765295406587e-31	6.497519870184037	5.352760168401452	392	111	2.901091630343017e-29	0.24087347826086924	1.410684658213749	1.1643207903460626e-08	1.0413590744466778e-06	1.0500640025562427	1.4395472736463732	0.04234142991273381	0.7214316561730529	1	1	2	True	True	True	3	6.317600916274396	1.0	False				True	98.23336347366346	False
SPATS2L	1.0088233996478753	1.942534008623542	1.1376793038768963e-27	6.661472352434158	5.652648952786283	392	111	8.015059193838989e-26	0.11747145652174096	0.7658045858165948	0.010125516288356612	0.04417418612295093	1.3670554065975482	3.38249115243693	0.00041718450725188977	0.13291248907564	1	1	2	True	True	True	3	6.53276026039518	1.0	False				True	97.50002930516268	False
CTSH	1.861528247220118	1.6739400275557024	1.7577975620319915e-31	8.66154896861083	6.8000207213907125	392	111	1.7581715615132747e-29	0.44345695652173944	1.4414392589115403	1.2937814024732247e-05	0.000260666429597231	2.098099997822019	4.3163394275504645	2.22285582546964e-05	0.05136841984194301	1	1	2	True	True	True	3	8.390166286344147	1.0	False				True	96.26808592357077	False
ANXA1	1.874886170476703	1.8645722436783723	2.2321298609748274e-28	10.31343670147418	8.438550530997476	392	111	1.6949437186618104e-26	0.2941583695652161	0.8517960825777682	0.0014402216981788756	0.010119009882586929	2.2778123647371524	1.505530133723062	0.03921767220304458	0.7043335773980341	1	1	2	True	True	True	3	10.259023494343579	1.0	False				True	96.10320351524302	False
EHBP1L1	1.1197999227007056	1.7737554662147172	1.3987448611698933e-29	5.606854609529239	4.487054686828533	392	111	1.179942830602877e-27	0.17790306521739163	1.4427615353294825	7.320202727081383e-08	4.444840527448452e-06	1.1032784218137035	1.7779368994711897	0.011823284464508725	0.4534866982154716	1	1	2	True	True	True	3	5.429397294825797	1.0	False				True	95.527867613738	False
DHRS9	1.2365762175747603	1.2721195535803471	1.2154592281612567e-40	1.782170943881234	0.5455947263064739	392	111	2.8440095994319794e-38	0.20196063043478318	1.2930704771490797	8.097176375485784e-06	0.00018228286340528114	1.1276512964465932	1.9488392389134535	0.01021661686534298	0.4278940684812443	1	1	2	True	True	True	3	1.2930673071964822	0.6666666666666666	False				True	95.52617692253693	False
ATIC	0.80105451483512	1.7027710363324564	1.0256682994242839e-30	6.451268949196633	5.650214434361513	392	111	9.454248383516782e-29	0.19855984782608704	1.7616277740683801	4.1472155173352546e-07	1.737237082372366e-05	0.7271396471230447	2.3603722868719355	0.002738599549798301	0.25833547696231934	1	1	2	True	True	True	3	6.312501707177576	1.0	False				True	95.43818128441089	False
COL8A1	1.4601725440224858	1.754340578775134	9.10167597524732e-30	8.406803595049096	6.9466310510266105	392	111	7.792330568808182e-28	0.44507626086956487	2.1480465974706178	2.8212432516299805e-14	3.671698290321163e-11	2.752034879908492	3.88225257540392	0.00020686395497827352	0.10659055784709336	1	1	2	True	True	True	3	8.208321341664698	1.0	False				True	95.114495918347	False
PLAU	2.2979269511043343	1.4912313824557757	1.5814574277186872e-34	6.660067419314854	4.362140468210519	392	111	2.1022813636185354e-32	0.7773252826086963	2.002603154691031	4.169230221475987e-15	7.884014348811091e-12	3.59867333946782	3.492200924219538	0.00014682043381594197	0.09388492538363935	1	1	2	True	True	True	3	5.9904854621929315	1.0	False				True	94.47639506117564	False
PPARGC1A	-2.068321318628256	-1.4959490665154374	2.9809699368683103e-34	3.3099411216858843	5.37826244031414	392	111	3.8441131273166385e-32	-0.5978584565217395	-2.426810917948533	8.561581469837286e-09	7.925150623513017e-07	-2.5292353119131086	-1.9517123755499768	0.01341592953690942	0.4700627305160409	1	1	2	True	True	True	3	3.997173963593518	1.0	False				True	93.99108971793798	False
PLXNC1	1.8968146435098658	1.5871816872503208	4.7725973749832126e-32	6.048276762217953	4.151462118708087	392	111	4.9657099166550686e-30	0.537804326086956	2.0159719560719216	2.039532808181992e-11	6.059127404491909e-09	2.604662007404063	3.7671773138222195	0.00023854735616123064	0.11389749097109735	1	1	2	True	True	True	3	5.659098265675981	1.0	False				True	93.02160354205112	False
ENDOD1	1.1839622465082948	1.5986001850786384	9.128059873384719e-32	6.9941866878037375	5.810224441295443	392	111	9.273499098479317e-30	0.36163954347826	2.0257485244896314	1.4872244940292587e-08	1.2619481171452114e-06	1.4403206445899173	2.0452547320404624	0.012161800097585454	0.4563102255756297	1	1	2	True	True	True	3	6.808471606326819	1.0	False				True	92.82353939979646	False
STAT1	1.4737193402021607	1.581412230787168	8.441209188847749e-32	8.056104760816106	6.582385420613946	392	111	8.609533892791045e-30	0.3167051521739124	1.4973696488654058	4.9725201148691087e-08	3.226531801986392e-06	2.0892550910341603	1.8023302941674635	0.016808187776387953	0.514104762880502	1	1	2	True	True	True	3	7.780273726558116	1.0	False				True	91.92755737063639	False
MGAT3	2.835012234475127	1.9539217875693382	1.841358193468592e-50	5.224630612376401	2.3896183779012734	392	111	1.0944652131316594e-47	0.01835097826086951	0.2064534193410784	0.4662598949447551	0.6429713750790419	2.0452340001149425	1.9198769108269176	0.008159613331984525	0.39055952032207286	0	1	1	True	True	True	3	4.616143133985036	1.0	True	BRS71			False	91.75772644739929	True
LRRC2	-1.2122099601664553	-1.3471390840820316	7.292270004923693e-37	4.430055384958794	5.642265345125249	392	111	1.1530739237825853e-34	-0.1443533913043482	-0.5764691756609959	0.03697928157811045	0.11399563971456925	-1.687542028274466	-1.7248335232736078	0.014183768285375363	0.4810446860105722	1	1	2	True	True	True	3	4.899224978195162	1.0	False				True	91.43879734639896	False
STXBP5L	-2.153017933312497	-1.6269447525537595	8.830189300357699e-31	1.2507953688930387	3.4038133022055357	392	111	8.227349890284631e-29	-0.10372704347826112	-0.918894615356648	0.0011787094329308641	0.008712588381328143	-1.5137408613014114	-1.7789437572570421	0.011702164493693273	0.45172139754366464	1	1	2	True	True	True	3	1.506148796719838	1.0	False				True	91.38464084625365	False
