gene	is_known	is_novel_validated	known_category	panel_memberships	log2FC_tcga	cohens_d_tcga	fdr_tcga	log2FC_27155	pval_27155	log2FC_126698	pval_126698	replicated_27155	replicated_126698	replication_rate	median_expr_tcga	n_cohorts_present	coverage_fraction	novelty_score	known_replicated
KRTAP10-2	False	False			-0.00020024665892441184	-0.027751592115805513	0.8740499434837643					0	0	0	0.0	1	0.0	0.0	False
NBPF22P	False	False			-0.00014219909894998663	-0.015562421708290773	0.9262532806682338			-0.2212983884501142	0.47658922333169457	0	0	0	0.0	2	0.0	0.0	False
OR52J3	False	False			0.0004972552994702641	0.06103187378346643	0.5060125458611633			-0.33838788495669503	0.1933524703023638	0	0	0	0.0	2	0.0	0.0	False
SLCO6A1	False	False			-0.008585746939910925	-0.06904426383730962	0.6711404149776763			-0.09233232331029056	0.5965373363879041	0	0	0	0.0	2	0.0	0.0	False
MT1CP	False	False			-0.003766297287533808	-0.3228104869048717	0.030081527094030953			0.0212851125519129	0.808536213056374	0	0	0	0.0	2	0.0	0.0	False
OR52E6	False	False			8.200304138517868e-05	0.014879742030493253	0.9186664191884945			-0.008121818918718077	0.9641851891222001	0	0	0	0.0	2	0.0	0.0	False
HNRNPA1P20	False	False			0.0014428416824492033	0.06501924325709542	0.6678699162678942			-0.04870688669513565	0.3632174676491226	0	0	0	0.0	2	0.0	0.0	False
AC012445.1	False	False			-0.008788023840970265	-0.2727603021598687	0.2206371155069859			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
C7orf66	False	False			0.0006417844731399466	0.06594298132082882	0.49386264575494676			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
REXO1L1P	False	False			0.000819586239645193	0.08211123203514324	0.30241626466136684			0.32958268868658536	0.7139253449172563	0	0	0	0.0	2	0.3333333333333333	0.0	False
AC105052.1	False	False			0.0014361388382501488	0.20445648869719374	0.011621246049688401			-0.12854168105088998	0.7226469526520961	0	0	0	0.0	2	0.0	0.0	False
OR7E36P	False	False			-0.0442608636904276	-0.9303670059276068	3.6641690878865933e-07			-0.07099289941319048	0.8361503591297768	0	0	0	0.0231535762530721	2	0.0	0.0	False
KRT17P5	False	False			-0.00011825596110074006	-0.012623031798478134	0.9515429923963432					0	0	0	0.0	1	0.0	0.0	False
DGAT2L7P	False	False			-0.0021334540156167387	-0.08894465674510646	0.6058094181899434			0.043966837803809236	0.6861871018017225	0	0	0	0.0	2	0.0	0.0	False
TRBV20OR9-2	False	False			-0.0017142556950389227	-0.13534635301270745	0.3145794909408122					0	0	0	0.0	1	0.0	0.0	False
LINC01602	False	False			-0.002699860859918913	-0.1405077499832557	0.2836333993024511					0	0	0	0.0	1	0.0	0.0	False
MGAT4D	False	False			-0.0029922614591476712	-0.28392732468959886	0.0536777998539657					0	0	0	0.0	1	0.0	0.0	False
SAP25	False	False			0.003841791215105898	0.1895028146493663	0.15636469543714346			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
FABP9	False	False			-0.000960591367587289	-0.1465201667940124	0.3067193894840459			0.06999199924704855	0.3632174676491229	0	0	0	0.0	2	0.0	0.0	False
AC104455.1	False	False			0.0005093768330073382	0.05572750418983433	0.6830925933882528					0	0	0	0.0	1	0.0	0.0	False
LINC02466	False	False			0.0012545648152211559	0.13948541882737858	0.10058760358393394					0	0	0	0.0	1	0.0	0.0	False
AC244023.1	False	False			-0.00018476322239371424	-0.04847662174122411	0.7808794608238124					0	0	0	0.0	1	0.0	0.0	False
GAS2L1P1	False	False			-0.007322595891155347	-0.36199252189397474	0.0885196750429597					0	0	0	0.0	1	0.0	0.0	False
RPL21P24	False	False			1.7506489021419745e-05	0.0020756721891201486	0.9909066317651828			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
LINC00379	False	False			-0.0009364706315976952	-0.07791980115425692	0.6333928166759252			-0.09430934328983383	0.3632174676491229	0	0	0	0.0	2	0.0	0.0	False
OR6C65	False	False			3.5875726619995826e-05	0.0038816888117537756	0.9739420584519238			-0.04870688669513565	0.3632174676491226	0	0	0	0.0	2	0.0	0.0	False
OR6C1	False	False			0.002532068871701424	0.059300770671041086	0.4559668114882961			0.06999199924704855	0.3632174676491229	0	0	0	0.0	2	0.0	0.0	False
OR6C72P	False	False			0.0009027577059755814	0.09174842989476062	0.208283993250664			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
C8B	False	False			-0.1841710887288511	-0.5740485804495443	0.0005125316287561179	-0.03586328260869642	0.161027801752338	0.09825997325215738	0.6297195963911224	0	0	0	0.0428152026646458	3	0.3333333333333333	0.0	False
RIC3-DT	False	False			-0.002012218282980969	-0.11665144350193478	0.43420177058880366					0	0	0	0.0	1	0.0	0.0	False
UBE2V1P9	False	False			-0.0006469651771084156	-0.11892471945145354	0.581894893643101	-0.011005065217391863	0.771905018791341	0.0	1.0	0	0	0	0.0	3	0.3333333333333333	0.0	False
AL133384.1	False	False			-0.0011395705951270257	-0.09431897404202758	0.5381154814195781					0	0	0	0.0	1	0.0	0.0	False
H2AL1RP	False	False			0.024351447800433614	0.49165080452099913	5.635193150719997e-07					0	0	0	0.0	1	0.0	0.0	False
AC007327.2	False	False			-0.0011754899090881798	-0.3684086486718648	0.08468760391413249					0	0	0	0.0	1	0.0	0.0	False
RNU6-877P	False	False			-0.0007519012381849701	-0.06272335720909425	0.7269768620683331					0	0	0	0.0	1	0.0	0.0	False
RNU6-25P	False	False			-0.0020158995788735453	-0.24524109164073857	0.12989905387820228					0	0	0	0.0	1	0.0	0.0	False
RN7SL604P	False	False			-0.003948519395443845	-0.2823894121651656	0.1166046251507883			0.6366111283061293	0.03226539163872669	0	0	0	0.0	2	0.0	0.0	False
AL133445.1	False	False			0.0015077473504790133	0.11786014341325377	0.31400233389028237					0	0	0	0.0	1	0.0	0.0	False
RPS3AP42	False	False			-0.002876077522635298	-0.2528087765152883	0.11845277471649143			0.07189341062026375	0.5986745610143951	0	0	0	0.0	2	0.0	0.0	False
LINC01995	False	False			0.0011296207242221493	0.09299652002351103	0.25394317664925103					0	0	0	0.0	1	0.0	0.0	False
AC063955.1	False	False			-0.0005069928686573222	-0.12027829897327304	0.49815938705967794					0	0	0	0.0	1	0.0	0.0	False
RN7SL766P	False	False			0.0007695487639757491	0.10055236442491287	0.2335520723263745			-0.015406120544763813	0.896850354429028	0	0	0	0.0	2	0.0	0.0	False
EIF4EP3	False	False			0.0004150560915983153	0.03377073948385829	0.7733806270088438					0	0	0	0.0	1	0.0	0.0	False
LINC02016	False	False			0.0008528400352356487	0.11923339950404195	0.19353811777277619					0	0	0	0.0	1	0.0	0.0	False
RPS4XP10	False	False			0.0005148446874289284	0.02497130235402506	0.8696102388898349			-0.08918994058371117	0.3632174676491228	0	0	0	0.0	2	0.0	0.0	False
RNU6-425P	False	False			0.00021005025981250531	0.04685340461839569	0.7385217864656838					0	0	0	0.0	1	0.0	0.0	False
LINC00698	False	False			0.003082377418558332	0.17549787916673415	0.06729779471412492			-0.051326945751737796	0.8619589609260664	0	0	0	0.0	2	0.0	0.0	False
AC104435.2	False	False			3.262138175694901e-05	0.0015700565509163223	0.9924520105588842					0	0	0	0.0	1	0.0	0.0	False
LY6G6D	False	False			-0.0005705267687913951	-0.033559933222243585	0.8577514552229892	0.08870513043478256	0.00012947748056409106			0	0	0	0.0	2	0.3333333333333333	0.0	False
RN7SL398P	False	False			-0.0007472419663413317	-0.09856661110129325	0.5527352852301025			0.8917013568673875	0.05274076033269881	0	0	0	0.0	2	0.3333333333333333	0.0	False
AC055758.2	False	False			0.0004241741168665176	0.03934732396225836	0.7891431631919524					0	0	0	0.0	1	0.0	0.0	False
RN7SL423P	False	False			-0.0007560258021164352	-0.18249588108308934	0.3265289024975373			-0.04870688669513565	0.3632174676491226	0	0	0	0.0	2	0.0	0.0	False
RN7SL465P	False	False			-0.000336880137702224	-0.06599317643930301	0.7005803747167324			-0.04870688669513565	0.3632174676491226	0	0	0	0.0	2	0.0	0.0	False
PEX5L-AS2	False	False			0.00044763113915158444	0.07124519770996457	0.5185828284826174					0	0	0	0.0	1	0.0	0.0	False
RN7SL36P	False	False			5.706161309326947e-05	0.0061425723083652	0.9715373184507874			-0.1060889819467209	0.6760227072740606	0	0	0	0.0	2	0.0	0.0	False
RN7SL252P	False	False			0.00010266107013238578	0.021311170559187815	0.9011238292686747			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
RN7SL597P	False	False			0.002179986005030395	0.22262099657167533	0.029967743424504867			0.43394197388173805	0.4208726540654292	0	0	0	0.0	2	0.3333333333333333	0.0	False
KRBOX1-AS1	False	False			0.0007872359506500004	0.03592547049034493	0.8246396324867182					0	0	0	0.0	1	0.0	0.0	False
AL049745.2	False	False			-0.001644966200753327	-0.1488425738986693	0.3262410429486725					0	0	0	0.0	1	0.0	0.0	False
AP000235.1	False	False			0.0007507254928539243	0.1368580667148969	0.044251534328048854					0	0	0	0.0	1	0.0	0.0	False
RPL23AP73	False	False			-0.0005228692662694987	-0.05846712798516459	0.752454001187394			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
ITGB5-AS1	False	False			-0.0010446525140299888	-0.05370996775987664	0.7673077260162334					0	0	0	0.0	1	0.0	0.0	False
RPS3AP35	False	False			-0.002751808854695938	-0.18779047945916985	0.3029412639463965			-0.08983687888772168	0.7934100028943278	0	0	0	0.0	2	0.0	0.0	False
RN7SL168P	False	False			-0.003084678440929638	-0.1545832200373732	0.4237644481033484			-0.559509365682315	0.12054727221133509	0	0	0	0.0	2	0.0	0.0	False
CD200R1L	False	False			0.003748881265243517	0.10996566438030006	0.19037356687657878			-0.09430934328983383	0.3632174676491229	0	0	0	0.0	2	0.0	0.0	False
DNAJC25-GNG10	False	False			-0.00020444148419819237	-0.060314039830757865	0.7457766330450306					0	0	0	0.0	1	0.0	0.0	False
UBE2Q2P9	False	False			0.00027432524619365787	0.059738130160207625	0.6981165435568661			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
RN7SL397P	False	False			0.00040604134800289256	0.05527569565801424	0.7043147639494187			-0.6533085714153053	0.30808842000375947	0	0	0	0.0	2	0.0	0.0	False
RN7SL833P	False	False			-0.0018292820796234647	-0.13282536710944517	0.36886481811355326			0.2975124949162942	0.43369782368515986	0	0	0	0.0	2	0.3333333333333333	0.0	False
AC021205.2	False	False			0.0005560393205771439	0.10085526526268396	0.3855778089061728					0	0	0	0.0	1	0.0	0.0	False
RPL23AP44	False	False			0.0006834617358937303	0.05143937182979067	0.7490504860890926					0	0	0	0.0	1	0.0	0.0	False
RN7SL483P	False	False			0.00027572964113133807	0.03448925581082708	0.8372308251767904			-0.12182029617261148	0.5207574593170885	0	0	0	0.0	2	0.0	0.0	False
RPS23P3	False	False			-0.00040877491812794757	-0.09419555055475523	0.6861125280970445			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
HMGN1P10	False	False			-0.0005871741081843178	-0.06424205083857054	0.7028613339087864			0.37862924388536945	0.11556170400337294	0	0	0	0.0	2	0.0	0.0	False
OR7E121P	False	False			-0.012756585851212653	-0.14952691082198907	0.44123874852561273			-0.05383718621979597	0.715034666395552	0	0	0	0.0	2	0.0	0.0	False
MTND2P20	False	False			-0.007711248473986692	-0.3676510372528846	0.10929757716996981			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
LYPD9P	False	False			0.00221194892499216	0.12150492404868171	0.2163985964996093					0	0	0	0.0	1	0.0	0.0	False
EIF2S2P2	False	False			-0.002312528257736538	-0.14248558775432518	0.37842146097224255			0.33370556015958347	0.07960463947671827	0	0	0	0.0	2	0.0	0.0	False
MARK2P12	False	False			-0.0012973766591565467	-0.15997995396589756	0.42832032421228644			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
AC008040.2	False	False			0.0004585326885529128	0.035713694621132885	0.8602345244094799					0	0	0	0.0	1	0.0	0.0	False
RPS27P27	False	False			-0.0035068459113142695	-0.226587794224437	0.18166233732845996			0.06176855470160795	0.3632174676491229	0	0	0	0.0	2	0.0	0.0	False
RPS18P6	False	False			-0.002124470866418214	-0.15205644570181664	0.3533254110445956			-0.0728738886661771	0.3632174676491229	0	0	0	0.0	2	0.0	0.0	False
RPS2P41	False	False			-0.002190214912602878	-0.0772732736684774	0.6353552061292681			-0.057619336777592234	0.8398418786020797	0	0	0	0.0175101348577708	2	0.0	0.0	False
AC093278.1	False	False			-0.008275083877956661	-0.26561318904006637	0.05775809212305774					0	0	0	0.0201926566390113	1	0.0	0.0	False
AL161636.1	False	False			-0.0007807485761603468	-0.09939027791222274	0.48608214468447875					0	0	0	0.0	1	0.0	0.0	False
RN7SL151P	False	False			0.0012034460398498638	0.10682050734228515	0.35864047939697474			0.5626392315297117	0.23237485803485725	0	0	0	0.0	2	0.3333333333333333	0.0	False
RN7SL698P	False	False			-0.002749142018364366	-0.2094255857796926	0.2635734666855386			0.03938482831536372	0.895751746103023	0	0	0	0.0	2	0.0	0.0	False
GMCL2	False	False			0.001706285021129685	0.08478121463898507	0.5922490580574798					0	0	0	0.0	1	0.0	0.0	False
RNU6-46P	False	False			-0.0014249536929813456	-0.06052632225243147	0.6895364686784918					0	0	0	0.0	1	0.0	0.0	False
RNU1-28P	False	False			0.0008601160171773899	0.09637671442988359	0.35578706932551785					0	0	0	0.0	1	0.0	0.0	False
RNU6-354P	False	False			-0.01125953764304571	-0.5140824490700949	0.001032955329141503					0	0	0	0.0	1	0.0	0.0	False
RNU6-132P	False	False			0.0012412783268707433	0.11544074965020691	0.3299849424344911					0	0	0	0.0	1	0.0	0.0	False
RNU6-47P	False	False			-1.4830484981314838e-05	-0.003029349636416434	0.9871753927354068					0	0	0	0.0	1	0.0	0.0	False
ATP6V0CP2	False	False			-7.68776625339287e-05	-0.006153251463210607	0.9737189441605115			0.09267372449894488	0.3632174676491226	0	0	0	0.0	2	0.0	0.0	False
AC106872.3	False	False			0.00011690693757950357	0.007639452219658485	0.9698619156284285					0	0	0	0.0	1	0.0	0.0	False
WWP1P1	False	False			8.233549604369506e-05	0.0030704669601307947	0.9874591456082242			-0.5243847313358786	0.1791943075636229	0	0	0	0.01810479380687295	2	0.3333333333333333	0.0	False
RN7SL508P	False	False			-0.0012055578234620862	-0.14808311854809234	0.4142341899769399			0.6317518339964894	0.0510945508279995	0	0	0	0.0	2	0.0	0.0	False
EIF4E2P2	False	False			0.0016621142649347613	0.21808899849176044	0.01879261944250039					0	0	0	0.0	1	0.0	0.0	False
RPS27AP13	False	False			-0.0029897709637371206	-0.12097416054600293	0.42835584653943515					0	0	0	0.0	1	0.0	0.0	False
AC005532.2	False	False			-0.0043376953560365205	-0.22494138584926993	0.14403813789867342					0	0	0	0.0	1	0.0	0.0	False
AC113367.1	False	False			-0.004378609025734483	-0.07146000850818957	0.6743068490022035					0	0	0	0.0252551124330796	1	0.0	0.0	False
AL512366.1	False	False			0.00047989575072804395	0.04460216188856802	0.6669529660659058					0	0	0	0.0	1	0.0	0.0	False
RPL23AP19	False	False			-0.005171553207993096	-0.25804621355090634	0.0866427524382365					0	0	0	0.0	1	0.0	0.0	False
AC110615.1	False	False			-0.09953818645466025	-1.2866478238594479	2.8175645508223794e-09			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
CYP4F34P	False	False			-0.06401837442518975	-0.3117930099406222	0.13527302948759784			0.02167870371359404	0.8820739467896621	0	0	0	0.0	2	0.0	0.0	False
RN7SL756P	False	False			-0.0012766324079599971	-0.11574139657052808	0.48438293069640037			0.15871630429788025	0.5866142556717603	0	0	0	0.0	2	0.0	0.0	False
RN7SL334P	False	False			0.003667177802197379	0.3602471425274575	6.332124614228731e-08			-0.047980452372940574	0.9394625809245715	0	0	0	0.0	2	0.0	0.0	False
AC246787.2	False	False			0.046904130353271095	0.3415954480159416	1.7425232008817452e-05					0	0	0	0.0	1	0.0	0.0	False
OR2AE1	False	False			-0.00046874658504215266	-0.018966530891356224	0.9211562162977487			0.0225886350863643	0.8895829268754195	0	0	0	0.0	2	0.0	0.0	False
RPL35AP29	False	False			-0.002661259963520162	-0.13038931745103932	0.3978182008078612					0	0	0	0.0	1	0.0	0.0	False
RN7SL446P	False	False			-0.0010553629408356494	-0.13698756841549792	0.5272671122540854			0.06176855470160795	0.3632174676491229	0	0	0	0.0	2	0.0	0.0	False
AC092924.1	False	False			0.0004137930702924576	0.07871199611034171	0.37975436399958756					0	0	0	0.0	1	0.0	0.0	False
AC091179.2	False	False			0.0004884196324557099	0.06611430686805538	0.5953925990447635					0	0	0	0.0	1	0.0	0.0	False
POLR2DP2	False	False			-0.0004514896188233539	-0.04985442293911651	0.8068149731455332					0	0	0	0.0	1	0.0	0.0	False
RPS6P4	False	False			0.0005536770514235589	0.0657279785109707	0.5966220515663393					0	0	0	0.0	1	0.0	0.0	False
LINC01391	False	False			-0.0018891714045522496	-0.0923815012456386	0.5070927503903611					0	0	0	0.0	1	0.0	0.0	False
AP003040.1	False	False			0.0016662693852613607	0.07999721654526265	0.5323414835712249					0	0	0	0.0	1	0.0	0.0	False
COPS5P1	False	False			-0.001220516036921458	-0.21164871083493234	0.23801612058768204			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
AC245047.2	False	False			0.0001803555593686001	0.03596098994030534	0.7269351736677208					0	0	0	0.0	1	0.0	0.0	False
DPY19L4P1	False	False			-0.000393249045955553	-0.044920546065939246	0.7834267120652667					0	0	0	0.0	1	0.0	0.0	False
ELOA2	False	False			-0.03828612421407097	-0.6984686522849828	0.00014103326210501127					0	0	0	0.0221390950966204	1	0.0	0.0	False
AL021707.5	False	False			0.00041342236694709694	0.11482598396652241	0.2966602330868119					0	0	0	0.0	1	0.0	0.0	False
RPL34P29	False	False			0.0004284985412391854	0.07926702087929022	0.3607992823131539			0.08548578147374743	0.3632174676491228	0	0	0	0.0	2	0.0	0.0	False
AC104689.1	False	False			-0.0012186639688053162	-0.21721204526857307	0.2539584325770727					0	0	0	0.0	1	0.0	0.0	False
RN7SL706P	False	False			0.0006980680153715847	0.08686085109021337	0.5492939693501019			-0.01453810017544177	0.9530304505233248	0	0	0	0.0	2	0.0	0.0	False
GABRA1	False	False			0.04063248705586431	0.21077186098541964	0.04121181577017116	0.05889343478260889	0.09870207517087487	0.04709642166252015	0.8734958474581984	0	0	0	0.040634054316716656	3	0.3333333333333333	0.0	False
CD46P1	False	False			-0.0013191250335255868	-0.0957877334876749	0.5220422616950063			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
AC096922.1	False	False			-0.00015533492041861765	-0.012642816606413447	0.941779331057163			0.0	1.0	0	0	0	0.0	2	0.0	0.0	False
RPS26P43	False	False			-0.0011478752859583313	-0.07340784069243204	0.6430965969242443			-0.007431821456931775	0.9698075955659898	0	0	0	0.0	2	0.0	0.0	False
XKRY2	False	False			-0.0002838460494075244	-0.08674244354351585	0.6361670253295391					0	0	0	0.0	1	0.0	0.0	False
LINC02086	False	False			-0.00015666874035885625	-0.0011228663316422806	0.9962459149175297					0	0	0	0.0275145384858606	1	0.0	0.0	False
AL500527.2	False	False			0.00020315385520519764	0.011017793576804668	0.9591287276870853					0	0	0	0.0	1	0.0	0.0	False
RPL23AP57	False	False			-0.00817367970445991	-0.10830137290679916	0.5178100440290814					0	0	0	0.07316310503883311	1	0.0	0.0	False
KRT8P21	False	False			-0.005639264221324743	-0.2477827279656285	0.08612531924278188			0.1206002973153994	0.3632174676491228	0	0	0	0.0	2	0.0	0.0	False
PRAC2	False	False			-0.0006433439206219234	-0.11753621005199064	0.48638281860357646			-0.04870688669513565	0.3632174676491226	0	0	0	0.0	2	0.0	0.0	False
LINC01758	False	False			-0.0015746145651283358	-0.1668781671945884	0.30490936598849355					0	0	0	0.0	1	0.0	0.0	False
AC087857.1	False	False			-0.024893968663574552	-0.3768120404041556	0.04939777242943122					0	0	0	0.0	1	0.0	0.0	False
KRTAP19-8	False	False			-0.00020494815183402446	-0.008324429837211707	0.9671845788210229					0	0	0	0.0	1	0.0	0.0	False
KRTAP22-2	False	False			-0.0007748537814647664	-0.13725227417938105	0.592828283432355					0	0	0	0.0	1	0.0	0.0	False
KRTAP27-1	False	False			-0.00035274749466385907	-0.05859248599904464	0.6618799007197222					0	0	0	0.0	1	0.0	0.0	False
MAPK6P1	False	False			-0.00017760288640565093	-0.01988845226303929	0.9094245703320327					0	0	0	0.0	1	0.0	0.0	False
