gene	log2FC_tcga	cohens_d_tcga	pval_tcga	braf_mean_tcga	ras_mean_tcga	n_braf_tcga	n_ras_tcga	fdr_tcga	log2FC_27155	cohens_d_27155	pval_27155	fdr_27155	log2FC_126698	cohens_d_126698	pval_126698	fdr_126698	replicated_27155	replicated_126698	replication_rate	present_tcga	present_27155	present_126698	n_cohorts_present	median_expr_tcga	coverage_fraction	is_known	panel_memberships	known_category	known_citation	is_novel_validated	novelty_score	known_replicated
NCKAP1P1	-0.0008464850498298502	-0.13999819730867094	0.26906855797954676	0.0011484911505940585	0.0019949762004239087	392	111	0.41516393750911085									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC093655.2	-0.0010819641867638818	-0.20482757294743342	0.22812795115779966	0.00045047482944203824	0.00153243901620592	392	111	0.3677695149623243									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AL592435.1	-0.008867220683559204	-0.28873227910704263	0.03520665509003094	0.019876551432534847	0.028743772116094052	392	111	0.08169125645520012									0	0	0	True	False	False	1	0.01923709420887435	0.0	False				False	0.0	False
AL590483.2	0.00037636713116967734	0.071312190365273	0.28798776430446815	0.000568975848344553	0.00019260871717487568	392	111	0.4359652003849162									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC023669.2	0.002266566097558315	0.23795728578067044	3.881145909323395e-05	0.002266566097558315	0.0	392	111	0.00018032159579247265					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
LINC01370	-0.0008068232178450082	-0.1088451002639165	0.3852000319048425	0.0014224631209370324	0.0022292863387820406	392	111	0.5364830415532685									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AL731563.2	0.0032958778401832286	0.2625393725192931	0.001285273526506143	0.0057312659292626964	0.002435388089079468	392	111	0.00444269915301866									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RPL21P109	-0.0004396586350412556	-0.03580793455729866	0.7306681486851113	0.004730214143706923	0.005169872778748179	392	111	0.825602080176304					0.043966837803809236	0.24246210596421397	0.6861871018017225	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
Z94160.1	0.009578046828754945	0.20117630439914036	0.0012906245090072634	0.01220219812048351	0.0026241512917285644	392	111	0.004457322112153516									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
LINC00322	0.024525132415448948	0.2757239635091305	7.715957586030509e-05	0.042542047106485986	0.01801691469103704	392	111	0.0003398057253715071					-0.15482653571855043	-0.47879504816675145	0.43592879394045536	0.9015863897874249	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
OR3D1P	-0.006298138268008905	-0.47378846475033093	0.005217184365595193	0.002771936519536361	0.009070074787545266	392	111	0.015546030928275499					-0.33165174303145917	-0.7730589666126993	0.21596400269335841	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
OR5M4P	0.0004810764377227247	0.05121445403814354	0.4383860173043167	0.0009406769263573473	0.00045960048863462257	392	111	0.5877192977989891					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
PLLPP1	-0.001532313890207096	-0.10457530707605554	0.3913266025523629	0.00239020160463658	0.003922515494843676	392	111	0.5429538487948816									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AL138808.1	-0.0006665156764205904	-0.10175124651500947	0.3533766568333235	0.0007495652927798383	0.0014160809692004288	392	111	0.5050527761666009									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC007064.3	0.0012373526838545506	0.18584514135851918	0.02043592933103939	0.0019073664959174037	0.0006700138120628531	392	111	0.05142395823052933									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
SNORD38D	-0.00010090454378047114	-0.014354817312940292	0.8774679539666009	0.001331067411781573	0.0014319719555620442	392	111	0.9255996362361165									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RNU1-148P	-0.001130942950873273	-0.18476682349103124	0.3121322307770818	0.0003707187890620299	0.0015016617399353028	392	111	0.4622846852560126									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RNU6-800P	-0.0005660688408983552	-0.0879797257785394	0.4517795064083749	0.0010237819522454041	0.0015898507931437593	392	111	0.5999632773282177									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RNVU1-15	-0.028461740834139382	-0.3679928251642883	0.001143411925976882	0.0728052459855599	0.10126698681969928	392	111	0.003995605764575655									0	0	0	True	False	False	1	0.0695473322694325	0.0	False				False	0.0	False
ARL2BPP7	0.00011690618846847971	0.018064777974670133	0.8279016349755347	0.0006610968520039653	0.0005441906635354856	392	111	0.8928663518121173					-0.08918994058371117	-0.5773502691896256	0.3632174676491228	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RNU6-933P	0.0014137216779518049	0.1405918069219304	0.10067874920254215	0.0028163588378747446	0.0014026371599229397	392	111	0.1950440539137999									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RNY1P14	-0.0003737645111900538	-0.033870150755852785	0.7429742263079722	0.003603672786601057	0.003977437297791111	392	111	0.8345055102473985									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
LRRC57P1	-0.008872257535907677	-0.5549810755542764	0.0009987309434158994	0.0026879664052216726	0.01156022394112935	392	111	0.003539293846969543									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC005002.1	0.001018589992998039	0.10317373936819703	0.09642352027988453	0.0013551165147350785	0.0003365265217370396	392	111	0.18831319046729772									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
NCAPD2P1	-0.0009111776666084455	-0.0694273841345708	0.5665279238989533	0.00580949448184406	0.006720672148452506	392	111	0.6982987026610439					0.10873067485437594	0.3958808930877831	0.510546995732972	0.9694603643214788	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RPSAP23	-0.0002560160987708374	-0.021977158569941476	0.8312353912504163	0.003538895281305358	0.0037949113800761955	392	111	0.8952281853899658					0.21166604100013328	0.4331276943974272	0.4731569874569671	0.9382674057885899	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AL451129.1	0.0005863692181919373	0.10312410545786109	0.07204241609044212	0.0005863692181919373	0.0	392	111	0.14847280441674976									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
FAM41C	-0.021041423300243466	-0.3591266221496209	0.0169732818688078	0.013947346297414771	0.03498876959765824	392	111	0.0438743003608058					-0.29242629293727657	-0.6829838079121061	0.2817918464762207	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RPL23AP52	-0.002800895040103179	-0.1284258849017706	0.30567942051120905	0.012987401605462839	0.015788296645566018	392	111	0.45529752207591817									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
KARS1P2	-0.002863289272797047	-0.08115817524474221	0.4355125859852265	0.02093086109018078	0.02379415036297783	392	111	0.5850619939698659									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
GSTA11P	-0.0008835779346276087	-0.19140343542063853	0.21588326923351503	0.0003815337738049281	0.0012651117084325368	392	111	0.3528188026716695									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
MEMO1P4	-0.0071800470812143306	-0.390968285721446	0.045832903566119125	0.0011804018212490754	0.008360448902463406	392	111	0.10202605580316772					-0.2570540071365813	-0.726578786036478	0.26378537447934086	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AC090505.2	0.01195231954028759	0.4217492326580878	5.190718104320059e-07	0.0195309297902978	0.007578610250010208	392	111	3.2626379469125388e-06									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
S100A11P5	0.00015547254167277806	0.008303064457245355	0.957951877114512	0.004772640924343396	0.004617168382670618	392	111	0.9754541129364975									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AL109807.1	-0.003603707526420279	-0.12794658419804575	0.13315223358769201	0.0019276774833597065	0.005531385009779986	392	111	0.2431431532106621									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
ATP6V0E1P3	-0.0007507384820054945	-0.0870218951280347	0.4424726331878977	0.0022215621285026957	0.00297230061050819	392	111	0.5915689108738656					-0.011105333964569149	-0.06711688054665331	0.9098167528775662	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
SALL4P2	-0.0008872219622103857	-0.1394389266805696	0.2459041116701607	0.0011839021385390935	0.002071124100749479	392	111	0.3886173258328193					0.1270948284011752	0.4022394876675573	0.5130954397014461	0.9712668033378651	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
ARPC3P2	-0.005425675952855934	-0.18464101374995576	0.08207212800441398	0.02881015072173643	0.034235826674592365	392	111	0.16542708287804525					0.16182562155052183	0.6031699035455869	0.3261797888041589	0.8250113134850708	0	0	0	True	False	True	2	0.023628930258668898	0.0	False				False	0.0	False
AL161631.1	0.0007096145486219402	0.11935335238680381	0.03748081422069657	0.0007096145486219402	0.0	392	111	0.08610653973045322									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
TUBAP8	0.0021757407359297475	0.145774260530505	0.14037557805229925	0.0069607258310187435	0.004784985095088996	392	111	0.25361475496689423									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RNU6-1289P	0.0004350986346231914	0.09869391752295362	0.2807335884822755	0.0007621234134342175	0.0003270247788110261	392	111	0.42787711017469193									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
NMNAT1P3	-0.0001883825607370659	-0.04004347670473263	0.737033934982628	0.0006522815895305018	0.0008406641502675677	392	111	0.8301082876720467					-0.015406120544763813	-0.07684190628574232	0.896850354429028	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AL356121.1	-0.0005731129844710747	-0.04277786419394337	0.6904737166883328	0.003250233140008439	0.0038233461244795135	392	111	0.7956210612044116									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC099063.2	-0.0020536673422324996	-0.23297826517644254	0.07579952169867418	0.002187306648285322	0.004240973990517822	392	111	0.15478080344969755									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
FMO8P	-0.0001940714429612923	-0.023161913849812962	0.8340002468762839	0.0016844315994697294	0.0018785030424310217	392	111	0.8968933610616013					-0.04870688669513565	-0.5773502691896258	0.3632174676491226	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
CEACAMP6	0.0013279323280935306	0.1953928544147849	0.0006981133368780125	0.0013279323280935306	0.0	392	111	0.0025572103678755333					0.02507693334381171	0.16376083779459746	0.7833469136868689	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AC245036.4	0.0008243298297330924	0.14002911836603585	0.06824523432656152	0.0013665948263926293	0.0005422649966595369	392	111	0.14196754816400445									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
LINC02806	0.0006077501562106028	0.04048057867295953	0.6944956800715667	0.0023801002771186336	0.0017723501209080308	392	111	0.7987071015074456									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AP000146.1	0.000524919487323099	0.07237470449397627	0.44914946370220143	0.0014565989477933233	0.0009316794604702244	392	111	0.5977083176792982									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AL136376.1	0.0010436731023915915	0.14285459229722075	0.07128863134989952	0.0017586025298669122	0.0007149294274753207	392	111	0.14720894560077685					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RPSAP25	-0.0037588032797001465	-0.25629273385036305	0.13812030051274182	0.003167347667315275	0.006926150947015422	392	111	0.25030976588681547									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RPSAP32	-7.607120730766933e-05	-0.011043017108066234	0.9142993801551612	0.001995170646154593	0.0020712418534622624	392	111	0.9496321378513174									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
MRPL48P1	-0.0013204195030188434	-0.12609901971243448	0.42663319383170367	0.002425290700466846	0.0037457102034856894	392	111	0.5768047763603646					0.16830205135755807	0.5773502691896257	0.3632174676491229	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AF064863.1	-4.758074513057061e-05	-0.012385930871456575	0.9013841192681813	0.0006120578142407158	0.0006596385593712864	392	111	0.9416649667968429					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
OFD1P7Y	-0.0014525594467720945	-0.3665474588023245	0.0425752581406069	0.0002175564295586727	0.0016701158763307673	392	111	0.09589307782172235					0.08145630466819764	0.33839097802463	0.5779555330171292	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
DNAJB12P1	-0.018024480766548702	-0.2791697651290866	0.01859026937035349	0.061489834992573746	0.07951431575912245	392	111	0.047430879233559334									0	0	0	True	False	False	1	0.0466096539815569	0.0	False				False	0.0	False
AP006193.1	-0.00029284835591907575	-0.04422328891211169	0.6333888222170334	0.0010578329364519187	0.0013506812923709944	392	111	0.75279067286458									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AL606970.4	0.0029045424534888333	0.17394167262489998	0.029766673796473783	0.004882990811047203	0.0019784483575583695	392	111	0.07088158356462773									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AL365318.1	-0.0020165351191280883	-0.10022100529775615	0.47083698153062026	0.005860193643766372	0.00787672876289446	392	111	0.6167815364643421									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC003659.1	-0.00038354822644746646	-0.12134898651795761	0.3680073371488916	0.0003154530338082623	0.0006990012602557287	392	111	0.5196905186330858									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AL161640.1	0.001152635241641581	0.18482515007199485	0.008811164029098295	0.0015296526395145603	0.0003770173978729793	392	111	0.024766548318754137									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RPS3AP52	1.115834732091605e-05	0.003544711618286265	0.97440392552275	0.000445157565339117	0.00043399921801820095	392	111	0.9858059545600818					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AC018717.1	-0.0007266412089083777	-0.13313221856583818	0.355670505255527	0.0003869240342992658	0.0011135652432076434	392	111	0.5072836908999492					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AC118282.1	0.0034475516733577447	0.10651359113184236	0.22088712218365353	0.01583550636975478	0.012387954696397037	392	111	0.3590087152520588					-0.06718109898741442	-0.08140630421427271	0.8908408848838548	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
PRXL2CP1	-0.0017896860924678563	-0.18941038826685586	0.15404306820845437	0.0028152350138904276	0.004604921106358284	392	111	0.2724907159760334									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RAD52P1	0.001095928767648446	0.08409080428480042	0.15184494556589556	0.0012690544718709513	0.0001731257042225054	392	111	0.26944114954903664									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC024559.1	-0.01642630844999579	-0.4579332740772182	0.0003368471772368082	0.027411400823310984	0.043837709273306776	392	111	0.00131820072514701									0	0	0	True	False	False	1	0.02315086474106725	0.0	False				False	0.0	False
RNU6-1340P	-3.806285610099408e-05	-0.010459107967304	0.9228000553866484	0.0005401745773106996	0.0005782374334116937	392	111	0.9548939159966178									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
SNORA15	0.0024649888381640403	0.2412931282289075	0.0030218200890467575	0.004080646405305796	0.001615657567141756	392	111	0.009553178371626635					-0.04870688669513565	-0.5773502691896258	0.3632174676491226	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RNU6-24P	0.00012069150855245094	0.022496578945798176	0.8141646810535671	0.0010934993426818158	0.0009728078341293649	392	111	0.8838120291787935									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RNU6-1215P	-0.008170902446752337	-0.4111427118464709	0.004128912174150755	0.009706311132478572	0.01787721357923091	392	111	0.012624773973362683									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RNU6-1162P	-0.0010689013848483345	-0.18934468186032516	0.23768713479146916	0.0005972484863540197	0.0016661498712023542	392	111	0.3788418840858181									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RPS13P5	-0.003443231264510357	-0.312092411928014	0.0171059364797743	0.0035860877338762956	0.0070293189983866525	392	111	0.04415539765914285									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AL445218.1	-0.015268631628986173	-0.4003071614619997	0.02989363315710656	0.002106151011197401	0.017374782640183575	392	111	0.0711368734844038									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
TRIAP1P1	-0.002419928392364509	-0.2722819551702593	0.10189562629518537	0.0011140264846931705	0.0035339548770576797	392	111	0.19688094501178233					-0.12485873388715048	-0.5773502691896258	0.3632174676491229	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RPL36AP10	0.0011716241709357504	0.10560432721107015	0.3102236696103684	0.004725252051207394	0.003553627880271644	392	111	0.4601037164923352					0.06176855470160795	0.5773502691896257	0.3632174676491229	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AC104057.1	-3.2661803635686444e-05	-0.009705422714820675	0.9319083439786674	0.00043868885088511536	0.0004713506545208018	392	111	0.9600248573649361					-0.16127220616137944	-0.4823152051815821	0.42627937971802315	0.8917492343284699	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
MTND1P30	-0.001967515967892995	-0.21399492182884358	0.2349983032194687	0.0007180828142146442	0.002685598782107639	392	111	0.3759667488949306					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
ART2P	-0.06580602449120704	-0.5113181560731215	9.648314431142451e-05	0.03844047176137844	0.10424649625258549	392	111	0.0004176843763489387									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
Z92846.1	-0.0021348908552964686	-0.14716098891116444	0.2170486037468619	0.0073951221718790835	0.009530013027175552	392	111	0.35425369859205297									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AL691515.2	0.0007529716801219558	0.1434568402408865	0.05966654062140042	0.0010264226581771097	0.000273450978055154	392	111	0.12727325732019104									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
Z98742.3	-0.0071151829426026915	-0.2965622534971554	0.019935181260078188	0.014299704501573467	0.021414887444176158	392	111	0.05036979175901022									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
HSPE1P21	-0.0043559272588143275	-0.33731825771332	0.0145014200398726	0.0037222051636666845	0.008078132422481012	392	111	0.03827495567996386					-0.2269747666780756	-0.8360885415180563	0.20723936958453457	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
ACTG1P19	-0.0017550875247654626	-0.05396441067738338	0.6423139872862219	0.027294524878535256	0.029049612403300718	392	111	0.759707652694089									0	0	0	True	False	False	1	0.0216919649514734	0.0	False				False	0.0	False
SNRPCP1	0.007721623790273928	0.17285705839331497	0.025548741636648623	0.021176107629369067	0.013454483839095139	392	111	0.062242107734511304									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
NPAP1P6	0.0010030228080654014	0.07656218258900743	0.38935097973326827	0.0026757370917333454	0.001672714283667944	392	111	0.5409675026327861					-0.15655152529961408	-0.32479402050257633	0.5895403405987412	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AC000111.2	0.0012529516020926411	0.17540724557276996	0.002304772391213967	0.0012529516020926411	0.0	392	111	0.007493843380411561									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
COX6CP10	-0.0019278803728596796	-0.1499772641396386	0.24771115973150504	0.004773202950715364	0.0067010833235750435	392	111	0.39072083274999564					-0.05474169037759441	-0.090825151484054	0.87815696142021	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AC114752.1	-6.161937932220533e-05	-0.013121277536793569	0.9156157674400973	0.0006165178745646613	0.0006781372538868666	392	111	0.9504648589801239					-0.04870688669513565	-0.5773502691896258	0.3632174676491226	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AC109583.2	-0.0021194650942260728	-0.22881370052407152	0.08166212000684087	0.002463753258807029	0.004583218353033102	392	111	0.16475478474010954									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
HTR3E-AS1	9.808128259045914e-05	0.013626831444331808	0.8910692281982001	0.0018595299215623889	0.0017614486389719297	392	111	0.9347225101297697									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RALBP1P2	0.0007957779665158757	0.08070542212109927	0.4026019238274659	0.0038842951194719916	0.003088517152956116	392	111	0.5537049722050539									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC008650.1	-0.0007411505455300492	-0.08476139628415957	0.4637048740949462	0.0017001300388707335	0.0024412805844007826	392	111	0.6102242777575726									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RNU6-1122P	-0.0006032067308754588	-0.11624892304106114	0.48113451161538856	0.00043184770609018444	0.0010350544369656432	392	111	0.626351813356411									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RNU6-411P	-0.0022177144523474754	-0.12507942321737253	0.4012841816879264	0.006844977202669844	0.00906269165501732	392	111	0.5526236469495088									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC024619.1	0.000764577389963503	0.0755416726230269	0.25958006368221137	0.0013980656175995921	0.0006334882276360891	392	111	0.40433797969320157									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
SNORA15B-1	-0.004506047596221002	-0.2058037496411852	0.09607650121735957	0.012871601492915254	0.017377649089136256	392	111	0.18776311241310964									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
HNRNPA3P8	0.000790645999687865	0.0529338826018454	0.6000719232391778	0.008393703838760447	0.007603057839072582	392	111	0.7260082642572968					0.08145630466819764	0.33839097802463	0.5779555330171292	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RN7SL568P	-0.00022970226122240957	-0.07780170397076826	0.5237566059574059	0.0003427657664183544	0.0005724680276407639	392	111	0.66343273198764					-0.20834712044144563	-0.5773502691896258	0.3632174676491229	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AL354710.2	-0.04511620482706742	-0.6383350521260898	0.0006332212073300331	0.022432097455909784	0.0675483022829772	392	111	0.0023394789209279913									0	0	0	True	False	False	1	0.021165694397058	0.0	False				False	0.0	False
AC117392.1	-0.011296715516573005	-0.511625604200187	9.106019359829529e-05	0.01033281201310084	0.021629527529673846	392	111	0.0003962313758971262									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RN7SL692P	0.000388565314507849	0.029620192294565636	0.6993935835775859	0.0024838201367992085	0.0020952548222913595	392	111	0.8020389328805034					-0.09531715543148844	-0.17374253005340395	0.771353987676739	1.0	0	0	0	True	False	True	2	0.0	0.3333333333333333	False				False	0.0	False
RN7SL688P	-0.013326065389216218	-0.46809642340422014	0.005215931861308479	0.009820789611584274	0.023146855000800493	392	111	0.015543194403280282					-0.07658656649278914	-0.19697222511458393	0.7436299894212723	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RN7SL825P	0.0075736384313065	0.2718700735297589	0.0061243182879701565	0.02072333538002455	0.01314969694871805	392	111	0.017902465968865165					0.8475373899171741	1.9330213261250344	0.014065417982398338	0.48026087062476314	0	1	1	True	False	True	2	0.0	0.0	False				False	0.47498071007362164	False
CEACAMP3	0.007118493538875271	0.1530438798488538	0.050788766267816574	0.020894470360513267	0.013775976821637996	392	111	0.11126664516501707					-0.36032607299118996	-0.8813606465862455	0.17463072835168797	0.8250113134850708	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RPS24P21	-0.00013470262429240293	-0.011211863489283436	0.9146586887519035	0.005124430389359369	0.005259133013651772	392	111	0.9499039180351203									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
LINC01753	-0.024174787499603466	-0.5384304346378161	6.402488509810412e-05	0.014782616229168696	0.03895740372877216	392	111	0.00028590594415440953									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
PHBP4	0.002669580285296	0.20057422798430585	0.004131115532972838	0.004136802833775104	0.0014672225484791037	392	111	0.01263001746042086					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
MTND2P4	0.000819194159862716	0.07486466060843033	0.46052369341806465	0.003137702493712944	0.002318508333850228	392	111	0.6076275951811988					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AL136322.1	0.00043700298027696147	0.12568833226696102	0.02850565140723729	0.00043700298027696147	0.0	392	111	0.06832556502825843									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RNU6-1226P	0.000633187228009954	0.1268114138110817	0.07762600371318205	0.0008582936190702198	0.00022510639106026575	392	111	0.1578807582305745									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
SNORD51	0.003626895098590169	0.19154088904317684	0.04781382644225593	0.010926769462767211	0.007299874364177042	392	111	0.10575733689017906					0.0212851125519129	0.14411562212688617	0.808536213056374	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RNU6-378P	-0.000841109397507265	-0.11106692465003191	0.43047123643048923	0.0017396949567988242	0.002580804354306089	392	111	0.5803701761714777									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC026316.2	0.0007049125446120189	0.1485438110117154	0.055876198501138646	0.000963216325155572	0.0002583037805435531	392	111	0.12048261615763407									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RN7SL754P	-0.00022384250977207625	-0.028956397494726987	0.7870149262767403	0.002097167857024688	0.002321010366796764	392	111	0.8652010896019499					0.04755874762299894	0.16085534546753055	0.7866211649710939	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RN7SL549P	-0.0004724501404395835	-0.053780808906517555	0.5639949401863937	0.0013102246410140407	0.0017826747814536242	392	111	0.6963973036553037					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RNF7P1	-0.0009152260208548577	-0.050010458470427684	0.6497806284685168	0.011830426496020702	0.01274565251687556	392	111	0.7650852514665082					0.012691035772857129	0.03167291582806486	0.9577402214372422	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
DEFA3	-0.003324015884332128	-0.08258247777943561	0.45817952965040676	0.00781538413097573	0.011139400015307858	392	111	0.6057247004410631					0.2903505354526006	0.4566904154216043	0.4519962966814205	0.9169084117714967	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
RN7SL225P	-0.0006963361142622382	-0.04318407583102795	0.6910461657272753	0.007148497376149861	0.007844833490412099	392	111	0.7960146189949909					0.14502410097129315	0.29352517951503854	0.6223834552066239	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
AP001486.1	0.00043766006072266635	0.040944204593149014	0.6507057929563501	0.0031831193454450006	0.0027454592847223343	392	111	0.7657001679543796									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
AC112206.1	-0.0024073478100776306	-0.1383727060879252	0.25864272454121867	0.008684270041828283	0.011091617851905914	392	111	0.4033983992987772									0	0	0	True	False	False	1	0.0	0.0	False				False	0.0	False
RPL35AP19	-0.0012225038484382708	-0.1156696047843891	0.35276932583228787	0.003945454061451976	0.005167957909890246	392	111	0.5043979043331703					0.0	0.0	1.0	1.0	0	0	0	True	False	True	2	0.0	0.0	False				False	0.0	False
