gene	n_cohorts	cohorts	log2fc_tcga	log2fc_27155	log2fc_126698	fe_log2fc	fe_se	fe_z	fe_p	meta_log2fc	meta_se	meta_z	meta_p	fisher_p	Q	Q_df	I2	tau2	direction_concordance	is_known	is_novel_validated	cohort_effs_json	meta_q
SERPINA1	3	TCGA,GSE27155,GSE126698	4.190774103965181	0.8467570000000006	4.027171449280086	1.9930480382694837	0.13300954321466799	14.984248423835615	9.307245409908559e-51	2.9341668286082725	1.4037305305565846	2.0902635974191313	0.036594127388815574	2.4334458039648078e-45	142.0901949362562	2.0	98.59244334143025	5.4131568074962875	True	True	False	[('TCGA', 4.190774103965181, 0.23054788750412838), ('GSE27155', 0.8467570000000006, 0.16413429050858336), ('GSE126698', 4.027171449280086, 1.300886048050273)]	0.14850318705000484
ACTB	3	TCGA,GSE27155,GSE126698	0.1959209332015046	0.0100691304347835	-0.0012708149804971	0.020343031542513327	0.010785713981024691	1.8861089380177174	0.05928027611223746	0.09158336016872998	0.0863923956038355	1.060085896780758	0.2891055232885458	0.0013512753928805127	15.52557584196227	2.0	87.118030143562	0.014780784601597291	False	False	False	[('TCGA', 0.1959209332015046, 0.04584838590757113), ('GSE27155', 0.0100691304347835, 0.011103052580828686), ('GSE126698', -0.0012708149804971, 0.34036402677339916)]	0.5348855774716399
RPL3	3	TCGA,GSE27155,GSE126698	0.3030645868488797	0.03033360869565	0.8284081017208136	0.06008328932785902	0.017380427493293847	3.4569511797705705	0.0005463238142979643	0.20386822273680086	0.1349404738583432	1.51080114740679	0.1308391222999263	6.1006906618956795e-06	25.577919411212644	2.0	92.18075572197144	0.03728472466411374	True	False	False	[('TCGA', 0.3030645868488797, 0.05348322504774896), ('GSE27155', 0.03033360869565, 0.018390112547488992), ('GSE126698', 0.8284081017208136, 0.5043291344832764)]	0.3354047803115002
EEF2	3	TCGA,GSE27155,GSE126698	0.1722255702117152	0.0006330434782597	0.0286462254142882	0.05012785407014855	0.02255460757029791	2.222510585205737	0.026248819480286897	0.08085265156464509	0.07988323221307002	1.0121354547721526	0.3114732922733757	0.02995572253660252	11.851891162744451	2.0	83.12505597176884	0.012078060803839328	True	False	False	[('TCGA', 0.1722255702117152, 0.042037179776330334), ('GSE27155', 0.0006330434782597, 0.026793093389249862), ('GSE126698', 0.0286462254142882, 0.3819681914468639)]	0.5588569509048814
RPS4X	3	TCGA,GSE27155,GSE126698	0.4387675899290357	0.0360533478260851	0.2387876533926487	0.05676447365844369	0.012806017137427876	4.432640769512901	9.30858877511295e-06	0.23430140056051318	0.18122816297453562	1.292853145531442	0.1960618552808061	3.950241238470718e-11	47.938694243791275	2.0	95.8280048475475	0.07625752181036868	True	False	True	[('TCGA', 0.4387675899290357, 0.05681341275008224), ('GSE27155', 0.0360533478260851, 0.013152839113959357), ('GSE126698', 0.2387876533926487, 0.36446577445445605)]	0.4275406813136833
SLC34A2	3	TCGA,GSE27155,GSE126698	4.9286021028135805	1.2179929347826084	3.3302176002321504	2.0444084842387578	0.14285019307064253	14.311555625463896	1.8532100591384054e-46	3.12580033555059	1.6042579276018754	1.948440011902071	0.05136233612255816	2.728841420291549e-50	116.04793771507963	2.0	98.27657428526615	6.641394561067428	True	False	True	[('TCGA', 4.9286021028135805, 0.30447987539553173), ('GSE27155', 1.2179929347826084, 0.16223425210065395), ('GSE126698', 3.3302176002321504, 2.1118386271420926)]	0.18542375499943234
SDC4	3	TCGA,GSE27155,GSE126698	2.019274732852173	0.4981134999999996	2.0299418662557738	0.9609509785120376	0.06574884070146718	14.615481706745806	2.237661122245075e-48	1.4704335617676862	0.6386842249751545	2.3022857059369013	0.021319065387733226	5.530025524221749e-49	113.35697876002315	2.0	98.2356622222316	1.1183067492461862	True	False	True	[('TCGA', 2.019274732852173, 0.12168773256118004), ('GSE27155', 0.4981134999999996, 0.07882058392823013), ('GSE126698', 2.0299418662557738, 0.5941089677483932)]	0.10103816086037182
CD74	3	TCGA,GSE27155,GSE126698	1.2891358909009671	0.2369898913043489	1.4007703272033014	0.5245829623028212	0.06750498432178653	7.771025614971034	7.785315159498972e-15	0.9133988866885884	0.45194132348272925	2.0210563611439563	0.043273931044644796	2.0015620390181826e-20	48.66376995657094	2.0	95.89016633568492	0.5272689210770741	True	False	True	[('TCGA', 1.2891358909009671, 0.1330655379806237), ('GSE27155', 0.2369898913043489, 0.0791065581753873), ('GSE126698', 1.4007703272033014, 0.5616259670134199)]	0.1664199648480954
TPT1	2	TCGA,GSE126698	0.049402639474783		-0.9015753143833276	0.03742231926276071	0.050093380909669256	0.7470511788821441	0.45503266837861556	-0.3226946522539625	0.46411197637260027	-0.6952948182377768	0.4868705609542079	0.09078042600556532	4.4830360953981385	1.0	77.69368841293726	0.35131495849434724	False	False	False	[('TCGA', 0.049402639474783, 0.05041192944137113), ('GSE126698', -0.9015753143833276, 0.4463045922970858)]	0.6985137658096638
ANXA1	3	TCGA,GSE27155,GSE126698	1.874886170476703	0.2941583695652161	2.2778123647371524	0.8687492777927085	0.07371548075043267	11.78516736170929	4.654945939133999e-32	1.323822416854907	0.7030119465142082	1.8830724334328963	0.059690552449726576	3.4947827460747664e-29	107.04433557631761	2.0	98.13161528890608	1.226754636037059	True	False	True	[('TCGA', 1.874886170476703, 0.12321730825130932), ('GSE27155', 0.2941583695652161, 0.09231491067843517), ('GSE126698', 2.2778123647371524, 1.1047175785327712)]	0.20531470741926636
GNAS	3	TCGA,GSE27155,GSE126698	-1.1611446222800694	-0.1427763478260866	-1.534097394025519	-0.28902288610279764	0.030674424949677377	-9.422275611586892	4.414157899670879e-21	-0.8887820475185795	0.4388309485760565	-2.025340396803256	0.042832423138269606	6.28978548209253e-33	138.32766064833018	2.0	98.55415757728703	0.5241793073701067	True	False	True	[('TCGA', -1.1611446222800694, 0.08295375598526664), ('GSE27155', -0.1427763478260866, 0.03311110189835406), ('GSE126698', -1.534097394025519, 0.43246708729923383)]	0.16530045680750824
TSC22D1	3	TCGA,GSE27155,GSE126698	1.4182017358543568	0.3907712608695659	1.687535445413996	0.5985516893500717	0.05711422550727352	10.479905558271922	1.0685039008228153e-25	1.0828109372344743	0.4494045650110567	2.4094346643048317	0.01597725651983419	5.054152957133451e-29	53.21686674173707	2.0	96.24179302079911	0.5167648875583124	True	False	True	[('TCGA', 1.4182017358543568, 0.1309081605152075), ('GSE27155', 0.3907712608695659, 0.06384627692624001), ('GSE126698', 1.687535445413996, 0.5886432920403205)]	0.08180536566910444
SPARC	3	TCGA,GSE27155,GSE126698	0.2712354635523617	0.0310547173913038	1.2729030262799397	0.09079925233816785	0.03431825594438052	2.6458003135510704	0.008149791002851898	0.20349800072221863	0.1362713900661445	1.4933288683959498	0.1353511224629516	0.00013251466498749448	12.96849430173985	2.0	84.57800918544814	0.03590218840695344	True	False	False	[('TCGA', 0.2712354635523617, 0.07154752018614075), ('GSE27155', 0.0310547173913038, 0.03920315168281591), ('GSE126698', 1.2729030262799397, 0.5709923323689037)]	0.3426307493850636
COL1A1	3	TCGA,GSE27155,GSE126698	2.4972640077641373	0.0578186304347827	1.1079743384596208	0.11191936057877604	0.03130188423314771	3.5754831800271294	0.00034958165212298014	1.2263670876976802	1.028975230600368	1.1918334389663992	0.23332656131524643	3.761564338328584e-32	130.50452534949176	2.0	98.46748609318796	2.8430962123161274	True	False	False	[('TCGA', 2.4972640077641373, 0.21186010913391293), ('GSE27155', 0.0578186304347827, 0.03166231994125641), ('GSE126698', 1.1079743384596208, 1.1008852265046083)]	0.47252273809700357
COL3A1	3	TCGA,GSE27155,GSE126698	1.5133085648979234	0.3607438260869577	3.2250086260063684	0.6431409232362179	0.086927586978216	7.3985824936954545	1.3764587312859062e-13	1.2064555636718772	0.5568144164129983	2.1667103582624008	0.030256946280264763	2.1439423653086423e-26	35.138218686017346	2.0	94.30819183558708	0.6847704388702658	True	False	True	[('TCGA', 1.5133085648979234, 0.17932281055643737), ('GSE27155', 0.3607438260869577, 0.09964873955277051), ('GSE126698', 3.2250086260063684, 1.3683624196526303)]	0.13025120709682098
TXNIP	3	TCGA,GSE27155,GSE126698	0.2761360237560186	0.1600520652173918	1.1403173897852206	0.20546307121307225	0.051019242525311426	4.027168202490245	5.645264873288715e-05	0.2282085849018607	0.08458521204017641	2.6979726053469704	0.006976318133744061	0.00022617480481086462	3.5551375364164692	2.0	43.7433860289981	0.00895010291109393	True	False	False	[('TCGA', 0.2761360237560186, 0.0886873088345144), ('GSE27155', 0.1600520652173918, 0.06270882798400346), ('GSE126698', 1.1403173897852206, 0.6039845895162258)]	0.04271980857189496
APP	3	TCGA,GSE27155,GSE126698	0.0556776910000298	0.006959391304349	-0.1867730858683725	0.013999919568245367	0.0248329607722459	0.5637636082400661	0.5729150216319947	0.013999919568245367	0.0248329607722459	0.5637636082400661	0.5729150216319947	0.734912369030307	0.8990267886150117	2.0	0.0	0.0	False	False	False	[('TCGA', 0.0556776910000298, 0.06083851972681427), ('GSE27155', 0.006959391304349, 0.02729334545766268), ('GSE126698', -0.1867730858683725, 0.33315193167160717)]	0.7530578205899371
PDK4	3	TCGA,GSE27155,GSE126698	-1.1901682257748138	-0.0395822173913038	-1.8647445224891104	-0.5887918041356094	0.12292315125080655	-4.789917913300698	1.6684955494583615e-06	-0.8426581226137407	0.5182521943278415	-1.6259615141748596	0.10395784272411587	2.6182350432826874e-09	23.333906830722515	2.0	91.42878209590386	0.6271161913223537	True	False	True	[('TCGA', -1.1901682257748138, 0.18352786373749977), ('GSE27155', -0.0395822173913038, 0.16832680193395905), ('GSE126698', -1.8647445224891104, 0.9134536895571674)]	0.29033768074027194
S100A6	3	TCGA,GSE27155,GSE126698	1.7418214077283984	0.1929082391304364	2.0259706201373278	0.5076035522776178	0.05388319869215515	9.42044207838611	4.491927566360892e-21	1.244763919059786	0.6633825084477706	1.876389418184047	0.06060182655355405	1.2140986795019473e-36	134.8696013939751	2.0	98.517086148896	1.1875598608420097	True	False	True	[('TCGA', 1.7418214077283984, 0.12172475517788635), ('GSE27155', 0.1929082391304364, 0.060320677017111184), ('GSE126698', 2.0259706201373278, 0.6898559799800552)]	0.2075080819163275
NEAT1	2	TCGA,GSE126698	0.0649863841390789		0.1722350576617692	0.07200651291291917	0.10523657243854624	0.6842346842393404	0.49382698378409207	0.07200651291291917	0.10523657243854624	0.6842346842393404	0.49382698378409207	0.7558958937779849	0.06353354875489564	1.0	0.0	0.0	True	False	False	[('TCGA', 0.0649863841390789, 0.10885965334156052), ('GSE126698', 0.1722350576617692, 0.4113297484996629)]	0.7031358494271727
PSAP	3	TCGA,GSE27155,GSE126698	0.4143016591551429	0.0307644130434781	0.9125217771042706	0.06580629986048299	0.016013182080039594	4.109507999819126	3.9650297963427736e-05	0.2977805765094848	0.1836471288545546	1.6214823415253172	0.1049142340804159	4.5872222948193384e-11	49.59243544621716	2.0	95.96712687730573	0.07450615398881341	True	False	False	[('TCGA', 0.4143016591551429, 0.05375972343594136), ('GSE27155', 0.0307644130434781, 0.01678520264752531), ('GSE126698', 0.9125217771042706, 0.4724597953360612)]	0.2921694402428945
TMSB4X	3	TCGA,GSE27155,GSE126698	1.2508430430231154	0.2902233913043472	3.0615543361290856	0.5650149297967259	0.05270859230618258	10.719598173189139	8.236036196599048e-27	1.3338427839251188	0.4669361199026366	2.8565851453154782	0.004282251321356615	2.2045932391168408e-32	83.93748787954351	2.0	97.61727441394225	0.5717357783665058	True	False	True	[('TCGA', 1.2508430430231154, 0.1033029340469718), ('GSE27155', 0.2902233913043472, 0.06165919063632023), ('GSE126698', 3.0615543361290856, 0.5582470920626097)]	0.028598876856341483
GSN	3	TCGA,GSE27155,GSE126698	1.3213228558813572	0.2274632608695657	1.4851587680017468	0.7712329177246905	0.06297725215461028	12.246214170019675	1.7602289243459909e-34	0.9550184205599622	0.4652959018505069	2.052496952502273	0.040121390919729175	3.7725851592579534e-33	76.15856814476273	2.0	97.37390020752703	0.5726301033158813	True	False	True	[('TCGA', 1.3213228558813572, 0.09082931066389642), ('GSE27155', 0.2274632608695657, 0.08861945117761531), ('GSE126698', 1.4851587680017468, 0.527871248048194)]	0.15793053471491222
HSP90AB1	3	TCGA,GSE27155,GSE126698	0.3009709358543979	0.0323584782608694	-0.5834627776399373	0.12081932673189147	0.02341005072783465	5.161002346237413	2.456311013475852e-07	0.078517892079069	0.13233625286951056	0.5933211072289551	0.5529662756278956	3.2778857835518147e-09	33.91570642002047	2.0	94.10302714845002	0.03840081143407527	False	False	False	[('TCGA', 0.3009709358543979, 0.04011948963412022), ('GSE27155', 0.0323584782608694, 0.028933245998389496), ('GSE126698', -0.5834627776399373, 0.33558331308940936)]	0.7409685903195841
COL1A2	3	TCGA,GSE27155,GSE126698	1.183203198853188	0.2605271304347809	2.734081482079876	0.50008695305406	0.08439973162686447	5.925219706443737	3.11880126292425e-09	0.9626499355934005	0.45565427036097805	2.1126762069644838	0.03462849111327514	2.0852583898388865e-16	26.11320588523101	2.0	92.34103997498389	0.45479052530512115	True	False	True	[('TCGA', 1.183203198853188, 0.17086007735471703), ('GSE27155', 0.2605271304347809, 0.09744578509761553), ('GSE126698', 2.734081482079876, 1.1053569434601962)]	0.14321645915598313
RPL4	3	TCGA,GSE27155,GSE126698	0.0917894085390269	-0.0154274347826088	0.8543294378893753	0.0028634742492368187	0.01651611904315469	0.1733745222927308	0.862357050093584	0.06472171835896123	0.07110428667712855	0.9102365185498678	0.36269778898050886	0.01738407206305354	11.162073536736159	2.0	82.0821821911701	0.00949775960554918	False	False	False	[('TCGA', 0.0917894085390269, 0.04218984439845598), ('GSE27155', -0.0154274347826088, 0.017971298994244173), ('GSE126698', 0.8543294378893753, 0.357155610458538)]	0.6093654467399523
VIM	3	TCGA,GSE27155,GSE126698	0.0644103662441395	-0.0769223043478248	-0.2398734586390087	-0.055139049807791225	0.026095565130028146	-2.1129663041611146	0.034603652042246934	-0.026172203441886952	0.06017197090321189	-0.4349567256818892	0.6635938386501574	0.046353250643629905	4.085590776066777	2.0	51.047471231922735	0.005212744581234614	False	True	False	[('TCGA', 0.0644103662441395, 0.06559509444021253), ('GSE27155', -0.0769223043478248, 0.0285041292672939), ('GSE126698', -0.2398734586390087, 0.4355072023318552)]	0.7989676138794322
RPS6	3	TCGA,GSE27155,GSE126698	0.064035196165193	-0.0355241739130427	0.1715913199394201	-0.027937774186923385	0.01311298153811502	-2.1305432411170324	0.03312678983071496	0.003753549680282146	0.04316156618328694	0.08696509446257301	0.9306992575387305	0.042673584981150474	4.254848527130625	2.0	52.994801407213544	0.002805141633633133	False	False	False	[('TCGA', 0.064035196165193, 0.04852137497072526), ('GSE27155', -0.0355241739130427, 0.013630963663935697), ('GSE126698', 0.1715913199394201, 0.33624973675503356)]	0.9617453941649918
TMBIM6	3	TCGA,GSE27155,GSE126698	-0.0752021315172299	-0.1066063260869558	0.0387674840029124	-0.09279882049614295	0.02278105516736833	-4.073508439989572	4.631017247788548e-05	-0.09279882049614295	0.02278105516736833	-4.073508439989572	4.631017247788548e-05	0.0017573523098697238	0.6506941820061011	2.0	0.0	0.0	False	False	False	[('TCGA', -0.0752021315172299, 0.03543983567808962), ('GSE27155', -0.1066063260869558, 0.029885212184677126), ('GSE126698', 0.0387674840029124, 0.30128043153625306)]	0.0005655210337661783
AHNAK	3	TCGA,GSE27155,GSE126698	1.1368625136185475	0.2774691521739143	1.0398796368902907	0.7306445732207945	0.05625941256706425	12.987063673120062	1.4487968549807824e-38	0.792566110434591	0.3592327742496672	2.206274502904227	0.027364785505693347	2.7832442095256944e-35	57.7099363822998	2.0	96.53439229814605	0.3404165521274227	True	False	True	[('TCGA', 1.1368625136185475, 0.07876545938063084), ('GSE27155', 0.2774691521739143, 0.08201927195935649), ('GSE126698', 1.0398796368902907, 0.4046850352799019)]	0.12118553749350322
TIMP1	3	TCGA,GSE27155,GSE126698	2.5321510845218462	0.8074321521739112	3.6280383875510975	1.5838568486315348	0.11159950248830089	14.192328938003755	1.0220714010295982e-45	2.063665998459299	0.7727624331104738	2.670505073794495	0.007573722693377742	4.8198879821682395e-36	61.19576306373487	2.0	96.73179988307848	1.4708916347549426	True	True	False	[('TCGA', 2.5321510845218462, 0.16891923342086249), ('GSE27155', 0.8074321521739112, 0.14978174932258556), ('GSE126698', 3.6280383875510975, 1.219636977209425)]	0.045539517792547134
CD24	2	TCGA,GSE27155	-0.7399805377155584	0.0247720869565224		-0.14538557160403834	0.03389904362981003	-4.288780922308665	1.7965646784750342e-05	-0.35519384425306755	0.3823687151147887	-0.9289301928020886	0.352925264566317	1.5013208449414485e-18	88.04360913993487	1.0	98.86419921926347	0.2891019424779045	False	False	False	[('TCGA', -0.7399805377155584, 0.07186578661941187), ('GSE27155', 0.0247720869565224, 0.038444774685264776)]	0.6010405469047606
HLA-A	2	TCGA,GSE27155	0.8714735640548241	0.1532605652173932		0.25276894364763947	0.035239460564173104	7.1728948060181725	7.342827547994954e-13	0.5071308548295964	0.3590683222335633	1.4123519771251858	0.1578463490605383	5.4826690618702135e-19	49.57748649903331	1.0	97.98295542873176	0.2527126962340759	True	False	True	[('TCGA', 0.8714735640548241, 0.0946729822236997), ('GSE27155', 0.1532605652173932, 0.03796769242098654)]	0.3765609674926658
MSN	3	TCGA,GSE27155,GSE126698	0.7291827119677272	0.1672130217391298	0.3967128688043821	0.38860118188023185	0.03909538538352098	9.939822259535275	2.793250831771877e-23	0.43238006262754747	0.22080184665613517	1.9582266596751463	0.050203422183056075	1.0541896067867136e-24	47.2414434800964	2.0	95.76642910828363	0.13340444420167122	True	False	True	[('TCGA', 0.7291827119677272, 0.06368540813847094), ('GSE27155', 0.1672130217391298, 0.05127819898181045), ('GSE126698', 0.3967128688043821, 0.19106729941842798)]	0.18264854719966775
RPL13A	3	TCGA,GSE27155,GSE126698	0.1774156117387217	0.0039338695652171	0.848583085730251	0.016059812298655645	0.012573951860000893	1.2772287087994707	0.20152151423919706	0.12061978825783243	0.0941182414778932	1.2815771561792726	0.1999910179198926	0.004178139633942428	15.61709979142768	2.0	87.19352487522804	0.017348281149513232	True	False	False	[('TCGA', 0.1774156117387217, 0.0491321474786709), ('GSE27155', 0.0039338695652171, 0.013013415678464191), ('GSE126698', 0.848583085730251, 0.4181788047325083)]	0.43256378463070466
HSP90B1	3	TCGA,GSE27155,GSE126698	-0.715794140909999	-0.1101705434782616	-0.1454761960366024	-0.24181231402724881	0.033856913884394844	-7.142184159280498	9.185941140989484e-13	-0.3562286481331616	0.2639335370947707	-1.3496907291673603	0.1771152073560438	1.1391173834436012e-13	54.3164163229916	2.0	96.31787195217917	0.1712998598383974	True	False	True	[('TCGA', -0.715794140909999, 0.07268388064603776), ('GSE27155', -0.1101705434782616, 0.038424302596358144), ('GSE126698', -0.1454761960366024, 0.41594537169861306)]	0.4026909706373516
ZCCHC12	2	TCGA,GSE126698	2.0776718847396465		2.9750710517162524	2.12016125624963	0.2921844213407542	7.256243322353709	3.979888772797477e-13	2.12016125624963	0.2921844213407542	7.256243322353709	3.979888772797477e-13	4.7605494129060386e-08	0.4254871878852359	1.0	0.0	0.0	True	False	True	[('TCGA', 2.0776718847396465, 0.2993572226875101), ('GSE126698', 2.9750710517162524, 1.3427950573028298)]	1.616969447166479e-11
SFTPB	3	TCGA,GSE27155,GSE126698	5.641482039922563	0.3451366739130428	2.2926532374721496	0.609514356581626	0.07400446569162468	8.23618346386638	1.7779122702011974e-16	2.784484767587971	2.1978903202564664	1.2668897723991324	0.2051947062648216	3.0977912507133547e-55	240.93085253290658	2.0	99.16988630597784	13.503370999976635	True	False	True	[('TCGA', 5.641482039922563, 0.3332802701030521), ('GSE27155', 0.3451366739130428, 0.07596570229255253), ('GSE126698', 2.2926532374721496, 1.8149427554687556)]	0.439010730847411
RPL5	3	TCGA,GSE27155,GSE126698	0.0884809658801053	-0.0076398043478267	0.4130813529312895	0.0039034398378980603	0.014282766733755463	0.27329717768706446	0.7846247846640096	0.04687145499457121	0.052532117939893916	0.8922437707194766	0.3722622857871366	0.1160240523292875	6.62926063402444	2.0	69.8307230562776	0.004778427459339359	False	False	False	[('TCGA', 0.0884809658801053, 0.04345335261148027), ('GSE27155', -0.0076398043478267, 0.015146443461464652), ('GSE126698', 0.4130813529312895, 0.27218204244781324)]	0.6172659065991886
RPL15	3	TCGA,GSE27155,GSE126698	0.1011409213968423	-0.0040326086956516	0.3864931987313191	0.008692319187346687	0.012507845585526691	0.6949493522213692	0.4870870425564757	0.05860125410391224	0.05504672252529031	1.064572992097556	0.28706920706934347	0.05375895828700254	9.278786127971347	2.0	78.44545641621264	0.00560937841851325	False	False	False	[('TCGA', 0.1011409213968423, 0.037404565422623014), ('GSE27155', -0.0040326086956516, 0.013290351183287074), ('GSE126698', 0.3864931987313191, 0.25168128352511077)]	0.5324019861021805
TACSTD2	3	TCGA,GSE27155,GSE126698	4.866411226656625	0.9131299565217388	4.0037639931743705	2.6379023332391895	0.16675382683946072	15.819141204949876	2.2960311022247543e-56	3.2247100073018964	1.5990478683198976	2.016643823608648	0.043732696231034394	7.341231678820101e-59	135.99700934487893	2.0	98.52937942559595	7.2692166557940245	True	False	True	[('TCGA', 4.866411226656625, 0.2578902388330046), ('GSE27155', 0.9131299565217388, 0.22310628404928426), ('GSE126698', 4.0037639931743705, 1.0932953238119805)]	0.1672175306803944
ATP1B1	3	TCGA,GSE27155,GSE126698	0.2515936617695953	0.1172183043478263	0.2731871191391608	0.15278499936004894	0.034883699896477785	4.3798392892227485	1.1876686742876012e-05	0.1687462818195887	0.05258884831192645	3.2087845091925944	0.0013329735540181906	0.00037460629995675365	2.906301940533739	2.0	31.184025578818474	0.0028159153664645627	True	False	False	[('TCGA', 0.2515936617695953, 0.06881125552769134), ('GSE27155', 0.1172183043478263, 0.04065096320974427), ('GSE126698', 0.2731871191391608, 0.42868317923571514)]	0.010744548947216779
RPL7A	2	TCGA,GSE27155	0.2254506553992694	-0.0056421956521761		0.013282253631326502	0.013800575481637578	0.9624420118566265	0.33582761873364986	0.10532105577759324	0.11545549344651197	0.9122221267573223	0.3616517983070663	0.0006766688797419855	21.081890894681404	1.0	95.25659247078126	0.025435370459067682	False	False	False	[('TCGA', 0.2254506553992694, 0.04822573185731971), ('GSE27155', -0.0056421956521761, 0.014402905115846791)]	0.6083200796916437
MYH9	3	TCGA,GSE27155,GSE126698	0.5256754089437354	-0.0145325434782606	0.7810994701878196	0.2716654875411664	0.037537216871957185	7.237230412362262	4.57939793583208e-13	0.3674307624073498	0.23831914818739824	1.5417592971523497	0.12313209644107664	1.5048559379755791e-15	53.20847202939673	2.0	96.24120008765703	0.1413980440556286	False	False	True	[('TCGA', 0.5256754089437354, 0.052393463998019786), ('GSE27155', -0.0145325434782606, 0.05443591755792942), ('GSE126698', 0.7810994701878196, 0.3547118105574871)]	0.3233464714146619
CD63	3	TCGA,GSE27155,GSE126698	0.1812467930206835	-0.0524673478260879	0.2191187292243936	-0.010849731853159858	0.021473718524245896	-0.5052563132421367	0.6133788225013839	0.07344691813674893	0.10860776604295445	0.6762584372438029	0.49887657620333137	0.0011772264831796855	17.42913144493087	2.0	88.52495888094478	0.024258240698885502	False	False	False	[('TCGA', 0.1812467930206835, 0.05158495294085711), ('GSE27155', -0.0524673478260879, 0.023676302099798232), ('GSE126698', 0.2191187292243936, 0.3347231506330483)]	0.7063359526306231
RPLP0	3	TCGA,GSE27155,GSE126698	0.3634178988454515	-0.0039761956521742	0.4173434006531273	0.03170911049327778	0.015065423210625295	2.1047606861063204	0.03531214493343873	0.1951370459799149	0.17497788633135827	1.1152097563367576	0.2647605461920042	3.61773012048704e-07	52.22099943878594	2.0	96.17012308938203	0.06499936876437148	False	False	False	[('TCGA', 0.3634178988454515, 0.04853304431304392), ('GSE27155', -0.0039761956521742, 0.015854229542126196), ('GSE126698', 0.4173434006531273, 0.5803079521337683)]	0.5076317571785104
CTNNB1	3	TCGA,GSE27155,GSE126698	0.4264613816049341	0.1227305652173917	1.0100715647877792	0.21749223277583982	0.03313646110831239	6.56353229950923	5.254784607526055e-11	0.35181569770711074	0.15278837688173572	2.3026339102969207	0.02129944954320539	6.162397434644138e-11	21.17783231689383	2.0	90.55616283067567	0.049752894032074425	True	True	False	[('TCGA', 0.4264613816049341, 0.06126716261343024), ('GSE27155', 0.1227305652173917, 0.03958263108777496), ('GSE126698', 1.0100715647877792, 0.405889005933116)]	0.10100528180460673
FLNA	3	TCGA,GSE27155,GSE126698	1.2508151345158345	0.3514815000000002	1.265306396712508	0.656810156688643	0.04764255744142575	13.786206953649783	3.0856240807171295e-43	0.9200416520868533	0.38128731979608677	2.412987802948426	0.015822349046897697	4.2174828506366935e-38	79.98030787135406	2.0	97.499384469466	0.3873945037784835	True	False	True	[('TCGA', 1.2508151345158345, 0.08341887595826084), ('GSE27155', 0.3514815000000002, 0.05861260144339266), ('GSE126698', 1.265306396712508, 0.41607927528932276)]	0.08117664688603207
IGKC	3	TCGA,GSE27155,GSE126698	2.808867870814714	0.8050845652173915	0.0699919992470485	0.21947948816955795	0.07208441631559362	3.0447564035013097	0.0023286883864019683	1.1583585465420672	0.6200447282652584	1.8681854610438933	0.061736224607411495	1.4745846430336914e-11	47.94753267198475	2.0	95.82877389399313	1.0783874148323425	True	False	True	[('TCGA', 2.808867870814714, 0.42007691080837006), ('GSE27155', 0.8050845652173915, 0.2355569194283662), ('GSE126698', 0.0699919992470485, 0.07697761430322214)]	0.20972561290500574
HLA-C	2	TCGA,GSE27155	1.0444266707600909	0.1349775434782616		0.23986046005409767	0.03357001735142259	7.145080014203005	8.994348200449532e-13	0.5850300505217666	0.45470056154085703	1.286627068458544	0.19822430432949967	9.546423761810958e-24	74.8795824218075	1.0	98.66452246706338	0.40802600547645257	True	False	True	[('TCGA', 1.0444266707600909, 0.0988526675184495), ('GSE27155', 0.1349775434782616, 0.035691095321693976)]	0.43039975647149054
LTBP2	3	TCGA,GSE27155,GSE126698	1.0922580352959637	0.4837458043478242	1.1311309589969252	0.7637743381678249	0.059215612789125155	12.898191915833568	4.607818397046937e-38	0.8269632774540269	0.27914613397529286	2.962474406065825	0.0030517717948942745	3.741003062776138e-28	26.283014250417487	2.0	92.39052271195176	0.16924664462593814	True	False	True	[('TCGA', 1.0922580352959637, 0.08800657980624055), ('GSE27155', 0.4837458043478242, 0.08056270463247359), ('GSE126698', 1.1311309589969252, 0.7075076004442427)]	0.021632834389045844
ITM2B	3	TCGA,GSE27155,GSE126698	-0.0012252136205699	0.0271069782608694	-0.1278657047434022	0.020953689530574412	0.01778553847628652	1.1781307357385884	0.23874449045554447	0.020953689530574412	0.01778553847628652	1.1781307357385884	0.23874449045554447	0.6092024904565285	0.716555925015571	2.0	0.0	0.0	False	False	False	[('TCGA', -0.0012252136205699, 0.04058482306826649), ('GSE27155', 0.0271069782608694, 0.01984323667804469), ('GSE126698', -0.1278657047434022, 0.262360089478661)]	0.47851119804434294
HSP90AA1	3	TCGA,GSE27155,GSE126698	0.4024497692725113	-0.0003399999999995	0.1722358859472157	0.051496697540777035	0.016897580843753483	3.047578112923412	0.0023069355954311636	0.1951613665540637	0.18519217598601753	1.0538315969071979	0.2919600245804642	1.3470223009533537e-09	63.49760280450594	2.0	96.85027479516427	0.07770165821220597	False	False	False	[('TCGA', 0.4024497692725113, 0.04722524105815645), ('GSE27155', -0.0003399999999995, 0.018111784010247746), ('GSE126698', 0.1722358859472157, 0.4281260399079579)]	0.5379913618125801
