threshold	prev	sens	spec	npv	ppv	unnecessary_surgery	missed_cancer	nb_model	nb_treat_all	nb_treat_none	tp	fp	tn	fn
0.24000000000000005	0.1	0.993	0.40955555555555556	0.9981045220687788	0.15744410971935943	0.5314	0.0007	-0.0685105263157895	-0.18421052631578952	0.0	993	5314	3686	7
0.25000000000000006	0.1	0.992	0.4103333333333333	0.9978384220480951	0.15748531512938563	0.5307	0.0008	-0.07770000000000003	-0.2000000000000001	0.0	992	5307	3693	8
0.26000000000000006	0.1	0.991	0.41133333333333333	0.9975747776879548	0.15757672125934172	0.5298	0.0009	-0.087045945945946	-0.2162162162162163	0.0	991	5298	3702	9
0.27	0.1	0.932	0.8434444444444444	0.9911215563389476	0.39812046134130713	0.1409	0.0068	0.041086301369863014	-0.23287671232876714	0.0	932	1409	7591	68
0.28	0.1	0.932	0.8441111111111111	0.9911285061969993	0.3991434689507495	0.1403	0.0068	0.03863888888888888	-0.2500000000000001	0.0	932	1403	7597	68
0.29000000000000004	0.1	0.932	0.8447777777777777	0.9911354451831573	0.4001717475311292	0.1397	0.0068	0.03613943661971831	-0.267605633802817	0.0	932	1397	7603	68
0.30000000000000004	0.1	0.932	0.8456666666666667	0.9911446802969137	0.4015510555794916	0.1389	0.0068	0.03367142857142857	-0.2857142857142858	0.0	932	1389	7611	68
0.31000000000000005	0.1	0.932	0.8465555555555555	0.99115389618837	0.4029399048854302	0.1381	0.0068	0.031155072463768106	-0.30434782608695665	0.0	932	1381	7619	68
0.32000000000000006	0.1	0.931	0.8474444444444444	0.9910343035343036	0.4040798611111111	0.1373	0.0069	0.02848823529411762	-0.32352941176470607	0.0	931	1373	7627	69
0.33	0.1	0.931	0.8481111111111111	0.9910412879771487	0.4051348999129678	0.1367	0.0069	0.025770149253731334	-0.34328358208955234	0.0	931	1367	7633	69
0.34	0.1	0.931	0.8485555555555555	0.9910459382299507	0.4058413251961639	0.1363	0.0069	0.022884848484848466	-0.36363636363636376	0.0	931	1363	7637	69
