sample_id	PC1	PC2	PC3	PC4	PC5	cohort
GSM723351	-1.0069281392444354	1.0204228512152211	-0.5676660793003381	0.5923799847638617	-0.08997270580032263	GSE29265
GSM723352	-0.46066887040400345	-0.8443194630273535	0.05033461189078332	0.5952221987197076	-0.0333077741555566	GSE29265
GSM723353	-0.5377251556689332	0.8190325828693102	-0.05720837074138832	0.3737627906653561	-0.13730894744190064	GSE29265
GSM723354	1.095902571945137	-0.4995228955908815	0.7536690624043788	0.7341447348425005	-0.29154827258817745	GSE29265
GSM723355	-1.4805386426822036	0.5427906048206343	0.07141594497990526	0.23625502386423727	-0.6227024847633396	GSE29265
GSM723356	-0.45550133362839357	-0.6367434275990603	0.5951631645499764	0.4186686720027321	-0.5644699041573327	GSE29265
GSM723357	1.8954803234796278	1.5698260541782507	-0.21466117236068238	0.12739534249853462	-1.0878389895230538	GSE29265
GSM723358	2.7873814196554823	0.9283936477233095	0.19619315808573473	0.2624750752322256	-0.8875535186151464	GSE29265
GSM723359	-2.76494947165055	0.5420422574691139	-0.2715820000753322	-0.11426328950996664	0.14574628754752	GSE29265
GSM723360	-1.4649103224223732	0.13842417445755253	0.7834264848263462	-0.5101401001838539	-0.38727979721194333	GSE29265
GSM723361	-1.526047127721441	0.6332999864590616	0.3242088398518477	0.03389539386514076	-0.006216281423837479	GSE29265
GSM723362	-0.00848825284902082	-0.4947419037451005	0.622361322806059	0.5295507820718376	0.12346336619177252	GSE29265
GSM723363	-3.5808604548656287	0.1600288142284844	-0.5671870046017922	-0.6687474288790111	0.5108066732493172	GSE29265
GSM723364	-1.0269265953937334	0.06408571686445516	0.38884194165012387	1.1169907153994538	-0.20633956078998256	GSE29265
GSM723365	-1.3330058850274726	-0.04830214550139739	0.38013871381633585	0.036807623826954315	-0.23228368139515138	GSE29265
GSM723366	-3.0709320821005264	0.3597610128018364	-0.5245973583281162	-0.4162283894936155	0.5629716196851351	GSE29265
GSM723367	4.226849146637599	1.9197071066176188	-0.7616800592045592	-0.12886328716420611	-0.03606641441544148	GSE29265
