	g8_RAI	HLA_I	HLA_II	immune	DM
TCGA-GE-A2C6-01A	-0.4723185367776811	1.535997841603469	1.1629351744581822	1.2126066834951337	DM2
TCGA-EM-A22Q-01A	0.41913046214367283	-1.01786021346387	-0.9263577536359169	-0.5228216375023174	DM1
TCGA-FY-A3W9-01A	1.4950536002813493	-1.5556302473599386	-1.1568888782775901	-0.8958541491598027	DM1
TCGA-DE-A4MC-01A	-0.630469676608698	1.2993849878922235	0.7350034166096686	0.7809708818427499	DM2
TCGA-EL-A4K9-01A	0.03365889768708816	0.2826115677117556	0.10706751630674986	-0.026603087584144737	DM2
TCGA-FK-A3SB-01A	-0.1411040130916021	-0.6017683038049418	-0.7723691476597316	-0.6829320738914448	DM2
TCGA-H2-A422-01A	-0.03954793886386152	0.16734393719804588	-0.012809725175670106	-0.7624743046393558	DM2
TCGA-EM-A3FM-01A	-0.8239353846255795	0.9126496697276885	1.0372234383131462	-0.2451670701832394	DM2
TCGA-DJ-A13S-01A	0.561724208657511	-0.6805432748870004	-0.6587223220225923	-0.8628058194319436	DM1
TCGA-EM-A3SY-01A	-1.1293721152105594	0.5118396592145654	-0.827779384503623	-0.5996908468008442	DM1
TCGA-EM-A2P1-01A	-0.8364553292296056	1.2462389016035889	1.5876690306942882	2.1324339958778684	DM2
TCGA-EL-A3T1-01A	-1.1414774114326387	1.0870404815508528	0.7147828505462535	0.840863804174471	DM2
TCGA-DJ-A2PS-01A	0.25484280833852574	0.0711504856982521	-0.02055193656472047	0.2874719362616233	DM2
TCGA-EL-A3TB-01A	0.43337805077655633	0.47901993418092004	0.20044724431245103	-0.33499580828689324	DM2
TCGA-BJ-A45C-01A	1.0498919577653107	-1.3153891744893962	-2.4268835407192864	-1.0441061550617001	DM1
TCGA-DJ-A3UX-01A	0.722210259137907	0.9552755019275084	0.7313045528542117	0.7288569169109148	DM2
TCGA-DJ-A2PX-01A	-0.054683725454993684	0.9146946698907963	0.7834439665424126	1.5003104618231213	DM2
TCGA-EL-A3ZS-01A	0.35923079584797046	1.2148125538331362	0.9076747840225423	1.6008176166035344	DM2
