sample	stage	cluster_size
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
GSM7980870_LPTC-3	LPTC	1
