sampleId	AIRE_target_score
GTEx_thyroid_donor_0547	-0.4476488193744801
GTEx_thyroid_donor_0548	-0.25577318505528085
GTEx_thyroid_donor_0549	0.3763781694816471
GTEx_thyroid_donor_0550	-0.011663646168585718
GTEx_thyroid_donor_0551	-0.3996438400088511
GTEx_thyroid_donor_0552	-0.3041046548223751
GTEx_thyroid_donor_0553	-0.5375469398059085
GTEx_thyroid_donor_0554	-0.13742861994423422
GTEx_thyroid_donor_0555	-0.09910900837673951
GTEx_thyroid_donor_0556	-0.1518409578500938
GTEx_thyroid_donor_0557	0.07691602630360467
GTEx_thyroid_donor_0558	-0.10993461822059615
GTEx_thyroid_donor_0559	0.10163137451293101
GTEx_thyroid_donor_0560	0.15865390250951672
GTEx_thyroid_donor_0561	0.2879347268579935
GTEx_thyroid_donor_0562	-0.20058392960061647
GTEx_thyroid_donor_0563	0.4893280834410724
GTEx_thyroid_donor_0564	0.1963290035541048
GTEx_thyroid_donor_0565	0.16923519709486778
GTEx_thyroid_donor_0566	0.36333329603949643
GTEx_thyroid_donor_0567	0.27523910196532647
GTEx_thyroid_donor_0568	0.24199923919362315
GTEx_thyroid_donor_0569	0.02146056492417189
GTEx_thyroid_donor_0570	-0.11541141730623149
GTEx_thyroid_donor_0571	-0.07524002364891205
GTEx_thyroid_donor_0572	-0.2835899376987283
GTEx_thyroid_donor_0573	0.22677757601897594
GTEx_thyroid_donor_0574	-0.015406139466138809
GTEx_thyroid_donor_0575	-0.15893745761791134
GTEx_thyroid_donor_0576	-0.18235495914784583
GTEx_thyroid_donor_0577	0.22343783467958261
GTEx_thyroid_donor_0578	-0.19241880156158808
GTEx_thyroid_donor_0579	-0.19864683850594542
GTEx_thyroid_donor_0580	0.12042948742165625
GTEx_thyroid_donor_0581	0.4340261040275449
GTEx_thyroid_donor_0582	0.3138051892456007
GTEx_thyroid_donor_0583	-0.09134221597040915
GTEx_thyroid_donor_0584	-0.1847527554479447
GTEx_thyroid_donor_0585	-0.20287977994318512
GTEx_thyroid_donor_0586	0.18629643302933074
GTEx_thyroid_donor_0587	-0.2815145060375219
GTEx_thyroid_donor_0588	0.1525367072663627
GTEx_thyroid_donor_0589	-0.8887915230874565
GTEx_thyroid_donor_0590	0.4245447663102997
GTEx_thyroid_donor_0591	0.08984599720763262
GTEx_thyroid_donor_0592	-0.3262608668140696
GTEx_thyroid_donor_0593	0.07239755285553924
GTEx_thyroid_donor_0594	0.07922697132723894
GTEx_thyroid_donor_0595	-0.30645977752465164
GTEx_thyroid_donor_0596	0.09997621963719677
GTEx_thyroid_donor_0597	-0.4822184546028483
GTEx_thyroid_donor_0598	-0.002026671639741519
GTEx_thyroid_donor_0599	0.9539170412784784
GTEx_thyroid_donor_0600	-0.11425289028149725
GTEx_thyroid_donor_0601	-0.053360892407685594
GTEx_thyroid_donor_0602	0.002809419648083279
GTEx_thyroid_donor_0603	-0.12721309025671756
GTEx_thyroid_donor_0604	-0.3498585041073456
GTEx_thyroid_donor_0605	-0.21997533268371552
GTEx_thyroid_donor_0606	-0.11738508478714418
GTEx_thyroid_donor_0607	-0.49889249375792405
GTEx_thyroid_donor_0608	0.08089439535255455
GTEx_thyroid_donor_0609	0.05151376939472053
GTEx_thyroid_donor_0610	-0.1378777680044578
GTEx_thyroid_donor_0611	0.011868395661402282
GTEx_thyroid_donor_0612	-0.2391353937108545
GTEx_thyroid_donor_0613	0.0077036836533001425
GTEx_thyroid_donor_0614	-0.10908539669040222
GTEx_thyroid_donor_0615	-0.027497068345130226
GTEx_thyroid_donor_0616	-0.2033093495508462
GTEx_thyroid_donor_0617	0.9105100888272062
GTEx_thyroid_donor_0618	-0.4027681006780808
GTEx_thyroid_donor_0619	-0.014206614301635096
GTEx_thyroid_donor_0620	0.33556270837589125
GTEx_thyroid_donor_0621	0.2945921563832752
GTEx_thyroid_donor_0622	0.11865976370954621
GTEx_thyroid_donor_0623	-0.4180875816711788
GTEx_thyroid_donor_0624	0.061834772566056934
GTEx_thyroid_donor_0625	0.2863033726358807
GTEx_thyroid_donor_0626	0.09263892908708603
GTEx_thyroid_donor_0627	0.05807827814930186
GTEx_thyroid_donor_0628	-0.20229418047230904
GTEx_thyroid_donor_0629	-0.08971382863118225
GTEx_thyroid_donor_0630	-0.38357745746632016
GTEx_thyroid_donor_0631	0.5939532777441981
GTEx_thyroid_donor_0632	-0.08054526409031608
GTEx_thyroid_donor_0633	-0.10754592283885021
GTEx_thyroid_donor_0634	-0.03156414034521544
GTEx_thyroid_donor_0635	0.464675337359383
GTEx_thyroid_donor_0636	0.21440579243083313
GTEx_thyroid_donor_0637	0.5180895364232128
GTEx_thyroid_donor_0638	0.22356821531197
GTEx_thyroid_donor_0639	-0.3743780985074816
GTEx_thyroid_donor_0640	-0.02464693282771859
GTEx_thyroid_donor_0641	-0.029293621317736666
GTEx_thyroid_donor_0642	-0.25805005861220115
GTEx_thyroid_donor_0643	0.0585824140026855
GTEx_thyroid_donor_0644	0.4480170386723945
GTEx_thyroid_donor_0645	-0.2557751020830973
GTEx_thyroid_donor_0646	-0.14734679901759018
GTEx_thyroid_donor_0647	-0.24265486804616218
GTEx_thyroid_donor_0648	-0.020269266767396057
GTEx_thyroid_donor_0649	-0.3498514224789779
GTEx_thyroid_donor_0650	-0.5336355035928855
GTEx_thyroid_donor_0651	0.1664537272257075
GTEx_thyroid_donor_0652	0.04858352330290541
