ModelID	lineage_silenced_score	DM1_like_score	is_thyroid_model	cancer_type	OncotreePrimaryDisease	OncotreeSubtype	strict_thyroid_model	GLS_gene_effect	GLS_expression	common_essential_dependency_proxy	nonessential_dependency_proxy	proliferation_expression_proxy
ACH-000143	0.2951541377742772	0.1287294931903216	False	Lung	Non-Small Cell Lung Cancer	NUT Carcinoma of the Lung	False	-0.2433902541479838	5.850337	-1.12264730520616	-0.012096224299054343	0.5180130723408141
ACH-000144	0.1786117136042017	0.0779002982763793	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	-0.1469118649898479	6.636348	-1.062428850715248	-0.0070346641411831575	0.506778026300622
ACH-000145	0.4893219222874187	0.2134144672271064	False	Soft Tissue	Leiomyosarcoma	Leiomyosarcoma	False	-0.243471968245421	5.80839	-1.0864057555109607	-0.01438778233605338	-0.002887075253943596
ACH-000146	-0.0863968731653118	-0.037681415478934	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-0.8011382524559327	6.389751	-1.141561387919936	-0.02285095897886012	0.3244760217437328
ACH-000147	-0.6597000031795873	-0.2877237219418812	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False	0.1289406416520711	4.5526905	-1.098789167570007	-0.029775709896107054	0.3775521025602153
ACH-000148	0.6989267062226966	0.3048321847957155	False	Breast	Invasive Breast Carcinoma	Breast Invasive Carcinoma, NOS	False	-0.2618518974279291	8.95399	-1.1377829087386453	-0.017399655507129543	-0.5475177329318961
ACH-000149	0.6067935334200966	0.2646489207888754	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False	-0.5703611776556095	7.1598916	-1.1003422804762908	0.021001044874516102	0.30809666418825626
ACH-000150	-0.1100444144432567	-0.0479951316506352	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False		6.294534			0.098926980157179
ACH-000151	-0.574491385556728	-0.2505605561304394	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	-0.0535871862963681	6.8981237	-1.1300205592403545	-0.019986574537926235	1.2615096389040348
ACH-000152	0.3296085757985313	0.1437565647349243	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	0.0666614949226086	7.5713887	-1.088314765181145	-0.01394990264496847	0.35566107341625586
ACH-000153	-0.5421802225334664	-0.2364682595706153	False	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Sarcomatoid Type	False	-0.3427727321024132	7.8988976	-1.078512860374661	-0.023790200158076286	0.7355365300670597
ACH-000154	0.6853922175454303	0.298929208536758	False	Fibroblast	Non-Cancerous	Fibroblast, Bone	False		7.0753293			-0.3046035483979524
ACH-000155	0.8035404616380335	0.3504587710157316	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-0.1323302511984174	6.530392	-1.073657724342942	-0.015042421896061595	0.38719897911856244
ACH-000156	0.4926797381844562	0.2148789560596588	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False		7.2534223			0.723799629159699
ACH-000157	-3.940264959183216	-1.7185200758362666	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False		6.7834697			0.2577262713157408
ACH-000158	-0.1321298815525547	-0.0576275596738049	False	Lymphoid	Mature B-Cell Neoplasms	Activated B-cell Type	False		7.812004			0.3916621336726633
ACH-000159	0.545953814194932	0.2381140862080151	False	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma	False	-0.2893583999818229	8.768449	-1.0873879996427094	-0.019139131359138018	0.08147073199241735
ACH-000160	0.6974442445435053	0.3041856190993121	False	CNS/Brain	Embryonal Tumor	Atypical Teratoid/Rhabdoid Tumor	False	-0.0357833376448289	4.919874	-1.1355729801226049	-0.010361237024070182	0.2809876972621047
ACH-000161	0.4919572678778132	0.2145638554917977	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.190722060312031	6.338601	-1.0994290754648817	-0.00443076011403469	-0.037058514758686524
ACH-000162	0.6837236745935434	0.2982014847440902	False	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	False		7.1629953			1.1721550248384318
ACH-000163	0.4633225715847622	0.2020750251834717	True	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	False	0.0552235118700861	7.759848	-1.1035776524008096	-0.01529487745741437	0.39280431500557456
ACH-000164	0.5783859585390889	0.2522591479577221	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	0.0455143719287267	6.311899	-1.1166142690186105	-0.012926405788293181	0.7589189247301777
ACH-000165	0.688213019154383	0.3001594821973245	False	Fibroblast	Non-Cancerous	Fibroblast, Lymphoid	False		8.202305			-0.05657068261667644
ACH-000166	0.1598403658691707	0.0697133011410797	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False		6.574925			-0.1705193306751015
ACH-000167	0.3108722825093827	0.1355848563605634	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	-0.1951634234474389	6.6757593	-1.0847561446164922	-0.0015519767485352711	0.7395572126552676
ACH-000168	-0.6987718238016373	-0.3047646338688763	False	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	False	-0.3517461915025794	5.700015	-1.0803470799296158	-0.016118257966551912	0.222428450742861
ACH-000169	0.6004155974321067	0.2618672268796335	False	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma	False	0.0573645324828728	7.945327	-1.139475941117397	-0.01550333280304542	0.8037346320524058
ACH-000170	0.0792345186015395	0.0345576026806567	False	Prostate	Non-Cancerous	Immortalized Epithelial Cells, Prostate	False		7.1130233			-0.6746311713992589
ACH-000171	-0.2860487990576149	-0.1247582609143284	False	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	False		10.199096			-0.20524813557585364
ACH-000172	0.0777921204409406	0.033928510418584	False	Soft Tissue	Rhabdoid Cancer	Extrarenal Rhabdoid Cancer	False	0.0460120919863488	5.9909616	-1.0700644189132467	0.018171431399448462	0.21676090414198063
ACH-000173	-0.3908914624348056	-0.1704846838032081	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False		10.050202			0.12645172369740246
ACH-000174	-0.4109111641844694	-0.1792161421506649	True	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	True	-0.1059958277934024	6.094981	-1.0962749523929474	-0.011480558008630985	0.751532923506657
ACH-000175	0.529047058332921	0.230740318284512	False	Fibroblast	Non-Cancerous	Fibroblast, Soft Tissue	False		7.2934995			-0.6819684131030496
ACH-000176	0.5603992293468868	0.244414356925741	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	-0.0544339894370149	6.5554957	-1.0560731345982015	-0.009594930822080119	0.1372519965514202
ACH-000177	0.1443048594227735	0.0629375944327797	False	Prostate	Prostate Small Cell Carcinoma	Prostate Small Cell Carcinoma	False		5.5181603			1.0967688797438515
ACH-000178	-2.5205862812416484	-1.0993367634061777	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-0.3862457075520441	6.0702066	-1.1189335043162583	-0.02034114797834062	0.21210534006101547
ACH-000179	-0.2503034214074641	-0.1091681547294725	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False		5.979374			1.3622378397286756
ACH-000180	0.3006622961050473	0.1311318394209353	False	Fibroblast	Non-Cancerous	Fibroblast, Skin	False		7.610338			-0.011266027563146356
ACH-000181	-0.6681869227533612	-0.2914252348656622	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.181555217765653	5.637781	-1.1319255532310768	-0.0014750587895496097	-0.5701051506009926
ACH-000182	0.1059599073390706	0.0462137013328387	False	Ampulla of Vater	Ampullary Carcinoma	Ampullary Carcinoma	False	0.0258633399045336	6.355388	-1.1164292914341023	-0.014027942758898838	-0.41374695567917635
ACH-000183	-2.475916718137641	-1.079854433723205	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	-0.1138528276090552	8.331016	-1.153262960344557	-0.0014697939176581173	0.14465363307709075
ACH-000184	0.6746056996497111	0.2942247412625564	False	Fibroblast	Non-Cancerous	Fibroblast, Breast	False		8.489383			0.01966103319840217
ACH-000185	0.6057936982255008	0.2642128493895559	False	Fibroblast	Non-Cancerous	Fibroblast, Bone	False		8.629914			-1.9861739212904956
ACH-000186	0.4946866000505774	0.2157542353726201	False	Lung	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	False		5.4505877			-0.08128291842161445
ACH-000187	0.4108406930562283	0.1791854066417831	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	0.0347807417732789	6.1716213	-1.0840214218206523	-0.01549851858263829	0.8237269646914739
ACH-000188	-0.6125584093999349	-0.267163232696497	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.2060755365981574	5.1622744	-1.0823433178392403	-0.018144827418018403	-0.8893988679164235
ACH-000189	0.37219953686453	0.1623323261111978	False	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	False	0.2402361876697251	9.506927	-1.0898455656242279	-0.0110278899802603	-0.6349268301965962
ACH-000190	0.6605156848386797	0.2880794760145546	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-0.2139396278292837	6.7573833	-1.1107505219408946	-0.012100013041939355	0.11156844924656698
ACH-000191	0.6731521227234292	0.2935907734569736	True	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	True	-0.0639868299661248	6.7030315	-1.0818490009167698	0.009202846386768344	-0.8646013914395133
ACH-000192	-0.9712342796962812	-0.4235973025388684	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.0566786104749421	4.8813953	-1.0664294261688954	-0.020513492265742016	0.331730659906086
ACH-000193	-1.8366451810957491	-0.8010404499689425	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False		6.333488			0.12423835551835863
ACH-000194	0.7534123595675939	0.3285957362543644	False	Fibroblast	Non-Cancerous	Fibroblast, Skin	False		7.595735			0.18864912865860736
ACH-000195	-2.602552953290349	-1.1350859764475203	False	Myeloid	Acute Myeloid Leukemia	AML, NOS	False	-0.1689143941547236	6.801081	-1.1219828175035989	-0.01601052182435855	0.3039825656524582
ACH-000196	-0.285080849382669	-0.1243360961700726	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False		8.615847			0.2540944934196813
ACH-000197	-0.6371723242195398	-0.2778984261925159	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	-0.3431191325801213	6.8766766	-1.122625653654219	0.01148202424107363	1.1967459765242137
ACH-000198	0.2227064100987003	0.0971319037518169	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-1.05467139292042	5.9817705	-1.1436573711705433	-0.009190681474582598	0.25041227686505907
ACH-000199	0.480780664497102	0.2096892550554369	False	Fibroblast	Non-Cancerous	Fibroblast, Colorectal	False		8.639786			-2.974086013644298
ACH-000200	0.7017438958097437	0.3060608830972076	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.0559585440519775	7.0196576	-1.0829352258795104	-0.021493109684326266	0.6874658687926903
ACH-000201	0.8034401872204	0.3504150370025165	False	Kidney	Rhabdoid Cancer	Rhabdoid Cancer	False		5.7915616			0.6274242295813168
ACH-000202	0.2449271479327331	0.1068233291923019	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.0816135868631525	5.889291	-1.1126306665014465	-0.02234629526958323	0.4219861646321961
ACH-000203	0.2936275714225491	0.1280636915374589	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False	0.3537011371377648	6.5985856	-1.0724609737163588	-0.01682176743128297	0.7350582965041572
ACH-000204	-0.9999219934268389	-0.4361092560461844	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	-0.4794677433564219	6.2195888	-1.1065900147244412	-0.012368856736649328	-1.666391197006951
ACH-000205	0.1636838071828565	0.0713895922347722	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False		6.25784			-0.8740210960042373
ACH-000206	0.7150146413124356	0.3118488295434327	False	Lymphoid	Non-Cancerous	Transformed cell line, B lymphoblast	False	-0.0995879078281527	7.017521	-1.1349032391246503	-0.024193922182113598	0.6848340920253967
ACH-000207	-0.9438771867743524	-0.4116656903529208	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oropharynx Squamous Cell Carcinoma	False	-0.2052333347028112	5.972208	-1.0830666442780108	-0.015367971046026097	0.008605233889849302
ACH-000208	0.4670259794325372	0.2036902416222997	False	CNS/Brain	Adult-Type Diffuse Glioma	Astrocytoma, IDH-Mutant	False	-0.6324508127991658	7.938492	-1.093095711275727	-0.03380222107137994	0.15388486674915644
ACH-000209	-0.2715691476782428	-0.1184430582961473	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.3263019172702111	6.761086	-1.0352761966663113	-0.019801756431973027	-0.5561352838722254
ACH-000210	-1.069115186251183	-0.4662874019860185	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False	0.0776817207882783	5.9550614	-1.101853978683599	-0.024896647275504585	0.0895626688577492
ACH-000211	0.2624517351930465	0.1144665601271668	False	CNS/Brain	Embryonal Tumor	Medulloblastoma, NOS	False	0.0768723139277749	8.034887	-1.1149175052172613	-0.013818910604394352	0.8929040844358903
ACH-000212	0.7214947914186396	0.3146751034532595	False	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	False	-0.677015942432873	5.9977803	-1.0870641004572623	-0.007275998950894685	-0.10335088314611868
ACH-000213	0.7884987426349132	0.3438984263816214	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-0.2804652794654789	5.3130064	-1.032819511695867	0.024225018263759498	-0.01871599994818877
ACH-000214	0.760609523944119	0.3317347311184853	False	Fibroblast	Non-Cancerous	Fibroblast, Colorectal	False		7.121316			-0.9637733330468237
ACH-000215	0.4251882863402048	0.1854430130093403	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	0.18016466975319	6.400311	-1.1343475661754236	-0.007960085014785546	0.37916424786954755
ACH-000216	0.747811276081016	0.3261528613416797	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Esophageal Adenocarcinoma	False	-0.1756737249375829	6.665293	-1.150283855564541	-0.007895108342723809	0.5682987783349878
ACH-000217	0.0709272144668238	0.0309344278232618	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	-0.0743140087679729	7.891826	-1.154922000346629	-0.02593134191454105	0.12457274807592746
ACH-000218	0.5823007729872876	0.2539665679642685	False	Myeloid	Acute Myeloid Leukemia	AML with Myelodysplasia-Related Changes	False		5.623551			0.3711986876786167
ACH-000219	0.7355882468853788	0.3208218693201204	False	Skin	Melanoma	Melanoma	False	-0.0637483848329206	6.1377063	-1.2732396849191256	-0.01632477973040902	0.659355602419941
ACH-000220	0.0983504029908741	0.042894867161786	False	Lymphoid	Mature B-Cell Neoplasms	Mantle Cell Lymphoma	False		7.6676793			0.8305207254912309
ACH-000221	0.554345069870593	0.2417738759656784	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	0.0249678183908525	6.7564363	-1.121664358877867	-0.01934016442852486	0.7257072819782225
ACH-000222	-1.078270809924703	-0.4702805657079341	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-0.7422221365871517	7.128314	-1.0940376209166425	-0.02593053559014416	-1.3392906862420166
ACH-000223	0.1150505507703514	0.0501785243588932	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False	0.0458205653545508	6.730776	-1.1178727139190734	-0.00415341804330684	0.8516141666090865
ACH-000224	0.0218298906884333	0.0095209600851716	False	Fibroblast	Non-Cancerous	Fibroblast, Bone	False		9.378843			-2.071196264960221
ACH-000225	0.2447466991287031	0.1067446276593851	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Small Cell Carcinoma of the Stomach	False		6.274696			0.7517597444265426
ACH-000226	0.3090266848472463	0.1347799113461663	False	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Positive	False	-1.1160292923184727	7.668346	-1.1317847118618198	-0.020596113759086446	0.4126681302113562
ACH-000227	0.3151078686456752	0.1374321787826731	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False	-0.1692208653723428	6.300232	-1.0409705891958723	-0.027687801687813162	0.779957790943172
ACH-000228	-1.663612341211744	-0.7255733399649327	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	0.0939047562715865	5.672841	-1.0863916411537726	-0.021693235012379266	-0.35162397699014725
ACH-000229	0.5496986993610242	0.2397473927004203	False	Fibroblast	Non-Cancerous	Fibroblast, Bone	False		9.035885			-2.56676680492409
ACH-000230	0.7087332939286288	0.3091092621046453	False	Fibroblast	Non-Cancerous	Fibroblast, Breast	False		7.850493			-3.0370056103723764
ACH-000231	0.2572804773016222	0.1122111507585588	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.1539650477105442	7.620887	-1.1141880404212008	-0.0027352781478606645	0.386786941700869
ACH-000232	0.3845617001061129	0.1677240005116496	False	CNS/Brain	Adult-Type Diffuse Glioma	Astrocytoma, IDH-Mutant	False	-0.0456207931858778	6.306397	-1.1599538531827434	-0.014078870697132687	-0.19684695031912722
ACH-000233	0.2768319078737867	0.1207383757796266	False	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Positive	False	-0.6684027166321665	7.1038437	-1.155801021771796	-0.021321156062780695	-0.27986797592584467
ACH-000234	-0.6456126140365399	-0.2815796018613211	False	Kidney	Renal Cell Carcinoma	Papillary Renal Cell Carcinoma	False	-0.0292474251038481	9.813279	-1.0780304354695383	-0.017758628880007128	0.22730063636927544
ACH-000235	0.4199741526740062	0.1831689036597717	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-1.1513712030454557	6.617081	-1.164559795885874	-0.013939905600538914	0.3002567106968546
ACH-000236	0.4499124352366966	0.1962262843570097	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False		7.6607447			0.5567539746156196
ACH-000237	-0.5743074721954202	-0.2504803435541544	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Mucinous Ovarian Cancer	False	-0.0790667331419113	7.8133965	-1.1023711390952486	-0.01420890020069847	-0.534261645445112
ACH-000238	-1.1114550652626003	-0.4847536556119376	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.1682045531357432	6.3612576	-1.1145790428404994	-0.004939799427112177	-0.2636621035021639
ACH-000239	0.1435707035821837	0.0626173972978369	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Tubular Stomach Adenocarcinoma	False	0.1325191147196389	5.59188	-1.082055657662609	-0.023641996596762863	0.5032231198511362
ACH-000240	0.4339106521947511	0.1892472142458312	False	Fibroblast	Non-Cancerous	Fibroblast, Skin	False		8.032823			-0.49486307577241395
ACH-000241	-0.960682596624262	-0.4189952568944848	False	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+	False		5.307057			-0.514521053939012
