ModelID	lineage_silenced_score	DM1_like_score	is_thyroid_model	cancer_type	OncotreePrimaryDisease	OncotreeSubtype	strict_thyroid_model	glutamine_expression_module	glutamine_dependency_module	oxphos_expression_module	oxphos_dependency_module	glycolysis_expression_module	glycolysis_dependency_module
ACH-000848	0.4952389745050873	0.2159951497779425	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	0.5804935702105938	0.16547181203792447	0.5458325813885276	1.2930022707796016	-0.4604952597369686	1.3502688962401155
ACH-000849	0.4164742625716029	0.1816424501175593	False	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	False	0.32484786705404234	-0.015436947457893915	-0.19791947298186727	1.1350282312205242	-0.04050247517126997	0.10324853282225588
ACH-000850	0.4032924595443672	0.1758932953341409	False	Fibroblast	Non-Cancerous	Fibroblast, Colorectal	False	-0.07468885383194301		-0.8352929937505813		0.022414125899957924	
ACH-000851	0.5313957708744091	0.2317646934716447	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.3537415467906189	0.7327561644627661	-0.12700681566368063	0.9550671444728536	-0.1624771977386658	-0.01754063109562847
ACH-000852	0.553820126926447	0.241544925629209	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.41058287390866066		0.139062215259477		0.847868028217591	
ACH-000853	-0.0855734043087688	-0.0373222650724374	False	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	False	-0.7602891623754194	0.19549093531076414	0.612039083880388	0.7230008545781985	-0.6794734304909344	0.6148673520041126
ACH-000854	-2.37473712012074	-1.0357256321684152	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	0.08817559929341405		0.16677577047720685		-1.5356785188118292	
ACH-000855	0.6993192944316746	0.3050034095041181	False	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	False	0.7957657270502948	-0.052461730730536546	-0.1621601160829382	-0.07401137006068474	-0.19674093633065898	0.6745124723100153
ACH-000856	0.5734025124769152	0.2500856514559874	False	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	False	0.4867349675822341	0.2028051884868391	0.5338843041855063	1.2828533540687292	-0.3044438392238745	0.5824258312422886
ACH-000857	0.5736501872007946	0.2501936731219598	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False	-0.7392495085445568		-1.1411551869214258		-0.10115011945887037	
ACH-000858	-0.6569094986589675	-0.2865066621527367	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	0.1929047458493982	-0.14955454550361288	-0.8779234920773226	1.2980075859562328	-0.4414837001313934	-0.6649576353247185
ACH-000859	0.1874725857121342	0.0817649080842578	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False	0.37721274883531897	0.48865571782322764	0.674161800565684	-0.8908078563591655	0.8055761613917842	0.22728431880105474
ACH-000860	-0.0186689749752233	-0.0081423479442501	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.049246022663225676	0.1529304514963171	-0.04716104746217394	0.7622166009142639	0.8300885887672875	0.04104945305026703
ACH-000861	0.5567313549319913	0.2428146381548108	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.1298620913842787	0.14230939824436414	0.07363892454042995	-0.5355885418751203	0.7549466140561698	0.17214128195425712
ACH-000862	-3.260983745592757	-1.4222561405968426	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	0.0029430103724969845	-0.29475584797315163	0.6482696992828744	0.5572813719342006	-0.7140536796734614	-0.8938446369895057
ACH-000863	0.8766081892604446	0.3823267692634634	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	0.15472511408557799	0.09352544930849663	1.093560516425835	-0.6963692105045747	1.3426775093314889	-0.010705268289275574
ACH-000864	-1.0941735317868828	-0.4772164309514383	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.3529198743056287	-0.30701461100675737	0.9452261581615581	0.010419292112731723	0.12199296420200091	0.7073624123851219
ACH-000865	0.5972909866206375	0.2605044488775679	False	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	False	1.2335198832138987	0.07892449599534676	0.5583640684925028	-0.2237565795345023	0.05824958143531717	0.3171151513934242
ACH-000866	0.2867239296335274	0.1250527145768448	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.18312834701500455	0.049913506312725904	0.8475289914183104	1.4633941525165857	-0.19732733556633517	0.28842230669794344
ACH-000867	0.3891635408377579	0.1697310624135913	False	Lung	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	False	0.4048901741094614	0.03063177233531383	0.5670226426925533	0.22687275501147522	-0.8136657773223814	-0.38605320902977985
ACH-000868	-0.972673900043368	-0.42422518327625	False	Lung	Non-Small Cell Lung Cancer	Lung Adenosquamous Carcinoma	False	-0.28268519835230843		-0.3537300088853378		0.6806621653042114	
ACH-000869	0.4949912713145946	0.215887115696448	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.2009482481729926	0.019381094735670155	-0.3261406422114245	-0.28032480230518103	0.38105215798641345	0.3169075764402296
ACH-000870	0.1659479976327588	0.0723771036798098	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	0.3355684743658837		0.5748635274485808		-0.3171462211513896	
ACH-000871	-0.198378721886177	-0.0865215460664868	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.1692620467358369	-0.03744897901655411	0.2968575796855231	0.6288887792979997	-0.29019558756882496	-0.3848405581951203
ACH-000872	0.6032878982496511	0.2631199615738542	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.15985853372808384	0.2027671867030706	-0.08334983568913656	-0.7208823167692071	0.21229712806216175	0.749597085824721
ACH-000873	-0.0071719323238351	-0.0031279900739478	False	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	False	-0.7473416365557628	-0.17374061580317182	-1.2675010234586215	0.14582037629784134	0.023322568371925836	0.011490693124627816
ACH-000874	0.7313614148709028	0.3189783649493965	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	-0.8890400168956689	0.002907543982029134	0.35126413230324616	0.039236314737449644	-0.30319434276050294	0.3521134517100877
ACH-000875	0.1341864770971392	0.0585245299963226	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.01746230649836827		0.1829220281378729		0.4048251421538508	
ACH-000876	0.1098682916009102	0.0479183168568278	False	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	False	-0.1534206421619951	-0.20724274436126044	0.17800752034284892	0.6982559845190799	-0.12144112526469858	-1.1436369535042277
ACH-000877	-0.0716368739236454	-0.0312439410250867	False	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	False	0.4811601598750598		0.38289710249628267		-0.6952283890484119	
ACH-000878	-0.6303238504018959	-0.2749115103717839	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	0.34625200300860287	0.038515405521361575	0.31761876080868406	-0.445916633942566	1.0490348254907076	-0.3903665942819282
ACH-000879	0.4945528470098861	0.2156958998829987	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	-0.06089636890489593	0.04074538520372338	0.4647795944008658	0.787480847543521	-0.21074555418271076	-0.2690053177521616
ACH-000880	0.5183509214882198	0.2260752700981785	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	0.24223782416412712	0.171972179765306	0.33197930427607114	0.7746559411045919	0.5690323817415515	0.9174018220130582
ACH-000881	0.7015935229832987	0.3059952989997464	False	Skin	Melanoma	Cutaneous Melanoma	False	0.43184669594511	0.3606107592927703	0.6996261407172973	0.15651695374067237	1.1123739800392374	0.1365525225583379
ACH-000882	0.8021589016260832	0.3498562129032433	False	Skin	Melanoma	Melanoma	False	0.3480583742523469	0.0998622091565031	0.8956374349645586	0.46487008391060486	1.0881346798218374	0.04971514243586187
ACH-000883	0.5991752376204073	0.2613262522853494	False	CNS/Brain	Adult-Type Diffuse Glioma	Astrocytoma, IDH-Mutant, Grade 3	False	-0.16517414654155083		-0.21495171668330476		1.207949085401124	
ACH-000884	0.521841871316394	0.2275978243998816	False	Skin	Melanoma	Melanoma	False	0.0974764824459075	-0.2405040914872577	0.13802418830983348	0.5737898768476213	0.35531235293101965	0.4715534204134904
ACH-000885	0.8490816912217121	0.3703212721745479	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Clear Cell Ovarian Cancer	False	0.2429645806835965	0.31296990642587097	0.8509946061746889	1.0441172340310714	0.8495105827560995	-0.06979122402953754
ACH-000886	0.2889835983817268	0.1260382539120791	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.08748207387947801	-0.1336967684555124	0.04649165889571986	-0.3409956372844468	1.0932444078214454	0.9220917307862739
ACH-000887	0.6913255452601555	0.3015169895362328	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	0.18410025290107873	0.09792004802080242	-0.17648528663550306	0.23946004360724382	0.15261968661054662	0.6865500589098771
ACH-000888	-0.6106449548350423	-0.2663286923500909	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.3647934518026261	-0.15362037564145725	0.3415991387862306	0.9905744923255064	0.6949852995412114	-0.06560482445344577
ACH-000889	-1.9997947426662257	-0.8721970345710268	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	-0.07979077323653462	0.40509830358936405	0.9697913829125534	1.0306756655957063	-0.062134332978772217	0.5528464775454526
ACH-000890	0.0790206993014901	0.0344643468302145	False	Lung	SMARCA4-deficient undifferentiated tumor	SMARCA4-deficient undifferentiated tumor	False	-0.36215388434766166	-0.2817301839523542	0.12395395182079114	-0.9363226019249471	1.0667334610118535	-0.34240688211756615
ACH-000891	0.4343166337354616	0.1894242803658402	False	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	False	0.1469551412591073		-0.021468589199031465		1.6796997477086066	
ACH-000892	0.532930957204077	0.232434254669943	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.3622370685443018		1.579617419032319		1.0869789054672148	
ACH-000893	-0.7401034899762045	-0.3227911622431205	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.4942019793241416		0.16180842192878592		0.28693906553451926	
ACH-000894	0.7500736020334133	0.3271395595986635	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	0.09869853650064145	-0.7434419325351624	0.2770424786363422	-0.1334581731681433	0.18004814387912071	-1.0587564006302577
ACH-000895	0.3991086852717854	0.1740685703081139	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.6140302597660351		0.8051293091728896		-0.3887093268616145	
ACH-000896	0.8755228979994838	0.3818534267752269	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	0.31809508023036287	0.16530548131659079	0.25123457940976623	-0.4024518587963863	0.4556587677369921	0.3128231142004974
ACH-000897	-0.0157532461086603	-0.0068706723983694	True	Thyroid	Well-Differentiated Thyroid Cancer	Follicular Thyroid Cancer	True	0.008584400070367862		0.09226133380850822		1.076510637245169	
ACH-000898	0.4494732855929072	0.1960347521917959	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Tubular Stomach Adenocarcinoma	False	0.1015740245292962	-0.12272243959560483	-0.28745295933790443	0.7937081889977399	-0.5359128534977768	-0.3644073504705926
ACH-000899	0.8408101475339436	0.3667136939957106	False	Skin	Melanoma	Melanoma	False	-0.04620174754501422	-0.09745175135661228	0.23316810999615836	-0.06441838443594845	0.6460264771660313	-0.26504182971284895
ACH-000900	0.6268547280940888	0.2733984759963663	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.434479144720524	0.2491164949540261	-0.028234087741250767	0.9939915606643183	0.29070940291232844	0.5130891843957549
ACH-000901	0.5339983717073294	0.2328998003304709	False	Lung	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	False	-0.027677144224485622	-0.08306663139751956	-0.3202675679084642	-0.5818958533154912	0.7495061002036125	0.4948186369252452
ACH-000902	-1.307952983990872	-0.5704549020236961	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False	-0.43080640615236226		0.39332892803393305		-0.4555450397638514	
ACH-000903	-0.7069123743556218	-0.3083150802729381	True	Thyroid	Well-Differentiated Thyroid Cancer	Follicular Thyroid Cancer	True	-0.07661963215796058	0.1760780099599533	0.6486281119321518	0.6997875647995692	1.1200404106126998	0.3221161803097297
ACH-000904	-0.2964531228979039	-0.1292960368203286	False	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	False	0.0009868809829549458		0.3356913621939079		-0.6419695781898336	
ACH-000905	0.3408349656618343	0.1486528792110071	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	0.05838766287833986	-0.07914247105400032	0.17894654494680431	-0.11751657816473235	0.831609127307786	0.22809644809217
ACH-000906	0.7396148622527332	0.3225780505460408	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Clear Cell Ovarian Cancer	False	-0.03712263911783275	-0.029308382284803678	0.23833945413398863	0.7702528008818289	0.8016575943276987	1.4103392010559548
ACH-000907	-0.0035213725876371	-0.0015358229837438	False	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma	False	-0.18835627041498776	-0.3468793991339012	-0.8884620682223275	-1.539732319075064	1.6967109593021379	-0.5836435404529506
ACH-000908	0.725253512380027	0.3163144443347797	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	0.04746568564160104		0.6453220920814069		-0.3615822729782854	
ACH-000909	0.6571851724245069	0.2866268954125221	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.14577936918281506		0.15840110558874002		-0.19581713584914343	
ACH-000910	0.3289890921608903	0.1434863811104811	False	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	False	-0.2602493323407072	-0.30031760318157247	0.392643512742968	1.6461270420330814	0.08039729586268221	-0.840428180609103
ACH-000911	0.2730213165240736	0.1190764119769062	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	0.04518592394845795	0.11585543229917285	-0.22748215237518865	0.9557254982924279	0.2060272022767155	0.6316786570619075
ACH-000912	0.5260036394470723	0.2294129515950408	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	0.2715195723087183	0.05717327832205578	0.03089470037195815	-0.2223848733978453	0.5633601555979002	-0.04460818517984098
ACH-000913	0.6385517105742284	0.2785000362790006	False	Uterus	Uterine Sarcoma/Mesenchymal	Endometrial Stromal Sarcoma	False	0.10069781278339066	-0.2855129138374464	0.2344509490282097	-0.3464340332394203	0.20413437492507405	0.5253175165645747
ACH-000914	-0.8954867477443301	-0.3905605256462147	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False	-0.06055843329225662	0.5652107092501909	0.28380999828393383	0.9134606123102443	-0.1028019792964579	0.18032109454155285
ACH-000915	0.7754907672779605	0.3382250853681428	False	Skin	Melanoma	Cutaneous Melanoma	False	0.22023558169488475	0.15066910882578666	0.5361264292450798	1.5219272114999594	0.7497314000465438	-0.3219130915277557
ACH-000916	-0.8177780115122151	-0.3566683826898087	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.5978337153034732	-0.34790622514829056	0.009450904489120976	-0.4583983481360686	0.437815585026409	0.6571278407917798
ACH-000917	-0.6198066917259839	-0.2703245223106925	False	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	False	0.39045927065155595	0.15918027650090172	0.5909369770587236	0.3437961749572004	0.12190295584718097	-0.37437138887712684
ACH-000918	-0.1398798695419324	-0.0610076648406403	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	0.5153483624638053		-0.03239247307540529		-0.15069556113090302	
ACH-000919	0.2719174515131889	0.1185949686724915	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	-0.019915800470858083	0.3559855119492876	0.7339987030450034	-0.15977339398566506	-0.3202245796586931	-0.11054409673756628
ACH-000920	-2.044636796378467	-0.891754594873314	False	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+	False	0.6971097533576285	-0.34608036974713463	-0.18074301267504317	-0.510118048465674	-0.18111607766932408	0.6703647451892196
ACH-000921	0.439429326390757	0.1916541469003808	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	-0.08899808224372042	0.38630574249504	0.06752384352357066	0.856469598860033	1.0851912576997629	0.12015166564758317
ACH-000922	0.3622504949048977	0.1579931183370815	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	0.1810588164561506	0.6313002855644302	0.8645062197759943	1.0470858474043934	0.10945929764514807	0.17383256168042086
ACH-000923	-4.403650782936847	-1.9206226880280148	False	Lymphoid	Mature B-Cell Neoplasms	Primary Effusion Lymphoma	False	-0.6786582977428884		0.6272386276358752		-0.4778079681388692	
ACH-000924	0.7956190603068376	0.3470039050720875	False	Lung	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	False	-0.175590924879534	-0.11358688325127354	0.14430552873990554	1.6474767153537488	-0.003280170502524746	-0.7780154326196914
ACH-000925	0.5328955062243615	0.2324187929634384	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.2503109450766602		1.1214594170763188		0.202776416590583	
ACH-000926	-0.7444287891866768	-0.3246776124194905	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.2648363318376447	0.11390675578430433	0.3563985818124831	0.20917112338648539	-0.7693078866608314	-0.5575144740245557
ACH-000927	-0.4869432462542039	-0.2123770236644691	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False	0.06312249226351069		0.5413743650020378		-0.10819087943579721	
ACH-000928	-0.6577932476978424	-0.2868921033555593	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.7490157001702672	-0.009545716654560797	0.8513674380289616	-0.22729821657675556	0.07875863970097095	-0.08528966673741939
ACH-000929	-0.286145807682121	-0.1248005705738234	False	Lung	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	False	0.46772566403977306	-0.48574204783225217	-0.26618305932186176	-0.247613762266774	0.016919320593410517	0.9520154471388069
ACH-000930	0.059401201697297	0.025907434830668	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False	-0.10140112251619268		0.1508859113748245		0.5314166576146561	
ACH-000931	0.1342471296742297	0.0585509832101194	False	Skin	Melanoma	Melanoma	False	0.2917737295189829		0.19734282097027395		-0.15394182292741007	
ACH-000932	0.5863438603125983	0.2557299333239285	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	0.4229717015173933	0.1781036328377608	0.750187923074075	0.5469326012296241	0.7827446790834649	0.3945206651453184
ACH-000933	0.5636761770627046	0.2458435756446431	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-0.08444111482921139		0.2091926343298373		-0.20464046957139928	
ACH-000934	-0.3013737977460624	-0.1314421560790132	False	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	False	0.27818915843069947	-0.16820365340746285	0.7647557163637442	-0.04300694035429318	0.7065570085227771	-1.0788652304895558
ACH-000935	0.6049927572888222	0.2638635243838775	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.5773015526578003	0.07216736053101434	0.520429513220798	0.43499867005060927	0.6006618022917487	0.10394717223997446
ACH-000936	0.4443293638692203	0.1937912653089953	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Mucinous Ovarian Cancer	False	0.27343187821322973	0.06856333771723024	-0.26668270473513467	0.3504054479686946	1.1639720780768323	0.3520749849521226
ACH-000937	-1.7558812675858964	-0.7658158119794818	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	-0.20902112110416743	-0.08829000974012659	0.0662205297785432	0.47271482223152744	-0.7693483872402389	0.4819847623053078
ACH-000938	0.3120342363858588	0.1360916347332375	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	0.25091433859339757	0.03309689153010103	-0.30076065075647274	1.2442664794248999	-0.8220302758116529	0.5522103912688501
ACH-000939	0.2724147836545688	0.1188118767429318	False	Uterus	Uterine Sarcoma/Mesenchymal	Uterine Leiomyosarcoma	False	0.4917114278416801	0.009115429922545352	0.7380038133919862	-0.08990602426842072	1.1021669952214301	-0.00829130111721862
ACH-000940	0.6035447019097556	0.2632319647639974	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	-0.3491841318437769		0.32944371597173994		-0.6724692306579505	
ACH-000941	0.5004230100050553	0.2182561320146268	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	-0.11786349228546962	0.19213766259833445	0.40995926119128506	-0.3654995953460597	-0.43962058817024285	-1.0403418642706384
ACH-000942	-1.4358783382194509	-0.6262486853676086	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	0.16643593228086026		0.44437833937390653		1.1334712558533484	
ACH-000943	0.7940962518520072	0.3463397424006966	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.7974633793093149	0.4696067995292179	-1.0597952271868976	1.8883426741293838	-1.1096171148807794	-0.2701839499688786
ACH-000944	-0.4338600639958104	-0.1892251505429126	False	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	False	0.3077801815023905	0.07755613807587405	0.41949276597050844	0.27834974031297316	0.3313968754048282	0.13082457111988544
ACH-000945	-0.1659156448463666	-0.0723629932294974	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.47376012833610714	-0.24635244723575972	0.024391572443034453	-0.11962442388377817	0.7287324120630665	-0.44414657961907394
ACH-000946	0.3716435673483337	0.1620898437438865	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.6216946932838782	0.04776397691752213	0.06846537217519576	0.35960167235238516	0.9789657392783594	-0.026455937658494806
ACH-000947	0.49240455575249	0.2147589370917086	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Endometrioid Ovarian Cancer	False	0.32653131686016607	-0.40679448234095406	1.9495849556253493	1.9206676954493518	-0.06788956315296045	-0.06545196983994798
ACH-000948	-0.1440092150781684	-0.0628086511391752	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	1.207328796132944	0.4237826741449036	0.8972584486082056	0.5716031820935067	0.09146178564235716	-0.14165662248633515
ACH-000949	-0.2300546433396211	-0.1003367862856726	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	0.9971210036885599		1.325691195782003		-0.15028416442813497	
ACH-000950	0.709376786329703	0.3093899169898749	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.19541707865880223	0.33161742543764705	1.1303325789848975	-0.14045286994963474	-0.3260645433290845	0.5767800854410283
ACH-000951	0.0253904473876646	0.011073872955795	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.252954587065297		0.3317021610465252		-0.3573284723220834	
ACH-000952	-2.704998177471889	-1.1797667723465906	False	Prostate	Prostate Adenocarcinoma	Prostate Adenocarcinoma	False	0.9392500225294891		1.0317236561790533		-0.1825518773082106	
ACH-000953	-0.3556225478820424	-0.1551023837955351	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	-0.17997773823564361	0.1277743763450005	0.45255000832656284	-0.08080015324489422	0.20078298380563023	0.6178225656108256
ACH-000954	0.5485449366167036	0.2392441868349757	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.15350683006175375		0.4131496265400627		0.22510101058140203	
ACH-000955	0.1795507063094492	0.0783098336329473	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.482193231609721		0.9120213633378105		-0.4436854175327499	
ACH-000956	-1.1202858120907084	-0.4886051264815202	False	Prostate	Prostate Adenocarcinoma	Prostate Adenocarcinoma	False	0.8419341715937136	0.24586260589559383	1.4036956178907787	0.2879682973266185	-0.6297498643308904	-0.27615159893113095
ACH-000957	-0.5585320761036263	-0.2436000105895315	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.42128399805392974	0.24408416495418436	0.8619626619691483	0.8808693685440263	-0.026318361419921478	-0.5272980428206909
ACH-000958	-0.3847353111895374	-0.1677997198186869	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	1.2887978445485968	0.07794596538728002	-0.01330358547606374	-0.32403287611154497	-0.06518408216589705	0.1374922538369615
ACH-000959	-0.0063588048213552	-0.0027733499795122	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.5870244480395059	0.3085995316583371	1.3284520286528372	0.05938445004716779	-0.42829436843865515	-0.00957699926800936
ACH-000960	0.5662966694936381	0.2469864858036771	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	-0.20188440724181617	0.23197816818947883	0.8691454113534756	0.7090687345313834	-0.020797928769878307	-0.09662470731555585
ACH-000961	-0.5542492904102422	-0.2417321023978675	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.29647336684733683	-0.20154772663171092	0.23895813475032276	-0.5799402536279183	-0.16057375077139854	0.3318505413752768
ACH-000962	0.4930766165903528	0.2150520519086091	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	False	0.4122945602481497	0.025615879253312955	-0.20103023723791877	-0.4121289986333968	0.1579866128097397	0.12060774120948642
ACH-000963	0.3412763357681629	0.1488453798160317	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.23116764189074232	0.010637447370289236	0.48471725540426813	-0.28012416417489255	-0.5582232451178011	-0.1411636526422062
ACH-000964	-0.814611486176132	-0.3552873239495785	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	-0.04291994936945582		-0.6969669792257773		-1.1295677357257325	
ACH-000965	0.680261184900222	0.2966913431388966	False	Uterus	Endometrial Carcinoma	Uterine Adenosquamous Carcinoma	False	0.3344294689631809	0.10079673266743254	0.22868437478306305	1.985560778047007	-0.15782596631473844	0.33234703111704633
ACH-000966	0.3567912434553699	0.1556121025139739	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Endometrioid Ovarian Cancer	False	0.31764177306425395	-0.23562927204135167	0.20763190630372058	0.03362835137724296	0.9519166020229205	-0.3366495597513205
ACH-000967	-0.3059063649019436	-0.1334190047765364	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.09073838013567034		0.5666951498666084		-0.465260373927621	
ACH-000968	0.820714480746156	0.3579491040075064	False	Skin	Melanoma	Melanoma	False	0.014368273124701422	-0.22777487244921263	0.46810813677292396	1.3772546924526337	0.04691310139768872	-0.9186280267046766
