gene	pseudobulk_count	log1p_cpm	n_feature_rows	external_dataset	sample	gsm	label	patient	compartment	tissue_site
POU2AF1	357.0	2.1679038538263096	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
PRF1	404.0	2.2781826537561747	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
PSMB10	1187.0	3.2859651099749123	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
PSMB8	6539.0	4.961227250890203	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
PSMB9	5791.0	4.840652302007094	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
RFX5	638.0	2.696798466817622	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
SLC5A5	19.0	0.3449574395190102	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
STAT1	9993.0	5.382903925796235	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
TAP1	3301.0	4.284515607875431	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
TAP2	1739.0	3.655902113208715	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
TAPBP	7052.0	5.036244605015941	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
TG	10356.0	5.418424081144688	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
TPO	581.0	2.6098036152620874	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
TSHR	2507.0	4.013731879160627	1	GSE191288	GSM5743022_T1R	GSM5743022	T1R	T1	Tumor	Tumor
AICDA	2.0	0.028071106988186163	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
B2M	489629.0	8.849453463691516	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
C1QA	20742.0	5.691203898650015	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
C1QB	19482.0	5.628752519481691	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CCL19	2406.0	3.5624082853167196	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CCL21	392.0	1.8840176290307251	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CCR7	740.0	2.4452524507531077	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD19	50.0	0.537498904870824	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD1C	200.0	1.3472627717517023	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD22	407.0	1.9159520640328	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD27	3327.0	3.8786289937663905	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD38	682.0	2.3709785444373006	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD3D	8732.0	4.830669665317608	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD3E	7643.0	4.698601961048313	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD3G	5668.0	4.402816720865681	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD4	2858.0	3.730067797009605	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD68	4997.0	4.278460752602779	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD74	129676.0	7.521242669538039	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD79A	616.0	2.2791521175939127	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD79B	831.0	2.551692008967798	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD8A	3383.0	3.894978518500094	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CD8B	2611.0	3.6419459985331164	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CIITA	1653.0	3.1998754174032666	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CLEC10A	299.0	1.6593869409756519	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CXCL10	3549.0	3.941929493219791	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CXCL11	922.0	2.6478841765608845	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CXCL13	4278.0	4.125436029283094	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
CXCL9	10146.0	4.979641848159069	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
EPCAM	15316.0	5.389136435645374	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
FCER1A	220.0	1.418657345810634	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
FCGR3A	3004.0	3.778723753583044	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
FOXE1	2137.0	3.447410476971349	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
GZMB	4450.0	4.16422984577658	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-A	141724.0	7.610039111333745	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-B	272584.0	8.263866549296381	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-C	102271.0	7.283974871909979	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DMA	10344.0	4.998837314602659	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DMB	4906.0	4.26033909215007	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DOA	1339.0	2.9987213217953554	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DOB	195.0	1.3285882541283278	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DPA1	49348.0	6.5559818678024175	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DPB1	40684.0	6.363222217315457	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DQA1	11775.0	5.1275891705014445	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DQA2	9632.0	4.9280200876842954	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DQB1	17473.0	5.520331424255363	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DQB2	893.0	2.618222138614175	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DRA	92395.0	7.182494955093532	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DRB1	31538.0	6.109080267485567	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DRB3	0.0		0	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DRB4	0.0		0	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-DRB5	2060.0	3.411902461791816	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-E	51969.0	6.607660317825106	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-F	9419.0	4.905821854604129	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
HLA-G	749.0	2.4562988649364295	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
IFNG	6254.0	4.500053848209786	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
IGHG1	36584.0	6.257191478349892	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
IGHG2	38.0	0.4323714959244033	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
IGKC	294613.0	8.341563090328009	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
IRF1	14282.0	5.319568917377815	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
ITGAX	1320.0	2.985147283341987	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
JCHAIN	3689.0	3.979882116777413	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
KRT18	19141.0	5.61115819719863	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
KRT8	12219.0	5.164387116595695	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
LAMP3	477.0	2.0528167176356926	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
LST1	2975.0	3.7692457912785704	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
LTB	6816.0	4.5851890376456765	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
LTBR	1941.0	3.3544196016610686	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
LYZ	18215.0	5.561756882276033	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
MIF	23959.0	5.834933966383331	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
MS4A1	329.0	1.737500335772436	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
MZB1	1168.0	2.8693629930598643	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
NKX2-1	8792.0	4.837462975632129	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
NLRC5	3316.0	3.875385829577721	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
POU2AF1	174.0	1.246108517604567	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
PRF1	3312.0	3.8742038844700475	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
PSMB10	5899.0	4.442283710834243	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
PSMB8	9399.0	4.903711982774921	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
PSMB9	12276.0	5.16901459247451	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
RFX5	766.0	2.4768371313805657	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
SLC5A5	31.0	0.36552231287333914	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
STAT1	12337.0	5.173943197485936	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
TAP1	4732.0	4.224747071751227	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
TAP2	2353.0	3.540772601115039	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
TAPBP	7778.0	4.715952903657191	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
TG	201550.0	7.962048020867398	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
TPO	1100.0	2.81288141036035	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
TSHR	46271.0	6.491694574919371	1	GSE191288	GSM5743023_T2L	GSM5743023	T2L	T2	Tumor	Tumor
AICDA	805.0	2.946826465539968	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
B2M	248447.0	8.625213798027659	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
C1QA	8442.0	5.248294304922636	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
C1QB	6538.0	4.994235989465525	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CCL19	1244.0	3.3633685758388308	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CCL21	1965.0	3.8077452241731007	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CCR7	4460.0	4.614905959669853	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD19	1679.0	3.654225451754032	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD1C	628.0	2.713214608298509	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD22	6270.0	4.952670660262946	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD27	4904.0	4.708911378552623	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD38	4665.0	4.659409748113915	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD3D	7292.0	5.1026815545338975	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD3E	6894.0	5.04690613511798	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD3G	4395.0	4.600371176496996	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD4	2375.0	3.993410949098334	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD68	3035.0	4.234607574116652	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD74	137852.0	8.036308916024307	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD79A	23415.0	6.265084921789497	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD79B	5387.0	4.80204024640755	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD8A	1943.0	3.7967374608662485	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CD8B	1909.0	3.779483489131266	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CIITA	3162.0	4.275018917156346	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CLEC10A	480.0	2.4647039307284175	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CXCL10	1715.0	3.6748967207517755	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CXCL11	660.0	2.759693422233209	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CXCL13	4083.0	4.527503183033872	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
CXCL9	3517.0	4.380017313024698	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
EPCAM	2180.0	3.9093861861976533	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
FCER1A	272.0	1.9597191156172589	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
FCGR3A	1279.0	3.390167316829677	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
FOXE1	305.0	2.0588667301389485	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
GZMB	1510.0	3.551029212451731	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-A	76924.0	7.453202389040215	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-B	140043.0	8.052072727197642	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-C	49350.0	7.009646019147916	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DMA	10944.0	5.506663968384907	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DMB	5512.0	4.824792866954097	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DOA	1192.0	3.322178211686174	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DOB	1041.0	3.1919464503113715	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DPA1	40864.0	6.821145263157307	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DPB1	39005.0	6.774637597467203	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DQA1	16846.0	5.9365625434187415	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DQA2	12030.0	5.600909590199551	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DQB1	16710.0	5.928478141330221	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DQB2	664.0	2.7653542713189214	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DRA	93858.0	7.652062894778714	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DRB1	42398.0	6.857957519552117	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DRB3	0.0		0	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DRB4	0.0		0	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-DRB5	2942.0	4.203943570072471	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-E	34983.0	6.665941315093183	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-F	6577.0	5.000143209336521	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
HLA-G	144.0	1.441729058209978	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
IFNG	2743.0	4.1349891950556446	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
IGHG1	81421.0	7.50998568088573	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
IGHG2	3493.0	4.37325598045874	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
IGKC	888631.0	9.899536992390512	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
IRF1	10291.0	5.44539989879527	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
ITGAX	1296.0	3.4029292021006183	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
JCHAIN	22164.0	6.210284753467711	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
KRT18	2511.0	4.048095529001451	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
KRT8	1907.0	3.7784592187869777	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
LAMP3	334.0	2.1385552073510112	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
LST1	2115.0	3.879732212161341	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
LTB	11668.0	5.57047072766023	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
LTBR	581.0	2.6407760778773715	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
LYZ	23194.0	6.255619822131598	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
MIF	14500.0	5.7870251722664365	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
MS4A1	13463.0	5.71305792258054	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
MZB1	8527.0	5.258260257624106	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
NKX2-1	1084.0	3.2307912080900336	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
NLRC5	3308.0	4.319543764326866	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
POU2AF1	3583.0	4.398378654139849	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
PRF1	1322.0	3.422137693347985	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
PSMB10	3561.0	4.392295590201034	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
PSMB8	5261.0	4.778569405346243	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
PSMB9	7202.0	5.090338444197155	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
RFX5	699.0	2.813565692685325	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
SLC5A5	25.0	0.4449528750062486	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
STAT1	5468.0	4.816842851614543	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
TAP1	2656.0	4.103282266723526	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
TAP2	1670.0	3.648990171693598	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
TAPBP	6046.0	4.9165529030513095	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
TG	20855.0	6.149535199508924	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
TPO	6238.0	4.947590163053658	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
TSHR	6375.0	4.969162033145526	1	GSE191288	GSM5743024_T2R	GSM5743024	T2R	T2	Tumor	Tumor
AICDA	3.0	0.03361060419670924	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
B2M	452396.0	8.547833587089912	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
C1QA	3014.0	3.5650533105725586	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
C1QB	2247.0	3.280993350219703	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CCL19	63.0	0.5410550363953828	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CCL21	0.0	0.0	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CCR7	264.0	1.388292453114694	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD19	9.0	0.09762156717240693	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD1C	904.0	2.4248135608939223	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD22	940.0	2.4604691640485594	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD27	483.0	1.8723056474204254	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD38	52.0	0.46529563840898436	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD3D	1278.0	2.744797105547542	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD3E	704.0	2.1995922486462938	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD3G	783.0	2.29469964514704	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD4	1573.0	2.940360610758959	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD68	1686.0	3.006186640962155	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD74	43011.0	6.196576065333328	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD79A	84.0	0.671459198836525	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD79B	209.0	1.2182701928548905	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD8A	346.0	1.5978315179746923	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CD8B	230.0	1.2866415180359432	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CIITA	1253.0	2.726322753853017	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CLEC10A	430.0	1.774849722352383	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CXCL10	898.0	2.4187453721282686	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CXCL11	101.0	0.7658342939490792	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CXCL13	37.0	0.3517659800967712	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
CXCL9	108.0	0.8022462196801239	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
EPCAM	66318.0	6.628865590217242	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
FCER1A	598.0	2.055862806349388	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
FCGR3A	628.0	2.0986796458273558	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
FOXE1	4733.0	4.006014526557325	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
GZMB	432.0	1.778705030297707	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
HLA-A	95931.0	6.997625351932689	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
HLA-B	96392.0	7.002415008007186	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
HLA-C	86031.0	6.888809043888324	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
HLA-DMA	5703.0	4.189346271699544	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
HLA-DMB	3705.0	3.7661772551918333	1	GSE191288	GSM5743025_T3L	GSM5743025	T3L	T3	Tumor	Tumor
