gene	cohen_d	abs_d	rank	in_TIERA67	in_8gene	in_top5000_MAD
AC025752.1	0.12542277186850892	0.12542277186850892	33978	False	False	False
AC096996.3	0.12541237432971075	0.12541237432971075	33979	False	False	False
AL360181.1	-0.12540895021418713	0.12540895021418713	33980	False	False	False
HSPE1P3	0.12539472857407816	0.12539472857407816	33981	False	False	False
RAB11AP1	-0.12539200639643353	0.12539200639643353	33982	False	False	False
SPINK4	-0.1253906716751826	0.1253906716751826	33983	False	False	False
RNA5SP309	0.12538775033418625	0.12538775033418625	33984	False	False	False
AC011498.3	-0.12537247725235526	0.12537247725235526	33985	False	False	False
FNDC3B	-0.12535722349676268	0.12535722349676268	33986	False	False	False
RPL36AP53	0.1253347643033395	0.1253347643033395	33987	False	False	False
AC025459.1	0.12532308992158417	0.12532308992158417	33988	False	False	False
FXYD2	0.12531307981213832	0.12531307981213832	33989	False	False	False
AC090181.2	0.1253115353286677	0.1253115353286677	33990	False	False	False
AC126177.1	0.12531147628689585	0.12531147628689585	33991	False	False	False
AC106038.2	-0.12530957327671613	0.12530957327671613	33992	False	False	False
AC004470.1	0.1252992258405894	0.1252992258405894	33993	False	False	False
AC105235.1	-0.12528948551703278	0.12528948551703278	33994	False	False	False
TRIML2	-0.12528696028917352	0.12528696028917352	33995	False	False	False
LOXL4	-0.12526292769618366	0.12526292769618366	33996	False	False	True
CTBP2P9	0.12526270767106173	0.12526270767106173	33997	False	False	False
MIR4666A	-0.12526126079350988	0.12526126079350988	33998	False	False	False
ASIC4-AS1	0.1252381525672679	0.1252381525672679	33999	False	False	False
AC011483.3	-0.1252200414475558	0.1252200414475558	34000	False	False	False
IGKV2-36	-0.12520985997174106	0.12520985997174106	34001	False	False	False
SLC22A13	-0.1252005459381598	0.1252005459381598	34002	False	False	False
TVP23B	-0.12518915603369532	0.12518915603369532	34003	False	False	False
LINC00654	-0.12517761645905942	0.12517761645905942	34004	False	False	True
MIR6825	-0.12515328911378934	0.12515328911378934	34005	False	False	False
AC008562.1	0.1251371822138009	0.1251371822138009	34006	False	False	False
AC126365.1	0.1251364331140341	0.1251364331140341	34007	False	False	False
VDAC2P1	0.1251335117417078	0.1251335117417078	34008	False	False	False
UBE2CP3	0.12513253395099264	0.12513253395099264	34009	False	False	False
HSPA8P9	0.12511902723110185	0.12511902723110185	34010	False	False	False
MIR5692C1	-0.1250951172726643	0.1250951172726643	34011	False	False	False
AC233724.4	0.12508626066690406	0.12508626066690406	34012	False	False	False
RPL36AP26	-0.12507964098921334	0.12507964098921334	34013	False	False	False
PPIAP76	0.12507657903134486	0.12507657903134486	34014	False	False	False
AC087632.2	0.12507564788447412	0.12507564788447412	34015	False	False	False
SNORD3B-1	0.12506631411966077	0.12506631411966077	34016	False	False	False
AC137590.2	0.1250315815258556	0.1250315815258556	34017	False	False	False
RPL34P33	0.12502508795442796	0.12502508795442796	34018	False	False	False
AC002059.2	0.12501054736779127	0.12501054736779127	34019	False	False	False
AC005833.2	-0.12501009797122706	0.12501009797122706	34020	False	False	False
AL031864.1	0.12500682951969083	0.12500682951969083	34021	False	False	False
AL117378.1	0.12499040251392698	0.12499040251392698	34022	False	False	False
ADORA2A	0.12497700714839327	0.12497700714839327	34023	False	False	False
Z93242.1	-0.12497408069195484	0.12497408069195484	34024	False	False	False
LINC02087	0.12497405677659448	0.12497405677659448	34025	False	False	False
RNU6-1283P	-0.12497192843772753	0.12497192843772753	34026	False	False	False
LINC02128	0.12494757727676284	0.12494757727676284	34027	False	False	False
AKAP8L	0.12490929492329621	0.12490929492329621	34028	False	False	False
AL590666.5	0.12490868371321917	0.12490868371321917	34029	False	False	False
AC116655.1	0.12489546054838159	0.12489546054838159	34030	False	False	False
AC018697.1	-0.12488095290534172	0.12488095290534172	34031	False	False	False
Z98200.1	0.12486433220986895	0.12486433220986895	34032	False	False	False
RN7SL81P	0.12485029918643938	0.12485029918643938	34033	False	False	False
AC015878.2	-0.12485002419689353	0.12485002419689353	34034	False	False	False
RN7SL690P	-0.12484618615000424	0.12484618615000424	34035	False	False	False
MICU1	-0.12484110671900542	0.12484110671900542	34036	False	False	False
PKD1P4	0.1248381815505057	0.1248381815505057	34037	False	False	False
DEDD	-0.12483674370410537	0.12483674370410537	34038	False	False	False
RPL21P136	0.1248234397528633	0.1248234397528633	34039	False	False	False
RN7SL600P	0.1248145165631082	0.1248145165631082	34040	False	False	False
LINC02435	-0.12480240075468595	0.12480240075468595	34041	False	False	False
HNRNPA1P13	-0.12480186741523794	0.12480186741523794	34042	False	False	False
RAD54L2	-0.12479598762375696	0.12479598762375696	34043	False	False	False
RNU6-517P	-0.12477373457134991	0.12477373457134991	34044	False	False	False
AC016746.1	-0.12477325110835229	0.12477325110835229	34045	False	False	False
MAGEA4	0.12476309179237517	0.12476309179237517	34046	False	False	False
AL589990.1	-0.12476080932620978	0.12476080932620978	34047	False	False	False
AL121612.1	0.12475409011609857	0.12475409011609857	34048	False	False	False
AC073488.7	-0.12475254668441102	0.12475254668441102	34049	False	False	False
CCDC186	-0.12474179961011152	0.12474179961011152	34050	False	False	False
LEP	-0.12473939956971644	0.12473939956971644	34051	False	False	False
DCAF12L1	0.12471408567542126	0.12471408567542126	34052	False	False	True
AC015922.2	0.12471096325568846	0.12471096325568846	34053	False	False	False
RNU6-807P	0.1247012790915954	0.1247012790915954	34054	False	False	False
AC017006.1	0.1246913078604169	0.1246913078604169	34055	False	False	False
LINC00498	0.12467960818166168	0.12467960818166168	34056	False	False	False
RPL37	-0.12466090742302664	0.12466090742302664	34057	False	False	False
GPR143	-0.12465415087020118	0.12465415087020118	34058	False	False	False
NOVA1	-0.12461369822057684	0.12461369822057684	34059	False	False	True
RPSAP49	-0.1246062399438238	0.1246062399438238	34060	False	False	False
C11orf58	-0.12459879640354697	0.12459879640354697	34061	False	False	False
KDM1A	-0.12459861604638055	0.12459861604638055	34062	False	False	False
MRGPRX3	-0.1245902468284352	0.1245902468284352	34063	False	False	False
AC090821.3	0.12458093292235085	0.12458093292235085	34064	False	False	False
RPL37P25	0.12456750110181257	0.12456750110181257	34065	False	False	False
PRKX	-0.12455913164198983	0.12455913164198983	34066	False	False	True
LAMTOR3P2	0.12454353763520153	0.12454353763520153	34067	False	False	False
LINC02098	-0.12452436449297051	0.12452436449297051	34068	False	False	False
AC087427.1	0.12452386713138444	0.12452386713138444	34069	False	False	False
AC092620.2	-0.12451739332312832	0.12451739332312832	34070	False	False	False
GBP1P1	0.12450930271098264	0.12450930271098264	34071	False	False	True
AC104212.3	-0.12450528196204305	0.12450528196204305	34072	False	False	False
AL035078.1	-0.12450000058614122	0.12450000058614122	34073	False	False	False
AL161911.1	0.12449733691451788	0.12449733691451788	34074	False	False	False
AL359851.1	0.12448576790583203	0.12448576790583203	34075	False	False	False
AC091046.2	0.12448431569542294	0.12448431569542294	34076	False	False	False
AC068831.6	0.12447919046576628	0.12447919046576628	34077	False	False	False
AC092053.2	-0.12447185285350115	0.12447185285350115	34078	False	False	False
AL121972.1	0.12445388902396114	0.12445388902396114	34079	False	False	False
ACTR3C	0.12444523469388276	0.12444523469388276	34080	False	False	False
CHCHD3	0.12444127971776156	0.12444127971776156	34081	False	False	False
EEF1DP4	0.12443491106653765	0.12443491106653765	34082	False	False	False
CNPY3	-0.12443332052031279	0.12443332052031279	34083	False	False	False
AC016687.2	0.12442866482817723	0.12442866482817723	34084	False	False	False
AC096720.2	-0.12441780401710932	0.12441780401710932	34085	False	False	False
ZNF142	0.12438927368414336	0.12438927368414336	34086	False	False	False
AC010422.8	0.12438318390195487	0.12438318390195487	34087	False	False	False
AC079316.2	0.12437968086615721	0.12437968086615721	34088	False	False	False
AC108738.1	-0.12436982674263834	0.12436982674263834	34089	False	False	False
MIR3662	0.1243694188403781	0.1243694188403781	34090	False	False	False
RPL9P6	-0.12436769127792371	0.12436769127792371	34091	False	False	False
AC073592.2	-0.12436597103605139	0.12436597103605139	34092	False	False	False
AP000892.1	0.1243641806864653	0.1243641806864653	34093	False	False	False
LINC01890	-0.1243613776005495	0.1243613776005495	34094	False	False	False
AL627313.1	0.12435963270882414	0.12435963270882414	34095	False	False	False
CREB1	0.12435854285097184	0.12435854285097184	34096	False	False	False
Z98886.1	-0.12434623979552986	0.12434623979552986	34097	False	False	False
TOX4P1	0.12434297235685873	0.12434297235685873	34098	False	False	False
MIR8063	0.1243406461942038	0.1243406461942038	34099	False	False	False
AC017037.3	0.12433122073802344	0.12433122073802344	34100	False	False	False
CDK4P1	-0.12432851650342393	0.12432851650342393	34101	False	False	False
RN7SL542P	-0.12431958538707441	0.12431958538707441	34102	False	False	False
AC245452.4	-0.12431628829873285	0.12431628829873285	34103	False	False	False
AC068985.1	0.12430335727347229	0.12430335727347229	34104	False	False	False
HOXA5	0.12430257721408783	0.12430257721408783	34105	False	False	False
AC108673.1	0.1243018602056523	0.1243018602056523	34106	False	False	False
AL669970.2	-0.12426654865853405	0.12426654865853405	34107	False	False	False
AL162741.1	0.12424875511057304	0.12424875511057304	34108	False	False	False
ZP3P1	0.12424580830662124	0.12424580830662124	34109	False	False	False
SRY	-0.12423853094579881	0.12423853094579881	34110	False	False	False
AC099791.2	0.12423404052430799	0.12423404052430799	34111	False	False	False
DPPA2	0.12421470123863362	0.12421470123863362	34112	False	False	False
C10orf88	0.1242125572935803	0.1242125572935803	34113	False	False	False
AC011287.1	0.12420301820820305	0.12420301820820305	34114	False	False	False
AL354821.1	0.1241993095268511	0.1241993095268511	34115	False	False	False
BLCAP	0.12417758788651279	0.12417758788651279	34116	False	False	False
AC026471.5	0.12416947903794193	0.12416947903794193	34117	False	False	False
SMCO4P1	0.12416822655709608	0.12416822655709608	34118	False	False	False
RNU7-93P	0.12416703032616562	0.12416703032616562	34119	False	False	False
AL354979.1	-0.12416298959982246	0.12416298959982246	34120	False	False	False
GLUD1P4	0.12415475946169824	0.12415475946169824	34121	False	False	False
RN7SL128P	0.1241433876578593	0.1241433876578593	34122	False	False	False
LGI1	-0.12413940499520719	0.12413940499520719	34123	False	False	False
AC116337.2	0.12413848615173208	0.12413848615173208	34124	False	False	False
CWF19L1	-0.1241208325954752	0.1241208325954752	34125	False	False	False
AP002439.1	0.12411826811347641	0.12411826811347641	34126	False	False	False
ASH1L	-0.12410851947892039	0.12410851947892039	34127	False	False	False
RPL7P56	-0.12408783535093076	0.12408783535093076	34128	False	False	False
IFITM3P3	0.1240717981457016	0.1240717981457016	34129	False	False	False
MYH1	-0.12406272008882438	0.12406272008882438	34130	False	False	False
AC107393.1	0.12406028797226001	0.12406028797226001	34131	False	False	False
RN7SL709P	-0.12404599315111535	0.12404599315111535	34132	False	False	False
AL031779.1	0.1240408425757588	0.1240408425757588	34133	False	False	False
HSPB1P1	0.12404078844325651	0.12404078844325651	34134	False	False	False
AC092590.1	-0.12402601583703964	0.12402601583703964	34135	False	False	False
KRT84	-0.12400080989633946	0.12400080989633946	34136	False	False	False
HNRNPA1P24	-0.12399956664761314	0.12399956664761314	34137	False	False	False
PRAME	0.12398352825845216	0.12398352825845216	34138	False	False	False
AC011447.3	-0.12397726481256656	0.12397726481256656	34139	False	False	True
PTBP3	0.12397517427259944	0.12397517427259944	34140	False	False	False
AC104837.1	-0.12396336645610924	0.12396336645610924	34141	False	False	False
CACYBPP1	0.12396229357304092	0.12396229357304092	34142	False	False	False
PNLIPP1	0.12395407557642768	0.12395407557642768	34143	False	False	False
KCNV2	0.12395142766038297	0.12395142766038297	34144	False	False	False
FAM215A	0.12393465421769959	0.12393465421769959	34145	False	False	False
RN7SL762P	0.12393202875076802	0.12393202875076802	34146	False	False	False
AC102941.2	0.1238952386957576	0.1238952386957576	34147	False	False	False
MIR608	-0.12388461533900104	0.12388461533900104	34148	False	False	False
LINC01597	-0.12387868704691837	0.12387868704691837	34149	False	False	True
ZNF970P	0.12387206195859761	0.12387206195859761	34150	False	False	False
AC021078.1	-0.1238575953334476	0.1238575953334476	34151	False	False	True
SNORD51	-0.12385039257152901	0.12385039257152901	34152	False	False	False
AL137017.1	-0.12383925028306494	0.12383925028306494	34153	False	False	False
PPP4R2	-0.12382859742908087	0.12382859742908087	34154	False	False	False
RNU11	-0.12381258583293105	0.12381258583293105	34155	False	False	False
RNPS1	-0.12380976129381249	0.12380976129381249	34156	False	False	False
LINC02745	0.12380762722829489	0.12380762722829489	34157	False	False	False
SPATA31E2P	-0.12377865888094973	0.12377865888094973	34158	False	False	False
AC008810.1	-0.12375303699994038	0.12375303699994038	34159	False	False	False
PRMT5	0.12374791163411254	0.12374791163411254	34160	False	False	False
WASF1P1	0.12374698877065878	0.12374698877065878	34161	False	False	False
AL590491.2	-0.12373476456864509	0.12373476456864509	34162	False	False	False
EPS15	0.12373471537252	0.12373471537252	34163	False	False	False
AC092802.2	0.12372988634548561	0.12372988634548561	34164	False	False	False
DOCK11P1	-0.12372817448037761	0.12372817448037761	34165	False	False	False
AC092958.1	0.1237258140159107	0.1237258140159107	34166	False	False	False
RNU7-133P	0.12372248397778725	0.12372248397778725	34167	False	False	False
EIF2S2P4	-0.12372218355719859	0.12372218355719859	34168	False	False	False
ODF1	0.12370557652283265	0.12370557652283265	34169	False	False	False
AL357874.1	0.12370445368646778	0.12370445368646778	34170	False	False	False
AC104758.1	-0.12369636290268554	0.12369636290268554	34171	False	False	False
CYCSP46	0.12368784101649852	0.12368784101649852	34172	False	False	False
AC017083.3	0.12365960165062508	0.12365960165062508	34173	False	False	False
FAM171A2	-0.1236502137494007	0.1236502137494007	34174	False	False	True
PTMAP2	-0.12363171898871476	0.12363171898871476	34175	False	False	False
YRDC	-0.12359921556604683	0.12359921556604683	34176	False	False	False
IGKV2D-36	-0.12358159411191129	0.12358159411191129	34177	False	False	False
OR5BJ1P	0.12358140363378696	0.12358140363378696	34178	False	False	False
AC099811.5	0.1235806552172815	0.1235806552172815	34179	False	False	False
AC010680.4	0.12357520304997337	0.12357520304997337	34180	False	False	False
AC074366.1	-0.12357387614734185	0.12357387614734185	34181	False	False	False
ZNF847P	0.1235690141173367	0.1235690141173367	34182	False	False	False
THAP12P9	-0.12356249437004066	0.12356249437004066	34183	False	False	False
AP000753.2	0.12355972020370616	0.12355972020370616	34184	False	False	False
AC107297.1	-0.12355120687211481	0.12355120687211481	34185	False	False	False
LINC02084	-0.12354680797158149	0.12354680797158149	34186	False	False	False
IGKV2D-26	-0.12353989488245588	0.12353989488245588	34187	False	False	False
