gene	normal_mean	normal_sd
LAMA4	0.09352987155337768	0.345542608935911
RFPL4B	0.0	0.05
LINC02518	0.0	0.05
LINC02541	7.802914046802391e-05	0.05
MARCKS	0.36285643534946577	0.6210634373902263
HDAC2	0.21165218821559345	0.4877849381001948
HDAC2-AS2	0.001660624182874723	0.05
HS3ST5	0.0	0.05
LINC02534	0.0	0.05
FRK	0.00809301942883876	0.10144301038803787
NT5DC1	0.1523892445603307	0.41415078159480706
COL10A1	0.0036901099445904293	0.06653168573163112
TSPYL4	0.1126124621740054	0.3626218950449103
DSE	0.048951008834342905	0.24747073102165076
TSPYL1	0.597274120078299	0.7490002757395662
CALHM6	0.012051712831143237	0.12544757837890344
TRAPPC3L	0.0005600178514358547	0.05
CALHM5	0.009423429205617163	0.11151599173593005
CALHM4	0.00014132513686648053	0.05
RWDD1	0.31027413078616917	0.5766075943498957
RSPH4A	0.004169937779496967	0.07002696136181956
ZUP1	0.02632616800220614	0.1797804382247293
KPNA5	0.1006185838040408	0.34866969828714856
FAM162B	0.015659864509729282	0.1375582872057011
GPRC6A	0.0	0.05
RFX6	0.0	0.05
VGLL2	0.0	0.05
ROS1	0.0	0.05
DCBLD1	0.04402344353904773	0.22888502975113437
GOPC	0.15080990275176107	0.4093370105093985
NUS1	0.20959024382106473	0.47826277022125674
SLC35F1	0.005686730036453875	0.08456197556145169
CEP85L	0.02456852451174925	0.18076675420286134
PLN	0.04127160915639628	0.2615383231281096
MCM9	0.033694483286063004	0.20088644206264952
ASF1A	0.09867102257497495	0.338231030349481
FAM184A	0.04569932780063955	0.23391042526292652
MAN1A1	0.15815694760266433	0.439235570416517
TBC1D32	0.017475104429300132	0.14754439585450924
GJA1	0.9275602419146409	0.8570054333506363
HSF2	0.0314288153138769	0.1923559755386208
SERINC1	0.7669373742774388	0.8118347721843779
PKIB	0.007948132026391351	0.0963310887501629
FABP7	0.0005413351058643381	0.05
SMPDL3A	0.05496720058285567	0.26849980195403905
CLVS2	0.0	0.05
TRDN	0.0005078570935515325	0.05
TRDN-AS1	0.0	0.05
NKAIN2	0.0001996085674335702	0.05
RNF217-AS1	0.015460733717598398	0.13798019103864476
RNF217	0.10173627731296213	0.34920007009457477
TPD52L1	0.19052617148612802	0.4606987297212231
HDDC2	0.30701143719372503	0.5675692873030574
LINC02523	0.0	0.05
HEY2	0.02630525249430669	0.17569527441335947
NCOA7	0.1191279764046413	0.37532974901950106
NCOA7-AS1	0.0	0.05
HINT3	0.14499137671873058	0.41009470900720063
TRMT11	0.05088353803646515	0.243107115573806
CENPW	0.010578368865141035	0.11949280647083135
RSPO3	0.009350968691032736	0.11892087713368174
RNF146	0.1768455806914542	0.444781166521298
ECHDC1	0.18685137393963608	0.45198066028755624
KIAA0408	0.009324985391278144	0.11354189449994802
C6orf58	0.00012172660250144029	0.05
LINC02536	0.0	0.05
THEMIS	0.0032038303924889987	0.063656538802364
PTPRK	0.06825881250827709	0.2847889332445545
LAMA2	0.07304704059498059	0.3171322342515551
ARHGAP18	0.09854974683675936	0.34716479880349493
TMEM244	0.0	0.05
L3MBTL3	0.025562988182451896	0.17671534574093195
SAMD3	0.0027324364878444822	0.06146723499838112
TMEM200A	0.003197813276455789	0.06491606908083443
SMLR1	0.0	0.05
EPB41L2	0.15559377110660946	0.4551270424657273
AKAP7	0.03429131274788283	0.20704948642635507
ARG1	0.0	0.05
MED23	0.08853251354522977	0.32006411993604234
ENPP3	0.004484845627987969	0.0705018898985454
OR2A4	0.0	0.05
CTAGE9	0.01638289955417766	0.1361396408147701
ENPP1	0.4763156613695807	0.6923581583227642
LINC01013	0.00034530945914397726	0.05
CCN2	1.5230482592906092	1.1538670929504622
MOXD1	0.009116108337306804	0.11058245325000365
STX7	0.21552894331535247	0.4834349809389307
TAAR9	0.0	0.05
TAAR8	0.0	0.05
TAAR6	0.0	0.05
TAAR5	0.0	0.05
TAAR2	0.0	0.05
TAAR1	0.0	0.05
VNN1	0.0009564429913471254	0.05
VNN2	0.0023189790514852836	0.06490603379455863
SLC18B1	0.06980063577690318	0.285147626208264
RPS12	3.4534387965607376	0.7302227356967947
LINC00326	3.805782526105087e-05	0.05
EYA4	0.012189274077585407	0.1189494056708578
TARID	0.0009120959919347391	0.05
LINC01312	0.0	0.05
TCF21	0.0006715808341709016	0.05
TBPL1	0.058070532067108806	0.26440736392226516
SLC2A12	0.0011409915567168621	0.05
SGK1	0.34944547575687085	0.6027367418072587
LINC01010	0.0	0.05
CT69	0.00019211111115121515	0.05
ALDH8A1	0.0015644308897979345	0.05
HBS1L	0.10050539644784032	0.3467181300134821
MYB	0.0006493341481567394	0.05
MYB-AS1	0.0	0.05
AHI1	0.07209003841009894	0.29492361524768734
PDE7B	0.021742149483747853	0.1673674939686856
MTFR2	0.00019871004219426577	0.05
BCLAF1	0.3224085365523196	0.5897880076381847
MAP7	0.0969189843671475	0.3339108715966978
MAP3K5	0.11184581902983344	0.3606257832452459
PEX7	0.05715435586412167	0.2560769146597324
SLC35D3	0.0	0.05
IL20RA	0.018951286253708094	0.14657385678553794
IL22RA2	0.00016560658035843373	0.05
IFNGR1	0.23311919397788297	0.5053274049094327
OLIG3	0.0	0.05
LINC02539	0.0	0.05
WAKMAR2	0.003247117473790542	0.05890653177097829
TNFAIP3	0.026442316506054764	0.1777413969414969
PERP	0.2930544054806335	0.5555573238982915
ARFGEF3	0.015356393778997961	0.14653036433598485
PBOV1	0.0	0.05
SMIM28	0.0	0.05
HEBP2	0.4264381929101052	0.6541856304430174
NHSL1	0.010996429478304627	0.11813403704955625
CCDC28A	0.2653076961207397	0.5269469918428411
ECT2L	0.001171647343847559	0.05
REPS1	0.0895362135724045	0.32129391932918727
ABRACL	0.1968140517363252	0.45964012701340373
HECA	0.06256732118664804	0.27531287405702176
TXLNB	0.0020894324216686605	0.058744513991476136
CITED2	0.8528253099058308	0.8399463969267607
LINC01625	0.00037932844823040625	0.05
FILNC1	0.001785974638861363	0.05
NMBR	0.0	0.05
NMBR-AS1	0.0	0.05
GJE1	0.0	0.05
VTA1	0.10150903349646224	0.34404915932619295
ADGRG6	0.008561849731678136	0.11039747915032781
HIVEP2	0.06544316040649435	0.280824209847492
LINC01277	0.0011050584336560253	0.05
AIG1	0.3257400314677003	0.5750585419069199
ADAT2	0.02732583831487352	0.17741693699720393
PEX3	0.07380702851819013	0.2960675304702399
FUCA2	0.22277370015548179	0.49359292284338824
PHACTR2	0.28279618350066293	0.5615390839131352
PHACTR2-AS1	0.0	0.05
LTV1	0.05718718603111116	0.26165437317349627
ZC2HC1B	0.00029057328624934863	0.05
PLAGL1	0.04637245767695324	0.24407881070902368
HYMAI	0.0013973970562117801	0.05
SF3B5	0.6906783986472197	0.7825384582119272
STX11	0.10479836357075163	0.3465036861885899
UTRN	0.36829829208663334	0.6410066741325233
EPM2A	0.018301443238674598	0.14485207570396189
FBXO30	0.10767516014187085	0.3608887484490598
SHPRH	0.0663223238372477	0.280216041641741
GRM1	0.0010910521203617222	0.05
RAB32	0.07435099969132007	0.28977914136370725
ADGB	0.0002108130171069153	0.05
STXBP5-AS1	0.00237315275224558	0.052500601638265074
LUADT1	0.0	0.05
STXBP5	0.04895373787590929	0.23757163940620105
SAMD5	0.011356633983412518	0.12314281593225919
SASH1	0.24449096348168867	0.5262236311995327
UST	0.19155925459383805	0.4593496172951626
UST-AS1	0.0	0.05
TAB2	0.16724198899995762	0.43640539068319983
TAB2-AS1	0.0	0.05
SUMO4	0.0003501880969086282	0.05
ZC3H12D	0.004227726741469561	0.07209404637695632
PPIL4	0.13805377575068345	0.40149173715272635
GINM1	0.3345604514878585	0.6060839897616217
KATNA1	0.05093067294062098	0.24669092092935116
LATS1	0.08607861892139869	0.31562111156726996
NUP43	0.0722158535281273	0.29714073489436654
PCMT1	0.28722310122727135	0.5546345200811166
LRP11	0.1589833657749635	0.4232799380243822
RAET1E-AS1	0.005072229404307096	0.07178027741460936
RAET1E	0.0005177299624928047	0.05
RAET1G	0.003952367014379639	0.06809316403814462
ULBP2	0.00272734217537958	0.060664159196625454
ULBP1	0.0006351273221307491	0.05
RAET1L	0.00024428261202456895	0.05
ULBP3	0.03248286474035336	0.19085254688167966
PPP1R14C	0.5043796475559724	0.6929131672227384
IYD	1.6756820792457512	0.9559164804658432
PLEKHG1	0.02101537417634819	0.16561495933334008
MTHFD1L	0.04278184666966638	0.22284161550712406
AKAP12	0.26174951024434573	0.546096028057067
ZBTB2	0.09958356098605432	0.33758206921660483
RMND1	0.1011893176909402	0.34511353443058795
ARMT1	0.10223464682657712	0.34554793354728575
CCDC170	0.05428685459005272	0.2630224488209719
ESR1	0.01533573534673213	0.1375215056734192
SYNE1	0.24678279879469334	0.5293221631816999
SYNE1-AS1	0.000249222154867431	0.05
NANOGP11	0.0	0.05
MYCT1	0.03588402788945087	0.22133142640762007
VIP	0.002033357452718452	0.05
LINC02840	0.0002977425691034423	0.05
FBXO5	0.017722403133008238	0.15005517565077675
MTRF1L	0.08146313125388878	0.31047027037654007
RGS17	0.00915191012956235	0.10662789461740735
OPRM1	0.0	0.05
IPCEF1	0.2084286726753635	0.5030839153249724
CNKSR3	0.027063516526299403	0.188067854025554
SCAF8	0.1180442507057336	0.36855481181914385
TIAM2	0.05346302814643183	0.24770230945985736
TFB1M	0.05057166187759673	0.2410773063467872
CLDN20	5.0516519753784596e-05	0.05
NOX3	5.587949000262514e-05	0.05
ARID1B	0.29794008587392956	0.571314159487592
TMEM242	0.10903095342251902	0.35708957418676507
ZDHHC14	0.042831406864086576	0.22978306502692847
SNX9	0.17240336335995352	0.4426720748970053
SYNJ2	0.045721367450179635	0.23272673466959232
SYNJ2-IT1	0.0	0.05
SERAC1	0.03725914116007182	0.21238235691280927
GTF2H5	0.2572327010762795	0.5256999130317737
TULP4	0.13070339919631835	0.4031269341496881
TMEM181	0.09627275507424655	0.3415129978653779
DYNLT1	0.5322047592625103	0.7084864533911029
SYTL3	0.16465255141849874	0.4378293238713385
EZR	1.3313341756771047	0.9227674551709567
EZR-AS1	0.0004836496697349998	0.05
RSPH3	0.08503241147833177	0.32285965055682425
TAGAP	0.007956937994681385	0.1039998028864437
FNDC1	0.4267944550596293	0.6701231724094785
FNDC1-IT1	0.00012050199596526015	0.05
LINC02529	0.0	0.05
SOD2	0.4036154974654333	0.6527597950393123
WTAP	0.2931398508147144	0.5626859366972514
SOD2-OT1	0.002964071181692901	0.05763278088636377
ACAT2	0.046023932365049924	0.23760967242153572
TCP1	0.30234001534897	0.5660607376735043
MRPL18	0.2142210710547013	0.48208914126476843
PNLDC1	0.00025652235644322733	0.05
MAS1	0.00042037986308480964	0.05
IGF2R	0.21688076121935984	0.48871664419454325
AIRN	0.0	0.05
SLC22A1	0.0036310046530600264	0.06497262974973281
SLC22A2	0.0	0.05
SLC22A3	0.009654392837620894	0.1193041772806021
LPA	0.0002095932696231627	0.05
PLG	3.09023755297115e-05	0.05
MAP3K4	0.06612131648694805	0.27978676825131904
AGPAT4	0.042729255592977966	0.22142984514283498
PRKN	0.013869317308934787	0.13250838506821733
PACRG	0.01728346302205991	0.142304793251374
PACRG-AS2	0.0	0.05
PACRG-AS3	0.0	0.05
PACRG-AS1	0.0	0.05
CAHM	0.01573174989756427	0.12859706588240125
QKI	0.19298336609591163	0.4750278907302228
C6orf118	0.001231207785375509	0.05
PDE10A	0.04475691509788856	0.23097919915200515
LINC00602	0.00022345063371725858	0.05
TBXT	0.00024120263287058662	0.05
PRR18	0.0009271103171620123	0.05
SFT2D1	0.23605556200493344	0.49656173734104864
MPC1	0.3147291189338389	0.5750980134442824
RPS6KA2	0.22867683134661745	0.49567480991564067
RPS6KA2-IT1	0.0	0.05
RAMACL	0.0006820870688870181	0.05
RPS6KA2-AS1	0.0	0.05
RNASET2	0.6178325821948216	0.7663540391480501
CCR6	0.0063174694771959495	0.09145537755117661
GPR31	7.72423280446471e-05	0.05
TCP10L2	0.0	0.05
UNC93A	0.0	0.05
TTLL2	0.0	0.05
LINC02538	0.00021644786427634652	0.05
LINC02487	0.0	0.05
AFDN-DT	0.01894792990862997	0.13966633059785177
AFDN	0.34262971356026234	0.590163612709289
KIF25-AS1	0.0	0.05
KIF25	0.0010503112486639169	0.05
FRMD1	8.255546567900111e-05	0.05
DACT2	0.001667435718640224	0.05
SMOC2	0.5251445581825303	0.748082665305084
LINC01615	0.0009828040730828788	0.05
THBS2	0.03524321212197253	0.2126103250498301
LINC02519	0.00025893256881031636	0.05
WDR27	0.06693365286507427	0.2774509016589608
C6orf120	0.03730462154178735	0.21091129954862833
PHF10	0.21608984731494277	0.4789534862488009
ERMARD	0.09183791224920533	0.3125072375357889
LINC00242	0.0005235377824868564	0.05
LINC00574	0.0	0.05
LINC01624	0.00013392198689109243	0.05
DLL1	0.04538752285243735	0.23140191281919673
FAM120B	0.12161654210506385	0.3753552953401415
PSMB1	0.7658867433729609	0.8014653210094831
TBP	0.054184690339215295	0.25214133289589385
PDCD2	0.21392585388871785	0.4807577080816682
FAM20C	0.15477191463158504	0.423567629694338
PDGFA	0.02665559738749396	0.18907158011782516
PRKAR1B	0.07274079335861253	0.2975814604019159
DNAAF5	0.0759742259339098	0.2951338089043578
SUN1	0.24609932912107957	0.5146392950159855
GET4	0.012692087180583515	0.1187419020144236
ADAP1	0.06615353743188361	0.27688235793401134
COX19	0.0932118512274913	0.32416705524945905
CYP2W1	0.0	0.05
C7orf50	0.7591562763708307	0.8068995533581079
GPR146	0.021249944029110266	0.16949514632720444
GPER1	0.10393741896617849	0.33618941598418206
ZFAND2A	0.1371292872448709	0.38747557486877315
UNCX	0.0	0.05
MICALL2	0.059145969175613156	0.26426461084699604
INTS1	0.3323005700130953	0.5992916630803727
MAFK	0.08621128647809967	0.31615260715324967
TMEM184A	0.007552818342719828	0.08959021286638227
PSMG3	0.15640607990461078	0.4186100429227864
PSMG3-AS1	0.0580393438060334	0.26025743584448696
ELFN1	0.002114249957960872	0.06313890280069401
ELFN1-AS1	0.00024437660635115514	0.05
MAD1L1	0.09118732381821146	0.32733700416797407
MRM2	0.09160539367842363	0.32410718434091984
NUDT1	0.04996141807344326	0.2480571261754255
SNX8	0.10597933216465831	0.35369961418954027
EIF3B	0.4156479526647502	0.6477092139413059
CHST12	0.11389480059795895	0.3696226492800055
GRIFIN	0.0	0.05
LFNG	0.02925047983213571	0.19326445541411924
BRAT1	0.21614722220252805	0.4839374442461117
IQCE	0.08954771780390933	0.3221990929444418
TTYH3	0.054003269950588836	0.25902314881518984
AMZ1	0.0001917953498949311	0.05
GNA12	0.08046655753808311	0.3124661264752813
CARD11	0.004247637780528916	0.07001845371182155
SDK1	0.009358718674009477	0.10968019260973615
FOXK1	0.07666798822707667	0.30780063439965116
AP5Z1	0.11463461728141508	0.360888006186934
RADIL	0.019402459646387732	0.16023222504035733
PAPOLB	4.85190531226717e-05	0.05
MMD2	0.0	0.05
RBAK	0.04380954393527191	0.2277200652223669
RBAKDN	0.0018192270981874405	0.05
WIPI2	0.2797143831489464	0.5497533309599022
SLC29A4	0.08731876595435313	0.32884125796308666
TNRC18	0.20487873692338418	0.4775848344897507
FBXL18	0.03736785480488981	0.21249825983733478
ACTB	2.9612499740793785	0.8170661410532339
FSCN1	0.13241278727645917	0.39457771783138995
RNF216	0.12228141486837601	0.3806452104034332
RNF216-IT1	0.0	0.05
OCM	0.0012478155139164133	0.05
CCZ1	0.14477843970412052	0.4021278128844194
RSPH10B	0.0006495425098745924	0.05
PMS2	0.10147419274088508	0.34357949284777367
AIMP2	0.14628409946702092	0.39637157515947996
EIF2AK1	0.2463840938642095	0.5123248197250251
ANKRD61	0.0006250983684427928	0.05
USP42	0.05219830561385014	0.25259879713490674
CYTH3	0.21920406458352804	0.49506027821167764
FAM220A	0.008610623267682355	0.09899011697592902
RAC1	0.8510716463663742	0.8369851227462205
DAGLB	0.13149759279973194	0.38147316309724966
KDELR2	0.8465434656219827	0.8290121734581909
GRID2IP	0.0011948035288169413	0.05
ZDHHC4	0.25675158746921983	0.5224228133111218
ZNF853	0.09585274115848251	0.3332462595156419
ZNF316	0.18165601061619993	0.4546214908043764
ZNF12	0.1007510720914998	0.3405317083346911
RSPH10B2	0.0	0.05
CCZ1B	0.06142687214955734	0.26560495951235535
C1GALT1	0.07873479417077095	0.3088349902093893
COL28A1	0.006313194946894218	0.09301483744862923
MIOS	0.05534149316857091	0.2529333145483428
RPA3	0.25718170025792597	0.526683486301397
UMAD1	0.09060441546607603	0.32766494707152594
GLCCI1	0.23641808573952525	0.509149226626441
ICA1	0.05728123041692663	0.25808670849762866
NXPH1	0.00013276108241570763	0.05
NDUFA4	1.571441072853626	0.9791582516242754
PHF14	0.10138795612971577	0.3517626064306405
THSD7A	0.02470169037030057	0.19386917697104522
TMEM106B	0.2552133428230231	0.527054493902412
VWDE	0.016839310094875225	0.14223778867371717
SCIN	0.0023206262965305077	0.058565949844345946
ARL4A	0.10152101511430832	0.3608923698542557
ETV1	0.06735906856262	0.28125870960010996
DGKB	0.0006052508172539038	0.05
AGMO	0.0013092797807178994	0.05
MEOX2	0.03226882031381432	0.2087926336056256
LINC02587	0.0008973160142287225	0.05
CRPPA	0.004754281865888001	0.07617435182237248
CRPPA-AS1	0.0	0.05
SOSTDC1	0.005683961073488357	0.08103599797154389
LRRC72	0.0	0.05
ANKMY2	0.08390898539489358	0.3107166576446425
BZW2	0.1927133486648419	0.4579089985876407
TSPAN13	0.15000039080618333	0.4068861265541683
AGR2	0.029510841913819058	0.1811315297834684
AGR3	0.03572932541168199	0.19592888669250216
AHR	0.17148793209364271	0.440365492228203
SNX13	0.1204205151730847	0.37270527127282815
PRPS1L1	0.0	0.05
HDAC9	0.015456933546866499	0.1344089915853817
TWIST1	0.01001131677436384	0.12309394114663698
FERD3L	0.0	0.05
TMEM196	0.0	0.05
MACC1-AS1	0.0	0.05
MACC1	0.02738868403207398	0.1744767567908645
ITGB8	0.07351885117564722	0.2918223923622939
ABCB5	0.00013194650036040887	0.05
SP8	0.0	0.05
LINC01162	0.0	0.05
SP4	0.06565023856938425	0.28320563158135664
DNAH11	0.009367864280708696	0.10455376169404514
CDCA7L	0.11752208707588463	0.36545885378029824
RAPGEF5	0.025923824185104014	0.19106364867995493
STEAP1B	0.000124393395097338	0.05
IL6	0.002719673617477029	0.06727094110368326
TOMM7	1.6848266703761319	0.9338702856049694
SNHG26	0.009599469227457429	0.111055460263463
KLHL7-DT	0.000496903439496757	0.05
KLHL7	0.05485069342207423	0.2546860332456436
NUP42	0.07306911193286168	0.29028582698163485
GPNMB	0.20334375640105518	0.5298043632100257
MALSU1	0.2811706774411914	0.5417861888809848
IGF2BP3	0.007316767441438102	0.08877491447867672
TRA2A	0.253414978300646	0.5206303447726804
CCDC126	0.05668147250009232	0.2543668866214134
FAM221A	0.04072140029243487	0.21642012477422956
STK31	0.0007181580336533973	0.05
NPY	0.003965824925933331	0.07163381515386386
GSDME	0.06513858797598492	0.2812899269204278
OSBPL3	0.07446950237500821	0.2991858861574703
CYCS	0.38716598228642857	0.6309542889278379
NPVF	0.0	0.05
NFE2L3	0.003912470425867586	0.06969909478912346
HNRNPA2B1	1.1891933399997503	0.8961371034199564
CBX3	0.2919004259816163	0.5650374924406909
SNX10	0.010325487521364104	0.11613548459255425
KIAA0087	0.0	0.05
LINC02860	0.0	0.05
SKAP2	0.05026562106941912	0.24921065835264758
HOXA1	0.00045984321902283956	0.05
HOTAIRM1	0.007924153444668146	0.10576148020495299
HOXA2	0.001783524577769808	0.054060551635179734
HOXA3	0.004406613430671797	0.07552229072726867
HOXA-AS2	0.005386572570966522	0.08965063713165762
HOXA4	0.006006443366448402	0.0940638590801363
HOXA-AS3	0.0002047257557196776	0.05
HOXA5	0.001990376773768916	0.0551209973738987
HOXA6	0.000276128707025197	0.05
HOXA7	0.0025520565531573984	0.06343711866558022
HOXA9	0.00010877581550529117	0.05
HOXA10-AS	0.0	0.05
HOXA10	0.00019269612934892988	0.05
HOXA11	0.0	0.05
HOXA11-AS	0.0	0.05
HOXA13	0.0	0.05
HOTTIP	0.0	0.05
EVX1-AS	0.0	0.05
EVX1	0.0	0.05
HIBADH	0.19887956369392706	0.47459049247802854
TAX1BP1	0.3912022639276302	0.6495099591080404
JAZF1	0.07614311377701193	0.30366856890971444
JAZF1-AS1	0.0009542222507085365	0.05
CREB5	0.02093409527634797	0.16442369682473992
TRIL	0.04101963155095631	0.21672260404558258
CPVL	0.79057313142995	0.8100128451920764
CHN2	0.008109558987598601	0.09733912566112805
PRR15	0.0044959691844961	0.07659205121217495
WIPF3	0.02217600498120034	0.1666254122236748
SCRN1	0.07466272121006735	0.294457119618831
FKBP14	0.02657586025671959	0.1881048818360656
PLEKHA8	0.0189185007033961	0.15246658940992816
MTURN	0.15643248865391657	0.4225316974165225
ZNRF2	0.07720866898953983	0.3022549903885314
LINC01176	0.006270856716742415	0.08075916988937207
NOD1	0.05162222950774048	0.24284488853243225
GGCT	0.10520566797965149	0.3441111595817932
CRHR2	0.0008599224047695661	0.05
INMT	0.33469650648806143	0.6267079019124207
MINDY4	0.06129426328272148	0.2706927063061353
AQP1	0.46560453106461575	0.7373495159125997
GHRHR	0.0	0.05
ADCYAP1R1	0.010265767456949225	0.11653276122280531
NEUROD6	0.0	0.05
ITPRID1	0.0	0.05
PPP1R17	5.7458085129868145e-05	0.05
PDE1C	0.007031471276413097	0.09759321550084255
LSM5	0.33249802394831857	0.5925156539363133
AVL9	0.0893952754570272	0.3160174234519682
LINC00997	0.013125709382626395	0.12533741941808035
KBTBD2	0.09422358554711575	0.33291846428442273
FKBP9	0.38179825438991416	0.6302216346587532
NT5C3A	0.08093205681358293	0.3057290493970496
RP9	0.09544106253980152	0.3229913838832834
BBS9	0.04547243997714218	0.2299971131458933
BMPER	0.0026519403728090356	0.06402934375170576
NPSR1-AS1	9.793745075818286e-05	0.05
NPSR1	0.0	0.05
DPY19L1	0.040642126307879604	0.22047048756181836
TBX20	0.0	0.05
HERPUD2	0.09543720191845637	0.33065013502590834
SEPTIN7	0.39319587248667387	0.6463961453371395
EEPD1	0.014528296786100611	0.135869092154852
ANLN	0.0011562169807451518	0.05
AOAH	0.011903727024489191	0.12217035612153575
AOAH-IT1	0.0	0.05
ELMO1	0.21430881745676844	0.5115372770478636
ELMO1-AS1	0.0	0.05
GPR141	0.0003398631654055273	0.05
NME8	0.0005796640733893555	0.05
SFRP4	0.07865432470735047	0.3466367415862523
EPDR1	0.18203493483561003	0.44485117524562756
STARD3NL	0.1619574050394151	0.4291553473517792
TRGC2	0.0047106517675945155	0.07101015289679231
TRGJ2	0.0	0.05
TRGJP2	0.0	0.05
TRGC1	0.0012116416161483837	0.05
TRGJ1	0.0	0.05
TRGJP	0.0	0.05
TRGJP1	0.0	0.05
TRGV11	0.0	0.05
TRGVB	0.0	0.05
TRGV10	0.0	0.05
TRGV9	0.0	0.05
TRGVA	0.0	0.05
TRGV8	0.0	0.05
TRG-AS1	0.005110074597100159	0.08394656788590861
TRGV7	0.0	0.05
TRGV6	0.0	0.05
TRGV5P	0.0	0.05
TRGV5	0.0	0.05
TRGV4	0.0	0.05
TRGV3	0.0	0.05
TRGV2	0.0	0.05
TRGV1	0.0	0.05
AMPH	0.006602969460922406	0.10287149290391664
VPS41	0.1253321394447484	0.38089998855715074
POU6F2	0.0	0.05
POU6F2-AS2	0.0	0.05
POU6F2-AS1	0.0	0.05
YAE1	0.05778242701310368	0.25566840978341987
RALA	0.10777044728189766	0.3567290497322655
LINC00265	0.0007170299085072513	0.05
CDK13	0.17793028386287643	0.4493125237508267
MPLKIP	0.1608896624879195	0.4206253615110472
SUGCT	0.007913070634293562	0.09974716847586246
LINC01450	0.0	0.05
LINC01449	0.0	0.05
INHBA	0.01349658932318627	0.1479454650739779
INHBA-AS1	0.0002839536065415712	0.05
GLI3	0.06892873192654037	0.2800962363357268
LINC01448	0.0	0.05
C7orf25	0.04635515640818954	0.22910588763071876
PSMA2	0.39890536045283936	0.6318498263325248
MRPL32	0.1888409277026677	0.45439808528
HECW1	0.009079600263310075	0.10286432924293458
HECW1-IT1	0.0	0.05
LUARIS	0.0	0.05
STK17A	0.040069837055960386	0.21654578725198942
COA1	0.13929754049513832	0.39834661462636645
BLVRA	0.1705735615501669	0.43856310192012904
MRPS24	0.46387877484732865	0.6759691106992679
URGCP	0.13621045929878303	0.39085433347569587
UBE2D4	0.1088010613567412	0.3555524807253054
SPDYE1	0.00010596160717549602	0.05
LINC00957	0.006473641258080198	0.08424252000612117
DBNL	0.40231009351737773	0.6398282689291419
PGAM2	0.046258213777590505	0.23700290355450443
POLM	0.08550571791105359	0.3153864893044827
AEBP1	0.6568177649047089	0.8427159598724898
POLD2	0.32860875455663363	0.5940467731268001
MYL7	0.0004025055297484715	0.05
GCK	0.0061736210009966505	0.09276081541045839
YKT6	0.17960935921974774	0.44681862090186497
CAMK2B	0.11785294558165436	0.3680237152239259
NUDCD3	0.25188849632557125	0.5257974220518751
NPC1L1	0.000365616500815612	0.05
DDX56	0.23436153979045404	0.5038443021416366
TMED4	0.8021319876231674	0.8196361181612029
OGDH	0.4599589601261488	0.6661418046068278
ZMIZ2	0.23985838988820368	0.5051850719413552
PPIA	2.189689774017597	0.9038696568815445
PURB	0.1604624249806361	0.43299050670866224
MYO1G	0.013702936811375544	0.1294183504661151
SNHG15	0.12725917018181876	0.3737564400383493
CCM2	0.1539462734059186	0.41625564366480095
NACAD	0.019294571670506785	0.15461549860153526
TBRG4	0.13178401965720327	0.38903514740578005
RAMP3	0.3263619791095517	0.6099971655042888
ADCY1	0.032176939621811666	0.2125557005044265
CCDC201	0.0	0.05
IGFBP1	7.218800958491722e-05	0.05
IGFBP3	0.0921755079225949	0.34897926847943905
TNS3	0.29387480827724194	0.562547401541027
LINC01447	0.00025855351204768845	0.05
PKD1L1	0.0006946250231850161	0.05
LINC00525	8.179717473086228e-05	0.05
HUS1	0.05437058542964453	0.25970000381646785
SUN3	0.00040169448331551323	0.05
C7orf57	0.0013738131324727903	0.05
UPP1	0.12626736799553648	0.384655754305678
ABCA13	0.017476307209742973	0.13719796882008878
LINC02838	0.0	0.05
CDC14C	0.0	0.05
VWC2	0.00014912667017340494	0.05
ZPBP	0.0011015762695182599	0.05
IKZF1	0.015491446883813834	0.1460433847674159
FIGNL1	0.014343534728831082	0.12431078453994018
DDC	0.0	0.05
DDC-AS1	0.0	0.05
GRB10	0.08524840018406447	0.32526954179366013
COBL	0.09511828993271843	0.3268275692378712
POM121L12	0.0	0.05
LINC01446	0.0	0.05
LINC02854	0.0	0.05
LINC01445	0.0	0.05
VSTM2A	0.0010570786832111553	0.05
VSTM2A-OT1	4.198202242607606e-05	0.05
SEC61G	1.0605713973988042	0.9365070184951669
EGFR	0.21648073890343522	0.4800434973147359
EGFR-AS1	6.000348561104543e-05	0.05
ELDR	0.0	0.05
LANCL2	0.09155359465605314	0.3248535976925433
VOPP1	0.15852539601827936	0.42524543861217834
SEPTIN14	0.0	0.05
ZNF713	0.008339799221111556	0.10639767129112411
NIPSNAP2	0.4125907311099536	0.6450884501753832
MRPS17	0.11446733798449764	0.3606887685459459
PSPH	0.05655284706162531	0.2565552044983608
CCT6A	0.2861569754720847	0.5567197363783959
SUMF2	0.6279774308000595	0.7803006228533864
PHKG1	0.10729733485963877	0.3616446147312514
CHCHD2	1.5345563616139695	0.9300297293890819
NUPR2	0.22370668273276778	0.5013467043644563
ZNF479	0.0001409056319691272	0.05
ZNF716	0.0	0.05
LINC02848	0.0028399001530018202	0.05869552618576792
LINC01005	5.5045644641048874e-05	0.05
ZNF727	0.028779276730210326	0.18560098728408236
ZNF735	0.0	0.05
ZNF679	0.0	0.05
ZNF736	0.05364723190552885	0.2476135633714551
