ModelID	OncotreeLineage	DM1_like_score	DM1_high	HLA1_dm_module	HLA2_dm_module	MYC	NAMPT
ACH-000366	Peripheral Nervous System	1.3768230067352456	0	-1.7743864634239248	-0.5054828426587284	0.3893234	6.0125775
ACH-001329	CNS/Brain	1.4268270232158753	0	0.7861711549545254	-0.40503836442922275	4.7561693	6.9666843
ACH-001676	Head and Neck	1.49472222219304	0	-0.09312633409914765	-0.5051564618817254	8.299194	5.9363036
ACH-001280	Soft Tissue	1.5942343862182096	1	-0.31519750669171803	-0.4992177816654988	6.484984	5.358797
ACH-002922	Peripheral Nervous System	1.3768230067352456	0	-0.36231403981887245	-0.4236765382464847	1.5971497	5.887818
ACH-000861	Lung	1.4273774475579395	0	0.42256405763265764	-0.3918875402882931	5.417029	6.43466
ACH-001530	Uterus	1.5238441904777118	0	-0.2703562000474659	-0.6146744646613703	4.9025607	5.890838
ACH-000651	Bowel	1.6297219961170546	1	-0.7210892654377234	-0.39932169943389145	7.077937	5.924045
ACH-000563	Lung	1.4273774475579395	0	0.6535131934623113	-0.10904820982304791	6.0808945	9.389311
ACH-000345	Peripheral Nervous System	1.3768230067352456	0	-1.5879136529322915	-0.36829089008689814	1.0089028	5.273012
ACH-000316	Liver	1.348589618399393	0	0.3460590399007747	-0.08091752379794274	5.7891293	6.95069
ACH-000884	Skin	1.6404157471292853	1	0.14627993544568813	2.3662790774373437	3.1449485	7.2999954
ACH-001451	Cervix	1.5327607820549467	0	0.9697878683213518	0.3242491974617183	5.0920296	5.707246
ACH-000355	Lung	1.4273774475579395	0	-1.8079223601191179	-0.5553249643123189	9.448643	5.406938
ACH-002926	Eye	1.537454049548816	0	-0.414731745661289	0.3823300686083923	5.975662	7.059063
ACH-000962	Ovary/Fallopian Tube	1.4778614424663126	0	0.1585705382613992	-0.228865989439245	5.998146	6.4082756
ACH-000473	Bladder/Urinary Tract	1.6050912802741992	1	-0.18278946316222208	-0.6330467022864333	6.5424776	6.5985436
ACH-000192	Uterus	1.5238441904777118	0	-0.2634421467562194	0.2129592446746542	5.70062	4.248307
ACH-001624	CNS/Brain	1.4268270232158753	0	-0.13253068706015866	-0.4178830092763	4.7567725	6.405344
ACH-001344	Peripheral Nervous System	1.3768230067352456	0	-0.7684865015025172	-0.7150050600463856	7.56613	5.4789524
ACH-000757	Lung	1.4273774475579395	0	0.029748890085579145	-0.47165931368496156	5.388768	6.2497487
ACH-000054	Soft Tissue	1.5942343862182096	1	-0.2258271195902441	-0.18340382507324085	4.9166727	6.31691
ACH-001318	Liver	1.348589618399393	0	0.12244107270878338	-0.071697760343104	5.5642014	6.4782877
ACH-000601	Pancreas	1.6551114651970629	1	-0.7568879093630688	-0.5724313081974265	6.938909	6.862042
ACH-001857	Biliary Tract	1.5516951232531389	1	-0.7882144047818446	-0.6297495236262464	7.266796	8.004114
ACH-000966	Ovary/Fallopian Tube	1.4778614424663126	0	-0.6625824295341131	-0.43238292523005195	6.8873425	6.4853754
ACH-000630	Head and Neck	1.49472222219304	0	0.6849727848142791	0.0640683714569648	5.587617	6.159992
ACH-000657	Ovary/Fallopian Tube	1.4778614424663126	0	0.4778102985955879	-0.30983638590306234	6.5314736	6.171341
ACH-000624	Breast	1.6357488697694451	1	0.7300214896723757	0.34198055903846614	4.987198	6.32635
ACH-000699	Breast	1.6357488697694451	1	0.5609555212048069	0.06320592766022759	6.0990005	10.443855
ACH-000740	Head and Neck	1.49472222219304	0	0.252783652050391	-0.5327283975886833	5.8035707	6.612618
ACH-001416	Bladder/Urinary Tract	1.6050912802741992	1	-0.30365460872310374	-0.5622293870373317	6.054551	6.2415676
ACH-000319	Pleura	1.576214441583399	1	0.3373572369001437	-0.41727482194894283	6.4751773	8.001797
ACH-000198	Myeloid	1.631754677029301	1	0.20755664591271436	1.5203994127837135	8.708153	4.9574504
ACH-000280	Ovary/Fallopian Tube	1.4778614424663126	0	0.18739374434387412	-0.27015394164507756	5.525104	5.7381005
ACH-001835	Biliary Tract	1.5516951232531389	1	0.08298684351091684	0.12472222771839842	6.034581	7.6426005
ACH-000493	Liver	1.348589618399393	0	0.6802926962762166	-0.5231958206236929	5.967413	7.155102
ACH-000042	Pancreas	1.6551114651970629	1	-0.017379833086008833	-0.1573678143395442	4.890612	5.488104
ACH-002045	Head and Neck	1.49472222219304	0	0.15868176649082208	-0.6838417815846074	6.7482734	7.7978106
ACH-000221	Liver	1.348589618399393	0	-0.8083179611580195	-0.49849640528775047	7.2699122	6.1099644
ACH-000093	Pancreas	1.6551114651970629	1	0.504177671866778	-0.29747044443963266	5.1314907	7.1381183
ACH-000477	Skin	1.6404157471292853	1	0.08583493629129241	0.6506093320366729	4.8402267	8.014618
ACH-000746	Esophagus/Stomach	1.575517189252337	1	-0.6675423412718429	-0.426467175226069	7.1859956	6.2499456
ACH-000356	Esophagus/Stomach	1.575517189252337	1	-0.18949722640452848	-0.49997177412494853	4.955578	5.865189
ACH-002060	Myeloid	1.631754677029301	1	0.3621346172327312	1.7807356991185859	7.719909	5.385728
ACH-000244	CNS/Brain	1.4268270232158753	0	0.3941187350201522	-0.3057366067225258	5.886655	7.0969787
ACH-000255	Esophagus/Stomach	1.575517189252337	1	0.42802509259012556	-0.5413629306352018	6.46078	6.3169565
ACH-000352	Breast	1.6357488697694451	1	-0.8049340744641117	-0.5060496568353431	5.517115	6.158658
ACH-000416	Lung	1.4273774475579395	0	-1.0780139176628922	-0.5900348334888667	3.0358033	6.761445
ACH-000862	Bladder/Urinary Tract	1.6050912802741992	1	0.41324348942575934	-0.3291270155757733	5.310049	8.243584
ACH-000401	Skin	1.6404157471292853	1	0.28673134474467293	0.9423022803077011	4.918496	6.2639713
ACH-003189	Soft Tissue	1.5942343862182096	1	0.13424597553681006	-0.2761088082080338	5.55095	9.354798
ACH-000593	Bladder/Urinary Tract	1.6050912802741992	1	0.22130137751818532	-0.5947092562080746	6.521583	8.368938
ACH-000442	Lung	1.4273774475579395	0	1.209610640038128	-0.4618825004700214	5.1331115	8.602123
ACH-000159	Kidney	1.429984759980122	0	0.3498287285894827	-0.23099353857986815	4.936464	6.6095524
ACH-000907	Kidney	1.429984759980122	0	0.9803903778626651	0.0509171366598051	4.767999	6.280401
ACH-000191	Thyroid	-0.6032589497939549	0	0.5360228480777499	-0.383732220522157	8.584669	9.040211
ACH-000103	Ovary/Fallopian Tube	1.4778614424663126	0	-0.1446382912674125	0.12734131470615445	6.0716834	5.309198
ACH-000739	Liver	1.348589618399393	0	-0.4237163422023628	-0.5433748856190509	6.6604667	5.036846
ACH-001558	Pleura	1.576214441583399	1	0.33807488059831	-0.3641114575878372	6.770221	8.675319
ACH-000206	Lymphoid	1.562464719239404	1	0.7410409601391303	1.3462095149927247	6.6860805	6.179314
ACH-000841	Lung	1.4273774475579395	0	0.474566801297758	0.11802700994544624	7.527094	8.461668
ACH-001613	Myeloid	1.631754677029301	1	-0.15711349347150919	1.8818535988867333	6.6222906	5.4592514
ACH-001608	CNS/Brain	1.4268270232158753	0	0.14929043524213828	-0.3391159715506191	6.494489	6.0948777
ACH-000801	Skin	1.6404157471292853	1	0.13926031617738568	0.38766236563074297	5.5469437	6.9524384
ACH-000464	CNS/Brain	1.4268270232158753	0	0.10787045342305582	-0.4878923161925719	4.654344	7.6996975
ACH-000622	CNS/Brain	1.4268270232158753	0	0.24608642875263684	2.4705086440017543	2.6768992	7.561303
ACH-000452	Esophagus/Stomach	1.575517189252337	1	0.07246473597761531	0.19685798640898733	6.5609093	5.5374327
ACH-001390	Breast	1.6357488697694451	1	-0.7350500266694145	-0.15160426183874218	7.6643763	8.333272
ACH-001401	Adrenal Gland	1.522322275923038	0	-0.6245420516028862	-0.4100305238729008	6.1964517	6.5902934
ACH-000365	Lymphoid	1.562464719239404	1	-0.6428444908427575	3.104644779447424	7.6705923	6.4407477
ACH-000475	Liver	1.348589618399393	0	-0.33016048222764577	-0.5179354584825803	6.1737633	8.69144
ACH-000860	Lung	1.4273774475579395	0	0.10090181479913825	-0.5472913107269746	4.150901	7.143261
ACH-000074	Myeloid	1.631754677029301	1	-0.7156681036755347	-0.39181610698988883	8.740807	5.3448925
ACH-001562	Pleura	1.576214441583399	1	0.19987733353344894	-0.605807435797858	6.9995265	9.543905
ACH-000259	Peripheral Nervous System	1.3768230067352456	0	-1.6634492454236458	-0.5873217931212585	0.4102868	4.233742
ACH-002801	Peripheral Nervous System	1.3768230067352456	0	1.2318740706770297	3.084564198001868	4.52122	7.950288
ACH-001388	Breast	1.6357488697694451	1	-1.9917144288634412	-0.6305859118178342	4.336162	7.70604
ACH-002025	Bowel	1.6297219961170546	1	0.2986419227361686	0.2683450088808439	7.5557394	7.074334
ACH-000720	Bladder/Urinary Tract	1.6050912802741992	1	0.8462836975388791	-0.1777056839419935	5.46322	8.768416
ACH-000095	CNS/Brain	1.4268270232158753	0	-1.6707050863508102	-0.6831989309134802	10.100255	5.984963
ACH-001345	Bowel	1.6297219961170546	1	-0.2786599061284969	-0.3030017394506033	6.9853525	6.3476124
ACH-000558	CNS/Brain	1.4268270232158753	0	0.7121863517545218	-0.6098761822781963	4.492731	5.253078
ACH-000664	Lymphoid	1.562464719239404	1	0.01892916767382408	-0.29444306580756635	7.3284864	10.029315
ACH-000335	Pleura	1.576214441583399	1	0.3575337435532212	-0.4408631534416148	8.818774	9.411177
ACH-000631	CNS/Brain	1.4268270232158753	0	0.03496430679416499	1.0330446825092796	4.396968	5.5082164
ACH-000207	Head and Neck	1.49472222219304	0	0.2530803483538109	-0.37185295487453485	5.225383	7.834509
ACH-000764	Esophagus/Stomach	1.575517189252337	1	0.24518209105736738	-0.5717433867590503	5.3673363	7.603908
ACH-000995	Lymphoid	1.562464719239404	1	0.18912528278579924	-0.09168999651495406	6.7950134	5.8906803
ACH-000373	Myeloid	1.631754677029301	1	0.7959903378064513	0.2260924740858579	8.051236	5.259732
ACH-000953	Lymphoid	1.562464719239404	1	-0.1175529142791794	-0.3796167092344978	7.8604474	6.3213453
ACH-000709	Kidney	1.429984759980122	0	0.40160261061137714	-0.519765661125311	5.814025	5.80046
ACH-000846	Head and Neck	1.49472222219304	0	0.48070556610059134	-0.5270584033502652	6.3592086	6.5096674
ACH-001702	Soft Tissue	1.5942343862182096	1	0.22870237017073172	0.2256173881458482	5.6126356	6.262587
ACH-002059	Lymphoid	1.562464719239404	1	0.19003765089419786	0.5986016643902732	9.043402	6.0897927
ACH-000929	Lung	1.4273774475579395	0	-0.5629068803007775	-0.615492783500781	5.557946	9.042072
ACH-000948	Esophagus/Stomach	1.575517189252337	1	-0.08343747243658917	-0.3986275927617818	6.8421493	6.1276393
ACH-002015	Eye	1.537454049548816	0	0.04240102358884208	-0.27198272184548816	7.819317	8.016034
ACH-000981	Lymphoid	1.562464719239404	1	0.2820298663101923	-0.32759860542467545	7.6358414	4.942083
ACH-000311	Lung	1.4273774475579395	0	-0.30320269390450466	-0.5266854113960432	7.1890736	11.159543
ACH-001834	Biliary Tract	1.5516951232531389	1	0.7779288518420919	0.07115799227743419	6.1789837	8.287907
ACH-000390	Lung	1.4273774475579395	0	0.12331901498419455	-0.41981190698721976	6.5044184	11.282237
ACH-001061	Bowel	1.6297219961170546	1	-0.048486824631525094	-0.47849131352402413	6.720675	7.8308954
ACH-000077	Lymphoid	1.562464719239404	1	1.1661267136746207	2.2757108993813095	7.0598526	7.496654
ACH-000456	Thyroid	-0.6032589497939549	0	0.49750171326188486	0.5000600969064191	2.6499028	8.52693
ACH-000496	Lung	1.4273774475579395	0	0.23506261122528416	-0.17812609126818094	8.283334	8.617736
ACH-002512	Skin	1.6404157471292853	1	-0.015678816836917152	1.2898474982430637	7.411172	7.8834863
ACH-002464	Eye	1.537454049548816	0	0.5065339397547398	-0.6262316758061017	5.6952424	6.843946
ACH-002004	Skin	1.6404157471292853	1	-0.2784573929412244	-0.11061936474477947	6.3760715	8.915022
ACH-000878	Lung	1.4273774475579395	0	-0.12410969650091887	-0.47417288257014073	5.5443835	8.686833
ACH-001380	Pancreas	1.6551114651970629	1	0.5572903758272515	0.08355658140643142	7.1512094	5.7647815
ACH-002061	Myeloid	1.631754677029301	1	-1.1417321421578805	-0.6494039139815181	7.7444167	7.528126
ACH-000385	Kidney	1.429984759980122	0	0.8268078529037567	0.37182648399617607	6.2289476	7.1281075
ACH-000427	Esophagus/Stomach	1.575517189252337	1	0.027400576098261614	-0.23488475798252728	7.1755548	5.0432134
ACH-000938	Lymphoid	1.562464719239404	1	0.34820316678383884	1.7031401241204855	8.576163	5.4072204
ACH-000939	Uterus	1.5238441904777118	0	0.0645587199933143	-0.29221703289146683	7.109423	6.5379047
ACH-000325	Esophagus/Stomach	1.575517189252337	1	-0.1370739062697642	0.46143773361982277	6.7581167	6.386435
ACH-000515	Lung	1.4273774475579395	0	-1.5935130122157102	-0.6676560011350124	1.1205709	6.206247
ACH-001033	CNS/Brain	1.4268270232158753	0	-0.8437833299875576	-0.6439449344877237	6.8835964	6.5765357
ACH-000919	Esophagus/Stomach	1.575517189252337	1	-0.16776288100576384	-0.4860090752603101	6.914636	6.6092114
ACH-000863	CNS/Brain	1.4268270232158753	0	0.4328525842778531	-0.4389263301719733	4.799709	7.0879083
ACH-000581	Esophagus/Stomach	1.575517189252337	1	-0.33284172247448984	-0.6134516310774248	8.609884	6.7265587
ACH-001050	Soft Tissue	1.5942343862182096	1	-0.22597948762526876	-0.6816737493364674	6.476513	7.0479093
ACH-001533	Lymphoid	1.562464719239404	1	-0.053925084832012665	3.184222764115668	8.142072	4.75111
ACH-001508	Head and Neck	1.49472222219304	0	0.9260856525075973	1.835966716022632	7.023721	8.69242
ACH-000827	Skin	1.6404157471292853	1	0.36098113168539864	0.3874375517183874	4.6722045	8.364704
ACH-000961	Uterus	1.5238441904777118	0	-1.2148021652508842	-0.4263315189165376	4.8483977	5.309704
ACH-000778	Head and Neck	1.49472222219304	0	0.22485663924181568	-0.3674030896212703	7.1145234	6.9899225
ACH-000190	Myeloid	1.631754677029301	1	0.02155851698696869	1.5817157711689491	6.600463	6.561887
ACH-001819	Breast	1.6357488697694451	1	-0.6547291024308758	-0.13175629019867957	6.8796325	6.2868996
ACH-001786	Bowel	1.6297219961170546	1	0.4314845454651985	0.2544591540702131	8.203441	8.806695
ACH-000253	Bowel	1.6297219961170546	1	0.4634157365867567	-0.2539596076246598	4.2912645	5.7272944
ACH-001376	Pancreas	1.6551114651970629	1	1.0856939794420897	-0.017866147306248064	3.042662	6.3216124
ACH-000958	Bowel	1.6297219961170546	1	-0.1394609603974174	-0.02120947608065457	8.657897	7.24862
ACH-000228	Head and Neck	1.49472222219304	0	0.500159091524172	0.11117432046616738	7.4929028	7.396827
ACH-000266	Pancreas	1.6551114651970629	1	0.540772273570724	-0.22824097594404044	6.530447	6.7338424
ACH-001750	Soft Tissue	1.5942343862182096	1	-0.47946040014023555	-0.5119622671916225	5.466291	6.6753078
ACH-000174	Thyroid	-0.6032589497939549	0	-0.5414033029195792	-0.43116160124775443	5.7051764	6.0490556
ACH-001279	Ovary/Fallopian Tube	1.4778614424663126	0	-0.3501387104241207	-0.524410461989858	6.9136314	8.203167
ACH-000620	Liver	1.348589618399393	0	-0.7115849462980023	-0.239544201056908	6.1903443	6.250033
ACH-001513	Cervix	1.5327607820549467	0	-0.45698672832732407	-0.5235980611593816	6.422625	7.261051
ACH-000168	Myeloid	1.631754677029301	1	0.33707628956019053	1.8146930312964866	6.926628	3.1905816
ACH-000257	Lung	1.4273774475579395	0	-1.1665268118603167	-0.5583120708556432	9.182218	6.1526985
ACH-000211	CNS/Brain	1.4268270232158753	0	0.5205219181942203	-0.19560835414095298	4.888188	7.313645
ACH-002401	Breast	1.6357488697694451	1	0.6870006547720295	0.1606358933972066	7.3287196	8.818173
ACH-002041	Thyroid	-0.6032589497939549	0	0.41738795942951107	-0.23297391847452198	4.521679	6.4695263
ACH-000682	Head and Neck	1.49472222219304	0	1.3204079965222977	0.10939164890018706	6.8780265	6.215335
ACH-000212	Breast	1.6357488697694451	1	-0.2552055971733254	-0.5747107537154473	7.268715	6.7094145
ACH-000096	Kidney	1.429984759980122	0	-0.9501128071081906	-0.2910156550713456	6.0024233	7.308876
ACH-002500	Lymphoid	1.562464719239404	1	0.13685289389843472	2.514112718887439	9.314721	6.7403746
ACH-001349	CNS/Brain	1.4268270232158753	0	-1.6117455142307866	-0.6504405789189504	10.008737	4.5200324
ACH-001999	Pancreas	1.6551114651970629	1	0.6952616225505074	-0.25187820767919383	5.8760624	6.5076804
ACH-000776	CNS/Brain	1.4268270232158753	0	0.20926595923302208	-0.5697129028287109	5.4171705	6.2319546
ACH-000521	Lung	1.4273774475579395	0	0.47652086401151916	-0.5008077137858571	5.187348	6.4201136
ACH-000025	CNS/Brain	1.4268270232158753	0	0.21285446262314892	-0.521510080947258	6.4719224	8.311907
ACH-000591	CNS/Brain	1.4268270232158753	0	0.5446452638737176	-0.52766816541279	4.1638527	6.685996
ACH-000833	Soft Tissue	1.5942343862182096	1	-0.2586594957174488	-0.6381618362737395	6.1819115	5.3741703
ACH-001628	Ovary/Fallopian Tube	1.4778614424663126	0	0.48698888592913947	-0.22912282973779755	6.484742	7.4108753
ACH-000398	Lymphoid	1.562464719239404	1	-0.03927435603926902	1.245096827954839	6.3302035	6.665407
ACH-000274	Skin	1.6404157471292853	1	0.9237368222447434	3.082751521397393	3.8701575	6.762123
ACH-001370	Ovary/Fallopian Tube	1.4778614424663126	0	-0.46462254144144133	-0.577411741852129	5.704504	9.262057
ACH-000029	Lung	1.4273774475579395	0	-0.2881426212882707	-0.3262339992023661	6.521357	7.1207666
ACH-001849	Biliary Tract	1.5516951232531389	1	-0.2644423633564739	-0.6283313789771231	11.093656	7.8656282
ACH-001422	Prostate	1.5352682839068503	0	0.5001235833464248	-0.4260131733136552	6.6946573	6.454982
ACH-000588	Lymphoid	1.562464719239404	1	0.8381292031539985	1.9973485515705816	8.6126585	7.125558
ACH-000849	Breast	1.6357488697694451	1	0.490644377215171	-0.3071477999651277	5.919419	7.0755434
ACH-001674	Peripheral Nervous System	1.3768230067352456	0	-1.9381511316927458	-0.716261094085703	0.0	6.9170976
ACH-000219	Skin	1.6404157471292853	1	-0.2130426251189073	1.4236711414706333	3.1851227	6.3823924
ACH-001053	CNS/Brain	1.4268270232158753	0	-0.9125232181613309	-0.10106277231300127	9.073035	5.643891
ACH-001274	Soft Tissue	1.5942343862182096	1	0.4201885003650195	-0.16151207754222166	5.4088445	6.7587295
ACH-002014	Eye	1.537454049548816	0	-0.6743469011523294	0.11864189931670625	8.074184	6.151794
ACH-001634	Lymphoid	1.562464719239404	1	0.7579774306994805	2.846313909197266	4.807973	4.8558455
ACH-002531	Lung	1.4273774475579395	0	-0.03727942282215189	0.31594449141980546	7.9085546	12.173936
ACH-000495	Kidney	1.429984759980122	0	0.5161179133699086	0.006863969027340396	5.9335775	6.200742
ACH-000911	Esophagus/Stomach	1.575517189252337	1	-0.03662125406947568	-0.4594899956647696	5.962392	8.546134
ACH-000013	Ovary/Fallopian Tube	1.4778614424663126	0	-0.664047197993231	-0.3387321115729831	4.124601	5.320882
ACH-000777	Esophagus/Stomach	1.575517189252337	1	0.38217314820449605	-0.23505035812803965	5.3171663	5.125337
ACH-000312	Peripheral Nervous System	1.3768230067352456	0	-1.4619312797452975	-0.40038839548167376	0.681218	5.296138
ACH-000085	Pancreas	1.6551114651970629	1	0.21961182371239665	-0.37538402097616225	6.205062	6.7885814
ACH-000436	Lymphoid	1.562464719239404	1	-0.09083350921020694	-0.39009806219111604	8.161227	5.683031
ACH-000869	Lung	1.4273774475579395	0	0.06724920823700459	-0.19602409637255638	6.49289	6.4202266
ACH-000489	Bowel	1.6297219961170546	1	-0.1124704042767108	-0.3908614699103515	6.739119	5.797319
ACH-000431	Lung	1.4273774475579395	0	-0.9216069685423631	-0.5900943073436206	2.1436057	6.366927
ACH-000337	Lung	1.4273774475579395	0	-0.795556735690203	-0.2802150879693378	5.987671	6.4014993
ACH-000152	CNS/Brain	1.4268270232158753	0	0.6466495244980556	-0.3163673239856397	3.5920863	7.443822
ACH-000460	Ovary/Fallopian Tube	1.4778614424663126	0	0.021582790735547946	-0.20719797226827807	3.8262434	6.901084
ACH-001570	Skin	1.6404157471292853	1	0.21521532706015215	1.0389060210010632	6.4059057	7.1048503
ACH-000986	Bowel	1.6297219961170546	1	-0.2335998742075353	-0.2479660453780105	7.1382003	7.4389
ACH-001335	Cervix	1.5327607820549467	0	0.6754108101483607	0.433285147195494	5.565073	7.160628
ACH-000023	Pancreas	1.6551114651970629	1	-0.19776362972585138	-0.6107005434011198	6.920472	6.7681446
ACH-002062	Lymphoid	1.562464719239404	1	0.6709393351422072	2.208594281278145	7.333406	8.796961
ACH-002462	Eye	1.537454049548816	0	0.36321377889584083	-0.5217567227676443	5.7500625	6.532705
ACH-000151	Lymphoid	1.562464719239404	1	0.28314570022347124	1.9457362496827646	7.548837	6.038186
ACH-001277	Soft Tissue	1.5942343862182096	1	-1.3565976654557435	-0.3966559654075381	7.8798404	6.6568794
ACH-000607	Kidney	1.429984759980122	0	0.1433061857947029	-0.14556037818069584	5.58544	5.5271425
ACH-002647	Biliary Tract	1.5516951232531389	1	-0.09448176896057536	-0.48919943597065263	5.6134434	10.723926
ACH-001211	Soft Tissue	1.5942343862182096	1	-0.7770219444634436	-0.28565598444281276	5.8974533	5.3807054
ACH-001511	Head and Neck	1.49472222219304	0	0.11306281927063633	-0.30715683161310914	6.2477794	6.964884
ACH-000113	Myeloid	1.631754677029301	1	0.2565058576645026	0.5234463534140316	7.8638086	6.1755147
ACH-000281	Pancreas	1.6551114651970629	1	0.11460729207399754	-0.4141079057125832	4.2657743	5.911646
ACH-000985	Bowel	1.6297219961170546	1	-0.24768974692988763	-0.42987783325015244	7.0419765	6.285415
ACH-000444	Lung	1.4273774475579395	0	-0.516909699514782	-0.35802725089557935	7.3857417	4.5398474
ACH-001399	Bowel	1.6297219961170546	1	0.11175648447043007	-0.3360443796724861	6.4319572	7.3175755
ACH-000127	Bladder/Urinary Tract	1.6050912802741992	1	-0.14453638284119297	-0.10591580250752457	5.787652	6.9318013
ACH-001961	Biliary Tract	1.5516951232531389	1	0.66750171008305	0.41241984369657453	6.995202	6.856027
ACH-001796	Soft Tissue	1.5942343862182096	1	-0.5331337894353405	-0.7490633119597562	5.595993	5.8560095
ACH-000307	Pancreas	1.6551114651970629	1	-0.028209085284438842	-0.42558169235125703	6.1026917	6.8828754
ACH-002485	Lymphoid	1.562464719239404	1	0.3710887093826593	3.147874057633119	7.846888	5.9667697
ACH-000595	CNS/Brain	1.4268270232158753	0	0.36379438910728096	2.0815543373064815	4.724776	6.5957913
ACH-000771	Head and Neck	1.49472222219304	0	-0.19770249436547266	0.15299074627392464	7.064484	6.3182755
ACH-000500	Head and Neck	1.49472222219304	0	0.06620155280361975	-0.31723663772658856	6.27368	5.988435
ACH-000363	Lymphoid	1.562464719239404	1	0.37340101764464145	-0.3225369596442074	8.620443	5.7790627
ACH-000350	Bowel	1.6297219961170546	1	-0.14954884884717415	-0.18542758360566114	3.6550999	6.2861547
ACH-000053	Lymphoid	1.562464719239404	1	0.9356411096481758	3.541843433527539	5.1854343	10.731565
ACH-000663	Ovary/Fallopian Tube	1.4778614424663126	0	-0.13306675355205214	-0.5358865576995195	4.8677583	5.8223095
ACH-000346	Lymphoid	1.562464719239404	1	1.1062695299650327	2.161020485561792	7.042075	7.645637
ACH-000970	Bowel	1.6297219961170546	1	-0.04059106775629043	-0.2628444172729188	5.939511	6.5678754
ACH-001333	Cervix	1.5327607820549467	0	-0.931022034904149	-0.5957598794731217	7.0718484	6.634265
ACH-000794	Head and Neck	1.49472222219304	0	0.256969849082295	-0.370015677751485	6.599776	7.227067
ACH-000471	Liver	1.348589618399393	0	0.49612441527675905	-0.5353166875382223	4.8243604	7.1669064
ACH-000291	Ovary/Fallopian Tube	1.4778614424663126	0	-0.5441750651143281	-0.6411221474469224	5.893809	5.2170134
ACH-001453	Prostate	1.5352682839068503	0	1.2113742469749014	0.597668067874229	8.567979	8.825376
ACH-001458	Bowel	1.6297219961170546	1	-0.4625778592421532	-0.5849046485744024	7.232603	7.5894566
ACH-000886	Lung	1.4273774475579395	0	1.1229635808488205	-0.2569387259912649	5.787997	7.4952316
ACH-000888	Lung	1.4273774475579395	0	-0.3426830747872409	-0.6863842697194803	6.3159375	9.803585
ACH-000030	Lung	1.4273774475579395	0	-0.22878835245474544	-0.3037162963112873	5.3376184	7.8472705
ACH-000271	Lymphoid	1.562464719239404	1	-0.4666514343268325	2.1572632540658403	7.574306	6.772189
ACH-000549	Head and Neck	1.49472222219304	0	1.0562644506564622	0.3849874413377581	5.339376	6.442625
ACH-000478	Liver	1.348589618399393	0	0.9370728624138193	-0.04480861744658332	5.297283	6.988503
ACH-000775	Lung	1.4273774475579395	0	-0.38193793050734437	-0.2833952762088072	5.255512	5.797742
ACH-002214	Lymphoid	1.562464719239404	1	0.5791532287672566	0.5716387611325079	7.623113	7.272723
ACH-001442	Skin	1.6404157471292853	1	0.6905398492664093	0.05776345290057874	6.761099	7.820383
ACH-000559	Lung	1.4273774475579395	0	-1.1828582415725075	-0.39139882781707747	0.20383136	5.7335496
ACH-000510	Lung	1.4273774475579395	0	-0.5393741917732351	-0.6533910238614339	6.217975	5.952578
ACH-000676	Skin	1.6404157471292853	1	0.300749112666701	0.804829029677132	6.425169	5.464289
ACH-002659	Bowel	1.6297219961170546	1	-0.7976625281822965	-0.6987392623030847	6.527746	7.4150996
ACH-002465	Eye	1.537454049548816	0	0.32761978761536104	-0.6603934687168421	5.5773263	6.6817727
ACH-000272	Kidney	1.429984759980122	0	0.2529083281770245	-0.2832146342988253	6.14434	5.6388354
ACH-000959	Bowel	1.6297219961170546	1	-0.20788515576390817	-0.2945802590317644	7.3983245	5.8505893
ACH-000557	Myeloid	1.631754677029301	1	0.5045638096616964	-0.19354155718560984	8.159003	5.34152
ACH-002283	Peripheral Nervous System	1.3768230067352456	0	0.1477644578441786	-0.36434844114564585	1.6361908	7.5506697
ACH-000169	Soft Tissue	1.5942343862182096	1	-0.21388785800337104	-0.43560819655960475	6.0982404	6.11608
ACH-001402	Cervix	1.5327607820549467	0	0.2501535467817007	-0.5246811170147677	4.784033	8.190619
ACH-000796	Ovary/Fallopian Tube	1.4778614424663126	0	0.27537502679222275	-0.5357475418397977	5.8201	7.1724577
ACH-000067	CNS/Brain	1.4268270232158753	0	1.100309877881086	-0.2798217772704451	3.7553148	7.88541
ACH-001698	Head and Neck	1.49472222219304	0	-1.2393162819570291	-0.6883626579102337	5.920253	4.434708
ACH-002002	Skin	1.6404157471292853	1	-0.010892156867374412	0.35136766599013786	5.965909	8.390706
ACH-000469	CNS/Brain	1.4268270232158753	0	0.6371420618089815	-0.1522287964246025	4.847556	7.1639013
ACH-001353	Pancreas	1.6551114651970629	1	0.5334415386595189	0.4422848651813737	5.6634984	7.700849
ACH-001574	Myeloid	1.631754677029301	1	-0.34070768576064125	0.7438182258075607	6.0136385	3.903395
ACH-000097	Breast	1.6357488697694451	1	-0.9165349828344539	-0.19690021329418286	6.1867876	6.252382
ACH-000256	Ovary/Fallopian Tube	1.4778614424663126	0	-0.14235611576943694	-0.49792912832568126	4.4485507	5.3118157
ACH-000977	Prostate	1.5352682839068503	0	-0.5349125303657083	-0.04568017158429599	7.0473857	6.6727223
ACH-000466	Esophagus/Stomach	1.575517189252337	1	0.5347704214829948	-0.17231139612844082	5.94696	5.6263456
ACH-000972	Uterus	1.5238441904777118	0	-0.2546157464516033	-0.08715663607025166	6.38555	6.5016284
ACH-001367	Peripheral Nervous System	1.3768230067352456	0	-1.8059608426285159	-0.6431696247845916	0.035854723	5.636384
