sample	lineage	DM1_portable	HLA1_module	HLA2_module
TCGA-AA-3977-01	colon adenocarcinoma	0.764013873343401	0.2868564075491006	0.5964321868481537
TCGA-AA-3979-01	colon adenocarcinoma	-0.5189861304999152	0.02077409041948326	-1.022978221829646
TCGA-AA-3980-01	colon adenocarcinoma	1.4052786717246142	0.21186047623917048	0.4065796922538332
TCGA-AA-3982-01	colon adenocarcinoma	0.3920349416050476	0.16809630810586246	0.7606784513133723
TCGA-AA-3984-01	colon adenocarcinoma	1.1679129900828984	-0.42438047003820706	-0.33139310223697116
TCGA-AA-3986-01	colon adenocarcinoma	1.115988956383262	0.32539130317029186	0.5979401966485469
TCGA-AA-3989-01	colon adenocarcinoma	-0.0818636382020642	0.11610109004686929	0.27470223634656904
TCGA-AA-3994-01	colon adenocarcinoma	-0.5519909372021441	0.15412717327096961	0.0034206776965409213
TCGA-AA-A004-01	colon adenocarcinoma	-3.2435626790285124	-0.39062950717691	-0.20360748422722005
TCGA-AA-A00A-01	colon adenocarcinoma	0.911619317564705	0.3680867768681619	0.8158943345075239
TCGA-AA-A00D-01	colon adenocarcinoma	2.9253744479930144	0.8294078056136482	1.0407492050151792
TCGA-AA-A00E-01	colon adenocarcinoma	1.135369189771568	0.7830361625061295	0.6680678209565993
TCGA-AA-A00F-01	colon adenocarcinoma	-1.0055050464375632	-0.6404073207582964	-0.7273102166528999
TCGA-AA-A00J-01	colon adenocarcinoma	1.4293528543424054	-1.1798058205526019	0.11410296421957777
TCGA-AA-A00K-01	colon adenocarcinoma	-1.0236322228841694	-0.21971831273195552	-0.554267864755987
TCGA-AA-A00L-01	colon adenocarcinoma	-0.9474682917161256	0.22871871605819574	-1.7859500843041827
TCGA-AA-A00N-01	colon adenocarcinoma	0.2688673231557644	0.20495418974141427	0.14264700315373038
TCGA-AA-A00O-01	colon adenocarcinoma	0.3903993190006277	-0.49282020001043053	-0.2994435700112994
TCGA-AA-A00Q-01	colon adenocarcinoma	-0.5708706921291384	-0.4860144387472311	-0.5413386144782094
TCGA-AA-A00R-01	colon adenocarcinoma	3.987226731235822	0.6490114273971986	1.006001599352046
TCGA-AA-A00U-01	colon adenocarcinoma	-0.0908776720382121	-0.5065469721041084	-0.8477762590991107
TCGA-AA-A00W-01	colon adenocarcinoma	-0.9850315768149166	-0.27809727559921044	-0.8388532508006527
TCGA-AA-A00Z-01	colon adenocarcinoma	-0.4054182125994444	-0.1921464649749951	-0.5550310225957336
TCGA-AA-A010-01	colon adenocarcinoma	-0.1179799878194881	-1.033114428369076	0.07935976588726895
TCGA-AA-A017-01	colon adenocarcinoma	-1.170271540860449	-0.8793653496620477	-0.9427881263781144
TCGA-AA-A01C-01	colon adenocarcinoma	-0.8795808071283102	-0.024943291339460154	-0.13143828410184505
TCGA-AA-A01D-01	colon adenocarcinoma	-0.4149229680434932	-0.9378306908411851	0.026476377822491095
TCGA-AA-A01F-01	colon adenocarcinoma	-0.5126465052403881	-0.2119984160981444	-1.9342227801484368
TCGA-AA-A01G-01	colon adenocarcinoma	-0.6125364021803983	-0.0791099430423553	-1.2671715089713484
TCGA-AA-A01I-01	colon adenocarcinoma	-0.1262400254570559	-0.018547823216851972	-0.6996218526856691
TCGA-AA-A01K-01	colon adenocarcinoma	0.7180496629525027	-0.11967820045874077	0.16368308875008863
TCGA-AA-A01Q-01	colon adenocarcinoma	0.2918025488681278	-0.5120190059421684	0.6220389176475493
TCGA-AA-A01R-01	colon adenocarcinoma	1.0909648235345646	1.7718541618186798	1.5445909185475257
TCGA-AA-A01S-01	colon adenocarcinoma	-2.3944873685363173	-0.5499650173847431	-1.487809999945914
TCGA-AA-A01T-01	colon adenocarcinoma	-2.509102381389553	0.669322235672016	-0.4942986211278027
TCGA-AA-A01V-01	colon adenocarcinoma	-0.3413299483639556	0.19100691504591866	-0.152300396176729
TCGA-AA-A022-01	colon adenocarcinoma	1.6390709107218453	1.6433025014880067	2.181869505519057
TCGA-AA-A024-01	colon adenocarcinoma	-2.137583594764679	-0.1713216696057677	-0.8649367859677629
TCGA-AA-A029-01	colon adenocarcinoma	-2.136185170654217	-0.3969971489086859	-1.0322104926816986
TCGA-AA-A02E-01	colon adenocarcinoma	-0.6274059250905002	-0.2319152323624492	-1.0857811764022818
TCGA-AA-A02F-01	colon adenocarcinoma	-1.623347319343338	-0.9935531930155607	-1.9999455833341768
TCGA-AA-A02H-01	colon adenocarcinoma	-1.204740867091505	-0.5206160038827797	-0.8864606508231492
TCGA-AA-A02J-01	colon adenocarcinoma	-1.356165762621348	-0.9313453728517316	-1.9074585796166366
TCGA-AA-A02O-01	colon adenocarcinoma	-1.2085779487938306	-0.3788910080633383	-0.6223995983475067
TCGA-AA-A02R-01	colon adenocarcinoma	3.3749603641133867	1.200828851034099	1.9924205556128667
TCGA-AA-A02W-01	colon adenocarcinoma	0.0001355387423422	-0.7887405034313801	-0.762409017388464
TCGA-AA-A03F-01	colon adenocarcinoma	-3.0429622637715488	0.06270361315618062	-0.12163364988240394
TCGA-AA-A03J-01	colon adenocarcinoma	-0.0145817464573499	0.891659430685702	0.5929030886122162
TCGA-AY-4070-01	colon adenocarcinoma	-0.5983907077747607	-0.3495586063424663	-0.11500845554121515
TCGA-AY-4071-01	colon adenocarcinoma	0.0978590426238599	0.492971298058491	0.590336114880072
TCGA-AZ-4308-01	colon adenocarcinoma	-2.076277131428842	0.22494117306614944	-0.4209243794047784
TCGA-AZ-4681-01	colon adenocarcinoma	-2.6273453038338506	-0.560633862986436	-1.4865475146272502
TCGA-CM-4746-01	colon adenocarcinoma	-0.7557381403810931	-0.3943112546785574	-1.4714824131656625
TCGA-CM-4748-01	colon adenocarcinoma	-0.4139560392402323	-0.23633925262450015	-0.42181751454549604
TCGA-CM-4750-01	colon adenocarcinoma	-0.7906569193745242	0.6676410502819726	-0.6257099509098683
TCGA-CM-4752-01	colon adenocarcinoma	1.0574987376867253	0.9189473586725603	0.776674485904102
TCGA-CM-5341-01	colon adenocarcinoma	0.4108079389104772	0.09019532220728607	0.8466843213477303
TCGA-FA-8693-01	diffuse large B-cell lymphoma	0.9375057416017528	0.45311954806072174	0.2349108559397243
TCGA-FA-A4BB-01	diffuse large B-cell lymphoma	0.4995935961517236	-0.4482223613582772	-0.24948017519709323
TCGA-FA-A4XK-01	diffuse large B-cell lymphoma	0.3303159699418927	-0.10448884392318578	-0.33689015419066703
TCGA-FA-A6HN-01	diffuse large B-cell lymphoma	0.7671827815878599	0.32024469243288956	0.8547179929418536
TCGA-FA-A6HO-01	diffuse large B-cell lymphoma	0.8023421822231879	0.5625761708340269	0.9432355254520685
TCGA-FA-A7DS-01	diffuse large B-cell lymphoma	1.1611504780140989	-0.3713407290619547	-0.8789574997593174
TCGA-FA-A7Q1-01	diffuse large B-cell lymphoma	-0.3666368141354073	-0.2807758368864423	0.6181891945132838
TCGA-FA-A82F-01	diffuse large B-cell lymphoma	0.0975007078217292	0.2467336830688206	0.35048479728600584
TCGA-FA-A86F-01	diffuse large B-cell lymphoma	0.7626219275568312	0.07120536448070858	-0.004008967801818531
TCGA-FF-8041-01	diffuse large B-cell lymphoma	-0.4261831833848087	0.11401758530569828	-0.9221467264813165
TCGA-FF-8042-01	diffuse large B-cell lymphoma	-0.6673165976122235	0.6635139434531677	0.6083998358797067
TCGA-FF-8043-01	diffuse large B-cell lymphoma	-0.7263937244751552	-0.3247443086519966	0.005129458924360625
TCGA-FF-8046-01	diffuse large B-cell lymphoma	-0.1079567244874007	-0.32129477149593433	-0.7167280028907942
TCGA-FF-8047-01	diffuse large B-cell lymphoma	-1.92210962845292	0.407823932279377	1.1685034142788615
TCGA-FF-8061-01	diffuse large B-cell lymphoma	-1.4074473344242786	-0.26649363127524905	0.46843628275102
TCGA-FF-8062-01	diffuse large B-cell lymphoma	-0.456532783348012	0.47092330781613817	0.10829735669952778
TCGA-FF-A7CQ-01	diffuse large B-cell lymphoma	2.008909899615808	0.06641666565051255	-1.618592417189314
TCGA-FF-A7CR-01	diffuse large B-cell lymphoma	2.2416600730654235	0.29567296266291276	0.35287922358477314
TCGA-FF-A7CW-01	diffuse large B-cell lymphoma	0.6730112157546927	0.2563214600813664	-0.42473239530348145
TCGA-FF-A7CX-01	diffuse large B-cell lymphoma	-1.5704783826823387	-0.8159851706825787	-0.15257743124762654
TCGA-FM-8000-01	diffuse large B-cell lymphoma	-1.2105014870773951	-0.9193635643968356	-1.164801248917967
TCGA-G8-6324-01	diffuse large B-cell lymphoma	-0.702968665990862	0.650106224588273	0.8553632527854892
TCGA-G8-6325-01	diffuse large B-cell lymphoma	0.4474486626680457	0.8741364002904461	0.5685918421706755
TCGA-G8-6326-01	diffuse large B-cell lymphoma	3.3895329209748977	1.535288642245589	-0.032008526733952845
TCGA-G8-6906-01	diffuse large B-cell lymphoma	-0.971327273502772	0.3704137312862544	0.5922813257979866
TCGA-G8-6907-01	diffuse large B-cell lymphoma	-2.820869862091238	-0.9710535219694127	1.4804092741416672
TCGA-G8-6909-01	diffuse large B-cell lymphoma	0.1525741168148548	0.364808808028709	0.23335088125497896
TCGA-G8-6914-01	diffuse large B-cell lymphoma	-0.0396938970228232	0.4773843048290098	0.7470005486507697
TCGA-GR-7351-01	diffuse large B-cell lymphoma	-0.4969758926613774	-0.19825876014176488	-0.621727806444273
TCGA-GR-7353-01	diffuse large B-cell lymphoma	-1.8596725257990043	0.10925541245037922	0.8342394217115929
TCGA-GR-A4D4-01	diffuse large B-cell lymphoma	-0.6530610355193016	-0.8387028091025573	-0.17647011659096246
TCGA-GR-A4D5-01	diffuse large B-cell lymphoma	1.1686128896100385	-0.007345228510834527	-0.44065706270879473
TCGA-GR-A4D6-01	diffuse large B-cell lymphoma	-0.8922971399498332	0.3618989125899917	0.710168265842893
TCGA-GR-A4D9-01	diffuse large B-cell lymphoma	0.4167819000688049	-0.602475513728438	-1.7869423978562067
TCGA-GS-A9TQ-01	diffuse large B-cell lymphoma	-0.1854470915550423	-0.13976476328988846	0.8910905340514984
TCGA-GS-A9TT-01	diffuse large B-cell lymphoma	-1.1568827455109971	-1.4731368337932473	-2.601681828512211
TCGA-GS-A9TU-01	diffuse large B-cell lymphoma	0.9420596671811864	-0.1090370812546464	0.316569048213626
TCGA-GS-A9TV-01	diffuse large B-cell lymphoma	2.4856343064091853	0.9883366044404271	0.15756266453274106
TCGA-GS-A9TW-01	diffuse large B-cell lymphoma	1.0013806258338906	0.1601834153535353	-1.3943127280313468
TCGA-GS-A9TX-01	diffuse large B-cell lymphoma	-0.9543536919336466	-0.6534730137838094	0.27927025277649337
TCGA-GS-A9TY-01	diffuse large B-cell lymphoma	-2.27795260920693	-1.1275137420157988	-0.21806510865749532
TCGA-GS-A9TZ-01	diffuse large B-cell lymphoma	0.9415237820469248	0.288310655904356	-0.04579168021232997
TCGA-GS-A9U3-01	diffuse large B-cell lymphoma	0.5649338702980269	0.41981251950266246	0.7473322572406046
TCGA-GS-A9U4-01	diffuse large B-cell lymphoma	2.108781703366289	0.5032953480586354	-1.4305474691621862
TCGA-RQ-A68N-01	diffuse large B-cell lymphoma	1.1109488282327007	0.2695302673121496	0.18961471866708035
TCGA-RQ-A6JB-01	diffuse large B-cell lymphoma	0.6426842317337796	-0.2358290438091487	0.9895252107078374
TCGA-RQ-AAAT-01	diffuse large B-cell lymphoma	-3.0225018825328718	-0.5976576526316386	0.5256789149883603
TCGA-VB-A8QN-01	diffuse large B-cell lymphoma	-0.7591311052169689	-0.49437338124309776	-0.6141126078963262
TCGA-IC-A6RF-01	esophageal carcinoma	0.3571030863055273	-0.2703943762216337	-0.15928991072078932
TCGA-IC-A6RF-11	esophageal carcinoma	-2.009395110601259	-1.1092506101602422	-1.4368271636553545
TCGA-L5-A88T-01	esophageal carcinoma	-0.5541246082926502	-0.5763481856231765	0.22913634882350756
TCGA-2H-A9GF-01	esophageal carcinoma	-0.5746853317928229	0.11571833358663654	-0.4467252518663171
TCGA-2H-A9GG-01	esophageal carcinoma	0.2398580333805307	0.10894847041742867	0.48236518611042745
TCGA-2H-A9GH-01	esophageal carcinoma	-0.1612531141938483	0.13455163818298024	0.49470837245887384
TCGA-2H-A9GI-01	esophageal carcinoma	0.1128514363210587	0.9834801972287132	-0.2971444838968128
TCGA-2H-A9GJ-01	esophageal carcinoma	-0.3959489289796352	0.3323046989828214	-0.8807967111672356
TCGA-2H-A9GK-01	esophageal carcinoma	1.020770126509745	0.30157257437283197	1.2881299059639906
TCGA-2H-A9GL-01	esophageal carcinoma	0.5839542092846739	0.11721310427080386	0.40037376271095787
TCGA-2H-A9GM-01	esophageal carcinoma	-0.2512617723220886	0.11012934324901236	1.1072484688356379
TCGA-2H-A9GN-01	esophageal carcinoma	0.4307771277246251	0.02828906236002964	-0.9641103817859906
TCGA-2H-A9GO-01	esophageal carcinoma	-1.1297403444736012	-0.9973544498742906	-0.9573067220955468
TCGA-2H-A9GQ-01	esophageal carcinoma	-0.8557717531193622	-0.5285238527466445	-1.3191783655206575
TCGA-2H-A9GR-01	esophageal carcinoma	0.392947445363613	-0.08093649402867548	0.6010105987865809
TCGA-IC-A6RE-01	esophageal carcinoma	0.0232038598811066	0.9118680571295782	0.5241958841634318
TCGA-IC-A6RE-11	esophageal carcinoma	-1.1816299600022195	-1.2677744671487365	0.3414000058331146
TCGA-IG-A3I8-01	esophageal carcinoma	-1.050832520756674	-1.2166096184050286	-1.2505583084692484
TCGA-IG-A3I8-11	esophageal carcinoma	-0.4710149281843537	-1.4112349452044806	-0.2523423531820836
TCGA-IG-A3QL-01	esophageal carcinoma	-1.670099389243355	-1.3582052974847894	-2.3705731088229918
TCGA-IG-A3Y9-01	esophageal carcinoma	-0.2866266106963216	0.14188084358146713	-0.27442978688202974
TCGA-IG-A3YA-01	esophageal carcinoma	0.6136481943659182	-0.3633386208788039	0.7863078614036838
TCGA-IG-A3YB-01	esophageal carcinoma	0.3058271648503117	0.6858186134298657	1.420130272801476
TCGA-IG-A3YC-01	esophageal carcinoma	1.2985304643741644	0.9412629046463912	1.1389100057588022
TCGA-IG-A4P3-01	esophageal carcinoma	1.317871348860043	1.1800564371555702	1.2743681572034273
TCGA-IG-A4QS-01	esophageal carcinoma	-0.6630571598120184	0.5088358523941577	0.3049961281824868
TCGA-IG-A4QT-01	esophageal carcinoma	2.4750817423243205	0.8147324027982715	2.4604812838084147
TCGA-IG-A50L-01	esophageal carcinoma	-0.243315921269832	-0.5965106407929973	-0.2818606034898911
TCGA-IG-A51D-01	esophageal carcinoma	1.124284163761652	0.562513595717433	0.4093572361838745
TCGA-IG-A5B8-01	esophageal carcinoma	-0.8960949824241831	1.442366337189608	-0.2978341367863016
TCGA-IG-A5S3-01	esophageal carcinoma	-0.3605396848302353	-0.13100460454784923	-0.026616364526813884
TCGA-IG-A625-01	esophageal carcinoma	-0.3585376680506549	-0.3091549533324671	-0.12890984530908206
TCGA-IG-A6QS-01	esophageal carcinoma	1.1318967166671998	1.055091594581883	0.044059543590666994
TCGA-IG-A7DP-01	esophageal carcinoma	2.905443821529878	1.2865031948865744	2.4810713144148253
TCGA-IG-A8O2-01	esophageal carcinoma	-0.1021541973651878	0.6785352434751684	0.4758706137462953
TCGA-IG-A97H-01	esophageal carcinoma	-0.6090068282761998	0.34736502151133725	0.3381838729888053
TCGA-IG-A97I-01	esophageal carcinoma	-0.1736254883185883	0.9149783614396553	-0.45768822047663155
TCGA-JY-A6F8-01	esophageal carcinoma	-1.0723409757877338	-0.19750359184434435	0.31823159521221706
TCGA-JY-A6FA-01	esophageal carcinoma	-1.8275028317413569	-1.3377524403084147	-1.3575396942299929
TCGA-JY-A6FB-01	esophageal carcinoma	-1.0161075380925848	-0.06684736723907099	0.6806617153684141
TCGA-JY-A6FD-01	esophageal carcinoma	0.7752966186975396	0.9450912992598756	0.20925228812225027
TCGA-JY-A6FE-01	esophageal carcinoma	1.1582311922758877	0.5516864882988245	0.626283968646831
TCGA-JY-A6FG-01	esophageal carcinoma	-1.1299142170879972	-0.549943415385648	-1.3793747640416443
TCGA-JY-A6FH-01	esophageal carcinoma	-2.2503780951313908	-0.21472641064240394	-0.12589130401451343
TCGA-JY-A938-01	esophageal carcinoma	1.3110363352083012	1.334927408580494	1.5989018037685678
TCGA-JY-A939-01	esophageal carcinoma	1.5949039268359888	0.8961776251153214	1.284999625614841
TCGA-JY-A93C-01	esophageal carcinoma	0.0996713903008119	-0.2609953642864582	-0.07984455921344573
TCGA-JY-A93D-01	esophageal carcinoma	1.6625241919821767	0.1308995878197103	1.1161844225717519
TCGA-JY-A93E-01	esophageal carcinoma	1.8147891264512732	0.6485784430102736	1.6323370128978505
TCGA-JY-A93F-01	esophageal carcinoma	-1.2210328996336342	-1.7373864704847921	-1.5768405148064264
TCGA-KH-A6WC-01	esophageal carcinoma	-0.7374393594718994	-0.41901786943343916	-0.04906753752053982
TCGA-L5-A43C-01	esophageal carcinoma	1.8045589102118529	0.12491519734001712	0.9443312506577674
TCGA-L5-A43C-11	esophageal carcinoma	-0.4578128292665937	-0.8839023986647113	0.014634795271681383
TCGA-L5-A43E-01	esophageal carcinoma	1.1076239996177175	0.8746335399716765	0.6579255023055625
TCGA-L5-A43H-01	esophageal carcinoma	-0.3667653626564048	-0.18588745829146927	0.13223588249297816
TCGA-L5-A43I-01	esophageal carcinoma	-0.1209369156337991	-0.18908181985167372	-0.3387166902672824
TCGA-L5-A43J-01	esophageal carcinoma	0.6206700312309319	-0.4297345956732804	-0.3051355268279398
TCGA-L5-A43M-01	esophageal carcinoma	0.6526499713307691	0.16892561113949248	0.8743488837938393
TCGA-L5-A4OE-01	esophageal carcinoma	1.2173617807779171	0.7770299097754715	0.8034767194573368
TCGA-L5-A4OF-01	esophageal carcinoma	-0.4976692432709592	-0.3746304910646743	-0.8150245857999368
TCGA-L5-A4OF-11	esophageal carcinoma	-0.4431549841810372	-1.0068827784934726	-1.0254399660806668
TCGA-L5-A4OG-01	esophageal carcinoma	1.2631271121424303	0.43730741880911733	0.42122251333252514
TCGA-L5-A4OG-11	esophageal carcinoma	-0.2268670980708886	-0.5958531502886638	0.06890454982849681
TCGA-L5-A4OH-01	esophageal carcinoma	-0.4066211330713064	0.38945000635181776	-1.2486125615669665
TCGA-L5-A4OI-01	esophageal carcinoma	-1.004264468724364	0.4268146363595036	-0.6725572337525315
TCGA-L5-A4OJ-01	esophageal carcinoma	0.7622158329856621	-0.13812305163640076	0.3513175456085785
TCGA-L5-A4OJ-11	esophageal carcinoma	-1.3190670859415696	-1.0816161316502058	-0.7302462562769744
TCGA-L5-A4OM-01	esophageal carcinoma	-0.6210774332338471	-1.1937366207213207	-0.6037254119563017
TCGA-L5-A4OM-11	esophageal carcinoma	-0.4749504185991204	-0.4517268734352375	-0.3707867842502523
TCGA-L5-A4ON-01	esophageal carcinoma	0.0891826233202824	0.8098900336036825	-0.14035392374642783
TCGA-L5-A4OO-01	esophageal carcinoma	1.2226109234106914	0.8702012115515431	1.0913293900763528
TCGA-L5-A4OO-11	esophageal carcinoma	-0.5252742605589664	-1.1461808467418078	-0.9320197473024895
TCGA-L5-A4OP-01	esophageal carcinoma	0.7121985525241615	0.5016942678737821	0.8229886052798943
TCGA-L5-A4OQ-01	esophageal carcinoma	1.040230485449212	0.2717669538304111	0.1321436630291489
TCGA-L5-A4OQ-11	esophageal carcinoma	0.5214188987287312	-1.0017795514562422	0.12087249733101291
TCGA-L5-A4OR-01	esophageal carcinoma	0.3269939464924248	-0.19142490211431476	-0.10681729644616676
TCGA-L5-A4OR-11	esophageal carcinoma	-0.7968514073877466	-0.7345493695319881	-0.45767097484783364
TCGA-L5-A4OS-01	esophageal carcinoma	1.9825700704638	0.9040474240713064	0.8446070142150582
TCGA-L5-A4OT-01	esophageal carcinoma	0.8775478420901379	-0.1044538763763202	0.7438008558239845
TCGA-L5-A4OU-01	esophageal carcinoma	1.686236724686128	1.2291866196363286	1.8677491397975101
TCGA-L5-A4OW-01	esophageal carcinoma	0.3476677138143009	0.6725800401167223	0.598546881902886
TCGA-L5-A4OX-01	esophageal carcinoma	0.4417984226789653	0.5586126731928157	0.12539453628260808
TCGA-L5-A88S-01	esophageal carcinoma	-0.092608573211708	-0.10472607363327371	0.29192137961297254
TCGA-L5-A88V-01	esophageal carcinoma	-1.2498083304758392	0.18446599077745365	-0.7009655033940699
TCGA-L5-A88W-01	esophageal carcinoma	-0.8052451099754191	-0.7445019735433283	-0.8891558792533374
TCGA-L5-A88Y-01	esophageal carcinoma	0.4328735752706107	0.5656848405333554	0.8908439423644451
TCGA-L5-A88Z-01	esophageal carcinoma	-0.9922273920173889	-1.2613916435592396	-0.9628746890705521
TCGA-L5-A891-01	esophageal carcinoma	-0.0080398754549368	-0.451685529882402	-1.6776722281112324
TCGA-L5-A893-01	esophageal carcinoma	0.2404252305641315	0.5323094769556809	0.9122710335941325
TCGA-L5-A8NE-01	esophageal carcinoma	0.52033354365263	-0.5094491599191123	-0.3137819327543689
TCGA-L5-A8NF-01	esophageal carcinoma	-0.4000837472424621	0.19332114224163344	0.3173437532336956
TCGA-L5-A8NG-01	esophageal carcinoma	0.546559685757247	0.5107016563936683	0.4583872442518804
TCGA-L5-A8NH-01	esophageal carcinoma	1.1409217105116878	0.3998958844630806	0.5243344440804779
TCGA-L5-A8NI-01	esophageal carcinoma	1.47769825789261	0.18167203075786445	-0.11208400753084774
TCGA-L5-A8NJ-01	esophageal carcinoma	-0.8777681238323435	0.20994525604593398	-0.1840690271745493
TCGA-L5-A8NK-01	esophageal carcinoma	-0.4722497727240575	-0.4874757480113724	-0.2196153134113079
TCGA-L5-A8NL-01	esophageal carcinoma	0.6247725898428536	-0.001645031515830193	-0.2848721812062052
TCGA-L5-A8NM-01	esophageal carcinoma	1.643340044979892	0.5038032376019138	-0.031699271200977854
TCGA-L5-A8NN-01	esophageal carcinoma	1.0845989466533474	-0.21539799571440502	-0.03533505577001116
TCGA-L5-A8NQ-01	esophageal carcinoma	0.5507559259640525	0.5703554292745033	0.5775953362712584
TCGA-L5-A8NR-01	esophageal carcinoma	-0.1844642854825219	0.5218520642997738	0.3210803733877223
TCGA-L5-A8NS-01	esophageal carcinoma	0.7721117326802287	0.18993241573795747	0.6535799069267885
TCGA-L5-A8NT-01	esophageal carcinoma	0.0424992022581917	0.10447291753350527	0.4376164021101346
TCGA-L5-A8NU-01	esophageal carcinoma	0.7313648769738366	0.5191808714712386	1.7095667424811314
TCGA-L5-A8NV-01	esophageal carcinoma	0.2451427096210498	0.7521232610802369	0.9604153617798111
TCGA-L5-A8NW-01	esophageal carcinoma	0.1107129265133427	-0.29385751946035	0.5596385676333376
TCGA-L7-A56G-01	esophageal carcinoma	-0.138316997946108	-0.4804051191722279	-0.6787414777378297
TCGA-L7-A6VZ-01	esophageal carcinoma	0.0209707498622815	0.44421324199857254	0.7825810334539746
TCGA-LN-A49K-01	esophageal carcinoma	0.3493816933110016	0.06479491070213166	-0.12540318738109477
TCGA-LN-A49L-01	esophageal carcinoma	1.5508295511301804	-0.5396781830395941	0.5383564742639713
TCGA-LN-A49M-01	esophageal carcinoma	-0.8932976435241902	-0.7113665056130797	-1.541007074879036
TCGA-LN-A49N-01	esophageal carcinoma	0.536219512370651	-0.3169814200237575	0.4595289516713002
TCGA-LN-A49O-01	esophageal carcinoma	1.6175980318872698	0.6083534298619413	0.5993921073396193
TCGA-LN-A49P-01	esophageal carcinoma	1.496445098656202	1.1355871502477588	1.2660558303946141
TCGA-LN-A49R-01	esophageal carcinoma	0.9133273667980588	0.38746969259328784	0.07143862685886194
TCGA-LN-A49S-01	esophageal carcinoma	-0.2169181448220097	-0.03778585611650501	0.8484695202073241
TCGA-LN-A49U-01	esophageal carcinoma	-1.3140584971335687	-1.4112155495979188	-1.3761723466008977
TCGA-LN-A49V-01	esophageal carcinoma	0.300976113383854	-0.86230971256944	-0.9590985013459452
TCGA-LN-A49W-01	esophageal carcinoma	1.7104472847225534	0.6791460424176821	1.3311595352449215
TCGA-LN-A49X-01	esophageal carcinoma	0.5804454584045187	0.2829455014663695	-0.15144118304895696
TCGA-LN-A49Y-01	esophageal carcinoma	-2.011459112214007	-0.8711341818283799	-0.9605355815343279
TCGA-LN-A4A1-01	esophageal carcinoma	-0.6516164614886516	-0.499311710034194	-0.4127805001669122
TCGA-LN-A4A2-01	esophageal carcinoma	-0.8684210740484095	-1.2594693024113521	-0.7931234199973057
TCGA-LN-A4A3-01	esophageal carcinoma	-0.5396782374501699	-0.13323513111527127	-0.6987132772175523
TCGA-LN-A4A4-01	esophageal carcinoma	-1.6303068723384389	-0.7468413044267078	-1.0188574237429224
TCGA-LN-A4A5-01	esophageal carcinoma	0.737808765285015	-0.08841411951468862	0.3316642392645089
TCGA-LN-A4A6-01	esophageal carcinoma	-0.2802427619005634	-0.10532147217714337	-0.9837723897051512
TCGA-LN-A4A8-01	esophageal carcinoma	0.2095469177682392	0.03616079651967028	-0.1037285537885259
TCGA-LN-A4A9-01	esophageal carcinoma	1.315758017964646	0.5513713490708421	1.3209426861776794
TCGA-LN-A4MQ-01	esophageal carcinoma	-1.723289317212903	-1.4302365601306375	-1.6124943026728966
TCGA-LN-A4MR-01	esophageal carcinoma	0.3874611119400218	0.1942074900657883	-0.10327145865136388
TCGA-LN-A5U5-01	esophageal carcinoma	0.0037528769704648	1.0353789038313106	0.17081372315252405
TCGA-LN-A5U6-01	esophageal carcinoma	-0.6896413765701119	0.018864230388228497	-0.40818337087984363
TCGA-LN-A5U7-01	esophageal carcinoma	-0.4284453369470267	0.20585306201718864	-0.953935352752838
TCGA-LN-A7HV-01	esophageal carcinoma	-1.0212488254002543	-1.0538386133282733	-0.9170477513642284
TCGA-LN-A7HW-01	esophageal carcinoma	-1.560764815604507	-0.7983601661864198	-1.2508077033058729
TCGA-LN-A7HX-01	esophageal carcinoma	0.2205367691243128	0.5560941857599848	-0.21797170382416045
TCGA-LN-A7HY-01	esophageal carcinoma	-0.5318673699952442	-0.07123464940967685	-0.053033319497242735
TCGA-LN-A7HZ-01	esophageal carcinoma	1.106706231587013	0.748370894013025	0.823880950594012
TCGA-LN-A8HZ-01	esophageal carcinoma	-1.4373688960955855	-1.2638744372171018	-1.2289454290116588
TCGA-LN-A8I0-01	esophageal carcinoma	-0.822753333871419	-0.10970419625991772	-0.8644743817679882
TCGA-LN-A8I1-01	esophageal carcinoma	0.1323492212947049	0.7541395178608797	0.4446450288083715
TCGA-LN-A9FO-01	esophageal carcinoma	1.6876730015522714	0.5919151908690353	0.20417844213688818
TCGA-LN-A9FP-01	esophageal carcinoma	0.087404601176862	-0.7235963557796099	0.1894495551164761
TCGA-LN-A9FQ-01	esophageal carcinoma	-0.5271949707659008	-0.6091857527152748	-0.4855554758325757
TCGA-LN-A9FR-01	esophageal carcinoma	0.248740087912063	-0.4714855287779455	0.17511075772395865
TCGA-M9-A5M8-01	esophageal carcinoma	0.0861976382919016	0.2543500676769322	0.5980765912049261
TCGA-Q9-A6FU-01	esophageal carcinoma	0.1332617452750628	-0.3288224950784484	-0.40175160886227584
TCGA-Q9-A6FW-01	esophageal carcinoma	-0.2173934891279343	-9.795402591061143e-05	0.7592142735883286
TCGA-R6-A6DN-01	esophageal carcinoma	1.214897765258432	0.059479592437817086	0.030970629158973976
TCGA-R6-A6DQ-01	esophageal carcinoma	1.0779123563262585	0.6761179812128346	0.8797060758039894
TCGA-R6-A6KZ-01	esophageal carcinoma	-0.2612422248692331	0.06811802956360632	0.8908909718284171
TCGA-R6-A6L4-01	esophageal carcinoma	-2.192813932642838	-0.23543646538066057	-2.033044807813671
TCGA-R6-A6L6-01	esophageal carcinoma	-1.1599819511879566	0.3143124231787072	-0.5189759916841694
